HHID,case_id,qx_type,visit,ea_id,ag_s0a,ag_s0a_os,ag_s01,ag_s02,ag_s03a,ag_s03b,ag_s03b_os,ag_s04,ag_s05a,ag_s05b,ag_s05b_os,ag_s06,ag_s07a,ag_s07b,ag_s08a,ag_s08b,ag_s09a,ag_s09b,ag_s09b_os,ag_s10a,ag_s10b,ag_s10b_os,ag_s11a,ag_s11b,ag_s11b_os,ag_s12,ag_s13
5,101012150022,Panel A,1,10101215,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Chicken eggs,,Yes,2,17,Piece,,Yes,10,Piece,,200,2,,N05,,15,Piece,,0,,,0,,,No,
5,101012150022,Panel A,1,10101215,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Chicken eggs,,Yes,3,26,Piece,,No,,,,,,,,,10,Piece,,0,,,0,,,No,
1,101012150028,Panel A,1,10101215,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Cow milk,,Yes,4,22,Litre,,No,,,,,,,,,22,Litre,,0,,,0,,,No,
1,101012150028,Panel A,1,10101215,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Chicken eggs,,Yes,2,30,Piece,,Yes,15,Piece,,300,1,2,N01,,5,Piece,,0,,,0,,,No,
25,101012150034,Panel A,1,10101215,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
9,101012150038,Panel A,1,10101215,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
9,101012150038,Panel A,1,10101215,Chicken eggs,,Yes,3,46,Piece,,No,,,,,,,,,9,Piece,,0,,,0,,,No,
9,101012150038,Panel A,1,10101215,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
9,101012150038,Panel A,1,10101215,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
9,101012150038,Panel A,1,10101215,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
9,101012150038,Panel A,1,10101215,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
9,101012150038,Panel A,1,10101215,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
9,101012150038,Panel A,1,10101215,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
31,101012150040,Panel A,1,10101215,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
31,101012150040,Panel A,1,10101215,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
31,101012150040,Panel A,1,10101215,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
31,101012150040,Panel A,1,10101215,Chicken eggs,,Yes,2,20,Piece,,Yes,5,Piece,,100,2,,N04,,6,Piece,,0,,,0,,,No,
31,101012150040,Panel A,1,10101215,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
31,101012150040,Panel A,1,10101215,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
31,101012150040,Panel A,1,10101215,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
31,101012150040,Panel A,1,10101215,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
15,101012150045,Panel A,1,10101215,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
15,101012150045,Panel A,1,10101215,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
15,101012150045,Panel A,1,10101215,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
15,101012150045,Panel A,1,10101215,Chicken eggs,,Yes,1,15,Piece,,Yes,3,Piece,,60,1,2,N05,,0,,,0,,,0,,,No,
15,101012150045,Panel A,1,10101215,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
15,101012150045,Panel A,1,10101215,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
15,101012150045,Panel A,1,10101215,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
15,101012150045,Panel A,1,10101215,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
29,101012150048,Panel A,1,10101215,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,101012150049,Panel A,1,10101215,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
27,101012150049,Panel A,1,10101215,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
27,101012150049,Panel A,1,10101215,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
27,101012150049,Panel A,1,10101215,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
27,101012150049,Panel A,1,10101215,Chicken eggs,,Yes,2,23,Piece,,No,,,,,,,,,10,Piece,,0,,,0,,,No,
27,101012150049,Panel A,1,10101215,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
27,101012150049,Panel A,1,10101215,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
27,101012150049,Panel A,1,10101215,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
23,101012150053,Panel A,1,10101215,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
23,101012150053,Panel A,1,10101215,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
23,101012150053,Panel A,1,10101215,Chicken eggs,,Yes,2,13,Piece,,No,,,,,,,,,11,Piece,,0,,,0,,,No,
23,101012150053,Panel A,1,10101215,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
23,101012150053,Panel A,1,10101215,Cow milk,,Yes,2,20,Litre,,No,,,,,,,,,30,Litre,,10,Litre,,0,,,No,
23,101012150053,Panel A,1,10101215,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
23,101012150053,Panel A,1,10101215,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
23,101012150053,Panel A,1,10101215,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
19,101012150059,Panel A,1,10101215,Chicken eggs,,Yes,1,36,Piece,,Yes,4,Piece,,80,1,2,N04,,8,Piece,,0,,,0,,,No,
19,101012150059,Panel A,1,10101215,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
19,101012150059,Panel A,1,10101215,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
19,101012150059,Panel A,1,10101215,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
19,101012150059,Panel A,1,10101215,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
19,101012150059,Panel A,1,10101215,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
19,101012150059,Panel A,1,10101215,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
19,101012150059,Panel A,1,10101215,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
3,101012150060,Panel A,1,10101215,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,101012150074,Panel A,1,10101215,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
7,101012150074,Panel A,1,10101215,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
7,101012150074,Panel A,1,10101215,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
7,101012150074,Panel A,1,10101215,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
7,101012150074,Panel A,1,10101215,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
7,101012150074,Panel A,1,10101215,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
7,101012150074,Panel A,1,10101215,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
7,101012150074,Panel A,1,10101215,Chicken eggs,,Yes,2,25,Piece,,Yes,7,Piece,,110,1,2,N04,,12,Piece,,0,,,0,,,No,
20,101015620009,Panel B,1,10101562,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
20,101015620009,Panel B,1,10101562,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
20,101015620009,Panel B,1,10101562,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
20,101015620009,Panel B,1,10101562,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
20,101015620009,Panel B,1,10101562,Chicken eggs,,Yes,4,20,Piece,,Yes,12,Piece,,240,1,,N02,,10,Piece,,0,,,0,,,No,
20,101015620009,Panel B,1,10101562,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
20,101015620009,Panel B,1,10101562,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
20,101015620009,Panel B,1,10101562,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
30,101015620020,Panel B,1,10101562,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
30,101015620020,Panel B,1,10101562,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
30,101015620020,Panel B,1,10101562,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
30,101015620020,Panel B,1,10101562,Chicken eggs,,Yes,1,20,Piece,,No,,,,,,,,,6,Piece,,0,,,0,,,No,
30,101015620020,Panel B,1,10101562,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
30,101015620020,Panel B,1,10101562,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
30,101015620020,Panel B,1,10101562,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
30,101015620020,Panel B,1,10101562,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
10,101015620031,Panel B,1,10101562,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
10,101015620031,Panel B,1,10101562,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
10,101015620031,Panel B,1,10101562,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
10,101015620031,Panel B,1,10101562,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
10,101015620031,Panel B,1,10101562,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
10,101015620031,Panel B,1,10101562,Chicken eggs,,Yes,2,8,Piece,,No,,,,,,,,,0,,,0,,,0,,,No,
10,101015620031,Panel B,1,10101562,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
10,101015620031,Panel B,1,10101562,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
6,101015620042,Panel B,1,10101562,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
6,101015620042,Panel B,1,10101562,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
6,101015620042,Panel B,1,10101562,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
6,101015620042,Panel B,1,10101562,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
6,101015620042,Panel B,1,10101562,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
6,101015620042,Panel B,1,10101562,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
6,101015620042,Panel B,1,10101562,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
6,101015620042,Panel B,1,10101562,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2,101015620053,Panel B,1,10101562,Chicken eggs,,Yes,1,15,Piece,,No,,,,,,,,,5,Piece,,0,,,0,,,No,
2,101015620053,Panel B,1,10101562,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2,101015620053,Panel B,1,10101562,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2,101015620053,Panel B,1,10101562,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2,101015620053,Panel B,1,10101562,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2,101015620053,Panel B,1,10101562,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2,101015620053,Panel B,1,10101562,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2,101015620053,Panel B,1,10101562,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
8,101015620064,Panel B,1,10101562,Honey,,Yes,1,2,Bucket,,Yes,10,Litre,,11300,1,2,N07,,5,Litre,,0,,,0,,,No,
8,101015620064,Panel B,1,10101562,Chicken eggs,,Yes,3,18,Piece,,No,,,,,,,,,10,Piece,,0,,,0,,,No,
8,101015620064,Panel B,1,10101562,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
8,101015620064,Panel B,1,10101562,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
8,101015620064,Panel B,1,10101562,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
8,101015620064,Panel B,1,10101562,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
8,101015620064,Panel B,1,10101562,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
8,101015620064,Panel B,1,10101562,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
18,101015620075,Panel B,1,10101562,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
18,101015620075,Panel B,1,10101562,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
18,101015620075,Panel B,1,10101562,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
18,101015620075,Panel B,1,10101562,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
18,101015620075,Panel B,1,10101562,Chicken eggs,,Yes,1,7,Piece,,No,,,,,,,,,2,Piece,,0,,,0,,,No,
18,101015620075,Panel B,1,10101562,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
18,101015620075,Panel B,1,10101562,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
18,101015620075,Panel B,1,10101562,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
16,101015620086,Panel B,1,10101562,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
16,101015620086,Panel B,1,10101562,Chicken eggs,,Yes,2,13,Piece,,No,,,,,,,,,8,Piece,,0,,,0,,,No,
16,101015620086,Panel B,1,10101562,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
16,101015620086,Panel B,1,10101562,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
16,101015620086,Panel B,1,10101562,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
16,101015620086,Panel B,1,10101562,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
16,101015620086,Panel B,1,10101562,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
16,101015620086,Panel B,1,10101562,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
26,101015620096,Panel B,1,10101562,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
26,101015620096,Panel B,1,10101562,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
26,101015620096,Panel B,1,10101562,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
26,101015620096,Panel B,1,10101562,Chicken eggs,,Yes,2,12,Piece,,No,,,,,,,,,6,Piece,,0,,,0,,,No,
26,101015620096,Panel B,1,10101562,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
26,101015620096,Panel B,1,10101562,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
26,101015620096,Panel B,1,10101562,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
26,101015620096,Panel B,1,10101562,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
28,101015620118,Panel B,1,10101562,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,101015620140,Panel B,1,10101562,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
32,101015620140,Panel B,1,10101562,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
32,101015620140,Panel B,1,10101562,Chicken eggs,,Yes,1,14,Piece,,No,,,,,,,,,5,Piece,,0,,,0,,,No,
32,101015620140,Panel B,1,10101562,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
32,101015620140,Panel B,1,10101562,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
32,101015620140,Panel B,1,10101562,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
32,101015620140,Panel B,1,10101562,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
32,101015620140,Panel B,1,10101562,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
12,101015620162,Panel B,1,10101562,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
12,101015620162,Panel B,1,10101562,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
12,101015620162,Panel B,1,10101562,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
12,101015620162,Panel B,1,10101562,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
12,101015620162,Panel B,1,10101562,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
12,101015620162,Panel B,1,10101562,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
12,101015620162,Panel B,1,10101562,Chicken eggs,,Yes,2,16,Piece,,No,,,,,,,,,10,Piece,,0,,,0,,,No,
12,101015620162,Panel B,1,10101562,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
4,101015620184,Panel B,1,10101562,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
4,101015620184,Panel B,1,10101562,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
4,101015620184,Panel B,1,10101562,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
4,101015620184,Panel B,1,10101562,Chicken eggs,,Yes,4,8,Piece,,No,,,,,,,,,10,Kilogram,,0,,,0,,,No,
4,101015620184,Panel B,1,10101562,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
4,101015620184,Panel B,1,10101562,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
4,101015620184,Panel B,1,10101562,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
4,101015620184,Panel B,1,10101562,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
22,101015620195,Panel B,1,10101562,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
22,101015620195,Panel B,1,10101562,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
22,101015620195,Panel B,1,10101562,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
22,101015620195,Panel B,1,10101562,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
22,101015620195,Panel B,1,10101562,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
22,101015620195,Panel B,1,10101562,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
22,101015620195,Panel B,1,10101562,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
22,101015620195,Panel B,1,10101562,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
14,101015620205,Panel B,1,10101562,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,101015620227,Panel B,1,10101562,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,101020040001,Panel A,1,10102004,Chicken eggs,,Yes,2,16,Piece,,No,,,,,,,,,14,Piece,,0,,,0,,,No,
79,101020040001,Panel A,1,10102004,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
79,101020040001,Panel A,1,10102004,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
79,101020040001,Panel A,1,10102004,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
79,101020040001,Panel A,1,10102004,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
79,101020040001,Panel A,1,10102004,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
79,101020040001,Panel A,1,10102004,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
79,101020040001,Panel A,1,10102004,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
87,101020040008,Panel A,1,10102004,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
87,101020040008,Panel A,1,10102004,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
87,101020040008,Panel A,1,10102004,Chicken eggs,,Yes,3,9,Piece,,No,,,,,,,,,8,Piece,,0,,,0,,,No,
87,101020040008,Panel A,1,10102004,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
87,101020040008,Panel A,1,10102004,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
87,101020040008,Panel A,1,10102004,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
87,101020040008,Panel A,1,10102004,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
87,101020040008,Panel A,1,10102004,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
89,101020040012,Panel A,1,10102004,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
89,101020040012,Panel A,1,10102004,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
89,101020040012,Panel A,1,10102004,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
89,101020040012,Panel A,1,10102004,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
89,101020040012,Panel A,1,10102004,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
89,101020040012,Panel A,1,10102004,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
89,101020040012,Panel A,1,10102004,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
89,101020040012,Panel A,1,10102004,Chicken eggs,,Yes,2,14,Piece,,Yes,7,Piece,,140,1,2,N04,,7,Piece,,0,,,0,,,No,
85,101020040015,Panel A,1,10102004,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
85,101020040015,Panel A,1,10102004,Chicken eggs,,Yes,2,28,Piece,,Yes,3,Piece,,60,1,2,N03,,4,Piece,,0,,,0,,,No,
85,101020040015,Panel A,1,10102004,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
85,101020040015,Panel A,1,10102004,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
85,101020040015,Panel A,1,10102004,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
85,101020040015,Panel A,1,10102004,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
85,101020040015,Panel A,1,10102004,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
85,101020040015,Panel A,1,10102004,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
83,101020040028,Panel A,1,10102004,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
83,101020040028,Panel A,1,10102004,Chicken eggs,,Yes,1,28,Piece,,Yes,10,Piece,,200,1,2,N03,,8,Piece,,0,,,0,,,No,
83,101020040028,Panel A,1,10102004,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
83,101020040028,Panel A,1,10102004,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
83,101020040028,Panel A,1,10102004,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
83,101020040028,Panel A,1,10102004,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
83,101020040028,Panel A,1,10102004,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
83,101020040028,Panel A,1,10102004,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
75,101020040031,Panel A,1,10102004,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
75,101020040031,Panel A,1,10102004,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
75,101020040031,Panel A,1,10102004,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
75,101020040031,Panel A,1,10102004,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
75,101020040031,Panel A,1,10102004,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
75,101020040031,Panel A,1,10102004,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
75,101020040031,Panel A,1,10102004,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
75,101020040031,Panel A,1,10102004,Chicken eggs,,Yes,1,12,Piece,,No,,,,,,,,,3,Piece,,0,,,0,,,No,
65,101020040034,Panel A,1,10102004,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
65,101020040034,Panel A,1,10102004,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
65,101020040034,Panel A,1,10102004,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
65,101020040034,Panel A,1,10102004,Chicken eggs,,Yes,3,32,Piece,,No,,,,,,,,,0,,,0,,,0,,,No,
65,101020040034,Panel A,1,10102004,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
65,101020040034,Panel A,1,10102004,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
65,101020040034,Panel A,1,10102004,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
65,101020040034,Panel A,1,10102004,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
93,101020040039,Panel A,1,10102004,Chicken eggs,,Yes,3,15,Piece,,Yes,20,Piece,,400,1,,N04,,12,Piece,,0,,,0,,,No,
93,101020040039,Panel A,1,10102004,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
93,101020040039,Panel A,1,10102004,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
93,101020040039,Panel A,1,10102004,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
