HHID,case_id,qx_type,visit,ea_id,ag_j00,ag_j03,ag_j05a,ag_j05b,ag_j05b_os,ag_j05c,ag_j06d_os
2259,303055800121,Panel A,2,30305580,,,,,,,
2247,303055800140,Panel A,2,30305580,,,,,,,
2249,303055800170,Panel A,2,30305580,,,,,,,
2253,303055800204,Panel A,2,30305580,,,,,,,
2303,303060870005,Panel A,2,30306087,,,,,,,
2293,303060870022,Panel A,2,30306087,,,,,,,
2301,303060870024,Panel A,2,30306087,,,,,,,
2287,303060870031,Panel A,2,30306087,,,,,,,
2283,303060870035,Panel A,2,30306087,,,,,,,
2273,303060870051,Panel A,2,30306087,,,,,,,
2297,303060870096,Panel A,2,30306087,,,,,,,
2277,303060870098,Panel A,2,30306087,D1,NSEULA,.75,ACRE,,.31999999,
2295,303060870109,Panel A,2,30306087,,,,,,,
2275,303060870117,Panel A,2,30306087,,,,,,,
2281,303060870134,Panel A,2,30306087,,,,,,,
2289,303060870167,Panel A,2,30306087,,,,,,,
2285,303060870174,Panel A,2,30306087,,,,,,,
2291,303060870188,Panel A,2,30306087,,,,,,,
2279,303060870196,Panel A,2,30306087,,,,,,,
2299,303060870205,Panel A,2,30306087,,,,,,,
2232,303065550003,Panel B,2,30306555,,,,,,,
2224,303065550011,Panel B,2,30306555,,,,,,,
2244,303065550019,Panel B,2,30306555,,,,,,,
2242,303065550035,Panel B,2,30306555,,,,,,,
2240,303065550043,Panel B,2,30306555,,,,,,,
2222,303065550051,Panel B,2,30306555,,,,,,,
2248,303065550067,Panel B,2,30306555,,,,,,,
2246,303065550075,Panel B,2,30306555,,,,,,,
2250,303065550099,Panel B,2,30306555,,,,,,,
2226,303065550107,Panel B,2,30306555,D1,TOMATO,.25,ACRE,,.059999999,
2228,303065550115,Panel B,2,30306555,,,,,,,
2230,303065550131,Panel B,2,30306555,,,,,,,
2236,303065550139,Panel B,2,30306555,,,,,,,
2238,303065550147,Panel B,2,30306555,,,,,,,
2234,303065550163,Panel B,2,30306555,,,,,,,
2274,303076780003,Panel B,2,30307678,,,,,,,
2252,303076780017,Panel B,2,30307678,,,,,,,
2278,303076780046,Panel B,2,30307678,,,,,,,
2264,303076780060,Panel B,2,30307678,,,,,,,
2258,303076780103,Panel B,2,30307678,,,,,,,
2282,303076780118,Panel B,2,30307678,D2,TANAPOSI,.5,ACRE,,16.309999,
2282,303076780118,Panel B,2,30307678,D1,TOMATO,.5,ACRE,,1.34,
2276,303076780132,Panel B,2,30307678,,,,,,,
2268,303076780161,Panel B,2,30307678,,,,,,,
2272,303076780175,Panel B,2,30307678,,,,,,,
2270,303076780189,Panel B,2,30307678,,,,,,,
2262,303076780218,Panel B,2,30307678,,,,,,,
2256,303076780232,Panel B,2,30307678,,,,,,,
2266,303076780247,Panel B,2,30307678,,,,,,,
2260,303076780275,Panel B,2,30307678,,,,,,,
2307,304034440011,Panel A,2,30403444,,,,,,,
2327,304034440012,Panel A,2,30403444,,,,,,,
2319,304034440017,Panel A,2,30403444,D1,KUPHIRI,.5,ACRE,,.2,
2323,304034440032,Panel A,2,30403444,,,,,,,
2329,304034440066,Panel A,2,30403444,,,,,,,
2315,304034440077,Panel A,2,30403444,,,,,,,
2325,304034440117,Panel A,2,30403444,,,,,,,
2309,304034440129,Panel A,2,30403444,D1,GALIDENI DAMBO,.30000001,ACRE,,.25,
2317,304034440138,Panel A,2,30403444,,,,,,,
2311,304034440154,Panel A,2,30403444,,,,,,,
2333,304034440171,Panel A,2,30403444,,,,,,,
2313,304034440198,Panel A,2,30403444,,,,,,,
2331,304034440201,Panel A,2,30403444,,,,,,,
2335,304034440211,Panel A,2,30403444,,,,,,,
2305,304034440266,Panel A,2,30403444,,,,,,,
2321,304034440271,Panel A,2,30403444,,,,,,,
2341,304067100020,Panel A,2,30406710,,,,,,,
2353,304067100022,Panel A,2,30406710,,,,,,,
2357,304067100029,Panel A,2,30406710,,,,,,,
2343,304067100033,Panel A,2,30406710,,,,,,,
2351,304067100038,Panel A,2,30406710,,,,,,,
2337,304067100048,Panel A,2,30406710,,,,,,,
2349,304067100059,Panel A,2,30406710,,,,,,,
2361,304067100065,Panel A,2,30406710,,,,,,,
2367,304067100093,Panel A,2,30406710,D1,KUMUSI,.5,ACRE,,.25,
2363,304067100115,Panel A,2,30406710,,,,,,,
2339,304067100133,Panel A,2,30406710,,,,,,,
2347,304067100151,Panel A,2,30406710,D1,KUMUSI,.5,ACRE,,.36000001,
2359,304067100170,Panel A,2,30406710,,,,,,,
2355,304067100177,Panel A,2,30406710,,,,,,,
2365,304067100192,Panel A,2,30406710,,,,,,,
2345,304067100196,Panel A,2,30406710,D2,MPOTOLA,.5,ACRE,,.2,
2345,304067100196,Panel A,2,30406710,D1,KAPYOLA,.5,ACRE,,.1,
2288,305013830010,Panel B,2,30501383,,,,,,,
2294,305013830019,Panel B,2,30501383,,,,,,,
2302,305013830041,Panel B,2,30501383,,,,,,,
2296,305013830053,Panel B,2,30501383,D1,ISAAC USUMAN,.5,ACRE,,.30000001,
2312,305013830070,Panel B,2,30501383,,,,,,,
2292,305013830082,Panel B,2,30501383,,,,,,,
2298,305013830093,Panel B,2,30501383,,,,,,,
2290,305013830105,Panel B,2,30501383,,,,,,,
2310,305013830142,Panel B,2,30501383,,,,,,,
2306,305013830153,Panel B,2,30501383,D2,ONION,.5,ACRE,,.039999999,
2306,305013830153,Panel B,2,30501383,D1,TOMATO,.5,ACRE,,.19,
2306,305013830153,Panel B,2,30501383,D3,HYBRID MAIZE,.5,ACRE,,.15000001,
2308,305013830201,Panel B,2,30501383,D1,TOMATO MTENJERA,.25,ACRE,,.059999999,
2308,305013830201,Panel B,2,30501383,D2,MTENJERA,.25,ACRE,,.1,
2300,305013830213,Panel B,2,30501383,,,,,,,
2286,305013830224,Panel B,2,30501383,D1,MAONE,.44999999,ACRE,,.25,
2284,305013830248,Panel B,2,30501383,,,,,,,
2383,305024560001,Panel A,2,30502456,,,,,,,
2377,305024560013,Panel A,2,30502456,,,,,,,
2399,305024560043,Panel A,2,30502456,,,,,,,
2391,305024560089,Panel A,2,30502456,,,,,,,
2379,305024560094,Panel A,2,30502456,,,,,,,
2387,305024560114,Panel A,2,30502456,D1,KUMUSI,.44999999,ACRE,,.079999998,
2369,305024560115,Panel A,2,30502456,,,,,,,
2397,305024560131,Panel A,2,30502456,,,,,,,
2371,305024560146,Panel A,2,30502456,D1,MKANAMWANO,.1,ACRE,,.029999999,
2373,305024560147,Panel A,2,30502456,,,,,,,
2385,305024560158,Panel A,2,30502456,,,,,,,
2381,305024560159,Panel A,2,30502456,,,,,,,
2375,305024560177,Panel A,2,30502456,,,,,,,
2389,305024560189,Panel A,2,30502456,,,,,,,
2393,305024560229,Panel A,2,30502456,,,,,,,
2395,305024560231,Panel A,2,30502456,,,,,,,
2320,305036850009,Panel B,2,30503685,,,,,,,
2338,305036850020,Panel B,2,30503685,,,,,,,
2344,305036850031,Panel B,2,30503685,D1,KUMUSI,.5,ACRE,,.15000001,
2316,305036850042,Panel B,2,30503685,D2,TOMATO ENOCK 2,.5,ACRE,,.69999999,
2316,305036850042,Panel B,2,30503685,D1,MAIZE ENOCK1,.5,ACRE,,.51999998,
2330,305036850053,Panel B,2,30503685,,,,,,,
2314,305036850058,Panel B,2,30503685,,,,,,,
2322,305036850075,Panel B,2,30503685,D2,POTATO SHIRE,.25,ACRE,,.079999998,
2322,305036850075,Panel B,2,30503685,D1,TOMATO SHIRE,.25,ACRE,,.07,
2324,305036850086,Panel B,2,30503685,,,,,,,
2326,305036850096,Panel B,2,30503685,,,,,,,
2334,305036850107,Panel B,2,30503685,,,,,,,
2318,305036850118,Panel B,2,30503685,D1,NANKUYU,.5,ACRE,,.30000001,
2342,305036850140,Panel B,2,30503685,,,,,,,
2328,305036850151,Panel B,2,30503685,,,,,,,
2332,305036850184,Panel B,2,30503685,,,,,,,
2336,305036850195,Panel B,2,30503685,,,,,,,
2340,305036850206,Panel B,2,30503685,,,,,,,
2346,305045180008,Panel B,2,30504518,,,,,,,
2366,305045180016,Panel B,2,30504518,,,,,,,
2354,305045180033,Panel B,2,30504518,,,,,,,
2356,305045180041,Panel B,2,30504518,,,,,,,
2360,305045180050,Panel B,2,30504518,,,,,,,
2372,305045180066,Panel B,2,30504518,,,,,,,
2350,305045180075,Panel B,2,30504518,,,,,,,
2364,305045180083,Panel B,2,30504518,,,,,,,
2362,305045180100,Panel B,2,30504518,,,,,,,
2376,305045180108,Panel B,2,30504518,,,,,,,
2352,305045180116,Panel B,2,30504518,,,,,,,
2370,305045180133,Panel B,2,30504518,,,,,,,
2374,305045180141,Panel B,2,30504518,,,,,,,
2348,305045180150,Panel B,2,30504518,,,,,,,
2368,305045180166,Panel B,2,30504518,,,,,,,
2358,305045180175,Panel B,2,30504518,,,,,,,
2401,306022350012,Panel A,2,30602235,,,,,,,
2411,306022350041,Panel A,2,30602235,,,,,,,
2409,306022350058,Panel A,2,30602235,,,,,,,
2431,306022350060,Panel A,2,30602235,,,,,,,
2425,306022350068,Panel A,2,30602235,,,,,,,
2421,306022350079,Panel A,2,30602235,,,,,,,
2415,306022350091,Panel A,2,30602235,D1,KUMADZI,.5,ACRE,,.12,
2405,306022350100,Panel A,2,30602235,D1,KUPHIRI,.5,ACRE,,.2,
2423,306022350101,Panel A,2,30602235,D1,KU SCHEME,.2,ACRE,,.2,
2417,306022350105,Panel A,2,30602235,,,,,,,
2407,306022350120,Panel A,2,30602235,,,,,,,
2429,306022350142,Panel A,2,30602235,,,,,,,
2419,306022350154,Panel A,2,30602235,,,,,,,
2427,306022350179,Panel A,2,30602235,,,,,,,
2403,306022350218,Panel A,2,30602235,,,,,,,
2413,306022350226,Panel A,2,30602235,D1,GOVATI,.2,ACRE,,.2,
2439,306201960060,Panel A,2,30620196,,,,,,,
2451,306201960102,Panel A,2,30620196,,,,,,,
2455,306201960111,Panel A,2,30620196,,,,,,,
2443,306201960120,Panel A,2,30620196,,,,,,,
2459,306201960241,Panel A,2,30620196,,,,,,,
2463,306201960252,Panel A,2,30620196,,,,,,,
2491,307033810037,Panel A,2,30703381,,,,,,,
2483,307033810039,Panel A,2,30703381,,,,,,,
2479,307033810045,Panel A,2,30703381,,,,,,,
2485,307033810051,Panel A,2,30703381,D1,SWEET POTATO,.1,ACRE,,.050000001,
2481,307033810053,Panel A,2,30703381,,,,,,,
2469,307033810076,Panel A,2,30703381,,,,,,,
2467,307033810080,Panel A,2,30703381,,,,,,,
2473,307033810081,Panel A,2,30703381,,,,,,,
2489,307033810100,Panel A,2,30703381,,,,,,,
2495,307033810101,Panel A,2,30703381,,,,,,,
2493,307033810107,Panel A,2,30703381,,,,,,,
2471,307033810124,Panel A,2,30703381,,,,,,,
2487,307033810131,Panel A,2,30703381,,,,,,,
2465,307033810134,Panel A,2,30703381,,,,,,,
2477,307033810141,Panel A,2,30703381,,,,,,,
2392,307043130008,Panel B,2,30704313,,,,,,,
2398,307043130021,Panel B,2,30704313,,,,,,,
2404,307043130034,Panel B,2,30704313,,,,,,,
2402,307043130048,Panel B,2,30704313,,,,,,,
2406,307043130061,Panel B,2,30704313,,,,,,,
2394,307043130074,Panel B,2,30704313,,,,,,,
2384,307043130087,Panel B,2,30704313,,,,,,,
2382,307043130100,Panel B,2,30704313,,,,,,,
2408,307043130153,Panel B,2,30704313,,,,,,,
2378,307043130166,Panel B,2,30704313,,,,,,,
2390,307043130192,Panel B,2,30704313,,,,,,,
2388,307043130205,Panel B,2,30704313,,,,,,,
2396,307043130232,Panel B,2,30704313,,,,,,,
2386,307043130245,Panel B,2,30704313,,,,,,,
2380,307043130258,Panel B,2,30704313,,,,,,,
2400,307043130271,Panel B,2,30704313,,,,,,,
2521,307053910088,Panel A,2,30705391,,,,,,,
2525,307053910119,Panel A,2,30705391,,,,,,,
2503,307053910324,Panel A,2,30705391,,,,,,,
2438,307066190007,Panel B,2,30706619,,,,,,,
2420,307066190016,Panel B,2,30706619,,,,,,,
2430,307066190033,Panel B,2,30706619,,,,,,,
2436,307066190042,Panel B,2,30706619,,,,,,,
2424,307066190051,Panel B,2,30706619,,,,,,,
2418,307066190059,Panel B,2,30706619,,,,,,,
2422,307066190068,Panel B,2,30706619,,,,,,,
2434,307066190077,Panel B,2,30706619,,,,,,,
2412,307066190085,Panel B,2,30706619,,,,,,,
2440,307066190094,Panel B,2,30706619,D1,HYBRID MAIZE PLOT,.5,ACRE,,,TOO FAR FROM HOUSEHOLD
2432,307066190111,Panel B,2,30706619,,,,,,,
2428,307066190129,Panel B,2,30706619,,,,,,,
2414,307066190146,Panel B,2,30706619,,,,,,,
2416,307066190163,Panel B,2,30706619,,,,,,,
2410,307066190172,Panel B,2,30706619,,,,,,,
2426,307066190181,Panel B,2,30706619,,,,,,,
2444,307086650012,Panel B,2,30708665,,,,,,,
2462,307086650014,Panel B,2,30708665,,,,,,,
2446,307086650028,Panel B,2,30708665,,,,,,,
2456,307086650051,Panel B,2,30708665,,,,,,,
2450,307086650078,Panel B,2,30708665,D1,PLOT KUDIMBA,.5,ACRE,,.60000002,
2458,307086650091,Panel B,2,30708665,,,,,,,
2442,307086650104,Panel B,2,30708665,,,,,,,
2470,307086650127,Panel B,2,30708665,,,,,,,
2464,307086650146,Panel B,2,30708665,,,,,,,
2454,307086650188,Panel B,2,30708665,,,,,,,
2448,307086650208,Panel B,2,30708665,D1,BEANS AND LOCAL MAIZE,.15000001,ACRE,,.31999999,TOO FAR FROM HOUSEHOLD
2468,307086650234,Panel B,2,30708665,,,,,,,
2466,307086650260,Panel B,2,30708665,,,,,,,
2460,307086650302,Panel B,2,30708665,,,,,,,
2452,307086650313,Panel B,2,30708665,,,,,,,
2529,307094380002,Panel A,2,30709438,,,,,,,
2535,307094380012,Panel A,2,30709438,,,,,,,
2555,307094380021,Panel A,2,30709438,,,,,,,
2545,307094380066,Panel A,2,30709438,,,,,,,
2533,307094380073,Panel A,2,30709438,,,,,,,
2537,307094380118,Panel A,2,30709438,D1,TOMATO,.5,ACRE,,.11,
2541,307094380119,Panel A,2,30709438,,,,,,,
2539,307094380126,Panel A,2,30709438,,,,,,,
2557,307094380169,Panel A,2,30709438,,,,,,,
2559,307094380190,Panel A,2,30709438,,,,,,,
2547,307094380207,Panel A,2,30709438,,,,,,,
2543,307094380214,Panel A,2,30709438,,,,,,,
2531,307094380222,Panel A,2,30709438,,,,,,,
2553,307094380230,Panel A,2,30709438,,,,,,,
2549,307094380240,Panel A,2,30709438,,,,,,,
2472,307100790004,Panel B,2,30710079,,,,,,,
2498,307100790010,Panel B,2,30710079,,,,,,,
2480,307100790015,Panel B,2,30710079,,,,,,,
2496,307100790020,Panel B,2,30710079,,,,,,,
2474,307100790046,Panel B,2,30710079,,,,,,,
2492,307100790067,Panel B,2,30710079,,,,,,,
2486,307100790087,Panel B,2,30710079,,,,,,,
2476,307100790093,Panel B,2,30710079,,,,,,,
2488,307100790103,Panel B,2,30710079,,,,,,,
2589,307116840016,Panel A,2,30711684,,,,,,,
2583,307116840056,Panel A,2,30711684,D1,NKHWANI,.1,ACRE,,.2,TOO FAR FROM HOUSEHOLD
2581,307116840099,Panel A,2,30711684,,,,,,,
2585,307116840112,Panel A,2,30711684,,,,,,,
2577,307116840146,Panel A,2,30711684,,,,,,,
2575,307116840151,Panel A,2,30711684,,,,,,,
2571,307116840173,Panel A,2,30711684,,,,,,,
2573,307116840184,Panel A,2,30711684,,,,,,,
2569,307116840228,Panel A,2,30711684,,,,,,,
2567,307116840251,Panel A,2,30711684,D1,KUDIMBA,.30000001,ACRE,,.050000001,
2561,307116840266,Panel A,2,30711684,,,,,,,
2587,307116840272,Panel A,2,30711684,,,,,,,
2565,307116840280,Panel A,2,30711684,,,,,,,
2591,307116840282,Panel A,2,30711684,,,,,,,
2579,307116840287,Panel A,2,30711684,,,,,,,
2563,307116840296,Panel A,2,30711684,,,,,,,
2599,308016720009,Panel A,2,30801672,,,,,,,
2613,308016720019,Panel A,2,30801672,,,,,,,
2601,308016720022,Panel A,2,30801672,,,,,,,
2621,308016720032,Panel A,2,30801672,,,,,,,
2597,308016720042,Panel A,2,30801672,,,,,,,
2605,308016720056,Panel A,2,30801672,,,,,,,
2593,308016720060,Panel A,2,30801672,,,,,,,
2623,308016720066,Panel A,2,30801672,,,,,,,
2609,308016720074,Panel A,2,30801672,,,,,,,
2611,308016720123,Panel A,2,30801672,,,,,,,
2615,308016720128,Panel A,2,30801672,,,,,,,
2619,308016720130,Panel A,2,30801672,,,,,,,
2595,308016720142,Panel A,2,30801672,,,,,,,
2603,308016720201,Panel A,2,30801672,,,,,,,
2607,308016720203,Panel A,2,30801672,,,,,,,
2617,308016720219,Panel A,2,30801672,,,,,,,
2516,308016790005,Panel B,2,30801679,,,,,,,
2512,308016790014,Panel B,2,30801679,,,,,,,
2530,308016790023,Panel B,2,30801679,,,,,,,
2518,308016790038,Panel B,2,30801679,,,,,,,
2504,308016790041,Panel B,2,30801679,,,,,,,
2502,308016790050,Panel B,2,30801679,,,,,,,
2528,308016790078,Panel B,2,30801679,,,,,,,
2506,308016790087,Panel B,2,30801679,,,,,,,
2524,308016790096,Panel B,2,30801679,D1,LOCAL MAIZE,.5,ACRE,,.47,
2522,308016790115,Panel B,2,30801679,,,,,,,
2520,308016790124,Panel B,2,30801679,,,,,,,
2514,308016790133,Panel B,2,30801679,,,,,,,
2526,308016790152,Panel B,2,30801679,,,,,,,
2532,308016790161,Panel B,2,30801679,,,,,,,
2510,308016790170,Panel B,2,30801679,,,,,,,
2508,308016790188,Panel B,2,30801679,,,,,,,
2558,308031150019,Panel B,2,30803115,,,,,,,
2536,308031150028,Panel B,2,30803115,,,,,,,
2544,308031150038,Panel B,2,30803115,,,,,,,
2550,308031150048,Panel B,2,30803115,,,,,,,
2546,308031150067,Panel B,2,30803115,,,,,,,
2560,308031150077,Panel B,2,30803115,,,,,,,
2538,308031150087,Panel B,2,30803115,,,,,,,
2556,308031150116,Panel B,2,30803115,,,,,,,
2540,308031150126,Panel B,2,30803115,,,,,,,
2554,308031150136,Panel B,2,30803115,,,,,,,
2542,308031150146,Panel B,2,30803115,,,,,,,
2548,308031150165,Panel B,2,30803115,,,,,,,
2552,308031150175,Panel B,2,30803115,,,,,,,
2534,308031150185,Panel B,2,30803115,,,,,,,
2562,308031150204,Panel B,2,30803115,,,,,,,
2641,308044160002,Panel A,2,30804416,,,,,,,
2629,308044160015,Panel A,2,30804416,,,,,,,
2635,308044160041,Panel A,2,30804416,,,,,,,
2627,308044160071,Panel A,2,30804416,,,,,,,
2639,308044160091,Panel A,2,30804416,,,,,,,
2631,308044160099,Panel A,2,30804416,,,,,,,
2633,308044160104,Panel A,2,30804416,,,,,,,
2649,308044160125,Panel A,2,30804416,,,,,,,
2655,308044160126,Panel A,2,30804416,,,,,,,
2653,308044160131,Panel A,2,30804416,,,,,,,
2647,308044160137,Panel A,2,30804416,,,,,,,
2651,308044160145,Panel A,2,30804416,,,,,,,
2637,308044160155,Panel A,2,30804416,,,,,,,
2625,308044160168,Panel A,2,30804416,,,,,,,
2645,308044160196,Panel A,2,30804416,,,,,,,
2574,308052590001,Panel B,2,30805259,,,,,,,
2596,308052590015,Panel B,2,30805259,,,,,,,
2580,308052590042,Panel B,2,30805259,,,,,,,
2578,308052590055,Panel B,2,30805259,,,,,,,
2588,308052590069,Panel B,2,30805259,,,,,,,
2566,308052590095,Panel B,2,30805259,,,,,,,
2592,308052590109,Panel B,2,30805259,,,,,,,
2586,308052590122,Panel B,2,30805259,,,,,,,
2582,308052590149,Panel B,2,30805259,,,,,,,
2570,308052590163,Panel B,2,30805259,,,,,,,
2594,308052590176,Panel B,2,30805259,,,,,,,
2572,308052590203,Panel B,2,30805259,,,,,,,
2584,308052590216,Panel B,2,30805259,,,,,,,
2576,308052590230,Panel B,2,30805259,,,,,,,
2568,308052590257,Panel B,2,30805259,,,,,,,
2590,308052590270,Panel B,2,30805259,,,,,,,
2671,308066110002,Panel A,2,30806611,,,,,,,
2683,308066110022,Panel A,2,30806611,D1,CHIMAMEZI,3,ACRE,,3.3599999,
2661,308066110040,Panel A,2,30806611,,,,,,,
2673,308066110090,Panel A,2,30806611,,,,,,,
2687,308066110092,Panel A,2,30806611,,,,,,,
2665,308066110111,Panel A,2,30806611,,,,,,,
2679,308066110140,Panel A,2,30806611,D1,DIMBA LA CIMAMESI,.25,ACRE,,.18000001,
2659,308066110144,Panel A,2,30806611,,,,,,,
2663,308066110196,Panel A,2,30806611,,,,,,,
2677,308066110198,Panel A,2,30806611,D1,KU TSINJE,.1,ACRE,,.050000001,
2685,308066110203,Panel A,2,30806611,,,,,,,
2669,308066110217,Panel A,2,30806611,D1,KUCHIMA,.5,ACRE,,.38,
2657,308066110221,Panel A,2,30806611,,,,,,,
2667,308066110222,Panel A,2,30806611,D1,KUDIMBE,.5,ACRE,,.22,
2681,308066110228,Panel A,2,30806611,,,,,,,
2675,308066110284,Panel A,2,30806611,,,,,,,
2612,309010540007,Panel B,2,30901054,,,,,,,
2628,309010540010,Panel B,2,30901054,,,,,,,
2624,309010540020,Panel B,2,30901054,,,,,,,
2614,309010540031,Panel B,2,30901054,,,,,,,
2598,309010540053,Panel B,2,30901054,D1,MUNDA WA KWA LIGOMEKA,2,ACRE,,1.4299999,
2600,309010540063,Panel B,2,30901054,,,,,,,
2620,309010540074,Panel B,2,30901054,,,,,,,
2618,309010540096,Panel B,2,30901054,,,,,,,
2606,309010540106,Panel B,2,30901054,,,,,,,
2622,309010540117,Panel B,2,30901054,,,,,,,
2626,309010540139,Panel B,2,30901054,D1,MUNDA WA UNG'ONO,3,ACRE,,.41999999,
2610,309010540149,Panel B,2,30901054,,,,,,,
2604,309010540160,Panel B,2,30901054,,,,,,,
2602,309010540182,Panel B,2,30901054,D1,KUTSINJE,1.4,ACRE,,.57999998,
2608,309010540193,Panel B,2,30901054,,,,,,,
2616,309010540225,Panel B,2,30901054,,,,,,,
2693,309014750002,Panel A,2,30901475,,,,,,,
2707,309014750011,Panel A,2,30901475,,,,,,,
2715,309014750030,Panel A,2,30901475,,,,,,,
2705,309014750031,Panel A,2,30901475,,,,,,,
2713,309014750039,Panel A,2,30901475,,,,,,,
2695,309014750053,Panel A,2,30901475,,,,,,,
2697,309014750054,Panel A,2,30901475,,,,,,,
2717,309014750056,Panel A,2,30901475,,,,,,,
2719,309014750070,Panel A,2,30901475,,,,,,,
2699,309014750073,Panel A,2,30901475,,,,,,,
2711,309014750083,Panel A,2,30901475,,,,,,,
2709,309014750093,Panel A,2,30901475,,,,,,,
2703,309014750102,Panel A,2,30901475,,,,,,,
2691,309014750111,Panel A,2,30901475,,,,,,,
2689,309014750114,Panel A,2,30901475,,,,,,,
2701,309014750122,Panel A,2,30901475,,,,,,,
2652,309016030007,Panel B,2,30901603,,,,,,,
2636,309016030017,Panel B,2,30901603,,,,,,,
2634,309016030028,Panel B,2,30901603,,,,,,,
2642,309016030039,Panel B,2,30901603,,,,,,,
2638,309016030049,Panel B,2,30901603,,,,,,,
2632,309016030060,Panel B,2,30901603,,,,,,,
2630,309016030071,Panel B,2,30901603,,,,,,,
2648,309016030092,Panel B,2,30901603,,,,,,,
2646,309016030103,Panel B,2,30901603,,,,,,,
2650,309016030124,Panel B,2,30901603,,,,,,,
2640,309016030135,Panel B,2,30901603,,,,,,,
2658,309016030145,Panel B,2,30901603,,,,,,,
2644,309016030156,Panel B,2,30901603,,,,,,,
2654,309016030177,Panel B,2,30901603,,,,,,,
2656,309016030199,Panel B,2,30901603,,,,,,,
2660,309016030200,Panel B,2,30901603,,,,,,,
2741,310013330001,Panel A,2,31001333,,,,,,,
2737,310013330010,Panel A,2,31001333,,,,,,,
2733,310013330012,Panel A,2,31001333,,,,,,,
2743,310013330022,Panel A,2,31001333,,,,,,,
2725,310013330024,Panel A,2,31001333,,,,,,,
2721,310013330071,Panel A,2,31001333,,,,,,,
2727,310013330132,Panel A,2,31001333,,,,,,,
2723,310013330144,Panel A,2,31001333,,,,,,,
2735,310013330150,Panel A,2,31001333,,,,,,,
2745,310013330155,Panel A,2,31001333,,,,,,,
2751,310013330178,Panel A,2,31001333,,,,,,,
2749,310013330208,Panel A,2,31001333,,,,,,,
2731,310013330215,Panel A,2,31001333,D1,LOCAL MAIZE,.5,ACRE,,.38999999,
2747,310013330233,Panel A,2,31001333,,,,,,,
2729,310013330243,Panel A,2,31001333,,,,,,,
2739,310013330244,Panel A,2,31001333,,,,,,,
2686,310017490008,Panel B,2,31001749,,,,,,,
2670,310017490018,Panel B,2,31001749,,,,,,,
2692,310017490028,Panel B,2,31001749,,,,,,,
2688,310017490049,Panel B,2,31001749,,,,,,,
2668,310017490059,Panel B,2,31001749,,,,,,,
2690,310017490069,Panel B,2,31001749,D1,MAIZE PLOT,1,ACRE,,.81999999,
2680,310017490090,Panel B,2,31001749,,,,,,,
2672,310017490100,Panel B,2,31001749,D1,MAIZE PLOT,1,ACRE,,1.0599999,
2684,310017490110,Panel B,2,31001749,,,,,,,
2682,310017490130,Panel B,2,31001749,,,,,,,
2674,310017490140,Panel B,2,31001749,,,,,,,
2678,310017490151,Panel B,2,31001749,,,,,,,
2662,310017490171,Panel B,2,31001749,,,,,,,
2666,310017490181,Panel B,2,31001749,,,,,,,
2664,310017490191,Panel B,2,31001749,,,,,,,
2676,310017490212,Panel B,2,31001749,,,,,,,
2753,310021690014,Panel A,2,31002169,,,,,,,
2759,310021690116,Panel A,2,31002169,,,,,,,
2757,310021690118,Panel A,2,31002169,,,,,,,
2761,310021690125,Panel A,2,31002169,,,,,,,
2777,310021690162,Panel A,2,31002169,,,,,,,
2771,310021690165,Panel A,2,31002169,,,,,,,
2783,310021690231,Panel A,2,31002169,,,,,,,
2720,310043120006,Panel B,2,31004312,,,,,,,
2702,310043120011,Panel B,2,31004312,,,,,,,
2708,310043120017,Panel B,2,31004312,D1,MAIZE PLOT,.25,ACRE,,.33000001,
2706,310043120023,Panel B,2,31004312,,,,,,,
2710,310043120029,Panel B,2,31004312,D1,LOCAL MAIZE,.5,ACRE,,.55000001,
2722,310043120040,Panel B,2,31004312,,,,,,,
2712,310043120046,Panel B,2,31004312,,,,,,,
2704,310043120052,Panel B,2,31004312,D1,DIMBA,.40000001,ACRE,,.92000002,
2696,310043120057,Panel B,2,31004312,,,,,,,
2716,310043120069,Panel B,2,31004312,D1,MAIZE PLOT,.25,ACRE,,.20999999,
2714,310043120075,Panel B,2,31004312,,,,,,,
2700,310043120081,Panel B,2,31004312,,,,,,,
2724,310043120086,Panel B,2,31004312,,,,,,,
2694,310043120104,Panel B,2,31004312,,,,,,,
2718,310043120109,Panel B,2,31004312,D1,DIMBA,.5,ACRE,,.31,
2698,310043120121,Panel B,2,31004312,,,,,,,
2813,310065560120,Panel A,2,31006556,,,,,,,
2807,310065560154,Panel A,2,31006556,,,,,,,
2803,310065560157,Panel A,2,31006556,,,,,,,
2815,310065560166,Panel A,2,31006556,,,,,,,
2799,310065560168,Panel A,2,31006556,,,,,,,
2791,310065560199,Panel A,2,31006556,,,,,,,
2805,310065560216,Panel A,2,31006556,,,,,,,
2789,310065560246,Panel A,2,31006556,,,,,,,
2797,310065560257,Panel A,2,31006556,,,,,,,
2795,310065560261,Panel A,2,31006556,,,,,,,
2793,310065560288,Panel A,2,31006556,,,,,,,
2787,310065560292,Panel A,2,31006556,,,,,,,
2785,310065560328,Panel A,2,31006556,,,,,,,
2809,310065560344,Panel A,2,31006556,,,,,,,
2801,310065560370,Panel A,2,31006556,,,,,,,
2811,310065560417,Panel A,2,31006556,,,,,,,
2746,310073350006,Panel B,2,31007335,,,,,,,
2748,310073350029,Panel B,2,31007335,,,,,,,
2734,310073350074,Panel B,2,31007335,D1,LOCAL MAIZE,1,ACRE,,,
