HHID,case_id,qx_type,visit,ea_id,hh_p0a,hh_p0a_os,hh_p01,hh_p02,hh_p03a,hh_p03b,hh_p03c,hh_p04a,hh_p04b
52,101012040028,Panel B,2,10101204,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
52,101012040028,Panel B,2,10101204,Income from Real Estate Sales,,No,,,,,,
52,101012040028,Panel B,2,10101204,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
52,101012040028,Panel B,2,10101204,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
52,101012040028,Panel B,2,10101204,Inheritance,,No,,,,,,
52,101012040028,Panel B,2,10101204,Lottery/Gambling Winnings,,No,,,,,,
52,101012040028,Panel B,2,10101204,Other Income (Specify),,No,,,,,,
50,101012040037,Panel B,2,10101204,Cash Transfers/Gifts from individuals,,No,,,,,,
50,101012040037,Panel B,2,10101204,Food Transfers/Gifts from Individuals,,No,,,,,,
50,101012040037,Panel B,2,10101204,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
50,101012040037,Panel B,2,10101204,"Savings, Interest or Other Investment Income",,No,,,,,,
50,101012040037,Panel B,2,10101204,Pension Income,,No,,,,,,
50,101012040037,Panel B,2,10101204,Income from Non-Agricultural Land Rental,,No,,,,,,
50,101012040037,Panel B,2,10101204,"Income form Apartment, House Rental",,No,,,,,,
50,101012040037,Panel B,2,10101204,"Income from Sho, Store Rental",,No,,,,,,
50,101012040037,Panel B,2,10101204,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
50,101012040037,Panel B,2,10101204,Income from Real Estate Sales,,No,,,,,,
50,101012040037,Panel B,2,10101204,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
50,101012040037,Panel B,2,10101204,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
50,101012040037,Panel B,2,10101204,Inheritance,,No,,,,,,
50,101012040037,Panel B,2,10101204,Lottery/Gambling Winnings,,No,,,,,,
50,101012040037,Panel B,2,10101204,Other Income (Specify),,No,,,,,,
54,101012040041,Panel B,2,10101204,Cash Transfers/Gifts from individuals,,No,,,,,,
54,101012040041,Panel B,2,10101204,Food Transfers/Gifts from Individuals,,No,,,,,,
54,101012040041,Panel B,2,10101204,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
54,101012040041,Panel B,2,10101204,"Savings, Interest or Other Investment Income",,No,,,,,,
54,101012040041,Panel B,2,10101204,Pension Income,,No,,,,,,
54,101012040041,Panel B,2,10101204,Income from Non-Agricultural Land Rental,,No,,,,,,
54,101012040041,Panel B,2,10101204,"Income form Apartment, House Rental",,No,,,,,,
54,101012040041,Panel B,2,10101204,"Income from Sho, Store Rental",,No,,,,,,
54,101012040041,Panel B,2,10101204,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
54,101012040041,Panel B,2,10101204,Income from Real Estate Sales,,No,,,,,,
54,101012040041,Panel B,2,10101204,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
54,101012040041,Panel B,2,10101204,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
54,101012040041,Panel B,2,10101204,Inheritance,,No,,,,,,
54,101012040041,Panel B,2,10101204,Lottery/Gambling Winnings,,No,,,,,,
54,101012040041,Panel B,2,10101204,Other Income (Specify),,No,,,,,,
48,101012040045,Panel B,2,10101204,Cash Transfers/Gifts from individuals,,No,,,,,,
48,101012040045,Panel B,2,10101204,Food Transfers/Gifts from Individuals,,No,,,,,,
48,101012040045,Panel B,2,10101204,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
48,101012040045,Panel B,2,10101204,"Savings, Interest or Other Investment Income",,No,,,,,,
48,101012040045,Panel B,2,10101204,Pension Income,,No,,,,,,
48,101012040045,Panel B,2,10101204,Income from Non-Agricultural Land Rental,,No,,,,,,
48,101012040045,Panel B,2,10101204,"Income form Apartment, House Rental",,No,,,,,,
48,101012040045,Panel B,2,10101204,"Income from Sho, Store Rental",,No,,,,,,
48,101012040045,Panel B,2,10101204,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
48,101012040045,Panel B,2,10101204,Income from Real Estate Sales,,No,,,,,,
48,101012040045,Panel B,2,10101204,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
48,101012040045,Panel B,2,10101204,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
48,101012040045,Panel B,2,10101204,Inheritance,,No,,,,,,
48,101012040045,Panel B,2,10101204,Lottery/Gambling Winnings,,No,,,,,,
48,101012040045,Panel B,2,10101204,Other Income (Specify),,No,,,,,,
36,101012040054,Panel B,2,10101204,Cash Transfers/Gifts from individuals,,No,,,,,,
36,101012040054,Panel B,2,10101204,Food Transfers/Gifts from Individuals,,No,,,,,,
36,101012040054,Panel B,2,10101204,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
36,101012040054,Panel B,2,10101204,"Savings, Interest or Other Investment Income",,No,,,,,,
36,101012040054,Panel B,2,10101204,Pension Income,,No,,,,,,
36,101012040054,Panel B,2,10101204,Income from Non-Agricultural Land Rental,,No,,,,,,
36,101012040054,Panel B,2,10101204,"Income form Apartment, House Rental",,No,,,,,,
36,101012040054,Panel B,2,10101204,"Income from Sho, Store Rental",,No,,,,,,
36,101012040054,Panel B,2,10101204,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
36,101012040054,Panel B,2,10101204,Income from Real Estate Sales,,No,,,,,,
36,101012040054,Panel B,2,10101204,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
36,101012040054,Panel B,2,10101204,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
36,101012040054,Panel B,2,10101204,Inheritance,,No,,,,,,
36,101012040054,Panel B,2,10101204,Lottery/Gambling Winnings,,No,,,,,,
36,101012040054,Panel B,2,10101204,Other Income (Specify),,No,,,,,,
56,101012040058,Panel B,2,10101204,Cash Transfers/Gifts from individuals,,No,,,,,,
56,101012040058,Panel B,2,10101204,Food Transfers/Gifts from Individuals,,No,,,,,,
56,101012040058,Panel B,2,10101204,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
56,101012040058,Panel B,2,10101204,"Savings, Interest or Other Investment Income",,No,,,,,,
56,101012040058,Panel B,2,10101204,Pension Income,,No,,,,,,
56,101012040058,Panel B,2,10101204,Income from Non-Agricultural Land Rental,,No,,,,,,
56,101012040058,Panel B,2,10101204,"Income form Apartment, House Rental",,No,,,,,,
56,101012040058,Panel B,2,10101204,"Income from Sho, Store Rental",,No,,,,,,
56,101012040058,Panel B,2,10101204,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
56,101012040058,Panel B,2,10101204,Income from Real Estate Sales,,No,,,,,,
56,101012040058,Panel B,2,10101204,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
56,101012040058,Panel B,2,10101204,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
56,101012040058,Panel B,2,10101204,Inheritance,,No,,,,,,
56,101012040058,Panel B,2,10101204,Lottery/Gambling Winnings,,No,,,,,,
56,101012040058,Panel B,2,10101204,Other Income (Specify),,No,,,,,,
64,101012040062,Panel B,2,10101204,Cash Transfers/Gifts from individuals,,No,,,,,,
64,101012040062,Panel B,2,10101204,Food Transfers/Gifts from Individuals,,No,,,,,,
64,101012040062,Panel B,2,10101204,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
64,101012040062,Panel B,2,10101204,"Savings, Interest or Other Investment Income",,No,,,,,,
64,101012040062,Panel B,2,10101204,Pension Income,,No,,,,,,
64,101012040062,Panel B,2,10101204,Income from Non-Agricultural Land Rental,,No,,,,,,
64,101012040062,Panel B,2,10101204,"Income form Apartment, House Rental",,No,,,,,,
64,101012040062,Panel B,2,10101204,"Income from Sho, Store Rental",,No,,,,,,
64,101012040062,Panel B,2,10101204,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
64,101012040062,Panel B,2,10101204,Income from Real Estate Sales,,No,,,,,,
64,101012040062,Panel B,2,10101204,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
64,101012040062,Panel B,2,10101204,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
64,101012040062,Panel B,2,10101204,Inheritance,,No,,,,,,
64,101012040062,Panel B,2,10101204,Lottery/Gambling Winnings,,No,,,,,,
64,101012040062,Panel B,2,10101204,Other Income (Specify),,No,,,,,,
34,101012040071,Panel B,2,10101204,Cash Transfers/Gifts from individuals,,No,,,,,,
34,101012040071,Panel B,2,10101204,Food Transfers/Gifts from Individuals,,No,,,,,,
34,101012040071,Panel B,2,10101204,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
34,101012040071,Panel B,2,10101204,"Savings, Interest or Other Investment Income",,No,,,,,,
34,101012040071,Panel B,2,10101204,Pension Income,,No,,,,,,
34,101012040071,Panel B,2,10101204,Income from Non-Agricultural Land Rental,,No,,,,,,
34,101012040071,Panel B,2,10101204,"Income form Apartment, House Rental",,No,,,,,,
34,101012040071,Panel B,2,10101204,"Income from Sho, Store Rental",,No,,,,,,
34,101012040071,Panel B,2,10101204,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
34,101012040071,Panel B,2,10101204,Income from Real Estate Sales,,No,,,,,,
34,101012040071,Panel B,2,10101204,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
34,101012040071,Panel B,2,10101204,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
34,101012040071,Panel B,2,10101204,Inheritance,,No,,,,,,
34,101012040071,Panel B,2,10101204,Lottery/Gambling Winnings,,No,,,,,,
34,101012040071,Panel B,2,10101204,Other Income (Specify),,No,,,,,,
58,101012040075,Panel B,2,10101204,Cash Transfers/Gifts from individuals,,No,,,,,,
58,101012040075,Panel B,2,10101204,Food Transfers/Gifts from Individuals,,No,,,,,,
58,101012040075,Panel B,2,10101204,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
58,101012040075,Panel B,2,10101204,"Savings, Interest or Other Investment Income",,No,,,,,,
58,101012040075,Panel B,2,10101204,Pension Income,,No,,,,,,
58,101012040075,Panel B,2,10101204,Income from Non-Agricultural Land Rental,,No,,,,,,
58,101012040075,Panel B,2,10101204,"Income form Apartment, House Rental",,No,,,,,,
58,101012040075,Panel B,2,10101204,"Income from Sho, Store Rental",,No,,,,,,
58,101012040075,Panel B,2,10101204,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
58,101012040075,Panel B,2,10101204,Income from Real Estate Sales,,No,,,,,,
58,101012040075,Panel B,2,10101204,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
58,101012040075,Panel B,2,10101204,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
58,101012040075,Panel B,2,10101204,Inheritance,,No,,,,,,
58,101012040075,Panel B,2,10101204,Lottery/Gambling Winnings,,No,,,,,,
58,101012040075,Panel B,2,10101204,Other Income (Specify),,No,,,,,,
46,101012040079,Panel B,2,10101204,Cash Transfers/Gifts from individuals,,No,,,,,,
46,101012040079,Panel B,2,10101204,Food Transfers/Gifts from Individuals,,No,,,,,,
46,101012040079,Panel B,2,10101204,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
46,101012040079,Panel B,2,10101204,"Savings, Interest or Other Investment Income",,No,,,,,,
46,101012040079,Panel B,2,10101204,Pension Income,,No,,,,,,
46,101012040079,Panel B,2,10101204,Income from Non-Agricultural Land Rental,,No,,,,,,
46,101012040079,Panel B,2,10101204,"Income form Apartment, House Rental",,No,,,,,,
46,101012040079,Panel B,2,10101204,"Income from Sho, Store Rental",,No,,,,,,
46,101012040079,Panel B,2,10101204,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
46,101012040079,Panel B,2,10101204,Income from Real Estate Sales,,No,,,,,,
46,101012040079,Panel B,2,10101204,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
46,101012040079,Panel B,2,10101204,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
46,101012040079,Panel B,2,10101204,Inheritance,,No,,,,,,
46,101012040079,Panel B,2,10101204,Lottery/Gambling Winnings,,No,,,,,,
46,101012040079,Panel B,2,10101204,Other Income (Specify),,No,,,,,,
60,101012040087,Panel B,2,10101204,Cash Transfers/Gifts from individuals,,Yes,,0,2000,20000,1,
60,101012040087,Panel B,2,10101204,Food Transfers/Gifts from Individuals,,Yes,,0,5000,0,1,
60,101012040087,Panel B,2,10101204,Non-Food In-Kind Transfers/Gifts form Individuals,,Yes,,0,6000,0,1,
60,101012040087,Panel B,2,10101204,"Savings, Interest or Other Investment Income",,No,,,,,,
60,101012040087,Panel B,2,10101204,Pension Income,,No,,,,,,
60,101012040087,Panel B,2,10101204,Income from Non-Agricultural Land Rental,,No,,,,,,
60,101012040087,Panel B,2,10101204,"Income form Apartment, House Rental",,No,,,,,,
60,101012040087,Panel B,2,10101204,"Income from Sho, Store Rental",,No,,,,,,
60,101012040087,Panel B,2,10101204,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
60,101012040087,Panel B,2,10101204,Income from Real Estate Sales,,No,,,,,,
60,101012040087,Panel B,2,10101204,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
60,101012040087,Panel B,2,10101204,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
60,101012040087,Panel B,2,10101204,Inheritance,,No,,,,,,
60,101012040087,Panel B,2,10101204,Lottery/Gambling Winnings,,No,,,,,,
60,101012040087,Panel B,2,10101204,Other Income (Specify),,No,,,,,,
21,101012150001,Panel A,1,10101215,Cash Transfers/Gifts from individuals,,Yes,,15000,0,0,1,
21,101012150001,Panel A,1,10101215,Food Transfers/Gifts from Individuals,,Yes,,3000,0,0,1,
21,101012150001,Panel A,1,10101215,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
21,101012150001,Panel A,1,10101215,"Savings, Interest or Other Investment Income",,No,,,,,,
21,101012150001,Panel A,1,10101215,Pension Income,,No,,,,,,
21,101012150001,Panel A,1,10101215,Income from Non-Agricultural Land Rental,,No,,,,,,
21,101012150001,Panel A,1,10101215,"Income form Apartment, House Rental",,No,,,,,,
21,101012150001,Panel A,1,10101215,"Income from Sho, Store Rental",,No,,,,,,
21,101012150001,Panel A,1,10101215,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
21,101012150001,Panel A,1,10101215,Income from Real Estate Sales,,No,,,,,,
21,101012150001,Panel A,1,10101215,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
21,101012150001,Panel A,1,10101215,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
21,101012150001,Panel A,1,10101215,Inheritance,,No,,,,,,
21,101012150001,Panel A,1,10101215,Lottery/Gambling Winnings,,No,,,,,,
21,101012150001,Panel A,1,10101215,Other Income (Specify),,No,,,,,,
17,101012150004,Panel A,1,10101215,Cash Transfers/Gifts from individuals,,No,,,,,,
17,101012150004,Panel A,1,10101215,Food Transfers/Gifts from Individuals,,No,,,,,,
17,101012150004,Panel A,1,10101215,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
17,101012150004,Panel A,1,10101215,"Savings, Interest or Other Investment Income",,No,,,,,,
17,101012150004,Panel A,1,10101215,Pension Income,,No,,,,,,
17,101012150004,Panel A,1,10101215,Income from Non-Agricultural Land Rental,,No,,,,,,
17,101012150004,Panel A,1,10101215,"Income form Apartment, House Rental",,No,,,,,,
17,101012150004,Panel A,1,10101215,"Income from Sho, Store Rental",,No,,,,,,
17,101012150004,Panel A,1,10101215,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
17,101012150004,Panel A,1,10101215,Income from Real Estate Sales,,No,,,,,,
17,101012150004,Panel A,1,10101215,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
17,101012150004,Panel A,1,10101215,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
17,101012150004,Panel A,1,10101215,Inheritance,,No,,,,,,
17,101012150004,Panel A,1,10101215,Lottery/Gambling Winnings,,No,,,,,,
17,101012150004,Panel A,1,10101215,Other Income (Specify),,No,,,,,,
11,101012150021,Panel A,1,10101215,Cash Transfers/Gifts from individuals,,No,,,,,,
11,101012150021,Panel A,1,10101215,Food Transfers/Gifts from Individuals,,No,,,,,,
11,101012150021,Panel A,1,10101215,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
11,101012150021,Panel A,1,10101215,"Savings, Interest or Other Investment Income",,No,,,,,,
11,101012150021,Panel A,1,10101215,Pension Income,,No,,,,,,
11,101012150021,Panel A,1,10101215,Income from Non-Agricultural Land Rental,,No,,,,,,
11,101012150021,Panel A,1,10101215,"Income form Apartment, House Rental",,No,,,,,,
11,101012150021,Panel A,1,10101215,"Income from Sho, Store Rental",,No,,,,,,
11,101012150021,Panel A,1,10101215,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
11,101012150021,Panel A,1,10101215,Income from Real Estate Sales,,No,,,,,,
11,101012150021,Panel A,1,10101215,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
11,101012150021,Panel A,1,10101215,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
11,101012150021,Panel A,1,10101215,Inheritance,,No,,,,,,
11,101012150021,Panel A,1,10101215,Lottery/Gambling Winnings,,No,,,,,,
11,101012150021,Panel A,1,10101215,Other Income (Specify),,No,,,,,,
5,101012150022,Panel A,1,10101215,Cash Transfers/Gifts from individuals,,Yes,,0,5000,0,1,2
5,101012150022,Panel A,1,10101215,Food Transfers/Gifts from Individuals,,No,,,,,,
5,101012150022,Panel A,1,10101215,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
5,101012150022,Panel A,1,10101215,"Savings, Interest or Other Investment Income",,No,,,,,,
5,101012150022,Panel A,1,10101215,Pension Income,,No,,,,,,
5,101012150022,Panel A,1,10101215,Income from Non-Agricultural Land Rental,,No,,,,,,
5,101012150022,Panel A,1,10101215,"Income form Apartment, House Rental",,No,,,,,,
5,101012150022,Panel A,1,10101215,"Income from Sho, Store Rental",,No,,,,,,
5,101012150022,Panel A,1,10101215,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
5,101012150022,Panel A,1,10101215,Income from Real Estate Sales,,No,,,,,,
5,101012150022,Panel A,1,10101215,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
5,101012150022,Panel A,1,10101215,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
5,101012150022,Panel A,1,10101215,Inheritance,,No,,,,,,
5,101012150022,Panel A,1,10101215,Lottery/Gambling Winnings,,No,,,,,,
5,101012150022,Panel A,1,10101215,Other Income (Specify),,No,,,,,,
13,101012150026,Panel A,1,10101215,Cash Transfers/Gifts from individuals,,No,,,,,,
13,101012150026,Panel A,1,10101215,Food Transfers/Gifts from Individuals,,No,,,,,,
13,101012150026,Panel A,1,10101215,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
13,101012150026,Panel A,1,10101215,"Savings, Interest or Other Investment Income",,No,,,,,,
13,101012150026,Panel A,1,10101215,Pension Income,,No,,,,,,
13,101012150026,Panel A,1,10101215,Income from Non-Agricultural Land Rental,,No,,,,,,
13,101012150026,Panel A,1,10101215,"Income form Apartment, House Rental",,No,,,,,,
13,101012150026,Panel A,1,10101215,"Income from Sho, Store Rental",,No,,,,,,
13,101012150026,Panel A,1,10101215,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
13,101012150026,Panel A,1,10101215,Income from Real Estate Sales,,No,,,,,,
13,101012150026,Panel A,1,10101215,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
