HHID,case_id,qx_type,visit,ea_id,hh_r0a,hh_r0a_os,hh_r01,hh_r02a,hh_r02b,hh_r02c,hh_r03,hh_r04a,hh_r04b,hh_r04c,hh_r04d,hh_r04e,hh_r05a,hh_r05b,hh_r06,hh_r07a,hh_r07b
52,101012040028,Panel B,2,10101204,Free Maize,,No,,,,,,,,,,,,,,
52,101012040028,Panel B,2,10101204,Free Food (other than Maize),,No,,,,,,,,,,,,,,
52,101012040028,Panel B,2,10101204,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
52,101012040028,Panel B,2,10101204,Inputs-For-Work Programme,,Yes,0,5500,,Entire household,,,,,,1,2,1,11,2009
52,101012040028,Panel B,2,10101204,School Feeding Programme,,No,,,,,,,,,,,,,,
52,101012040028,Panel B,2,10101204,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
52,101012040028,Panel B,2,10101204,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
52,101012040028,Panel B,2,10101204,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
52,101012040028,Panel B,2,10101204,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
52,101012040028,Panel B,2,10101204,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
52,101012040028,Panel B,2,10101204,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
52,101012040028,Panel B,2,10101204,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
52,101012040028,Panel B,2,10101204,Other (Specify),,No,,,,,,,,,,,,,,
50,101012040037,Panel B,2,10101204,Free Maize,,No,,,,,,,,,,,,,,
50,101012040037,Panel B,2,10101204,Free Food (other than Maize),,No,,,,,,,,,,,,,,
50,101012040037,Panel B,2,10101204,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
50,101012040037,Panel B,2,10101204,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
50,101012040037,Panel B,2,10101204,School Feeding Programme,,No,,,,,,,,,,,,,,
50,101012040037,Panel B,2,10101204,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
50,101012040037,Panel B,2,10101204,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
50,101012040037,Panel B,2,10101204,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
50,101012040037,Panel B,2,10101204,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
50,101012040037,Panel B,2,10101204,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
50,101012040037,Panel B,2,10101204,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
50,101012040037,Panel B,2,10101204,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
50,101012040037,Panel B,2,10101204,Other (Specify),,No,,,,,,,,,,,,,,
54,101012040041,Panel B,2,10101204,Free Maize,,No,,,,,,,,,,,,,,
54,101012040041,Panel B,2,10101204,Free Food (other than Maize),,No,,,,,,,,,,,,,,
54,101012040041,Panel B,2,10101204,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
54,101012040041,Panel B,2,10101204,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
54,101012040041,Panel B,2,10101204,School Feeding Programme,,No,,,,,,,,,,,,,,
54,101012040041,Panel B,2,10101204,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
54,101012040041,Panel B,2,10101204,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
54,101012040041,Panel B,2,10101204,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
54,101012040041,Panel B,2,10101204,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
54,101012040041,Panel B,2,10101204,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
54,101012040041,Panel B,2,10101204,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
54,101012040041,Panel B,2,10101204,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
54,101012040041,Panel B,2,10101204,Other (Specify),,No,,,,,,,,,,,,,,
48,101012040045,Panel B,2,10101204,Free Maize,,No,,,,,,,,,,,,,,
48,101012040045,Panel B,2,10101204,Free Food (other than Maize),,No,,,,,,,,,,,,,,
48,101012040045,Panel B,2,10101204,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
48,101012040045,Panel B,2,10101204,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
48,101012040045,Panel B,2,10101204,School Feeding Programme,,No,,,,,,,,,,,,,,
48,101012040045,Panel B,2,10101204,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
48,101012040045,Panel B,2,10101204,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
48,101012040045,Panel B,2,10101204,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
48,101012040045,Panel B,2,10101204,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
48,101012040045,Panel B,2,10101204,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
48,101012040045,Panel B,2,10101204,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
48,101012040045,Panel B,2,10101204,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
48,101012040045,Panel B,2,10101204,Other (Specify),,No,,,,,,,,,,,,,,
36,101012040054,Panel B,2,10101204,Free Maize,,No,,,,,,,,,,,,,,
36,101012040054,Panel B,2,10101204,Free Food (other than Maize),,No,,,,,,,,,,,,,,
36,101012040054,Panel B,2,10101204,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
36,101012040054,Panel B,2,10101204,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
36,101012040054,Panel B,2,10101204,School Feeding Programme,,No,,,,,,,,,,,,,,
36,101012040054,Panel B,2,10101204,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
36,101012040054,Panel B,2,10101204,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
36,101012040054,Panel B,2,10101204,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
36,101012040054,Panel B,2,10101204,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
36,101012040054,Panel B,2,10101204,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
36,101012040054,Panel B,2,10101204,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
36,101012040054,Panel B,2,10101204,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
36,101012040054,Panel B,2,10101204,Other (Specify),,No,,,,,,,,,,,,,,
56,101012040058,Panel B,2,10101204,Free Maize,,No,,,,,,,,,,,,,,
56,101012040058,Panel B,2,10101204,Free Food (other than Maize),,No,,,,,,,,,,,,,,
56,101012040058,Panel B,2,10101204,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
56,101012040058,Panel B,2,10101204,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
56,101012040058,Panel B,2,10101204,School Feeding Programme,,No,,,,,,,,,,,,,,
56,101012040058,Panel B,2,10101204,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
56,101012040058,Panel B,2,10101204,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
56,101012040058,Panel B,2,10101204,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
56,101012040058,Panel B,2,10101204,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
56,101012040058,Panel B,2,10101204,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
56,101012040058,Panel B,2,10101204,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
56,101012040058,Panel B,2,10101204,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
56,101012040058,Panel B,2,10101204,Other (Specify),,No,,,,,,,,,,,,,,
64,101012040062,Panel B,2,10101204,Free Maize,,No,,,,,,,,,,,,,,
64,101012040062,Panel B,2,10101204,Free Food (other than Maize),,No,,,,,,,,,,,,,,
64,101012040062,Panel B,2,10101204,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
64,101012040062,Panel B,2,10101204,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
64,101012040062,Panel B,2,10101204,School Feeding Programme,,No,,,,,,,,,,,,,,
64,101012040062,Panel B,2,10101204,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
64,101012040062,Panel B,2,10101204,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
64,101012040062,Panel B,2,10101204,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
64,101012040062,Panel B,2,10101204,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
64,101012040062,Panel B,2,10101204,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
64,101012040062,Panel B,2,10101204,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
64,101012040062,Panel B,2,10101204,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
64,101012040062,Panel B,2,10101204,Other (Specify),,No,,,,,,,,,,,,,,
34,101012040071,Panel B,2,10101204,Free Maize,,No,,,,,,,,,,,,,,
34,101012040071,Panel B,2,10101204,Free Food (other than Maize),,No,,,,,,,,,,,,,,
34,101012040071,Panel B,2,10101204,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
34,101012040071,Panel B,2,10101204,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
34,101012040071,Panel B,2,10101204,School Feeding Programme,,No,,,,,,,,,,,,,,
34,101012040071,Panel B,2,10101204,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
34,101012040071,Panel B,2,10101204,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
34,101012040071,Panel B,2,10101204,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
34,101012040071,Panel B,2,10101204,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
34,101012040071,Panel B,2,10101204,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
34,101012040071,Panel B,2,10101204,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
34,101012040071,Panel B,2,10101204,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
34,101012040071,Panel B,2,10101204,Other (Specify),,No,,,,,,,,,,,,,,
58,101012040075,Panel B,2,10101204,Free Maize,,No,,,,,,,,,,,,,,
58,101012040075,Panel B,2,10101204,Free Food (other than Maize),,No,,,,,,,,,,,,,,
58,101012040075,Panel B,2,10101204,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
58,101012040075,Panel B,2,10101204,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
58,101012040075,Panel B,2,10101204,School Feeding Programme,,No,,,,,,,,,,,,,,
58,101012040075,Panel B,2,10101204,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
58,101012040075,Panel B,2,10101204,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
58,101012040075,Panel B,2,10101204,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
58,101012040075,Panel B,2,10101204,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
58,101012040075,Panel B,2,10101204,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
58,101012040075,Panel B,2,10101204,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
58,101012040075,Panel B,2,10101204,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
58,101012040075,Panel B,2,10101204,Other (Specify),,No,,,,,,,,,,,,,,
46,101012040079,Panel B,2,10101204,Free Maize,,No,,,,,,,,,,,,,,
46,101012040079,Panel B,2,10101204,Free Food (other than Maize),,No,,,,,,,,,,,,,,
46,101012040079,Panel B,2,10101204,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
46,101012040079,Panel B,2,10101204,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
46,101012040079,Panel B,2,10101204,School Feeding Programme,,No,,,,,,,,,,,,,,
46,101012040079,Panel B,2,10101204,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
46,101012040079,Panel B,2,10101204,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
46,101012040079,Panel B,2,10101204,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
46,101012040079,Panel B,2,10101204,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
46,101012040079,Panel B,2,10101204,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
46,101012040079,Panel B,2,10101204,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
46,101012040079,Panel B,2,10101204,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
46,101012040079,Panel B,2,10101204,Other (Specify),,No,,,,,,,,,,,,,,
60,101012040087,Panel B,2,10101204,Free Maize,,No,,,,,,,,,,,,,,
60,101012040087,Panel B,2,10101204,Free Food (other than Maize),,No,,,,,,,,,,,,,,
60,101012040087,Panel B,2,10101204,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
60,101012040087,Panel B,2,10101204,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
60,101012040087,Panel B,2,10101204,School Feeding Programme,,No,,,,,,,,,,,,,,
60,101012040087,Panel B,2,10101204,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
60,101012040087,Panel B,2,10101204,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
60,101012040087,Panel B,2,10101204,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
60,101012040087,Panel B,2,10101204,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
60,101012040087,Panel B,2,10101204,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
60,101012040087,Panel B,2,10101204,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
60,101012040087,Panel B,2,10101204,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
60,101012040087,Panel B,2,10101204,Other (Specify),,No,,,,,,,,,,,,,,
21,101012150001,Panel A,1,10101215,Free Maize,,No,,,,,,,,,,,,,,
21,101012150001,Panel A,1,10101215,Free Food (other than Maize),,No,,,,,,,,,,,,,,
21,101012150001,Panel A,1,10101215,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
21,101012150001,Panel A,1,10101215,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
21,101012150001,Panel A,1,10101215,School Feeding Programme,,No,,,,,,,,,,,,,,
21,101012150001,Panel A,1,10101215,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
21,101012150001,Panel A,1,10101215,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
21,101012150001,Panel A,1,10101215,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
21,101012150001,Panel A,1,10101215,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
21,101012150001,Panel A,1,10101215,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
21,101012150001,Panel A,1,10101215,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
21,101012150001,Panel A,1,10101215,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
21,101012150001,Panel A,1,10101215,Other (Specify),ELDERLY FOUNDATION,Yes,4600,0,,Specific household members,1,,,,,1,,2,2,2010
17,101012150004,Panel A,1,10101215,Free Maize,,No,,,,,,,,,,,,,,
17,101012150004,Panel A,1,10101215,Free Food (other than Maize),,No,,,,,,,,,,,,,,
17,101012150004,Panel A,1,10101215,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
17,101012150004,Panel A,1,10101215,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
17,101012150004,Panel A,1,10101215,School Feeding Programme,,No,,,,,,,,,,,,,,
17,101012150004,Panel A,1,10101215,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
17,101012150004,Panel A,1,10101215,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
17,101012150004,Panel A,1,10101215,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
17,101012150004,Panel A,1,10101215,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
17,101012150004,Panel A,1,10101215,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
17,101012150004,Panel A,1,10101215,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
17,101012150004,Panel A,1,10101215,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
17,101012150004,Panel A,1,10101215,Other (Specify),,No,,,,,,,,,,,,,,
11,101012150021,Panel A,1,10101215,Free Maize,,No,,,,,,,,,,,,,,
11,101012150021,Panel A,1,10101215,Free Food (other than Maize),,No,,,,,,,,,,,,,,
11,101012150021,Panel A,1,10101215,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
11,101012150021,Panel A,1,10101215,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
11,101012150021,Panel A,1,10101215,School Feeding Programme,,No,,,,,,,,,,,,,,
11,101012150021,Panel A,1,10101215,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
11,101012150021,Panel A,1,10101215,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
11,101012150021,Panel A,1,10101215,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
11,101012150021,Panel A,1,10101215,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
11,101012150021,Panel A,1,10101215,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
11,101012150021,Panel A,1,10101215,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
11,101012150021,Panel A,1,10101215,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
11,101012150021,Panel A,1,10101215,Other (Specify),,No,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Free Maize,,No,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Free Food (other than Maize),,No,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,School Feeding Programme,,No,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
5,101012150022,Panel A,1,10101215,Other (Specify),,No,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Free Maize,,No,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Free Food (other than Maize),,No,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,School Feeding Programme,,No,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
13,101012150026,Panel A,1,10101215,Other (Specify),,No,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Free Maize,,No,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,School Feeding Programme,,No,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1,101012150028,Panel A,1,10101215,Other (Specify),,No,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Free Maize,,No,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Free Food (other than Maize),,No,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,School Feeding Programme,,No,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
25,101012150034,Panel A,1,10101215,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
