occ,y2_hhid,case_id,qx_type,interview_status,ag_a21,ag_a23a_1,ag_a23a_2,ag_a23a_3,ag_a23a_4,ag_a23a_5,ag_a23a_6,ag_a23a_7,ag_a23a_8,ag_a23b_1,ag_a23b_2,ag_a23b_3,ag_a23b_4,ag_a23b_5,ag_a23b_6,ag_a23b_7,ag_a23b_8,ag_a23c_1,ag_a23c_2,ag_a23c_3,ag_a23c_4,ag_a23c_5,ag_a23c_6,ag_a23c_7,ag_a23c_8,ag_a24,ag_a26a,ag_a26b,ag_a26c,ag_a27,ag_a29a,ag_a29b,ag_a29c,ag_a35,ag_a37a_1,ag_a37a_2,ag_a37a_3,ag_a37a_4,ag_a37a_5,ag_a37a_6,ag_a37a_7,ag_a37a_8,ag_a37b_1,ag_a37b_2,ag_a37b_3,ag_a37b_4,ag_a37b_5,ag_a37b_6,ag_a37b_7,ag_a37b_8,ag_a38,ag_a37c_1,ag_a37c_2,ag_a37c_3,ag_a37c_4,ag_a37c_5,ag_a37c_6,ag_a37c_7,ag_a37c_8,ag_a40a,ag_a40b,ag_a40c,ag_a41,ag_a43a,ag_a43b,ag_a43c,ag_a44,ag_a46a,ag_a46b,ag_a46c,ag_b0a,ag_b101,ag_e01,ag_f0a,ag_g0a,ag_i00,ag_k0a,ag_m101,ag_m102,ag_m102_1,ag_p0a,ag_q0a,ag_s101,ag_t01
1,0066-001,101030020009,PANEL B,Panel B - 2 Visits,12,1,6,2013,8,23,9,16,A-J,,,,,,,,,,,,,,,,,10,2,6,2013,19,2,6,2013,12,11,9,2013,9,10,10,4,KLMTUVW & X,,,,,,,,,31,,,,,,,,,11,9,2013,19,12,9,2013,904,3,10,2013,YES,YES,NO,NO,YES,YES,YES,NO,,,,,NO,YES
1,0067-001,101020310101,PANEL A,Panel A - 2 Visits,14,9,5,2013,10,56,11,36,ATOJ,,,,,,,,,,,,,,,,,10,10,5,2013,19,14,5,2013,21,24,8,2013,9,11,9,59,"A,K,L,M,W,X1,X2,X3,X",,,,,,,,,31,,,,,,,,,24,8,2013,19,29,8,2013,902,15,10,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,0068-001,101030020114,PANEL B,Panel B - 2 Visits,13,1,6,2013,12,30,12,56,A-J,,,,,,,,,,,,,,,,,10,2,6,2013,19,3,6,2013,13,10,9,2013,10,30,11,37,K-X4,,,,,,,,,31,,,,,,,,,11,9,2013,19,11,9,2013,904,7,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,YES,YES
1,0069-001,101020310059,PANEL A,Panel A - 2 Visits,11,13,5,2013,15,33,16,4,ALL,,,,,,,,,,,,,,,,,10,14,5,2013,19,16,5,2013,11,25,8,2013,10,12,11,19,ALL,,,,,,,,,31,,,,,,,,,25,8,2013,19,29,8,2013,,,,,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,0070-001,101030020064,PANEL B,Panel B - 2 Visits,14,1,6,2013,12,44,13,36,A-J,,,,,,,,,,,,,,,,,10,2,6,2013,19,3,6,2013,21,11,9,2013,11,27,12,14,"A,K,L,M,W,X1,X2,X3,X",,,,,,,,,31,,,,,,,,,11,9,2013,19,13,9,2013,904,8,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,0071-001,101020310042,PANEL A,Panel A - 2 Visits,13,9,5,2013,9,0,10,3,A-J,,,,,,,,,,,,,,,,,10,10,5,2013,19,13,5,2013,13,24,8,2013,8,12,9,21,K-X4,,,,,,,,,31,,,,,,,,,24,8,2013,19,29,8,2013,902,8,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,YES,YES
1,0072-001,101030020025,PANEL B,Panel B - 2 Visits,11,1,6,2013,8,55,9,48,ALL,,,,,,,,,,,,,,,,,10,2,6,2013,19,3,6,2013,11,11,9,2013,8,15,8,52,ALL,,,,,,,,,31,,,,,,,,,11,9,2013,19,13,9,2013,904,9,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,0073-001,101020310093,PANEL A,Panel A - 2 Visits,12,10,5,2013,14,0,14,28,A_J,,,,,,,,,,,,,,,,,10,11,5,2013,19,16,5,2013,12,24,8,2013,13,10,13,50,ALL,,,,,,,,,31,,,,,,,,,24,8,2013,19,29,8,2013,,,,,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,YES
1,0074-001,101030020091,PANEL B,Panel B - 2 Visits,11,2,6,2013,8,28,9,43,ALL,,,,,,,,,,,,,,,,,10,3,6,2013,19,4,6,2013,11,11,9,2013,11,38,12,23,ALL,,,,,,,,,31,,,,,,,,,11,9,2013,19,13,9,2013,903,20,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,0075-001,101020310031,PANEL A,Panel A - 2 Visits,11,10,5,2013,13,12,14,0,ALL,,,,,,,,,,,,,,,,,10,11,5,2013,19,16,5,2013,11,25,8,2013,7,20,8,42,ALL,,,,,,,,,31,,,,,,,,,25,8,2013,19,29,8,2013,,,,,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0076-001,101030020069,PANEL B,Panel B - 2 Visits,13,1,6,2013,14,30,14,39,A-J,,,,,,,,,,,,,,,,,10,2,6,2013,19,3,6,2013,13,11,9,2013,9,28,10,28,K-X4,,,,,,,,,31,,,,,,,,,11,9,2013,19,12,9,2013,904,4,10,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,YES
1,0077-001,101020310121,PANEL A,Panel A - 2 Visits,13,9,5,2013,10,0,11,11,A-J,,,,,,,,,,,,,,,,,10,10,5,2013,19,13,5,2013,13,24,8,2013,13,17,14,10,K-X4,,,,,,,,,31,,,,,,,,,24,8,2013,19,29,8,2013,902,8,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,YES,YES
1,0078-001,101030020075,PANEL B,Panel B - 2 Visits,12,2,6,2013,8,10,8,58,A-J,,,,,,,,,,,,,,,,,10,3,6,2013,19,3,6,2013,12,11,9,2013,14,30,15,44,K-X,,,,,,,,,31,,,,,,,,,11,9,2013,19,12,9,2013,904,4,10,2013,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES
1,0079-001,101020310001,PANEL A,Panel A - 2 Visits,14,10,5,2013,15,3,15,40,ATOJ,,,,,,,,,,,,,,,,,10,11,5,2013,19,14,5,2013,21,24,8,2013,7,20,8,4,"A,K,L,M,X1,X2,X3,X4",,,,,,,,,31,,,,,,,,,24,8,2013,19,29,8,2013,902,9,10,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,0080-001,101030020042,PANEL B,Panel B - 2 Visits,11,2,6,2013,10,18,11,13,ALL,,,,,,,,,,,,,,,,,10,3,6,2013,19,3,6,2013,11,10,9,2013,11,25,11,59,ALL,,,,,,,,,31,,,,,,,,,11,9,2013,19,12,9,2013,904,8,10,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,0081-001,101020310061,PANEL A,Panel A - 2 Visits,12,9,5,2013,8,42,9,34,A-J,,,,,,,,,,,,,,,,,10,10,5,2013,19,14,5,2013,12,23,8,2013,11,19,12,12,ALL,,,,,,,,,31,,,,,,,,,25,8,2013,19,29,8,2013,902,9,10,2013,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,YES
1,0082-001,101030020108,PANEL B,Panel B - 2 Visits,12,2,6,2013,10,30,11,13,A-J,,,,,,,,,,,,,,,,,10,3,6,2013,19,3,6,2013,12,10,9,2013,8,56,11,31,K-X,,,,,,,,,31,,,,,,,,,11,9,2013,19,12,9,2013,904,7,10,2013,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES
1,0083-001,101020310028,PANEL A,Panel A - 2 Visits,14,10,5,2013,13,42,2,25,,,,,,,,,,,,,,,,,,10,11,5,2013,19,14,5,2013,21,25,8,2013,10,8,11,3,"A,K,L,M,T,U,V,W,X1,X",,,,,,,,,31,,,,,,,,,25,8,2013,19,29,8,2013,902,14,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,YES
1,0084-001,101030020053,PANEL B,Panel B - 2 Visits,11,1,6,2013,10,40,12,14,ALL,,,,,,,,,,,,,,,,,10,2,6,2013,19,3,6,2013,11,10,9,2013,8,35,9,15,ALL,,,,,,,,,31,,,,,,,,,11,9,2013,19,12,9,2013,904,9,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,0085-001,101020310015,PANEL A,Panel A - 2 Visits,13,10,5,2013,9,0,10,5,A_J,,,,,,,,,,,,,,,,,10,11,5,2013,19,16,5,2013,13,26,8,2013,9,14,10,26,K-X4,,,,,,,,,31,,,,,,,,,26,8,2013,19,29,8,2013,,,,,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,YES
1,0086-001,101030020003,PANEL B,Panel B - 2 Visits,13,2,6,2013,15,36,16,14,A-J,,,,,,,,,,,,,,,,,10,3,6,2013,19,3,6,2013,13,11,9,2013,16,17,17,57,K-X4,,,,,,,,,31,,,,,,,,,11,9,2013,19,12,9,2013,904,3,10,2013,YES,YES,YES,YES,YES,YES,YES,YES,NO,,YES,YES,NO,YES
1,0087-001,101020310008,PANEL A,Panel A - 2 Visits,11,9,5,2013,15,56,16,35,ALL,,,,,,,,,,,,,,,,,10,10,5,2013,19,16,5,2013,11,24,8,2013,9,40,11,13,ALL,,,,,,,,,31,,,,,,,,,24,8,2013,19,29,8,2013,902,17,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,0088-001,101030020097,PANEL B,Panel B - 2 Visits,12,1,6,2013,12,41,13,6,A-J,,,,,,,,,,,,,,,,,10,2,6,2013,19,2,6,2013,12,10,9,2013,11,40,12,37,LKMSTUW&X,,,,,,,,,31,,,,,,,,,11,9,2013,19,12,9,2013,904,3,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,YES,YES
1,0089-001,101020310012,PANEL A,Panel A - 2 Visits,11,9,5,2013,14,30,15,10,ALL,,,,,,,,,,,,,,,,,10,10,5,2013,19,15,5,2013,11,24,8,2013,7,25,9,11,ALL,,,,,,,,,31,,,,,,,,,24,8,2013,19,29,8,2013,902,16,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,YES,YES
1,0090-001,101030020031,PANEL B,Panel B - 2 Visits,14,2,6,2013,8,18,9,5,A TO J,,,,,,,,,,,,,,,,,10,3,6,2013,19,3,6,2013,21,10,9,2013,11,6,11,46,"A,K,L,S1,T,U,V,W,X1,",,,,,,,,,31,,,,,,,,,11,9,2013,19,13,9,2013,904,8,10,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,YES,YES
1,0091-001,101020310104,PANEL A,Panel A - 2 Visits,13,9,5,2013,8,50,9,31,A-J,,,,,,,,,,,,,,,,,10,10,5,2013,19,13,5,2013,13,25,8,2013,9,10,10,17,K-X4,,,,,,,,,31,,,,,,,,,25,8,2013,19,29,8,2013,902,8,10,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,YES,YES
1,0092-001,101030020047,PANEL B,Panel B - 2 Visits,14,2,6,2013,10,15,11,40,A-J,,,,,,,,,,,,,,,,,10,3,6,2013,19,3,6,2013,21,10,9,2013,8,18,9,25,"A,K,L,M,N,O,P,Q,R,S,",,,,,,,,,31,,,,,,,,,11,9,2013,19,13,9,2013,904,8,10,2013,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO
1,0093-001,101020310039,PANEL A,Panel A - 2 Visits,12,9,5,2013,10,30,10,55,A-J,,,,,,,,,,,,,,,,,10,10,5,2013,19,14,5,2013,12,25,8,2013,12,37,13,13,ALL,,,,,,,,,31,,,,,,,,,25,8,2013,19,29,8,2013,902,16,10,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,0094-001,101030020086,PANEL B,Panel B - 2 Visits,13,2,6,2013,13,20,13,46,A-J,,,,,,,,,,,,,,,,,10,3,6,2013,19,3,6,2013,13,10,9,2013,13,59,15,43,K-X4,,,,,,,,,31,,,,,,,,,11,9,2013,19,12,9,2013,904,7,10,2013,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES
1,0095-001,101020310128,PANEL A,Panel A - 2 Visits,12,9,5,2013,16,26,16,56,A-J,,,,,,,,,,,,,,,,,10,10,5,2013,19,14,5,2013,12,24,8,2013,9,20,10,13,ALL,,,,,,,,,31,,,,,,,,,24,8,2013,19,29,8,2013,902,9,10,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,0096-001,101030020020,PANEL B,Panel B - 2 Visits,14,1,6,2013,14,45,16,0,A-J,,,,,,,,,,,,,,,,,10,2,6,2013,19,3,6,2013,21,11,9,2013,8,10,8,56,"A,K,L,M,W,X1,X2,X3,X",,,,,,,,,31,,,,,,,,,11,9,2013,19,13,9,2013,904,7,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,0097-001,101040070053,PANEL A,Panel A - 2 Visits,13,16,7,2013,12,19,12,57,A-J,,,,,,,,,,,,,,,,,10,17,7,2013,19,20,7,2013,13,21,10,2013,14,12,15,26,K-X4,,,,,,,,,31,,,,,,,,,22,10,2013,19,24,10,2013,907,16,12,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,0098-001,102010510095,PANEL B,Panel B - 2 Visits,13,6,7,2013,6,45,7,14,A-J,,,,,,,,,,,,,,,,,10,7,7,2013,19,8,7,2013,13,11,10,2013,11,7,12,17,K-X4,,,,,,,,,31,,,,,,,,,11,10,2013,19,16,10,2013,915,5,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,0099-001,101040070023,PANEL A,Panel A - 2 Visits,14,16,7,2013,12,12,13,3,A-J,,,,,,,,,,,,,,,,,10,17,7,2013,19,23,7,2013,21,20,10,2013,9,30,10,16,AKLMSTUVWX1-X4,,,,,,,,,31,,,,,,,,,22,10,2013,19,24,10,2013,907,17,12,2013,NO,YES,NO,YES,YES,YES,YES,NO,,,,,YES,YES
1,0100-001,102010510010,PANEL B,Panel B - 2 Visits,11,6,7,2013,10,20,11,16,ALL,,,,,,,,,,,,,,,,,10,7,7,2013,19,8,7,2013,11,10,10,2013,9,16,10,6,ALL,,,,,,,,,31,,,,,,,,,11,10,2013,19,15,10,2013,915,5,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,0100-003,102010510010,PANEL B,Panel B - 2 Visits,11,7,7,2013,7,25,8,15,ALL,,,,,,,,,,,,,,,,,10,8,7,2013,19,9,7,2013,11,10,10,2013,12,37,13,23,ALL,,,,,,,,,31,,,,,,,,,11,10,2013,19,15,10,2013,69,4,1,2013,NO,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0101-001,101040070063,PANEL A,Panel A - 2 Visits,13,16,7,2013,10,3,10,44,A-J,,,,,,,,,,,,,,,,,10,17,7,2013,19,20,7,2013,13,20,10,2013,16,10,17,33,K-X4,,,,,,,,,31,,,,,,,,,22,10,2013,19,24,10,2013,907,16,12,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,YES
1,0102-001,102010510002,PANEL B,Panel B - 2 Visits,14,6,7,2013,7,52,8,55,A-I,,,,,,,,,,,,,,,,,10,7,7,2013,19,8,7,2013,21,10,10,2013,9,26,10,14,AKLMWX1X2X3X4,,,,,,,,,31,,,,,,,,,11,10,2013,19,15,10,2013,915,7,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0103-001,101040070027,PANEL A,Panel A - 2 Visits,13,15,7,2013,10,57,11,50,A-J,,,,,,,,,,,,,,,,,10,16,7,2013,19,20,7,2013,13,20,10,2013,10,11,11,22,K-X4,,,,,,,,,31,,,,,,,,,22,10,2013,19,24,10,2013,907,17,12,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,YES
1,0103-003,101040070027,PANEL A,Panel A - 2 Visits,13,17,7,2013,7,50,8,14,A-J,,,,,,,,,,,,,,,,,10,17,7,2013,19,24,7,2013,13,20,10,2013,7,11,8,26,K-X4,,,,,,,,,31,,,,,,,,,22,10,2013,19,24,10,2013,902,10,1,2014,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,YES
1,0104-001,102010510134,PANEL B,Panel B - 2 Visits,12,6,7,2013,12,44,13,35,ALL,,,,,,,,,,,,,,,,,10,7,7,2013,19,9,7,2013,12,11,10,2013,15,0,15,28,KLM,,,,,,,,,31,,,,,,,,,11,10,2013,19,15,10,2013,906,3,1,2014,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,0105-001,101040070054,PANEL A,Panel A - 2 Visits,14,16,7,2013,15,10,15,59,A-I,,,,,,,,,,,,,,,,,10,17,7,2013,19,23,7,2013,21,21,10,2013,7,38,8,24,ALL,,,,,,,,,31,,,,,,,,,22,10,2013,19,24,10,2013,907,17,12,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,0106-001,102010510049,PANEL B,Panel B - 2 Visits,12,6,7,2013,14,32,15,0,A-I,,,,,,,,,,,,,,,,,10,7,7,2013,19,9,7,2013,12,11,10,2013,9,45,10,26,KLMW AND X,,,,,,,,,31,,,,,,,,,11,10,2013,19,15,10,2013,903,2,1,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,0107-001,101040070045,PANEL A,Panel A - 2 Visits,14,17,7,2013,11,11,11,38,A-I,,,,,,,,,,,,,,,,,10,18,7,2013,19,23,7,2013,21,21,10,2013,8,48,9,30,AKLMWX1-X4,,,,,,,,,31,,,,,,,,,22,10,2013,19,24,10,2013,907,18,12,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,YES
1,0108-001,102010510018,PANEL B,Panel B - 2 Visits,14,6,7,2013,10,14,11,10,A-J,,,,,,,,,,,,,,,,,10,7,7,2013,19,8,7,2013,21,10,10,2013,11,50,12,42,AKLMWX1X2X3X4,,,,,,,,,31,,,,,,,,,11,10,2013,19,15,10,2013,915,7,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0109-001,101040070013,PANEL A,Panel A - 2 Visits,12,16,7,2013,13,55,14,40,A-J,,,,,,,,,,,,,,,,,10,17,7,2013,19,24,7,2013,12,21,10,2013,11,30,12,33,KLMUVW&X,,,,,,,,,31,,,,,,,,,22,10,2013,19,23,10,2013,904,10,1,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,0110-001,102010510111,PANEL B,Panel B - 2 Visits,11,6,7,2013,7,45,8,48,ALL,,,,,,,,,,,,,,,,,10,7,7,2013,19,8,7,2013,11,12,10,2013,9,15,10,7,ALL,,,,,,,,,31,,,,,,,,,11,10,2013,19,11,10,2013,915,6,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,YES
1,0110-006,102010510111,PANEL B,Panel B - 2 Visits,41,22,7,2013,12,50,13,20,A-J,,,,,,,,,,,,,,,,,40,22,7,2013,49,5,8,2013,41,16,10,2013,7,18,7,55,K-X,,,,,,,,,40,,,,,,,,,16,10,2013,49,5,11,2013,906,4,1,2014,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0110-007,102010510111,PANEL B,Panel B - 2 Visits,11,8,7,2013,11,10,11,47,ALL,,,,,,,,,,,,,,,,,10,8,7,2013,19,8,7,2013,11,27,10,2013,7,33,8,15,ALL,,,,,,,,,31,,,,,,,,,27,10,2013,19,27,10,2013,906,4,1,2014,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0111-001,101040070015,PANEL A,Panel A - 2 Visits,12,16,7,2013,10,40,11,35,A-J,,,,,,,,,,,,,,,,,10,17,7,2013,19,24,7,2013,12,21,10,2013,8,40,9,29,KLMUVW&X,,,,,,,,,31,,,,,,,,,22,10,2013,19,24,10,2013,902,7,1,2014,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,0112-001,102010510103,PANEL B,Panel B - 2 Visits,11,5,7,2013,10,12,11,9,ALL,,,,,,,,,,,,,,,,,10,6,7,2013,19,9,7,2013,11,12,10,2013,13,52,14,27,ALL,,,,,,,,,31,,,,,,,,,11,10,2013,19,15,10,2013,69,6,1,2014,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,0113-001,101040070012,PANEL A,Panel A - 2 Visits,11,15,7,2013,14,10,14,48,ALL,,,,,,,,,,,,,,,,,10,16,7,2013,19,20,7,2013,11,20,10,2013,10,42,11,35,ALL,,,,,,,,,31,,,,,,,,,23,10,2013,19,23,10,2013,907,13,12,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,YES
1,0115-001,101040070048,PANEL A,Panel A - 2 Visits,11,17,7,2013,12,50,13,58,ALL,,,,,,,,,,,,,,,,,10,17,7,2013,19,20,7,2013,11,21,10,2013,11,48,12,44,ALL,,,,,,,,,31,,,,,,,,,23,10,2013,19,23,10,2013,907,13,12,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,YES
1,0116-001,102010510072,PANEL B,Panel B - 2 Visits,13,5,7,2013,8,10,8,30,A-J,,,,,,,,,,,,,,,,,10,6,7,2013,19,8,7,2013,13,10,10,2013,14,51,15,37,K-X4,,,,,,,,,31,,,,,,,,,11,10,2013,19,16,10,2013,915,6,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,0117-002,101040070076,PANEL A,Panel A - 2 Visits,12,16,7,2013,14,0,15,43,A-J,,,,,,,,,,,,,,,,,10,17,7,2013,19,23,7,2013,12,22,10,2013,11,33,12,29,KLMXUVW&X,,,,,,,,,31,,,,,,,,,22,10,2013,19,23,10,2013,902,7,1,2014,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,YES
1,0118-001,102010510041,PANEL B,Panel B - 2 Visits,13,5,7,2013,9,1,9,44,A-J,,,,,,,,,,,,,,,,,10,6,7,2013,19,8,7,2013,13,10,10,2013,9,40,10,45,K-X4,,,,,,,,,31,,,,,,,,,11,10,2013,19,16,10,2013,915,6,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,0119-001,101040070067,PANEL A,Panel A - 2 Visits,13,17,7,2013,11,12,12,3,A-J,,,,,,,,,,,,,,,,,10,17,7,2013,19,20,7,2013,13,21,10,2013,12,10,13,8,K-X1,,,,,,,,,31,,,,,,,,,22,10,2013,19,24,10,2013,907,16,12,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,YES
1,0119-002,101040070067,PANEL A,Panel A - 2 Visits,134,9,8,2013,15,3,16,2,A TO I,,,,,,,,,,,,,,,,,130,10,8,2013,119,13,8,2013,134,25,9,2013,10,35,11,21,K TO X,,,,,,,,,80,,,,,,,,,25,9,2013,119,30,9,2013,903,12,11,2013,YES,YES,NO,NO,YES,NO,YES,NO,,,,,NO,NO
1,0120-001,102010510033,PANEL B,Panel B - 2 Visits,14,5,7,2013,12,37,13,17,A-J,,,,,,,,,,,,,,,,,10,6,7,2013,19,8,7,2013,21,11,10,2013,9,45,10,31,AKLMWX1X2X3X4,,,,,,,,,31,,,,,,,,,11,10,2013,19,15,10,2013,915,7,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0121-001,101040070079,PANEL A,Panel A - 2 Visits,14,17,7,2013,15,49,16,19,A-I,,,,,,,,,,,,,,,,,10,17,7,2013,19,23,7,2013,21,20,10,2013,7,9,8,0,AKLMTUVWX1-X2,,,,,,,,,31,,,,,,,,,22,10,2013,19,22,10,2013,907,17,12,2007,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,YES
1,0123-001,101040070004,PANEL A,Panel A - 2 Visits,11,15,7,2013,10,35,11,30,ALL,,,,,,,,,,,,,,,,,10,16,7,2013,19,20,7,2013,11,20,10,2013,7,33,8,20,ALL,,,,,,,,,31,,,,,,,,,23,10,2013,,,,,907,13,12,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0124-001,102010510157,PANEL B,Panel B - 2 Visits,12,5,7,2013,9,59,10,23,A-I,,,,,,,,,,,,,,,,,10,6,7,2013,19,8,7,2013,12,10,10,2013,9,10,9,37,KLMW & X,,,,,,,,,31,,,,,,,,,11,10,2013,19,16,10,2013,915,6,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,0125-001,101040070057,PANEL A,Panel A - 2 Visits,11,16,7,2013,9,40,10,47,ALL,,,,,,,,,,,,,,,,,10,17,7,2013,19,20,7,2013,11,21,10,2013,8,0,8,48,ALL,,,,,,,,,31,,,,,,,,,23,10,2013,19,23,10,2013,907,13,12,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0126-001,102010510126,PANEL B,Panel B - 2 Visits,12,5,7,2013,7,24,8,4,A-J,,,,,,,,,,,,,,,,,10,6,7,2013,19,9,7,2013,12,10,10,2013,11,40,12,27,KLMTUVWEX.,,,,,,,,,31,,,,,,,,,11,10,2013,19,15,10,2013,69,4,1,2014,YES,YES,NO,YES,YES,YES,YES,NO,,,,,YES,YES
1,0127-001,101040070006,PANEL A,Panel A - 2 Visits,12,15,7,2013,10,50,11,28,A-J,,,,,,,,,,,,,,,,,10,16,7,2013,19,24,7,2013,12,22,10,2013,7,40,8,44,KLMUVW&X,,,,,,,,,31,,,,,,,,,22,10,2013,19,23,10,2013,907,18,12,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,YES,YES
1,0128-001,102010510064,PANEL B,Panel B - 2 Visits,11,5,7,2013,8,15,9,1,ALL,,,,,,,,,,,,,,,,,10,6,7,2013,19,8,7,2013,11,11,10,2013,9,10,9,53,ALL,,,,,,,,,31,,,,,,,,,11,10,2013,19,15,10,2013,915,7,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0128-003,102010510064,PANEL B,Panel B - 2 Visits,11,7,7,2013,9,30,10,8,ALL,,,,,,,,,,,,,,,,,10,8,7,2013,19,8,7,2013,11,11,10,2013,13,36,14,23,ALL,,,,,,,,,31,,,,,,,,,11,10,2013,19,15,10,2013,906,3,1,2014,NO,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,0128-004,102010510064,PANEL B,Panel B - 2 Visits,11,8,7,2013,12,15,12,34,ALL,,,,,,,,,,,,,,,,,10,8,7,2013,19,9,7,2013,11,13,10,2013,11,13,11,23,ALL,,,,,,,,,31,,,,,,,,,11,10,2013,,,,,909,4,1,2014,NO,NO,NO,NO,NO,YES,NO,NO,,,,,NO,NO
1,0129-001,102020190087,PANEL A,Panel A - 2 Visits,11,23,4,2013,11,8,12,5,ALL,,,,,,,,,,,,,,,,,10,24,4,2013,19,25,4,2013,11,6,8,2013,8,15,10,12,ALL,,,,,,,,,30,,,,,,,,,6,8,2013,19,7,8,2013,908,18,9,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0129-002,102020190087,PANEL A,Panel A - 2 Visits,12,20,4,2013,13,7,13,52,A-J,,,,,,,,,,,,,,,,,10,21,4,2013,19,25,4,2013,12,6,8,2013,8,12,8,50,K-X,,,,,,,,,30,,,,,,,,,6,8,2013,19,7,8,2013,908,17,9,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,YES,YES
1,0130-001,102030190087,PANEL B,Panel B - 2 Visits,12,3,5,2013,7,0,7,59,A-J,,,,,,,,,,,,,,,,,10,6,7,2013,19,7,5,2013,12,20,8,2013,12,27,14,14,ALL,,,,,,,,,31,,,,,,,,,20,8,2013,19,23,8,2013,910,7,10,2013,YES,YES,NO,NO,YES,YES,YES,NO,,,,,NO,YES
