HHID,case_id,qx_type,visit,PID,id_code,ea_id,hh_b01,hh_b03,hh_b04,hh_b04_os,hh_b05a,hh_b05b,hh_b06a,hh_b06b,hh_b07,hh_b08,hh_b09,hh_b10b,hh_b11,hh_b12,hh_b13,hh_b13_os,hh_b14,hh_b15b,hh_b16,hh_b17,hh_b18,hh_b19,hh_b20,hh_b21,hh_b22,hh_b23,hh_b24,hh_b25,hh_b26a,hh_b26b,hh_b26c,hh_b26d,hh_b27,hh_b28,status
52,101012040028,Panel B,2,005202,2,10101204,2,Male,Wife/Husband,,33,,7,1977,0,7,This village,,yes,,,,,,Living outside HH,,MSCE,Living outside HH,,NONE,,Christianity,"Polygamous,married or non formal union",Yes,1,,,,Yes,1,Stay
52,101012040028,Panel B,2,005203,3,10101204,3,Female,Child/Adopted child,,6,,3,2004,0,7,This village,,yes,,,,,,2,,,2,,,,,,,,,,,,,Stay
52,101012040028,Panel B,2,005204,4,10101204,4,Female,Child/Adopted child,,0,7,1,2010,0,7,This village,,yes,,,,,,2,,,2,,,,,,,,,,,,,Stay
50,101012040037,Panel B,2,005001,1,10101204,1,Male,Head,,42,,4,1968,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Dead,20,NONE,Lambya,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
50,101012040037,Panel B,2,005002,2,10101204,2,Female,Wife/Husband,,38,,2,1972,0,7,This village,,yes,,,,,,Living outside HH,,PSLC,Living outside HH,,PSLC,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
50,101012040037,Panel B,2,005003,3,10101204,3,Male,Child/Adopted child,,19,,9,1990,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
50,101012040037,Panel B,2,005004,4,10101204,4,Female,Child/Adopted child,,11,,12,1998,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
50,101012040037,Panel B,2,005005,5,10101204,5,Female,Child/Adopted child,,6,,4,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
50,101012040037,Panel B,2,005006,6,10101204,6,Female,Child/Adopted child,,2,8,12,2007,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
50,101012040037,Panel B,2,005007,7,10101204,7,Female,Child/Adopted child,,0,4,4,2010,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
50,101012040037,Panel B,2,005008,8,10101204,8,Female,Grandchild,,6,,6,2004,0,7,This village,,yes,,,,,,Living outside HH,,PSLC,Living outside HH,,NONE,,,,,,,,,,,Stay
54,101012040041,Panel B,2,005401,1,10101204,1,Male,Head,,38,,9,1971,0,7,This village,,yes,,,,,,Dead,32,NONE,Dead,8,NONE,Other,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
54,101012040041,Panel B,2,005402,2,10101204,2,Female,Wife/Husband,,35,,5,1975,0,7,Village in other district,Mzimba,,20,Parents moved,,VILLAGE IN OTHER DISTRICT,Mzimba,Dead,16,PSLC,Dead,19,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
54,101012040041,Panel B,2,005403,3,10101204,3,Male,Child/Adopted child,,20,,10,1989,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
54,101012040041,Panel B,2,005404,4,10101204,4,Male,Child/Adopted child,,15,,9,1994,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
54,101012040041,Panel B,2,005405,5,10101204,5,Male,Child/Adopted child,,12,,10,1997,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
54,101012040041,Panel B,2,005406,6,10101204,6,Female,Child/Adopted child,,8,,3,2002,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
54,101012040041,Panel B,2,005407,7,10101204,7,Male,Child/Adopted child,,5,8,12,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
54,101012040041,Panel B,2,005408,8,10101204,8,Female,Child/Adopted child,,4,1,7,2006,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
48,101012040045,Panel B,2,004801,1,10101204,1,Male,Head,,37,,1,1973,0,7,This village,,yes,,,,,,Dead,22,MSCE,Dead,17,PSLC,Other,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
48,101012040045,Panel B,2,004802,2,10101204,2,Female,Wife/Husband,,36,,5,1974,0,7,This village,,yes,,,,,,Living outside HH,,PSLC,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
48,101012040045,Panel B,2,004803,3,10101204,3,Female,Child/Adopted child,,16,,1,1994,0,7,Other village in this district,,no,15,Parents moved,,OTHER VILLAGE IN  THIS DISTRICT,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
48,101012040045,Panel B,2,004804,4,10101204,4,Male,Child/Adopted child,,13,,5,1997,0,7,Village in other district,Rumphi,,7,Parents moved,,VILLAGE IN OTHER DISTRICT,Rumphi,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
48,101012040045,Panel B,2,004806,6,10101204,6,Male,Child/Adopted child,,11,,8,1998,0,7,This village,,yes,,,,,,Dead,4,JCE,Living outside HH,,NONE,,,,,,,,,,,Stay
48,101012040045,Panel B,2,004807,7,10101204,7,Male,Brother/Sister in-law,,12,,3,1998,0,7,This village,,yes,,,,,,Dead,8,JCE,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
36,101012040054,Panel B,2,003601,1,10101204,1,Male,Head,,36,,6,1974,0,7,This village,,yes,,,,,,Dead,25,JCE,Dead,31,PSLC,Other,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
36,101012040054,Panel B,2,003602,2,10101204,2,Female,Wife/Husband,,33,,5,1977,0,7,This village,,yes,,,,,,Dead,10,PSLC,Living outside HH,,JCE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
36,101012040054,Panel B,2,003603,3,10101204,3,Female,Child/Adopted child,,11,,6,1999,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
36,101012040054,Panel B,2,003604,4,10101204,4,Male,Child/Adopted child,,5,11,9,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
36,101012040054,Panel B,2,003605,5,10101204,5,Male,Child/Adopted child,,3,3,5,2007,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
36,101012040054,Panel B,2,003606,6,10101204,6,Male,Child/Adopted child,,0,6,2,2010,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
36,101012040054,Panel B,2,003607,7,10101204,7,Male,Niece/Nephew,,5,6,2,2005,0,7,This village,,yes,,,,,,Living outside HH,,JCE,Living outside HH,,PSLC,,,,,,,,,,,Stay
56,101012040058,Panel B,2,005601,1,10101204,1,Male,Head,,43,,10,1966,0,7,Other village in this district,,no,35,Parents moved,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,15,NONE,Dead,21,NONE,Lambya,Christianity,"Polygamous,married or non formal union",Yes,2,,,,Yes,1,Stay
56,101012040058,Panel B,2,005602,2,10101204,2,Female,Wife/Husband,,40,,9,1969,0,7,Other village in this district,,no,22,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Polygamous,married or non formal union",Yes,1,,,,No,,Stay
56,101012040058,Panel B,2,005603,3,10101204,3,Female,Child/Adopted child,,20,,11,1989,0,0,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
56,101012040058,Panel B,2,005604,4,10101204,4,Male,Child/Adopted child,,18,,11,1991,0,0,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
56,101012040058,Panel B,2,005605,5,10101204,5,Female,Child/Adopted child,,17,,2,1993,0,0,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
56,101012040058,Panel B,2,005606,6,10101204,6,Male,Child/Adopted child,,12,,11,1997,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
56,101012040058,Panel B,2,005607,7,10101204,7,Female,Child/Adopted child,,10,,11,1999,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
56,101012040058,Panel B,2,005608,8,10101204,8,Male,Child/Adopted child,,9,,3,2001,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
56,101012040058,Panel B,2,005609,9,10101204,9,Female,Child/Adopted child,,6,,11,2003,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
64,101012040062,Panel B,2,006401,1,10101204,1,Male,Head,,77,,7,1933,0,7,Other village in this district,,no,10,Return from work elsewhere,,OUTSIDE MALAWI,Zimbabwe,Dead,56,NONE,Dead,74,NONE,Lambya,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
34,101012040071,Panel B,2,003401,1,10101204,1,Male,Head,,51,,3,1959,0,7,Other village in this district,,no,19,Job transfer,,VILLAGE IN OTHER DISTRICT,Kasungu,Dead,26,NONE,Dead,20,NONE,Lambya,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
34,101012040071,Panel B,2,003402,2,10101204,2,Female,Wife/Husband,,48,,2,1962,0,7,Other village in this district,,no,19,Job transfer,,VILLAGE IN OTHER DISTRICT,Kasungu,Dead,6,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
34,101012040071,Panel B,2,003403,3,10101204,3,Female,Child/Adopted child,,28,,4,1982,0,7,Village in other district,Kasungu,,19,Parents moved,,VILLAGE IN OTHER DISTRICT,Kasungu,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
34,101012040071,Panel B,2,003404,4,10101204,4,Female,Child/Adopted child,,22,,12,1987,0,7,Village in other district,Kasungu,,19,Parents moved,,VILLAGE IN OTHER DISTRICT,Kasungu,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
34,101012040071,Panel B,2,003405,5,10101204,5,Male,Child/Adopted child,,20,,12,1989,0,7,Village in other district,Kasungu,,19,Parents moved,,VILLAGE IN OTHER DISTRICT,Kasungu,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
34,101012040071,Panel B,2,003406,6,10101204,6,Female,Child/Adopted child,,18,,3,1992,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
34,101012040071,Panel B,2,003407,7,10101204,7,Female,Child/Adopted child,,16,,4,1994,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
34,101012040071,Panel B,2,003408,8,10101204,8,Male,Child/Adopted child,,13,,2,1997,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
34,101012040071,Panel B,2,003409,9,10101204,9,Female,Child/Adopted child,,10,,5,2000,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
34,101012040071,Panel B,2,003410,10,10101204,10,Female,Child/Adopted child,,7,,5,2003,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
58,101012040075,Panel B,2,005801,1,10101204,1,Male,Head,,23,,7,1987,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Lambya,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
58,101012040075,Panel B,2,005802,2,10101204,2,Female,Wife/Husband,,21,,8,1989,0,7,Other village in this district,,no,2,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
58,101012040075,Panel B,2,005803,3,10101204,3,Female,Child/Adopted child,,1,2,6,2009,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
46,101012040079,Panel B,2,004601,1,10101204,1,Male,Head,,28,,1,1982,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Lambya,Christianity,"Polygamous,married or non formal union",Yes,2,,,,Yes,1,Stay
46,101012040079,Panel B,2,004602,2,10101204,2,Female,Wife/Husband,,25,,4,1985,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Polygamous,married or non formal union",Yes,1,,,,No,,Stay
46,101012040079,Panel B,2,004603,3,10101204,3,Female,Child/Adopted child,,7,,5,2003,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
46,101012040079,Panel B,2,004604,4,10101204,4,Female,Child/Adopted child,,4,2,6,2006,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
46,101012040079,Panel B,2,004605,5,10101204,5,Female,Child/Adopted child,,1,8,12,2008,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
46,101012040079,Panel B,2,004606,6,10101204,6,Male,Child/Adopted child,,1,10,10,2008,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,,,,,,,,,,Stay
60,101012040087,Panel B,2,006001,1,10101204,1,Female,Head,,68,,2,1942,0,7,This village,,yes,,,,,,Dead,31,NONE,Dead,20,NONE,Other,Christianity,Widowed or widower,,,,,,,,Stay
21,101012150001,Panel A,1,002101,1,10101215,1,Female,Head,,78,,1,1932,0,7,This village,,yes,,,,,,Dead,28,NONE,Dead,33,NONE,Lambya,Christianity,Widowed or widower,,,,,,,,Stay
21,101012150001,Panel A,1,002102,2,10101215,2,Male,Grandfather/Mother,,34,,11,1975,0,7,Village in other district,Kasungu,,2,To live with relatives,,VILLAGE IN OTHER DISTRICT,Kasungu,Living outside HH,,NONE,Dead,26,NONE,,Christianity,Never married,,,,,,,,Gone
17,101012150004,Panel A,1,001701,1,10101215,1,Male,Head,,47,,12,1962,0,7,This village,,no,1,Return from work elsewhere,,OUTSIDE MALAWI,Tanzania,Dead,10,NONE,Living outside HH,,NONE,Lambya,Christianity,Separated,,,,,,,,Stay
11,101012150021,Panel A,1,001101,1,10101215,1,Male,Head,,39,,11,1970,0,7,Other village in this district,,no,16,Looking for land to farm,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Dead,32,NONE,Other,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
11,101012150021,Panel A,1,001102,2,10101215,2,Female,Wife/Husband,,32,,1,1978,0,7,Other village in this district,,no,14,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Dead,9,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
11,101012150021,Panel A,1,001103,3,10101215,3,Male,Child/Adopted child,,20,,6,1989,0,7,Other village in this district,,no,16,Parents moved,,OTHER VILLAGE IN  THIS DISTRICT,,1,,,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
11,101012150021,Panel A,1,001104,4,10101215,4,Male,Child/Adopted child,,18,,7,1991,0,7,Other village in this district,,no,16,Parents moved,,OTHER VILLAGE IN  THIS DISTRICT,,1,,,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
11,101012150021,Panel A,1,001105,5,10101215,5,Male,Child/Adopted child,,11,,9,1998,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
11,101012150021,Panel A,1,001106,6,10101215,6,Male,Child/Adopted child,,9,,5,2001,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
11,101012150021,Panel A,1,001107,7,10101215,7,Female,Child/Adopted child,,5,5,12,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
11,101012150021,Panel A,1,001108,8,10101215,8,Female,Child/Adopted child,,2,7,10,2007,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
11,101012150021,Panel A,1,001109,9,10101215,9,Female,Child/Adopted child,,1,2,3,2009,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
5,101012150022,Panel A,1,000501,1,10101215,1,Male,Head,,39,,8,1970,0,7,This village,,yes,,,,,,Dead,37,NONE,Dead,27,NONE,Other,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
5,101012150022,Panel A,1,000502,2,10101215,2,Female,Wife/Husband,,37,,3,1973,0,7,Other village in this district,,no,22,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
5,101012150022,Panel A,1,000503,3,10101215,3,Female,Child/Adopted child,,17,,11,1992,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
5,101012150022,Panel A,1,000504,4,10101215,4,Female,Child/Adopted child,,15,,5,1995,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
5,101012150022,Panel A,1,000505,5,10101215,5,Female,Child/Adopted child,,12,,2,1998,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
5,101012150022,Panel A,1,000506,6,10101215,6,Female,Child/Adopted child,,9,,8,2000,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
5,101012150022,Panel A,1,000507,7,10101215,7,Female,Child/Adopted child,,7,,3,2003,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
5,101012150022,Panel A,1,000508,8,10101215,8,Male,Child/Adopted child,,4,7,10,2005,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
5,101012150022,Panel A,1,000509,9,10101215,9,Male,Child/Adopted child,,2,11,6,2007,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
13,101012150026,Panel A,1,001301,1,10101215,1,Male,Head,,32,,2,1978,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Other,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
13,101012150026,Panel A,1,001302,2,10101215,2,Female,Wife/Husband,,28,,1,1982,0,7,Other village in this district,,no,11,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,26,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
13,101012150026,Panel A,1,001303,3,10101215,3,Female,Child/Adopted child,,10,,2,2000,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
13,101012150026,Panel A,1,001304,4,10101215,4,Male,Child/Adopted child,,6,,10,2003,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
13,101012150026,Panel A,1,001305,5,10101215,5,Female,Child/Adopted child,,2,8,9,2007,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
13,101012150026,Panel A,2,001306,6,10101215,6,Female,Child/Adopted child,,0,3,6,2010,0,0,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,New
1,101012150028,Panel A,1,000101,1,10101215,1,Male,Head,,67,,9,1942,0,7,This village,,yes,,,,,,Dead,43,NONE,Dead,49,NONE,Other,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
1,101012150028,Panel A,1,000102,2,10101215,2,Female,Wife/Husband,,65,,2,1945,0,7,This village,,yes,,,,,,Dead,32,NONE,Dead,36,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
1,101012150028,Panel A,1,000103,3,10101215,3,Female,Child/Adopted child,,20,,3,1990,0,7,This village,,yes,,,,,,Dead,14,NONE,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
1,101012150028,Panel A,1,000104,4,10101215,4,Female,Child/Adopted child,,13,,2,1997,0,7,This village,,yes,,,,,,Dead,9,NONE,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
1,101012150028,Panel A,1,000105,5,10101215,5,Female,Child/Adopted child,,9,,1,2001,0,7,This village,,yes,,,,,,Dead,5,NONE,Living outside HH,,NONE,,,,,,,,,,,Stay
1,101012150028,Panel A,1,000106,6,10101215,6,Male,Child/Adopted child,,6,,10,2003,0,7,This village,,yes,,,,,,Dead,3,NONE,Living outside HH,,NONE,,,,,,,,,,,Stay
25,101012150034,Panel A,1,002501,1,10101215,1,Male,Head,,25,,6,1984,0,7,Outside malawi,Zambia,,24,Parents moved,,OUTSIDE MALAWI,Zambia,Living outside HH,,NONE,Living outside HH,,NONE,Other,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
25,101012150034,Panel A,1,002502,2,10101215,2,Female,Wife/Husband,,20,,8,1989,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
9,101012150038,Panel A,1,000901,1,10101215,1,Female,Head,,30,,1,1980,0,7,Outside malawi,Zambia,,26,Parents moved,,OUTSIDE MALAWI,Zambia,Living outside HH,,NONE,Dead,5,NONE,Other,Christianity,Widowed or widower,,,,,,,,Stay
9,101012150038,Panel A,1,000902,2,10101215,2,Male,Child/Adopted child,,10,,2,2000,0,7,This village,,yes,,,,,,Dead,5,NONE,1,,,,,,,,,,,,,Stay
31,101012150040,Panel A,1,003101,1,10101215,1,Male,Head,,35,,6,1974,1,1,This village,,yes,,,,,,Living outside HH,,NONE,Dead,8,NONE,Lambya,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
31,101012150040,Panel A,1,003102,2,10101215,2,Female,Wife/Husband,,32,,4,1978,0,7,Other village in this district,,no,18,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Dead,27,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
31,101012150040,Panel A,1,003103,3,10101215,3,Female,Child/Adopted child,,13,,12,1996,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
31,101012150040,Panel A,1,003104,4,10101215,4,Male,Child/Adopted child,,10,,10,1999,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
31,101012150040,Panel A,1,003105,5,10101215,5,Male,Child/Adopted child,,5,2,3,2005,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
31,101012150040,Panel A,1,003106,6,10101215,6,Female,Child/Adopted child,,0,7,10,2009,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
15,101012150045,Panel A,1,001501,1,10101215,1,Female,Head,,36,,8,1973,0,7,This village,,yes,,,,,,Dead,31,NONE,Living outside HH,,NONE,Lambya,Christianity,Separated,,,,,,,,Stay
15,101012150045,Panel A,1,001502,2,10101215,2,Male,Child/Adopted child,,19,,12,1990,0,7,This village,,yes,,,,,,Living outside HH,,NONE,1,,,,Christianity,Never married,,,,,,,,Stay
15,101012150045,Panel A,1,001503,3,10101215,3,Female,Child/Adopted child,,17,,12,1992,0,0,This village,,yes,,,,,,Living outside HH,,NONE,1,,,,Christianity,Never married,,,,,,,,Stay
15,101012150045,Panel A,1,001504,4,10101215,4,Male,Child/Adopted child,,15,,12,1994,0,7,This village,,yes,,,,,,Living outside HH,,NONE,1,,,,Christianity,Never married,,,,,,,,Stay
15,101012150045,Panel A,1,001505,5,10101215,5,Female,Child/Adopted child,,5,4,1,2005,0,7,This village,,yes,,,,,,Living outside HH,,NONE,1,,,,,,,,,,,,,Stay
29,101012150048,Panel A,1,002901,1,10101215,1,Male,Head,,24,,6,1985,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Lambya,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
29,101012150048,Panel A,1,002902,2,10101215,2,Female,Wife/Husband,,22,,4,1988,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
29,101012150048,Panel A,1,002903,3,10101215,3,Male,Child/Adopted child,,7,,5,2003,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
29,101012150048,Panel A,1,002904,4,10101215,4,Female,Child/Adopted child,,5,5,12,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
29,101012150048,Panel A,1,002905,5,10101215,5,Male,Child/Adopted child,,1,8,9,2008,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
27,101012150049,Panel A,1,002701,1,10101215,1,Male,Head,,27,,2,1983,0,7,This village,,yes,,,,,,Living outside HH,,PSLC,Living outside HH,,NONE,Lambya,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
27,101012150049,Panel A,1,002702,2,10101215,2,Female,Wife/Husband,,23,,1,1987,0,7,Village in other district,Thyolo,,4,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,JCE,Living outside HH,,PSLC,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
