HHID,case_id,qx_type,visit,ea_id,hh_i01,hh_i02,hh_i03
7,101012150074,Panel A,1,10101215,No,Charcoal,
7,101012150074,Panel A,1,10101215,Yes,Paraffin or kerosene,200
7,101012150074,Panel A,1,10101215,No,Cigarettes or other tobacco,
7,101012150074,Panel A,1,10101215,No,Candles,
7,101012150074,Panel A,1,10101215,Yes,Matches,50
7,101012150074,Panel A,1,10101215,No,Newspapers or magazines,
7,101012150074,Panel A,1,10101215,No,Public transport - Bicycle Taxi,
7,101012150074,Panel A,1,10101215,No,Public transport - Bus/Minibus,
7,101012150074,Panel A,1,10101215,No,"Public transport - Other (Truck, Oxcart, Etc..)",
20,101015620009,Panel B,2,10101562,No,Charcoal,
20,101015620009,Panel B,2,10101562,Yes,Paraffin or kerosene,70
20,101015620009,Panel B,2,10101562,No,Cigarettes or other tobacco,
20,101015620009,Panel B,2,10101562,No,Candles,
20,101015620009,Panel B,2,10101562,Yes,Matches,10
20,101015620009,Panel B,2,10101562,No,Newspapers or magazines,
20,101015620009,Panel B,2,10101562,No,Public transport - Bicycle Taxi,
20,101015620009,Panel B,2,10101562,No,Public transport - Bus/Minibus,
20,101015620009,Panel B,2,10101562,Yes,"Public transport - Other (Truck, Oxcart, Etc..)",400
30,101015620020,Panel B,2,10101562,No,Charcoal,
30,101015620020,Panel B,2,10101562,No,Paraffin or kerosene,
30,101015620020,Panel B,2,10101562,No,Cigarettes or other tobacco,
30,101015620020,Panel B,2,10101562,No,Candles,
30,101015620020,Panel B,2,10101562,Yes,Matches,10
30,101015620020,Panel B,2,10101562,No,Newspapers or magazines,
30,101015620020,Panel B,2,10101562,No,Public transport - Bicycle Taxi,
30,101015620020,Panel B,2,10101562,No,Public transport - Bus/Minibus,
30,101015620020,Panel B,2,10101562,No,"Public transport - Other (Truck, Oxcart, Etc..)",
10,101015620031,Panel B,2,10101562,No,Charcoal,
10,101015620031,Panel B,2,10101562,No,Paraffin or kerosene,
10,101015620031,Panel B,2,10101562,No,Cigarettes or other tobacco,
10,101015620031,Panel B,2,10101562,No,Candles,
10,101015620031,Panel B,2,10101562,No,Matches,
10,101015620031,Panel B,2,10101562,No,Newspapers or magazines,
10,101015620031,Panel B,2,10101562,No,Public transport - Bicycle Taxi,
10,101015620031,Panel B,2,10101562,No,Public transport - Bus/Minibus,
10,101015620031,Panel B,2,10101562,No,"Public transport - Other (Truck, Oxcart, Etc..)",
6,101015620042,Panel B,2,10101562,No,Charcoal,
6,101015620042,Panel B,2,10101562,Yes,Paraffin or kerosene,50
6,101015620042,Panel B,2,10101562,No,Cigarettes or other tobacco,
6,101015620042,Panel B,2,10101562,No,Candles,
6,101015620042,Panel B,2,10101562,Yes,Matches,10
6,101015620042,Panel B,2,10101562,No,Newspapers or magazines,
6,101015620042,Panel B,2,10101562,No,Public transport - Bicycle Taxi,
6,101015620042,Panel B,2,10101562,No,Public transport - Bus/Minibus,
6,101015620042,Panel B,2,10101562,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2,101015620053,Panel B,2,10101562,No,Charcoal,
2,101015620053,Panel B,2,10101562,No,Paraffin or kerosene,
2,101015620053,Panel B,2,10101562,No,Cigarettes or other tobacco,
2,101015620053,Panel B,2,10101562,No,Candles,
2,101015620053,Panel B,2,10101562,Yes,Matches,10
2,101015620053,Panel B,2,10101562,No,Newspapers or magazines,
2,101015620053,Panel B,2,10101562,No,Public transport - Bicycle Taxi,
2,101015620053,Panel B,2,10101562,No,Public transport - Bus/Minibus,
2,101015620053,Panel B,2,10101562,No,"Public transport - Other (Truck, Oxcart, Etc..)",
8,101015620064,Panel B,2,10101562,No,Charcoal,
8,101015620064,Panel B,2,10101562,Yes,Paraffin or kerosene,100
8,101015620064,Panel B,2,10101562,No,Cigarettes or other tobacco,
8,101015620064,Panel B,2,10101562,No,Candles,
8,101015620064,Panel B,2,10101562,Yes,Matches,20
8,101015620064,Panel B,2,10101562,No,Newspapers or magazines,
8,101015620064,Panel B,2,10101562,No,Public transport - Bicycle Taxi,
8,101015620064,Panel B,2,10101562,No,Public transport - Bus/Minibus,
8,101015620064,Panel B,2,10101562,Yes,"Public transport - Other (Truck, Oxcart, Etc..)",1000
18,101015620075,Panel B,2,10101562,No,Charcoal,
18,101015620075,Panel B,2,10101562,No,Paraffin or kerosene,
18,101015620075,Panel B,2,10101562,No,Cigarettes or other tobacco,
18,101015620075,Panel B,2,10101562,No,Candles,
18,101015620075,Panel B,2,10101562,Yes,Matches,10
18,101015620075,Panel B,2,10101562,No,Newspapers or magazines,
18,101015620075,Panel B,2,10101562,No,Public transport - Bicycle Taxi,
18,101015620075,Panel B,2,10101562,No,Public transport - Bus/Minibus,
18,101015620075,Panel B,2,10101562,No,"Public transport - Other (Truck, Oxcart, Etc..)",
16,101015620086,Panel B,2,10101562,No,Charcoal,
16,101015620086,Panel B,2,10101562,Yes,Paraffin or kerosene,200
16,101015620086,Panel B,2,10101562,No,Cigarettes or other tobacco,
16,101015620086,Panel B,2,10101562,No,Candles,
16,101015620086,Panel B,2,10101562,No,Matches,
16,101015620086,Panel B,2,10101562,No,Newspapers or magazines,
16,101015620086,Panel B,2,10101562,No,Public transport - Bicycle Taxi,
16,101015620086,Panel B,2,10101562,No,Public transport - Bus/Minibus,
16,101015620086,Panel B,2,10101562,No,"Public transport - Other (Truck, Oxcart, Etc..)",
26,101015620096,Panel B,2,10101562,No,Charcoal,
26,101015620096,Panel B,2,10101562,Yes,Paraffin or kerosene,50
26,101015620096,Panel B,2,10101562,No,Cigarettes or other tobacco,
26,101015620096,Panel B,2,10101562,No,Candles,
26,101015620096,Panel B,2,10101562,Yes,Matches,10
26,101015620096,Panel B,2,10101562,No,Newspapers or magazines,
26,101015620096,Panel B,2,10101562,No,Public transport - Bicycle Taxi,
26,101015620096,Panel B,2,10101562,No,Public transport - Bus/Minibus,
26,101015620096,Panel B,2,10101562,No,"Public transport - Other (Truck, Oxcart, Etc..)",
28,101015620118,Panel B,2,10101562,No,Charcoal,
28,101015620118,Panel B,2,10101562,No,Paraffin or kerosene,
28,101015620118,Panel B,2,10101562,No,Cigarettes or other tobacco,
28,101015620118,Panel B,2,10101562,No,Candles,
28,101015620118,Panel B,2,10101562,Yes,Matches,20
28,101015620118,Panel B,2,10101562,No,Newspapers or magazines,
28,101015620118,Panel B,2,10101562,No,Public transport - Bicycle Taxi,
28,101015620118,Panel B,2,10101562,No,Public transport - Bus/Minibus,
28,101015620118,Panel B,2,10101562,No,"Public transport - Other (Truck, Oxcart, Etc..)",
32,101015620140,Panel B,2,10101562,No,Charcoal,
32,101015620140,Panel B,2,10101562,No,Paraffin or kerosene,
32,101015620140,Panel B,2,10101562,Yes,Cigarettes or other tobacco,20
32,101015620140,Panel B,2,10101562,No,Candles,
32,101015620140,Panel B,2,10101562,Yes,Matches,10
32,101015620140,Panel B,2,10101562,No,Newspapers or magazines,
32,101015620140,Panel B,2,10101562,No,Public transport - Bicycle Taxi,
32,101015620140,Panel B,2,10101562,No,Public transport - Bus/Minibus,
32,101015620140,Panel B,2,10101562,No,"Public transport - Other (Truck, Oxcart, Etc..)",
12,101015620162,Panel B,2,10101562,No,Charcoal,
12,101015620162,Panel B,2,10101562,Yes,Paraffin or kerosene,200
12,101015620162,Panel B,2,10101562,No,Cigarettes or other tobacco,
12,101015620162,Panel B,2,10101562,No,Candles,
12,101015620162,Panel B,2,10101562,Yes,Matches,20
12,101015620162,Panel B,2,10101562,No,Newspapers or magazines,
12,101015620162,Panel B,2,10101562,No,Public transport - Bicycle Taxi,
12,101015620162,Panel B,2,10101562,No,Public transport - Bus/Minibus,
12,101015620162,Panel B,2,10101562,Yes,"Public transport - Other (Truck, Oxcart, Etc..)",500
4,101015620184,Panel B,2,10101562,No,Charcoal,
4,101015620184,Panel B,2,10101562,No,Paraffin or kerosene,
4,101015620184,Panel B,2,10101562,No,Cigarettes or other tobacco,
4,101015620184,Panel B,2,10101562,No,Candles,
4,101015620184,Panel B,2,10101562,No,Matches,
4,101015620184,Panel B,2,10101562,No,Newspapers or magazines,
4,101015620184,Panel B,2,10101562,No,Public transport - Bicycle Taxi,
4,101015620184,Panel B,2,10101562,No,Public transport - Bus/Minibus,
4,101015620184,Panel B,2,10101562,No,"Public transport - Other (Truck, Oxcart, Etc..)",
22,101015620195,Panel B,2,10101562,No,Charcoal,
22,101015620195,Panel B,2,10101562,Yes,Paraffin or kerosene,30
22,101015620195,Panel B,2,10101562,No,Cigarettes or other tobacco,
22,101015620195,Panel B,2,10101562,No,Candles,
22,101015620195,Panel B,2,10101562,Yes,Matches,10
22,101015620195,Panel B,2,10101562,No,Newspapers or magazines,
22,101015620195,Panel B,2,10101562,No,Public transport - Bicycle Taxi,
22,101015620195,Panel B,2,10101562,No,Public transport - Bus/Minibus,
22,101015620195,Panel B,2,10101562,No,"Public transport - Other (Truck, Oxcart, Etc..)",
14,101015620205,Panel B,2,10101562,No,Charcoal,
14,101015620205,Panel B,2,10101562,No,Paraffin or kerosene,
14,101015620205,Panel B,2,10101562,No,Cigarettes or other tobacco,
14,101015620205,Panel B,2,10101562,No,Candles,
14,101015620205,Panel B,2,10101562,Yes,Matches,10
14,101015620205,Panel B,2,10101562,No,Newspapers or magazines,
14,101015620205,Panel B,2,10101562,No,Public transport - Bicycle Taxi,
14,101015620205,Panel B,2,10101562,No,Public transport - Bus/Minibus,
14,101015620205,Panel B,2,10101562,No,"Public transport - Other (Truck, Oxcart, Etc..)",
24,101015620227,Panel B,2,10101562,No,Charcoal,
24,101015620227,Panel B,2,10101562,Yes,Paraffin or kerosene,100
24,101015620227,Panel B,2,10101562,No,Cigarettes or other tobacco,
24,101015620227,Panel B,2,10101562,No,Candles,
24,101015620227,Panel B,2,10101562,Yes,Matches,100
24,101015620227,Panel B,2,10101562,No,Newspapers or magazines,
24,101015620227,Panel B,2,10101562,No,Public transport - Bicycle Taxi,
24,101015620227,Panel B,2,10101562,No,Public transport - Bus/Minibus,
24,101015620227,Panel B,2,10101562,No,"Public transport - Other (Truck, Oxcart, Etc..)",
79,101020040001,Panel A,1,10102004,No,Charcoal,
79,101020040001,Panel A,1,10102004,No,Paraffin or kerosene,
79,101020040001,Panel A,1,10102004,No,Cigarettes or other tobacco,
79,101020040001,Panel A,1,10102004,No,Candles,
79,101020040001,Panel A,1,10102004,Yes,Matches,10
79,101020040001,Panel A,1,10102004,No,Newspapers or magazines,
79,101020040001,Panel A,1,10102004,No,Public transport - Bicycle Taxi,
79,101020040001,Panel A,1,10102004,No,Public transport - Bus/Minibus,
79,101020040001,Panel A,1,10102004,No,"Public transport - Other (Truck, Oxcart, Etc..)",
87,101020040008,Panel A,1,10102004,No,Charcoal,
87,101020040008,Panel A,1,10102004,No,Paraffin or kerosene,
87,101020040008,Panel A,1,10102004,No,Cigarettes or other tobacco,
87,101020040008,Panel A,1,10102004,No,Candles,
87,101020040008,Panel A,1,10102004,Yes,Matches,10
87,101020040008,Panel A,1,10102004,No,Newspapers or magazines,
87,101020040008,Panel A,1,10102004,No,Public transport - Bicycle Taxi,
87,101020040008,Panel A,1,10102004,No,Public transport - Bus/Minibus,
87,101020040008,Panel A,1,10102004,No,"Public transport - Other (Truck, Oxcart, Etc..)",
89,101020040012,Panel A,1,10102004,No,Charcoal,
89,101020040012,Panel A,1,10102004,No,Paraffin or kerosene,
89,101020040012,Panel A,1,10102004,No,Cigarettes or other tobacco,
89,101020040012,Panel A,1,10102004,No,Candles,
89,101020040012,Panel A,1,10102004,Yes,Matches,10
89,101020040012,Panel A,1,10102004,No,Newspapers or magazines,
89,101020040012,Panel A,1,10102004,No,Public transport - Bicycle Taxi,
89,101020040012,Panel A,1,10102004,No,Public transport - Bus/Minibus,
89,101020040012,Panel A,1,10102004,No,"Public transport - Other (Truck, Oxcart, Etc..)",
85,101020040015,Panel A,1,10102004,No,Charcoal,
85,101020040015,Panel A,1,10102004,No,Paraffin or kerosene,
85,101020040015,Panel A,1,10102004,No,Cigarettes or other tobacco,
85,101020040015,Panel A,1,10102004,No,Candles,
85,101020040015,Panel A,1,10102004,No,Matches,
85,101020040015,Panel A,1,10102004,No,Newspapers or magazines,
85,101020040015,Panel A,1,10102004,No,Public transport - Bicycle Taxi,
85,101020040015,Panel A,1,10102004,No,Public transport - Bus/Minibus,
85,101020040015,Panel A,1,10102004,No,"Public transport - Other (Truck, Oxcart, Etc..)",
83,101020040028,Panel A,1,10102004,No,Charcoal,
83,101020040028,Panel A,1,10102004,No,Paraffin or kerosene,
83,101020040028,Panel A,1,10102004,No,Cigarettes or other tobacco,
83,101020040028,Panel A,1,10102004,No,Candles,
83,101020040028,Panel A,1,10102004,No,Matches,
83,101020040028,Panel A,1,10102004,No,Newspapers or magazines,
83,101020040028,Panel A,1,10102004,No,Public transport - Bicycle Taxi,
83,101020040028,Panel A,1,10102004,No,Public transport - Bus/Minibus,
83,101020040028,Panel A,1,10102004,No,"Public transport - Other (Truck, Oxcart, Etc..)",
75,101020040031,Panel A,1,10102004,No,Charcoal,
75,101020040031,Panel A,1,10102004,No,Paraffin or kerosene,
75,101020040031,Panel A,1,10102004,No,Cigarettes or other tobacco,
75,101020040031,Panel A,1,10102004,No,Candles,
75,101020040031,Panel A,1,10102004,Yes,Matches,10
75,101020040031,Panel A,1,10102004,No,Newspapers or magazines,
75,101020040031,Panel A,1,10102004,No,Public transport - Bicycle Taxi,
75,101020040031,Panel A,1,10102004,No,Public transport - Bus/Minibus,
75,101020040031,Panel A,1,10102004,Yes,"Public transport - Other (Truck, Oxcart, Etc..)",100
65,101020040034,Panel A,1,10102004,No,Charcoal,
65,101020040034,Panel A,1,10102004,Yes,Paraffin or kerosene,50
65,101020040034,Panel A,1,10102004,No,Cigarettes or other tobacco,
65,101020040034,Panel A,1,10102004,Yes,Candles,40
65,101020040034,Panel A,1,10102004,Yes,Matches,10
65,101020040034,Panel A,1,10102004,No,Newspapers or magazines,
65,101020040034,Panel A,1,10102004,No,Public transport - Bicycle Taxi,
65,101020040034,Panel A,1,10102004,No,Public transport - Bus/Minibus,
65,101020040034,Panel A,1,10102004,No,"Public transport - Other (Truck, Oxcart, Etc..)",
93,101020040039,Panel A,1,10102004,No,Charcoal,
93,101020040039,Panel A,1,10102004,No,Paraffin or kerosene,
93,101020040039,Panel A,1,10102004,No,Cigarettes or other tobacco,
93,101020040039,Panel A,1,10102004,No,Candles,
93,101020040039,Panel A,1,10102004,Yes,Matches,10
93,101020040039,Panel A,1,10102004,No,Newspapers or magazines,
93,101020040039,Panel A,1,10102004,No,Public transport - Bicycle Taxi,
93,101020040039,Panel A,1,10102004,No,Public transport - Bus/Minibus,
93,101020040039,Panel A,1,10102004,No,"Public transport - Other (Truck, Oxcart, Etc..)",
71,101020040042,Panel A,1,10102004,No,Charcoal,
71,101020040042,Panel A,1,10102004,No,Paraffin or kerosene,
71,101020040042,Panel A,1,10102004,No,Cigarettes or other tobacco,
71,101020040042,Panel A,1,10102004,No,Candles,
71,101020040042,Panel A,1,10102004,Yes,Matches,10
71,101020040042,Panel A,1,10102004,No,Newspapers or magazines,
71,101020040042,Panel A,1,10102004,No,Public transport - Bicycle Taxi,
71,101020040042,Panel A,1,10102004,No,Public transport - Bus/Minibus,
71,101020040042,Panel A,1,10102004,Yes,"Public transport - Other (Truck, Oxcart, Etc..)",600
69,101020040059,Panel A,1,10102004,No,Charcoal,
69,101020040059,Panel A,1,10102004,Yes,Paraffin or kerosene,20
69,101020040059,Panel A,1,10102004,No,Cigarettes or other tobacco,
69,101020040059,Panel A,1,10102004,No,Candles,
69,101020040059,Panel A,1,10102004,Yes,Matches,10
69,101020040059,Panel A,1,10102004,No,Newspapers or magazines,
69,101020040059,Panel A,1,10102004,No,Public transport - Bicycle Taxi,
69,101020040059,Panel A,1,10102004,No,Public transport - Bus/Minibus,
69,101020040059,Panel A,1,10102004,No,"Public transport - Other (Truck, Oxcart, Etc..)",
81,101020040061,Panel A,1,10102004,No,Charcoal,
81,101020040061,Panel A,1,10102004,No,Paraffin or kerosene,
81,101020040061,Panel A,1,10102004,No,Cigarettes or other tobacco,
81,101020040061,Panel A,1,10102004,No,Candles,
81,101020040061,Panel A,1,10102004,No,Matches,
81,101020040061,Panel A,1,10102004,No,Newspapers or magazines,
81,101020040061,Panel A,1,10102004,No,Public transport - Bicycle Taxi,
81,101020040061,Panel A,1,10102004,No,Public transport - Bus/Minibus,
81,101020040061,Panel A,1,10102004,No,"Public transport - Other (Truck, Oxcart, Etc..)",
73,101020040093,Panel A,1,10102004,No,Charcoal,
73,101020040093,Panel A,1,10102004,No,Paraffin or kerosene,
73,101020040093,Panel A,1,10102004,No,Cigarettes or other tobacco,
73,101020040093,Panel A,1,10102004,No,Candles,
73,101020040093,Panel A,1,10102004,Yes,Matches,10
73,101020040093,Panel A,1,10102004,No,Newspapers or magazines,
73,101020040093,Panel A,1,10102004,No,Public transport - Bicycle Taxi,
73,101020040093,Panel A,1,10102004,No,Public transport - Bus/Minibus,
73,101020040093,Panel A,1,10102004,No,"Public transport - Other (Truck, Oxcart, Etc..)",
67,101020040101,Panel A,1,10102004,No,Charcoal,
67,101020040101,Panel A,1,10102004,No,Paraffin or kerosene,
67,101020040101,Panel A,1,10102004,No,Cigarettes or other tobacco,
67,101020040101,Panel A,1,10102004,No,Candles,
67,101020040101,Panel A,1,10102004,Yes,Matches,20
67,101020040101,Panel A,1,10102004,No,Newspapers or magazines,
67,101020040101,Panel A,1,10102004,No,Public transport - Bicycle Taxi,
67,101020040101,Panel A,1,10102004,No,Public transport - Bus/Minibus,
67,101020040101,Panel A,1,10102004,No,"Public transport - Other (Truck, Oxcart, Etc..)",
91,101020040104,Panel A,1,10102004,No,Charcoal,
91,101020040104,Panel A,1,10102004,No,Paraffin or kerosene,
91,101020040104,Panel A,1,10102004,No,Cigarettes or other tobacco,
91,101020040104,Panel A,1,10102004,No,Candles,
91,101020040104,Panel A,1,10102004,Yes,Matches,20
91,101020040104,Panel A,1,10102004,No,Newspapers or magazines,
91,101020040104,Panel A,1,10102004,No,Public transport - Bicycle Taxi,
91,101020040104,Panel A,1,10102004,No,Public transport - Bus/Minibus,
91,101020040104,Panel A,1,10102004,No,"Public transport - Other (Truck, Oxcart, Etc..)",
77,101020040121,Panel A,1,10102004,No,Charcoal,
77,101020040121,Panel A,1,10102004,Yes,Paraffin or kerosene,40
77,101020040121,Panel A,1,10102004,No,Cigarettes or other tobacco,
77,101020040121,Panel A,1,10102004,No,Candles,
77,101020040121,Panel A,1,10102004,Yes,Matches,10
77,101020040121,Panel A,1,10102004,No,Newspapers or magazines,
77,101020040121,Panel A,1,10102004,No,Public transport - Bicycle Taxi,
77,101020040121,Panel A,1,10102004,No,Public transport - Bus/Minibus,
77,101020040121,Panel A,1,10102004,No,"Public transport - Other (Truck, Oxcart, Etc..)",
95,101020040128,Panel A,1,10102004,No,Charcoal,
95,101020040128,Panel A,1,10102004,No,Paraffin or kerosene,
95,101020040128,Panel A,1,10102004,No,Cigarettes or other tobacco,
95,101020040128,Panel A,1,10102004,No,Candles,
95,101020040128,Panel A,1,10102004,No,Matches,
