case_id,ea_id,lat_modified,lon_modified,dist_road,dist_popcenter,dist_admarc,dist_auction,dist_boma,dist_borderpost,af_bio_1,af_bio_2,af_bio_3,af_bio_4,af_bio_5,af_bio_6,af_bio_7,af_bio_8,af_bio_9,af_bio_10,af_bio_11,af_bio_12,af_bio_13,af_bio_14,af_bio_15,af_bio_16,fsrad3_agpct,fsrad3_lcmaj,ssa_aez09,afmnslp_pct,srtm_eaf,twi_mwi,srtm_eaf_5_15,sq1,sq2,sq3,sq4,sq5,sq6,sq7,anntot_avg,wetq_avg,wetq_avgstart,h2009_tot,h2009_wetq,h2009_wetqstart,h2010_tot,h2010_wetq,h2010_wetqstart,eviarea_avg,grn_avg,sen_avg,h2009_area,h2009_grn,h2009_sen,h2010_area,h2010_grn,h2010_sen,HHID,reside,stratum,hh_wgt,qx_type,hh_a01,hh_a02,hh_a02b,hh_a11,hh_a13,hh_a22_1,hh_a22_2,hh_a23_1,hh_a23a_1,hh_a23b_1,hh_a23c_1,hh_a23_2,hh_a23a_2,hh_a23b_2,hh_a23c_2,hh_a25_1,hh_a25_2,hh_a26_1,hh_a26a_1,hh_a26b_1,hh_a26c_1,hh_a26_2,hh_a26a_2,hh_a26b_2,hh_a26c_2,hh_a31_1,hh_a31_2,hh_a32_1,hh_a32a_1,hh_a32b_1,hh_a32c_1,hh_a32_2,hh_a32a_2,hh_a32b_2,hh_a32c_2,hh_a34_1,hh_a34_2,hh_a35_1,hh_a35a_1,hh_a35b_1,hh_a35c_1,hh_a35_2,hh_a35a_2,hh_a35b_2,hh_a35c_2,hh_g09,hh_m00,hh_o00,hh_s01,hh_w01,int_outcome_1,int_outcome_2,_merge
101012040062,10101204,-9.8949804,33.381001,.16,58.599998,11.48,187.34,23.16,25.1,203,103,58,1895,290,114,176,209,187,225,176,1187,234,3,97,681,39,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.9000001,1391,13,Mid-altitude Plateaus,Moderate Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1061,745,17.9,1168,837,20,1058,847,18,62.799999,155,242,77.199997,135,250,71.5,148,250,64,rural,North - Rural,514.62598,Panel B,Chitipa,1,Mwabulambya,No,,11,11,22apr2010,22,4,2010,09aug2010,9,8,2010,10,10,24apr2010,24,4,2010,09aug2010,9,8,2010,19,19,05may2010,5,5,2010,10aug2010,10,8,2010,6,10,23sep2010,23,9,2010,25jan2011,25,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
101012040071,10101204,-9.8949804,33.381001,.27000001,57.799999,10.61,186.17,22.5,26.299999,203,103,58,1896,291,114,177,210,187,226,176,1190,235,3,96,681,55,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,6,1392,14,Mid-altitude Plateaus,Moderate Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1061,745,17.9,1168,837,20,1058,847,18,62.799999,155,242,77.199997,135,250,71.5,148,250,34,rural,North - Rural,514.62598,Panel B,Chitipa,1,Mwabulambya,No,,11,13,21apr2010,21,4,2010,09aug2010,9,8,2010,10,10,24apr2010,24,4,2010,10aug2010,10,8,2010,19,19,05may2010,5,5,2010,10aug2010,10,8,2010,6,10,23sep2010,23,9,2010,25jan2011,25,1,2011,No,Yes,No,Yes,No,Complete,Complete,both in master and using data
101012040075,10101204,-9.8949804,33.381001,.36000001,57.720001,10.37,185.92,22.290001,26.5,203,103,58,1896,291,114,177,210,187,226,176,1190,235,3,96,681,55,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,6,1390,14,Mid-altitude Plateaus,Moderate Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1061,745,17.9,1168,837,20,1058,847,18,62.799999,155,242,77.199997,135,250,71.5,148,250,58,rural,North - Rural,514.62598,Panel B,Chitipa,1,Mwabulambya,No,,11,11,21apr2010,21,4,2010,07aug2010,7,8,2010,10,10,24apr2010,24,4,2010,07aug2010,7,8,2010,19,19,05may2010,5,5,2010,09aug2010,9,8,2010,6,10,23sep2010,23,9,2010,24jan2011,24,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
101012040079,10101204,-9.8949804,33.381001,.85000002,58.040001,9.9300003,185.7,21.809999,26.700001,203,103,58,1896,291,114,177,210,187,226,176,1190,235,3,96,681,37,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,6,1414,15,Mid-altitude Plateaus,Moderate Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1061,745,17.9,1168,837,20,1058,847,18,62.799999,155,242,77.199997,135,250,71.5,148,250,46,rural,North - Rural,514.62598,Panel B,Chitipa,1,Mwabulambya,No,,11,11,21apr2010,21,4,2010,07aug2010,7,8,2010,10,10,24apr2010,24,4,2010,07aug2010,7,8,2010,19,19,05may2010,5,5,2010,09aug2010,9,8,2010,6,10,23sep2010,23,9,2010,25jan2011,25,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
101012040087,10101204,-9.8949804,33.381001,.18000001,59.369999,12.3,188.39999,23.77,24,204,103,58,1887,292,115,177,210,188,226,177,1175,232,3,98,676,37,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,2.7,1360,13,High-altitude Plains,Moderate Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1061,745,17.9,1168,837,20,1058,847,18,62.799999,155,242,77.199997,135,250,71.5,148,250,60,rural,North - Rural,514.62598,Panel B,Chitipa,1,Mwabulambya,No,,11,11,22apr2010,22,4,2010,09aug2010,9,8,2010,10,10,24apr2010,24,4,2010,10aug2010,10,8,2010,19,19,05may2010,5,5,2010,10aug2010,10,8,2010,6,10,23sep2010,23,9,2010,24jan2011,24,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
101012150001,10101215,-9.5044603,33.230202,7.1300001,92.610001,2.4400001,233.28999,17.83,22,211,105,61,1664,298,127,171,216,197,231,187,1327,254,5,90,697,33,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.5,1283,13,High-altitude Plains,Moderate Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1054,755,17.6,1183,832,20,981,765,18,62.799999,155,242,77.199997,135,250,71.5,148,250,21,rural,North - Rural,444.56241,Panel A,Chitipa,1,Mwabulambya,No,,11,11,11may2010,11,5,2010,21sep2010,21,9,2010,10,10,19may2010,19,5,2010,21sep2010,21,9,2010,19,19,03jun2010,3,6,2010,22sep2010,22,9,2010,5,5,24nov2010,24,11,2010,04nov2010,4,11,2010,No,Yes,Yes,No,Yes,Complete,Complete,both in master and using data
101012150004,10101215,-9.5044603,33.230202,7.0900002,92.769997,2.49,233.37,17.860001,22,211,105,61,1664,298,127,171,216,197,231,187,1327,254,5,90,697,31,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.5,1278,13,High-altitude Plains,Moderate Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1054,755,17.6,1183,832,20,981,765,18,62.799999,155,242,77.199997,135,250,71.5,148,250,17,rural,North - Rural,444.56241,Panel A,Chitipa,1,Mwabulambya,No,,11,11,12may2010,12,5,2010,21sep2010,21,9,2010,10,10,18may2010,18,5,2010,21sep2010,21,9,2010,19,19,03jun2010,3,6,2010,22sep2010,22,9,2010,5,5,24nov2010,24,11,2010,04jan2011,4,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
101012150021,10101215,-9.5044603,33.230202,9.2753334,91.712669,4.2413335,233.87134,19.275333,22.92,211.39999,105,61,1643.8667,297.66666,127.4,170.26666,216.26666,197.8,230.66667,187.39999,1367.2,261.13333,5.0666666,88.400002,704.73334,34.933334,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.54,1271.3334,14,Mid-altitude Plateaus,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1054,755,17.6,1183,832,20,981,765,18,62.799999,155,242,77.199997,135,250,71.5,148,250,11,rural,North - Rural,444.56241,Panel A,Chitipa,1,Mwabulambya,No,,13,13,12may2010,12,5,2010,21sep2010,21,9,2010,10,10,13may2010,13,5,2010,21sep2010,21,9,2010,19,19,02jun2010,2,6,2010,22sep2010,22,9,2010,5,5,23nov2010,23,11,2010,04jan2011,4,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
101012150022,10101215,-9.5044603,33.230202,9.3199997,91.629997,4.2199998,233.85001,19.27,22.9,212,105,61,1627,298,128,170,217,198,231,188,1374,263,5,88,706,37,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.5,1276,12,Mid-altitude Plateaus,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1054,755,17.6,1183,832,20,981,765,18,62.799999,155,242,77.199997,135,250,71.5,148,250,5,rural,North - Rural,444.56241,Panel A,Chitipa,1,Mwabulambya,No,,11,11,11may2010,11,5,2010,21sep2010,21,9,2010,10,10,13may2010,13,5,2010,21sep2010,21,9,2010,19,19,03jun2010,3,6,2010,22sep2010,22,9,2010,5,5,24nov2010,24,11,2010,04jan2011,4,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
101012150026,10101215,-9.5044603,33.230202,8.8000002,92.050003,3.76,233.87,19,22.799999,211,105,61,1654,298,127,171,216,197,231,187,1348,258,5,89,701,41,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.4000001,1273,13,Mid-altitude Plateaus,Moderate Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1054,755,17.6,1183,832,20,981,765,18,62.799999,155,242,77.199997,135,250,71.5,148,250,13,rural,North - Rural,444.56241,Panel A,Chitipa,1,Mwabulambya,No,,12,12,12may2010,12,5,2010,21sep2010,21,9,2010,10,10,13may2010,13,5,2010,21sep2010,21,9,2010,19,19,03jun2010,3,6,2010,22sep2010,22,9,2010,5,5,24nov2010,24,11,2010,04jan2011,4,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
101012150028,10101215,-9.5044603,33.230202,9.3299999,92.190002,4.3000002,234.28,19.52,23.299999,212,105,61,1645,298,128,170,216,198,231,188,1367,261,5,88,703,35,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.2,1263,13,High-altitude Plains,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1054,755,17.6,1183,832,20,981,765,18,62.799999,155,242,77.199997,135,250,71.5,148,250,1,rural,North - Rural,444.56241,Panel A,Chitipa,1,Mwabulambya,No,,14,14,12may2010,12,5,2010,21sep2010,21,9,2010,10,10,19may2010,19,5,2010,21sep2010,21,9,2010,19,19,03jun2010,3,6,2010,22sep2010,22,9,2010,5,5,24nov2010,24,11,2010,04jan2011,4,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
101012150034,10101215,-9.5044603,33.230202,8.3999996,92.080002,3.3800001,233.64999,18.67,22.5,211,105,61,1654,298,127,171,216,197,231,187,1348,258,5,89,701,41,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.4000001,1281,12,Mid-altitude Plateaus,Moderate Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1054,755,17.6,1183,832,20,981,765,18,62.799999,155,242,77.199997,135,250,71.5,148,250,25,rural,North - Rural,444.56241,Panel A,Chitipa,1,Mwabulambya,No,,14,14,11may2010,11,5,2010,21sep2010,21,9,2010,10,10,14may2010,14,5,2010,21sep2010,21,9,2010,19,19,03jun2010,3,6,2010,22sep2010,22,9,2010,5,5,24nov2010,24,11,2010,04jan2011,4,1,2011,Yes,Yes,No,No,Yes,Complete,Complete,both in master and using data
101012150038,10101215,-9.5044603,33.230202,10,92.080002,4.9299998,234.58,20.049999,23.700001,212,105,61,1624,298,128,170,216,199,231,188,1390,265,6,88,708,37,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.5999999,1255,24,High-altitude Plains,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1054,755,17.6,1183,832,20,981,765,18,62.799999,155,242,77.199997,135,250,71.5,148,250,9,rural,North - Rural,444.56241,Panel A,Chitipa,1,Mwabulambya,No,,13,13,12may2010,12,5,2010,21sep2010,21,9,2010,10,10,17may2010,17,5,2010,21sep2010,21,9,2010,19,19,02jun2010,2,6,2010,22sep2010,22,9,2010,5,5,23nov2010,23,11,2010,04jan2011,4,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
101012150040,10101215,-9.5044603,33.230202,9.2799997,91.57,4.1700001,233.78,19.209999,22.799999,212,105,61,1627,298,128,170,217,198,231,188,1374,263,5,88,706,33,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.5,1272,14,High-altitude Plains,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1054,755,17.6,1183,832,20,981,765,18,62.799999,155,242,77.199997,135,250,71.5,148,250,31,rural,North - Rural,444.56241,Panel A,Chitipa,1,Mwabulambya,No,,12,12,13may2010,13,5,2010,21sep2010,21,9,2010,10,10,14may2010,14,5,2010,21sep2010,21,9,2010,19,19,03jun2010,3,6,2010,22sep2010,22,9,2010,5,5,24nov2010,24,11,2010,04jan2011,4,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
101012150045,10101215,-9.5044603,33.230202,10.31,91.029999,5.1900001,233.95,19.889999,23.200001,211,105,61,1649,297,127,170,216,198,230,187,1381,263,5,88,708,39,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.7,1268,13,Mid-altitude Plateaus,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1054,755,17.6,1183,832,20,981,765,18,62.799999,155,242,77.199997,135,250,71.5,148,250,15,rural,North - Rural,444.56241,Panel A,Chitipa,1,Mwabulambya,Yes,Dwelling found but appears unoccupied,13,13,11may2010,11,5,2010,21sep2010,21,9,2010,10,10,14may2010,14,5,2010,21sep2010,21,9,2010,19,19,02jun2010,2,6,2010,22sep2010,22,9,2010,5,5,23nov2010,23,11,2010,04jan2011,4,1,2011,No,Yes,No,Yes,No,Complete,Complete,both in master and using data
101012150048,10101215,-9.5044603,33.230202,10.13,91.029999,5.0100002,233.84,19.73,23.1,211,105,61,1649,297,127,170,216,198,230,187,1381,263,5,88,708,39,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.7,1273,14,Mid-altitude Plateaus,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1054,755,17.6,1183,832,20,981,765,18,62.799999,155,242,77.199997,135,250,71.5,148,250,29,rural,North - Rural,444.56241,Panel A,Chitipa,1,Mwabulambya,No,,12,12,11may2010,11,5,2010,21sep2010,21,9,2010,10,10,15may2010,15,5,2010,21sep2010,21,9,2010,19,19,03jun2010,3,6,2010,22sep2010,22,9,2010,5,5,24nov2010,24,11,2010,04jan2011,4,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
101012150049,10101215,-9.5044603,33.230202,10.01,91.129997,4.8800001,233.85001,19.66,23.1,211,105,61,1649,297,127,170,216,198,230,187,1381,263,5,88,708,33,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.7,1275,13,Mid-altitude Plateaus,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1054,755,17.6,1183,832,20,981,765,18,62.799999,155,242,77.199997,135,250,71.5,148,250,27,rural,North - Rural,444.56241,Panel A,Chitipa,1,Mwabulambya,No,,13,13,13may2010,13,5,2010,21sep2010,21,9,2010,10,10,14may2010,14,5,2010,21sep2010,21,9,2010,19,19,02jun2010,2,6,2010,21sep2010,21,9,2010,5,5,23nov2010,23,11,2010,04jan2011,4,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
101012150053,10101215,-9.5044603,33.230202,9.8900003,91.18,4.7600002,233.81,19.57,23,211,105,61,1649,297,127,170,216,198,230,187,1381,263,5,88,708,33,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.7,1276,13,Mid-altitude Plateaus,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1054,755,17.6,1183,832,20,981,765,18,62.799999,155,242,77.199997,135,250,71.5,148,250,23,rural,North - Rural,444.56241,Panel A,Chitipa,1,Mwabulambya,No,,11,11,12may2010,12,5,2010,21sep2010,21,9,2010,10,10,17may2010,17,5,2010,21sep2010,21,9,2010,19,19,03jun2010,3,6,2010,22sep2010,22,9,2010,5,5,24nov2010,24,11,2010,04jan2011,4,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
101012150059,10101215,-9.5044603,33.230202,9.7600002,91.459999,4.6399999,233.96001,19.58,23.1,212,105,61,1627,298,128,170,217,198,231,188,1374,263,5,88,706,28,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-cool/subhumid,3.5,1265,13,High-altitude Plains,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1054,755,17.6,1183,832,20,981,765,18,62.799999,155,242,77.199997,135,250,71.5,148,250,19,rural,North - Rural,444.56241,Panel A,Chitipa,1,Mwabulambya,No,,14,14,12may2010,12,5,2010,21sep2010,21,9,2010,10,10,16may2010,16,5,2010,21sep2010,21,9,2010,19,19,03jun2010,3,6,2010,22sep2010,22,9,2010,5,5,24nov2010,24,11,2010,04jan2011,4,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
101012150060,10101215,-9.5044603,33.230202,10.17,91.410004,5.0500002,234.16,19.92,23.4,211,105,61,1649,297,127,170,216,198,230,187,1381,263,5,88,708,31,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.7,1268,12,Mid-altitude Plateaus,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1054,755,17.6,1183,832,20,981,765,18,62.799999,155,242,77.199997,135,250,71.5,148,250,3,rural,North - Rural,444.56241,Panel A,Chitipa,1,Mwabulambya,No,,12,12,11may2010,11,5,2010,21sep2010,21,9,2010,10,10,13may2010,13,5,2010,21sep2010,21,9,2010,19,19,03jun2010,3,6,2010,22sep2010,22,9,2010,5,5,24nov2010,24,11,2010,04jan2011,4,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
101012150074,10101215,-9.5044603,33.230202,9.5100002,91.470001,4.4000001,233.83,19.370001,22.9,212,105,61,1627,298,128,170,217,198,231,188,1374,263,5,88,706,33,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.5,1264,18,High-altitude Plains,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1054,755,17.6,1183,832,20,981,765,18,62.799999,155,242,77.199997,135,250,71.5,148,250,7,rural,North - Rural,444.56241,Panel A,Chitipa,1,Mwabulambya,Yes,Dwelling found but appears unoccupied,14,14,13may2010,13,5,2010,21sep2010,21,9,2010,10,10,14may2010,14,5,2010,21sep2010,21,9,2010,19,19,03jun2010,3,6,2010,22sep2010,22,9,2010,5,5,24nov2010,24,11,2010,04jan2011,4,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
101015620009,10101562,-9.6679201,33.3937,2.98,70.019997,3.48,209.77,14.31,9,213,103,59,1814,300,126,174,218,217,234,187,1222,238,3,94,675,49,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3,1218,14,High-altitude Plains,Moderate Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1074,772,17.6,1233,939,20,1070,822,18,62.799999,155,242,77.199997,135,250,71.5,148,250,20,rural,North - Rural,345.05539,Panel B,Chitipa,1,Mwabulambya,Yes,Dwelling found but appears unoccupied,14,24,06jul2010,6,7,2010,20oct2010,20,10,2010,10,10,07jul2010,7,7,2010,20oct2010,20,10,2010,19,19,10jul2010,10,7,2010,20oct2010,20,10,2010,13,11,11dec2010,11,12,2010,11feb2011,11,2,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
101015620020,10101562,-9.6679201,33.3937,3.3499999,69.919998,3.8499999,209.99001,14.54,9.3000002,214,104,59,1810,301,127,174,219,218,235,188,1263,246,4,91,681,45,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,2.8,1218,13,Mid-altitude Plateaus,Moderate Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1074,772,17.6,1233,939,20,1070,822,18,62.799999,155,242,77.199997,135,250,71.5,148,250,30,rural,North - Rural,345.05539,Panel B,Chitipa,1,Mwabulambya,No,,12,12,06jul2010,6,7,2010,19oct2010,19,10,2010,10,10,06jul2010,6,7,2010,19oct2010,19,10,2010,19,19,10jul2010,10,7,2010,20oct2010,20,10,2010,13,11,13dec2010,13,12,2010,12feb2011,12,2,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
101015620031,10101562,-9.6679201,33.3937,5.0100002,69.260002,5.5,210.78,15.89,11,213,104,59,1809,300,126,174,219,217,234,187,1275,248,4,91,687,31,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.5999999,1209,13,Mid-altitude Plateaus,Moderate Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1074,772,17.6,1233,939,20,1070,822,18,62.799999,155,242,77.199997,135,250,71.5,148,250,10,rural,North - Rural,345.05539,Panel B,Chitipa,1,Mwabulambya,No,,13,13,05jul2010,5,7,2010,19oct2010,19,10,2010,10,10,05jul2010,5,7,2010,19oct2010,19,10,2010,19,19,10jul2010,10,7,2010,20oct2010,20,10,2010,13,11,11dec2010,11,12,2010,11feb2011,11,2,2011,No,Yes,No,Yes,No,Complete,Complete,both in master and using data
101015620042,10101562,-9.6679201,33.3937,4.02,68.199997,4.48,209.32001,16.440001,11.2,211,104,60,1792,298,125,173,217,215,232,185,1258,244,4,93,686,26,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,19.299999,1231,11,Mid-altitude Plateaus,Moderate Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1074,772,17.6,1233,939,20,1070,822,18,62.799999,155,242,77.199997,135,250,71.5,148,250,6,rural,North - Rural,345.05539,Panel B,Chitipa,1,Mwabulambya,No,,12,12,05jul2010,5,7,2010,20oct2010,20,10,2010,10,10,05jul2010,5,7,2010,20oct2010,20,10,2010,19,19,10jul2010,10,7,2010,20oct2010,20,10,2010,13,11,13dec2010,13,12,2010,12feb2011,12,2,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
101015620053,10101562,-9.6679201,33.3937,3.55,68.199997,4.0100002,208.99001,16.27,10.9,213,104,59,1788,300,126,174,218,217,234,187,1251,244,4,92,682,26,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,3.0999999,1226,13,High-altitude Plains,Moderate Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,1074,772,17.6,1233,939,20,1070,822,18,62.799999,155,242,77.199997,135,250,71.5,148,250,2,rural,North - Rural,345.05539,Panel B,Chitipa,1,Mwabulambya,No,,12,12,05jul2010,5,7,2010,19oct2010,19,10,2010,10,10,05jul2010,5,7,2010,19oct2010,19,10,2010,19,19,10jul2010,10,7,2010,20oct2010,20,10,2010,13,11,11dec2010,11,12,2010,11feb2011,11,2,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
101015620064,10101562,-9.6679201,33.3937,6.0700002,70.160004,6.5599999,212.06,15.57,11,213,104,60,1798,299,126,173,219,216,234,187,1285,249,4,90,688,47,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/subhumid,6.6999998,1198,13,Mid-altitude Plateaus,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Moderate Constraint,1074,772,17.6,1233,939,20,1070,822,18,62.799999,155,242,77.199997,135,250,71.5,148,250,8,rural,North - Rural,345.05539,Panel B,Chitipa,1,Mwabulambya,Yes,Dwelling found but no HH member could be found,14,24,06jul2010,6,7,2010,20oct2010,20,10,2010,10,10,07jul2010,7,7,2010,20oct2010,20,10,2010,19,19,10jul2010,10,7,2010,20oct2010,20,10,2010,13,11,11dec2010,11,12,2010,11feb2011,11,2,2011,Yes,Yes,No,No,Yes,Complete,Complete,both in master and using data
