HHID,case_id,qx_type,visit,PID,id_code,ea_id,hh_c01,hh_c02,hh_c03,hh_c04,hh_c05a,hh_c05b,hh_c06,hh_c07a,hh_c07a_os,hh_c07b,hh_c07b_os,hh_c08,hh_c09,hh_c10,hh_c11,hh_c12,hh_c13,hh_c14,hh_c14_os,hh_c15,hh_c16,hh_c17,hh_c18,hh_c19a,hh_c19b,hh_c20,hh_c21,hh_c21_os,hh_c22a,hh_c22b,hh_c22c,hh_c22d,hh_c22e,hh_c22f,hh_c22g,hh_c22h,hh_c22i,hh_c22j
54,101012040041,Panel B,2,005408,8,10101204,8,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,101012040045,Panel B,2,004801,1,10101204,1,,Self-reported,,Yes,Yes,Yes,,,,,form2,PSLC,7,No,,No,No money for fees/ uniform,,1993,,,,,,,,,,,,,,,,,,
48,101012040045,Panel B,2,004802,2,10101204,2,,Another HH Member,1,Yes,Yes,Yes,,,,,form2,PSLC,6,No,,No,No money for fees/ uniform,,1993,,,,,,,,,,,,,,,,,,
48,101012040045,Panel B,2,004803,3,10101204,3,,Another HH Member,1,Yes,Yes,Yes,,,,,std8,PSLC,6,No,,No,No money for fees/ uniform,,2008,,,,,,,,,,,,,,,,,,
48,101012040045,Panel B,2,004804,4,10101204,4,,Another HH Member,1,Yes,Yes,Yes,,,,,std6,None,6,Yes,std5,Yes,,,,Church/ Mission School,Day scholar,Foot,10,Minute,No,,,0,0,0,500,0,100,0,0,0,600
48,101012040045,Panel B,2,004806,6,10101204,6,,Another HH Member,1,Yes,No,Yes,,,,,std4,None,6,Yes,std3,Yes,,,,Church/ Mission School,Day scholar,Foot,10,Minute,No,,,0,0,0,500,0,100,0,0,0,600
48,101012040045,Panel B,2,004807,7,10101204,7,,Another HH Member,1,Yes,No,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,Church/ Mission School,Day scholar,Foot,10,Minute,No,,,0,0,0,500,0,100,0,0,0,600
36,101012040054,Panel B,2,003601,1,10101204,1,,Self-reported,,Yes,Yes,Yes,,,,,form2,JCE,7,No,,No,No money for fees/ uniform,,1994,,,,,,,,,,,,,,,,,,
36,101012040054,Panel B,2,003602,2,10101204,2,,Another HH Member,1,Yes,Yes,Yes,,,,,form1,PSLC,7,No,,No,Married/became pregnant,,1995,,,,,,,,,,,,,,,,,,
36,101012040054,Panel B,2,003603,3,10101204,3,,Another HH Member,1,Yes,Yes,Yes,,,,,std5,None,5,Yes,std4,Yes,,,,Church/ Mission School,Day scholar,Foot,10,Minute,No,,,0,0,100,0,0,320,0,0,0,420
36,101012040054,Panel B,2,003604,4,10101204,4,,Another HH Member,1,No,No,Yes,,,,,std1,None,5,No,,Yes,,,,Church/ Mission School,Day scholar,Foot,10,Minute,No,,,0,0,0,300,0,320,0,0,0,620
36,101012040054,Panel B,2,003605,5,10101204,5,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,101012040054,Panel B,2,003606,6,10101204,6,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,101012040054,Panel B,2,003607,7,10101204,7,,Another HH Member,1,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,101012040058,Panel B,2,005601,1,10101204,1,,Another HH Member,2,Yes,Yes,Yes,,,,,form2,JCE,7,No,,No,No money for fees/ uniform,,1984,,,,,,,,,,,,,,,,,,
56,101012040058,Panel B,2,005602,2,10101204,2,,Self-reported,,Yes,No,Yes,,,,,std7,None,7,No,,No,No money for fees/ uniform,,1983,,,,,,,,,,,,,,,,,,
56,101012040058,Panel B,2,005603,3,10101204,3,,Another HH Member,2,Yes,Yes,Yes,,,,,form4,JCE,6,Yes,form4,Yes,,,,Community day(CDSS),Day scholar,Foot,1,Hour,No,,,5100,0,600,800,0,0,0,0,4500,11000
56,101012040058,Panel B,2,005604,4,10101204,4,,Another HH Member,2,Yes,Yes,Yes,,,,,form4,JCE,6,Yes,form3,Yes,,,,Gvt(Conventional),Boarder,,,,No,,,999999,999999,999999,999999,999999,999999,999999,999999,999999,21150
56,101012040058,Panel B,2,005605,5,10101204,5,,Another HH Member,2,Yes,Yes,Yes,,,,,form2,PSLC,6,Yes,form1,Yes,,,,Gvt(Conventional),Boarder,,,,No,,,999999,999999,999999,999999,999999,999999,999999,999999,999999,20650
56,101012040058,Panel B,2,005606,6,10101204,6,,Another HH Member,2,Yes,Yes,Yes,,,,,std6,None,5,Yes,std5,Yes,,,,Church/ Mission School,Day scholar,Foot,20,Minute,No,,,0,0,300,0,0,0,0,0,0,300
56,101012040058,Panel B,2,005607,7,10101204,7,,Another HH Member,2,Yes,Yes,Yes,,,,,std6,None,5,Yes,std5,Yes,,,,Church/ Mission School,Day scholar,Foot,20,Minute,No,,,0,0,100,0,0,0,0,0,0,100
56,101012040058,Panel B,2,005608,8,10101204,8,,Another HH Member,2,Yes,No,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,Church/ Mission School,Day scholar,Foot,20,Minute,No,,,0,0,100,0,0,0,0,0,0,100
56,101012040058,Panel B,2,005609,9,10101204,9,,Another HH Member,2,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,101012040062,Panel B,2,006401,1,10101204,1,,Self-reported,,Yes,Yes,Yes,,,,,form1,PSLC,11,No,,No,"Not interested, lazy",,1957,,,,,,,,,,,,,,,,,,
34,101012040071,Panel B,2,003401,1,10101204,1,,Self-reported,,Yes,Yes,Yes,,,,,TC Yr 2,Non-Univ Diploma,8,No,,No,Had to work or help at home,,1989,,,,,,,,,,,,,,,,,,
34,101012040071,Panel B,2,003402,2,10101204,2,,Another HH Member,1,Yes,Yes,Yes,,,,,std8,PSLC,10,No,,No,No money for fees/ uniform,,1982,,,,,,,,,,,,,,,,,,
34,101012040071,Panel B,2,003403,3,10101204,3,,Another HH Member,1,Yes,Yes,Yes,,,,,form4,MSCE,5,No,,No,No money for fees/ uniform,,2008,,,,,,,,,,,,,,,,,,
34,101012040071,Panel B,2,003404,4,10101204,4,,Another HH Member,1,Yes,Yes,Yes,,,,,form3,JCE,5,Yes,form2,Yes,,,,Gvt(Conventional),Day scholar,Foot,1,Hour,No,,,14250,0,500,1000,0,0,0,0,0,15750
34,101012040071,Panel B,2,003405,5,10101204,5,,Another HH Member,1,Yes,Yes,Yes,,,,,form4,MSCE,5,Yes,form4,No,Acquired all education wanted,,2009,,,,,,,,,999999,999999,999999,999999,999999,999999,999999,999999,999999,17250
34,101012040071,Panel B,2,003406,6,10101204,6,,Another HH Member,1,Yes,Yes,Yes,,,,,form2,PSLC,5,Yes,form1,Yes,,,,Gvt(Conventional),Day scholar,Foot,1,Hour,No,,,14250,0,500,1000,0,0,0,0,0,15750
34,101012040071,Panel B,2,003407,7,10101204,7,,Another HH Member,1,Yes,Yes,Yes,,,,,form1,PSLC,5,Yes,std8,Yes,,,,Gvt(Conventional),Day scholar,Foot,1,Hour,No,,,14250,0,500,900,0,0,0,0,0,15650
34,101012040071,Panel B,2,003408,8,10101204,8,,Another HH Member,1,Yes,Yes,Yes,,,,,std8,None,5,Yes,std7,Yes,,,,LEA/Gvt,Day scholar,Foot,3,Minute,No,,,0,0,0,100,0,0,0,0,0,100
34,101012040071,Panel B,2,003409,9,10101204,9,,Another HH Member,1,Yes,Yes,Yes,,,,,std7,None,5,Yes,std6,Yes,,,,LEA/Gvt,Day scholar,Foot,3,Minute,No,,,0,0,0,100,0,0,0,0,0,100
34,101012040071,Panel B,2,003410,10,10101204,10,,Another HH Member,1,Yes,No,Yes,,,,,std2,None,5,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,3,Minute,No,,,0,0,0,60,0,0,0,0,0,60
58,101012040075,Panel B,2,005801,1,10101204,1,,Self-reported,,Yes,Yes,Yes,,,,,form4,MSCE,6,No,,No,"Not interested, lazy",,2007,,,,,,,,,,,,,,,,,,
58,101012040075,Panel B,2,005802,2,10101204,2,,Self-reported,,Yes,Yes,Yes,,,,,form2,PSLC,7,No,,No,Married/became pregnant,,2008,,,,,,,,,,,,,,,,,,
58,101012040075,Panel B,2,005803,3,10101204,3,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,101012040079,Panel B,2,004601,1,10101204,1,,Self-reported,,Yes,No,Yes,,,,,std7,None,7,No,,No,"Not interested, lazy",,2000,,,,,,,,,,,,,,,,,,
46,101012040079,Panel B,2,004602,2,10101204,2,,Self-reported,,Yes,No,Yes,,,,,std8,None,7,No,,No,Married/became pregnant,,2002,,,,,,,,,,,,,,,,,,
46,101012040079,Panel B,2,004603,3,10101204,3,,Another HH Member,2,No,No,Yes,,,,,std2,None,5,Yes,std1,Yes,,,,Church/ Mission School,Day scholar,Foot,20,Minute,No,,,0,0,80,0,0,0,0,0,0,80
46,101012040079,Panel B,2,004604,4,10101204,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,101012040079,Panel B,2,004605,5,10101204,5,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,101012040079,Panel B,2,004606,6,10101204,6,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,101012040087,Panel B,2,006001,1,10101204,1,,Self-reported,,No,No,No,Parents didn't let me in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,101012150001,Panel A,1,002101,1,10101215,1,,Another HH Member,2,No,No,No,School too far from Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,101012150001,Panel A,1,002102,2,10101215,2,,Self-reported,,Yes,Yes,Yes,,,,,std8,None,7,No,,No,No money for fees/ uniform,,1992,,,,,,,,,,,,,,,,,,
17,101012150004,Panel A,1,001701,1,10101215,1,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,101012150021,Panel A,1,001101,1,10101215,1,,Another HH Member,2,Yes,Yes,Yes,,,,,std6,None,7,No,,No,"Not interested, lazy",,1983,,,,,,,,,,,,,,,,,,
11,101012150021,Panel A,1,001102,2,10101215,2,,Self-reported,,Yes,No,Yes,,,,,std5,None,9,No,,No,School too far from home,,1992,,,,,,,,,,,,,,,,,,
11,101012150021,Panel A,1,001103,3,10101215,3,,Another HH Member,2,Yes,No,Yes,,,,,std4,None,7,No,,No,Other (specify),SICK PARENT,2006,,,,,,,,,,,,,,,,,,
11,101012150021,Panel A,1,001104,4,10101215,4,,Another HH Member,2,Yes,No,Yes,,,,,std5,None,8,No,,No,Other (specify),SICK PARENT,2006,,,,,,,,,,,,,,,,,,
11,101012150021,Panel A,1,001105,5,10101215,5,,Another HH Member,2,Yes,No,Yes,,,,,std4,None,6,Yes,std3,Yes,,,,LEA/Gvt,Day scholar,Foot,20,Minute,No,,,0,60,40,350,0,0,0,0,0,450
11,101012150021,Panel A,1,001106,6,10101215,6,,Another HH Member,2,Yes,No,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,20,Minute,No,,,0,60,40,350,0,0,0,0,0,450
11,101012150021,Panel A,1,001107,7,10101215,7,,Another HH Member,2,No,No,Yes,,,,,std2,None,6,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,20,Minute,No,,,0,60,20,35,0,0,0,0,0,115
11,101012150021,Panel A,1,001108,8,10101215,8,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,101012150021,Panel A,1,001109,9,10101215,9,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,101012150022,Panel A,1,000501,1,10101215,1,,Another HH Member,2,Yes,Yes,Yes,,,,,std8,None,8,No,,No,No money for fees/ uniform,,1988,,,,,,,,,,,,,,,,,,
5,101012150022,Panel A,1,000502,2,10101215,2,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,101012150022,Panel A,1,000503,3,10101215,3,,Another HH Member,2,Yes,Yes,Yes,,,,,std7,None,9,Yes,std6,Yes,,,,LEA/Gvt,Day scholar,Foot,25,Minute,No,,,0,0,80,500,0,0,0,0,0,580
5,101012150022,Panel A,1,000504,4,10101215,4,,Another HH Member,2,Yes,No,Yes,,,,,std4,None,8,No,,No,"Not interested, lazy",,2008,,,,,,,,,,,,,,,,,,
5,101012150022,Panel A,1,000505,5,10101215,5,,Another HH Member,2,Yes,Yes,Yes,,,,,std5,None,6,Yes,std4,Yes,,,,LEA/Gvt,Day scholar,Foot,25,Minute,No,,,0,0,0,250,0,0,0,0,0,250
5,101012150022,Panel A,1,000506,6,10101215,6,,Another HH Member,2,No,No,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,25,Minute,No,,,0,0,0,250,0,0,0,0,0,250
5,101012150022,Panel A,1,000507,7,10101215,7,,Another HH Member,2,No,No,Yes,,,,,std2,None,5,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,25,Minute,No,,,0,0,0,0,0,0,0,0,0,0
5,101012150022,Panel A,1,000508,8,10101215,8,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,101012150022,Panel A,1,000509,9,10101215,9,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,101012150026,Panel A,1,001301,1,10101215,1,,Self-reported,,Yes,Yes,Yes,,,,,form3,JCE,8,No,,No,Married/became pregnant,,1998,,,,,,,,,,,,,,,,,,
13,101012150026,Panel A,1,001302,2,10101215,2,,Another HH Member,1,Yes,Yes,Yes,,,,,form3,JCE,6,No,,No,Married/became pregnant,,1999,,,,,,,,,,,,,,,,,,
13,101012150026,Panel A,1,001303,3,10101215,3,,Another HH Member,1,Yes,No,Yes,,,,,std4,None,5,Yes,std3,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,60,250,500,0,0,0,0,0,810
13,101012150026,Panel A,1,001304,4,10101215,4,,Another HH Member,1,No,No,Yes,,,,,std1,None,5,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,60,120,400,0,0,0,0,0,580
13,101012150026,Panel A,1,001305,5,10101215,5,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,101012150028,Panel A,1,000101,1,10101215,1,,Self-reported,,No,No,No,Not interested/lazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,101012150028,Panel A,1,000102,2,10101215,2,,Self-reported,,No,No,No,Not interested/lazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,101012150028,Panel A,1,000103,3,10101215,3,,Another HH Member,1,No,No,Yes,,,,,std3,None,5,Yes,std3,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,0,150,700,0,200,0,0,0,1050
1,101012150028,Panel A,1,000104,4,10101215,4,,Another HH Member,1,No,No,Yes,,,,,std4,None,5,Yes,std3,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,0,150,700,0,200,0,0,0,1050
1,101012150028,Panel A,1,000105,5,10101215,5,,Another HH Member,1,No,No,Yes,,,,,std2,None,5,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,0,100,400,0,200,0,0,0,700
1,101012150028,Panel A,1,000106,6,10101215,6,,Another HH Member,1,No,No,Yes,,,,,std1,None,5,No,,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,0,0,370,0,50,0,0,0,420
25,101012150034,Panel A,1,002501,1,10101215,1,,Self-reported,,No,No,Yes,,,,,std3,None,7,No,,No,No money for fees/ uniform,,1995,,,,,,,,,,,,,,,,,,
25,101012150034,Panel A,1,002502,2,10101215,2,,Another HH Member,1,Yes,Yes,Yes,,,,,std8,None,7,No,,No,Married/became pregnant,,2005,,,,,,,,,,,,,,,,,,
9,101012150038,Panel A,1,000901,1,10101215,1,,Self-reported,,Yes,No,Yes,,,,,std3,None,6,No,,No,No money for fees/ uniform,,1989,,,,,,,,,,,,,,,,,,
9,101012150038,Panel A,1,000902,2,10101215,2,,Another HH Member,1,Yes,No,Yes,,,,,std3,None,5,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,20,Minute,No,,,0,0,0,250,0,0,0,0,0,250
31,101012150040,Panel A,1,003101,1,10101215,1,,Another HH Member,2,Yes,No,Yes,,,,,std6,None,9,No,,No,No money for fees/ uniform,,1989,,,,,,,,,,,,,,,,,,
31,101012150040,Panel A,1,003102,2,10101215,2,,Self-reported,,No,No,Yes,,,,,std3,None,9,No,,No,No money for fees/ uniform,,1990,,,,,,,,,,,,,,,,,,
31,101012150040,Panel A,1,003103,3,10101215,3,,Another HH Member,2,Yes,No,Yes,,,,,std5,None,6,Yes,std4,Yes,,,,LEA/Gvt,Day scholar,Foot,25,Minute,No,,,0,60,180,300,0,0,0,0,0,540
31,101012150040,Panel A,1,003104,4,10101215,4,,Another HH Member,2,No,No,Yes,,,,,std2,None,8,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,25,Minute,No,,,0,30,40,200,0,0,0,0,0,270
31,101012150040,Panel A,1,003105,5,10101215,5,,Another HH Member,2,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,101012150040,Panel A,1,003106,6,10101215,6,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,101012150045,Panel A,1,001501,1,10101215,1,,Self-reported,,Yes,Yes,Yes,,,,,std6,None,8,No,,No,No money for fees/ uniform,,1987,,,,,,,,,,,,,,,,,,
15,101012150045,Panel A,1,001502,2,10101215,2,,Another HH Member,1,Yes,Yes,Yes,,,,,std8,None,8,Yes,std8,No,"Not interested, lazy",,2010,,,,,,,,,0,0,100,1000,0,0,0,0,0,1100
15,101012150045,Panel A,1,001503,3,10101215,3,,Another HH Member,1,Yes,Yes,Yes,,,,,std8,PSLC,9,Yes,std8,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,999999,999999,999999,999999,999999,999999,999999,999999,999999,2000
15,101012150045,Panel A,1,001504,4,10101215,4,,Another HH Member,1,Yes,Yes,Yes,,,,,std6,None,7,Yes,std6,Yes,,,,LEA/Gvt,Day scholar,Foot,5,Minute,No,,,0,0,400,500,0,0,0,0,0,900
15,101012150045,Panel A,1,001505,5,10101215,5,,Another HH Member,1,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,101012150048,Panel A,1,002901,1,10101215,1,,Self-reported,,Yes,No,Yes,,,,,std1,None,7,No,,No,"Not interested, lazy",,1993,,,,,,,,,,,,,,,,,,
29,101012150048,Panel A,1,002902,2,10101215,2,,Another HH Member,1,No,No,Yes,,,,,std5,None,8,No,,No,Married/became pregnant,,2002,,,,,,,,,,,,,,,,,,
29,101012150048,Panel A,1,002903,3,10101215,3,,Another HH Member,1,No,No,Yes,,,,,std1,None,6,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,5,Minute,No,,,0,20,60,450,0,0,0,0,0,530
29,101012150048,Panel A,1,002904,4,10101215,4,,Another HH Member,1,No,No,Yes,,,,,std1,None,5,Yes,Nursery/Pre school,Yes,,,,LEA/Gvt,Day scholar,Foot,5,Minute,No,,,0,0,30,560,0,0,0,0,0,590
29,101012150048,Panel A,1,002905,5,10101215,5,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,101012150049,Panel A,1,002701,1,10101215,1,,Self-reported,,Yes,Yes,Yes,,,,,form4,MSCE,9,No,,No,No money for fees/ uniform,,2007,,,,,,,,,,,,,,,,,,
27,101012150049,Panel A,1,002702,2,10101215,2,,Another HH Member,1,Yes,Yes,Yes,,,,,form3,JCE,7,No,,No,Married/became pregnant,,2007,,,,,,,,,,,,,,,,,,
27,101012150049,Panel A,1,002703,3,10101215,3,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,101012150049,Panel A,1,002704,4,10101215,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,101012150053,Panel A,1,002301,1,10101215,1,,Self-reported,,Yes,Yes,Yes,,,,,std5,PSLC,7,No,,No,Parents told me to stop,,1963,,,,,,,,,,,,,,,,,,
23,101012150053,Panel A,1,002302,2,10101215,2,,Self-reported,,No,No,No,Not interested/lazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,101012150053,Panel A,1,002303,3,10101215,3,,Another HH Member,1,No,No,No,School too far from Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,101012150053,Panel A,1,002304,4,10101215,4,,Another HH Member,1,No,No,Yes,,,,,std4,None,7,Yes,std3,Yes,,,,LEA/Gvt,Day scholar,Foot,8,Minute,No,,,0,0,0,950,0,0,0,0,0,950
19,101012150059,Panel A,1,001901,1,10101215,1,,Self-reported,,Yes,Yes,Yes,,,,,form4,JCE,7,No,,No,No money for fees/ uniform,,2006,,,,,,,,,,,,,,,,,,
19,101012150059,Panel A,1,001902,2,10101215,2,,Another HH Member,1,Yes,Yes,Yes,,,,,std8,None,7,No,,No,Married/became pregnant,,2007,,,,,,,,,,,,,,,,,,
19,101012150059,Panel A,1,001903,3,10101215,3,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,101012150060,Panel A,1,000301,1,10101215,1,,Self-reported,,Yes,Yes,Yes,,,,,std2,None,14,No,,No,No money for fees/ uniform,,1948,,,,,,,,,,,,,,,,,,
7,101012150074,Panel A,1,000701,1,10101215,1,,Self-reported,,Yes,Yes,Yes,,,,,std8,None,6,No,,No,Too old to continue,,1988,,,,,,,,,,,,,,,,,,
7,101012150074,Panel A,1,000702,2,10101215,2,,Another HH Member,1,No,No,No,Parents didn't let me in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,101012150074,Panel A,1,000703,3,10101215,3,,Another HH Member,1,Yes,Yes,Yes,,,,,std8,None,6,Yes,std7,Yes,,,,LEA/Gvt,Day scholar,Foot,20,Minute,No,,,0,0,480,860,0,200,0,0,0,1540
7,101012150074,Panel A,1,000704,4,10101215,4,,Another HH Member,1,Yes,Yes,Yes,,,,,std7,None,6,Yes,std6,Yes,,,,LEA/Gvt,Day scholar,Foot,20,Minute,No,,,0,0,320,500,0,100,0,0,0,920
7,101012150074,Panel A,1,000705,5,10101215,5,,Another HH Member,1,Yes,Yes,Yes,,,,,std5,None,6,Yes,std4,Yes,,,,LEA/Gvt,Day scholar,Foot,20,Minute,No,,,0,0,80,250,0,100,0,0,0,430
7,101012150074,Panel A,1,000706,6,10101215,6,,Another HH Member,1,Yes,Yes,Yes,,,,,std5,None,6,Yes,std4,Yes,,,,LEA/Gvt,Day scholar,Foot,20,Minute,No,,,0,0,80,250,0,100,0,0,0,430
7,101012150074,Panel A,1,000707,7,10101215,7,,Another HH Member,1,No,No,Yes,,,,,std2,None,6,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,20,Minute,No,,,0,0,0,500,0,0,0,0,0,500
7,101012150074,Panel A,1,000708,8,10101215,8,,Another HH Member,1,No,No,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,20,Minute,No,,,0,0,0,500,0,0,0,0,0,500
7,101012150074,Panel A,1,000709,9,10101215,9,,Another HH Member,1,No,No,Yes,,,,,std1,None,6,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,20,Minute,No,,,0,0,0,300,0,0,0,0,0,300
7,101012150074,Panel A,1,000710,10,10101215,10,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,101012150074,Panel A,1,000711,11,10101215,11,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,101015620009,Panel B,2,002001,1,10101562,1,,Self-reported,,Yes,No,Yes,,,,,std4,None,9,No,,No,No money for fees/ uniform,,1967,,,,,,,,,,,,,,,,,,
20,101015620009,Panel B,2,002002,2,10101562,2,,Another HH Member,1,Yes,Yes,Yes,,,,,univ 4,Univer Diploma,6,No,,No,No money for fees/ uniform,,2008,,,,,,,,,,,,,,,,,,
20,101015620009,Panel B,2,002003,3,10101562,3,,Another HH Member,1,Yes,Yes,Yes,,,,,form2,PSLC,7,No,,No,No money for fees/ uniform,,2006,,,,,,,,,,,,,,,,,,
20,101015620009,Panel B,2,002004,4,10101562,4,,Another HH Member,1,Yes,Yes,Yes,,,,,form4,JCE,5,Yes,form3,Yes,,,,Church/ mission school,Boarder,,,,No,,,1500,0,1000,2500,4500,9000,1500,0,15000,35000
30,101015620020,Panel B,2,003001,1,10101562,1,,Another HH Member,2,Yes,Yes,Yes,,,,,form2,PSLC,8,No,,No,Married/became pregnant,,2006,,,,,,,,,,,,,,,,,,
30,101015620020,Panel B,2,003002,2,10101562,2,,Self-reported,,Yes,Yes,Yes,,,,,std8,None,8,No,,No,Married/became pregnant,,2006,,,,,,,,,,,,,,,,,,
30,101015620020,Panel B,2,003003,3,10101562,3,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,101015620020,Panel B,2,003004,4,10101562,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,101015620031,Panel B,2,001001,1,10101562,1,,Another HH Member,2,Yes,Yes,Yes,,,,,std8,PSLC,7,No,,No,No money for fees/ uniform,,1980,,,,,,,,,,,,,,,,,,
10,101015620031,Panel B,2,001002,2,10101562,2,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,101015620031,Panel B,2,001003,3,10101562,3,,Another HH Member,2,Yes,Yes,Yes,,,,,form2,None,6,Yes,form1,Yes,,,,Night school,Day scholar,Foot,10,Minute,No,,,2000,0,300,850,0,0,0,0,0,3150
10,101015620031,Panel B,2,001004,4,10101562,4,,Another HH Member,2,Yes,Yes,Yes,,,,,form3,JCE,7,Yes,form2,Yes,,,,Community day(CDSS),Day scholar,Foot,10,Minute,No,,,1500,0,300,450,0,3000,0,0,250,5500
10,101015620031,Panel B,2,001005,5,10101562,5,,Another HH Member,2,Yes,Yes,Yes,,,,,std7,None,7,Yes,std6,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,0,300,500,0,0,0,0,0,800
10,101015620031,Panel B,2,001006,6,10101562,6,,Another HH Member,2,Yes,Yes,Yes,,,,,std7,None,5,Yes,std6,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,0,200,500,0,0,0,0,0,700
10,101015620031,Panel B,2,001007,7,10101562,7,,Another HH Member,2,Yes,Yes,Yes,,,,,std5,None,7,Yes,std4,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,0,100,350,0,0,0,0,0,450
10,101015620031,Panel B,2,001008,8,10101562,8,,Another HH Member,2,Yes,No,Yes,,,,,std3,None,7,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,0,100,350,0,0,0,0,0,450
10,101015620031,Panel B,2,001009,9,10101562,9,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,101015620031,Panel B,2,001010,10,10101562,10,,Another HH Member,2,No,No,Yes,,,,,std2,None,6,Yes,std2,Yes,,,,Church/ Mission School,Day scholar,Foot,10,Minute,No,,,0,0,100,600,0,0,0,0,0,700
6,101015620042,Panel B,2,000601,1,10101562,1,,Another HH Member,2,Yes,Yes,Yes,,,,,std8,None,9,No,,No,No money for fees/ uniform,,1967,,,,,,,,,,,,,,,,,,
6,101015620042,Panel B,2,000602,2,10101562,2,,Self-reported,,Yes,Yes,Yes,,,,,form3,PSLC,8,No,,No,No money for fees/ uniform,,2004,,,,,,,,,,,,,,,,,,
