HHID,case_id,qx_type,visit,ea_id,ag_t0a,ag_t0a_os,ag_t01,ag_t02,ag_t02_os
34,101012040071,Panel B,2,10101204,Pest Control,,YES,Village Agricultural Extension Meeting,
34,101012040071,Panel B,2,10101204,General Animal Care,,NO,,
34,101012040071,Panel B,2,10101204,Animal Diseases / Vaccination,,NO,,
34,101012040071,Panel B,2,10101204,Marketing/Crop Sales,,NO,,
34,101012040071,Panel B,2,10101204,Other Specify,,NO,,
34,101012040071,Panel B,2,10101204,Forestry,,NO,,
34,101012040071,Panel B,2,10101204,Fertilizer Use,,YES,Village Agricultural Extension Meeting,
34,101012040071,Panel B,2,10101204,Access to Credit,,NO,,
34,101012040071,Panel B,2,10101204,New Seed Varieties,,YES,Village Agricultural Extension Meeting,
34,101012040071,Panel B,2,10101204,Growing/Selling Tobacco,,NO,,
34,101012040071,Panel B,2,10101204,Pit Planting,,YES,Village Agricultural Extension Meeting,
34,101012040071,Panel B,2,10101204,Composting,,YES,Village Agricultural Extension Meeting,
34,101012040071,Panel B,2,10101204,Irrigation,,NO,,
58,101012040075,Panel B,2,10101204,Pest Control,,NO,,
58,101012040075,Panel B,2,10101204,Fertilizer Use,,NO,,
58,101012040075,Panel B,2,10101204,Fishery Production,,NO,,
58,101012040075,Panel B,2,10101204,Access to Credit,,NO,,
58,101012040075,Panel B,2,10101204,Animal Diseases / Vaccination,,NO,,
58,101012040075,Panel B,2,10101204,Other Specify,,NO,,
58,101012040075,Panel B,2,10101204,Composting,,YES,Gov. Agricultural Extension Service,
58,101012040075,Panel B,2,10101204,Growing/Selling Tobacco,,NO,,
58,101012040075,Panel B,2,10101204,Marketing/Crop Sales,,NO,,
58,101012040075,Panel B,2,10101204,Forestry,,NO,,
58,101012040075,Panel B,2,10101204,General Animal Care,,NO,,
58,101012040075,Panel B,2,10101204,Irrigation,,NO,,
58,101012040075,Panel B,2,10101204,Pit Planting,,NO,,
58,101012040075,Panel B,2,10101204,New Seed Varieties,,NO,,
46,101012040079,Panel B,2,10101204,Other Specify,,NO,,
46,101012040079,Panel B,2,10101204,Composting,,YES,Gov. Agricultural Extension Service,
46,101012040079,Panel B,2,10101204,Animal Diseases / Vaccination,,NO,,
46,101012040079,Panel B,2,10101204,Fishery Production,,NO,,
46,101012040079,Panel B,2,10101204,Forestry,,NO,,
46,101012040079,Panel B,2,10101204,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
46,101012040079,Panel B,2,10101204,Marketing/Crop Sales,,NO,,
46,101012040079,Panel B,2,10101204,General Animal Care,,NO,,
46,101012040079,Panel B,2,10101204,Pest Control,,NO,,
46,101012040079,Panel B,2,10101204,Pit Planting,,NO,,
46,101012040079,Panel B,2,10101204,Growing/Selling Tobacco,,NO,,
46,101012040079,Panel B,2,10101204,Fertilizer Use,,NO,,
46,101012040079,Panel B,2,10101204,Access to Credit,,NO,,
46,101012040079,Panel B,2,10101204,Irrigation,,YES,Gov. Agricultural Extension Service,
60,101012040087,Panel B,2,10101204,Access to Credit,,NO,,
60,101012040087,Panel B,2,10101204,Forestry,,NO,,
60,101012040087,Panel B,2,10101204,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
60,101012040087,Panel B,2,10101204,Pest Control,,NO,,
60,101012040087,Panel B,2,10101204,General Animal Care,,NO,,
60,101012040087,Panel B,2,10101204,Irrigation,,NO,,
60,101012040087,Panel B,2,10101204,Marketing/Crop Sales,,NO,,
60,101012040087,Panel B,2,10101204,Fishery Production,,NO,,
60,101012040087,Panel B,2,10101204,Animal Diseases / Vaccination,,NO,,
60,101012040087,Panel B,2,10101204,Other Specify,,NO,,
60,101012040087,Panel B,2,10101204,Composting,,YES,Gov. Agricultural Extension Service,
60,101012040087,Panel B,2,10101204,Pit Planting,,NO,,
60,101012040087,Panel B,2,10101204,Fertilizer Use,,NO,,
60,101012040087,Panel B,2,10101204,Growing/Selling Tobacco,,NO,,
21,101012150001,Panel A,2,10101215,Pit Planting,,NO,,
21,101012150001,Panel A,2,10101215,Pest Control,,NO,,
21,101012150001,Panel A,2,10101215,Other Specify,,NO,,
21,101012150001,Panel A,2,10101215,General Animal Care,,NO,,
21,101012150001,Panel A,2,10101215,Composting,,NO,,
21,101012150001,Panel A,2,10101215,New Seed Varieties,,NO,,
21,101012150001,Panel A,2,10101215,Fertilizer Use,,NO,,
21,101012150001,Panel A,2,10101215,Forestry,,NO,,
21,101012150001,Panel A,2,10101215,Fishery Production,,NO,,
21,101012150001,Panel A,2,10101215,Access to Credit,,NO,,
21,101012150001,Panel A,2,10101215,Animal Diseases / Vaccination,,NO,,
21,101012150001,Panel A,2,10101215,Marketing/Crop Sales,,NO,,
21,101012150001,Panel A,2,10101215,Growing/Selling Tobacco,,NO,,
21,101012150001,Panel A,2,10101215,Irrigation,,NO,,
17,101012150004,Panel A,2,10101215,Marketing/Crop Sales,,NO,,
17,101012150004,Panel A,2,10101215,Access to Credit,,NO,,
17,101012150004,Panel A,2,10101215,Fertilizer Use,,NO,,
17,101012150004,Panel A,2,10101215,Pest Control,,NO,,
17,101012150004,Panel A,2,10101215,Forestry,,NO,,
17,101012150004,Panel A,2,10101215,Composting,,NO,,
17,101012150004,Panel A,2,10101215,Irrigation,,NO,,
17,101012150004,Panel A,2,10101215,Growing/Selling Tobacco,,NO,,
17,101012150004,Panel A,2,10101215,Pit Planting,,NO,,
17,101012150004,Panel A,2,10101215,General Animal Care,,YES,Gov. Agricultural Extension Service,
17,101012150004,Panel A,2,10101215,New Seed Varieties,,NO,,
17,101012150004,Panel A,2,10101215,Fishery Production,,NO,,
17,101012150004,Panel A,2,10101215,Animal Diseases / Vaccination,,YES,Gov. Agricultural Extension Service,
17,101012150004,Panel A,2,10101215,Other Specify,,NO,,
11,101012150021,Panel A,2,10101215,Animal Diseases / Vaccination,,NO,,
11,101012150021,Panel A,2,10101215,Irrigation,,NO,,
11,101012150021,Panel A,2,10101215,Pest Control,,NO,,
11,101012150021,Panel A,2,10101215,Fishery Production,,NO,,
11,101012150021,Panel A,2,10101215,General Animal Care,,NO,,
11,101012150021,Panel A,2,10101215,Marketing/Crop Sales,,NO,,
11,101012150021,Panel A,2,10101215,Forestry,,NO,,
11,101012150021,Panel A,2,10101215,Fertilizer Use,,NO,,
11,101012150021,Panel A,2,10101215,Composting,,NO,,
11,101012150021,Panel A,2,10101215,Other Specify,,NO,,
11,101012150021,Panel A,2,10101215,Pit Planting,,NO,,
11,101012150021,Panel A,2,10101215,Growing/Selling Tobacco,,NO,,
11,101012150021,Panel A,2,10101215,New Seed Varieties,,NO,,
11,101012150021,Panel A,2,10101215,Access to Credit,,NO,,
5,101012150022,Panel A,2,10101215,Pest Control,,NO,,
5,101012150022,Panel A,2,10101215,Fishery Production,,NO,,
5,101012150022,Panel A,2,10101215,Composting,,NO,,
5,101012150022,Panel A,2,10101215,Fertilizer Use,,NO,,
5,101012150022,Panel A,2,10101215,General Animal Care,,NO,,
5,101012150022,Panel A,2,10101215,Forestry,,NO,,
5,101012150022,Panel A,2,10101215,Access to Credit,,NO,,
5,101012150022,Panel A,2,10101215,New Seed Varieties,,NO,,
5,101012150022,Panel A,2,10101215,Animal Diseases / Vaccination,,NO,,
5,101012150022,Panel A,2,10101215,Other Specify,,NO,,
5,101012150022,Panel A,2,10101215,Irrigation,,NO,,
5,101012150022,Panel A,2,10101215,Growing/Selling Tobacco,,NO,,
5,101012150022,Panel A,2,10101215,Pit Planting,,NO,,
5,101012150022,Panel A,2,10101215,Marketing/Crop Sales,,NO,,
13,101012150026,Panel A,2,10101215,Irrigation,,NO,,
13,101012150026,Panel A,2,10101215,Composting,,NO,,
13,101012150026,Panel A,2,10101215,Pest Control,,NO,,
13,101012150026,Panel A,2,10101215,Fertilizer Use,,NO,,
13,101012150026,Panel A,2,10101215,Other Specify,,NO,,
13,101012150026,Panel A,2,10101215,Access to Credit,,NO,,
13,101012150026,Panel A,2,10101215,Growing/Selling Tobacco,,NO,,
13,101012150026,Panel A,2,10101215,Animal Diseases / Vaccination,,NO,,
13,101012150026,Panel A,2,10101215,Marketing/Crop Sales,,NO,,
13,101012150026,Panel A,2,10101215,General Animal Care,,NO,,
13,101012150026,Panel A,2,10101215,Pit Planting,,NO,,
13,101012150026,Panel A,2,10101215,Forestry,,NO,,
13,101012150026,Panel A,2,10101215,New Seed Varieties,,NO,,
13,101012150026,Panel A,2,10101215,Fishery Production,,NO,,
1,101012150028,Panel A,2,10101215,Other Specify,,NO,,
1,101012150028,Panel A,2,10101215,Composting,,NO,,
1,101012150028,Panel A,2,10101215,General Animal Care,,YES,Gov. Agricultural Extension Service,
1,101012150028,Panel A,2,10101215,Fishery Production,,NO,,
1,101012150028,Panel A,2,10101215,Marketing/Crop Sales,,NO,,
1,101012150028,Panel A,2,10101215,Forestry,,NO,,
1,101012150028,Panel A,2,10101215,Irrigation,,NO,,
1,101012150028,Panel A,2,10101215,Fertilizer Use,,NO,,
1,101012150028,Panel A,2,10101215,Animal Diseases / Vaccination,,YES,Gov. Agricultural Extension Service,
1,101012150028,Panel A,2,10101215,Pest Control,,NO,,
1,101012150028,Panel A,2,10101215,Pit Planting,,NO,,
1,101012150028,Panel A,2,10101215,New Seed Varieties,,NO,,
1,101012150028,Panel A,2,10101215,Growing/Selling Tobacco,,NO,,
1,101012150028,Panel A,2,10101215,Access to Credit,,NO,,
25,101012150034,Panel A,2,10101215,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
25,101012150034,Panel A,2,10101215,Animal Diseases / Vaccination,,NO,,
25,101012150034,Panel A,2,10101215,Fishery Production,,NO,,
25,101012150034,Panel A,2,10101215,Irrigation,,NO,,
25,101012150034,Panel A,2,10101215,Pit Planting,,YES,Gov. Agricultural Extension Service,
25,101012150034,Panel A,2,10101215,Forestry,,NO,,
25,101012150034,Panel A,2,10101215,General Animal Care,,NO,,
25,101012150034,Panel A,2,10101215,Other Specify,,NO,,
25,101012150034,Panel A,2,10101215,Growing/Selling Tobacco,,YES,Gov. Agricultural Extension Service,
25,101012150034,Panel A,2,10101215,Composting,,YES,Gov. Agricultural Extension Service,
25,101012150034,Panel A,2,10101215,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
25,101012150034,Panel A,2,10101215,Marketing/Crop Sales,,NO,,
25,101012150034,Panel A,2,10101215,Pest Control,,NO,,
25,101012150034,Panel A,2,10101215,Access to Credit,,NO,,
9,101012150038,Panel A,2,10101215,General Animal Care,,NO,,
9,101012150038,Panel A,2,10101215,New Seed Varieties,,NO,,
9,101012150038,Panel A,2,10101215,Animal Diseases / Vaccination,,NO,,
9,101012150038,Panel A,2,10101215,Fishery Production,,NO,,
9,101012150038,Panel A,2,10101215,Composting,,NO,,
9,101012150038,Panel A,2,10101215,Irrigation,,NO,,
9,101012150038,Panel A,2,10101215,Access to Credit,,NO,,
9,101012150038,Panel A,2,10101215,Pest Control,,NO,,
9,101012150038,Panel A,2,10101215,Pit Planting,,NO,,
9,101012150038,Panel A,2,10101215,Fertilizer Use,,NO,,
9,101012150038,Panel A,2,10101215,Marketing/Crop Sales,,NO,,
9,101012150038,Panel A,2,10101215,Growing/Selling Tobacco,,NO,,
9,101012150038,Panel A,2,10101215,Other Specify,,NO,,
9,101012150038,Panel A,2,10101215,Forestry,,NO,,
31,101012150040,Panel A,2,10101215,Fishery Production,,NO,,
31,101012150040,Panel A,2,10101215,Irrigation,,NO,,
31,101012150040,Panel A,2,10101215,Growing/Selling Tobacco,,NO,,
31,101012150040,Panel A,2,10101215,General Animal Care,,NO,,
31,101012150040,Panel A,2,10101215,Access to Credit,,NO,,
31,101012150040,Panel A,2,10101215,Forestry,,NO,,
31,101012150040,Panel A,2,10101215,Pit Planting,,NO,,
31,101012150040,Panel A,2,10101215,Marketing/Crop Sales,,NO,,
31,101012150040,Panel A,2,10101215,New Seed Varieties,,YES,Village Agricultural Extension Meeting,
31,101012150040,Panel A,2,10101215,Fertilizer Use,,YES,Village Agricultural Extension Meeting,
31,101012150040,Panel A,2,10101215,Animal Diseases / Vaccination,,NO,,
31,101012150040,Panel A,2,10101215,Composting,,YES,Village Agricultural Extension Meeting,
31,101012150040,Panel A,2,10101215,Other Specify,,NO,,
31,101012150040,Panel A,2,10101215,Pest Control,,YES,Village Agricultural Extension Meeting,
15,101012150045,Panel A,2,10101215,Access to Credit,,NO,,
15,101012150045,Panel A,2,10101215,Fertilizer Use,,NO,,
15,101012150045,Panel A,2,10101215,Irrigation,,NO,,
15,101012150045,Panel A,2,10101215,Composting,,YES,Gov. Agricultural Extension Service,
15,101012150045,Panel A,2,10101215,Forestry,,NO,,
15,101012150045,Panel A,2,10101215,General Animal Care,,NO,,
15,101012150045,Panel A,2,10101215,Pit Planting,,NO,,
15,101012150045,Panel A,2,10101215,Growing/Selling Tobacco,,NO,,
15,101012150045,Panel A,2,10101215,Pest Control,,NO,,
15,101012150045,Panel A,2,10101215,New Seed Varieties,,NO,,
15,101012150045,Panel A,2,10101215,Animal Diseases / Vaccination,,NO,,
15,101012150045,Panel A,2,10101215,Fishery Production,,NO,,
15,101012150045,Panel A,2,10101215,Other Specify,,NO,,
15,101012150045,Panel A,2,10101215,Marketing/Crop Sales,,NO,,
29,101012150048,Panel A,2,10101215,New Seed Varieties,,YES,Village Agricultural Extension Meeting,
29,101012150048,Panel A,2,10101215,Growing/Selling Tobacco,,NO,,
29,101012150048,Panel A,2,10101215,Other Specify,,NO,,
29,101012150048,Panel A,2,10101215,Marketing/Crop Sales,,YES,Village Agricultural Extension Meeting,
29,101012150048,Panel A,2,10101215,Irrigation,,NO,,
29,101012150048,Panel A,2,10101215,Fertilizer Use,,YES,Village Agricultural Extension Meeting,
29,101012150048,Panel A,2,10101215,Composting,,YES,Village Agricultural Extension Meeting,
29,101012150048,Panel A,2,10101215,Pit Planting,,NO,,
29,101012150048,Panel A,2,10101215,Pest Control,,NO,,
29,101012150048,Panel A,2,10101215,Animal Diseases / Vaccination,,NO,,
29,101012150048,Panel A,2,10101215,General Animal Care,,NO,,
29,101012150048,Panel A,2,10101215,Fishery Production,,NO,,
29,101012150048,Panel A,2,10101215,Access to Credit,,NO,,
29,101012150048,Panel A,2,10101215,Forestry,,NO,,
27,101012150049,Panel A,2,10101215,Forestry,,NO,,
27,101012150049,Panel A,2,10101215,Composting,,YES,Farmer Field Days/Field School,
27,101012150049,Panel A,2,10101215,Pest Control,,NO,,
27,101012150049,Panel A,2,10101215,Fertilizer Use,,YES,Village Agricultural Extension Meeting,
27,101012150049,Panel A,2,10101215,Irrigation,,NO,,
27,101012150049,Panel A,2,10101215,Marketing/Crop Sales,,NO,,
27,101012150049,Panel A,2,10101215,Pit Planting,,NO,,
27,101012150049,Panel A,2,10101215,Growing/Selling Tobacco,,YES,Village Agricultural Extension Meeting,
27,101012150049,Panel A,2,10101215,New Seed Varieties,,NO,,
27,101012150049,Panel A,2,10101215,Other Specify,,NO,,
27,101012150049,Panel A,2,10101215,Access to Credit,,NO,,
27,101012150049,Panel A,2,10101215,Fishery Production,,NO,,
27,101012150049,Panel A,2,10101215,Animal Diseases / Vaccination,,NO,,
27,101012150049,Panel A,2,10101215,General Animal Care,,NO,,
23,101012150053,Panel A,2,10101215,Access to Credit,,NO,,
23,101012150053,Panel A,2,10101215,Growing/Selling Tobacco,,NO,,
23,101012150053,Panel A,2,10101215,General Animal Care,,NO,,
23,101012150053,Panel A,2,10101215,Pit Planting,,NO,,
23,101012150053,Panel A,2,10101215,Pest Control,,NO,,
23,101012150053,Panel A,2,10101215,Irrigation,,NO,,
23,101012150053,Panel A,2,10101215,Other Specify,,NO,,
23,101012150053,Panel A,2,10101215,New Seed Varieties,,NO,,
23,101012150053,Panel A,2,10101215,Animal Diseases / Vaccination,,NO,,
23,101012150053,Panel A,2,10101215,Composting,,NO,,
23,101012150053,Panel A,2,10101215,Marketing/Crop Sales,,NO,,
23,101012150053,Panel A,2,10101215,Forestry,,NO,,
23,101012150053,Panel A,2,10101215,Fertilizer Use,,NO,,
23,101012150053,Panel A,2,10101215,Fishery Production,,NO,,
19,101012150059,Panel A,2,10101215,Other Specify,,NO,,
19,101012150059,Panel A,2,10101215,Fishery Production,,NO,,
19,101012150059,Panel A,2,10101215,General Animal Care,,NO,,
19,101012150059,Panel A,2,10101215,Animal Diseases / Vaccination,,NO,,
19,101012150059,Panel A,2,10101215,Pit Planting,,YES,Gov. Agricultural Extension Service,
19,101012150059,Panel A,2,10101215,Irrigation,,YES,Gov. Agricultural Extension Service,
19,101012150059,Panel A,2,10101215,Pest Control,,YES,Gov. Agricultural Extension Service,
19,101012150059,Panel A,2,10101215,Forestry,,NO,,
19,101012150059,Panel A,2,10101215,Composting,,YES,Gov. Agricultural Extension Service,
19,101012150059,Panel A,2,10101215,Growing/Selling Tobacco,,NO,,
19,101012150059,Panel A,2,10101215,Access to Credit,,NO,,
19,101012150059,Panel A,2,10101215,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
19,101012150059,Panel A,2,10101215,Marketing/Crop Sales,,YES,Gov. Agricultural Extension Service,
19,101012150059,Panel A,2,10101215,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
3,101012150060,Panel A,2,10101215,Forestry,,NO,,
3,101012150060,Panel A,2,10101215,Animal Diseases / Vaccination,,NO,,
3,101012150060,Panel A,2,10101215,Pit Planting,,NO,,
3,101012150060,Panel A,2,10101215,Pest Control,,NO,,
3,101012150060,Panel A,2,10101215,General Animal Care,,NO,,
3,101012150060,Panel A,2,10101215,Irrigation,,NO,,
3,101012150060,Panel A,2,10101215,Composting,,YES,Village Agricultural Extension Meeting,
3,101012150060,Panel A,2,10101215,Growing/Selling Tobacco,,NO,,
3,101012150060,Panel A,2,10101215,Fertilizer Use,,YES,Village Agricultural Extension Meeting,
3,101012150060,Panel A,2,10101215,Other Specify,,NO,,
3,101012150060,Panel A,2,10101215,Marketing/Crop Sales,,NO,,
3,101012150060,Panel A,2,10101215,New Seed Varieties,,NO,,
3,101012150060,Panel A,2,10101215,Access to Credit,,NO,,
3,101012150060,Panel A,2,10101215,Fishery Production,,NO,,
7,101012150074,Panel A,2,10101215,Forestry,,NO,,
7,101012150074,Panel A,2,10101215,Marketing/Crop Sales,,YES,Gov. Agricultural Extension Service,
7,101012150074,Panel A,2,10101215,Growing/Selling Tobacco,,YES,Gov. Agricultural Extension Service,
7,101012150074,Panel A,2,10101215,Other Specify,,NO,,
7,101012150074,Panel A,2,10101215,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
7,101012150074,Panel A,2,10101215,Pit Planting,,YES,Gov. Agricultural Extension Service,
7,101012150074,Panel A,2,10101215,Fishery Production,,NO,,
7,101012150074,Panel A,2,10101215,Animal Diseases / Vaccination,,NO,,
7,101012150074,Panel A,2,10101215,Access to Credit,,NO,,
7,101012150074,Panel A,2,10101215,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
7,101012150074,Panel A,2,10101215,Irrigation,,YES,Gov. Agricultural Extension Service,
7,101012150074,Panel A,2,10101215,Composting,,YES,Gov. Agricultural Extension Service,
7,101012150074,Panel A,2,10101215,General Animal Care,,NO,,
7,101012150074,Panel A,2,10101215,Pest Control,,YES,Gov. Agricultural Extension Service,
20,101015620009,Panel B,2,10101562,Pest Control,,YES,"Electronic Media (TV, Radio, Etc…)",
20,101015620009,Panel B,2,10101562,Composting,,YES,"Electronic Media (TV, Radio, Etc…)",
20,101015620009,Panel B,2,10101562,General Animal Care,,YES,"Electronic Media (TV, Radio, Etc…)",
20,101015620009,Panel B,2,10101562,Access to Credit,,YES,"Electronic Media (TV, Radio, Etc…)",
20,101015620009,Panel B,2,10101562,Forestry,,YES,"Electronic Media (TV, Radio, Etc…)",
20,101015620009,Panel B,2,10101562,New Seed Varieties,,YES,"Electronic Media (TV, Radio, Etc…)",
20,101015620009,Panel B,2,10101562,Animal Diseases / Vaccination,,YES,"Electronic Media (TV, Radio, Etc…)",
20,101015620009,Panel B,2,10101562,Pit Planting,,YES,"Electronic Media (TV, Radio, Etc…)",
20,101015620009,Panel B,2,10101562,Marketing/Crop Sales,,YES,"Electronic Media (TV, Radio, Etc…)",
20,101015620009,Panel B,2,10101562,Growing/Selling Tobacco,,YES,"Electronic Media (TV, Radio, Etc…)",
