HHID,case_id,qx_type,visit,ea_id,ag_r00,ag_r27,ag_r28,ag_r29,ag_r30,ag_r31
2175,302123070422,Panel A,1,30212307,No,,,,,
2157,302123070520,Panel A,1,30212307,No,,,,,
2147,302123070526,Panel A,1,30212307,No,,,,,
2160,302124920003,Panel B,1,30212492,No,,,,,
2166,302124920006,Panel B,1,30212492,No,,,,,
2174,302124920012,Panel B,1,30212492,Yes,0,0,0,0,0
2182,302124920016,Panel B,1,30212492,No,,,,,
2162,302124920019,Panel B,1,30212492,No,,,,,
2186,302124920026,Panel B,1,30212492,Yes,0,0,0,0,0
2178,302124920029,Panel B,1,30212492,No,,,,,
2176,302124920032,Panel B,1,30212492,No,,,,,
2180,302124920039,Panel B,1,30212492,Yes,0,0,0,0,0
2158,302124920042,Panel B,1,30212492,No,,,,,
2188,302124920045,Panel B,1,30212492,Yes,0,0,0,0,0
2184,302124920052,Panel B,1,30212492,No,,,,,
2164,302124920055,Panel B,1,30212492,Yes,0,0,0,0,0
2172,302124920058,Panel B,1,30212492,Yes,0,0,0,0,0
2168,302124920065,Panel B,1,30212492,No,,,,,
2170,302124920068,Panel B,1,30212492,No,,,,,
2197,303026010023,Panel A,1,30302601,Yes,0,0,0,0,0
2187,303026010024,Panel A,1,30302601,Yes,0,0,900,0,0
2191,303026010044,Panel A,1,30302601,No,,,,,
2185,303026010063,Panel A,1,30302601,Yes,0,0,0,0,0
2205,303026010070,Panel A,1,30302601,Yes,0,0,0,0,0
2183,303026010120,Panel A,1,30302601,Yes,0,0,0,0,0
2207,303026010127,Panel A,1,30302601,No,,,,,
2201,303026010149,Panel A,1,30302601,Yes,0,0,0,0,0
2189,303026010171,Panel A,1,30302601,Yes,0,600,0,0,700
2181,303026010185,Panel A,1,30302601,Yes,0,0,0,0,0
2203,303026010204,Panel A,1,30302601,Yes,0,0,0,0,0
2177,303026010214,Panel A,1,30302601,Yes,0,0,0,0,0
2199,303026010247,Panel A,1,30302601,No,,,,,
2195,303026010260,Panel A,1,30302601,No,,,,,
2179,303026010270,Panel A,1,30302601,Yes,0,0,0,0,0
2193,303026010273,Panel A,1,30302601,Yes,0,0,0,0,0
2194,303050820012,Panel B,1,30305082,Yes,0,0,0,0,0
2214,303050820019,Panel B,1,30305082,Yes,0,0,0,0,0
2220,303050820025,Panel B,1,30305082,Yes,0,0,60,0,0
2210,303050820031,Panel B,1,30305082,No,,,,,
2196,303050820044,Panel B,1,30305082,Yes,0,0,150,0,0
2200,303050820051,Panel B,1,30305082,No,,,,,
2198,303050820057,Panel B,1,30305082,No,,,,,
2206,303050820064,Panel B,1,30305082,Yes,0,0,50,0,0
2216,303050820077,Panel B,1,30305082,Yes,0,0,0,0,0
2212,303050820083,Panel B,1,30305082,Yes,0,0,0,0,0
2218,303050820090,Panel B,1,30305082,Yes,0,2000,150,0,4500
2190,303050820096,Panel B,1,30305082,Yes,0,0,200,0,0
2204,303050820109,Panel B,1,30305082,Yes,0,0,0,0,0
2202,303050820116,Panel B,1,30305082,Yes,0,0,0,0,0
2192,303050820122,Panel B,1,30305082,No,,,,,
2208,303050820135,Panel B,1,30305082,No,,,,,
2219,303052770021,Panel A,1,30305277,Yes,0,0,70,0,0
2235,303052770023,Panel A,1,30305277,No,,,,,
2213,303052770038,Panel A,1,30305277,Yes,0,0,0,0,0
2211,303052770049,Panel A,1,30305277,Yes,0,0,0,0,0
2227,303052770056,Panel A,1,30305277,Yes,0,0,0,0,0
2237,303052770081,Panel A,1,30305277,No,,,,,
2229,303052770087,Panel A,1,30305277,No,,,,,
2225,303052770089,Panel A,1,30305277,No,,,,,
2239,303052770098,Panel A,1,30305277,Yes,0,0,0,0,0
2221,303052770107,Panel A,1,30305277,No,,,,,
2233,303052770117,Panel A,1,30305277,Yes,0,0,0,0,0
2215,303052770121,Panel A,1,30305277,No,,,,,
2231,303052770134,Panel A,1,30305277,Yes,0,0,150,0,0
2223,303052770138,Panel A,1,30305277,No,,,,,
2217,303052770164,Panel A,1,30305277,Yes,0,0,75,0,0
2209,303052770171,Panel A,1,30305277,Yes,0,0,0,0,0
2243,303055800018,Panel A,1,30305580,No,,,,,
2245,303055800038,Panel A,1,30305580,No,,,,,
2263,303055800052,Panel A,1,30305580,Yes,0,0,0,0,0
2265,303055800069,Panel A,1,30305580,Yes,0,0,0,0,0
2271,303055800084,Panel A,1,30305580,Yes,0,500,0,0,0
2267,303055800087,Panel A,1,30305580,Yes,0,500,0,0,200
2255,303055800090,Panel A,1,30305580,No,,,,,
2269,303055800092,Panel A,1,30305580,No,,,,,
2241,303055800105,Panel A,1,30305580,No,,,,,
2261,303055800109,Panel A,1,30305580,Yes,0,0,150,0,0
2257,303055800113,Panel A,1,30305580,Yes,0,0,0,0,0
2251,303055800116,Panel A,1,30305580,Yes,0,0,0,0,0
2259,303055800121,Panel A,1,30305580,No,,,,,
2247,303055800140,Panel A,1,30305580,Yes,0,9600,0,0,0
2249,303055800170,Panel A,1,30305580,Yes,0,0,178,0,0
2253,303055800204,Panel A,1,30305580,Yes,0,0,0,0,0
2303,303060870005,Panel A,1,30306087,Yes,0,0,0,0,0
2293,303060870022,Panel A,1,30306087,No,,,,,
2301,303060870024,Panel A,1,30306087,No,,,,,
2287,303060870031,Panel A,1,30306087,Yes,0,0,15,0,0
2283,303060870035,Panel A,1,30306087,Yes,0,0,0,0,0
2273,303060870051,Panel A,1,30306087,Yes,0,0,0,0,0
2297,303060870096,Panel A,1,30306087,Yes,0,0,200,0,0
2277,303060870098,Panel A,1,30306087,Yes,0,0,250,0,0
2295,303060870109,Panel A,1,30306087,No,,,,,
2275,303060870117,Panel A,1,30306087,No,,,,,
2281,303060870134,Panel A,1,30306087,Yes,0,0,0,0,0
2289,303060870167,Panel A,1,30306087,Yes,0,0,160,0,0
2285,303060870174,Panel A,1,30306087,Yes,0,0,0,0,0
2291,303060870188,Panel A,1,30306087,No,,,,,
2279,303060870196,Panel A,1,30306087,No,,,,,
2299,303060870205,Panel A,1,30306087,Yes,0,0,0,0,0
2232,303065550003,Panel B,1,30306555,No,,,,,
2224,303065550011,Panel B,1,30306555,Yes,0,0,0,0,0
2244,303065550019,Panel B,1,30306555,No,,,,,
2242,303065550035,Panel B,1,30306555,Yes,0,0,0,0,0
2240,303065550043,Panel B,1,30306555,Yes,0,0,0,0,0
2222,303065550051,Panel B,1,30306555,Yes,0,0,0,0,0
2248,303065550067,Panel B,1,30306555,Yes,0,2300,0,0,0
2246,303065550075,Panel B,1,30306555,No,,,,,
2250,303065550099,Panel B,1,30306555,No,,,,,
2226,303065550107,Panel B,1,30306555,Yes,0,0,0,0,0
2228,303065550115,Panel B,1,30306555,Yes,0,0,0,0,0
2230,303065550131,Panel B,1,30306555,Yes,0,1000,0,0,0
2236,303065550139,Panel B,1,30306555,Yes,0,0,0,0,0
2238,303065550147,Panel B,1,30306555,Yes,0,0,0,0,0
2234,303065550163,Panel B,1,30306555,No,,,,,
2274,303076780003,Panel B,1,30307678,No,,,,,
2252,303076780017,Panel B,1,30307678,No,,,,,
2278,303076780046,Panel B,1,30307678,Yes,1000,0,100,0,0
2264,303076780060,Panel B,1,30307678,Yes,0,0,210,0,0
2258,303076780103,Panel B,1,30307678,No,,,,,
2282,303076780118,Panel B,1,30307678,No,,,,,
2276,303076780132,Panel B,1,30307678,No,,,,,
2268,303076780161,Panel B,1,30307678,No,,,,,
2272,303076780175,Panel B,1,30307678,No,,,,,
2270,303076780189,Panel B,1,30307678,No,,,,,
2262,303076780218,Panel B,1,30307678,Yes,0,0,0,0,0
2256,303076780232,Panel B,1,30307678,No,,,,,
2266,303076780247,Panel B,1,30307678,No,,,,,
2260,303076780275,Panel B,1,30307678,Yes,0,0,50,0,0
2307,304034440011,Panel A,1,30403444,Yes,0,0,0,0,0
2327,304034440012,Panel A,1,30403444,No,,,,,
2319,304034440017,Panel A,1,30403444,No,,,,,
2323,304034440032,Panel A,1,30403444,No,,,,,
2329,304034440066,Panel A,1,30403444,Yes,0,0,0,0,0
2315,304034440077,Panel A,1,30403444,No,,,,,
2325,304034440117,Panel A,1,30403444,Yes,0,0,1500,0,0
2309,304034440129,Panel A,1,30403444,No,,,,,
2317,304034440138,Panel A,1,30403444,No,,,,,
2311,304034440154,Panel A,1,30403444,No,,,,,
2333,304034440171,Panel A,1,30403444,Yes,0,0,0,0,0
2313,304034440198,Panel A,1,30403444,No,,,,,
2331,304034440201,Panel A,1,30403444,Yes,0,0,35,0,0
2335,304034440211,Panel A,1,30403444,No,,,,,
2305,304034440266,Panel A,1,30403444,No,,,,,
2321,304034440271,Panel A,1,30403444,Yes,0,0,0,0,0
2341,304067100020,Panel A,1,30406710,Yes,0,200,80,0,0
2353,304067100022,Panel A,1,30406710,Yes,0,0,0,0,0
2357,304067100029,Panel A,1,30406710,No,,,,,
2343,304067100033,Panel A,1,30406710,Yes,0,0,0,0,0
2351,304067100038,Panel A,1,30406710,Yes,0,0,0,0,0
2337,304067100048,Panel A,1,30406710,Yes,0,0,0,0,0
2349,304067100059,Panel A,1,30406710,No,,,,,
2361,304067100065,Panel A,1,30406710,Yes,0,1000,0,0,0
2367,304067100093,Panel A,1,30406710,Yes,0,0,0,0,0
2363,304067100115,Panel A,1,30406710,Yes,0,1000,220,0,0
2339,304067100133,Panel A,1,30406710,Yes,0,0,0,0,0
2347,304067100151,Panel A,1,30406710,Yes,0,0,0,0,0
2359,304067100170,Panel A,1,30406710,Yes,0,0,0,0,0
2355,304067100177,Panel A,1,30406710,No,,,,,
2365,304067100192,Panel A,1,30406710,No,,,,,
2345,304067100196,Panel A,1,30406710,Yes,25,0,25,0,0
2288,305013830010,Panel B,1,30501383,Yes,0,0,0,0,0
2294,305013830019,Panel B,1,30501383,Yes,0,0,0,0,0
2302,305013830041,Panel B,1,30501383,Yes,0,0,0,0,0
2296,305013830053,Panel B,1,30501383,Yes,0,0,0,0,0
2312,305013830070,Panel B,1,30501383,No,,,,,
2292,305013830082,Panel B,1,30501383,Yes,0,9000,1250,0,0
2298,305013830093,Panel B,1,30501383,No,,,,,
2290,305013830105,Panel B,1,30501383,No,,,,,
2310,305013830142,Panel B,1,30501383,Yes,0,0,0,0,0
2306,305013830153,Panel B,1,30501383,Yes,0,0,0,0,0
2308,305013830201,Panel B,1,30501383,No,,,,,
2300,305013830213,Panel B,1,30501383,No,,,,,
2286,305013830224,Panel B,1,30501383,Yes,0,0,0,0,0
2284,305013830248,Panel B,1,30501383,Yes,0,0,0,0,0
2383,305024560001,Panel A,1,30502456,Yes,0,0,0,0,0
2377,305024560013,Panel A,1,30502456,Yes,0,0,0,0,0
2399,305024560043,Panel A,1,30502456,Yes,0,0,0,0,0
2391,305024560089,Panel A,1,30502456,Yes,0,0,0,0,0
2379,305024560094,Panel A,1,30502456,Yes,0,0,0,0,0
2387,305024560114,Panel A,1,30502456,Yes,0,0,0,0,0
2369,305024560115,Panel A,1,30502456,Yes,0,0,0,0,0
2397,305024560131,Panel A,1,30502456,Yes,0,0,0,0,0
2371,305024560146,Panel A,1,30502456,Yes,0,0,0,0,0
2373,305024560147,Panel A,1,30502456,No,,,,,
2385,305024560158,Panel A,1,30502456,Yes,0,850,0,0,0
2381,305024560159,Panel A,1,30502456,Yes,0,0,0,0,0
2375,305024560177,Panel A,1,30502456,No,,,,,
2389,305024560189,Panel A,1,30502456,No,,,,,
2393,305024560229,Panel A,1,30502456,Yes,0,0,0,0,0
2395,305024560231,Panel A,1,30502456,Yes,0,0,0,0,0
2320,305036850009,Panel B,1,30503685,Yes,0,0,0,0,0
2338,305036850020,Panel B,1,30503685,No,,,,,
2344,305036850031,Panel B,1,30503685,Yes,0,0,0,0,0
2316,305036850042,Panel B,1,30503685,Yes,0,0,0,0,0
2330,305036850053,Panel B,1,30503685,Yes,0,0,0,0,0
2314,305036850058,Panel B,1,30503685,Yes,0,0,0,0,0
2322,305036850075,Panel B,1,30503685,Yes,0,0,0,0,0
2324,305036850086,Panel B,1,30503685,No,,,,,
2326,305036850096,Panel B,1,30503685,Yes,0,0,0,0,0
2334,305036850107,Panel B,1,30503685,Yes,0,0,0,0,0
2318,305036850118,Panel B,1,30503685,No,,,,,
2342,305036850140,Panel B,1,30503685,Yes,0,0,0,0,0
2328,305036850151,Panel B,1,30503685,Yes,0,0,0,0,0
2332,305036850184,Panel B,1,30503685,Yes,175,0,0,0,0
2336,305036850195,Panel B,1,30503685,Yes,0,5000,80,80,0
2340,305036850206,Panel B,1,30503685,No,,,,,
2346,305045180008,Panel B,1,30504518,No,,,,,
2366,305045180016,Panel B,1,30504518,Yes,0,150,0,0,0
2354,305045180033,Panel B,1,30504518,No,,,,,
2356,305045180041,Panel B,1,30504518,No,,,,,
2360,305045180050,Panel B,1,30504518,No,,,,,
2372,305045180066,Panel B,1,30504518,No,,,,,
2350,305045180075,Panel B,1,30504518,Yes,0,50,0,0,0
2364,305045180083,Panel B,1,30504518,Yes,0,0,0,0,0
2362,305045180100,Panel B,1,30504518,Yes,0,1800,0,0,0
2376,305045180108,Panel B,1,30504518,Yes,0,0,0,0,0
2352,305045180116,Panel B,1,30504518,Yes,0,100,0,0,0
2370,305045180133,Panel B,1,30504518,Yes,0,0,0,0,0
2374,305045180141,Panel B,1,30504518,Yes,0,1000,0,0,0
2348,305045180150,Panel B,1,30504518,No,,,,,
2368,305045180166,Panel B,1,30504518,No,,,,,
2358,305045180175,Panel B,1,30504518,Yes,0,0,0,0,0
2401,306022350012,Panel A,1,30602235,Yes,0,0,0,0,0
2411,306022350041,Panel A,1,30602235,No,,,,,
2409,306022350058,Panel A,1,30602235,No,,,,,
2431,306022350060,Panel A,1,30602235,Yes,0,0,0,0,0
2425,306022350068,Panel A,1,30602235,No,,,,,
2421,306022350079,Panel A,1,30602235,Yes,0,0,0,0,0
2415,306022350091,Panel A,1,30602235,Yes,0,0,0,0,0
2405,306022350100,Panel A,1,30602235,Yes,0,0,0,0,0
2423,306022350101,Panel A,1,30602235,Yes,0,0,0,0,0
2417,306022350105,Panel A,1,30602235,Yes,0,0,0,0,0
2407,306022350120,Panel A,1,30602235,Yes,0,0,0,1600,0
2429,306022350142,Panel A,1,30602235,Yes,0,0,0,0,0
2419,306022350154,Panel A,1,30602235,Yes,0,0,100,0,0
2427,306022350179,Panel A,1,30602235,Yes,0,0,0,0,0
2403,306022350218,Panel A,1,30602235,No,,,,,
2413,306022350226,Panel A,1,30602235,Yes,0,0,0,0,0
2439,306201960060,Panel A,1,30620196,No,,,,,
2451,306201960102,Panel A,1,30620196,No,,,,,
2455,306201960111,Panel A,1,30620196,Yes,0,0,0,25,0
2443,306201960120,Panel A,1,30620196,No,,,,,
2459,306201960241,Panel A,1,30620196,No,,,,,
2463,306201960252,Panel A,1,30620196,No,,,,,
2491,307033810037,Panel A,1,30703381,No,,,,,
2483,307033810039,Panel A,1,30703381,No,,,,,
2479,307033810045,Panel A,1,30703381,No,,,,,
2485,307033810051,Panel A,1,30703381,No,,,,,
2481,307033810053,Panel A,1,30703381,No,,,,,
2469,307033810076,Panel A,1,30703381,Yes,0,0,0,0,0
2467,307033810080,Panel A,1,30703381,No,,,,,
2473,307033810081,Panel A,1,30703381,Yes,0,0,0,0,0
2489,307033810100,Panel A,1,30703381,No,,,,,
2495,307033810101,Panel A,1,30703381,No,,,,,
2493,307033810107,Panel A,1,30703381,No,,,,,
2471,307033810124,Panel A,1,30703381,Yes,0,0,0,0,0
2487,307033810131,Panel A,1,30703381,Yes,0,0,0,0,0
2465,307033810134,Panel A,1,30703381,Yes,0,0,0,0,0
2477,307033810141,Panel A,1,30703381,Yes,0,0,0,0,0
2392,307043130008,Panel B,1,30704313,Yes,0,0,0,0,0
2398,307043130021,Panel B,1,30704313,Yes,0,0,0,0,0
2404,307043130034,Panel B,1,30704313,Yes,0,0,0,0,0
2402,307043130048,Panel B,1,30704313,Yes,0,0,0,0,0
2406,307043130061,Panel B,1,30704313,Yes,0,0,0,0,0
2394,307043130074,Panel B,1,30704313,No,,,,,
2384,307043130087,Panel B,1,30704313,No,,,,,
2382,307043130100,Panel B,1,30704313,Yes,0,0,0,0,0
2408,307043130153,Panel B,1,30704313,No,,,,,
2378,307043130166,Panel B,1,30704313,Yes,0,3400,0,0,0
2390,307043130192,Panel B,1,30704313,Yes,0,1300,0,0,0
2388,307043130205,Panel B,1,30704313,No,,,,,
2396,307043130232,Panel B,1,30704313,No,,,,,
2386,307043130245,Panel B,1,30704313,Yes,0,0,0,0,0
2380,307043130258,Panel B,1,30704313,No,,,,,
2400,307043130271,Panel B,1,30704313,No,,,,,
2521,307053910088,Panel A,1,30705391,No,,,,,
2525,307053910119,Panel A,1,30705391,Yes,0,0,0,0,0
2503,307053910324,Panel A,1,30705391,Yes,0,0,0,0,0
2438,307066190007,Panel B,1,30706619,Yes,0,1500,0,0,0
2420,307066190016,Panel B,1,30706619,No,,,,,
2430,307066190033,Panel B,1,30706619,Yes,0,0,0,0,0
2436,307066190042,Panel B,1,30706619,No,,,,,
2424,307066190051,Panel B,1,30706619,No,,,,,
2418,307066190059,Panel B,1,30706619,No,,,,,
2422,307066190068,Panel B,1,30706619,No,,,,,
2434,307066190077,Panel B,1,30706619,No,,,,,
2412,307066190085,Panel B,1,30706619,No,,,,,
2440,307066190094,Panel B,1,30706619,Yes,0,0,0,0,0
2432,307066190111,Panel B,1,30706619,Yes,0,0,0,0,0
2428,307066190129,Panel B,1,30706619,Yes,0,0,0,0,0
2414,307066190146,Panel B,1,30706619,Yes,0,0,0,0,0
2416,307066190163,Panel B,1,30706619,No,,,,,
2410,307066190172,Panel B,1,30706619,No,,,,,
2426,307066190181,Panel B,1,30706619,No,,,,,
2444,307086650012,Panel B,1,30708665,No,,,,,
2462,307086650014,Panel B,1,30708665,No,,,,,
2446,307086650028,Panel B,1,30708665,No,,,,,
2456,307086650051,Panel B,1,30708665,No,,,,,
2450,307086650078,Panel B,1,30708665,Yes,0,0,0,0,0
2458,307086650091,Panel B,1,30708665,No,,,,,
2442,307086650104,Panel B,1,30708665,No,,,,,
2470,307086650127,Panel B,1,30708665,Yes,0,0,0,0,0
2464,307086650146,Panel B,1,30708665,No,,,,,
2454,307086650188,Panel B,1,30708665,Yes,0,20000,5000,9600,0
2448,307086650208,Panel B,1,30708665,No,,,,,
2468,307086650234,Panel B,1,30708665,No,,,,,
2466,307086650260,Panel B,1,30708665,No,,,,,
2460,307086650302,Panel B,1,30708665,No,,,,,
2452,307086650313,Panel B,1,30708665,Yes,0,0,0,0,0
2529,307094380002,Panel A,1,30709438,Yes,0,0,0,0,0
2535,307094380012,Panel A,1,30709438,Yes,10500,25000,0,0,11000
2555,307094380021,Panel A,1,30709438,No,,,,,
2545,307094380066,Panel A,1,30709438,Yes,200,1000,0,0,0
2533,307094380073,Panel A,1,30709438,No,,,,,
2537,307094380118,Panel A,1,30709438,Yes,0,8000,0,0,0
2541,307094380119,Panel A,1,30709438,No,,,,,
2539,307094380126,Panel A,1,30709438,Yes,0,2000,0,0,0
2557,307094380169,Panel A,1,30709438,No,,,,,
2559,307094380190,Panel A,1,30709438,Yes,0,1050,0,0,0
2547,307094380207,Panel A,1,30709438,Yes,0,0,0,0,0
2543,307094380214,Panel A,1,30709438,No,,,,,
2531,307094380222,Panel A,1,30709438,Yes,0,0,0,0,0
2553,307094380230,Panel A,1,30709438,No,,,,,
2549,307094380240,Panel A,1,30709438,No,,,,,
2472,307100790004,Panel B,1,30710079,No,,,,,
2498,307100790010,Panel B,1,30710079,No,,,,,
2480,307100790015,Panel B,1,30710079,Yes,0,0,0,0,0
2496,307100790020,Panel B,1,30710079,Yes,0,0,0,0,0
2474,307100790046,Panel B,1,30710079,No,,,,,
2492,307100790067,Panel B,1,30710079,No,,,,,
2486,307100790087,Panel B,1,30710079,Yes,0,0,275,0,0
2476,307100790093,Panel B,1,30710079,Yes,0,0,0,0,0
2488,307100790103,Panel B,1,30710079,Yes,0,0,0,0,0
2589,307116840016,Panel A,1,30711684,No,,,,,
2583,307116840056,Panel A,1,30711684,No,,,,,
2581,307116840099,Panel A,1,30711684,Yes,0,0,0,0,0
2585,307116840112,Panel A,1,30711684,Yes,0,0,0,0,0
2577,307116840146,Panel A,1,30711684,No,,,,,
2575,307116840151,Panel A,1,30711684,Yes,0,10000,0,0,0
2571,307116840173,Panel A,1,30711684,Yes,0,0,0,0,0
2573,307116840184,Panel A,1,30711684,No,,,,,
2569,307116840228,Panel A,1,30711684,Yes,0,2500,0,0,0
2567,307116840251,Panel A,1,30711684,Yes,0,0,0,0,0
2561,307116840266,Panel A,1,30711684,No,,,,,
2587,307116840272,Panel A,1,30711684,No,,,,,
2565,307116840280,Panel A,1,30711684,No,,,,,
2591,307116840282,Panel A,1,30711684,Yes,0,0,0,0,0
2579,307116840287,Panel A,1,30711684,No,,,,,
2563,307116840296,Panel A,1,30711684,No,,,,,
2599,308016720009,Panel A,1,30801672,No,,,,,
2613,308016720019,Panel A,1,30801672,Yes,0,0,0,0,0
2601,308016720022,Panel A,1,30801672,No,,,,,
2621,308016720032,Panel A,1,30801672,No,,,,,
2597,308016720042,Panel A,1,30801672,No,,,,,
2605,308016720056,Panel A,1,30801672,No,,,,,
2593,308016720060,Panel A,1,30801672,Yes,0,0,0,0,0
2623,308016720066,Panel A,1,30801672,Yes,0,0,0,0,0
2609,308016720074,Panel A,1,30801672,No,,,,,
2611,308016720123,Panel A,1,30801672,No,,,,,
2615,308016720128,Panel A,1,30801672,Yes,0,0,0,0,0
2619,308016720130,Panel A,1,30801672,No,,,,,
2595,308016720142,Panel A,1,30801672,No,,,,,
2603,308016720201,Panel A,1,30801672,Yes,0,0,0,0,0
2607,308016720203,Panel A,1,30801672,No,,,,,
2617,308016720219,Panel A,1,30801672,No,,,,,
2516,308016790005,Panel B,1,30801679,Yes,0,0,0,0,0
2512,308016790014,Panel B,1,30801679,Yes,0,800,0,0,0
2530,308016790023,Panel B,1,30801679,No,,,,,
2518,308016790038,Panel B,1,30801679,Yes,0,0,0,0,0
2504,308016790041,Panel B,1,30801679,No,,,,,
2502,308016790050,Panel B,1,30801679,No,,,,,
2528,308016790078,Panel B,1,30801679,No,,,,,
2506,308016790087,Panel B,1,30801679,Yes,0,0,0,0,0
2524,308016790096,Panel B,1,30801679,No,,,,,
2522,308016790115,Panel B,1,30801679,No,,,,,
2520,308016790124,Panel B,1,30801679,Yes,0,0,0,0,0
2514,308016790133,Panel B,1,30801679,Yes,0,0,0,0,0
2526,308016790152,Panel B,1,30801679,Yes,0,0,0,0,0
2532,308016790161,Panel B,1,30801679,No,,,,,
2510,308016790170,Panel B,1,30801679,Yes,0,0,0,0,0
2508,308016790188,Panel B,1,30801679,No,,,,,
2558,308031150019,Panel B,1,30803115,No,,,,,
2536,308031150028,Panel B,1,30803115,No,,,,,
2544,308031150038,Panel B,1,30803115,Yes,0,0,0,0,0
2550,308031150048,Panel B,1,30803115,No,,,,,
2546,308031150067,Panel B,1,30803115,No,,,,,
2560,308031150077,Panel B,1,30803115,No,,,,,
2538,308031150087,Panel B,1,30803115,No,,,,,
2556,308031150116,Panel B,1,30803115,No,,,,,
2540,308031150126,Panel B,1,30803115,No,,,,,
2554,308031150136,Panel B,1,30803115,No,,,,,
2542,308031150146,Panel B,1,30803115,No,,,,,
2548,308031150165,Panel B,1,30803115,Yes,0,0,0,0,0
2552,308031150175,Panel B,1,30803115,Yes,0,0,0,0,0
2534,308031150185,Panel B,1,30803115,No,,,,,
2562,308031150204,Panel B,1,30803115,Yes,0,0,0,0,0
2641,308044160002,Panel A,1,30804416,Yes,0,0,0,0,0
2629,308044160015,Panel A,1,30804416,No,,,,,
2635,308044160041,Panel A,1,30804416,Yes,0,0,0,0,0
2627,308044160071,Panel A,1,30804416,Yes,0,0,0,0,0
2639,308044160091,Panel A,1,30804416,No,,,,,
2631,308044160099,Panel A,1,30804416,No,,,,,
2633,308044160104,Panel A,1,30804416,Yes,0,0,0,0,0
2649,308044160125,Panel A,1,30804416,No,,,,,
2655,308044160126,Panel A,1,30804416,Yes,0,0,0,0,0
2653,308044160131,Panel A,1,30804416,No,,,,,
2647,308044160137,Panel A,1,30804416,Yes,0,0,0,0,0
2651,308044160145,Panel A,1,30804416,Yes,0,0,0,0,0
2637,308044160155,Panel A,1,30804416,Yes,0,0,0,0,0
2625,308044160168,Panel A,1,30804416,No,,,,,
2645,308044160196,Panel A,1,30804416,No,,,,,
2574,308052590001,Panel B,1,30805259,Yes,0,0,0,0,0
2596,308052590015,Panel B,1,30805259,No,,,,,
2580,308052590042,Panel B,1,30805259,Yes,0,0,0,0,0
2578,308052590055,Panel B,1,30805259,Yes,0,0,0,0,0
2588,308052590069,Panel B,1,30805259,Yes,0,0,0,0,0
2566,308052590095,Panel B,1,30805259,Yes,0,0,0,0,0
2592,308052590109,Panel B,1,30805259,No,,,,,
2586,308052590122,Panel B,1,30805259,Yes,0,0,0,0,0
2582,308052590149,Panel B,1,30805259,Yes,0,0,0,0,0
2570,308052590163,Panel B,1,30805259,No,,,,,
2594,308052590176,Panel B,1,30805259,Yes,0,0,0,0,0
2572,308052590203,Panel B,1,30805259,No,,,,,
2584,308052590216,Panel B,1,30805259,No,,,,,
2576,308052590230,Panel B,1,30805259,No,,,,,
2568,308052590257,Panel B,1,30805259,Yes,0,0,0,0,0
2590,308052590270,Panel B,1,30805259,No,,,,,
2671,308066110002,Panel A,1,30806611,Yes,0,0,60,0,0
2683,308066110022,Panel A,1,30806611,Yes,0,0,0,0,0
2661,308066110040,Panel A,1,30806611,Yes,0,0,0,0,0
2673,308066110090,Panel A,1,30806611,No,,,,,
2687,308066110092,Panel A,1,30806611,Yes,0,0,0,0,0
2665,308066110111,Panel A,1,30806611,No,,,,,
2679,308066110140,Panel A,1,30806611,Yes,0,0,0,0,0
2659,308066110144,Panel A,1,30806611,Yes,0,0,0,0,0
2663,308066110196,Panel A,1,30806611,No,,,,,
2677,308066110198,Panel A,1,30806611,Yes,1200,0,0,0,0
2685,308066110203,Panel A,1,30806611,Yes,1750,12100,0,0,0
2669,308066110217,Panel A,1,30806611,Yes,0,0,0,0,0
2657,308066110221,Panel A,1,30806611,No,,,,,
2667,308066110222,Panel A,1,30806611,Yes,0,0,0,0,600
2681,308066110228,Panel A,1,30806611,No,,,,,
2675,308066110284,Panel A,1,30806611,No,,,,,
2612,309010540007,Panel B,1,30901054,No,,,,,
2628,309010540010,Panel B,1,30901054,No,,,,,
2624,309010540020,Panel B,1,30901054,No,,,,,
2614,309010540031,Panel B,1,30901054,Yes,0,0,0,0,0
2598,309010540053,Panel B,1,30901054,Yes,0,0,0,0,0
2600,309010540063,Panel B,1,30901054,Yes,0,0,0,0,0
2620,309010540074,Panel B,1,30901054,Yes,0,0,0,0,0
2618,309010540096,Panel B,1,30901054,No,,,,,
2606,309010540106,Panel B,1,30901054,No,,,,,
2622,309010540117,Panel B,1,30901054,No,,,,,
2626,309010540139,Panel B,1,30901054,No,,,,,
2610,309010540149,Panel B,1,30901054,Yes,0,0,0,0,0
2604,309010540160,Panel B,1,30901054,No,,,,,
2602,309010540182,Panel B,1,30901054,Yes,0,0,0,0,0
2608,309010540193,Panel B,1,30901054,Yes,0,0,0,0,0
2616,309010540225,Panel B,1,30901054,Yes,0,0,0,0,0
2693,309014750002,Panel A,1,30901475,Yes,0,0,0,0,0
2707,309014750011,Panel A,1,30901475,No,,,,,
2715,309014750030,Panel A,1,30901475,Yes,0,0,0,0,0
2705,309014750031,Panel A,1,30901475,No,,,,,
2713,309014750039,Panel A,1,30901475,No,,,,,
2695,309014750053,Panel A,1,30901475,No,,,,,
2697,309014750054,Panel A,1,30901475,Yes,0,0,0,0,0
2717,309014750056,Panel A,1,30901475,No,,,,,
