HHID,case_id,qx_type,visit,ea_id,hh_x01,hh_x02,hh_x03,hh_x04,hh_x05,hh_x06,hh_x07,hh_x08,hh_x09,hh_x10,hh_x11,hh_x12,hh_x13,hh_x14,hh_x15,hh_x16
269,103020100037,Panel A,1,10302010,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
279,103020100047,Panel A,1,10302010,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes
277,103020100054,Panel A,1,10302010,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
261,103020100056,Panel A,1,10302010,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
257,103020100076,Panel A,1,10302010,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
267,103020100089,Panel A,1,10302010,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
271,103020100105,Panel A,1,10302010,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
275,103020100106,Panel A,1,10302010,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
259,103020100107,Panel A,1,10302010,Yes,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No
283,103020100112,Panel A,1,10302010,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
313,103040120012,Panel A,1,10304012,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
309,103040120023,Panel A,1,10304012,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
303,103040120049,Panel A,1,10304012,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
319,103040120062,Panel A,1,10304012,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
305,103040120074,Panel A,1,10304012,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
291,103040120101,Panel A,1,10304012,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,Yes
315,103040120105,Panel A,1,10304012,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
293,103040120125,Panel A,1,10304012,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
295,103040120126,Panel A,1,10304012,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
301,103040120129,Panel A,1,10304012,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes
297,103040120132,Panel A,1,10304012,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
317,103040120141,Panel A,1,10304012,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
299,103040120148,Panel A,1,10304012,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
307,103040120153,Panel A,1,10304012,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
311,103040120166,Panel A,1,10304012,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
289,103040120171,Panel A,1,10304012,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
268,103054460016,Panel B,2,10305446,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,Yes
266,103054460029,Panel B,2,10305446,Yes,,,,,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes
278,103054460042,Panel B,2,10305446,Yes,,,,,,,,,No,No,No,Yes,Yes,Yes,No
262,103054460055,Panel B,2,10305446,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
282,103054460081,Panel B,2,10305446,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
274,103054460094,Panel B,2,10305446,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
276,103054460107,Panel B,2,10305446,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
286,103054460120,Panel B,2,10305446,Yes,,,,,,,,,No,No,No,No,No,No,No
260,103054460146,Panel B,2,10305446,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
258,103054460159,Panel B,2,10305446,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
272,103054460172,Panel B,2,10305446,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
270,103054460185,Panel B,2,10305446,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
284,103054460224,Panel B,2,10305446,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
264,103054460237,Panel B,2,10305446,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
280,103054460263,Panel B,2,10305446,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
325,103074130018,Panel A,1,10307413,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
335,103074130028,Panel A,1,10307413,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
327,103074130044,Panel A,1,10307413,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
349,103074130047,Panel A,1,10307413,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
339,103074130052,Panel A,1,10307413,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
333,103074130071,Panel A,1,10307413,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
343,103074130087,Panel A,1,10307413,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
323,103074130099,Panel A,1,10307413,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
329,103074130110,Panel A,1,10307413,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
321,103074130139,Panel A,1,10307413,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
345,103074130171,Panel A,1,10307413,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
331,103074130190,Panel A,1,10307413,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes
351,103074130225,Panel A,1,10307413,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
337,103074130252,Panel A,1,10307413,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
347,103074130255,Panel A,1,10307413,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
341,103074130258,Panel A,1,10307413,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
292,103086360009,Panel B,2,10308636,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
312,103086360036,Panel B,2,10308636,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
288,103086360045,Panel B,2,10308636,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
290,103086360054,Panel B,2,10308636,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
310,103086360063,Panel B,2,10308636,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
298,103086360072,Panel B,2,10308636,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,Yes
304,103086360073,Panel B,2,10308636,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
314,103086360081,Panel B,2,10308636,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes
300,103086360090,Panel B,2,10308636,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,Yes
294,103086360099,Panel B,2,10308636,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes
296,103086360117,Panel B,2,10308636,Yes,,,,,,,,,No,Yes,Yes,Yes,Yes,Yes,No
302,103086360126,Panel B,2,10308636,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
316,103086360135,Panel B,2,10308636,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,Yes
306,103086360153,Panel B,2,10308636,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,Yes
308,103086360162,Panel B,2,10308636,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
370,104011400012,Panel B,2,10401140,Yes,,,,,,,,,No,No,No,No,No,No,No
364,104011400028,Panel B,2,10401140,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
366,104011400045,Panel B,2,10401140,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
372,104011400061,Panel B,2,10401140,Yes,,,,,,,,,No,No,No,No,No,No,No
358,104011400079,Panel B,2,10401140,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
374,104011400112,Panel B,2,10401140,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
380,104011400129,Panel B,2,10401140,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
356,104011400146,Panel B,2,10401140,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
354,104011400196,Panel B,2,10401140,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
376,104011400213,Panel B,2,10401140,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
360,104011400229,Panel B,2,10401140,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
362,104011400263,Panel B,2,10401140,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
368,104011400280,Panel B,2,10401140,Yes,,,,,,,,,Yes,No,Yes,Yes,No,Yes,No
352,104011400296,Panel B,2,10401140,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
350,104011400330,Panel B,2,10401140,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
378,104011400347,Panel B,2,10401140,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
359,104015020020,Panel A,1,10401502,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
375,104015020027,Panel A,1,10401502,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
357,104015020056,Panel A,1,10401502,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
361,104015020074,Panel A,1,10401502,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
381,104015020081,Panel A,1,10401502,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
373,104015020084,Panel A,1,10401502,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
383,104015020099,Panel A,1,10401502,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
369,104015020102,Panel A,1,10401502,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
363,104015020103,Panel A,1,10401502,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
355,104015020121,Panel A,1,10401502,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
367,104015020122,Panel A,1,10401502,Yes,,,,,,,,,No,No,No,No,No,No,No
379,104015020127,Panel A,1,10401502,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
365,104015020133,Panel A,1,10401502,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
377,104015020148,Panel A,1,10401502,Yes,,,,,,,,,No,No,No,No,No,No,No
353,104015020157,Panel A,1,10401502,Yes,,,,,,,,,No,No,No,No,No,No,No
371,104015020173,Panel A,1,10401502,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
346,104015220004,Panel B,2,10401522,Yes,,,,,,,,,No,Yes,Yes,No,No,No,No
344,104015220008,Panel B,2,10401522,Yes,,,,,,,,,No,No,No,No,No,No,No
340,104015220019,Panel B,2,10401522,Yes,,,,,,,,,No,Yes,Yes,No,No,No,No
338,104015220038,Panel B,2,10401522,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
324,104015220041,Panel B,2,10401522,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
330,104015220042,Panel B,2,10401522,Yes,,,,,,,,,No,Yes,Yes,No,No,No,No
332,104015220054,Panel B,2,10401522,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
342,104015220055,Panel B,2,10401522,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
318,104015220061,Panel B,2,10401522,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
326,104015220063,Panel B,2,10401522,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
322,104015220065,Panel B,2,10401522,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
336,104015220068,Panel B,2,10401522,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
348,104015220087,Panel B,2,10401522,Yes,,,,,,,,,No,Yes,Yes,No,No,No,No
320,104015220088,Panel B,2,10401522,Yes,,,,,,,,,No,Yes,Yes,No,No,No,No
328,104015220091,Panel B,2,10401522,Yes,,,,,,,,,No,Yes,Yes,No,No,No,No
334,104015220092,Panel B,2,10401522,Yes,,,,,,,,,No,No,No,No,No,No,No
388,104041860008,Panel B,2,10404186,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes
396,104041860012,Panel B,2,10404186,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,Yes
384,104041860017,Panel B,2,10404186,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,Yes
404,104041860021,Panel B,2,10404186,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,Yes
410,104041860030,Panel B,2,10404186,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes
386,104041860034,Panel B,2,10404186,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes
406,104041860039,Panel B,2,10404186,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,Yes
394,104041860043,Panel B,2,10404186,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes
398,104041860052,Panel B,2,10404186,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
392,104041860056,Panel B,2,10404186,Yes,,,,,,,,,No,No,No,Yes,Yes,Yes,No
408,104041860061,Panel B,2,10404186,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes
390,104041860065,Panel B,2,10404186,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes
402,104041860074,Panel B,2,10404186,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
400,104041860079,Panel B,2,10404186,Yes,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No
412,104041860083,Panel B,2,10404186,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes
382,104041860092,Panel B,2,10404186,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
411,104052130003,Panel A,1,10405213,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
385,104052130007,Panel A,1,10405213,Yes,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No
387,104052130011,Panel A,1,10405213,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
415,104052130019,Panel A,1,10405213,Yes,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No
409,104052130039,Panel A,1,10405213,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
401,104052130045,Panel A,1,10405213,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
389,104052130054,Panel A,1,10405213,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
405,104052130062,Panel A,1,10405213,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
395,104052130081,Panel A,1,10405213,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
391,104052130093,Panel A,1,10405213,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
399,104052130100,Panel A,1,10405213,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
397,104052130110,Panel A,1,10405213,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
413,104052130122,Panel A,1,10405213,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
407,104052130146,Panel A,1,10405213,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
403,104052130162,Panel A,1,10405213,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
393,104052130167,Panel A,1,10405213,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
424,105015050001,Panel B,2,10501505,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes
428,105015050002,Panel B,2,10501505,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
442,105015050003,Panel B,2,10501505,Yes,,,,,,,,,No,No,No,No,No,No,No
426,105015050004,Panel B,2,10501505,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
434,105015050005,Panel B,2,10501505,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
418,105015050006,Panel B,2,10501505,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
420,105015050007,Panel B,2,10501505,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
438,105015050008,Panel B,2,10501505,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
444,105015050009,Panel B,2,10501505,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
436,105015050010,Panel B,2,10501505,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
414,105015050011,Panel B,2,10501505,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
432,105015050012,Panel B,2,10501505,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
416,105015050013,Panel B,2,10501505,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
430,105015050014,Panel B,2,10501505,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
422,105015050015,Panel B,2,10501505,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
440,105015050016,Panel B,2,10501505,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
431,105017090009,Panel A,1,10501709,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
423,105017090026,Panel A,1,10501709,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
417,105017090049,Panel A,1,10501709,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
425,105017090050,Panel A,1,10501709,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
441,105017090062,Panel A,1,10501709,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
443,105017090064,Panel A,1,10501709,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
419,105017090069,Panel A,1,10501709,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
433,105017090077,Panel A,1,10501709,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
447,105017090083,Panel A,1,10501709,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
439,105017090086,Panel A,1,10501709,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
435,105017090091,Panel A,1,10501709,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
437,105017090117,Panel A,1,10501709,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
445,105017090120,Panel A,1,10501709,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
427,105017090122,Panel A,1,10501709,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
421,105017090131,Panel A,1,10501709,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
429,105017090142,Panel A,1,10501709,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
457,105022680036,Panel A,1,10502268,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
463,105022680063,Panel A,1,10502268,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
469,105022680090,Panel A,1,10502268,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
449,105022680170,Panel A,1,10502268,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
473,105022680216,Panel A,1,10502268,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
477,105022680242,Panel A,1,10502268,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
475,105022680273,Panel A,1,10502268,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
471,105022680301,Panel A,1,10502268,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
459,105022680323,Panel A,1,10502268,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
465,105022680324,Panel A,1,10502268,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
453,105022680337,Panel A,1,10502268,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
455,105022680350,Panel A,1,10502268,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
451,105022680375,Panel A,1,10502268,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
479,105022680376,Panel A,1,10502268,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
467,105022680391,Panel A,1,10502268,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
461,105022680406,Panel A,1,10502268,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
450,105025930009,Panel B,2,10502593,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
472,105025930015,Panel B,2,10502593,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
476,105025930020,Panel B,2,10502593,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
456,105025930026,Panel B,2,10502593,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
446,105025930037,Panel B,2,10502593,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
466,105025930042,Panel B,2,10502593,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
454,105025930047,Panel B,2,10502593,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
448,105025930053,Panel B,2,10502593,Yes,,,,,,,,,No,No,No,No,No,No,No
460,105025930064,Panel B,2,10502593,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
458,105025930069,Panel B,2,10502593,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
464,105025930075,Panel B,2,10502593,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
474,105025930080,Panel B,2,10502593,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
462,105025930091,Panel B,2,10502593,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
468,105025930097,Panel B,2,10502593,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
470,105025930102,Panel B,2,10502593,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
452,105025930113,Panel B,2,10502593,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
497,105033670001,Panel A,1,10503367,Yes,,,,,,,,,No,Yes,Yes,Yes,Yes,Yes,No
493,105033670004,Panel A,1,10503367,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
491,105033670007,Panel A,1,10503367,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
481,105033670008,Panel A,1,10503367,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
483,105033670009,Panel A,1,10503367,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
487,105033670014,Panel A,1,10503367,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
509,105033670017,Panel A,1,10503367,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
501,105033670018,Panel A,1,10503367,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes
505,105033670021,Panel A,1,10503367,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
503,105033670024,Panel A,1,10503367,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
511,105033670028,Panel A,1,10503367,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
507,105033670030,Panel A,1,10503367,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
489,105033670032,Panel A,1,10503367,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
499,105033670035,Panel A,1,10503367,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
495,105033670040,Panel A,1,10503367,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
485,105033670045,Panel A,1,10503367,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
531,105051360004,Panel A,1,10505136,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
535,105051360005,Panel A,1,10505136,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
513,105051360010,Panel A,1,10505136,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
525,105051360013,Panel A,1,10505136,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
543,105051360016,Panel A,1,10505136,Yes,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No
533,105051360034,Panel A,1,10505136,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
517,105051360035,Panel A,1,10505136,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
515,105051360053,Panel A,1,10505136,Yes,,,,,,,,,No,No,No,No,No,No,No
537,105051360062,Panel A,1,10505136,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
529,105051360068,Panel A,1,10505136,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
539,105051360069,Panel A,1,10505136,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
519,105051360070,Panel A,1,10505136,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
527,105051360075,Panel A,1,10505136,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
541,105051360077,Panel A,1,10505136,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
521,105051360081,Panel A,1,10505136,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
523,105051360098,Panel A,1,10505136,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
488,105053100003,Panel B,2,10505310,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
506,105053100008,Panel B,2,10505310,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
492,105053100020,Panel B,2,10505310,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
490,105053100025,Panel B,2,10505310,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
480,105053100031,Panel B,2,10505310,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
484,105053100042,Panel B,2,10505310,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
496,105053100048,Panel B,2,10505310,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
498,105053100054,Panel B,2,10505310,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
500,105053100065,Panel B,2,10505310,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
494,105053100071,Panel B,2,10505310,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
478,105053100076,Panel B,2,10505310,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
504,105053100088,Panel B,2,10505310,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
482,105053100093,Panel B,2,10505310,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
502,105053100099,Panel B,2,10505310,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
508,105053100110,Panel B,2,10505310,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
486,105053100116,Panel B,2,10505310,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
538,105055080001,Panel B,2,10505508,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
528,105055080010,Panel B,2,10505508,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
