ea_id,com_cf01,com_cf02,com_cf03,com_cf03_1,com_cf03_2,com_cf07,com_cf08a,com_cf08b,com_cf09,com_cf10,com_cf11,com_cf12,com_cf13,com_cf17a,com_cf17b,com_cf17c,com_cf18a,com_cf18b,com_cf19a,com_cf19b,com_cf20a,com_cf20b,com_cf22,com_cf23,com_cf24,com_cf25,com_cf26,com_cf27
30601644,yes,2ND HALF NOV,2ND HALF APR,<=1/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,6,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,acre,3,acre,4,acre,3,1,0,0,0,1050
30601645,yes,2ND HALF DEC,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,yes,yes,yes,3,acre,1,acre,10,acre,50,5,3,15,50,50
30601646,yes,2ND HALF DEC,2ND HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",yes,,,yes,59,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,3,acre,8,acre,49,0,15,0,34,438
30601647,yes,2ND HALF NOV,1ST HALF APR,<=1/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,35,km,no,,1,1,no,no,no,no,2,acre,1,acre,6,acre,25,4,7,0,1000,50
30601648,yes,1ST HALF DEC,2ND HALF APR,<=1/4,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,yes,,,yes,24,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,3,acre,5,SQ METER,10,2,21,10,15,75
30602649,yes,2ND HALF OCT,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",no,41,km,yes,36,0,0,no,no,no,no,3,acre,2,acre,5,acre,15,10,0,0,2,5
30602650,yes,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",no,26,km,yes,82,0,0,no,yes,yes,yes,2,acre,6,acre,10,acre,3,1,25,0,10,542
30602652,yes,2ND HALF NOV,1ST HALF MAY,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",no,4,km,no,,0,0,no,yes,yes,yes,3,acre,1,acre,3,acre,4,0,25,150,0,160
30602653,yes,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",yes,,,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",no,2,acre,1,acre,5,acre,30,0,40,0,15,310
30602654,yes,1ST HALF DEC,2ND HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,7,km,yes,15,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,3,acre,5,acre,80,20,15,0,50,828
30602655,yes,2ND HALF NOV,2ND HALF APR,<=1/2,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,18,km,yes,12,400,0,no,"YES,BUT NOT IF HH IS IN NEED",no,no,2,acre,1,acre,4,acre,10,0,0,3,0,10
30602656,yes,1ST HALF DEC,1ST HALF MAY,<=1/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,80,km,yes,20,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,3,acre,5,acre,7,0,11,0,0,1320
30602657,yes,1ST HALF DEC,1ST HALF MAY,<=3/4,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,21,0,0,no,no,no,no,3,acre,2,acre,7,acre,50,0,110,91,20,1300
30602658,yes,2ND HALF DEC,2ND HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",yes,,,yes,66,1,1,yes,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,3,acre,6,acre,101,10,21,0,0,501
30602659,yes,1ST HALF DEC,2ND HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,5,km,yes,20,1,2,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,1,acre,4,acre,25,15,0,0,2,0
30602660,yes,2ND HALF NOV,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),yes,,,no,,0,0,no,no,no,no,2,acre,1,hectare,2,acre,0,0,0,0,0,0
30701663,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,9,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,2000,SQ METER,3,SQ METER,28,0,60,78,25,78
30702664,yes,2ND HALF NOV,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,5,km,no,,0,0,no,yes,yes,yes,1.5,acre,.5,acre,2.5,acre,0,0,68,0,0,305
30703665,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,10,km,no,,0,0,no,no,no,no,1,acre,1,acre,2,acre,12,10,265,0,300,300
30703666,yes,1ST HALF DEC,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,15,km,no,,0,0,no,no,no,no,1,acre,.5,acre,.75,acre,0,0,24,0,0,316
30704667,yes,2ND HALF NOV,2ND HALF MAR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,3,km,yes,310,0,0,no,no,no,no,2,acre,1,acre,3,acre,10,6,1029,45,6,1406
30705668,yes,1ST HALF DEC,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",no,36,km,yes,300,0,0,no,yes,yes,no,2.5,acre,.75,acre,4.25,acre,0,0,158,0,3,201
30705669,yes,1ST HALF NOV,1ST HALF APR,none,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",yes,,,yes,100,0,0,no,yes,yes,no,50,SQ METER,25,SQ METER,75,SQ METER,40,130,0,130,0,130
30706670,yes,2ND HALF NOV,1ST HALF APR,<=1/2,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,6,km,no,,0,0,no,no,no,no,.75,acre,.5,acre,1,acre,1,0,15,0,0,126
30706671,yes,2ND HALF DEC,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,4,km,yes,78,0,0,no,no,no,no,.9,acre,.3,acre,1.5,acre,25,5,188,0,10,253
30707672,yes,1ST HALF DEC,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,3,km,no,,0,0,no,yes,yes,yes,.63,acre,.25,acre,1,acre,0,0,6,0,1,227
30707673,yes,2ND HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,7,km,no,,0,0,no,no,no,no,2,acre,1,acre,2,acre,0,0,230,45,15,309
30708674,yes,2ND HALF NOV,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,2,km,no,,0,0,yes,no,no,no,.5,acre,.25,acre,.75,acre,21,1,0,0,0,411
30708675,yes,1ST HALF DEC,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,6,km,no,,0,0,no,no,no,no,.5,hectare,.25,acre,1,acre,0,0,100,0,3,130
30708676,yes,2ND HALF NOV,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,4,km,no,,0,0,no,no,no,no,.5,acre,.25,acre,.75,acre,0,8,15,0,28,202
30709677,yes,2ND HALF NOV,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),yes,,,no,,0,0,no,no,no,no,5,acre,2,acre,8,acre,7,0,8,20,0,50
30709678,yes,1ST HALF DEC,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),yes,,,yes,10,2,2,no,no,no,no,.75,acre,.5,acre,1,acre,0,0,45,0,1,143
30709679,yes,2ND HALF NOV,1ST HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,no,,0,0,no,yes,"YES,BUT NOT IF HH IS IN NEED",no,2,hectare,.5,acre,3.5,acre,50,25,0,50,30,177
30709680,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,8,km,no,,0,0,no,yes,yes,yes,.65,acre,.3,acre,1,acre,0,0,1,0,0,126
30710681,yes,1ST HALF DEC,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,3,km,no,,0,0,no,no,no,no,1,acre,0,acre,2,acre,3,0,6,0,0,340
30710682,yes,2ND HALF NOV,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,2,km,no,,0,0,no,no,no,no,.65,acre,.3,acre,1,acre,10,5,276,0,12,296
30710683,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,7,km,no,,3,3,no,no,no,no,.75,acre,.5,acre,1,acre,1,0,15,0,8,262
30710684,yes,1ST HALF DEC,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,7,km,no,,0,0,no,no,no,no,.13,acre,.05,acre,.2,acre,0,0,0,0,0,6
30711685,yes,1ST HALF NOV,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,3,km,no,,0,0,no,no,no,no,2,acre,1,acre,3,acre,0,0,300,45,0,258
30720686,yes,2ND HALF NOV,1ST HALF APR,<=1/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,1,km,no,,0,0,no,no,no,no,.35,acre,.2,acre,.5,acre,4,0,50,0,25,452
30801687,yes,1ST HALF NOV,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,.5,acre,.25,acre,.75,acre,15,0,2774,0,0,2774
30801688,yes,1ST HALF NOV,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,1,hectare,,acre,1,hectare,10,11,5,5,0,0
30801689,yes,2ND HALF NOV,2ND HALF MAR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),yes,,,no,,0,4,no,no,no,no,.5,acre,.25,acre,1,acre,0,1725,63,0,50,5000
30801690,yes,2ND HALF NOV,1ST HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,4,km,no,,0,0,no,yes,yes,no,1,acre,.5,acre,2,acre,3,3,30,0,0,485
30801691,yes,2ND HALF NOV,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,no,,0,0,no,no,no,no,.1,acre,.01,acre,.3,acre,0,0,0,0,0,50
30801692,yes,1ST HALF DEC,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,15,km,no,,0,0,no,no,no,no,2,acre,400,SQ METER,2,acre,0,0,447,0,0,447
30801693,yes,2ND HALF NOV,2ND HALF MAR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),yes,,,no,,3,3,yes,no,no,no,.5,acre,.02,acre,75,acre,13,0,40,0,0,500
30802694,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,.5,acre,.25,acre,5,acre,0,0,215,0,10,130
30802695,yes,2ND HALF NOV,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,.5,acre,.2,acre,.75,acre,0,5,20,0,0,225
30802696,yes,1ST HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,1,km,no,,1,1,no,yes,yes,"YES,BUT NOT IF HH IS IN NEED",2,acre,800,SQ METER,2,acre,0,9,9,0,2,150
30803697,yes,1ST HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,.5,acre,.25,acre,1,acre,0,0,2500,0,0,3250
30803698,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,6,km,no,,0,0,no,no,no,no,.5,acre,.25,acre,1,acre,10,3,11,0,20,385
30803699,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,10,km,no,,0,0,no,no,no,no,.5,acre,.25,acre,1,acre,0,0,0,0,0,220
30804700,yes,1ST HALF DEC,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,no,,0,1,no,no,no,no,2,acre,500,SQ METER,3,acre,0,0,215,170,0,392
30804701,yes,1ST HALF NOV,2ND HALF MAR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),yes,,,yes,17,0,0,no,no,no,no,.5,acre,25,acre,1.5,acre,15,7,44,0,15,2000
30805702,yes,2ND HALF DEC,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,59,0,3,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2.5,acre,.5,acre,6,acre,0,0,0,0,50,15
30805703,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,2,km,no,,0,0,no,yes,yes,yes,1,acre,.25,acre,1,acre,200,0,300,150,0,788
30805704,yes,2ND HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,1,no,yes,no,no,1,acre,500,SQ METER,1,acre,1,0,6,0,10,503
30805705,yes,1ST HALF DEC,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,1,1,no,yes,yes,no,1,acre,.25,acre,3,acre,0,0,12,0,0,150
30806706,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,25,1,1,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,acre,.5,acre,8,hectare,4,1,520,0,98,640
30806707,yes,2ND HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,1.5,acre,.5,acre,3,acre,0,0,0,0,0,3708
30806708,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,40,km,no,,0,0,no,no,no,no,2,acre,1,acre,3,acre,0,0,0,0,4,550
30806709,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,2,2,no,no,no,no,1.5,acre,.5,acre,2,acre,0,0,0,0,0,315
30820710,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,300,meter,no,,0,1,no,yes,yes,no,.75,acre,.25,acre,1.5,acre,0,0,0,0,0,45
30901711,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,4,0,1,no,"YES,BUT NOT IF HH IS IN NEED",no,no,1,acre,.25,acre,1.5,acre,0,0,0,0,1,440
30901712,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,.5,acre,.25,acre,1,acre,0,0,1200,0,0,200
30901713,yes,1ST HALF JAN,1ST HALF MAY,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,yes,46,0,0,no,yes,no,no,4,acre,1,acre,4,acre,45,45,100,100,0,1700
30901714,yes,2ND HALF DEC,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,6,km,yes,84,12,12,no,no,no,no,1,acre,.25,acre,2,acre,0,0,0,0,0,0
30901715,yes,1ST HALF JAN,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,1,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",.5,acre,.25,acre,6,acre,10,10,56,0,72,220
30901716,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,27,0,0,no,yes,yes,no,2,acre,1,acre,4,acre,0,0,25,0,10,650
30901717,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,3,km,no,,0,0,no,no,no,no,1,acre,,acre,2,acre,22,1,885,12,0,885
30901718,yes,2ND HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,10,km,no,,2,2,no,no,no,no,1,acre,1,acre,2,acre,0,10,40,30,1,181
30901719,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,yes,yes,no,1,acre,.5,acre,3,hectare,3,0,20,0,0,370
30901720,yes,2ND HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,3,3,yes,no,no,no,4,acre,1,acre,.5,acre,37,1,2,0,52,480
30901721,yes,2ND HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,32,0,0,no,yes,yes,no,2,acre,1,acre,6,acre,0,0,270,6,9,530
30901722,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,.5,acre,.25,acre,1,acre,5,0,0,0,8,455
30901723,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,25,0,0,yes,no,no,no,2,acre,.5,acre,3,hectare,28,10,0,0,50,288
30901724,yes,2ND HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,.5,acre,.25,acre,1,acre,2,0,500,0,0,1750
30901725,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,68,0,0,no,no,no,no,2,acre,1,acre,2,acre,2,0,840,691,1,691
30901726,yes,1ST HALF DEC,2ND HALF MAR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),yes,,,yes,144,2,2,no,yes,yes,no,.4,acre,.2,acre,1,acre,0,0,100,0,1,340
30902727,yes,1ST HALF NOV,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,110,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",no,2,acre,1,acre,4,acre,0,0,330,110,10,330
30902728,yes,2ND HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,16,km,no,,0,0,no,no,no,no,1,acre,.25,acre,3,acre,30,27,1081,0,4,1081
30902729,yes,1ST HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,1,km,yes,50,0,0,no,no,no,no,2,acre,,acre,2,acre,0,0,360,110,0,360
30902730,yes,1ST HALF DEC,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,120,1,2,no,no,no,no,.5,acre,.2,acre,1,acre,1,1,10,0,0,50
30902731,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,no,,0,0,no,yes,yes,no,1,acre,.5,acre,4,acre,0,0,55,7,5,390
30903732,yes,2ND HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,2,acre,1,acre,2.5,acre,0,0,0,0,0,0
30903733,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,70,0,0,no,no,no,no,3,acre,1,acre,5,acre,65,50,180,3,10,177
30903734,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,6,km,yes,35,0,0,no,no,no,no,2,acre,.5,acre,4,acre,0,0,50,0,0,500
31001735,yes,2ND HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,12,km,yes,150,0,0,no,yes,yes,yes,2,acre,.5,acre,12,acre,80,1000,0,0,1380,1380
31001737,yes,2ND HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,14,km,no,,0,0,no,no,no,no,12,acre,3,acre,18,acre,0,366,40,40,240,366
31001738,yes,2ND HALF DEC,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,yes,184,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,acre,1,acre,3,hectare,56,49,52,81,228,1374
31001739,yes,2ND HALF DEC,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",no,8,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",3,acre,.25,acre,6,acre,20,1768,0,0,2357,2357
31001741,yes,2ND HALF NOV,2ND HALF APR,none,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,no,3,km,no,,0,0,no,yes,yes,yes,3,acre,1,acre,10,acre,0,380,40,0,70,60
31001742,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",4,acre,1,acre,8,acre,0,0,70,60,35,4016
31002743,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",,acre,.2,acre,3,acre,100,100,0,0,640,680
31002744,yes,2ND HALF DEC,1ST HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,1500,1,11,no,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",4000,SQ METER,2000,SQ METER,1,hectare,50,1200,30,0,17,1240
31003745,yes,1ST HALF DEC,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,28,km,no,,0,0,no,no,no,no,1.5,acre,.25,acre,4,acre,0,50,30,0,0,
31003746,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,1,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,acre,.75,acre,3.5,acre,5,0,550,550,11,550
31003747,yes,1ST HALF DEC,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",no,10,km,no,,0,0,no,no,no,no,1,acre,1,acre,3,hectare,0,1300,1280,100,2,1380
31003749,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,12,acre,1,acre,12,acre,11,5,0,0,1000,2250
31004750,yes,2ND HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,3,km,yes,92,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",.5,acre,.25,acre,2,acre,0,0,48,180,65,228
31004751,yes,2ND HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,16,km,yes,140,0,3,no,yes,yes,yes,4000,SQ METER,2000,SQ METER,2,acre,75,4200,0,0,12,4200
31005752,yes,2ND HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,3,meter,yes,14,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,acre,1,acre,1,acre,0,1700,100,20,0,0
31006753,yes,2ND HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,30,km,no,,0,0,no,yes,yes,yes,5,hectare,.25,acre,5,hectare,0,0,0,0,250,1040
31006754,yes,2ND HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,3,km,yes,167,0,0,no,no,no,no,2000,SQ METER,1000,SQ METER,1,acre,12,160,0,0,30,750
31007755,yes,2ND HALF DEC,1ST HALF APR,<=3/4,"ANIMALSGRAZEFREELY, NO FENCING",no,10,km,yes,3,1,1,yes,yes,yes,yes,1,acre,.2,acre,1,hectare,320,350,29,12,6,320
31007756,yes,1ST HALF DEC,2ND HALF APR,<=3/4,"ANIMALSGRAZEFREELY, NO FENCING",no,7,km,yes,55,1,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,acre,2000,SQ METER,1,hectare,0,345,0,0,30,345
31007757,yes,1ST HALF DEC,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,84,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,.5,acre,1.5,hectare,0,5,50,0,270,580
31020758,yes,2ND HALF NOV,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,450,1,1,no,yes,yes,"YES,BUT NOT IF HH IS IN NEED",1,acre,2000,SQ METER,3,hectare,0,3150,30,0,50,3150
31101760,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,6,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",3,acre,.5,acre,6,acre,150,30,250,300,1,572
31102761,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,15,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,.5,acre,1,hectare,120,150,30,0,0,150
31104762,yes,1ST HALF JAN,1ST HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",no,8,km,yes,10,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,400,SQ METER,1,acre,40,546,0,0,7,530
