ea_id,com_ch0b,com_ch01,com_ch02,com_ch04,com_ch05,com_ch05_oth,com_ch06,com_ch07a,com_ch07b,com_ch07c,com_ch07d,com_ch07e,com_ch07f,com_ch07h,com_ch07i,com_ch07_oth,com_ch09,com_ch09_1a,com_ch09_1b,com_ch09_1c,com_ch09_1_oth,com_ch10,com_ch11,com_ch12,com_ch12_oth,com_ch13a,com_ch13b,com_ch13c,com_ch13_oth,com_ch14,com_ch14_oth,com_ch15
10309163,Bridge: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,Yes,No,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10309163,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,Yes,No,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10309164,Road: Construction,yes,yes,no,,,,Yes,No,No,Yes,No,No,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
10309164,Bridge: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,Yes,No,No,No,No,No,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
10310165,Agricultural/Fishery/ Livestock Extension Services,yes,yes,no,,,,No,No,No,No,Yes,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10310165,Secondary School: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,Yes,No,No,0,,Addressed/Being Addressed,District/CityAssembly,,,,900000,863000,Compulsary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
10310165,Primary School: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,Yes,No,Yes,Yes,No,0,,Addressed/Being Addressed,District/CityAssembly,,,,6000000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
10310165,Primary School: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,Yes,No,No,No,Yes,0,,Addressed/Being Addressed,ngo,,,,11000000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
10310165,Bridge: Maintenance,yes,yes,no,,,,Yes,Yes,Yes,No,Yes,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10310165,Road: Maintenance,yes,yes,no,,,,No,No,Yes,No,Yes,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10310165,Bridge: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,Yes,No,Yes,Yes,Yes,Yes,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10310165,Road: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,Yes,Yes,No,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10312166,Bridge: Construction,yes,yes,no,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10312166,Road: Maintenance,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,Yes,No,Yes,Yes,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10312166,Primary School: Maintenance/Improvement,yes,yes,no,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,,Addressed/Being Addressed,ngo,,,,617000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
10312166,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,Yes,Yes,No,No,Yes,Yes,Yes,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10312167,Piped Water/Boreholes/Wells: Construction,yes,no,no,,,,No,No,Yes,No,No,Yes,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10312167,Road: Maintenance,yes,no,no,,,,No,No,Yes,No,Yes,No,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
10312167,Bridge: Construction,yes,no,no,,,,No,No,Yes,No,No,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10312167,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,no,no,,,,No,No,No,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10312167,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,no,,,,No,No,No,No,No,Yes,Yes,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10312167,Road: Construction,yes,yes,no,,,,No,No,Yes,No,No,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10312168,Secondary School: Construction,yes,yes,yes,VILLAGE HEADMAN,,yes,Yes,Yes,No,No,Yes,Yes,Yes,0,,Addressed/Being Addressed,ngo,,,,15000000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
10312169,Bridge: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10312169,Primary School: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,Yes,Yes,Yes,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10312169,Road: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,Yes,Yes,Yes,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10312169,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,,Addressed/Being Addressed,ngo,,,,1500000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
10312169,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,Yes,Yes,Yes,No,Yes,0,,Addressed/Being Addressed,Religious Organization/Institution,,,,26400000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
10320170,Bridge: Construction,yes,no,no,,,,No,No,No,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10320170,Road: Maintenance,yes,yes,no,,,,Yes,No,No,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10320170,Primary School: Maintenance/Improvement,yes,yes,yes,SCHOOL COMMITTEE,,yes,Yes,Yes,No,No,No,Yes,No,0,,Addressed/Being Addressed,Community Fundraising,,,,0,600000,Voluntary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
10320171,Bridge: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,Yes,No,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10320171,Primary School: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10320171,Road: Maintenance,yes,no,no,,,,Yes,Yes,No,Yes,No,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10401172,Bridge: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,Yes,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10401172,Health Center/Clinic/Dispensary: Construction,yes,no,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,Yes,No,No,Yes,No,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10401173,Bridge: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,Yes,Yes,Yes,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10401173,Road: Maintenance,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,Yes,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10401173,Primary School: Maintenance/Improvement,yes,yes,yes,VILLAGE HEADMAN,,yes,Yes,No,No,No,No,Yes,No,0,,Addressed/Being Addressed,District/CityAssembly,,,,1500000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
10401174,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10401174,Bridge: Construction,yes,yes,yes,VILLAGE HEADMAN,,yes,Yes,Yes,No,No,No,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10401174,Piped Water/Boreholes/Wells: Maintenance/Improvement,no,yes,no,,,,No,No,No,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10401174,Primary School: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,No,Yes,No,0,,Addressed/Being Addressed,District/CityAssembly,,,,500000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
10401175,Primary School: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,1,CLEAR PROJECT,Addressed/Being Addressed,ngo,,,,4600000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
10401175,Road: Construction,yes,no,no,,,,No,No,No,Yes,No,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10401176,Road: Maintenance,yes,yes,yes,VILLAGE HEADMAN,,yes,Yes,No,No,No,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10401176,Primary School: Maintenance/Improvement,yes,no,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,No,No,No,Yes,0,,Addressed/Being Addressed,District/CityAssembly,,,,250000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
10401176,Health Center/Clinic/Dispensary: Construction,yes,no,no,,,,No,No,No,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10401177,Bridge: Maintenance,yes,yes,no,,,,No,No,No,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10401177,Bridge: Construction,yes,yes,yes,VILLAGE HEADMAN,,yes,Yes,Yes,No,No,Yes,Yes,No,0,,Addressed/Being Addressed,District/CityAssembly,,,,10000000,0,,,Yes,Yes,No,,VILLAGE HEADMAN,,
10401177,Orphanage: Construction/ Maintenance/Improvement,yes,yes,no,,,,No,No,No,No,Yes,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10401177,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,no,,,,No,No,No,No,No,No,Yes,0,,Addressed/Being Addressed,Religious Organization/Institution,,,,6000000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
10401177,Health Center/Clinic/Dispensary: Construction,yes,yes,no,,,,No,Yes,Yes,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10401178,Road: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10401178,Bridge: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10401178,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,No,No,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10401178,Bridge: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,Yes,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10401179,Bridge: Maintenance,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10401179,Primary School: Maintenance/Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,Yes,No,No,Yes,No,0,,Addressed/Being Addressed,Other (Specify),,,CONSTITUENCY DEV'T FUND,500000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
10401179,Road: Maintenance,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,No,No,Yes,Yes,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10401180,Primary School: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,No,No,No,Yes,0,,Addressed/Being Addressed,ngo,,,,1000000,0,,,No,Yes,No,,GROUP VILLAGE HEADMAN,,
10402181,Primary School: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,Yes,Yes,No,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10402181,Road: Construction,yes,yes,no,,,,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,masaf,,,,,0,,,Yes,No,No,,VILLAGE ELDERS,,
10403182,Piped Water/Boreholes/Wells: Construction,yes,no,no,,,,No,No,No,Yes,Yes,Yes,Yes,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10403182,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,no,no,,,,Yes,Yes,No,No,Yes,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10403182,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,no,no,,,,No,No,No,No,Yes,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10403182,Road: Construction,yes,no,yes,GROUP VILLAGE HEADMAN,,yes,Yes,Yes,Yes,No,Yes,No,Yes,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10403182,Primary School: Maintenance/Improvement,yes,yes,yes,SCHOOL COMMITTEE,,yes,Yes,Yes,No,No,Yes,Yes,No,0,,Addressed/Being Addressed,Other (Specify),,,DISTRICT LEADERSHIP,100000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
10403183,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,Yes,Yes,No,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10403183,Road: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,Yes,No,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10403183,Public Transportation: Initiation/Improvement,yes,yes,no,,,,Yes,No,No,No,Yes,Yes,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
10403183,Primary School: Maintenance/Improvement,yes,yes,no,,,,Yes,Yes,No,No,No,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10404184,Primary School: Maintenance/Improvement,yes,yes,no,,,,Yes,Yes,Yes,No,No,No,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10404184,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,no,,,,No,No,No,No,Yes,No,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10404184,Bridge: Maintenance,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,30000,10000,Voluntary,,No,No,No,,VILLAGE RESIDENTS,,
10404184,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,no,,,,Yes,No,No,No,No,No,Yes,0,,Addressed/Being Addressed,ngo,,,,7500000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
10404184,Road: Maintenance,yes,yes,no,,,,Yes,Yes,No,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10404184,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,Yes,No,No,No,Yes,No,0,,Addressed/Being Addressed,Other (Specify),,,DISTRICT LEADERSHIP,160000,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
10404185,Primary School: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,Yes,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10404185,Bridge: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,No,No,Yes,No,0,,Addressed/Being Addressed,ngo,Religious Organization/Institution,,,1700000,1700000,Voluntary,,Yes,Yes,Yes,FOOD,VILLAGE RESIDENTS,,
10404185,Road: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,No,Yes,Yes,Yes,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10404186,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,no,no,,,,No,No,Yes,No,No,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10404186,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,no,,,,No,No,No,No,No,No,Yes,0,,Addressed/Being Addressed,Religious Organization/Institution,,,,10000000,0,,,Yes,No,No,,NO PROJECT COMMITTEE,,
10404186,Road: Construction,yes,no,yes,GROUP VILLAGE HEADMAN,,yes,No,No,No,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10404186,Road: Maintenance,yes,no,no,,,,No,No,No,No,Yes,Yes,No,0,,Addressed/Being Addressed,masaf,,,,2000000,0,,,No,No,No,,VILLAGE RESIDENTS,,
10405187,Road: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,No,Yes,No,No,0,,Addressed/Being Addressed,masaf,,,,2000000,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
10405187,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,HEALTH COMMITTEE,,yes,No,No,No,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10405187,Secondary School: Construction,yes,yes,yes,SCHOOL COMMITTEE,,yes,No,No,No,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10405187,Road: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,No,Yes,Yes,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10407188,Secondary School: Construction,yes,no,yes,SCHOOL COMMITTEE,,yes,Yes,Yes,Yes,No,No,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10407188,Primary School: Maintenance/Improvement,yes,yes,yes,VILLAGE HEADMAN,,yes,No,Yes,No,No,No,Yes,Yes,0,,Addressed/Being Addressed,ngo,,,,7000000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
10407189,Piped Water/Boreholes/Wells: Construction,yes,yes,no,,,,Yes,No,Yes,No,No,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10407189,Secondary School: Construction,yes,yes,yes,VILLAGE HEADMAN,,no,Yes,No,No,Yes,Yes,No,Yes,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10407190,Road: Maintenance,yes,yes,no,,,,No,No,Yes,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10408191,Bridge: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,Yes,No,Yes,No,0,,Addressed/Being Addressed,Other (Specify),,,DISTRICT LEADERSHIP,900000,29000,Voluntary,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
10408191,Road: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,Yes,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10408192,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10408192,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10408192,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,No,No,Yes,0,,Addressed/Being Addressed,ngo,,,,25000000,0,,,No,Yes,No,,GROUP VILLAGE HEADMAN,,
10420193,Law Enforcement: Initiation/ Improvement,yes,yes,no,,,,No,No,No,No,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10420193,Primary School: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,No,Yes,Yes,No,0,,Addressed/Being Addressed,masaf,,,,102000000,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
10420193,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,Yes,No,No,No,Yes,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10420193,Road: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,No,Yes,No,No,0,,Addressed/Being Addressed,masaf,,,,,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
10420193,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,No,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10420193,Bridge: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,No,Yes,No,No,0,,Addressed/Being Addressed,masaf,,,,0,475000,Voluntary,,Yes,No,No,,VILLAGE RESIDENTS,,
10420194,Primary School: Maintenance/Improvement,yes,yes,yes,VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,Yes,0,,Addressed/Being Addressed,ngo,,,,200000,0,,,No,Yes,No,,VILLAGE RESIDENTS,,
10420195,Road: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,No,Yes,No,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10420195,Road: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,Yes,Yes,Yes,No,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
10501196,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10501196,Road: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,Yes,No,No,No,No,0,,To be Addressed; Response Positive,District/CityAssembly,,,,216000,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
10501197,Road: Construction,yes,yes,yes,VILLAGE HEADMAN,,yes,No,No,No,No,Yes,No,No,,,Addressed/Being Addressed,masaf,,,,0,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
10501197,Road: Maintenance,yes,yes,yes,VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,,,Addressed/Being Addressed,masaf,,,,0,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
10501198,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE HEADMAN,,yes,No,No,No,No,Yes,No,No,0,,Addressed/Being Addressed,District/CityAssembly,,,,0,40000,Compulsary,,No,No,No,,NO PROJECT COMMITTEE,,
10501199,Primary School: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
10501199,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,No,Yes,No,No,,,Addressed/Being Addressed,ngo,,,,40000000,0,,,No,No,No,,NO PROJECT COMMITTEE,,
10501199,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,No,No,No,Yes,,,To be Addressed; Response Positive,Religious Organization/Institution,,,,0,0,,,No,Yes,No,,NO PROJECT COMMITTEE,,
10501199,Primary School: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
10501199,Bridge: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,No,Yes,No,No,0,,Addressed/Being Addressed,District/CityAssembly,,,,4000000,0,,,No,No,No,,NO PROJECT COMMITTEE,,
10501199,Road: Maintenance,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
10502200,Road: Maintenance,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Other (Specify),,,COMMUNITY FUNDRAISING,0,0,,,No,No,No,,GROUP VILLAGE HEADMAN,,
10502201,Secondary School: Construction,yes,yes,no,,,,Yes,No,No,No,No,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10502201,Law Enforcement: Initiation/ Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,11000,100,Voluntary,,Yes,No,No,,VILLAGE RESIDENTS,,
10502201,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE HEADMAN,,yes,No,No,No,No,No,No,No,1,Through Water board,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10502201,Orphanage: Construction/ Maintenance/Improvement,yes,no,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
10502203,Road: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,Yes,No,No,No,No,,,Addressed/Being Addressed,masaf,,,,288000,0,,,No,No,No,,NO PROJECT COMMITTEE,,
10502203,Secondary School: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,
10502203,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,NGO/RELIGIOUSOR INTERNATIONAL ORG,,yes,No,No,No,No,No,No,Yes,,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
10502203,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,NGO/RELIGIOUSOR INTERNATIONAL ORG,,yes,No,No,No,No,No,No,Yes,0,,Addressed/Being Addressed,ngo,,,,0,0,,,No,No,No,,NO PROJECT COMMITTEE,,
10503204,Road: Maintenance,yes,yes,yes,OTHER (SPECIFY),LOCAL COUNCIL COMMITTEE,yes,No,No,Yes,No,No,No,No,,,Addressed/Being Addressed,masaf,,,,600000,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
