case_id,hhid,gardenid,plotid,ag_o01,ag_o01a,ag_o03_2a,ag_o03_2b,ag_o03_2c,ag_o04a,ag_o04b,ag_o04b_oth,ag_o04c,ag_o05e,ag_o05e_oth,ag_o06,ag_o06a,ag_o07
102021300056,6f06a80a8c75404cbb78c957945716b7,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.23,,,11,4,Clear/Sunny
102021300087,0cdb900a34ac4b43a15d4c0e003b76df,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,1.14,,,10,3,Clear/Sunny
102021300118,2275a0cdc196477b9991aa4c1f5f0f5c,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.5,acre,,.46,,,10,3,Clear/Sunny
102021300133,c37e583805ed4cb498abc254021bbb44,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.09,,,9,3,Mostly Cloudy / Considerable Cloudiness
102021300149,bfeffa0e4e284f1c900956819ae114bf,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.1,,,9,3,Partly Cloudy / Partly Sunny
102021300164,6aa3e6fb44ac48a6b510d3c2e1bab486,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.11,,,9,3,Mostly Cloudy / Considerable Cloudiness
102021300180,41c914b48dcd4aab913834a109e36d02,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.09,,,9,3,Mostly Cloudy / Considerable Cloudiness
102021300195,afa8538de99f4a65907645cc3850d3a0,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.03,,,11,3,Clear/Sunny
102021300211,5a00248766054bc9b5cc5fda1af8f8b8,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.54,,,9,3,Clear/Sunny
102021310010,92e75e67e1c24894bd9444b332b465de,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.2,acre,,.07,,,11,3,Clear/Sunny
102021310010,92e75e67e1c24894bd9444b332b465de,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.2,acre,,,OTHER (SPECIFY),GARDEN IS INACCESSIBLE,,,
102021310020,c57135fc9b1f4932964074bf6068f2ee,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.36,,,11,3,Clear/Sunny
102021310051,0677398c1de14edba4d1207e694ff9d0,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.2,acre,,.03,,,10,4,Clear/Sunny
102021310092,aa2a5bf7765743ae889c2944b94bbc88,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.4,,,11,2,Mostly Clear / Mostly Sunny
102021310133,f3721d0d9e574227a6e133d90808185a,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.03,,,9,3,Partly Cloudy / Partly Sunny
102021310143,bc66066fd99a4ba486f28d216284cfcb,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.23,,,10,3,Clear/Sunny
102021310163,306f1a7c54fa43c98166118142c92d81,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.13,,,8,3,Mostly Cloudy / Considerable Cloudiness
102021310173,177a1db265c94137a826908bb5c43219,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.08,,,9,3,Clear/Sunny
102021310183,2053a7c71f7f4d3a8a272f0c13a0adbd,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.38,,,8,4,Mostly Clear / Mostly Sunny
102021310193,f3557c983e264e69bb0e35b039947406,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.4,acre,,.36,,,9,5,Partly Cloudy / Partly Sunny
102021310203,edae026d4340426d84a396925d746b71,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.25,,,10,3,Clear/Sunny
102031320027,1cc140424b9e491e9eda2647fce75338,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.2,,,9,3,Partly Cloudy / Partly Sunny
102031320043,be7cb838c47247e893a64b35d0f93a21,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102031320059,9624120b65c1427dadb61387b14fb5ef,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102031320075,4f76bfccfc26498e9661200ea2fc687c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.72,,,10,2,Mostly Clear / Mostly Sunny
102031320090,d87adcf617ee4796ad0bee55f2a2bd26,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.22,,,12,2,Partly Cloudy / Partly Sunny
102031320106,0cfbbe3f557a464a90fdc38805614160,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102031320122,9a285a3edc124fa4a40e55a1e96b1789,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.3,,,12,3,Mostly Clear / Mostly Sunny
102031320138,4a11d81b86464d05a275408e29b6899c,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.23,,,11,3,Partly Cloudy / Partly Sunny
102031320153,942ac3427b06463e9f8d6805d599ffc8,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.03,,,12,3,Rainy
102031320169,fd18e232146544c3a1f6a085ebd16a6a,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.73,,,12,3,Partly Cloudy / Partly Sunny
102031320185,1da524d8ee2a41dcb2d9830593563c53,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.8100000000000001,,,12,3,Partly Cloudy / Partly Sunny
102031320201,1687462a3d5a4c0789be6a9d6bc3473b,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.4,acre,,.27,,,9,3,Completely Cloudy
102031330052,2004c423cc484bb393e345aae75ae6bf,RG03,T01,yes,RAINY SEASON GARDENS,RG03,.,.,.5,acre,,.43,,,10,3,Clear/Sunny
102031330065,02e89b31d9b448ff9d301b062ccb7102,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.32,,,11,3,Clear/Sunny
102031330065,02e89b31d9b448ff9d301b062ccb7102,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.5,acre,,.07,,,11,3,Clear/Sunny
102031330130,c527ee97397a4da685839a5001931a19,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.3,acre,,.29,,,11,3,Clear/Sunny
102031330169,870a04fbcb294f529cae13aea1414f16,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.2,acre,,.01,,,11,4,Clear/Sunny
102031330182,2ce149cc7c8c40afbb1d8d985e2141b4,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.34,,,11,3,Clear/Sunny
102031330182,2ce149cc7c8c40afbb1d8d985e2141b4,TG01,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.13,,,12,3,Clear/Sunny
102031330195,b1d7682605f741c4b7a53bb94a434738,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.3,acre,,.1,,,11,3,Clear/Sunny
102031330221,7eacd4ff65e6482db98a6a36842bf103,TG01,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.2,acre,,.11,,,11,3,Clear/Sunny
102031330221,7eacd4ff65e6482db98a6a36842bf103,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.2,acre,,.09,,,11,3,Clear/Sunny
102031330221,7eacd4ff65e6482db98a6a36842bf103,TG02,T04,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.3,acre,,.07,,,11,3,Clear/Sunny
102031330221,7eacd4ff65e6482db98a6a36842bf103,TG02,T03,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.3,acre,,.05,,,11,3,Clear/Sunny
102031330221,7eacd4ff65e6482db98a6a36842bf103,TG02,T05,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.3,acre,,.04,,,11,3,Clear/Sunny
102031330234,53517e290d7c4c4bbffb1efcfd5c7a73,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.3,acre,,.2,,,11,3,Clear/Sunny
102031330234,53517e290d7c4c4bbffb1efcfd5c7a73,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.4,acre,,.26,,,11,3,Clear/Sunny
102031330246,aa7788e239b54bbaa4360991c20fae16,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.15,,,12,3,Clear/Sunny
102031330272,f8b880f4fc3a479587230cfaed141480,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.2,acre,,.07,,,11,3,Clear/Sunny
102031350039,d4726364ae8f46db9835b105c1337639,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.38,,,10,3,Partly Cloudy / Partly Sunny
102031350070,d1cd631c6444437c81230649ac023850,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.32,acre,,.32,,,9,2,Mostly Cloudy / Considerable Cloudiness
102031350093,92eb7550bc7a4764b18d999f1f6df3e0,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,,,,,,
102031350101,b33f6ffe260a4992ad91f3e8f779d376,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,2,,,10,3,Mostly Clear / Mostly Sunny
102031350101,b33f6ffe260a4992ad91f3e8f779d376,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.5,acre,,.7,,,11,3,Mostly Clear / Mostly Sunny
102031350116,e91f48dbb98746e8bbf7aaa6a532a8ae,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.4,,,10,3,Clear/Sunny
102031350138,3ca0571baf0d4b8dbc1f5ea4480c9b4f,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.17,,,11,3,Clear/Sunny
102031350146,d982172da7b247738650e39c2d13b1d1,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,.67,,,10,3,Clear/Sunny
102031360183,0213d258e4fe4800be298993e66b514f,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.19,,,12,3,Partly Cloudy / Partly Sunny
102031360293,caf34eb6f4cb4ba295e6f77958c851cc,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1.5,acre,,1.31,,,11,3,Mostly Cloudy / Considerable Cloudiness
102031360337,1b0e3f24b9264cb89b3eb0a5c91b19f6,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.84,,,11,3,Completely Cloudy
102031370089,95cbf67d5e2b4d98b78cd2f4c2f86ed1,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.24,,,11,3,Clear/Sunny
102041380068,64d8cdab5d794beeb97f6514cba06369,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.2,acre,,2.32,,,9,3,Partly Cloudy / Partly Sunny
102041380089,9bc3e5eed59b41248ac0e0cad4c8a006,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102041380110,23d68b6e66ad4528bf4a3eda0ff001c1,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.75,,,12,2,Mostly Clear / Mostly Sunny
102041380130,8cabdb94a96148eaa430eb56be3d252a,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.76,,,9,2,Mostly Clear / Mostly Sunny
102041380151,b86e23b712254e32a51bb1e45a916075,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102041380171,3cd3de2a3bda4bd9bb60944424352728,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.97,,,10,2,Mostly Clear / Mostly Sunny
102041380192,5adc5c80841a419d8a560fd50460d184,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102041380233,919f3e33dd704188bb37414a1f6693a0,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,1,,,10,3,Partly Cloudy / Partly Sunny
102041380254,dce4ff56d9fa4db7a691f0e6c18a6fcc,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.1,acre,,.1,,,11,3,Mostly Clear / Mostly Sunny
102041380275,00a1cc35720a4e2f97deff1a752c284a,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1,,,10,3,Partly Cloudy / Partly Sunny
102041390008,1f1f1c94d97c45dcb0735100f8de0f55,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.9,,,10,3,Partly Cloudy / Partly Sunny
102041390017,26f708a3591a4540a10be78849e88f92,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.4,,,9,3,Partly Cloudy / Partly Sunny
102041390025,09a4c859974b49c8ae7b5a489097a4c7,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.2,,,11,3,Mostly Clear / Mostly Sunny
102041390035,eb1a2c3a472b43809540d56f9bf357b7,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,2,acre,,.34,,,9,2,Partly Cloudy / Partly Sunny
102041390043,4904a664213a4720bff9919bcd654b1f,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,1,,,11,4,Mostly Cloudy / Considerable Cloudiness
102041390060,ff4d31f7ce60489e9003be7953393af6,TG01,,no,,,,,,,,,,,,,
102041390069,574e06634d1b4d23a87922b25ef4f473,RG01,T02,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.42,,,11,3,Partly Cloudy / Partly Sunny
102041390069,574e06634d1b4d23a87922b25ef4f473,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.25,acre,,.16,,,12,3,Clear/Sunny
102041390078,137e8cbcd27241d48777c6a1caecbd89,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.46,,,11,3,Clear/Sunny
102041390086,d216e817a41e4b488918a0a4e9e73741,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.64,,,10,3,Mostly Cloudy / Considerable Cloudiness
102041390094,faeda9d101104654ba0ba10f7bda070f,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.31,,,8,2,Mostly Cloudy / Considerable Cloudiness
102041390104,c0db569fe0b64ef0afc391bbd747dc38,TG01,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.5600000000000001,,,11,3,Partly Cloudy / Partly Sunny
102041390112,08ee8d899e674eea964cf3a144dc4e6b,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.1,,,9,3,Partly Cloudy / Partly Sunny
102041390121,489c47f56c1744b886e5ef2ccef7f6bc,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.3,acre,,.26,,,12,3,Partly Cloudy / Partly Sunny
102041390129,6c8e20768713486095ef8b2cc6aabd23,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.32,,,11,3,Partly Cloudy / Partly Sunny
102041390136,7da978017a6d4873b5afe6bc614cd9d8,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.39,,,9,3,Partly Cloudy / Partly Sunny
102041390163,b99b543c729f494092dae746bf5b6ac9,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.39,,,11,3,Clear/Sunny
102041400017,0e66af7d72d34ecba01e7125b699982c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.38,,,11,3,Mostly Clear / Mostly Sunny
102041400054,6abac7a9e1aa4ea8b502ef547366998f,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.86,,,9,3,Mostly Clear / Mostly Sunny
102041400054,6abac7a9e1aa4ea8b502ef547366998f,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.25,acre,,.19,,,10,3,Mostly Clear / Mostly Sunny
102041400073,3533c366067d4e8eb8224aaf3185e921,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102041400091,7f7011c499fb4868abb4939696768631,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102041400110,904764938af74553ad6521343e7a5579,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.5,acre,,.29,,,10,2,Mostly Clear / Mostly Sunny
102041400129,e99c4f24ae1a4b4c88b15e84a509faed,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.09,,,12,2,Clear/Sunny
102041400129,e99c4f24ae1a4b4c88b15e84a509faed,RG02,T02,yes,RAINY SEASON GARDENS,RG02,.,.,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102041400147,7a176bd1c30b4b0fa8823f403649a180,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.3,,,11,3,Clear/Sunny
102041400147,7a176bd1c30b4b0fa8823f403649a180,TG01,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102041400166,dfcddc0cc55d472fb89f8a3a1356bf55,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.38,,,11,3,Mostly Clear / Mostly Sunny
102041400166,dfcddc0cc55d472fb89f8a3a1356bf55,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102041400184,228a7bbf40704cddb5b7421adf3369a4,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102041400203,c83e075b1eb64b9e84aec0808cec9250,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.16,,,11,3,Partly Cloudy / Partly Sunny
102041400222,b782d366b9244def8a203e875d7ec473,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102041400240,1010e893f9dc402d8b2b4461da45850b,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102041400259,7885799dcdd542c99359b6b2eaaa51ac,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102041400278,38eed8439d36492cbab52353afa8fea5,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102041400296,e95afeded2e64a24acdbf0f9b23e5a38,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102041400296,e95afeded2e64a24acdbf0f9b23e5a38,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.25,acre,,.29,,,9,4,Clear/Sunny
102041410010,00d3e15a60ef4cd3bee737590ed46a69,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.6899999999999999,,,10,3,Partly Cloudy / Partly Sunny
102041410021,09891474304b4fbaa1344cfd299c3b01,RG03,T01,yes,RAINY SEASON GARDENS,RG03,.,.,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102041410031,bdfc54401c7b4caf8c616d40f77c617b,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102041410038,b37159df60e54aaf9537ada930dc3642,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.45,,,11,3,Clear/Sunny
102041410066,a341ca12b9dc4a33b7c43e2c6bade016,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1.01,,,12,3,Mostly Clear / Mostly Sunny
102051420012,632b030323804cffb1316529e818c853,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.1,,,12,3,Partly Cloudy / Partly Sunny
102051420029,de456e5e1fcc48c2a6940511c4836d54,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.3,acre,,.11,,,11,3,Partly Cloudy / Partly Sunny
102051420082,84cb939356284225941bc31512645127,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.8,,,10,2,Partly Cloudy / Partly Sunny
102051420117,860a955420db4d7fbf1a005e3234744e,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102051420222,41f6f06b744948b8a180add2bf6a821b,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102051420239,e40a84b8fd0e4c36ae83bf3289a641e3,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.47,,,9,3,Partly Cloudy / Partly Sunny
102051430012,6f8a942d7293484088b4f7a1712e2488,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.75,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102051430024,bd301477d6be4946b96bb8810b5e98e2,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.36,,,10,3,Partly Cloudy / Partly Sunny
102051430036,f90d55d471e643f5b060ae457d032d00,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.28,,,12,3,Clear/Sunny
102051430036,f90d55d471e643f5b060ae457d032d00,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.75,acre,,.6,,,12,3,Partly Cloudy / Partly Sunny
102051430051,95af18dce6774558b4c8189c8ece2dc8,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102051430101,6c1d67be72734fa6bc1262795e6dfeda,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.16,acre,,.16,,,11,3,Clear/Sunny
102051430101,6c1d67be72734fa6bc1262795e6dfeda,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.5,acre,,.23,,,11,2,Clear/Sunny
102051430152,7582b1435c13454086dd7df52e8b3f23,TG01,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.8,,,8,2,Clear/Sunny
102051430152,7582b1435c13454086dd7df52e8b3f23,TG01,T03,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.8,,,9,3,Clear/Sunny
102051430152,7582b1435c13454086dd7df52e8b3f23,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.8,,,13,6,Clear/Sunny
102051430164,b38d57ceadc649fb9d65cab43fd11ef0,RG01,T02,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.16,,,11,3,Partly Cloudy / Partly Sunny
102051430164,b38d57ceadc649fb9d65cab43fd11ef0,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.25,acre,,.01,,,11,3,Mostly Clear / Mostly Sunny
102051430176,5701beeaba974d40a7bbd4dfde031f20,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.3,,,11,3,Partly Cloudy / Partly Sunny
102051430188,7e32f14df52c411ca63726a3e472813f,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.44,,,11,4,Partly Cloudy / Partly Sunny
102051430225,6acff8e3c9bf49fe8e234bbfa1418ced,TG01,,no,,,,,,,,,,,,,
102051430249,7354428d3dc54a6dbd1345984caa5391,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.71,,,10,3,Mostly Clear / Mostly Sunny
102051440012,566d43d5f56443ba987d1e716aa227b4,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.3,,,9,3,Mostly Cloudy / Considerable Cloudiness
102051440026,c4110f608f2a4f339cd3bf50cc4e3e82,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.1,,,11,3,Partly Cloudy / Partly Sunny
102051440040,a2683b910a1041eb9d07350731885496,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.5,,,11,3,Partly Cloudy / Partly Sunny
102051440053,c1ba47824f1c4c7ba676e8623e0ffc57,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102051440067,41920caf5e394eafb2c0d877f0517bb9,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102051440081,bb8dfd0477054610a54d19c9af3431c7,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.06,,,11,2,Partly Cloudy / Partly Sunny
102051440081,bb8dfd0477054610a54d19c9af3431c7,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102051440094,e2e497e7ef9548ef882868168b7d2887,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.76,,,11,2,Mostly Clear / Mostly Sunny
102051440108,6f901cf215964ea3810048a4460e0c44,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
102051440122,9224e30a16b4406493ae4b87b9689295,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.23,,,11,3,Partly Cloudy / Partly Sunny
102051440136,36e063d4f32a438eb26110573701ff73,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.77,,,10,3,Partly Cloudy / Partly Sunny
102051440163,43861adfccf744b1b8a0b7dc3611294f,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.17,,,10,3,Partly Cloudy / Partly Sunny
102051440177,5b182d7fb961452cb30157b912ef9c26,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.5600000000000001,,,8,3,Partly Cloudy / Partly Sunny
