ea_id,com_cg35a,com_cg35b,com_cg35c,com_cg35c_oth,com_cg36,com_cg37
10320171,C,SWINE FEVER DISEASE OF PIGS.,LIVESTOCK DISEASE,,2015,1/2
10320171,B,ROAD MAINTENANCE,,,,
10320171,A,CONSTRUCTION OF SCHOOL BLOCKS,,,,
10320171,D,FORE AMY WORMS,CROP DISEASE/PESTS,,2016,3/4
10320171,,Events that made people better off,,,,
10320171,B,FLOODS,flood,,2016,3/4
10320171,,Events that made people worse off,,,,
10320171,D,,,,,
10401172,,Events that made people better off,,,,
10401172,B,,,,,
10401172,A,HIGH PRICES OF COMMODITIES,OTHER BAD (SPECIFY),,2014,1/4
10401172,C,OUTBREAK OF  SWINE FEVER DISEASE,LIVESTOCK DISEASE,,2016,1/2
10401172,D,,,,,
10401172,,Events that made people worse off,,,,
10401172,A,INTRODUCTION  OF  BOREHOLES,,,,
10401172,D,,,,,
10401172,C,,,,,
10401172,B,DROUGHT,drought,,2015,3/4
10401173,C,INTRODUCTION  OF  IRRIGATION SCHEME,,,,
10401173,A,CONSTRUCTION OF  A   NEW  SCHOOL,,,,
10401173,B,CONSTRUCTION  OF  SCHOOL  BLOCKS,,,,
10401173,C,FLOODS,flood,,2014,3/4
10401173,D,FOOD TOO EXPENSIVE,SHARP CHANGE IN PRICES,,2016,3/4
10401173,D,CONSTRUCTION  OF  A BRIDGE,,,,
10401173,,Events that made people worse off,,,,
10401173,B,DROUGHT,drought,,2015,3/4
10401173,,Events that made people better off,,,,
10401173,A,LACK OF MARKETS  FOR TOBACCO AND PAPLICA,OTHER BAD (SPECIFY),,2013,1/2
10401174,D,,,,,
10401174,B,CONSTRUCTION OF SCHOOL BLOCKS,,,,
10401174,C,,,,,
10401174,,Events that made people worse off,,,,
10401174,C,HIGH PRICES OF COMMODITIES,SHARP CHANGE IN PRICES,,2015,1/2
10401174,B,DROUGHT,drought,,2014,3/4
10401174,,Events that made people better off,,,,
10401174,D,OUTBREAK  OF FORE AMY WORMS  IN MAIZE,CROP DISEASE/PESTS,,2016,3/4
10401174,A,FLOODS,flood,,2016,1/4
10401174,A,INTRODUCTION OF PIPED WATER,,,,
10401175,C,THE OUTBREAK OF PIG DISEASE CALLED SWINE FEVER,LIVESTOCK DISEASE,,2015,1/4
10401175,B,FLOODS,flood,,2013,1/2
10401175,C,PLANTING OF TREES,,,,
10401175,,Events that made people better off,,,,
10401175,D,,,,,
10401175,A,DROUGHT,drought,,2014,3/4
10401175,,Events that made people worse off,,,,
10401175,A,CONSTRUCTION  OF SCHOOL BLOCK,,,,
10401175,B,MAINTENANCE OF A ROAD,,,,
10401175,D,WILD ANIMALS LIKE MONKEYS ; WILD PIGS AND ELEPHANTS DESTROYED CROPS,CROP DISEASE/PESTS,,2014,3/4
10401176,A,CONSTRUCTION OF BOREHOLES,,,,
10401176,A,DROUGHT,drought,,2015,3/4
10401176,B,OUTBREAK  OF MALARIA,HUMAN EPIDEMIC DISEASE,,2016,3/4
10401176,B,CONSTRUCTION OF NURSERY SCHOOL,,,,
10401176,D,OUTBREAK  SWINE FEVER DISEASE,LIVESTOCK DISEASE,,2015,1/4
10401176,C,CONSTRUCTION OF A SCHOOL BLOCK,,,,
10401176,,Events that made people worse off,,,,
10401176,C,HEAVY RAINS,OTHER BAD (SPECIFY),,2016,1/2
10401176,D,,,,,
10401176,,Events that made people better off,,,,
10401177,A,INTRODUCTION  OF ELECTRICITY  IN THE AREA,,,,
10401177,A,FLOODS,flood,,2015,1/4
10401177,,Events that made people better off,,,,
10401177,B,CONSTRUCTION OF SMALL ROADS IN THE AREA.,,,,
10401177,C,HIGH PRICES  OF  COMMODITIES,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
10401177,C,,,,,
10401177,D,OUTBREAK  OF SWINE FEVER  DISEASE  OF PIGS,LIVESTOCK DISEASE,,2015,1/4
10401177,B,LOW PRICES OF TOBACCO SALES,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10401177,D,,,,,
10401177,,Events that made people worse off,,,,
10401178,C,CONSTRUCTION OF  A CLINIC,,,,
10401178,D,FLOODS,flood,,2016,ALMOST NONE
10401178,,Events that made people worse off,,,,
10401178,A,DROUGHT,drought,,2014,3/4
10401178,B,NEW WAYS OF FARMING,,,,
10401178,A,ROAD MAINTENANCE,,,,
10401178,B,OUTBREAK OF  FORE AMY WORMS,CROP DISEASE/PESTS,,2016,3/4
10401178,D,,,,,
10401178,,Events that made people better off,,,,
10401178,C,POOR MARKETS FOR TOBACCO,OTHER BAD (SPECIFY),,2015,3/4
10401179,B,FLOODS,flood,,2016,3/4
10401179,,Events that made people worse off,,,,
10401179,D,,,,,
10401179,A,INTRODUCTION OF ELECTRICITY,,,,
10401179,C,,,,,
10401179,C,POOR MARKET OF TOBACCO,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
10401179,,Events that made people better off,,,,
10401179,B,,,,,
10401179,D,,,,,
10401179,A,DROUGHT,drought,,2016,3/4
10401180,A,HIGH COST OF FERTILIZER,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10401180,D,,,,,
10401180,,Events that made people worse off,,,,
10401180,C,,,,,
10401180,B,HIGH COST OF FOOD (MAIZE),SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10401180,,Events that made people better off,,,,
10401180,B,NEW EMPLOYMENT OPPORTUNITIES,,,,
10401180,A,MAINTENANCE OF SCHOOL,,,,
10401180,D,,,,,
10401180,C,IRREGULAR RAINS,drought,,2015,ALMOST ALL
10402181,D,,,,,
10402181,C,,,,,
10402181,C,,,,,
10402181,,Events that made people better off,,,,
10402181,B,Malaria,HUMAN EPIDEMIC DISEASE,,2015,3/4
10402181,,Events that made people worse off,,,,
10402181,A,Drought,drought,,2015,3/4
10402181,D,,,,,
10402181,A,Helth Clinic,,,,
10402181,B,,,,,
10403182,A,"""INTRODUCTION  OF  SCHOOL FEEDING PROGRAMME """,,,,
10403182,C,MAINTENANCE  OF SCHOOL  BLOCKS,,,,
10403182,,Events that made people worse off,,,,
10403182,,Events that made people better off,,,,
10403182,D,CONSTRUCTION  OF  UNDER FIVE CLINIC,,,,
10403182,B,FLOODS,flood,,2016,1/4
10403182,C,POOR PRICES OF TOBACCO,SHARP CHANGE IN PRICES,,2016,3/4
10403182,A,SWINE FEVER DISEASE OF PIGS,LIVESTOCK DISEASE,,2014,1/4
10403182,B,CONSTRUCTION OF  LEANERS  TOILETS,,,,
10403182,D,OUTBREAK OF MALARIA DISEASE,HUMAN EPIDEMIC DISEASE,,2016,3/4
10403183,D,,,,,
10403183,D,,,,,
10403183,B,,,,,
10403183,A,Food supply  by World Food Program,,,,
10403183,,Events that made people worse off,,,,
10403183,,Events that made people better off,,,,
10403183,A,Floods in 2016 that has swept away most farms and and houses,flood,,2016,3/4
10403183,B,drought in 2015 that left most households without enough food,drought,,2015,3/4
10403183,C,Malaria disease in 2016,HUMAN EPIDEMIC DISEASE,,2016,ALMOST ALL
10403183,C,,,,,
10404184,A,OUTBREAK OF SWINE FEVER DISEASE OF PIGS,LIVESTOCK DISEASE,,2014,ALMOST NONE
10404184,C,,,,,
10404184,,Events that made people worse off,,,,
10404184,B,CONSTRUCTION  OF TEACHER'S HOUSES,,,,
10404184,D,OUTBREAK  OF MALARIA DISEASE,HUMAN EPIDEMIC DISEASE,,2015,1/2
10404184,C,DROUGHT,drought,,2015,1/2
10404184,B,NEW CASTLE DISEASE IN CHICKENS,LIVESTOCK DISEASE,,2015,1/2
10404184,,Events that made people better off,,,,
10404184,A,INTRODUCTION  OF  PIPED WATER,,,,
10404184,D,,,,,
10404185,D,,,,,
10404185,C,,,,,
10404185,A,drought,drought,,2015,ALMOST ALL
10404185,,Events that made people better off,,,,
10404185,B,,,,,
10404185,B,,,,,
10404185,D,,,,,
10404185,A,Relief food,,,,
10404185,C,,,,,
10404185,,Events that made people worse off,,,,
10404186,B,,,,,
10404186,C,,,,,
10404186,,Events that made people better off,,,,
10404186,B,,,,,
10404186,A,POOR MARKETING OF FARM PRODUCE,SHARP CHANGE IN PRICES,,2016,3/4
10404186,,Events that made people worse off,,,,
10404186,C,,,,,
10404186,D,,,,,
10404186,A,MASAF PROJECT,,,,
10404186,D,,,,,
10405187,A,drought,drought,,2015,3/4
10405187,,Events that made people worse off,,,,
10405187,D,,,,,
10405187,C,,,,,
10405187,B,,,,,
10405187,C,,,,,
10405187,,Events that made people better off,,,,
10405187,B,,,,,
10405187,A,Irrigation,,,,
10405187,D,,,,,
10407188,A,CONSTRUCTION  OF A CLINIC,,,,
10407188,,Events that made people better off,,,,
10407188,C,INTRODUCTION OF BOREHOLES,,,,
10407188,C,DROUGHT,drought,,2014,3/4
10407188,D,,,,,
10407188,B,CONSTRUCTION OF A SCHOOL BLOCK.,,,,
10407188,A,FLOODS,flood,,2013,1/4
10407188,B,OUTBREAK MAIZE PESTS,CROP DISEASE/PESTS,,2016,1/2
10407188,,Events that made people worse off,,,,
10407188,D,,,,,
10407189,D,HIGH PRICES OF COMMODITIES,SHARP CHANGE IN PRICES,,2016,3/4
10407189,C,POOR MARKETS OF TOBACCO,OTHER BAD (SPECIFY),,2016,3/4
10407189,A,FLOODS,flood,,2015,1/4
10407189,B,DROUGHT,drought,,2014,3/4
10407189,B,,,,,
10407189,D,,,,,
10407189,C,,,,,
10407189,A,PROVISION  OF TREADLE PUMPS,,,,
10407189,,Events that made people worse off,,,,
10407189,,Events that made people better off,,,,
10407190,B,,,,,
10407190,,Events that made people worse off,,,,
10407190,,Events that made people better off,,,,
10407190,A,POOR MARKETING OF FARM PRODUCE,SHARP CHANGE IN PRICES,,2016,3/4
10407190,B,,,,,
10407190,A,MASAF PROJECT,,,,
10407190,C,,,,,
10407190,C,,,,,
10407190,D,,,,,
10407190,D,,,,,
10408191,D,,,,,
10408191,A,CONSTRUCTION OF TEACHER'S HOUSES  AND SCHOOL  BLOCK,,,,
10408191,B,SWINE FEVER DISEASE OF PIGS,LIVESTOCK DISEASE,,2015,3/4
10408191,,Events that made people worse off,,,,
10408191,C,HEAVY RAINS,OTHER BAD (SPECIFY),,2015,ALMOST ALL
10408191,D,,,,,
10408191,B,CONSTRUCTION  OF A BRIDGE,,,,
10408191,C,CONSTRUCTION  OF SHALLOW WELLS,,,,
10408191,,Events that made people better off,,,,
10408191,A,FLOODS,flood,,2015,1/4
10408192,B,,,,,
10408192,D,,,,,
10408192,A,,,,,
10408192,C,,,,,
10408192,C,,,,,
10408192,B,Drought,drought,,2016,ALMOST ALL
10408192,,Events that made people better off,,,,
10408192,,Events that made people worse off,,,,
10408192,D,,,,,
10408192,A,Price Fluctuation,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10420193,C,INSUFFICIENT OF  DRUGS  IN   HOSPITALS,OTHER BAD (SPECIFY),,2015,3/4
10420193,D,,,,,
10420193,,Events that made people worse off,,,,
10420193,A,CONSTRUCTION  OF SCHOOL,,,,
10420193,B,INTRODUCTION  OF  MAIZE MILL,,,,
10420193,D,,,,,
10420193,A,DROUGHT,drought,,2014,3/4
10420193,C,,,,,
10420193,,Events that made people better off,,,,
10420193,B,FOOD WAS EXPENSIVE,SHARP CHANGE IN PRICES,,2015,3/4
10420194,C,,,,,
10420194,C,,,,,
10420194,D,,,,,
10420194,,Events that made people better off,,,,
10420194,,Events that made people worse off,,,,
10420194,A,NEW EMPLOYMENT OPPORTUNITIES,,,,
10420194,B,SCHOOL IMPROVEMENT,,,,
10420194,B,,,,,
10420194,D,,,,,
10420194,A,HIGH COST OF FERTILIZER,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10420195,,Events that made people better off,,,,
10420195,C,,,,,
10420195,A,,,,,
10420195,D,,,,,
10420195,,Events that made people worse off,,,,
10420195,C,,,,,
10420195,B,,,,,
10420195,B,FLOODS,flood,,2016,1/2
10420195,D,,,,,
10420195,A,DROUGHT,drought,,2013,3/4
10501196,B,,,,,
10501196,,Events that made people worse off,,,,
10501196,A,Price  Fluctuation,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
10501196,D,,,,,
10501196,C,,,,,
10501196,A,,,,,
10501196,D,,,,,
10501196,C,Diseaeses,HUMAN EPIDEMIC DISEASE,,2014,1/2
10501196,B,Drought,drought,,2016,ALMOST ALL
10501196,,Events that made people better off,,,,
10501197,C,Food Aid,,,,
10501197,A,Masaf Project,,,,
10501197,A,Drought,drought,,2015,1/2
10501197,C,Low prices offered for produce,OTHER GOOD (SPECIFY),PRICES FLUCTUATION OF COMMODITIES,2013,ALMOST ALL
10501197,,Events that made people worse off,,,,
10501197,,Events that made people better off,,,,
10501197,B,High fertilizer prices,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10501197,D,,,,,
10501197,D,Girls in St 7 are given money for school uniform and stationery tnm,,,,
10501197,B,Mtukula Pakhomo,,,,
10501198,B,Price Fluctuations,SHARP CHANGE IN PRICES,,2014,ALMOST ALL
10501198,D,Breakdown of social services,LOSS OF KEY SOCIAL SERVICE(S),,2016,1/2
10501198,,Events that made people better off,,,,
10501198,C,Drought,drought,,2015,ALMOST ALL
10501198,,Events that made people worse off,,,,
10501198,B,,,,,
10501198,A,Diseases,HUMAN EPIDEMIC DISEASE,,2016,ALMOST ALL
10501198,C,,,,,
10501198,A,Building of new girls hostels,,,,
10501198,D,,,,,
10501199,A,Drought,drought,,2015,ALMOST ALL
10501199,A,"""Construction of a new primary school """,,,,
10501199,B,,,,,
10501199,C,Crop Failure,drought,,2015,ALMOST ALL
10501199,D,,,,,
10501199,,Events that made people better off,,,,
10501199,B,Price fluctuations,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
10501199,,Events that made people worse off,,,,
10501199,C,,,,,
10501199,D,,,,,
10502200,A,,,,,
10502200,D,,,,,
10502200,C,,,,,
10502200,B,Diseases,HUMAN EPIDEMIC DISEASE,,2015,3/4
10502200,C,,,,,
10502200,B,,,,,
10502200,,Events that made people worse off,,,,
10502200,A,Price Fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10502200,,Events that made people better off,,,,
10502200,D,,,,,
10502201,C,Disease,HUMAN EPIDEMIC DISEASE,,2016,ALMOST ALL
10502201,D,,,,,
10502201,A,Drought,drought,,2013,ALMOST ALL
10502201,B,,,,,
10502201,D,Floods,flood,,2016,1/4
10502201,B,Price Fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10502201,A,,,,,
10502201,,Events that made people worse off,,,,
10502201,,Events that made people better off,,,,
10502201,C,,,,,
10502202,B,Theft,LOSS OF KEY SOCIAL SERVICE(S),,2015,ALMOST ALL
10502202,,Events that made people better off,,,,
10502202,C,,,,,
10502202,A,Price fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10502202,,Events that made people worse off,,,,
10502202,D,,,,,
10502202,B,new employment by Tropher estate,,,,
10502202,D,,,,,
10502202,C,,,,,
10502202,A,Introduction  of a health  Centre,,,,
10502203,D,,,,,
10502203,B,,,,,
10502203,C,,,,,
10502203,A,Natural disaster,OTHER BAD (SPECIFY),,2014,1/2
10502203,,Events that made people worse off,,,,
10502203,B,Drought,drought,,2016,ALMOST ALL
10502203,A,,,,,
10502203,,Events that made people better off,,,,
10502203,D,,,,,
10502203,C,Price fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10503204,D,,,,,
10503204,,Events that made people better off,,,,
10503204,B,Diseases,HUMAN EPIDEMIC DISEASE,,2016,ALMOST ALL
10503204,A,,,,,
10503204,C,,,,,
10503204,D,,,,,
10503204,,Events that made people worse off,,,,
10503204,A,Price  Fluctuations,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
10503204,C,,,,,
10503204,B,,,,,
10503205,D,,,,,
10503205,C,Drought,drought,,2016,ALMOST ALL
10503205,B,,,,,
10503205,A,Price fluctuations,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
10503205,D,,,,,
10503205,,Events that made people worse off,,,,
10503205,,Events that made people better off,,,,
10503205,B,lack of social services,LOSS OF KEY SOCIAL SERVICE(S),,2015,ALMOST ALL
10503205,C,,,,,
10503205,A,,,,,
10503206,,Events that made people worse off,,,,
10503206,B,Elecricity,,,,
10503206,D,,,,,
10503206,A,Medical facility,,,,
10503206,A,Price  fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10503206,D,,,,,
10503206,B,Drought,drought,,2016,ALMOST ALL
10503206,C,Diseases Maralia,HUMAN EPIDEMIC DISEASE,,2016,ALMOST ALL
10503206,C,,,,,
10503206,,Events that made people better off,,,,
10504207,A,Price fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10504207,B,,,,,
10504207,B,Drought,drought,,2015,ALMOST ALL
10504207,,Events that made people worse off,,,,
10504207,C,Diseases Maralia,HUMAN EPIDEMIC DISEASE,,2016,3/4
10504207,D,,,,,
10504207,,Events that made people better off,,,,
10504207,D,,,,,
10504207,C,,,,,
10504207,A,,,,,
10505208,B,,,,,
10505208,A,Masaf 4,,,,
10505208,D,,,,,
10505208,C,,,,,
10505208,D,,,,,
10505208,C,Crop failures,OTHER GOOD (SPECIFY),CROP FAILURE,2016,ALMOST ALL
10505208,B,Drought,drought,,2016,ALMOST ALL
10505208,A,Price fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10505208,,Events that made people worse off,,,,
10505208,,Events that made people better off,,,,
10505209,B,,,,,
10505209,A,,,,,
10505209,D,,,,,
10505209,,Events that made people worse off,,,,
10505209,B,High input prices,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10505209,A,Drought dry spell  made people to harvest less crops,drought,,2016,ALMOST ALL
10505209,C,,,,,
10505209,D,,,,,
10505209,,Events that made people better off,,,,
10505209,C,Low agricultural produce prices,OTHER GOOD (SPECIFY),PRICES FLUCTUATION OF COMMODITIES,2015,ALMOST ALL
10505210,C,,,,,
10505210,C,,,,,
10505210,B,,,,,
10505210,,Events that made people worse off,,,,
10505210,D,,,,,
10505210,A,,,,,
10505210,,Events that made people better off,,,,
10505210,B,Loss of Social services,LOSS OF KEY SOCIAL SERVICE(S),,2016,ALMOST ALL
10505210,D,,,,,
10505210,A,Price Fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10506211,A,Construction of a brigdes,,,,
10506211,C,Price fluctuations,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
10506211,D,,,,,
10506211,B,Crop faliure,drought,,2016,ALMOST ALL
10506211,,Events that made people worse off,,,,
10506211,C,,,,,
10506211,B,Drilling of boreholes,,,,
10506211,D,Disease,HUMAN EPIDEMIC DISEASE,,2016,ALMOST ALL
10506211,,Events that made people better off,,,,
10506211,A,Drought,drought,,2016,ALMOST ALL
10506212,C,Drought,drought,,2016,ALMOST ALL
10506212,D,,,,,
10506212,C,,,,,
10506212,,Events that made people better off,,,,
10506212,,Events that made people worse off,,,,
10506212,A,,,,,
10506212,B,,,,,
10506212,D,,,,,
10506212,A,Price fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10506212,B,Diseaeses,HUMAN EPIDEMIC DISEASE,,2016,3/4
10507213,D,,,,,
10507213,C,Crop disease,CROP DISEASE/PESTS,,2016,ALMOST ALL
10507213,D,New school,NEW SCHOOL,,2015,ALMOST ALL
10507213,A,New School,,,,
10507213,B,Drought,drought,,2015,ALMOST ALL
10507213,,Events that made people worse off,,,,
10507213,A,Price flactuations,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
10507213,C,New Market,,,,
10507213,B,New Police,,,,
10507213,,Events that made people better off,,,,
10507214,B,,,,,
10507214,B,Drought,drought,,2015,ALMOST ALL
10507214,A,Mtukula Pakhomo,,,,
10507214,,Events that made people better off,,,,
10507214,D,,,,,
10507214,C,Price fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10507214,,Events that made people worse off,,,,
10507214,A,"""Diseases Maralia """,HUMAN EPIDEMIC DISEASE,,2014,3/4
10507214,D,Employment,NEW EMPLOYMENT OPPORTUNITY,,2016,1/4
10507214,C,,,,,
10508215,C,,,,,
10508215,A,Diseases,,,,
10508215,C,,,,,
10508215,,Events that made people better off,,,,
10508215,D,,,,,
10508215,D,,,,,
10508215,,Events that made people worse off,,,,
10508215,B,,,,,
10508215,A,Price fluctuations,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
10508215,B,Drought,drought,,2016,ALMOST ALL
10508216,,Events that made people better off,,,,
10508216,C,,,,,
10508216,B,,,,,
10508216,B,Fluctuation  of prices,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
10508216,A,Drought,drought,,2015,ALMOST ALL
10508216,C,Diseases,HUMAN EPIDEMIC DISEASE,,2016,3/4
10508216,D,,,,,
10508216,,Events that made people worse off,,,,
10508216,D,,,,,
10508216,A,Masaf 4,,,,
10509217,A,,,,,
10509217,C,,,,,
10509217,D,,,,,
10509217,D,,,,,
10509217,,Events that made people worse off,,,,
10509217,B,,,,,
10509217,,Events that made people better off,,,,
10509217,A,Price fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
10509217,B,drought,drought,,2016,ALMOST ALL
10509217,C,Diseases,HUMAN EPIDEMIC DISEASE,,2016,ALMOST ALL
10510218,C,Mtukula pakhomo,,,,
10510218,B,Theft security  breakdown,LOSS OF KEY SOCIAL SERVICE(S),,2016,3/4
10510218,D,,,,,
10510218,A,Masaf Project,,,,
10510218,C,drought,drought,,2016,3/4
10510218,D,,,,,
10510218,,Events that made people better off,,,,
10510218,B,Electricity grid,,,,
10510218,A,Price  Fluctuations,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
10510218,,Events that made people worse off,,,,
10520219,,Events that made people better off,,,,
10520219,C,,,,,
10520219,D,,,,,
10520219,D,,,,,
10520219,B,Construction of a new bridge,,,,
10520219,A,Fluctuation of prices,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
10520219,,Events that made people worse off,,,,
10520219,B,Poor social services,LOSS OF KEY SOCIAL SERVICE(S),,2015,ALMOST ALL
10520219,A,Construction of a missinary Secondary School,,,,
10520219,C,Drought,drought,,2016,ALMOST ALL
10601220,,Events that made people worse off,,,,
10601220,D,,,,,
10601220,A,DISEASES OF CASSAVA,CROP DISEASE/PESTS,,2013,3/4
10601220,,Events that made people better off,,,,
10601220,B,CONSTRUCTION OF  UNDER FIVE CLINIC,,,,
10601220,A,INTRODUCTION  OF PIPED WATER,,,,
10601220,D,,,,,
10601220,C,,,,,
10601220,B,OUT BREAK OF TYPHOID AND NEW CASH DISEASE,LIVESTOCK DISEASE,,2014,3/4
10601220,C,NEW STEAMERS INTRODUCED ON LAKE MALAWI,,,,
10601221,,Events that made people better off,,,,
10601221,B,HIGH PRICES OF COMMODITIES,OTHER BAD (SPECIFY),,2015,3/4
10601221,A,MAINTENANCE OF DIRT ROADS,,,,
10601221,B,GOOD MARKET FOR FISH,,,,
10601221,D,,,,,
10601221,A,DROUGHT,drought,,2016,3/4
10601221,D,,,,,
10601221,C,CONSTRUCTION OF  UNDER FIVE CLINIC,,,,
10601221,,Events that made people worse off,,,,
10601221,C,SHORTAGE OF TEACHERS,OTHER BAD (SPECIFY),,2014,3/4
10601223,D,,,,,
10601223,C,,,,,
10601223,A,DROUGHT,drought,,2015,1/2
10601223,A,CONSTRUCTION OF SCHOOL BLOCKS,,,,
10601223,,Events that made people better off,,,,
10601223,C,,,,,
10601223,B,,,,,
10601223,,Events that made people worse off,,,,
10601223,B,STRONG WIND,OTHER BAD (SPECIFY),,2014,1/2
10601223,D,,,,,
10601224,C,CONSTRUCTION OF NURSERY SCHOOL,,,,
10601224,B,MAINTENANCE OF DIRT ROADS,,,,
10601224,A,CONSTRUCTION OF SCHOOL BLOCKS,,,,
10601224,A,HIGH PRICES OF COMMODITIES,SHARP CHANGE IN PRICES,,2015,3/4
10601224,D,,,,,
10601224,B,HEAVY WINDS DESTROYED HOUSES,OTHER BAD (SPECIFY),,2015,ALMOST NONE
10601224,D,,,,,
10601224,,Events that made people worse off,,,,
10601224,C,OUTBREAK OF FORE AMY WORMS,CROP DISEASE/PESTS,,2016,3/4
10601224,,Events that made people better off,,,,
10601225,A,CONSTRUCTION OF LIWAWA LODGE,,,,
10601225,D,,,,,
10601225,C,,,,,
10601225,,Events that made people worse off,,,,
10601225,,Events that made people better off,,,,
10601225,D,,,,,
10601225,C,HIGH PRICES OF COMMODITIES,OTHER BAD (SPECIFY),,2016,3/4
10601225,B,MAINTENANCE OF SCHOOL BUILDINDS,,,,
10601225,A,STRONG WINDS DESTROYED HOUSES,OTHER BAD (SPECIFY),,2014,ALMOST NONE
10601225,B,DROUGHT,drought,,2015,3/4
10601226,D,HIGH PRICES OF COMMODITIES,SHARP CHANGE IN PRICES,,2015,1/2
10601226,C,,,,,
10601226,D,,,,,
