case_id,hhid,crop_code,ag_q01,ag_q02a,ag_q02b,ag_q02b_oth,ag_q02c,ag_q03,ag_q05a,ag_q05b,ag_q06a,ag_q06b,ag_q07a,ag_q07b,ag_q08,ag_q09,ag_q09_oth,ag_q10,ag_q31a,ag_q31b,ag_q31b_oth,ag_q31c,ag_q32a,ag_q32b,ag_q32b_oth,ag_q32c,ag_q33a,ag_q33b,ag_q33b_oth,ag_q33c,ag_q34a,ag_q34b,ag_q34b_oth,ag_q34c,ag_q35a,ag_q35b,ag_q35b_oth,ag_q35c,ag_q35d,ag_q36a,ag_q36b,ag_q36_oth,ag_q37,ag_q38,ag_q38_oth,ag_q39a,ag_q39b,ag_q39b_oth,ag_q39c,ag_q40a,ag_q40b,ag_q40_oth,ag_q41a,ag_q41b,ag_q41_oth
102011240063,9406a2627951431ca617091d295c9c25, CASSAVA,no,,,,,,,,,,,,,,,,2,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,2,50 KG BAG,,NOT APPLICABLE,1,PAIL (LARGE),,NOT APPLICABLE,2,Rotting,,,no,,,,,,,,,,Food for household,Seed for planting,
102011240071,323edb614c48487d90d8cb78cc98543c, CASSAVA,no,,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (SMALL),,S: SHELLED,1,Rotting,,,no,,,,,,,,,,Food for household,Seed for planting,
102011240078,023cc5425bb84a50ac7d40e551636ed2, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,3,PAIL (LARGE),,NOT APPLICABLE,1,PAIL (LARGE),,NOT APPLICABLE,1,Rotting,Insects,,no,,,,,,,,,,Food for household,Seed for planting,
102011240086,abd95c8c631e4b43a5fe4b9c950dddfa,banana,no,,,,,,,,,,,,,,,,2,bunch,,NOT APPLICABLE,0,,,,0,,,,0,,,,1,bunch,,NOT APPLICABLE,1,Rotting,Insects,,no,,,,,,,,,,Food for household,Seed for planting,
102011240093,fceaccbdda184f9293e5525f37f2e0ed,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,piece,,NOT APPLICABLE,5,Rotting,,,no,,,,,,,,,,Food for household,,
102011240101,5dcbbbedd30b41968b25c302d8b9d2b8,OTHER (SPECIFY),yes,55,PAIL (LARGE),,NOT APPLICABLE,50000,1,,1,2,july,2016,3,Own Bicycle or Oxcart,,0,0,,,,0,,,,0,,,,0,,,,5,PAIL (SMALL),,NOT APPLICABLE,5,Rotting,,,no,,,,,,,,,,To sell at a higher price,Does not usually store,
102011240101,5dcbbbedd30b41968b25c302d8b9d2b8,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,5,Rotting,,,no,,,,,,,,,,Food for household,,
102011250014,dc16a812db7e47ce92b4d6855d903379, CASSAVA,no,,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,2,bunch,,S: SHELLED,1,Rotting,,,no,,,,,,,,,,Food for household,Seed for planting,
102011250028,5fb15c46222c4221b9fbb4fd50076129, CASSAVA,no,,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,2,bunch,,NOT APPLICABLE,1,Rotting,,,no,,,,,,,,,,Food for household,Seed for planting,
102011250042,325b0424c2f940f6a3a871ef4e5025c1, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,bunch,,S: SHELLED,1,Rodents/Pests,,,no,,,,,,,,,,Food for household,,
102011250071,74be87fb7ce94f31a1ab7b16744afb1b, CASSAVA,no,,,,,,,,,,,,,,,,2,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,2,Rodents/Pests,,,yes,Bags in house,,1,50 KG BAG,,NOT APPLICABLE,Did Nothing,,,Food for household,,
102011250085,f60f66c0e50f4e829909a6eac3408dff,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,50 KG BAG,,NOT APPLICABLE,10,Other (Specify),,DAMAGE DURING HARVEST,no,,,,,,,,,,Does not usually store,,
102011250085,f60f66c0e50f4e829909a6eac3408dff, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,Rodents/Pests,,,yes,Bags in house,,1,PAIL (LARGE),,NOT APPLICABLE,Did Nothing,,,Food for household,,
102011250099,dd4471d372d146b1ab10037c91688e9d, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,Rodents/Pests,,,yes,Bags in house,,2,50 KG BAG,,NOT APPLICABLE,Did Nothing,,,Food for household,,
102011250142,9debc33173dd4be9a6c3a14706911ec8, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,2,Rotting,,,yes,Bags in house,,2,PAIL (LARGE),,NOT APPLICABLE,Did Nothing,,,Food for household,Seed for planting,
102011250157,63bb3a1ccb0745e3ac4bd8a5339d5788, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,S: SHELLED,2,Rotting,,,yes,Bags in house,,4,PAIL (LARGE),,NOT APPLICABLE,Did Nothing,,,Food for household,Seed for planting,
102011250185,e48d208a1f1a474db3573cf6c8264a88,banana,no,,,,,,,,,,,,,,,,2,bunch,,S: SHELLED,0,,,,0,,,,0,,,,1,bunch,,NOT APPLICABLE,1,Rotting,,,no,,,,,,,,,,Food for household,Seed for planting,
102011250185,e48d208a1f1a474db3573cf6c8264a88, CASSAVA,no,,,,,,,,,,,,,,,,3,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,2,50 KG BAG,,NOT APPLICABLE,2,PAIL (LARGE),,NOT APPLICABLE,3,Rotting,Rodents/Pests,,yes,Bags in house,,2,OTHER (SPECIFY),90 KG BAG,NOT APPLICABLE,Did Nothing,,,Food for household,Seed for planting,
102011250200,0ee100db409a486091a900b79e7b3ba6, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,S: SHELLED,3,Flood,Rotting,,no,,,,,,,,,,Food for household,Seed for planting,
102011250214,cd6f3350284c4ddabc64506a4f9aa29c,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,bunch,,NOT APPLICABLE,10,Rodents/Pests,Rotting,,no,,,,,,,,,,Food for household,Does not usually store,
102011250242,6e0e9fc7b19841d08358c834b7da0c6f, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,5,Rodents/Pests,Rotting,,yes,Bags in house,,1,OTHER (SPECIFY),90 KG BAG,NOT APPLICABLE,Did Nothing,,,Food for household,,
102011250256,9dc6a9e74ed447b696a95b2838132606,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,bunch,,NOT APPLICABLE,5,Rodents/Pests,Rotting,,no,,,,,,,,,,Food for household,,
102011250256,9dc6a9e74ed447b696a95b2838132606, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,U: UNSHELLED,5,Rotting,Rodents/Pests,,yes,Bags in house,,2,OTHER (SPECIFY),90 KG BAG,U: UNSHELLED,Did Nothing,,,Food for household,,
102011250270,47401c3a6a2a4ed3a649ce330e6e7505,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,2,PAIL (LARGE),,S: SHELLED,0,,,,1,PAIL (SMALL),,U: UNSHELLED,3,Rotting,,,no,,,,,,,,,,Food for household,,
102011250270,47401c3a6a2a4ed3a649ce330e6e7505, CASSAVA,no,,,,,,,,,,,,,,,,1,OTHER (SPECIFY),90 KG BAG,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,2,Rotting,,,no,,,,,,,,,,Food for household,,
102011250298,ec6f51c5915848149791752e6043c8cc,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,piece,,NOT APPLICABLE,4,Rotting,Rodents/Pests,,no,,,,,,,,,,Food for household,,
102011250298,ec6f51c5915848149791752e6043c8cc, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,6,Rotting,Rodents/Pests,,yes,Bags in house,,1,OTHER (SPECIFY),90 KG BAG,NOT APPLICABLE,Did Nothing,,,Food for household,,
102011270130,74afc3c104a84405a2e11cdd6f5b79b0, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,2,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,no,,,,,,,,,,Food for household,Seed for planting,
102011270244,ba6b368d5a3e456886afcfa134dceb5d, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,OTHER (SPECIFY),BUCKET,U: UNSHELLED,8,Rodents/Pests,,,no,,,,,,,,,,Food for household,,
102011280021,e9ed99054cfc4ca5b0549b99a0464b0d, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,Rodents/Pests,,,yes,Bags in house,,1,OTHER (SPECIFY),BASIN (MEDIUM),NOT APPLICABLE,Did Nothing,,,Food for household,,
102011280077,c2e1ba6facd9421d8909175e64b234d0,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,4,Other (Specify),,DAMAGE DURING HARVEST,yes,Heaped in house,,1,OTHER (SPECIFY),CLUSTER,NOT APPLICABLE,Did Nothing,,,Food for household,,
102011280105,a60b0962b5a648e18a4051df0a1341a0,banana,yes,3,50 KG BAG,,NOT APPLICABLE,12000,2,,2,,june,2016,4,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,2,Other (Specify),,DAMAGE DURING HARVEST,no,,,,,,,,,,Food for household,Wait for the arrival of buyer,
102011280133,4d6a8fa344f940379a623b3bca909bdf, CASSAVA,no,,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,2,Rotting,,,no,,,,,,,,,,Food for household,,
102011280133,4d6a8fa344f940379a623b3bca909bdf,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,Rotting,,,no,,,,,,,,,,Food for household,,
102011280161,428766adb2c64665b0b8d2b81d50b6fe, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,Rotting,,,no,,,,,,,,,,Food for household,,
102011280188,5c6f09ebaa084056979b55734ce91f89, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,Rotting,,,no,,,,,,,,,,Food for household,,
102011290024,ba858b0ae0f2474595ba7f2724e6cb0b, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,1,Rotting,,,no,,,,,,,,,,Food for household,,
102011290073,1aec409ab4f249b3a1b61099dd8a627f, CASSAVA,no,,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,2,bunch,,NOT APPLICABLE,1,Rotting,,,no,,,,,,,,,,Food for household,,
102011290174,63db764e92354067948b19ec053a355b,mango,no,,,,,,,,,,,,,,,,4,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,6,PAIL (LARGE),,U: UNSHELLED,15,Rotting,Insects,,no,,,,,,,,,,Food for household,,
102011290249,8186c02218a8453280ea560c028c678e,banana,no,,,,,,,,,,,,,,,,2,bunch,,NOT APPLICABLE,0,,,,0,,,,0,,,,1,OTHER (SPECIFY),CLUSTER,NOT APPLICABLE,2,Rotting,,,no,,,,,,,,,,Food for household,,
102011290249,8186c02218a8453280ea560c028c678e,mango,yes,10,PAIL (LARGE),,NOT APPLICABLE,10000,3,,1,,december,2015,2,On Foot,,0,11,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,3,PAIL (LARGE),,NOT APPLICABLE,3,Rotting,,,no,,,,,,,,,,Food for household,Seed for planting,
102011290274,d8ae44f0e05540ca8b2cf609bde50981,lemon,no,,,,,,,,,,,,,,,,6,piece,,U: UNSHELLED,0,,,,0,,,,0,,,,1,OTHER (SPECIFY),PAIL (10L),U: UNSHELLED,5,Rotting,,,no,,,,,,,,,,Does not usually store,,
102011290423,9b339f7537c8467baf20ca8e6b602533, CASSAVA,no,,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,3,Rodents/Pests,,,yes,Bags in house,,1,PAIL (SMALL),,NOT APPLICABLE,Did Nothing,,,Food for household,,
102011290447,1a5874887203409c90433b1c2b3e7f23,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,4,Other (Specify),,DAMAGE DURING HARVEST,yes,Heaped in house,,1,OTHER (SPECIFY),CLUSTER,NOT APPLICABLE,Did Nothing,,,Food for household,,
102011290447,1a5874887203409c90433b1c2b3e7f23, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,6,Rodents/Pests,,,yes,Bags in house,,1,PAIL (LARGE),,NOT APPLICABLE,Did Nothing,,,Food for household,,
102011290521,b952fdff004f45bbb2fa8c798cb46354,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,25,Rotting,,,no,,,,,,,,,,Does not usually store,,
102011290521,b952fdff004f45bbb2fa8c798cb46354, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,7,Rodents/Pests,,,yes,Other (Specify),BASIN,1,OTHER (SPECIFY),BASIN (SMALL),U: UNSHELLED,Did Nothing,,,Food for household,,
102021300009,6b510080a30a43e8a3f4e1a02dff0467,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,6,Rotting,,,no,,,,,,,,,,Food for household,,
102021300025,63be641f446b4f8086a0f1ffa81b6add,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,Rotting,,,no,,,,,,,,,,Food for household,To sell at a higher price,
102021300025,63be641f446b4f8086a0f1ffa81b6add,OTHER (SPECIFY),yes,3,50 KG BAG,,NOT APPLICABLE,40000,3,,1,2,august,2016,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,5,Rotting,,,no,,,,,,,,,,Food for household,To sell at a higher price,
102021300056,6f06a80a8c75404cbb78c957945716b7,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,Rotting,Flood,,no,,,,,,,,,,Food for household,,
102021300087,0cdb900a34ac4b43a15d4c0e003b76df,banana,yes,10,bunch,,NOT APPLICABLE,5000,2,,1,,may,2016,3,Truck / Bus/ Minibus,,3000,0,,,,0,,,,0,,,,0,,,,0,,,,5,Insects,,,no,,,,,,,,,,To sell at a higher price,Food for household,
102021300118,2275a0cdc196477b9991aa4c1f5f0f5c,banana,yes,20,bunch,,NOT APPLICABLE,6000,4,,1,,august,2016,0,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,10,Insects,,,no,,,,,,,,,,To sell at a higher price,Food for household,
102021300133,c37e583805ed4cb498abc254021bbb44,banana,no,,,,,,,,,,,,,,,,0,,,,50,bunch,,NOT APPLICABLE,0,,,,0,,,,0,,,,5,Rotting,,,no,,,,,,,,,,Food for household,Does not usually store,
102021300133,c37e583805ed4cb498abc254021bbb44,OTHER (SPECIFY),yes,20,50 KG BAG,,S: SHELLED,100000,2,,1,2,february,2016,3,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,20,Insects,Rotting,,no,,,,,,,,,,Does not usually store,,
102021300133,c37e583805ed4cb498abc254021bbb44,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,30,Theft,Rotting,,no,,,,,,,,,,Food for household,Does not usually store,
102021300149,bfeffa0e4e284f1c900956819ae114bf,banana,yes,18,50 KG BAG,,NOT APPLICABLE,160000,1,,1,,april,2016,10,Buyer picked up the crop,,0,4,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,15,Rotting,,,no,,,,,,,,,,Food for household,,
102021300164,6aa3e6fb44ac48a6b510d3c2e1bab486,banana,yes,50,50 KG BAG,,NOT APPLICABLE,180000,2,,1,,december,2015,10,Buyer picked up the crop,,0,2,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,10,Rotting,,,no,,,,,,,,,,Food for household,To sell at a higher price,
102021300164,6aa3e6fb44ac48a6b510d3c2e1bab486,OTHER (SPECIFY),yes,5,50 KG BAG,,U: UNSHELLED,80000,2,,1,,september,2015,3,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,5,Theft,,,no,,,,,,,,,,To sell at a higher price,Does not usually store,
102021300180,41c914b48dcd4aab913834a109e36d02,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,Rotting,Insects,,no,,,,,,,,,,Food for household,Does not usually store,
102021300195,afa8538de99f4a65907645cc3850d3a0,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,Insects,,,no,,,,,,,,,,Food for household,,
102021300195,afa8538de99f4a65907645cc3850d3a0,OTHER (SPECIFY),yes,5,50 KG BAG,,NOT APPLICABLE,15000,4,,1,2,february,2017,0,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,5,Rotting,,,no,,,,,,,,,,To sell at a higher price,,
102021300211,5a00248766054bc9b5cc5fda1af8f8b8,banana,yes,1,OTHER (SPECIFY),BASKET (UNSPECIFIED SIZE),NOT APPLICABLE,5000,2,,1,2,june,2016,0,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,5,Rotting,,,no,,,,,,,,,,Food for household,To sell at a higher price,
102021310010,92e75e67e1c24894bd9444b332b465de, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
102021310010,92e75e67e1c24894bd9444b332b465de,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
102021310020,c57135fc9b1f4932964074bf6068f2ee, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,U: UNSHELLED,6,Rotting,Rodents/Pests,,no,,,,,,,,,,Food for household,,
102021310051,0677398c1de14edba4d1207e694ff9d0,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
102021310092,aa2a5bf7765743ae889c2944b94bbc88,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,20,bunch,,U: UNSHELLED,,Rodents/Pests,,,no,,,,,,,,,,Food for household,,
102021310133,f3721d0d9e574227a6e133d90808185a,banana,yes,8,bunch,,NOT APPLICABLE,4000,2,,1,,october,2015,3,Buyer picked up the crop,,0,1,bunch,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,Wait for the arrival of buyer,
102021310143,bc66066fd99a4ba486f28d216284cfcb,banana,yes,28,bunch,,NOT APPLICABLE,12500,3,,1,2,august,2014,4,Buyer picked up the crop,,0,0,,,,0,,,,28,bunch,,NOT APPLICABLE,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
102021310163,306f1a7c54fa43c98166118142c92d81,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
102021310163,306f1a7c54fa43c98166118142c92d81,OTHER (SPECIFY),no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,Does not usually store,
102021310173,177a1db265c94137a826908bb5c43219,banana,yes,14,bunch,,NOT APPLICABLE,7000,1,,2,,november,2015,4,Buyer picked up the crop,,0,1,bunch,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,Wait for the arrival of buyer,
102021310183,2053a7c71f7f4d3a8a272f0c13a0adbd,banana,yes,3,PAIL (LARGE),,NOT APPLICABLE,10000,2,,1,,june,2016,4,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,2,bunch,,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Food for household,To sell at a higher price,
102021310193,f3557c983e264e69bb0e35b039947406,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,Does not usually store,
102021310193,f3557c983e264e69bb0e35b039947406,pineapple,yes,1,OTHER (SPECIFY),BASKET (UNSPECIFIED SIZE),NOT APPLICABLE,8000,4,,1,2,june,2016,3,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
102021310203,edae026d4340426d84a396925d746b71,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
102021310203,edae026d4340426d84a396925d746b71,OTHER (SPECIFY),yes,1,OTHER (SPECIFY),TIN,NOT APPLICABLE,12000,4,,1,2,june,2016,3,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,To sell at a higher price,Seed for planting,
102031320027,1cc140424b9e491e9eda2647fce75338, CASSAVA,no,,,,,,,,,,,,,,,,1,OTHER (SPECIFY),BASIN,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,3,Rodents/Pests,,,yes,Other (Specify),PUT IN A PLASTIC BAG,1,PAIL (SMALL),,NOT APPLICABLE,Did Nothing,,,Food for household,,
102031320043,be7cb838c47247e893a64b35d0f93a21, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,Rodents/Pests,,,yes,Bags in house,,2,PAIL (SMALL),,NOT APPLICABLE,Did Nothing,,,Food for household,,
102031320059,9624120b65c1427dadb61387b14fb5ef, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,Rodents/Pests,,,yes,Bags in house,,1,PAIL (LARGE),,NOT APPLICABLE,Did Nothing,,,Food for household,,
102031320075,4f76bfccfc26498e9661200ea2fc687c, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,Rotting,,,yes,Other (Specify),BASIN,1,PAIL (LARGE),,NOT APPLICABLE,Did Nothing,,,Food for household,,
102031320090,d87adcf617ee4796ad0bee55f2a2bd26, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,Rodents/Pests,,,no,,,,,,,,,,Food for household,,
102031320106,0cfbbe3f557a464a90fdc38805614160, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,Rotting,,,no,,,,,,,,,,Food for household,,
102031320122,9a285a3edc124fa4a40e55a1e96b1789, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,Rotting,,,no,,,,,,,,,,Food for household,,
102031320138,4a11d81b86464d05a275408e29b6899c, CASSAVA,no,,,,,,,,,,,,,,,,2,PAIL (LARGE),,S: SHELLED,0,,,,0,,,,3,PAIL (LARGE),,NOT APPLICABLE,2,PAIL (SMALL),,NOT APPLICABLE,3,Rotting,Other (Specify),ANIMAL (PEST),no,,,,,,,,,,Food for household,Seed for planting,
102031320153,942ac3427b06463e9f8d6805d599ffc8, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,1,Rotting,,,no,,,,,,,,,,Food for household,Seed for planting,
102031320169,fd18e232146544c3a1f6a085ebd16a6a, CASSAVA,no,,,,,,,,,,,,,,,,2,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,4,PAIL (LARGE),,NOT APPLICABLE,5,Rotting,Flood,,no,,,,,,,,,,Food for household,Seed for planting,
102031320185,1da524d8ee2a41dcb2d9830593563c53, CASSAVA,no,,,,,,,,,,,,,,,,3,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,2,PAIL (LARGE),,S: SHELLED,2,Rotting,Other (Specify),ANIMAL (PEST),no,,,,,,,,,,Food for household,Seed for planting,
102031320201,1687462a3d5a4c0789be6a9d6bc3473b, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,5,Rotting,Rodents/Pests,,no,,,,,,,,,,Food for household,Seed for planting,
102031330052,2004c423cc484bb393e345aae75ae6bf, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,5,Insects,,,no,,,,,,,,,,Food for household,Does not usually store,
102031330065,02e89b31d9b448ff9d301b062ccb7102, CASSAVA,no,,,,,,,,,,,,,,,,55,kilogram,,NOT APPLICABLE,0,,,,0,,,,2,50 KG BAG,,NOT APPLICABLE,35,kilogram,,NOT APPLICABLE,2,Rotting,,,no,,,,,,,,,,Food for household,Seed for planting,
102031330065,02e89b31d9b448ff9d301b062ccb7102,banana,no,,,,,,,,,,,,,,,,8,bunch,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,Seed for planting,
102031330130,c527ee97397a4da685839a5001931a19, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,Does not usually store,
102031330169,870a04fbcb294f529cae13aea1414f16,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,20,Rotting,,,no,,,,,,,,,,Does not usually store,,
102031330182,2ce149cc7c8c40afbb1d8d985e2141b4, CASSAVA,no,,,,,,,,,,,,,,,,2,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
102031330195,b1d7682605f741c4b7a53bb94a434738, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,9,Rodents/Pests,,,no,,,,,,,,,,Food for household,,
102031330221,7eacd4ff65e6482db98a6a36842bf103, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,15,Rodents/Pests,,,yes,Bags in house,,1,50 KG BAG,,U: UNSHELLED,Did Nothing,Other (Specify),SUN DRYING,Food for household,,
102031330234,53517e290d7c4c4bbffb1efcfd5c7a73, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
102031330246,aa7788e239b54bbaa4360991c20fae16, CASSAVA,no,,,,,,,,,,,,,,,,1,PAIL (SMALL),,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,8,Rodents/Pests,,,yes,Bags in house,,1,50 KG BAG,,S: SHELLED,Did Nothing,Other (Specify),SUN DRYING,Food for household,,
