ea_id,com_cb01,com_cb03,com_cb04,com_cb05,com_cb05_oth,com_cb05_1,com_cb06,com_cb07,com_cb08
10306159,3,female,58,OTHER (SPECIFY),"""CHURCH ELDER """,5,11,none,tonga
10306159,11,male,67,COUNSELOR TO HEADMAN,,5,60,pslc,tonga
10306159,2,female,48,OTHER (SPECIFY),"""CHAIRPERSON  OF MOTHER GROUP """,10,10,none,tonga
10306159,1,male,65,COUNSELOR TO HEADMAN,,20,65,none,tonga
10306159,6,male,73,headman,,5,20,jce,tonga
10306159,7,male,77,COUNSELOR TO HEADMAN,,20,77,none,tonga
10306159,5,male,44,headman,,3,25,msce,tonga
10306159,8,male,60,BUSINESS MAN/WOMAN,,29,54,pslc,tonga
10306160,1,male,40,HEALTH WORKER,,14,8,msce,tonga
10306160,3,male,36,BUSINESS MAN/WOMAN,,15,36,none,tonga
10306160,4,female,49,OTHER (SPECIFY),COMMITTEE  MEMBER OF  HEALTH GROUP,1,49,none,tonga
10306160,2,female,53,OTHER (SPECIFY),LEADER IN SCALING UP NUTRITION,3,17,none,tonga
10306160,7,female,45,COUNSELOR TO HEADMAN,,1,35,pslc,tonga
10306160,6,male,50,BUSINESS MAN/WOMAN,,5,50,none,tonga
10306160,5,male,45,OTHER (SPECIFY),MEMBER OF SCHOOL COMMITTE,2,45,jce,tonga
10306160,9,male,40,SCHOOL TEACHER,,11,3,msce,tonga
10306160,8,male,52,COUNSELOR TO HEADMAN,,5,40,none,tonga
10307161,1,male,60,OTHER (SPECIFY),"""farmer """,25,42,none,tonga
10307161,9,male,40,BUSINESS MAN/WOMAN,,10,40,pslc,tonga
10307161,6,male,65,RELIGIOUS LEADER,,33,65,pslc,tonga
10307161,2,female,35,OTHER (SPECIFY),"""farmer """,13,35,jce,tonga
10307161,7,male,75,headman,,56,50,jce,tonga
10307161,5,female,37,OTHER (SPECIFY),"""farmer """,17,37,none,tonga
10307161,4,female,29,OTHER (SPECIFY),"""farmer """,10,29,none,tonga
10307161,8,male,56,BUSINESS MAN/WOMAN,,15,56,none,tonga
10307161,3,female,50,OTHER (SPECIFY),"""farmer """,33,36,none,tonga
10308162,6,male,67,RELIGIOUS LEADER,,23,67,msce,tonga
10308162,9,female,44,OTHER (SPECIFY),CHURCH  DEACON,8,44,none,tonga
10308162,8,female,40,BUSINESS MAN/WOMAN,,4,25,none,tonga
10308162,7,female,30,BUSINESS MAN/WOMAN,,5,30,none,tonga
10308162,5,female,48,COUNSELOR TO HEADMAN,,3,48,none,tonga
10308162,2,male,72,headman,,10,61,none,tonga
10308162,4,male,76,RELIGIOUS LEADER,,12,76,none,tonga
10308162,3,male,66,COUNSELOR TO HEADMAN,,10,47,pslc,tonga
10308162,1,male,74,headman,,2,55,none,tonga
10309163,4,female,32,BUSINESS MAN/WOMAN,,5,30,pslc,tumbuka
10309163,5,male,54,COUNSELOR TO HEADMAN,,5,54,pslc,tumbuka
10309163,9,male,42,OTHER (SPECIFY),CHAIRPERSON  OF PTA,2,42,pslc,tumbuka
10309163,2,female,30,OTHER (SPECIFY),CHURCH DEACON,1,8,none,tonga
10309163,10,female,40,OTHER (SPECIFY),CHURCH ELDER,5,24,pslc,tumbuka
10309163,1,male,67,COUNSELOR TO HEADMAN,,1,67,none,tumbuka
10309163,3,female,31,OTHER (SPECIFY),"""LEAD FARMER """,1,29,none,tumbuka
10309163,6,male,41,RELIGIOUS LEADER,,2,35,pslc,tumbuka
10309163,7,male,30,OTHER (SPECIFY),"""CHURCH DEACON """,5,30,none,tumbuka
10309163,8,male,43,BUSINESS MAN/WOMAN,,4,43,none,tumbuka
10309164,3,male,66,COUNSELOR TO HEADMAN,,6,58,pslc,tumbuka
10309164,4,male,69,COUNSELOR TO HEADMAN,,6,40,none,tumbuka
10309164,2,male,45,headman,,5,45,none,tumbuka
10309164,6,female,74,COUNSELOR TO HEADMAN,,6,74,none,tumbuka
10309164,1,male,45,COUNSELOR TO HEADMAN,,2,31,none,tumbuka
10309164,5,female,49,COUNSELOR TO HEADMAN,,1,30,none,tumbuka
10309164,7,male,62,OTHER (SPECIFY),CHAIRMAN  SCHOOL MANAGEMENT COMMITTEE,10,51,pslc,tumbuka
10310165,9,female,22,OTHER (SPECIFY),VDC MEMBER,3,4,pslc,tumbuka
10310165,2,male,51,OTHER (SPECIFY),ASSISTANT VERTENARY   EXTENSION DEVELOPMENT OFFICER,28,2,msce,tumbuka
10310165,8,male,31,OTHER (SPECIFY),"""VDC CHAIRMAN """,3,31,jce,tumbuka
10310165,1,male,49,OTHER (SPECIFY),"""VDC SECRETARY """,3,49,jce,tumbuka
10310165,7,male,47,RELIGIOUS LEADER,,4,3,jce,tumbuka
10310165,3,male,51,OTHER (SPECIFY),"""VDC CHAIRPERSON """,10,21,msce,tumbuka
10310165,15,male,57,headman,,11,57,none,tumbuka
10310165,4,male,49,OTHER (SPECIFY),VDC TREASURER,3,49,jce,tumbuka
10310165,13,male,61,headman,,10,61,none,tumbuka
10310165,11,male,72,headman,,14,42,pslc,tumbuka
10310165,10,male,48,headman,,4,48,pslc,tumbuka
10310165,5,male,51,headman,,6,51,jce,tumbuka
10310165,12,male,47,ASSISTANT AGRICULTURAL EXTENSIOND EVELOPMENT OFFICER,,21,2,NON-UNIVERSITY DIPLOMA,tumbuka
10310165,14,male,29,OTHER (SPECIFY),VDC MEMBER,3,29,none,tumbuka
10310165,6,male,51,OTHER (SPECIFY),COMMUNITY  POLICING  CHAIRMAN,10,41,jce,tumbuka
10312166,9,male,43,SCHOOL TEACHER,,16,7,msce,tonga
10312166,6,female,33,OTHER (SPECIFY),CARE GIVER,2,15,none,tonga
10312166,1,male,67,COUNSELOR TO HEADMAN,,13,63,pslc,tonga
10312166,7,male,39,COUNSELOR TO HEADMAN,,1,22,jce,tonga
10312166,2,male,26,OTHER (SPECIFY),CHOIR MASTER,8,20,none,tonga
10312166,5,female,24,OTHER (SPECIFY),CLUSTER LEADER,1,5,none,tonga
10312166,8,male,39,OTHER (SPECIFY),TREASURER HOME BASED CARE,4,39,jce,tonga
10312166,3,male,39,HEALTH WORKER,,9,9,msce,tonga
10312166,4,male,39,OTHER (SPECIFY),COMMUNITY  FORUM POLICE,10,18,jce,tonga
10312167,3,female,44,headman,,10,30,jce,tonga
10312167,10,male,74,headman,,35,50,pslc,tonga
10312167,4,female,64,headman,,5,64,none,tonga
10312167,8,female,44,HEALTH WORKER,,5,42,jce,tonga
10312167,5,male,40,BUSINESS MAN/WOMAN,,15,40,msce,tonga
10312167,6,female,24,OTHER (SPECIFY),"""farmer """,5,24,jce,tonga
10312167,2,male,72,COUNSELOR TO HEADMAN,,5,60,none,tonga
10312167,1,male,78,OTHER (SPECIFY),farming,50,50,none,tonga
10312167,7,female,51,OTHER (SPECIFY),farming,30,51,none,tonga
10312167,9,female,26,OTHER (SPECIFY),"""fsrmer """,6,26,pslc,tonga
10312168,4,male,57,headman,,12,57,none,tonga
10312168,6,female,41,OTHER (SPECIFY),"""HOUSEWIFE """,15,15,pslc,tonga
10312168,2,male,67,BUSINESS MAN/WOMAN,,14,24,msce,tonga
10312168,3,male,42,OTHER (SPECIFY),"""FARMER """,23,36,pslc,tonga
10312168,1,female,51,headman,,5,39,pslc,tonga
10312168,5,male,56,OTHER (SPECIFY),CHILD PROTECTION OFFICER,15,35,msce,tonga
10312169,4,male,32,OTHER (SPECIFY),"""CHURCH SECRETARY """,2,32,pslc,nyakyusa
10312169,3,male,30,OTHER (SPECIFY),FARMER,5,29,jce,tonga
10312169,11,male,22,BUSINESS MAN/WOMAN,,2,15,pslc,lambya
10312169,1,male,70,OTHER (SPECIFY),"""VDC CHAIRMAN """,11,29,msce,tumbuka
10312169,7,female,35,OTHER (SPECIFY),FARMER,5,32,pslc,tonga
10312169,6,female,50,OTHER (SPECIFY),"""LEAD FARMER """,10,9,none,tonga
10312169,5,female,33,OTHER (SPECIFY),"""CHURCH SECRETARY """,2,10,pslc,tonga
10312169,8,female,26,OTHER (SPECIFY),CHURCH DEACON,1,24,pslc,tonga
10312169,13,female,29,OTHER (SPECIFY),FARMER,3,4,pslc,tumbuka
10312169,10,male,42,OTHER (SPECIFY),MEMBER OF POLICE FORUM,3,5,pslc,chewa
10312169,2,male,37,COUNSELOR TO HEADMAN,,5,37,none,tonga
10312169,9,male,26,OTHER (SPECIFY),BRICKLAYER,3,11,jce,tumbuka
10312169,12,female,30,OTHER (SPECIFY),FARMER,5,10,pslc,tonga
10320170,1,male,74,RELIGIOUS LEADER,,40,51,POST-GRAD DEGREE,tonga
10320170,4,male,77,headman,,15,56,none,tonga
10320170,3,male,69,OTHER (SPECIFY),"""school chairman """,14,22,jce,tonga
10320170,11,male,35,OTHER (SPECIFY),Fisherman,10,35,none,tonga
10320170,10,female,20,OTHER (SPECIFY),community member,20,20,jce,tonga
10320170,8,female,48,COUNSELOR TO HEADMAN,,10,41,none,tonga
10320170,2,male,83,headman,,11,78,pslc,tonga
10320170,9,female,28,COUNSELOR TO HEADMAN,,1,7,msce,tonga
10320170,6,male,58,OTHER (SPECIFY),"""Fisherman """,46,56,none,tonga
10320170,5,male,46,COUNSELOR TO HEADMAN,,11,22,NON-UNIVERSITY DIPLOMA,tonga
10320170,7,female,46,OTHER (SPECIFY),"""School committee member """,3,46,none,tonga
10320171,7,male,38,BUSINESS MAN/WOMAN,,2,5,jce,chewa
10320171,6,male,41,OTHER (SPECIFY),MEMBER OF SCHOOL MANAGEMENT COMMITTEE,2,21,jce,tonga
10320171,2,female,32,OTHER (SPECIFY),"""CHURCH TREASURER """,5,17,pslc,tonga
10320171,4,female,32,OTHER (SPECIFY),"""VICE CHAIRPERSON """,6,28,pslc,tonga
10320171,1,male,51,headman,,18,41,jce,tonga
10320171,5,male,38,OTHER (SPECIFY),LEAD FARMER,1,35,jce,tonga
10320171,3,female,26,OTHER (SPECIFY),VOLUNTEER  FOR  HEALTH,1,3,jce,tonga
10320171,8,male,69,OTHER (SPECIFY),MEMBER OF PTA,2,49,pslc,tonga
10401172,5,male,45,RELIGIOUS LEADER,,17,12,jce,tumbuka
10401172,3,female,53,OTHER (SPECIFY),BUILDING TREASURER  ROMAN CATHOLIC CHURCH,1,11,none,tumbuka
10401172,1,male,77,headman,,22,61,none,tumbuka
10401172,4,female,42,OTHER (SPECIFY),TREASURER  AFRICAN  CHURCH,4,7,none,tumbuka
10401172,6,male,42,COUNSELOR TO HEADMAN,,8,17,pslc,tumbuka
10401172,2,female,48,OTHER (SPECIFY),"""TREASURER  ROMAN CATHOLIC """,1,1,pslc,tumbuka
10401173,5,male,76,headman,,19,76,none,tumbuka
10401173,10,male,28,OTHER (SPECIFY),"""YOUTH SECRETARY """,2,14,msce,tumbuka
10401173,2,female,32,OTHER (SPECIFY),FARMER,10,5,none,tumbuka
10401173,1,male,73,headman,,1,69,jce,tumbuka
10401173,7,male,49,RELIGIOUS LEADER,,10,49,none,tumbuka
10401173,6,male,78,OTHER (SPECIFY),PATRON NYIKA NATIONAL PARK,18,58,NON-UNIVERSITY DIPLOMA,tumbuka
10401173,9,male,34,OTHER (SPECIFY),VDC MEMBER,2,34,jce,tumbuka
10401173,8,male,24,OTHER (SPECIFY),SECRETARY  OF  ULANDA  COMMITTEE,1,24,none,tumbuka
10401173,4,female,41,RELIGIOUS LEADER,,8,41,none,tumbuka
10401173,11,male,24,OTHER (SPECIFY),SECRETARY PODCAM,1,4,jce,tumbuka
10401173,3,female,40,OTHER (SPECIFY),PTA MEMBER,1,34,pslc,tumbuka
10401174,4,female,58,OTHER (SPECIFY),TREASURER  SCHOOL COMMITTEE,3,35,none,tumbuka
10401174,3,male,56,OTHER (SPECIFY),FARMER,30,21,none,tumbuka
10401174,5,female,45,OTHER (SPECIFY),CHURCH SECRETARY,2,6,pslc,tumbuka
10401174,1,male,77,headman,,9,43,msce,tumbuka
10401174,7,female,61,OTHER (SPECIFY),LEAD FARMER,6,21,none,tumbuka
10401174,6,female,40,OTHER (SPECIFY),MEMBER OF SCHOOL MANAGEMENT COMMITEE,5,22,pslc,tumbuka
10401174,8,female,44,OTHER (SPECIFY),"""SECRETARY  OF  MOTHER GROUP """,10,25,pslc,tumbuka
10401174,2,male,77,headman,,10,48,none,tumbuka
10401175,3,male,47,headman,,7,47,pslc,tumbuka
10401175,1,male,55,OTHER (SPECIFY),"""GROUP VILLAGE HEADMAN """,9,55,none,tumbuka
10401175,5,male,35,COUNSELOR TO HEADMAN,,7,15,none,tumbuka
10401175,9,female,75,headman,,7,71,none,tumbuka
10401175,8,male,75,RELIGIOUS LEADER,,31,40,none,tumbuka
10401175,6,female,45,COUNSELOR TO HEADMAN,,5,29,none,tumbuka
10401175,10,female,65,COUNSELOR TO HEADMAN,,7,65,none,tumbuka
10401175,7,female,52,COUNSELOR TO HEADMAN,,7,30,none,tumbuka
10401175,4,male,60,COUNSELOR TO HEADMAN,,20,60,none,tumbuka
10401175,2,male,45,OTHER (SPECIFY),"""GROUP VILLAGE HEADMAN """,6,45,none,tumbuka
10401176,4,female,60,OTHER (SPECIFY),"""CHURCH TREASURER """,4,15,none,tumbuka
10401176,1,male,62,headman,,4,54,pslc,tumbuka
10401176,8,male,42,OTHER (SPECIFY),"""CBO CHAIRMAN """,4,14,msce,tumbuka
10401176,7,female,54,BUSINESS MAN/WOMAN,,32,44,jce,tumbuka
10401176,6,female,32,OTHER (SPECIFY),MEMBER OF MOTHER GROUP,1,32,none,tumbuka
10401176,3,male,62,RELIGIOUS LEADER,,25,62,pslc,tumbuka
10401176,2,male,35,OTHER (SPECIFY),"""VDC CHAIRMAN """,3,34,pslc,tumbuka
10401176,5,male,43,headman,,2,20,jce,tumbuka
10401177,6,female,54,OTHER (SPECIFY),SECRETARY  OF  MOTHER GROUP,6,28,pslc,tumbuka
10401177,1,male,69,OTHER (SPECIFY),"""FARMER """,36,60,none,tumbuka
10401177,5,male,52,BUSINESS MAN/WOMAN,,5,31,none,tumbuka
10401177,2,male,44,OTHER (SPECIFY),HEALTH COMMITTEE  MEMBER,4,42,msce,tumbuka
10401177,3,male,40,OTHER (SPECIFY),"""FARMER """,15,38,jce,tumbuka
10401177,4,male,37,COUNSELOR TO HEADMAN,,8,20,jce,tumbuka
10401178,8,female,49,OTHER (SPECIFY),"""LEAD FARMER """,5,21,pslc,tumbuka
10401178,5,female,45,OTHER (SPECIFY),VDC MEMBER,2,30,none,tumbuka
10401178,1,male,60,RELIGIOUS LEADER,,10,43,pslc,tumbuka
10401178,6,female,40,OTHER (SPECIFY),CARE GIVER AT COMMUNITY BASED ORGANISATION,3,18,pslc,tumbuka
10401178,4,female,40,OTHER (SPECIFY),FOLLOWER OF A LEAD FARMER,2,20,none,tumbuka
10401178,7,male,42,OTHER (SPECIFY),LEAD FARMER,5,36,pslc,tumbuka
10401178,2,male,57,COUNSELOR TO HEADMAN,,1,49,pslc,tumbuka
10401178,3,male,66,OTHER (SPECIFY),"""LEAD FARMER """,11,17,pslc,tumbuka
10401179,6,female,34,OTHER (SPECIFY),SECRETARY  AT ROMAN CATHOLIC CHURCH,3,15,none,tumbuka
10401179,2,male,32,COUNSELOR TO HEADMAN,,3,21,msce,tumbuka
10401179,3,male,36,COUNSELOR TO HEADMAN,,2,34,none,tumbuka
10401179,4,male,35,COUNSELOR TO HEADMAN,,6,35,none,tumbuka
10401179,1,male,40,COUNSELOR TO HEADMAN,,11,29,pslc,tumbuka
10401179,5,female,42,COUNSELOR TO HEADMAN,,5,20,none,tumbuka
10401179,8,male,41,COUNSELOR TO HEADMAN,,4,32,none,tumbuka
10401179,9,male,29,COUNSELOR TO HEADMAN,,3,27,jce,tumbuka
10401179,7,female,38,COUNSELOR TO HEADMAN,,6,12,none,tumbuka
10401180,4,male,37,RELIGIOUS LEADER,,8,34,pslc,tumbuka
10401180,1,male,58,headman,,18,58,pslc,tumbuka
10401180,2,male,50,OTHER (SPECIFY),"""VDC MEMBER """,15,45,pslc,tumbuka
10401180,3,male,45,OTHER (SPECIFY),"""VDC MEMBER """,10,45,none,tumbuka
10401180,5,male,39,RELIGIOUS LEADER,,6,30,none,tumbuka
10402181,5,male,50,OTHER (SPECIFY),Village Development Committee Chair,1,46,jce,tumbuka
10402181,6,female,32,COUNSELOR TO HEADMAN,,5,1,jce,tumbuka
10402181,4,female,39,HEALTH WORKER,,1,2,pslc,tumbuka
10402181,2,female,35,HEALTH WORKER,,1,1,msce,tumbuka
10402181,8,male,67,headman,,20,26,jce,tumbuka
10402181,10,male,42,COUNSELOR TO HEADMAN,,9,9,msce,tumbuka
10402181,3,female,34,COUNSELOR TO HEADMAN,,6,20,pslc,tumbuka
10402181,7,female,32,OTHER (SPECIFY),"""VDC committee member """,1,14,jce,tumbuka
10402181,1,female,49,RELIGIOUS LEADER,,1,30,none,tumbuka
10402181,9,male,76,RELIGIOUS LEADER,,17,10,jce,tumbuka
10403182,8,male,46,SCHOOL HEADMASTER,,12,4,msce,tumbuka
10403182,4,female,58,OTHER (SPECIFY),"""VDC SECRETARY """,2,11,jce,tumbuka
10403182,5,male,36,OTHER (SPECIFY),"""LEAD FARMER """,5,12,jce,tumbuka
10403182,7,female,48,OTHER (SPECIFY),CHAIRPERSON  OF LIFE CONCERNED  NGO,2,18,none,tumbuka
10403182,6,male,30,BUSINESS MAN/WOMAN,,6,30,pslc,tumbuka
10403182,3,female,71,OTHER (SPECIFY),CHURCH ELDER,20,25,none,tumbuka
10403182,9,male,40,BUSINESS MAN/WOMAN,,5,10,none,tumbuka
10403182,1,male,42,BUSINESS MAN/WOMAN,,11,42,none,tumbuka
10403182,2,female,60,OTHER (SPECIFY),"""CHURCH TREASURER """,3,13,none,tumbuka
10403183,1,male,45,OTHER (SPECIFY),VDC Vice Chair person,1,22,msce,tumbuka
10403183,5,male,44,HEALTH WORKER,,3,16,jce,tumbuka
10403183,4,male,45,headman,,10,58,pslc,tumbuka
10403183,6,female,33,RELIGIOUS LEADER,,4,15,pslc,tumbuka
10403183,7,female,58,BUSINESS MAN/WOMAN,,9,22,pslc,tumbuka
10403183,3,male,35,COUNSELOR TO HEADMAN,,1,20,msce,tumbuka
10403183,8,female,50,SCHOOL HEADMASTER,,7,28,msce,tumbuka
10403183,2,male,59,OTHER (SPECIFY),Lead Farmer,1,14,jce,tumbuka
10404184,2,male,55,OTHER (SPECIFY),VDC CHAIRMAN,21,40,pslc,tumbuka
10404184,1,male,72,OTHER (SPECIFY),PTA CHAIRMAN,19,25,msce,tumbuka
10404184,3,male,71,RELIGIOUS LEADER,,46,24,msce,tumbuka
10404184,4,male,42,OTHER (SPECIFY),"""VDC CHAIRMAN """,13,40,msce,tumbuka
10404184,7,male,76,OTHER (SPECIFY),"""ADC CHAIRMAN """,19,40,jce,tumbuka
10404184,5,female,53,OTHER (SPECIFY),"""VDC TREASURER """,21,35,pslc,tumbuka
10404184,6,female,69,OTHER (SPECIFY),"""LEAD FARMER """,10,30,none,tumbuka
10404185,2,female,45,RELIGIOUS LEADER,,4,37,none,tumbuka
10404185,4,male,39,OTHER (SPECIFY),"""VDC Chairman """,6,39,msce,tumbuka
10404185,5,female,58,HEALTH WORKER,,18,18,msce,tumbuka
10404185,1,male,65,headman,,16,37,none,tumbuka
10404185,3,male,41,RELIGIOUS LEADER,,7,14,msce,tumbuka
10404186,4,male,35,SCHOOL TEACHER,,6,35,msce,tumbuka
10404186,6,female,28,OTHER (SPECIFY),farmer,8,28,msce,tumbuka
10404186,3,male,36,BUSINESS MAN/WOMAN,,6,30,jce,tumbuka
10404186,5,female,33,ASSISTANT AGRICULTURAL EXTENSIOND EVELOPMENT OFFICER,,4,33,msce,tumbuka
10404186,7,female,39,OTHER (SPECIFY),"""farmer """,19,39,pslc,tumbuka
10404186,2,male,49,OTHER (SPECIFY),farmer,20,40,none,tumbuka
10404186,1,male,56,HEALTH WORKER,,5,40,NON-UNIVERSITY DIPLOMA,tumbuka
10404186,8,female,43,RELIGIOUS LEADER,,5,43,none,tumbuka
10405187,3,female,37,OTHER (SPECIFY),"""VDC Secretary """,4,25,jce,tumbuka
10405187,5,male,54,OTHER (SPECIFY),"""VDC committee member """,7,31,jce,tumbuka
10405187,4,male,48,OTHER (SPECIFY),"""VDC Chairman """,40,4,msce,tumbuka
10405187,2,male,69,headman,,12,30,msce,tumbuka
10405187,1,male,42,RELIGIOUS LEADER,,7,42,jce,tumbuka
10407188,7,female,28,BUSINESS MAN/WOMAN,,10,13,none,tumbuka
10407188,6,male,34,OTHER (SPECIFY),FARMER,8,24,pslc,tumbuka
10407188,4,male,39,SCHOOL TEACHER,,19,1,msce,tumbuka
10407188,1,male,38,COUNSELOR TO HEADMAN,,14,20,none,tumbuka
10407188,8,female,40,BUSINESS MAN/WOMAN,,5,21,none,nkhonde
10407188,10,male,56,OTHER (SPECIFY),"""CHURCH TREASURER """,2,56,none,tumbuka
10407188,3,female,50,BUSINESS MAN/WOMAN,,20,37,none,tumbuka
10407188,9,female,30,OTHER (SPECIFY),DEACON,4,10,msce,tumbuka
10407188,2,male,20,COUNSELOR TO HEADMAN,,2,20,none,tumbuka
10407188,5,male,70,OTHER (SPECIFY),"""DEACON """,15,25,none,tumbuka
10407188,11,male,44,OTHER (SPECIFY),"""DEACON """,10,15,none,tumbuka
10407189,2,male,51,headman,,3,10,pslc,tumbuka
10407189,1,male,71,headman,,6,44,msce,tumbuka
10407189,4,male,30,OTHER (SPECIFY),VDC MEMBER,3,19,msce,tumbuka
10407189,5,male,29,OTHER (SPECIFY),"""YOUTH SECRETARY """,3,23,jce,tumbuka
10407189,3,male,38,OTHER (SPECIFY),FARMER,25,27,jce,tumbuka
10407189,8,female,32,OTHER (SPECIFY),CARE GIVER,5,4,jce,tumbuka
10407189,6,male,42,COUNSELOR TO HEADMAN,,3,6,jce,tumbuka
10407189,7,male,32,COUNSELOR TO HEADMAN,,2,24,pslc,tumbuka
10407190,4,female,53,OTHER (SPECIFY),Farmer,20,53,none,tumbuka
10407190,8,male,45,OTHER (SPECIFY),farming,25,45,pslc,tumbuka
10407190,1,male,50,OTHER (SPECIFY),farmer,30,50,pslc,tumbuka
10407190,5,female,24,OTHER (SPECIFY),"""Farmer """,6,24,pslc,tumbuka
10407190,2,male,69,headman,,19,45,pslc,tumbuka
10407190,9,female,46,OTHER (SPECIFY),"""farmer """,26,46,pslc,tumbuka
10407190,6,female,30,OTHER (SPECIFY),"""farmer """,10,30,pslc,tumbuka
10407190,3,male,19,OTHER (SPECIFY),"""farmer """,2,19,pslc,tumbuka
10407190,7,female,48,SPOUSE OF HEADMAN,,19,48,none,tumbuka
10408191,3,male,62,OTHER (SPECIFY),FARMER,20,54,jce,tumbuka
10408191,1,male,72,OTHER (SPECIFY),FARMER,20,44,msce,tumbuka
10408191,9,male,72,OTHER (SPECIFY),GROUP VILLAGE HEADMAN,8,72,pslc,tumbuka
10408191,2,male,77,OTHER (SPECIFY),VDC MEMBER,10,77,none,tumbuka
10408191,6,female,77,OTHER (SPECIFY),DEACON AT THEIR CHURCH,10,58,none,tumbuka
10408191,4,female,63,OTHER (SPECIFY),FARMER,15,37,none,tumbuka
10408191,11,male,86,headman,,16,53,none,tumbuka
10408191,7,female,40,OTHER (SPECIFY),"""CARE GIVER """,11,13,jce,tumbuka
10408191,10,male,41,OTHER (SPECIFY),"""CHURCH ELDER """,12,41,jce,tumbuka
10408191,5,female,56,OTHER (SPECIFY),FARMER,10,20,none,tumbuka
10408191,8,male,35,OTHER (SPECIFY),GROUP VILLAGE HEADMAN,6,35,none,tumbuka
10408192,13,male,64,headman,,7,22,pslc,tumbuka
10408192,12,female,40,RELIGIOUS LEADER,,4,25,pslc,tumbuka
10408192,5,male,72,headman,,21,51,"UNIVERSITY DIPLOMA, DEGREE",tumbuka
10408192,3,male,70,headman,,8,70,none,tumbuka
10408192,8,female,47,OTHER (SPECIFY),PTA Chairperson,2,25,jce,tumbuka
10408192,9,female,49,OTHER (SPECIFY),"""Nursery School head teacher """,5,49,pslc,tumbuka
10408192,10,female,57,OTHER (SPECIFY),"""Mother group Chair lady """,8,42,pslc,tumbuka
10408192,4,male,87,headman,,21,87,none,tumbuka
10408192,1,male,48,headman,,1,48,jce,tumbuka
10408192,2,male,75,headman,,46,58,none,tumbuka
10408192,7,male,45,headman,,8,45,jce,tumbuka
10408192,6,male,83,headman,,25,26,pslc,tumbuka
10408192,11,male,88,headman,,34,82,none,tumbuka
10420193,4,male,27,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE MEMBER,2,20,jce,tumbuka
10420193,8,female,40,COUNSELOR TO HEADMAN,,5,25,none,tumbuka
10420193,1,male,58,headman,,1,31,pslc,tumbuka
10420193,2,male,44,headman,,14,32,pslc,tumbuka
10420193,7,female,66,COUNSELOR TO HEADMAN,,5,20,none,tumbuka
10420193,9,male,43,OTHER (SPECIFY),"""AREA DEVELOPMENT CHAIRMAN """,2,17,NON-UNIVERSITY DIPLOMA,tumbuka
10420193,5,female,31,COUNSELOR TO HEADMAN,,1,18,jce,tumbuka
10420193,3,male,55,COUNSELOR TO HEADMAN,,1,10,pslc,tumbuka
10420193,6,male,44,OTHER (SPECIFY),CHAIRMAN  OF COMMUNITY  POLICING,5,25,none,tumbuka
10420194,1,male,58,headman,,18,55,none,tumbuka
10420194,4,male,49,SCHOOL HEADMASTER,,10,40,msce,tumbuka
10420194,3,female,38,RELIGIOUS LEADER,,5,38,pslc,tumbuka
10420194,5,female,30,SCHOOL TEACHER,,5,25,none,tumbuka
10420194,2,female,29,BUSINESS MAN/WOMAN,,7,20,jce,tumbuka
10420195,6,female,34,headman,,2,34,msce,tumbuka
10420195,2,male,68,OTHER (SPECIFY),PRINCIPAL GVH,3,19,msce,tumbuka
10420195,5,male,52,OTHER (SPECIFY),GVH,4,52,jce,tumbuka
10420195,4,male,46,OTHER (SPECIFY),GVH LUKA,8,44,pslc,tumbuka
10420195,1,male,56,OTHER (SPECIFY),PRINCIPAL GVH,12,56,pslc,tumbuka
10420195,3,male,56,OTHER (SPECIFY),SENIOR GROUP VILLAGE HEADMAN,8,30,none,tumbuka
10501196,12,female,60,SPOUSE OF HEADMAN,,65,65,none,tumbuka
10501196,11,female,43,OTHER (SPECIFY),Community  Member,43,43,none,tumbuka
10501196,14,male,72,headman,,2,4,none,tumbuka
10501196,6,female,40,OTHER (SPECIFY),"""Community  Member """,3,3,none,tumbuka
10501196,16,male,55,headman,,4,55,pslc,tumbuka
10501196,15,male,67,headman,,6,60,none,tumbuka
10501196,8,female,45,OTHER (SPECIFY),"""Community Member """,35,35,none,tumbuka
10501196,9,female,42,OTHER (SPECIFY),"""Community Member """,35,35,none,tumbuka
10501196,5,female,31,OTHER (SPECIFY),"""Community  Member """,10,10,none,tumbuka
10501196,13,male,64,headman,,5,59,none,tumbuka
10501196,7,female,18,OTHER (SPECIFY),Community Member,1,1,none,tumbuka
10501196,10,female,42,OTHER (SPECIFY),"""Community Member """,42,42,none,tumbuka
10501196,2,male,67,OTHER (SPECIFY),"""School Committee  Chairman """,5,15,pslc,tumbuka
10501196,1,female,60,OTHER (SPECIFY),"""Community  Member """,25,25,pslc,tumbuka
10501196,4,female,40,OTHER (SPECIFY),Mother  Group treasurer school,4,40,none,tumbuka
10501196,3,male,27,OTHER (SPECIFY),"""Community  Member """,27,27,jce,tumbuka
10501197,1,male,54,headman,,3,54,none,tumbuka
10501197,3,male,52,OTHER (SPECIFY),"""School Chairperson """,2,49,none,tumbuka
10501197,9,female,28,OTHER (SPECIFY),volunteer chairman clinic,9,6,none,tumbuka
10501197,6,female,24,OTHER (SPECIFY),Health Vice Chairperson,5,9,none,tumbuka
10501197,12,male,23,SCHOOL TEACHER,,1,1,jce,tumbuka
10501197,10,female,25,OTHER (SPECIFY),Nursery school teacher,3,9,none,tumbuka
