case_id,hhid,gardenid,plotid,ag_j04_1,ag_j04_2a,ag_j04_2b,ag_j05a,ag_j05b,ag_j05b_oth,ag_j05c,ag_j06e,ag_j06e_oth,ag_j07,ag_j07_1,ag_j08
303045750013,b94879eb4df4429d90790d76847768db,RG01,D01,A RAINY SEASON GARDEN,RG01,,1.5,acre,,.98,,,11,3,Mostly Clear / Mostly Sunny
303045750018,7791a7216e29440bb170a448d7390368,RG01,D01,A RAINY SEASON GARDEN,RG01,,.25,acre,,.06,,,6,3,Partly Cloudy / Partly Sunny
303045750046,ac196945101c40a38902fc93e1b38cce,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.03,,,10,3,Partly Cloudy / Partly Sunny
303045760045,d9b0e62896fa42c3acf045f485c6c0ae,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.07,,,8,3,Clear/Sunny
303045760045,d9b0e62896fa42c3acf045f485c6c0ae,DG01,D02,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.04,,,8,3,Clear/Sunny
303045760120,8b6a667a96fe420d8cbe8fa174c5a824,DG01,D01,A DIMBA SEASON GARDEN,,,.4,acre,,.02,,,9,3,Clear/Sunny
303045760120,8b6a667a96fe420d8cbe8fa174c5a824,DG01,D02,A DIMBA SEASON GARDEN,,,.4,acre,,.06,,,8,3,Clear/Sunny
303045760152,539bafe97d2142d48a69d40154368269,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.58,,,9,3,Clear/Sunny
303045760152,539bafe97d2142d48a69d40154368269,RG01,D01,A RAINY SEASON GARDEN,RG01,,,,,,,,,,
303055780050,ea40115a92bc4a54a1e819f1f835e479,RG02,D01,A RAINY SEASON GARDEN,RG02,,.25,acre,,.15,,,10,4,Rainy
303055780150,c1b9ddde2484432eae831bed5b8eb0b8,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.1,,,10,3,Clear/Sunny
303055780315,ee5b5eddf23e412f93ebef2aeb080efa,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.11,,,12,3,Mostly Cloudy / Considerable Cloudiness
303055780342,6273648b2da34e57bd108200599aaea1,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.11,,,10,3,Clear/Sunny
303055780395,284e313147cf4ac1a30c8a95d0261849,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.1,acre,,.15,,,11,3,Mostly Cloudy / Considerable Cloudiness
303055780395,284e313147cf4ac1a30c8a95d0261849,DG01,D02,A DIMBA SEASON GARDEN,,DG01,.2,acre,,.08,,,11,3,Mostly Cloudy / Considerable Cloudiness
303055790034,82db306831b14d6d8cb9823f24aaa522,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.06,,,11,3,Clear/Sunny
303055790118,5755ba1937a94ae697282eb5edc7503c,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.2,acre,,.25,,,11,4,Clear/Sunny
303055790118,5755ba1937a94ae697282eb5edc7503c,DG01,D02,A DIMBA SEASON GARDEN,,DG01,.2,acre,,.03,,,11,3,Clear/Sunny
303055790169,59177de32d134ca5833c6c782e82c091,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.1,,,9,3,Mostly Clear / Mostly Sunny
303055790237,3f68b3a99e0a4f99b83c5bb3928861c1,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.3,acre,,.01,,,10,3,Clear/Sunny
303055790287,6bf83d5af9f34517bd489b7668084761,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.2,acre,,.25,,,11,3,Clear/Sunny
303055790287,6bf83d5af9f34517bd489b7668084761,DG01,D02,A DIMBA SEASON GARDEN,,DG01,.1,acre,,.03,,,11,3,Clear/Sunny
303055800048,8b8e3a7ffcdd4a8fbc870e144ae17ec8,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.4,acre,,.02,,,10,3,Mostly Cloudy / Considerable Cloudiness
303055800064,6e4a4a34a0204ed9ab0465f93e64f60b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.2,acre,,,,,,,
303055800085,f9dff38f9fca47c694331f288c4aa812,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.07,,,11,3,Clear/Sunny
303055800097,d8bdef19cb4949b0a41a9911215bab6a,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.37,,,11,3,Clear/Sunny
303055800097,d8bdef19cb4949b0a41a9911215bab6a,RG02,D01,A RAINY SEASON GARDEN,RG02,,,,,,,,,,
303055820142,7f14205b414d4e049cec50b7ca3595be,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.3,acre,,.4,,,12,3,Mostly Cloudy / Considerable Cloudiness
303055820142,7f14205b414d4e049cec50b7ca3595be,DG02,D02,A DIMBA SEASON GARDEN,,DG02,.3,acre,,.1,,,10,3,Mostly Cloudy / Considerable Cloudiness
303065830068,e0a6aff293894a96b91ea0fe3fd43731,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,,,,,
303065830150,b24911adac9147d2a239b35299d4e586,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.4,acre,,.13,,,11,3,Clear/Sunny
303065830205,6bff17290fbe4159beeac1283aa71bb7,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,.95,,,12,3,Mostly Clear / Mostly Sunny
303065830232,032d3fca49784ee995953b1e4ddc5a8c,RG02,D01,A RAINY SEASON GARDEN,RG02,,.5,acre,,.5,,,12,3,Mostly Clear / Mostly Sunny
303065830245,fac07885557f44f596130f02d78fe099,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.3,,,8,3,Mostly Clear / Mostly Sunny
303065850024,7bf6b882e0944aab802481a311ef86ba,DG01,D01,A DIMBA SEASON GARDEN,,DG01,10,SQUARE METERS,,.02,,,10,3,Clear/Sunny
303065850100,0e1f508c66174734a42c808725c4c7ac,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,.58,,,10,3,Clear/Sunny
303065850124,22dd8623aa12452ab9b39f146a72f61f,DG01,D01,A DIMBA SEASON GARDEN,,DG01,2,acre,,1.87,,,11,3,Partly Cloudy / Partly Sunny
303065850136,dbd02806be7b4c4693396303b3feb8dc,RG02,D01,A RAINY SEASON GARDEN,RG02,,.5,acre,,.68,,,9,3,Mostly Clear / Mostly Sunny
303065850149,f1c47a510ae84830bfb2d8903a504fb9,DG01,D01,A DIMBA SEASON GARDEN,,DG01,100,SQUARE METERS,,.2,,,11,3,Clear/Sunny
303065850210,e0bfe88b0e9d481698df2ed7319d5d2d,RG01,D01,A RAINY SEASON GARDEN,RG01,,.4,acre,,.14,,,9,3,Clear/Sunny
303065850210,e0bfe88b0e9d481698df2ed7319d5d2d,RG01,D02,A RAINY SEASON GARDEN,RG01,,.1,acre,,.06,,,10,3,Clear/Sunny
303065850234,6589a53426504f87bed8cc3411ff742f,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.21,,,9,3,Clear/Sunny
303065870031,94ef545ab9724e43896666c5fb0e8907,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.14,,,12,3,Mostly Cloudy / Considerable Cloudiness
303065870052,66521a1e8f4e47d3a51d84fb8fa8c9dd,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.07,,,11,3,Partly Cloudy / Partly Sunny
303065870068,6ee1a524865942fd8d0d8eb15c0ebebc,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.31,,,11,3,Clear/Sunny
303065870094,5c3ac3af7b714635beb346e37144bff1,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.16,,,10,3,Clear/Sunny
303065870109,69524e04ffce4c43af515cba550b710b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.07,,,12,3,Clear/Sunny
303065880047,82b52fc6475a4d1bb3b13af87e31b145,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.2,acre,,.03,,,8,3,Mostly Clear / Mostly Sunny
303065880047,82b52fc6475a4d1bb3b13af87e31b145,DG01,D02,A DIMBA SEASON GARDEN,,DG01,.2,acre,,.03,,,8,3,Mostly Clear / Mostly Sunny
303065880054,3de560bb90bc4cad821961c7f3c88a7e,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.06,,,8,3,Mostly Clear / Mostly Sunny
303065880117,2ac224efbad440dc9913b4306e861660,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.17,,,10,3,Clear/Sunny
303075900184,4db926a35fcb473a91a8e8aa28987788,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.01,,,9,4,Clear/Sunny
303075900253,f54e1b18b3a64599a501cfff5e38d70d,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.4,,,8,4,Clear/Sunny
303075900369,41be2a56141542c7b785900b78ef3640,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.2,acre,,.03,,,10,3,Mostly Cloudy / Considerable Cloudiness
303075900369,41be2a56141542c7b785900b78ef3640,DG01,D02,A DIMBA SEASON GARDEN,,DG01,.2,acre,,.02,,,9,3,Mostly Cloudy / Considerable Cloudiness
303075900369,41be2a56141542c7b785900b78ef3640,DG01,D03,A DIMBA SEASON GARDEN,,DG01,.2,acre,,.03,,,8,3,Mostly Cloudy / Considerable Cloudiness
304015910053,7dbc239a02cc4153957914faf1a7440d,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.12,acre,,.14,,,9,3,Partly Cloudy / Partly Sunny
304015910149,f33926a19b134198b97cbcc785af0118,RG03,D01,A RAINY SEASON GARDEN,RG03,,.25,acre,,.17,,,9,4,Mostly Cloudy / Considerable Cloudiness
304015910160,f7dc1abf968f46efbe5206a224ac26b9,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.15,,,10,3,Mostly Cloudy / Considerable Cloudiness
304015910171,e9747c66661b40a4a05bbe0f6ab569d2,RG02,D01,A RAINY SEASON GARDEN,RG02,,.25,acre,,.22,,,10,3,Clear/Sunny
304015920331,b644465d7ea64f5ca0ff11deb2c53f9d,RG02,D01,A RAINY SEASON GARDEN,RG02,,100,SQUARE METERS,,.08,,,10,3,Partly Cloudy / Partly Sunny
304015920351,6d876a6b35064c38886c10657bc67a75,DG01,D01,A DIMBA SEASON GARDEN,,DG01,220,SQUARE METERS,,.21,,,9,3,Partly Cloudy / Partly Sunny
304015920433,b2b81115042f4a29a37f993fd61e4321,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.26,,,11,3,Clear/Sunny
304015930106,c74f2b202a4f42ffb650196a2e471204,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.15,,,7,3,Partly Cloudy / Partly Sunny
304015940028,b6fd556f3b7b45a396c3a19732a6394c,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.25,,,10,6,Clear/Sunny
304015940124,045cf534543843e895fd2ff335a6aa96,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.22,,,10,3,Clear/Sunny
304015940133,f45ed2ac89624e5e916e43d48d63bbba,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.1,acre,,.05,,,12,3,Clear/Sunny
304025960130,e0d2c66b7608429a82117ddf2f154264,RG02,D01,A RAINY SEASON GARDEN,RG02,,.25,acre,,.07,,,10,6,Clear/Sunny
304025960209,82d5bc6beae246bb90d6c86a8de925d2,DG01,D01,A DIMBA SEASON GARDEN,,DG01,258,SQUARE METERS,,.02,,,9,3,Clear/Sunny
304025980024,ea16068632494168840cbed640e4a093,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.1,acre,,.07,,,10,5,Mostly Clear / Mostly Sunny
304036010067,369264b9e28641f7bee0d9deade6af44,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.06,,,11,3,Clear/Sunny
304036010264,4628c9ab66224f7ca39e78f4db9ad504,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.02,,,11,3,Clear/Sunny
304036020039,bcda8a5e6cfb42c5a9352dfed3b54b9f,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.33,,,10,3,Partly Cloudy / Partly Sunny
304036020067,6a46aa2a251a44339ac9d78141b55930,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,1.37,,,10,6,Clear/Sunny
304036020087,c9e31a7307d044949b6ec4f9d48dce87,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.14,,,10,6,Clear/Sunny
304036040035,6b083988f34e413fbf913568cc2d6bd7,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.03,,,10,3,Partly Cloudy / Partly Sunny
304036040069,0d2aa0f63c644aeba125e71ee3a3cd5f,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.03,,,10,3,Partly Cloudy / Partly Sunny
304036040076,3cd8ae680dce47a7b4a03ae6cea710cb,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,.78,,,10,3,Clear/Sunny
304036040091,476f0c1fcae34a238e5ddd8a4cd55ac7,RG04,D01,A RAINY SEASON GARDEN,RG04,,1,acre,,.13,,,12,3,Clear/Sunny
304036050092,15a15966b49446ff91f61217e6e186b0,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.13,,,10,6,Clear/Sunny
304036060157,084ed38d7db84dac9695dd739a8ca667,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.1,acre,,.08,,,11,3,Clear/Sunny
304046070088,1b61f8a1faed46b184973ed450f488b1,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.51,,,10,6,Clear/Sunny
304046080211,d68045e844f84daa87a2ccb6f539bfd9,RG01,D01,A RAINY SEASON GARDEN,RG01,,.25,acre,,.26,,,10,6,Clear/Sunny
304066110131,104747a01af242e3988106e76324288f,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.9399999999999999,,,10,6,Clear/Sunny
304066110143,98d089093af94a67a36d37de58cc7d5b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.2,acre,,.29,,,10,6,Clear/Sunny
304066110155,991c5df8659a423c8339199616a0a05a,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.05,acre,,.05,,,10,3,Partly Cloudy / Partly Sunny
305016160113,ceea149cae8e4d999a821a3948612569,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.17,,,9,4,Clear/Sunny
305016170176,fdcf6d81570949b285fd4b43b48f9769,RG01,D01,A RAINY SEASON GARDEN,RG01,,2,acre,,1.13,,,10,10,Clear/Sunny
305016170255,010290be8346457fbb0290d906a15ab0,RG01,D01,A RAINY SEASON GARDEN,RG01,,150,SQUARE METERS,,.07,,,11,3,Mostly Cloudy / Considerable Cloudiness
305026200071,c98466c254934e34a0308971874ed4de,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.42,,,9,3,Partly Cloudy / Partly Sunny
305026210129,cb778b0b105b4fe18fd88a4513f04ab8,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.2,acre,,.07,,,12,3,Partly Cloudy / Partly Sunny
305026210129,cb778b0b105b4fe18fd88a4513f04ab8,DG01,D02,A DIMBA SEASON GARDEN,,DG01,.2,acre,,.05,,,12,3,Partly Cloudy / Partly Sunny
305046250096,42ae20a0ec194fc4a3e49812c14bc5bc,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.12,,,10,3,Partly Cloudy / Partly Sunny
305046250096,42ae20a0ec194fc4a3e49812c14bc5bc,RG03,D01,A RAINY SEASON GARDEN,RG03,,,,,,,,,,
305046250248,8398eec5cdec479ca376288256374be3,RG02,D01,A RAINY SEASON GARDEN,RG02,,1,acre,,1.63,,,10,3,Mostly Clear / Mostly Sunny
305046260170,ad8c1fa26cca42f2bc5671aac37bfc30,RG02,D01,A RAINY SEASON GARDEN,RG02,,.5,acre,,.47,,,12,3,Clear/Sunny
305056270039,67646a7a97084c14ad3ca7c89eb342fb,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.25,,,11,3,Clear/Sunny
305066290251,fce804e6891342bfbda5076a56b12ee0,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.71,,,9,3,Partly Cloudy / Partly Sunny
305066310005,2dc862309e354c39a5114cfbda390fe6,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.11,,,9,3,Mostly Clear / Mostly Sunny
305066310027,f86420ce97054b1d8a5b07fea9e75d5b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.05,,,6,3,Clear/Sunny
305066310032,cc5901b287314f2992ec8b275327231a,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.29,,,7,3,Clear/Sunny
305066310054,d57a5c4c9797473aaf9bdd55091da745,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.03,,,7,3,Mostly Clear / Mostly Sunny
305066310075,51dc8947d0c64ecbbfbd6611b35f37da,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.09,,,11,3,Clear/Sunny
305066310102,5ce52ef077414d7482ff4d47039b94a1,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.1,,,11,3,Clear/Sunny
305066320111,de2b73c08f4f44c8904f4e5aba1c9b1e,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.18,,,10,3,Clear/Sunny
305066320191,7c49731a682341839f4bbe8c6ff7344d,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.04,,,10,3,Clear/Sunny
305086360110,29db04ccdcb54164be9c76c2d47025d4,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,.12,,,10,3,Clear/Sunny
306016390027,6b73a43d52e348b2b22b9e8a3e491dc3,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.1,,,10,3,Mostly Cloudy / Considerable Cloudiness
306016390041,420b4d1619e04b54bba0e461d5196163,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.03,,,11,3,Clear/Sunny
306016390085,eca835065e68452da0dc649bfb0a456b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,,OTHER (SPECIFY),LOCATED OUTSIDE MALAWI,,,
306016390099,cf0e70f76cc34a37b0a5124d4e05f25b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,3,acre,,,OTHER (SPECIFY),LOCATED OUTSIDE MALAWI,,,
306016390188,a26e1ad72bf4408eacb28480c7c8de93,DG02,D01,A DIMBA SEASON GARDEN,,DG02,1,acre,,.19,,,9,3,Clear/Sunny
306016390201,8bbdbd09477743b686a7735d7eb29ab2,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,0,,,0,0,Partly Cloudy / Partly Sunny
306016390256,da5141079df2482b9d62eed2875186d6,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.3,,,8,4,Mostly Clear / Mostly Sunny
306016390270,2a9fc7e9de314849a60303a1ac45f7dc,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.25,,,10,3,Mostly Cloudy / Considerable Cloudiness
306016410060,f275338370a64ffbb673ec7bacee5f12,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.2,,,6,3,Clear/Sunny
306016410162,de86e890bdc54cf8a7fbc9d2244efeb4,RG01,D01,A RAINY SEASON GARDEN,RG01,,,,,,,,,,
306016410162,de86e890bdc54cf8a7fbc9d2244efeb4,RG02,D01,A RAINY SEASON GARDEN,RG02,,.5,acre,,,,,,,
306016410364,5862b7e74ff84b4baded370d4b058709,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.13,,,9,3,Clear/Sunny
306016410384,b2f236d0b5d84972ae40e3f2bc339ac3,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.05,,,12,3,Clear/Sunny
306016430034,43cda59aa11045b8886ce9401c8c02af,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,0,,,0,0,
306016440136,f0b9f89857914c63b1a66e5147f8a279,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,1.71,,,9,3,Mostly Clear / Mostly Sunny
306016470361,7cf091e6016140f99480df57efd396c8,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.3,,,10,3,Mostly Clear / Mostly Sunny
306016470361,7cf091e6016140f99480df57efd396c8,RG02,D01,A RAINY SEASON GARDEN,RG02,,,,,,,,,,
306026490006,508a33b5a6a6484d90a7978a3705f20c,DG01,D01,A DIMBA SEASON GARDEN,,DG01,2,acre,,.12,,,10,3,Mostly Clear / Mostly Sunny
306026490011,ba47bb5e6fb44c5b91a3f65014cd9257,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.03,,,9,3,Partly Cloudy / Partly Sunny
306026490035,8a3ee32167a54b61bf2bbd238fa398c3,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.04,,,7,3,Partly Cloudy / Partly Sunny
306026490041,63ef78e55bee4c9a896219e3aa01393d,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.08,,,8,3,Clear/Sunny
306026490048,62715d43b8cd474eb6aef20747ade506,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.12,,,10,3,Clear/Sunny
306026490054,33ae4c8b9b6c4d4e8439c6164e934e87,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.08,,,10,3,Partly Cloudy / Partly Sunny
306026490060,af3f4737436b44b297f683b2c17256f5,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.05,,,7,3,Partly Cloudy / Partly Sunny
306026490065,585e0749805a4089b7d4790939cb377c,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.19,,,10,3,Partly Cloudy / Partly Sunny
306026490065,585e0749805a4089b7d4790939cb377c,DG02,D02,A DIMBA SEASON GARDEN,,DG02,.5,acre,,.1,,,9,3,Partly Cloudy / Partly Sunny
306026490123,2121892e13b04539b426ac62f5ed26ad,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.32,,,9,3,Clear/Sunny
306026510164,9da503add9574bfea6f3ee9df91d525c,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,,,,,
306026520208,fded09a0a4fc400f812424b2b0768e02,RG01,D01,A RAINY SEASON GARDEN,RG01,,.25,acre,,.05,,,10,3,Partly Cloudy / Partly Sunny
306026530010,d45f7999b8594ca59f248cb2b6352024,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.15,,,10,3,Mostly Cloudy / Considerable Cloudiness
306026530010,d45f7999b8594ca59f248cb2b6352024,DG02,D02,A DIMBA SEASON GARDEN,,DG02,.25,acre,,.16,,,11,3,Mostly Cloudy / Considerable Cloudiness
306026530055,e87cc0c27c5049bdbbdf04af15bccc85,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.02,,,10,3,Clear/Sunny
306026530145,32e9f3d446604840994578014236d412,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.13,,,7,3,Completely Cloudy
306026530228,d358ea0a26a348aab599f4d34afb51e7,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.12,,,8,3,Partly Cloudy / Partly Sunny
306026590014,c827b1a5aed84121aca05b9e84bcb10c,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.07,,,8,3,Partly Cloudy / Partly Sunny
306026590218,c1453aff7888460d97ebcfc59b1e296e,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,,,,,,
306206610236,155f19d0c03a49b1931e8fdd30b941cc,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.11,,,7,3,Clear/Sunny
306206610509,e8e3e1cf24f749a9a2852995310c5800,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.26,,,11,3,Clear/Sunny
306206610707,790d4955a80e4e75813a16298544397d,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.37,,,9,3,Clear/Sunny
307036660139,0612a173764742e5870d240b330027a6,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.05,,,8,4,Clear/Sunny
307046670278,a6d241f2d152471c9303964bf77d48d4,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.13,acre,,.18,,,10,3,Partly Cloudy / Partly Sunny
307056690009,d24e833bf6404bdbb65f222a4e5e32f6,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.03,,,8,3,Partly Cloudy / Partly Sunny
307056690018,1d49f698513944f38d3dcde0818f5049,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.6,acre,,.05,,,9,3,Mostly Clear / Mostly Sunny
307056690018,1d49f698513944f38d3dcde0818f5049,RG01,D01,A RAINY SEASON GARDEN,RG01,,,,,,,,,,
307056690046,033318bca86c47c5b9062b300d47b313,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.08,,,10,3,Clear/Sunny
307056690102,0ac81d788c3a4db88904b33ff77ea156,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.1,,,8,3,Partly Cloudy / Partly Sunny
307056690167,e6b068297f524d07b5b6c25f37bb056a,RG01,D01,A RAINY SEASON GARDEN,RG01,,.25,acre,,.12,,,10,3,Clear/Sunny
307066710048,66a3040feae44e038aadc20838168ec6,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.1,acre,,.08,,,10,3,Mostly Clear / Mostly Sunny
307076720139,30dc9d9a9f2f4e2f8f06f1f73320337e,RG01,D01,A RAINY SEASON GARDEN,RG01,,.1,acre,,.05,,,8,3,Mostly Cloudy / Considerable Cloudiness
307076720139,30dc9d9a9f2f4e2f8f06f1f73320337e,RG01,D02,A RAINY SEASON GARDEN,RG01,,.1,acre,,.04,,,8,3,Mostly Cloudy / Considerable Cloudiness
307086740038,14a504e535bd48a6bcb8fbf13f9a60a2,RG02,D01,A RAINY SEASON GARDEN,RG02,,.25,acre,,.1,,,10,3,Partly Cloudy / Partly Sunny
307086740038,14a504e535bd48a6bcb8fbf13f9a60a2,RG03,D01,A RAINY SEASON GARDEN,RG03,,,,,,,,,,
307086740061,e922e80d3c0c4df4bf4606e374d34d2b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.2,,,10,3,Partly Cloudy / Partly Sunny
307086740106,34da175ff38b4a66b2d0e52fe5f83f7f,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.21,,,10,6,Clear/Sunny
307086750009,d9feba1dc341489aa7cee2c25c20d390,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.1,acre,,.04,,,8,3,Clear/Sunny
307086750014,a4f6d52c09364ebd950305bc0d989d8e,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.1,acre,,.04,,,10,3,Clear/Sunny
307086750050,7980ff4b14a94c5f9204ec799de7560b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.78,,,10,6,Clear/Sunny
307086750075,e0401c946e5c4ba48085bacd60bac87a,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.06,acre,,.09,,,11,3,Partly Cloudy / Partly Sunny
307086760213,f9dbf273c965449ca98847dd1b932536,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.2,,,10,6,Clear/Sunny
307096770030,b4693f8bd8f147ba981ee5925c540158,RG01,D01,A RAINY SEASON GARDEN,RG01,,.25,acre,,.07,,,8,3,Partly Cloudy / Partly Sunny
