case_id,hhid,hh_q0a,hh_q01,hh_q02a,hh_q02b,hh_q02c,hh_q02_1,hh_q02_2,hh_q02_2oth,hh_q02_3,hh_q03a,hh_q03b
101011050081,7764873d877d489a8025244ef8a916ea,Food Transfers/Gifts,Yes,2000,0,0,,,,,1,
101011050081,7764873d877d489a8025244ef8a916ea,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011050096,2bb461a1e7a441d4b4cbbd26c8f67382,Cash Transfers/Gifts,No,,,,,,,,,
101011050096,2bb461a1e7a441d4b4cbbd26c8f67382,Food Transfers/Gifts,Yes,2000,0,0,,,,,2,
101011050096,2bb461a1e7a441d4b4cbbd26c8f67382,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011050110,6720ef84747f43a99dd20163767379e0,Cash Transfers/Gifts,No,,,,,,,,,
101011050110,6720ef84747f43a99dd20163767379e0,Food Transfers/Gifts,Yes,2000,0,0,,,,,2,
101011050110,6720ef84747f43a99dd20163767379e0,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011050125,04a6c4d049dc43d991cc5b8bff53a7c5,Cash Transfers/Gifts,No,,,,,,,,,
101011050125,04a6c4d049dc43d991cc5b8bff53a7c5,Food Transfers/Gifts,No,,,,,,,,,
101011050125,04a6c4d049dc43d991cc5b8bff53a7c5,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011050140,a5462027cd824d5a803df7e8dc2bed93,Cash Transfers/Gifts,No,,,,,,,,,
101011050140,a5462027cd824d5a803df7e8dc2bed93,Food Transfers/Gifts,No,,,,,,,,,
101011050140,a5462027cd824d5a803df7e8dc2bed93,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011050154,0f2889bd48c144c4becb1a2095e2fcb3,Cash Transfers/Gifts,No,,,,,,,,,
101011050154,0f2889bd48c144c4becb1a2095e2fcb3,Food Transfers/Gifts,No,,,,,,,,,
101011050154,0f2889bd48c144c4becb1a2095e2fcb3,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011050169,c040e9d5470f414eb2701adc9aa8fe8b,Cash Transfers/Gifts,No,,,,,,,,,
101011050169,c040e9d5470f414eb2701adc9aa8fe8b,Food Transfers/Gifts,No,,,,,,,,,
101011050169,c040e9d5470f414eb2701adc9aa8fe8b,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011050183,3a74cbc0e37149fc95fc4065f90827d3,Cash Transfers/Gifts,No,,,,,,,,,
101011050183,3a74cbc0e37149fc95fc4065f90827d3,Food Transfers/Gifts,No,,,,,,,,,
101011050183,3a74cbc0e37149fc95fc4065f90827d3,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011050198,db347b0ebd084587a1136425ba920830,Cash Transfers/Gifts,No,,,,,,,,,
101011050198,db347b0ebd084587a1136425ba920830,Food Transfers/Gifts,Yes,100000,0,0,,,,,1,2
101011050198,db347b0ebd084587a1136425ba920830,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011050212,1ce09d3304094cd992805da2462dd6b2,Cash Transfers/Gifts,No,,,,,,,,,
101011050212,1ce09d3304094cd992805da2462dd6b2,Food Transfers/Gifts,No,,,,,,,,,
101011050212,1ce09d3304094cd992805da2462dd6b2,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011050227,42d9cb8792914abfae376b502c5242cd,Cash Transfers/Gifts,No,,,,,,,,,
101011050227,42d9cb8792914abfae376b502c5242cd,Food Transfers/Gifts,Yes,5000,0,0,,,,,1,2
101011050227,42d9cb8792914abfae376b502c5242cd,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011060018,5403cae8c23d4c17822a0e23d2344bce,Cash Transfers/Gifts,No,,,,,,,,,
101011060018,5403cae8c23d4c17822a0e23d2344bce,Food Transfers/Gifts,No,,,,,,,,,
101011060018,5403cae8c23d4c17822a0e23d2344bce,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011060036,ca6751f3e9854927b62298cd65dc9b57,Cash Transfers/Gifts,No,,,,,,,,,
101011060036,ca6751f3e9854927b62298cd65dc9b57,Food Transfers/Gifts,No,,,,,,,,,
101011060036,ca6751f3e9854927b62298cd65dc9b57,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011060054,5c703d55ae404f32b2215e1fecfaacc4,Cash Transfers/Gifts,No,,,,,,,,,
101011060054,5c703d55ae404f32b2215e1fecfaacc4,Food Transfers/Gifts,No,,,,,,,,,
101011060054,5c703d55ae404f32b2215e1fecfaacc4,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011060074,e3d68f1e4eba4e22ad8f9b36be65a6be,Cash Transfers/Gifts,Yes,26000,0,0,no,,,,1,
101011060074,e3d68f1e4eba4e22ad8f9b36be65a6be,Food Transfers/Gifts,No,,,,,,,,,
101011060074,e3d68f1e4eba4e22ad8f9b36be65a6be,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011060092,09746f8956aa468f87cac99b1ccf442b,Cash Transfers/Gifts,No,,,,,,,,,
101011060092,09746f8956aa468f87cac99b1ccf442b,Food Transfers/Gifts,No,,,,,,,,,
101011060092,09746f8956aa468f87cac99b1ccf442b,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011060110,7e9f8516f6134e7f93c18cf7fe494854,Cash Transfers/Gifts,No,,,,,,,,,
101011060110,7e9f8516f6134e7f93c18cf7fe494854,Food Transfers/Gifts,Yes,12000,0,0,,,,,1,
101011060110,7e9f8516f6134e7f93c18cf7fe494854,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011060128,b064eb1c97364ce29a5349cc9306f2da,Cash Transfers/Gifts,No,,,,,,,,,
101011060128,b064eb1c97364ce29a5349cc9306f2da,Food Transfers/Gifts,No,,,,,,,,,
101011060128,b064eb1c97364ce29a5349cc9306f2da,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011060166,6d105aac831a404481ab6b2edfb131ee,Cash Transfers/Gifts,No,,,,,,,,,
101011060166,6d105aac831a404481ab6b2edfb131ee,Food Transfers/Gifts,No,,,,,,,,,
101011060166,6d105aac831a404481ab6b2edfb131ee,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011060202,722e537691224ae9bbb2b512e66251a9,Cash Transfers/Gifts,No,,,,,,,,,
101011060202,722e537691224ae9bbb2b512e66251a9,Food Transfers/Gifts,Yes,2000,0,0,,,,,1,
101011060202,722e537691224ae9bbb2b512e66251a9,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011060240,59e6561f7dec462e8a56c6ed7ee71bdf,Cash Transfers/Gifts,No,,,,,,,,,
101011060240,59e6561f7dec462e8a56c6ed7ee71bdf,Food Transfers/Gifts,Yes,5000,0,0,,,,,1,
101011060240,59e6561f7dec462e8a56c6ed7ee71bdf,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011060258,8dd23a2f3a8d42e2a399410fea862742,Cash Transfers/Gifts,No,,,,,,,,,
101011060258,8dd23a2f3a8d42e2a399410fea862742,Food Transfers/Gifts,Yes,1800,0,0,,,,,2,
101011060258,8dd23a2f3a8d42e2a399410fea862742,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011060276,e5533c9c4f3b464ba0edef04d7b04493,Cash Transfers/Gifts,No,,,,,,,,,
101011060276,e5533c9c4f3b464ba0edef04d7b04493,Food Transfers/Gifts,Yes,2000,0,0,,,,,2,
101011060276,e5533c9c4f3b464ba0edef04d7b04493,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011060312,d8bd2c9a5e994984b94fc071f1df8a2d,Cash Transfers/Gifts,No,,,,,,,,,
101011060312,d8bd2c9a5e994984b94fc071f1df8a2d,Food Transfers/Gifts,No,,,,,,,,,
101011060312,d8bd2c9a5e994984b94fc071f1df8a2d,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011060330,a41c9136ef4c432093c725846855deeb,Cash Transfers/Gifts,No,,,,,,,,,
101011060330,a41c9136ef4c432093c725846855deeb,Food Transfers/Gifts,Yes,5000,0,0,,,,,1,2
101011060330,a41c9136ef4c432093c725846855deeb,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011060348,34015b855e6e440d8c0cecebf51b11dc,Cash Transfers/Gifts,No,,,,,,,,,
101011060348,34015b855e6e440d8c0cecebf51b11dc,Food Transfers/Gifts,Yes,5000,0,0,,,,,1,2
101011060348,34015b855e6e440d8c0cecebf51b11dc,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011060384,d27a9760dcb34417a1c065987d3d5c93,Cash Transfers/Gifts,No,,,,,,,,,
101011060384,d27a9760dcb34417a1c065987d3d5c93,Food Transfers/Gifts,No,,,,,,,,,
101011060384,d27a9760dcb34417a1c065987d3d5c93,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011070001,925c542df42c41fea212467d191a40ab,Cash Transfers/Gifts,No,,,,,,,,,
101011070001,925c542df42c41fea212467d191a40ab,Food Transfers/Gifts,Yes,1500,0,0,,,,,2,
101011070001,925c542df42c41fea212467d191a40ab,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011070020,f4de96e9d7324f3c9b6823b6277052f8,Cash Transfers/Gifts,No,,,,,,,,,
101011070020,f4de96e9d7324f3c9b6823b6277052f8,Food Transfers/Gifts,No,,,,,,,,,
101011070020,f4de96e9d7324f3c9b6823b6277052f8,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011070039,649214366d5f4a71998705c5618628ea,Cash Transfers/Gifts,No,,,,,,,,,
101011070039,649214366d5f4a71998705c5618628ea,Food Transfers/Gifts,No,,,,,,,,,
101011070039,649214366d5f4a71998705c5618628ea,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011070057,bb8ea032405d4c06a6ed58afc9786c7f,Cash Transfers/Gifts,No,,,,,,,,,
101011070057,bb8ea032405d4c06a6ed58afc9786c7f,Food Transfers/Gifts,No,,,,,,,,,
101011070057,bb8ea032405d4c06a6ed58afc9786c7f,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011070076,51f84af652624b0a9fbf9e3c6e88116e,Cash Transfers/Gifts,No,,,,,,,,,
101011070076,51f84af652624b0a9fbf9e3c6e88116e,Food Transfers/Gifts,No,,,,,,,,,
101011070076,51f84af652624b0a9fbf9e3c6e88116e,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011070095,3eda61b16f2f4764a3aac7fa50f12fac,Cash Transfers/Gifts,No,,,,,,,,,
101011070095,3eda61b16f2f4764a3aac7fa50f12fac,Food Transfers/Gifts,No,,,,,,,,,
101011070095,3eda61b16f2f4764a3aac7fa50f12fac,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011070113,6d0849439d0c4ca4ba70eb69c263a96e,Cash Transfers/Gifts,No,,,,,,,,,
101011070113,6d0849439d0c4ca4ba70eb69c263a96e,Food Transfers/Gifts,No,,,,,,,,,
101011070113,6d0849439d0c4ca4ba70eb69c263a96e,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011070132,11301f4d17c94e1a8dcaf275bc5580d0,Cash Transfers/Gifts,No,,,,,,,,,
101011070132,11301f4d17c94e1a8dcaf275bc5580d0,Food Transfers/Gifts,No,,,,,,,,,
101011070132,11301f4d17c94e1a8dcaf275bc5580d0,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011070151,524ca16282a7466a84897b5ae0b61e06,Cash Transfers/Gifts,No,,,,,,,,,
101011070151,524ca16282a7466a84897b5ae0b61e06,Food Transfers/Gifts,No,,,,,,,,,
101011070151,524ca16282a7466a84897b5ae0b61e06,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011070170,919b0d0d8feb48dfa741c873ef606ced,Cash Transfers/Gifts,No,,,,,,,,,
101011070170,919b0d0d8feb48dfa741c873ef606ced,Food Transfers/Gifts,No,,,,,,,,,
101011070170,919b0d0d8feb48dfa741c873ef606ced,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011070188,685ed523a9584537ba6094de5f69c03e,Cash Transfers/Gifts,No,,,,,,,,,
101011070188,685ed523a9584537ba6094de5f69c03e,Food Transfers/Gifts,No,,,,,,,,,
101011070188,685ed523a9584537ba6094de5f69c03e,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011070207,7d1df01124a9445ab18c4e9d1ec4f2bf,Cash Transfers/Gifts,No,,,,,,,,,
101011070207,7d1df01124a9445ab18c4e9d1ec4f2bf,Food Transfers/Gifts,No,,,,,,,,,
101011070207,7d1df01124a9445ab18c4e9d1ec4f2bf,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011070226,26454f78c4294720a54c54751cebd8a1,Cash Transfers/Gifts,No,,,,,,,,,
101011070226,26454f78c4294720a54c54751cebd8a1,Food Transfers/Gifts,No,,,,,,,,,
101011070226,26454f78c4294720a54c54751cebd8a1,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011070244,4cdf0d5bb31149748c3cf7c7a68af783,Cash Transfers/Gifts,No,,,,,,,,,
101011070244,4cdf0d5bb31149748c3cf7c7a68af783,Food Transfers/Gifts,No,,,,,,,,,
101011070244,4cdf0d5bb31149748c3cf7c7a68af783,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011070263,18bf7279f5d940b894fec57a26239ed3,Cash Transfers/Gifts,No,,,,,,,,,
101011070263,18bf7279f5d940b894fec57a26239ed3,Food Transfers/Gifts,No,,,,,,,,,
101011070263,18bf7279f5d940b894fec57a26239ed3,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011070282,13c91cc2889c4d66a30e50e88bd84e37,Cash Transfers/Gifts,No,,,,,,,,,
101011070282,13c91cc2889c4d66a30e50e88bd84e37,Food Transfers/Gifts,No,,,,,,,,,
101011070282,13c91cc2889c4d66a30e50e88bd84e37,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011080009,141a598190d449b9a206076e14abe56c,Cash Transfers/Gifts,No,,,,,,,,,
101011080009,141a598190d449b9a206076e14abe56c,Food Transfers/Gifts,No,,,,,,,,,
101011080009,141a598190d449b9a206076e14abe56c,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011080017,5858dd2f986c4aa98156f2278684e25f,Cash Transfers/Gifts,No,,,,,,,,,
101011080017,5858dd2f986c4aa98156f2278684e25f,Food Transfers/Gifts,No,,,,,,,,,
101011080017,5858dd2f986c4aa98156f2278684e25f,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011080035,497c0a87e9a246fcb7967ad7bd37fb38,Cash Transfers/Gifts,No,,,,,,,,,
101011080035,497c0a87e9a246fcb7967ad7bd37fb38,Food Transfers/Gifts,Yes,3000,0,0,,,,,1,2
101011080035,497c0a87e9a246fcb7967ad7bd37fb38,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011080043,083d523d4c04405eae6c6fd76ea87c70,Cash Transfers/Gifts,No,,,,,,,,,
101011080043,083d523d4c04405eae6c6fd76ea87c70,Food Transfers/Gifts,No,,,,,,,,,
101011080043,083d523d4c04405eae6c6fd76ea87c70,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011080052,5b514d21b8a841a486fe71b0d437c62f,Cash Transfers/Gifts,No,,,,,,,,,
101011080052,5b514d21b8a841a486fe71b0d437c62f,Food Transfers/Gifts,No,,,,,,,,,
101011080052,5b514d21b8a841a486fe71b0d437c62f,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011080069,1b829b1cd0c74de29e10ec2389cec5b8,Cash Transfers/Gifts,No,,,,,,,,,
101011080069,1b829b1cd0c74de29e10ec2389cec5b8,Food Transfers/Gifts,No,,,,,,,,,
101011080069,1b829b1cd0c74de29e10ec2389cec5b8,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011080078,26992326353d40d4b00769af291f0169,Cash Transfers/Gifts,Yes,10000,0,0,no,,,,1,
101011080078,26992326353d40d4b00769af291f0169,Food Transfers/Gifts,No,,,,,,,,,
101011080078,26992326353d40d4b00769af291f0169,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011080087,d52dd0d9245c446a8997454c47a21223,Cash Transfers/Gifts,No,,,,,,,,,
101011080087,d52dd0d9245c446a8997454c47a21223,Food Transfers/Gifts,No,,,,,,,,,
101011080087,d52dd0d9245c446a8997454c47a21223,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011080113,2e08b3f3ff354962ac4a035cb57f598e,Cash Transfers/Gifts,No,,,,,,,,,
101011080113,2e08b3f3ff354962ac4a035cb57f598e,Food Transfers/Gifts,No,,,,,,,,,
101011080113,2e08b3f3ff354962ac4a035cb57f598e,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011080121,639cf367e43244c1aa7d058314dc2048,Cash Transfers/Gifts,No,,,,,,,,,
101011080121,639cf367e43244c1aa7d058314dc2048,Food Transfers/Gifts,No,,,,,,,,,
101011080121,639cf367e43244c1aa7d058314dc2048,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011080130,0baff7602b9945e59d6c6e039ddd8cf0,Cash Transfers/Gifts,No,,,,,,,,,
101011080130,0baff7602b9945e59d6c6e039ddd8cf0,Food Transfers/Gifts,No,,,,,,,,,
101011080130,0baff7602b9945e59d6c6e039ddd8cf0,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011080138,40caf93e610a48b58780188da676105c,Cash Transfers/Gifts,No,,,,,,,,,
101011080138,40caf93e610a48b58780188da676105c,Food Transfers/Gifts,No,,,,,,,,,
101011080138,40caf93e610a48b58780188da676105c,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011080147,8a0288b6ab1b492da091c27ad25b68b0,Cash Transfers/Gifts,No,,,,,,,,,
101011080147,8a0288b6ab1b492da091c27ad25b68b0,Food Transfers/Gifts,No,,,,,,,,,
101011080147,8a0288b6ab1b492da091c27ad25b68b0,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011080155,4646abacab934180abfb849459f22287,Cash Transfers/Gifts,No,,,,,,,,,
101011080155,4646abacab934180abfb849459f22287,Food Transfers/Gifts,No,,,,,,,,,
101011080155,4646abacab934180abfb849459f22287,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011080164,d4b3896bf332472db8c56a1b2484b5a2,Cash Transfers/Gifts,No,,,,,,,,,
101011080164,d4b3896bf332472db8c56a1b2484b5a2,Food Transfers/Gifts,No,,,,,,,,,
101011080164,d4b3896bf332472db8c56a1b2484b5a2,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101011080181,0f5de2bc7db447e6a221b6c753dd19fb,Cash Transfers/Gifts,Yes,0,25000,0,no,,,,1,
101011080181,0f5de2bc7db447e6a221b6c753dd19fb,Food Transfers/Gifts,No,,,,,,,,,
101011080181,0f5de2bc7db447e6a221b6c753dd19fb,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021090016,b978d1182ee94be582634f1534088968,Cash Transfers/Gifts,No,,,,,,,,,
101021090016,b978d1182ee94be582634f1534088968,Food Transfers/Gifts,No,,,,,,,,,
101021090016,b978d1182ee94be582634f1534088968,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021090035,9bfac3ebe5b945dab24a3a6cf3f531c7,Cash Transfers/Gifts,No,,,,,,,,,
101021090035,9bfac3ebe5b945dab24a3a6cf3f531c7,Food Transfers/Gifts,No,,,,,,,,,
101021090035,9bfac3ebe5b945dab24a3a6cf3f531c7,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021090054,3ae0b83292a04feb945ecfa7654f85af,Cash Transfers/Gifts,No,,,,,,,,,
101021090054,3ae0b83292a04feb945ecfa7654f85af,Food Transfers/Gifts,No,,,,,,,,,
101021090054,3ae0b83292a04feb945ecfa7654f85af,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021090073,69badba2f4e94c36a63422516d434400,Cash Transfers/Gifts,No,,,,,,,,,
101021090073,69badba2f4e94c36a63422516d434400,Food Transfers/Gifts,No,,,,,,,,,
101021090073,69badba2f4e94c36a63422516d434400,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021090092,fa7181b8a48141e9b5375f9f07696b4a,Cash Transfers/Gifts,No,,,,,,,,,
101021090092,fa7181b8a48141e9b5375f9f07696b4a,Food Transfers/Gifts,Yes,5000,0,0,,,,,1,2
101021090092,fa7181b8a48141e9b5375f9f07696b4a,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021090111,c3687a5f0fd743b1aaab426bb6dee85a,Cash Transfers/Gifts,No,,,,,,,,,
101021090111,c3687a5f0fd743b1aaab426bb6dee85a,Food Transfers/Gifts,Yes,1000,0,0,,,,,1,2
101021090111,c3687a5f0fd743b1aaab426bb6dee85a,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021090130,a918222f5aa0420b92d8b882d932890a,Cash Transfers/Gifts,No,,,,,,,,,
101021090130,a918222f5aa0420b92d8b882d932890a,Food Transfers/Gifts,Yes,500,0,0,,,,,1,2
101021090130,a918222f5aa0420b92d8b882d932890a,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021090149,b33961495abf4ad0afc69efeea23ba61,Cash Transfers/Gifts,No,,,,,,,,,
101021090149,b33961495abf4ad0afc69efeea23ba61,Food Transfers/Gifts,Yes,10000,0,0,,,,,1,2
101021090149,b33961495abf4ad0afc69efeea23ba61,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021090168,c3eb3d197e7a46b7962b90722d15fffd,Cash Transfers/Gifts,No,,,,,,,,,
101021090168,c3eb3d197e7a46b7962b90722d15fffd,Food Transfers/Gifts,No,,,,,,,,,
101021090168,c3eb3d197e7a46b7962b90722d15fffd,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021090187,2db8307e59ca47ff9feba949444840f5,Cash Transfers/Gifts,No,,,,,,,,,
101021090187,2db8307e59ca47ff9feba949444840f5,Food Transfers/Gifts,No,,,,,,,,,
101021090187,2db8307e59ca47ff9feba949444840f5,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021090206,d24e160d18054d3fbe9fd5cd3febf1fb,Cash Transfers/Gifts,No,,,,,,,,,
101021090206,d24e160d18054d3fbe9fd5cd3febf1fb,Food Transfers/Gifts,No,,,,,,,,,
101021090206,d24e160d18054d3fbe9fd5cd3febf1fb,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021090225,d2eff8458cbc4973bd19540049a785b6,Cash Transfers/Gifts,No,,,,,,,,,
101021090225,d2eff8458cbc4973bd19540049a785b6,Food Transfers/Gifts,No,,,,,,,,,
101021090225,d2eff8458cbc4973bd19540049a785b6,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021090245,0d21b72dea0748e9b68791ddb3abe37c,Cash Transfers/Gifts,No,,,,,,,,,
101021090245,0d21b72dea0748e9b68791ddb3abe37c,Food Transfers/Gifts,No,,,,,,,,,
101021090245,0d21b72dea0748e9b68791ddb3abe37c,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021090264,4e1e7b75094b4561ba4c15510c91bb7a,Cash Transfers/Gifts,No,,,,,,,,,
101021090264,4e1e7b75094b4561ba4c15510c91bb7a,Food Transfers/Gifts,Yes,15000,0,0,,,,,1,2
101021090264,4e1e7b75094b4561ba4c15510c91bb7a,Non-Food In-Kind Transfers/Gifts,Yes,10000,0,0,,,,,1,2
101021090283,64448c22a12a436ca7c8f7848d3b600a,Cash Transfers/Gifts,No,,,,,,,,,
101021090283,64448c22a12a436ca7c8f7848d3b600a,Food Transfers/Gifts,Yes,5000,0,0,,,,,1,2
101021090283,64448c22a12a436ca7c8f7848d3b600a,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021090302,bb4ad46308fd47f2a1734aea35038427,Cash Transfers/Gifts,No,,,,,,,,,
101021090302,bb4ad46308fd47f2a1734aea35038427,Food Transfers/Gifts,No,,,,,,,,,
101021090302,bb4ad46308fd47f2a1734aea35038427,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021100010,0f2a6bc1f8f3476da532df54edf32e32,Cash Transfers/Gifts,No,,,,,,,,,
101021100010,0f2a6bc1f8f3476da532df54edf32e32,Food Transfers/Gifts,Yes,6000,0,0,,,,,1,2
101021100010,0f2a6bc1f8f3476da532df54edf32e32,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021100020,63ed8484afcc4d81a94787f181daaa9c,Cash Transfers/Gifts,No,,,,,,,,,
101021100020,63ed8484afcc4d81a94787f181daaa9c,Food Transfers/Gifts,Yes,6000,0,0,,,,,2,
101021100020,63ed8484afcc4d81a94787f181daaa9c,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021100030,01a06fc892d44c048f6c506608135c41,Cash Transfers/Gifts,No,,,,,,,,,
101021100030,01a06fc892d44c048f6c506608135c41,Food Transfers/Gifts,Yes,1500,2500,0,,,,,1,
101021100030,01a06fc892d44c048f6c506608135c41,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021100041,30030be4664344f48cdffa84e8b5dfa9,Cash Transfers/Gifts,No,,,,,,,,,
101021100041,30030be4664344f48cdffa84e8b5dfa9,Food Transfers/Gifts,Yes,5000,0,0,,,,,2,
101021100041,30030be4664344f48cdffa84e8b5dfa9,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021100061,97cf255d846147d4a761af2f93534d47,Cash Transfers/Gifts,No,,,,,,,,,
101021100061,97cf255d846147d4a761af2f93534d47,Food Transfers/Gifts,No,,,,,,,,,
101021100061,97cf255d846147d4a761af2f93534d47,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021100071,3b2d84cd39e9485e8cc9f5d8dda31312,Cash Transfers/Gifts,No,,,,,,,,,
101021100071,3b2d84cd39e9485e8cc9f5d8dda31312,Food Transfers/Gifts,No,,,,,,,,,
101021100071,3b2d84cd39e9485e8cc9f5d8dda31312,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021100082,6877f51463284bab9776e27ac99ffe4e,Cash Transfers/Gifts,No,,,,,,,,,
101021100082,6877f51463284bab9776e27ac99ffe4e,Food Transfers/Gifts,No,,,,,,,,,
101021100082,6877f51463284bab9776e27ac99ffe4e,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021100092,a4c212d9e2a241c980d0b61747cd6cc4,Cash Transfers/Gifts,No,,,,,,,,,
101021100092,a4c212d9e2a241c980d0b61747cd6cc4,Food Transfers/Gifts,No,,,,,,,,,
101021100092,a4c212d9e2a241c980d0b61747cd6cc4,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021100102,284147d74bcf4cbab27b13738cd1bf9e,Cash Transfers/Gifts,No,,,,,,,,,
101021100102,284147d74bcf4cbab27b13738cd1bf9e,Food Transfers/Gifts,No,,,,,,,,,
101021100102,284147d74bcf4cbab27b13738cd1bf9e,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021100112,1066643538b2448bb6f3576d99b93963,Cash Transfers/Gifts,No,,,,,,,,,
101021100112,1066643538b2448bb6f3576d99b93963,Food Transfers/Gifts,Yes,6000,0,0,,,,,1,2
101021100112,1066643538b2448bb6f3576d99b93963,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021100133,1273a65b2b7e4d1580a3d46f44830ea9,Cash Transfers/Gifts,No,,,,,,,,,
101021100133,1273a65b2b7e4d1580a3d46f44830ea9,Food Transfers/Gifts,No,,,,,,,,,
101021100133,1273a65b2b7e4d1580a3d46f44830ea9,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
101021100143,a183a0d1519b417fb227c3bf6833f6b5,Cash Transfers/Gifts,No,,,,,,,,,
