case_id,hhid,gardenid,ag_b100,ag_b102,ag_b103_2,ag_b103_2a,ag_b104a,ag_b104b,ag_b104b_oth,ag_b104a2,ag_b105e,ag_b105e_oth,ag_b106,ag_b106a,ag_b107
101011050081,7764873d877d489a8025244ef8a916ea,RG02,RG02,munda close to parents house,1,no,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101011050096,2bb461a1e7a441d4b4cbbd26c8f67382,RG01,RG01,MUNDA WA PANKHOMO,1,yes,.5,acre,,.7,,,9,2,Mostly Cloudy / Considerable Cloudiness
101011050096,2bb461a1e7a441d4b4cbbd26c8f67382,RG02,RG02,munda close river,1,yes,1,acre,,.86,,,9,2,Mostly Cloudy / Considerable Cloudiness
101011050096,2bb461a1e7a441d4b4cbbd26c8f67382,RG03,RG03,munda WA pakhomo,1,yes,.25,acre,,.24,,,8,2,Rainy
101011050110,6720ef84747f43a99dd20163767379e0,RG01,RGO1,MUNDA FAR NORTH,1,no,1,acre,,.51,,,11,3,Mostly Cloudy / Considerable Cloudiness
101011050110,6720ef84747f43a99dd20163767379e0,RG02,RG02,MUNDA CLOSE TO MAIZE GARDEN,1,no,.25,acre,,.39,,,11,2,Mostly Cloudy / Considerable Cloudiness
101011050110,6720ef84747f43a99dd20163767379e0,RG03,RG03,munda WA pakhomo,1,yes,.5,acre,,.47,,,10,2,Mostly Cloudy / Considerable Cloudiness
101011050125,04a6c4d049dc43d991cc5b8bff53a7c5,RG01,RG01,HOME GARDEN 1,1,yes,1,acre,,.67,,,11,3,Rainy
101011050125,04a6c4d049dc43d991cc5b8bff53a7c5,RG02,RG02,HOME GARDEN 2,1,no,1,acre,,.86,,,11,3,Rainy
101011050140,a5462027cd824d5a803df7e8dc2bed93,RG01,RG01,HOME GARDEN,1,yes,1,acre,,.59,,,10,3,Rainy
101011050140,a5462027cd824d5a803df7e8dc2bed93,RG02,RG02,LOCAL MAIZE AND NKHWANI GARDEN,1,no,1.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101011050154,0f2889bd48c144c4becb1a2095e2fcb3,RG01,RG01,HOME GARDEN,1,yes,1.5,acre,,1.84,,,11,3,Rainy
101011050169,c040e9d5470f414eb2701adc9aa8fe8b,RG01,RG01,HOME GARDEN,1,no,1.5,acre,,1.27,,,8,3,Rainy
101011050198,db347b0ebd084587a1136425ba920830,RG01,MUNDA WA PAKHOMO RG01,MUNDA WA PAKHOMO RG01,1,no,2,acre,,2,,,11,3,Partly Cloudy / Partly Sunny
101011050212,1ce09d3304094cd992805da2462dd6b2,RG01,"""MUNDA WA MTEDZA RG01 """,MUNDA WA MTEDZA RG01,1,yes,.5,acre,,.32,,,9,3,Rainy
101011050212,1ce09d3304094cd992805da2462dd6b2,RG02,MUNDA WA CHIMANGA RG02,MUNDA WA CHIMANGA RG02,1,yes,1,acre,,.73,,,8,3,Rainy
101011050212,1ce09d3304094cd992805da2462dd6b2,RG03,MUNDA WA PAKHOMO RG03,MUNDA WA PAKHOMO RG03,1,no,.5,acre,,.4,,,8,3,Rainy
101011050227,42d9cb8792914abfae376b502c5242cd,RG01,MUNDA WA PAKHOMO RG01,MUNDA WA PAKHOMO RG01,1,yes,.75,acre,,.61,,,11,3,Rainy
101011050227,42d9cb8792914abfae376b502c5242cd,RG02,MUNDA WA MBATATA RG02,MUNDA WA MBATATA RG02,1,no,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101011060018,5403cae8c23d4c17822a0e23d2344bce,RG01,RG01,HOME GARDEN,1,yes,1,acre,,.76,,,11,3,Partly Cloudy / Partly Sunny
101011060018,5403cae8c23d4c17822a0e23d2344bce,RG02,RG02,HOME GARDEN,1,yes,1.5,acre,,.88,,,11,3,Partly Cloudy / Partly Sunny
101011060036,ca6751f3e9854927b62298cd65dc9b57,RG01,RG01,HOME GARDEN,1,no,1,acre,,.8100000000000001,,,11,3,Partly Cloudy / Partly Sunny
101011060036,ca6751f3e9854927b62298cd65dc9b57,RG02,RG02,HOME GARDEN,1,yes,1,acre,,1.51,,,12,3,Partly Cloudy / Partly Sunny
101011060036,ca6751f3e9854927b62298cd65dc9b57,RG03,RG03,HOME GARDEN 3,1,yes,.5,acre,,.47,,,11,3,Partly Cloudy / Partly Sunny
101011060054,5c703d55ae404f32b2215e1fecfaacc4,RG01,RG01,HOME GARDEN 1,1,yes,2,acre,,4.13,,,12,3,Partly Cloudy / Partly Sunny
101011060054,5c703d55ae404f32b2215e1fecfaacc4,RG02,RG02,HOME GARDEN 2,1,yes,1,acre,,.75,,,12,3,Partly Cloudy / Partly Sunny
101011060074,e3d68f1e4eba4e22ad8f9b36be65a6be,RG01,RGO1,Maize garden,1,no,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101011060092,09746f8956aa468f87cac99b1ccf442b,RG01,RG01,HOME GARDEN,1,no,1,acre,,.9,,,11,3,Clear/Sunny
101011060092,09746f8956aa468f87cac99b1ccf442b,RG02,RG01,MWALINUNE GARDEN,1,no,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101011060110,7e9f8516f6134e7f93c18cf7fe494854,RG01,RGO1,Maize garden,1,no,2,acre,,1.44,,,11,3,Partly Cloudy / Partly Sunny
101011060110,7e9f8516f6134e7f93c18cf7fe494854,RG02,RGO 2,Tobacco garden,1,no,1,acre,,2.4,,,11,3,Partly Cloudy / Partly Sunny
101011060110,7e9f8516f6134e7f93c18cf7fe494854,RG03,RG03.,soya garden,1,no,1,acre,,1.1,,,11,3,Partly Cloudy / Partly Sunny
101011060128,b064eb1c97364ce29a5349cc9306f2da,RG01,RGO1,Maize garden,1,yes,1,acre,,.9,,,11,3,Mostly Cloudy / Considerable Cloudiness
101011060128,b064eb1c97364ce29a5349cc9306f2da,RG02,RGO2,Fallow garden,1,no,1,acre,,.51,,,11,3,Mostly Cloudy / Considerable Cloudiness
101011060128,b064eb1c97364ce29a5349cc9306f2da,RG03,RGO3,Fallow garden,1,no,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101011060166,6d105aac831a404481ab6b2edfb131ee,RG01,RGO1,Maize garden,1,no,1,acre,,.53,,,10,4,Partly Cloudy / Partly Sunny
101011060166,6d105aac831a404481ab6b2edfb131ee,RG02,RGO2,Fallow garden,1,no,1,acre,,.87,,,12,3,Partly Cloudy / Partly Sunny
101011060202,722e537691224ae9bbb2b512e66251a9,RG01,RG01,munda wapakhomo,1,yes,.75,acre,,.64,,,11,2,Partly Cloudy / Partly Sunny
101011060202,722e537691224ae9bbb2b512e66251a9,RG02,RG02,munda WA pakhomo,1,yes,.25,acre,,.09,,,12,3,Partly Cloudy / Partly Sunny
101011060240,59e6561f7dec462e8a56c6ed7ee71bdf,RG01,RGO1,munda WA pakhomo,1,yes,1,hectare,,2.78,,,10,3,Mostly Clear / Mostly Sunny
101011060240,59e6561f7dec462e8a56c6ed7ee71bdf,RG02,RGO2,MUNDA CLOSE TO CHURCH,1,no,,,,,,,,,
101011060258,8dd23a2f3a8d42e2a399410fea862742,RG01,RGO1,MUNDA WA PANYUMBA,1,yes,1,acre,,2.19,,,12,2,Partly Cloudy / Partly Sunny
101011060258,8dd23a2f3a8d42e2a399410fea862742,RG02,RGO2,MUNDA WA PAKHOMO,1,yes,.5,acre,,1.75,,,12,2,Partly Cloudy / Partly Sunny
101011060276,e5533c9c4f3b464ba0edef04d7b04493,RG01,RG01,MUNDA WA KWA MAMA,1,no,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101011060276,e5533c9c4f3b464ba0edef04d7b04493,RG02,RG02,MUNDA WA KWA SILUWEYA,1,no,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101011060312,d8bd2c9a5e994984b94fc071f1df8a2d,RG01,MUNDA WAKU MTUNDA RG01,MUNDA WAKU MTUNDA RG01,1,no,1,acre,,1.1,,,12,3,Completely Cloudy
101011060312,d8bd2c9a5e994984b94fc071f1df8a2d,RG02,MUNDA WA PAKHOMO RG02,MUNDA WA PAKHOMO RG02,1,yes,.5,acre,,.51,,,12,3,Completely Cloudy
101011060330,a41c9136ef4c432093c725846855deeb,RG01,MUNDA WA CHIMANGA RG01,MUNDA WA CHIMANGA RG01,1,yes,1.25,acre,,1.25,,,10,3,Mostly Cloudy / Considerable Cloudiness
101011060330,a41c9136ef4c432093c725846855deeb,RG02,MUNDA WAPAKHOMO RG02,MUNDA WA PAKHOMO RG02,1,yes,2.5,acre,,2.35,,,10,3,Mostly Cloudy / Considerable Cloudiness
101011060348,34015b855e6e440d8c0cecebf51b11dc,RG01,MUNDA WAPAKHOMO RG01,MUNDA WAPAKHOMO RG01,1,yes,2,acre,,1.88,,,12,3,Partly Cloudy / Partly Sunny
101011060384,d27a9760dcb34417a1c065987d3d5c93,RG01,MUNDA WA CHIMANGA,MUNDA WA CHIMANGA RG01,1,no,2.5,acre,,2.34,,,12,3,Partly Cloudy / Partly Sunny
101011070001,925c542df42c41fea212467d191a40ab,RG01,RG01,munda WA pakhomo,1,yes,.5,acre,,.33,,,12,2,Partly Cloudy / Partly Sunny
101011070020,f4de96e9d7324f3c9b6823b6277052f8,RG01,MUNDA WA CHIMANGA RG01,MUNDA WA CHIMANGA RG01,1,yes,1.75,acre,,1.7,,,11,3,Partly Cloudy / Partly Sunny
101011070057,bb8ea032405d4c06a6ed58afc9786c7f,RG01,RGO1,Maize garden,1,yes,1,acre,,1.3,,,9,3,Partly Cloudy / Partly Sunny
101011070057,bb8ea032405d4c06a6ed58afc9786c7f,RG02,RGO2,Sweet potatoes and ground nuts garden,1,yes,.5,acre,,.5,,,9,3,Partly Cloudy / Partly Sunny
101011070076,51f84af652624b0a9fbf9e3c6e88116e,RG01,RGO1,Maize garden,1,no,1,acre,,2,,,11,3,Partly Cloudy / Partly Sunny
101011070095,3eda61b16f2f4764a3aac7fa50f12fac,RG01,RGO1,cow peas,1,yes,.5,acre,,.2,,,11,3,Partly Cloudy / Partly Sunny
101011070095,3eda61b16f2f4764a3aac7fa50f12fac,RG02,RGO2,Maize garden,1,yes,.5,acre,,.3,,,10,3,Partly Cloudy / Partly Sunny
101011070113,6d0849439d0c4ca4ba70eb69c263a96e,RG01,RGO1,Maize garden,1,yes,.5,acre,,.12,,,11,3,Mostly Cloudy / Considerable Cloudiness
101011070113,6d0849439d0c4ca4ba70eb69c263a96e,RG02,RGO2,Maize garden,1,no,.5,acre,,1.2,,,12,3,Mostly Cloudy / Considerable Cloudiness
101011070113,6d0849439d0c4ca4ba70eb69c263a96e,RG03,RGO3,millet garden,1,no,.25,acre,,.2,,,12,3,Mostly Cloudy / Considerable Cloudiness
101011070132,11301f4d17c94e1a8dcaf275bc5580d0,RG01,RG01,HOME GARDEN,1,yes,1,acre,,2.04,,,9,3,Partly Cloudy / Partly Sunny
101011070151,524ca16282a7466a84897b5ae0b61e06,RG01,RGO1,Maize garden,1,no,1,acre,,1,,,10,3,Mostly Cloudy / Considerable Cloudiness
101011070170,919b0d0d8feb48dfa741c873ef606ced,RG01,RG01,HOME GARDEN,1,yes,1,acre,,1.52,,,12,3,Partly Cloudy / Partly Sunny
101011070170,919b0d0d8feb48dfa741c873ef606ced,RG02,RG01,HOME GARDEN 2,1,yes,.25,acre,,.45,,,11,3,Partly Cloudy / Partly Sunny
101011070188,685ed523a9584537ba6094de5f69c03e,RG01,RG01,HOME GARDEN,1,yes,1.5,acre,,1.71,,,10,3,Partly Cloudy / Partly Sunny
101011070207,7d1df01124a9445ab18c4e9d1ec4f2bf,RG01,RG01,HOME GARDEN,1,yes,.25,acre,,1.11,,,10,3,Partly Cloudy / Partly Sunny
101011070207,7d1df01124a9445ab18c4e9d1ec4f2bf,RG02,RG02,HOME GARDEN 2,1,yes,1.5,acre,,7.22,,,8,3,Partly Cloudy / Partly Sunny
101011070226,26454f78c4294720a54c54751cebd8a1,RG01,MUNDA WA PAKHOMO RG01,MUNDA WA PAKHOMO RG01,1,yes,2,acre,,2.15,,,10,3,Partly Cloudy / Partly Sunny
101011070244,4cdf0d5bb31149748c3cf7c7a68af783,RG01,MUNDA WA PAKHOMO RG01,MUNDA WA PAKHOMO RG01,1,yes,2.5,acre,,6,,,12,3,Completely Cloudy
101011070244,4cdf0d5bb31149748c3cf7c7a68af783,RG02,MUNDA WAKU DAMBO RG02,MUNDA WAKU DAMBO RG02,1,yes,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101011070263,18bf7279f5d940b894fec57a26239ed3,RG01,MUNDA WA PAKHOMO RG01,MUNDA WA PAKHOMO RG01,1,yes,.25,acre,,.2,,,12,3,Mostly Cloudy / Considerable Cloudiness
101011070263,18bf7279f5d940b894fec57a26239ed3,RG02,MUNDA WA CHIMANGA RG02,MUNDA WA CHIMANGA RG02,1,no,1,acre,,1.2,,,11,3,Partly Cloudy / Partly Sunny
101011070282,13c91cc2889c4d66a30e50e88bd84e37,RG01,MUNDA WA CHIMANGA RG01,MUNDA WA CHIMANGA RG01,1,yes,1.5,acre,,1.65,,,11,3,Partly Cloudy / Partly Sunny
101011080009,141a598190d449b9a206076e14abe56c,RG01,RG01,Maize garden,1,no,.7,acre,,1.14,,,12,3,Mostly Clear / Mostly Sunny
101011080017,5858dd2f986c4aa98156f2278684e25f,RG01,RG01,Garden to the east,1,no,.5,acre,,.35,,,10,3,Clear/Sunny
101011080017,5858dd2f986c4aa98156f2278684e25f,RG02,RG02,fallow garden,1,no,1,acre,,.4,,,9,3,Clear/Sunny
101011080017,5858dd2f986c4aa98156f2278684e25f,RG03,RG03,FALLOW GARDEN KUMUSI,1,no,1,acre,,.31,,,10,3,Clear/Sunny
101011080035,497c0a87e9a246fcb7967ad7bd37fb38,RG01,RGO1,Maize  garden,2,yes,1,acre,,2.7,,,10,3,Mostly Clear / Mostly Sunny
101011080043,083d523d4c04405eae6c6fd76ea87c70,RG01,RG01,HOME GARDEN,1,yes,2,acre,,1.58,,,11,3,Clear/Sunny
101011080052,5b514d21b8a841a486fe71b0d437c62f,RG01,RG01,HOME GARDEN,2,yes,1,acre,,.99,,,12,3,Clear/Sunny
101011080069,1b829b1cd0c74de29e10ec2389cec5b8,RG01,RG01,HOME GARDEN,1,yes,2,acre,,1.04,,,10,3,Partly Cloudy / Partly Sunny
101011080069,1b829b1cd0c74de29e10ec2389cec5b8,RG02,RG02,HOME GARDEN,1,yes,1,acre,,.78,,,11,3,Clear/Sunny
101011080078,26992326353d40d4b00769af291f0169,RG01,RG01,HOME GARDEN,1,yes,1,acre,,.22,,,9,3,Partly Cloudy / Partly Sunny
101011080078,26992326353d40d4b00769af291f0169,RG02,RGO2,HOME GARDEN,1,yes,.5,acre,,.13,,,9,3,Partly Cloudy / Partly Sunny
101011080078,26992326353d40d4b00769af291f0169,RG03,RGO3,KACHEMEKO GARDEN,1,no,2,acre,,1.24,,,12,3,Clear/Sunny
101011080078,26992326353d40d4b00769af291f0169,RG04,RG04,GARDEN KU MUSI,1,no,1,acre,,2.19,,,12,3,Clear/Sunny
101011080087,d52dd0d9245c446a8997454c47a21223,RG01,MUNDA WAPAKHOMO RG01,MUNDA WAPAKHOMO RG01,1,yes,2.5,acre,,2.78,,,11,3,Partly Cloudy / Partly Sunny
101011080121,639cf367e43244c1aa7d058314dc2048,RG01,MUNDA WAPAKHOMO RG01,MUNDA WAPAKHOMO RG01,1,yes,.75,acre,,.66,,,11,3,Clear/Sunny
101011080121,639cf367e43244c1aa7d058314dc2048,RG02,MUNDA WAKU MSEU RG02,MUNDA WAKU MSEU RH02,1,yes,1,acre,,.98,,,11,3,Clear/Sunny
101011080130,0baff7602b9945e59d6c6e039ddd8cf0,RG01,Munda WA pakhomo,munda WA pakhomo,1,no,.5,acre,,.11,,,12,6,Clear/Sunny
101011080130,0baff7602b9945e59d6c6e039ddd8cf0,RG02,Munda WA ku Phiri,Munda WA ku Phiri,2,no,1,acre,,.49,,,12,6,Clear/Sunny
101011080147,8a0288b6ab1b492da091c27ad25b68b0,RG01,RG01,MAIZE  GARDEN,1,no,1,acre,,1.45,,,12,3,Clear/Sunny
101011080147,8a0288b6ab1b492da091c27ad25b68b0,RG02,RGO2,SOYA GARDEN,1,no,.5,acre,,1.07,,,11,3,Clear/Sunny
101011080155,4646abacab934180abfb849459f22287,RG01,GR01,MAIZE AND GROUNDNUT GARDEN,1,no,1,acre,,.9399999999999999,,,10,3,Clear/Sunny
101011080164,d4b3896bf332472db8c56a1b2484b5a2,RG01,Munda WA pakaya,munda WA pa kaya,2,no,1,acre,,.52,,,12,5,Partly Cloudy / Partly Sunny
101011080164,d4b3896bf332472db8c56a1b2484b5a2,RG02,Munda WA ku Nambatata,Munda WA ku mbatata,2,no,.5,acre,,.43,,,12,2,Partly Cloudy / Partly Sunny
101011080181,0f5de2bc7db447e6a221b6c753dd19fb,RG01,munda WA pachikaya,Munda WA pachikaya,3,no,2.5,acre,,2.11,,,12,2,Mostly Clear / Mostly Sunny
101021090016,b978d1182ee94be582634f1534088968,RG01,RGO1,Maize garden,1,no,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021090016,b978d1182ee94be582634f1534088968,RG02,RGO2,Irish potatoes,1,no,.5,acre,,.2,,,9,3,Mostly Cloudy / Considerable Cloudiness
101021090035,9bfac3ebe5b945dab24a3a6cf3f531c7,RG01,RGO1,Maize garden,1,no,1.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021090054,3ae0b83292a04feb945ecfa7654f85af,RG01,RGO1,Maize garden,1,no,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021090054,3ae0b83292a04feb945ecfa7654f85af,RG02,RGO2,Sweet potatoes,1,yes,.5,acre,,.4,,,10,3,Mostly Cloudy / Considerable Cloudiness
101021090073,69badba2f4e94c36a63422516d434400,RG01,RG01,Maize garden,1,no,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021090092,fa7181b8a48141e9b5375f9f07696b4a,RG01,RGO1,munda north east of household,1,no,1,acre,,1.36,,,9,2,Mostly Cloudy / Considerable Cloudiness
101021090111,c3687a5f0fd743b1aaab426bb6dee85a,RG01,RG01,munda WA pakhomo,1,yes,.25,acre,,.03,,,6,3,Rainy
101021090111,c3687a5f0fd743b1aaab426bb6dee85a,RG02,RGO2,munda WA kuphiri,1,no,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021090130,a918222f5aa0420b92d8b882d932890a,RG01,RG01,munda close home,1,no,.25,acre,,.14,,,6,3,Rainy
101021090149,b33961495abf4ad0afc69efeea23ba61,RG01,RG01,munda wapakhomo,1,yes,1,acre,,.72,,,9,2,Completely Cloudy
101021090168,c3eb3d197e7a46b7962b90722d15fffd,RG01,RG01,NANGALAMU GARDEN,1,yes,1.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021090168,c3eb3d197e7a46b7962b90722d15fffd,RG02,RG02,CHUFI GARDEN,1,yes,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021090187,2db8307e59ca47ff9feba949444840f5,RG01,RG01,MUSITWA GARDEN,1,no,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021090206,d24e160d18054d3fbe9fd5cd3febf1fb,RG01,RG01,HOME GARDEN 1,1,yes,1,acre,,.73,,,10,3,Rainy
101021090206,d24e160d18054d3fbe9fd5cd3febf1fb,RG02,RG02,HOME GARDEN 2,1,yes,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021090225,d2eff8458cbc4973bd19540049a785b6,RG01,RG01,MWAYISONGA GARDEN,1,no,2,acre,,.91,,,10,3,Rainy
101021090225,d2eff8458cbc4973bd19540049a785b6,RG02,RG02,SEYIGHELO GARDEN,1,no,.75,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021090245,0d21b72dea0748e9b68791ddb3abe37c,RG01,MUNDA WA CHIMANGA RG01,MUNDA WA CHIMANGA RG01,1,no,1,acre,,.71,,,9,3,Rainy
101021090264,4e1e7b75094b4561ba4c15510c91bb7a,RG01,MUNDA WA PAKHOMO RG01,MUNDA WA PAKHOMO RG01,1,no,1.3,acre,,1.28,,,8,3,Rainy
101021090283,64448c22a12a436ca7c8f7848d3b600a,RG01,MUNDA WA CHIMANGA RG01,MUNDA WA CHIMANGA RG01,1,yes,.3,acre,,.28,,,8,3,Rainy
101021090302,bb4ad46308fd47f2a1734aea35038427,RG01,MUNDA WA CHIMANGA RG01,MUNDA WA CHIMANGA RG01,1,no,.5,acre,,.57,,,9,3,Rainy
101021100010,0f2a6bc1f8f3476da532df54edf32e32,RG01,RG01,MAIZE AND BEANS,1,no,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021100020,63ed8484afcc4d81a94787f181daaa9c,RG01,RG01,MAIZE AND BEANS,2,no,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021100030,01a06fc892d44c048f6c506608135c41,RG01,RGO1,Maize and beans Garden,1,no,.7,acre,,.35,,,11,3,Clear/Sunny
101021100041,30030be4664344f48cdffa84e8b5dfa9,RG01,RGO1,MAIZE AND BEANS GARDEN,1,no,.5,acre,,.14,,,10,2,Clear/Sunny
101021100041,30030be4664344f48cdffa84e8b5dfa9,RG02,RGO2,millet Garden,1,no,.3,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021100041,30030be4664344f48cdffa84e8b5dfa9,RG03,RGO3,RICE GARDEN,1,no,.3,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021100061,97cf255d846147d4a761af2f93534d47,RG01,MUNDA WAKU MAKUNGWU RG01,MUNDA WAKU MAKUNGWU,1,yes,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021100071,3b2d84cd39e9485e8cc9f5d8dda31312,RG01,RG01,HOME GARDEN,1,no,1,acre,,.62,,,10,3,Clear/Sunny
101021100071,3b2d84cd39e9485e8cc9f5d8dda31312,RG02,RG02,NYUNGU GARDEN,2,no,2,acre,,,,,,,
101021100082,6877f51463284bab9776e27ac99ffe4e,RG01,RGO1,Maize garden,1,no,.5,acre,,.8,,,11,3,Clear/Sunny
101021100092,a4c212d9e2a241c980d0b61747cd6cc4,RG01,RG01,HOME GARDEN,1,yes,.5,acre,,.18,,,9,3,Clear/Sunny
101021100092,a4c212d9e2a241c980d0b61747cd6cc4,RG02,RG02,MAKEYE GARDEN,1,no,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021100102,284147d74bcf4cbab27b13738cd1bf9e,RG01,MUNDA WA VILOMBE RG01,MUNDA WA VILOMBE,1,no,.75,acre,,.68,,,9,3,Clear/Sunny
101021100112,1066643538b2448bb6f3576d99b93963,RG01,RG01,IWALE GARDEN,1,no,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021100112,1066643538b2448bb6f3576d99b93963,RG02,RG02,IWALE GARDEN,1,no,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021100133,1273a65b2b7e4d1580a3d46f44830ea9,RG01,MUNDA WA CHIMANGA RG01,MUNDA WA CHIMANGA RG01,1,yes,.75,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021100143,a183a0d1519b417fb227c3bf6833f6b5,RG01,MUNDA WAPAKHOMO RG01,MUNDA WAPAKHOMO RG01,1,yes,1.5,acre,,1.46,,,9,3,Clear/Sunny
101021100143,a183a0d1519b417fb227c3bf6833f6b5,RG02,MUNDA WAKU MTSINJE RG02,MUNDA WAKU MTSINJE,1,no,.25,acre,,.25,,,7,3,Clear/Sunny
101021100153,470ec0d9ff1443938cd195042ff9ac05,RG01,MUNDA WA KWA MBWAKA RG01,MUNDA WA KWA MBWAKA,1,yes,1.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021100173,b172ac557f21486cbaf35a846610de85,RG01,RGO1,Maize garden,1,no,.7,acre,,.52,,,9,3,Clear/Sunny
101021100173,b172ac557f21486cbaf35a846610de85,RG02,RGO2,Maize garden at the hill,1,no,.5,acre,,.42,,,9,3,Clear/Sunny
101021100193,59738c6b0b0b4698bdcb3b4d47249f87,RG01,RGO1,Maize garden in Mulare,1,no,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021100193,59738c6b0b0b4698bdcb3b4d47249f87,RG02,RGO2,Maize garden,1,no,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021100213,881c0760605f4f278e2c1ab74ee0c3be,RG01,RGO1,Maize garden,1,no,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021100213,881c0760605f4f278e2c1ab74ee0c3be,RG02,RGO2,Maize garden in mutunda,1,no,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021110004,ef54f923b9434c34aa3da438d50694ee,RG01,RG01,munda WA pakhomo,1,yes,.5,acre,,.31,,,9,3,Partly Cloudy / Partly Sunny
101021110004,ef54f923b9434c34aa3da438d50694ee,RG02,RGO2,Munda close to mountain,1,no,.6,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021110011,e1dd613e0dc44885b2de4a350297c701,RG01,RGO1,munda close pakhomo,1,yes,.5,acre,,.42,,,8,3,Partly Cloudy / Partly Sunny
101021110011,e1dd613e0dc44885b2de4a350297c701,RG02,RG02,munda close to mountain,1,no,1.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021110011,e1dd613e0dc44885b2de4a350297c701,RG03,RG03,munda close to the mountain,1,no,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021110025,836edbfc80c94c69b37ece683ba793ee,RG01,RG01,munda WA pakhomo,1,yes,.25,acre,,.23,,,11,3,Partly Cloudy / Partly Sunny
101021110025,836edbfc80c94c69b37ece683ba793ee,RG02,RG02,munda WA pakhomo,1,yes,1,acre,,1.1,,,9,3,Partly Cloudy / Partly Sunny
101021110025,836edbfc80c94c69b37ece683ba793ee,RG03,RG03,munda close to the mountain,1,no,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021110031,1932530af3c64641ad687e22df626239,RG01,MUNDA WA CHIMANGA RG01,MUNDA WA CHIMANGA RG01,1,no,.75,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021110038,fcef9cc7c9024178bb6fd8033aa1d344,RG01,MUNDA WA PAKHOMO RG01,MUNDA WA PAKHOMO RG01,1,yes,.5,acre,,.45,,,8,3,Mostly Cloudy / Considerable Cloudiness
101021110045,d031baf10320462c8169b7d8d2c799f7,RG01,MUNDA WA PAKHOMO RG01,MUNDA WA PAKHOMO RG01,1,yes,1,acre,,1.1,,,7,3,Mostly Cloudy / Considerable Cloudiness
101021110045,d031baf10320462c8169b7d8d2c799f7,RG02,MUNDA WA CHIMANGA RG02,MUNDA WA CHIMANGA RG02,1,no,2,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021110052,6d2b5a8bd4b74a128d41bb2b04959bd6,RG01,MUNDA WA CHIMANGA RG01,MUNDA WA CHIMANGA RG01,1,no,1,acre,,1,LONG DISTANCE WITHIN THIS DISTRICT,,,,
101021110059,c1f6f4764eb5415e892533ad22928ebe,RG01,RG01,HOME GARDEN,1,yes,.75,acre,,.25,,,9,3,Partly Cloudy / Partly Sunny
101021110066,f518d73480df405689b379ca484c6c6c,RG01,RG01,HOME GARDEN,1,yes,1,acre,,.49,,,8,3,Rainy
101021110066,f518d73480df405689b379ca484c6c6c,RG02,RG02,KWACHATU GARDEN,1,no,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
