case_id,hhid,gardenid,plotid,ag_k01,ag_k01b,ag_k02,ag_k02_1,ag_k02_2a,ag_k02_2b,ag_k03,ag_k21a,ag_k21b,ag_k21c,ag_k21d,ag_k21e,ag_k21_oth,ag_k22,ag_k22_oth,ag_k23,ag_k24,ag_k25_oth,ag_k25a,ag_k25b,ag_k26a,ag_k26b,ag_k26_oth,ag_k26_1a,ag_k26_1b,ag_k26_2a,ag_k26_2b,ag_k26_2_oth,ag_k27,ag_k28,ag_k29a,ag_k29b,ag_k29_oth,ag_k30,ag_k30_oth,ag_k31,ag_k31_oth,ag_k33,ag_k34,ag_k35a,ag_k35b,ag_k35_oth,ag_k36,ag_k36_1a,ag_k36_1b,ag_k37,ag_k38a,ag_k38b,ag_k38b_oth,ag_k39,ag_k40,ag_k40_1,ag_k40_2,ag_k40a,ag_k40a_oth,ag_k40b,ag_k40c,ag_k40c_oth,ag_k40d,ag_k40e,ag_k40f,ag_k40f_oth,ag_k40g,ag_k40h,ag_k40h_oth,ag_k40i,ag_k41,ag_k42a,ag_k42a_oth,ag_k42b,ag_k42c,ag_k42c_oth,ag_k42d,ag_k42e,ag_k42e_oth,ag_k42f,ag_k42g,ag_k42g_oth,ag_k43a1,ag_k43b1,ag_k43c1,ag_k43d1,ag_k43a2,ag_k43b2,ag_k43c2,ag_k43d2,ag_k43a3,ag_k43b3,ag_k43c3,ag_k43d3,ag_k43a4,ag_k43b4,ag_k43c4,ag_k43d4,ag_k43a5,ag_k43b5,ag_k43c5,ag_k43d5,ag_k43a6,ag_k43b6,ag_k43c6,ag_k43d6,ag_k43a7,ag_k43b7,ag_k43c7,ag_k43d7,ag_k44a1,ag_k44b1,ag_k44c1,ag_k44d1,ag_k44a2,ag_k44b2,ag_k44c2,ag_k44d2,ag_k44a3,ag_k44b3,ag_k44c3,ag_k44d3,ag_k44a4,ag_k44b4,ag_k44c4,ag_k44d4,ag_k44a5,ag_k44b5,ag_k44c5,ag_k44d5,ag_k44a6,ag_k44b6,ag_k44c6,ag_k44d6,ag_k44a7,ag_k44b7,ag_k44c7,ag_k44d7,ag_k45a1,ag_k45b1,ag_k45c1,ag_k45d1,ag_k45a2,ag_k45b2,ag_k45c2,ag_k45d2,ag_k45a3,ag_k45b3,ag_k45c3,ag_k45d3,ag_k45a4,ag_k45b4,ag_k45c4,ag_k45d4,ag_k45a5,ag_k45b5,ag_k45c5,ag_k45d5,ag_k45a6,ag_k45b6,ag_k45c6,ag_k45d6,ag_k45a7,ag_k45b7,ag_k45c7,ag_k45d7,ag_k46a1,ag_k46b1,ag_k46a2,ag_k46b2,ag_k46a3,ag_k46b3,ag_k46c,ag_k46c_oth,ag_k46d,ag_k46e,ag_k46e_oth,ag_k46f,ag_k47a,ag_k47b,ag_k47c,ag_k48a,ag_k48b,ag_k48c
101031130099,720d9bece54b440d9d8f75454d2eb823,DG01,D01,no,.,1,,,,1,maize,,,,,,Clay (Katondo),,Good,Low,,Flooding,,Drainage ditches,,,3 years ago,,,,,Slight slope,no,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,september,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,4,2,1,1,4,2,,,,,,,,,,,,,,,,,,,,,1,2,3,1,2,2,3,1,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
101031140007,765a3f45dc214e938ee78815efb7fcd9,DG01,D01,no,.,2,,,,2,tanaposi,,,,,,Clay (Katondo),,Good,Low,,Flooding,,Drainage ditches,,,5 years ago,,,,,Flat,no,Bucket,,,Watering can,,Well,,0,,,,,yes,july,2ND HALF,no,,,,yes,yes,1,6,23:21:0+4S/CHITOWE,,1,5 KG BAG,,5,3,urea,,1,5 KG BAG,,5,no,,,,,,,,,,,,2,3,5,4,3,2,5,4,,,,,,,,,,,,,,,,,,,,,2,2,5,2,3,2,5,4,,,,,,,,,,,,,,,,,,,,,2,4,2,2,3,4,2,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
101031140035,c86f5e596dfd4128a54ff60878980c25,DG01,D01,no,.,1,,,,1,maize,,,,,,Clay (Katondo),,Good,Low,,Flooding,,Erosion control bunds,,,3 years ago,,,,,Flat,no,Bucket,,,Watering can,,Well,,0,,,,,yes,september,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,3,4,4,2,3,4,4,5,2,3,2,3,3,3,2,4,3,4,4,,,,,,,,,2,2,4,2,6,2,3,2,5,2,3,2,3,2,4,2,4,2,3,2,,,,,,,,,4,1,1,2,3,1,2,2,5,1,2,1,2,1,2,3,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
101031140063,493266144833480db51fec24dfab1ad3,DG01,D01,no,.,1,,,,2,maize,beans,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Fair,Moderate,,Flooding,,Erosion control bunds,,,During last 12 months,,,,,Slight slope,yes,Divert stream,,,Flooding,,River / Stream,,0,,,,,yes,july,1ST HALF,no,,,,yes,no,1,3,23:21:0+4S/CHITOWE,,10,kilogram,,10,4,OTHER FERTILIZER (SPECIFY),,1,kilogram,,0,no,,,,,,,,,,,,2,2,4,3,1,2,4,3,3,2,4,3,4,1,2,2,,,,,,,,,,,,,2,2,3,3,1,2,3,3,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
101031140070,163eadee65014697a8b245e2ef6d29b7,DG01,D01,no,.,1,,,,1,maize,beans,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Moderate,,Flooding,,Erosion control bunds,,,During last 12 months,,,,,Slight slope,yes,Divert stream,,,Flooding,,River / Stream,,0,,,,,yes,july,1ST HALF,no,,,,yes,yes,1,3,23:21:0+4S/CHITOWE,,3,kilogram,,3,3,urea,,6,kilogram,,6,no,,,,,,,,,,,,2,2,3,3,1,2,3,3,,,,,,,,,,,,,,,,,,,,,2,2,2,3,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
101031140076,3359041e1cf84a61805765d90fe888c6,DG01,D01,no,.,1,,,,1,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Fair,Low,,Flooding,,Erosion control bunds,,,During last 12 months,,,,,Slight slope,yes,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,august,1ST HALF,yes,40,kilogram,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,2,4,2,6,2,4,2,1,2,4,2,5,2,4,2,3,2,4,2,4,2,4,2,,,,,2,2,4,1,4,2,4,1,3,2,4,1,1,2,3,1,5,2,3,1,,,,,,,,,2,1,1,3,5,1,1,1,6,1,1,1,4,1,1,3,3,1,1,3,1,1,1,3,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
101031140091,a0cfad73b8ba4df8b14e84563cd566ec,DG01,D01,no,.,1,,,,1,maize,nkhwani,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Fair,Low,,Flooding,,Drainage ditches,,,2 years ago,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,201,3,Lack of equipment,,,yes,december,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,3,4,2,1,3,4,2,,,,,,,,,,,,,,,,,,,,,1,1,5,2,2,1,5,2,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
101031140104,2f91f9906b3c4c6ab0c363655380ad10,DG01,D01,no,.,1,,,,1,maize,nkhwani,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Low,RAIN WATER,Other (Specify),,Erosion control bunds,,,2 years ago,,,,,Slight slope,no,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,july,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,4,2,4,1,2,2,5,1,3,2,4,1,1,2,5,1,,,,,,,,,,,,,2,2,3,2,1,2,3,2,4,2,3,2,3,2,3,2,,,,,,,,,,,,,1,1,2,4,2,1,2,4,3,1,2,4,4,1,2,4,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
101031140124,9bc811aa902b46f6b66a3f1972db4d2b,DG01,D01,no,.,1,,,,1,maize,nkhwani,,,,,Clay (Katondo),,Good,No Erosion,,,,Drainage ditches,,,,,,,,Flat,yes,Divert stream,,,Flooding,,River / Stream,,0,,,,,yes,october,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
101201220072,4f095bc5a2cb4e88ac6abf9693274645,DG01,D01,no,.,1,,,,2,tanaposi,OTHER (SPECIFY),,,,RAPE,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Low,,Flooding,,Drainage ditches,,,During last 12 months,,,,,Slight slope,yes,Other (Specify),,WATERING CAN,Watering can,,River / Stream,,0,,,,,yes,july,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,3,1,1,1,3,2,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,1,2,2,3,1,1,2,,,,,,,,,,,,,,,,,1,2,3,1,2,2,3,1,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
101201220126,3137d33aef354c79a3893ad1299c67b0,DG01,D01,no,.,1,,,,1,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Low,,Flooding,,Erosion control bunds,,,4 years ago,,,,,Flat,no,Rainfed/No irrigation,,,,,,,2014,1,Lack of equipment,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999999999,,-999999999,,-999999999,,0,.,,,.,,,,,,,
102011290274,d8ae44f0e05540ca8b2cf609bde50981,RG01,D01,yes,1,,yes,2,,2,SWEET POTATO,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Fair,Moderate,,Flooding,,Erosion control bunds,,,During last 12 months,,,,,Slight slope,no,Rainfed/No irrigation,,,,,,,0,,,,,yes,april,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,1,4,4,2,1,4,4,,,,,,,,,,,,,,,,,,,,,1,1,4,4,2,1,4,4,,,,,,,,,,,,,,,,,,,,,1,1,6,3,2,1,6,3,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
102021310082,f4623e291cb848d69108a32be83d42b3,RG01,D01,yes,1,,no,,,1,maize,nkhwani,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Moderate,,Flooding,,Erosion control bunds,,,More than 5 years ago,,,,,Flat,yes,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,july,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,1,5,3,3,1,2,3,4,1,2,2,2,1,3,2,,,,,,,,,,,,,4,1,2,1,1,1,3,3,3,1,2,1,2,1,3,2,,,,,,,,,,,,,2,1,1,3,7,1,1,2,8,1,1,2,1,1,1,3,6,1,1,3,5,1,1,2,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
102021310153,8d7d92d2ad9743e493457857543fcdf0,RG02,D01,yes,2,,yes,1,2,1,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Low,,Animals,,Other (Specify),,PLANTED PLANTS AROUND,During last 12 months,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,june,1ST HALF,no,,,,yes,no,1,2,23:21:0+4S/CHITOWE,,5,kilogram,,10,3,,,,,,,no,,,,,,,,,,,,2,2,3,2,3,2,3,2,1,2,3,2,,,,,,,,,,,,,,,,,1,1,4,2,3,1,4,2,2,1,4,2,,,,,,,,,,,,,,,,,3,1,2,4,1,1,2,4,2,1,2,4,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
102031330234,53517e290d7c4c4bbffb1efcfd5c7a73,RG01,D01,yes,1,,no,,,2,maize,tomato,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Fair,Low,,Flooding,,Erosion control bunds,,,More than 5 years ago,,,,,Slight slope,no,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,june,1ST HALF,no,,,,yes,yes,2,2,23:21:0+4S/CHITOWE,,20,kilogram,,20,2,23:21:0+4S/CHITOWE,,10,kilogram,,10,no,,,,,,,,,,,,4,1,2,2,1,1,2,2,2,1,4,2,,,,,,,,,,,,,,,,,5,1,1,2,2,2,3,2,4,1,2,3,,,,,,,,,,,,,,,,,4,1,1,3,5,1,1,2,2,1,1,5,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
102041410031,bdfc54401c7b4caf8c616d40f77c617b,DG01,D01,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102041410031,bdfc54401c7b4caf8c616d40f77c617b,RG02,D01,yes,2,,yes,1,2,2,rice,,,,,,Clay (Katondo),,Good,Low,,Flooding,,Water harvest bunds,,,More than 5 years ago,,,,,Flat,no,Rainfed/No irrigation,,,,,,,0,,,,,yes,august,1ST HALF,no,,,,yes,yes,2,4,23:21:0+4S/CHITOWE,,20,kilogram,,20,6,OTHER FERTILIZER (SPECIFY),SA,1,50 KG BAG,,50,no,,,,,,,,,,,,2,1,6,3,3,1,6,3,1,1,6,3,,,,,,,,,,,,,,,,,2,2,6,4,1,2,6,4,,,,,,,,,,,,,,,,,,,,,2,1,4,6,1,1,4,6,,,,,,,,,,,,,,,,,,,,,10,1500,0,,0,,17,,2,5,.,2,0,0,0,,,
103011490056,c53d66cb5b0d40028ef9e5d1a9fc93db,DG01,D01,no,.,1,,,,1,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Poor,Low,,Flooding,,No erosion control,,,3 years ago,,Materials not available,,,Slight slope,yes,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,june,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,3,2,1,1,3,2,,,,,,,,,,,,,,,,,,,,,2,1,1,2,1,1,1,3,,,,,,,,,,,,,,,,,,,,,2,1,1,3,1,1,1,3,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
103011490078,3a6cf555beb1457cb33b89d7eae2f2e0,DG01,D01,no,.,1,,,,3,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Slight slope,yes,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,october,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,3,1,4,3,1,1,4,3,2,1,4,3,,,,,,,,,,,,,,,,,5,1,3,4,3,1,6,3,2,1,6,4,1,1,6,3,4,1,3,3,,,,,,,,,3,1,4,6,2,1,4,6,1,1,4,6,4,1,4,6,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
103011500110,41207209b17946139ac5b3595bb197c3,DG01,D01,no,.,1,,,,1,tanaposi,tomato,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,Requires too much labor,No soil or water erosion problems on any plots,,Slight slope,yes,Bucket,,,Watering can,,Borehole,,0,,,,,yes,june,2ND HALF,yes,5,bucket,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,1,2,3,2,1,3,6,,,,,,,,,,,,,,,,,,,,,2,1,1,3,1,1,1,3,,,,,,,,,,,,,,,,,,,,,1,1,1,3,2,1,2,3,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
103011500209,9af857c963b947ef9b088c66d8b35061,DG01,D01,no,.,1,,,,2,beans,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,River / Stream,,2013,2,Good for land,,,yes,may,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,2,5,5,1,2,3,3,,,,,,,,,,,,,,,,,,,,,1,1,3,3,2,1,3,3,,,,,,,,,,,,,,,,,,,,,2,1,3,5,1,1,3,5,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
103011500230,607dbe75f1c144078d5533439c735f0b,DG01,D01,no,.,1,,,,2,tanaposi,tomato,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Slight slope,yes,Bucket,,,Drip irrigation,,Borehole,,0,,,,,yes,june,2ND HALF,yes,3,bucket,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,3,1,5,5,5,1,3,8,2,1,3,5,,,,,,,,,,,,,,,,,3,1,2,5,4,1,3,5,,,,,,,,,,,,,,,,,,,,,2,1,3,3,3,1,3,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
103041550268,62e206e8acfc4fa8bd272e9209053f33,DG01,D01,no,.,2,,,,1,rice,,,,,,Other (Specify),LOAM SOIL,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,december,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,8,6,3,2,8,6,3,4,8,2,3,3,8,6,3,,,,,,,,,,,,,3,2,2,4,4,2,4,3,2,2,6,3,1,2,6,4,,,,,,,,,,,,,4,1,2,5,3,4,5,8,1,4,5,8,2,4,5,8,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
103051580104,524e5e1613a64298a6f8337b731da874,DG01,D01,no,.,1,,,,2,maize,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,no,Bucket,,,Watering can,,Lake / Pond,,0,,,,,yes,december,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,2,6,8,1,3,7,3,,,,,,,,,,,,,,,,,,,,,1,1,3,5,2,1,3,5,,,,,,,,,,,,,,,,,,,,,1,1,2,3,2,1,3,5,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
103051580282,78b5289f3e9643e687043eba15237d00,RG01,D01,yes,1,,yes,2,,1,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Poor,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,may,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,3,5,5,1,4,6,7,,,,,,,,,,,,,,,,,,,,,2,3,5,3,1,3,5,5,,,,,,,,,,,,,,,,,,,,,2,2,3,2,1,2,3,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
103051580282,78b5289f3e9643e687043eba15237d00,RG01,D02,yes,1,,yes,2,,1,SWEET POTATO,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Poor,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,may,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,2,6,3,1,2,6,7,,,,,,,,,,,,,,,,,,,,,1,3,6,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,2,2,2,3,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
103071610009,5df9c16f99b5413d854aef3d65e2f90e,DG01,D01,no,.,2,,,,2,SWEET POTATO,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,High,,Flooding,,No erosion control,,,During last 12 months,,Materials not available,,,Slight slope,yes,Bucket,,,Flooding,,River / Stream,,0,,,,,yes,june,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,6,5,4,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,6,3,3,2,6,3,2,2,6,3,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
103101650213,cd448e191a6b4afabf6f3a9e871ec9c5,DG01,D01,no,.,1,,,,1,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Divert stream,,,Watering can,,River / Stream,,0,,,,,yes,september,1ST HALF,no,,,,yes,yes,2,1,23:21:0+4S/CHITOWE,,25,kilogram,,25,2,urea,,25,kilogram,,25,no,,,,,,,,,,,,2,2,6,5,1,2,6,6,,,,,,,,,,,,,,,,,,,,,1,1,5,6,2,1,4,6,,,,,,,,,,,,,,,,,,,,,2,1,5,6,1,1,3,5,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
103121660077,cd87c1ae6f6247a791610f0148dc90a8,DG01,D01,no,.,1,,,,2,maize,nkhwani,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,Erosion control bunds,,,,,,,,Flat,yes,Hand pump,,,Watering can,,Well,,9999,,,,,yes,october,1ST HALF,yes,50,kilogram,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,3,2,1,1,3,2,,,,,,,,,,,,,,,,,,,,,3,1,3,2,2,1,3,3,1,1,3,3,4,1,3,1,,,,,,,,,,,,,1,2,4,4,3,1,3,4,2,1,4,4,4,1,2,2,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
103121670070,ad2ecea049444414b91da38fa986b46c,DG01,D01,no,.,1,,,,1,rice,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,Requires too much labor,,,Flat,no,Gravity,,,Flooding,,River / Stream,,9999,,,,,yes,december,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,4,6,4,5,4,2,2,2,4,6,4,4,4,6,4,,,,,,,,,,,,,4,4,2,2,2,4,6,4,5,4,2,2,1,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
103121670133,6c5378ff2c914065b860dea3ab84016a,DG01,D01,no,.,1,,,,1,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,september,1ST HALF,yes,25,kilogram,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,2,6,4,2,2,6,4,,,,,,,,,,,,,,,,,,,,,2,1,6,3,1,1,6,3,4,1,6,3,,,,,,,,,,,,,,,,,1,1,5,2,4,1,5,2,2,1,5,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
104011730016,d1587128075c48f88d589d7fd5bb6bdf,DG01,D01,no,.,1,,,,1,maize,beans,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Low,,Flooding,,Vetiver grass,,,3 years ago,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,august,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,6,5,1,1,6,5,,,,,,,,,,,,,,,,,,,,,1,1,3,4,2,1,3,4,,,,,,,,,,,,,,,,,,,,,2,1,1,3,1,1,1,3,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
104011730042,0e1721da5d0d4ae9b43a51ead0527ea7,RG02,D01,yes,2,,no,,,1,maize,,,,,,Sandy (Mchenga),,Poor,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,june,1ST HALF,yes,50,kilogram,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,4,1,3,4,2,1,3,4,1,1,3,4,3,1,3,4,,,,,,,,,,,,,1,1,3,4,3,1,3,4,6,1,3,4,5,1,3,4,2,1,3,4,4,1,3,4,,,,,1,1,2,2,2,1,2,2,3,1,1,2,4,1,1,2,6,1,1,2,5,1,1,2,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
104011730119,feb5cf23b9ce4f86aa6d86dc1cce1106,DG01,D01,no,.,1,,,,1,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Other (Specify),COLLECTION USING PAILS/BUCKET/BASIN,River / Stream,,0,,,,,yes,may,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,2,4,1,1,2,5,,,,,,,,,,,,,,,,,,,,,1,1,2,3,2,1,2,4,,,,,,,,,,,,,,,,,,,,,2,1,3,6,1,1,3,6,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
104011730159,d59f72a96e124548b8d21e55ae92a9ae,DG01,D01,no,.,2,,,,2,maize,beans,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Moderate,,Terrain,Flooding,Erosion control bunds,,,2 years ago,During last 12 months,,,,Slight slope,no,Gravity,,,Drip irrigation,,River / Stream,,0,,,,,yes,september,1ST HALF,no,,,,yes,yes,2,3,23:21:0+4S/CHITOWE,,20,kilogram,,20,2,urea,,20,kilogram,,20,no,,,,,,,,,,,,2,1,4,3,3,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
104011740025,b42dfe9761254b8cafc19effdd13425d,DG01,D01,no,.,1,,,,1,tanaposi,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,Materials not available,,,Flat,no,Rainfed/No irrigation,,,,,,,0,,,,,yes,december,1ST HALF,yes,1,OTHER (SPECIFY),50 KG BAG,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,1,4,6,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,9,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,8,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
