hhID,grappe,adm1,adm2,lat,long,fieldID,plotNbr,plotID,cropID,plot_area_reported_localUnit,planting_month,localUnit_area,plot_area_reported_ha,crop,planting_year,harvesting_month,harvesting_year,plot_area_measured_ha,crop_area_share,dataset_doi,GPS_level,source,country
2005,20,agadez,tchirozérine,17.4530243741,9.02663601955,1,1,1,33,200,7,square meters,0.02,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2006,20,agadez,tchirozérine,17.4530243741,9.02663601955,1,1,1,33,999999,7,square meters,99.9999,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2007,20,agadez,tchirozérine,17.4530243741,9.02663601955,1,1,1,33,7000,8,square meters,0.7,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2011,20,agadez,tchirozérine,17.4530243741,9.02663601955,1,1,1,33,2770,7,square meters,0.277,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2013,20,agadez,tchirozérine,17.4530243741,9.02663601955,1,1,1,33,11157,6,square meters,1.1157,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2014,20,agadez,tchirozérine,17.4530243741,9.02663601955,1,1,1,33,500,7,square meters,0.05,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2015,20,agadez,tchirozérine,17.4530243741,9.02663601955,1,1,1,33,0,7,square meters,0,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2016,20,agadez,tchirozérine,17.4530243741,9.02663601955,1,1,1,33,0,7,square meters,0,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2102,21,agadez,tchirozérine,17.0001966313,8.19030111047,1,1,1,33,0,7,square meters,0,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2105,21,agadez,tchirozérine,17.0001966313,8.19030111047,1,1,1,33,6000,6,square meters,0.6,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2106,21,agadez,tchirozérine,17.0001966313,8.19030111047,1,1,1,33,1864,6,square meters,0.1864,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2106,21,agadez,tchirozérine,17.0001966313,8.19030111047,1,2,2,16,2356,6,square meters,0.2356,Potato,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2110,21,agadez,tchirozérine,17.0001966313,8.19030111047,1,1,1,33,500,7,square meters,0.05,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2110,21,agadez,tchirozérine,17.0001966313,8.19030111047,1,2,2,4,500,8,square meters,0.05,Corn,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2111,21,agadez,tchirozérine,17.0001966313,8.19030111047,1,1,1,33,7500,7,square meters,0.75,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2111,21,agadez,tchirozérine,17.0001966313,8.19030111047,1,2,2,4,6500,7,square meters,0.65,Corn,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2201,22,agadez,tchirozérine,17.3544614207,8.15661754083,1,1,1,33,2280,6,square meters,0.228,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2201,22,agadez,tchirozérine,17.3544614207,8.15661754083,1,2,2,29,1770,6,square meters,0.177,Tomato,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2203,22,agadez,tchirozérine,17.3544614207,8.15661754083,1,1,1,33,3531,6,square meters,0.3531,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2203,22,agadez,tchirozérine,17.3544614207,8.15661754083,1,2,2,6,1907,6,square meters,0.1907,Wheat,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2203,22,agadez,tchirozérine,17.3544614207,8.15661754083,1,3,3,4,3000,6,square meters,0.3,Corn,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2204,22,agadez,tchirozérine,17.3544614207,8.15661754083,1,1,1,33,2835,6,square meters,0.2835,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2210,22,agadez,tchirozérine,17.3544614207,8.15661754083,1,1,1,33,0,3,square meters,0,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2212,22,agadez,tchirozérine,17.3544614207,8.15661754083,1,1,1,33,0,7,square meters,0,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2214,22,agadez,tchirozérine,17.3544614207,8.15661754083,1,1,1,33,12400,7,square meters,1.24,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2214,22,agadez,tchirozérine,17.3544614207,8.15661754083,1,2,2,35,4850,6,square meters,0.485,Zucchini,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2216,22,agadez,tchirozérine,17.3544614207,8.15661754083,1,1,1,33,4500,8,square meters,0.45,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2216,22,agadez,tchirozérine,17.3544614207,8.15661754083,1,2,2,35,3000,7,square meters,0.3,Zucchini,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2218,22,agadez,tchirozérine,17.3544614207,8.15661754083,1,1,1,33,1340,8,square meters,0.134,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2404,24,agadez,tchirozérine,17.1170332051,8.27403726985,1,1,1,33,0,7,square meters,0,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2412,24,agadez,tchirozérine,17.1170332051,8.27403726985,1,1,1,33,999999,6,square meters,99.9999,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2413,24,agadez,tchirozérine,17.1170332051,8.27403726985,1,1,NA,33,999999,6,square meters,99.9999,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2415,24,agadez,tchirozérine,17.1170332051,8.27403726985,1,1,1,33,999999,6,square meters,99.9999,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2415,24,agadez,tchirozérine,17.1170332051,8.27403726985,1,2,2,4,999999,6,square meters,99.9999,Corn,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2502,25,agadez,tchirozérine,17.7461101756,8.2871969876,1,1,1,33,5000,5,square meters,0.5,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2512,25,agadez,tchirozérine,17.7461101756,8.2871969876,1,1,1,33,800,7,square meters,0.08,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2514,25,agadez,tchirozérine,17.7461101756,8.2871969876,1,1,1,33,17599,6,square meters,1.7599,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2601,26,agadez,tchirozérine,17.5584535205,8.84568046108,1,1,1,33,10000,7,square meters,1,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2602,26,agadez,tchirozérine,17.5584535205,8.84568046108,1,1,1,33,7000,6,square meters,0.7,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2603,26,agadez,tchirozérine,17.5584535205,8.84568046108,1,1,1,33,10272,6,square meters,1.0272,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2604,26,agadez,tchirozérine,17.5584535205,8.84568046108,1,1,1,33,5166,6,square meters,0.5166,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2606,26,agadez,tchirozérine,17.5584535205,8.84568046108,1,1,1,33,10000,7,square meters,1,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2607,26,agadez,tchirozérine,17.5584535205,8.84568046108,1,1,1,33,2713,6,square meters,0.2713,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2607,26,agadez,tchirozérine,17.5584535205,8.84568046108,1,2,2,4,2553,6,square meters,0.2553,Corn,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2609,26,agadez,tchirozérine,17.5584535205,8.84568046108,1,1,1,33,0,8,square meters,0,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2610,26,agadez,tchirozérine,17.5584535205,8.84568046108,1,1,1,33,1517,6,square meters,0.1517,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2611,26,agadez,tchirozérine,17.5584535205,8.84568046108,1,1,1,33,420,8,square meters,0.042,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2612,26,agadez,tchirozérine,17.5584535205,8.84568046108,1,1,1,33,2553,6,square meters,0.2553,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2612,26,agadez,tchirozérine,17.5584535205,8.84568046108,2,1,2,33,2713,6,square meters,0.2713,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2615,26,agadez,tchirozérine,17.5584535205,8.84568046108,1,1,1,33,0,7,square meters,0,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2617,26,agadez,tchirozérine,17.5584535205,8.84568046108,1,1,1,33,0,7,square meters,0,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2701,27,agadez,tchirozérine,17.2414577768,8.33223005393,1,1,1,33,5542,6,square meters,0.5542,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2705,27,agadez,tchirozérine,17.2414577768,8.33223005393,1,1,1,33,780,7,square meters,0.078,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2706,27,agadez,tchirozérine,17.2414577768,8.33223005393,1,1,1,33,500,8,square meters,0.05,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2706,27,agadez,tchirozérine,17.2414577768,8.33223005393,1,2,2,4,700,7,square meters,0.07,Corn,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2708,27,agadez,tchirozérine,17.2414577768,8.33223005393,1,1,1,33,10026,3,square meters,1.0026,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2709,27,agadez,tchirozérine,17.2414577768,8.33223005393,1,1,1,33,5236,6,square meters,0.5236,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2713,27,agadez,tchirozérine,17.2414577768,8.33223005393,1,1,1,4,0,7,square meters,0,Corn,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2713,27,agadez,tchirozérine,17.2414577768,8.33223005393,1,2,2,33,0,7,square meters,0,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2715,27,agadez,tchirozérine,17.2414577768,8.33223005393,1,1,1,33,0,7,square meters,0,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2716,27,agadez,tchirozérine,17.2414577768,8.33223005393,1,1,1,33,0,7,square meters,0,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2803,28,diffa,diffa,13.314078109,12.6128914302,1,1,1,3,25000,7,square meters,2.5,Rice,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2803,28,diffa,diffa,13.314078109,12.6128914302,1,1,2,24,25000,7,square meters,2.5,Chilli Pepper,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2803,28,diffa,diffa,13.314078109,12.6128914302,2,1,NA,3,3000,6,square meters,0.3,Rice,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2805,28,diffa,diffa,13.314078109,12.6128914302,1,1,1,3,10000,8,square meters,1,Rice,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2810,28,diffa,diffa,13.314078109,12.6128914302,1,1,1,1,15000,7,square meters,1.5,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2810,28,diffa,diffa,13.314078109,12.6128914302,1,2,2,8,10000,7,square meters,1,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2810,28,diffa,diffa,13.314078109,12.6128914302,1,3,3,10,10000,7,square meters,1,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2903,29,diffa,diffa,13.3011898832,12.6016505683,1,1,1,33,10000,8,square meters,1,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2903,29,diffa,diffa,13.3011898832,12.6016505683,2,1,2,17,30000,8,square meters,3,Bell Pepper,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2906,29,diffa,diffa,13.3011898832,12.6016505683,1,1,1,3,10000,8,square meters,1,Rice,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2910,29,diffa,diffa,13.3011898832,12.6016505683,1,1,1,2,999999,7,square meters,99.9999,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2910,29,diffa,diffa,13.3011898832,12.6016505683,1,2,2,8,999999,7,square meters,99.9999,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2910,29,diffa,diffa,13.3011898832,12.6016505683,1,3,3,10,999999,7,square meters,99.9999,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2910,29,diffa,diffa,13.3011898832,12.6016505683,1,4,4,10,999999,7,square meters,99.9999,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
2912,29,diffa,diffa,13.3011898832,12.6016505683,1,1,1,1,15000,7,square meters,1.5,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3006,30,diffa,n'guigmi,14.2641256538,13.1217364796,1,1,1,4,30000,7,square meters,3,Corn,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3008,30,diffa,n'guigmi,14.2641256538,13.1217364796,1,1,1,4,10000,7,square meters,1,Corn,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3101,31,diffa,diffa,13.6751238045,13.2507872669,1,1,1,3,10000,7,square meters,1,Rice,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3101,31,diffa,diffa,13.6751238045,13.2507872669,2,1,2,17,20000,8,square meters,2,Bell Pepper,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3102,31,diffa,diffa,13.6751238045,13.2507872669,1,1,1,4,20000,7,square meters,2,Corn,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3103,31,diffa,diffa,13.6751238045,13.2507872669,1,1,1,17,20000,8,square meters,2,Bell Pepper,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3106,31,diffa,diffa,13.6751238045,13.2507872669,1,1,1,1,40000,7,square meters,4,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3106,31,diffa,diffa,13.6751238045,13.2507872669,2,1,2,3,40000,7,square meters,4,Rice,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3107,31,diffa,diffa,13.6751238045,13.2507872669,1,1,1,4,30000,7,square meters,3,Corn,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3107,31,diffa,diffa,13.6751238045,13.2507872669,2,1,2,17,10000,7,square meters,1,Bell Pepper,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3107,31,diffa,diffa,13.6751238045,13.2507872669,2,2,3,29,200,7,square meters,0.02,Tomato,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3107,31,diffa,diffa,13.6751238045,13.2507872669,2,3,4,33,200,7,square meters,0.02,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3107,31,diffa,diffa,13.6751238045,13.2507872669,2,4,5,31,100,7,square meters,0.01,Jaxatu Eggplant,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3108,31,diffa,diffa,13.6751238045,13.2507872669,1,1,1,1,40000,7,square meters,4,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3108,31,diffa,diffa,13.6751238045,13.2507872669,2,1,2,17,20000,8,square meters,2,Bell Pepper,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3109,31,diffa,diffa,13.6751238045,13.2507872669,1,1,1,4,10000,7,square meters,1,Corn,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3109,31,diffa,diffa,13.6751238045,13.2507872669,2,1,2,17,10000,7,square meters,1,Bell Pepper,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3109,31,diffa,diffa,13.6751238045,13.2507872669,2,2,3,29,5000,7,square meters,0.5,Tomato,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3109,31,diffa,diffa,13.6751238045,13.2507872669,2,3,4,33,5000,7,square meters,0.5,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3109,31,diffa,diffa,13.6751238045,13.2507872669,2,4,5,31,500,7,square meters,0.05,Jaxatu Eggplant,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3110,31,diffa,diffa,13.6751238045,13.2507872669,1,1,1,4,30000,7,square meters,3,Corn,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3110,31,diffa,diffa,13.6751238045,13.2507872669,2,1,2,17,10000,7,square meters,1,Bell Pepper,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3110,31,diffa,diffa,13.6751238045,13.2507872669,2,2,3,29,4000,7,square meters,0.4,Tomato,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3110,31,diffa,diffa,13.6751238045,13.2507872669,2,3,4,33,4000,7,square meters,0.4,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3110,31,diffa,diffa,13.6751238045,13.2507872669,2,4,5,31,2000,7,square meters,0.2,Jaxatu Eggplant,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3111,31,diffa,diffa,13.6751238045,13.2507872669,1,1,1,4,20000,7,square meters,2,Corn,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3111,31,diffa,diffa,13.6751238045,13.2507872669,2,1,2,17,10000,7,square meters,1,Bell Pepper,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3111,31,diffa,diffa,13.6751238045,13.2507872669,2,2,3,29,5000,7,square meters,0.5,Tomato,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3111,31,diffa,diffa,13.6751238045,13.2507872669,2,3,4,33,5000,7,square meters,0.5,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3111,31,diffa,diffa,13.6751238045,13.2507872669,2,4,5,31,500,7,square meters,0.05,Jaxatu Eggplant,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3112,31,diffa,diffa,13.6751238045,13.2507872669,1,1,1,1,10000,7,square meters,1,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3112,31,diffa,diffa,13.6751238045,13.2507872669,2,1,2,17,10000,7,square meters,1,Bell Pepper,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3112,31,diffa,diffa,13.6751238045,13.2507872669,2,2,3,29,5000,7,square meters,0.5,Tomato,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3112,31,diffa,diffa,13.6751238045,13.2507872669,2,3,4,33,5000,7,square meters,0.5,Onion,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3112,31,diffa,diffa,13.6751238045,13.2507872669,2,4,5,31,500,7,square meters,0.05,Jaxatu Eggplant,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3113,31,diffa,diffa,13.6751238045,13.2507872669,1,1,1,17,20000,8,square meters,2,Bell Pepper,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3113,31,diffa,diffa,13.6751238045,13.2507872669,1,2,2,3,10000,8,square meters,1,Rice,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3113,31,diffa,diffa,13.6751238045,13.2507872669,2,1,3,1,10000,7,square meters,1,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3114,31,diffa,diffa,13.6751238045,13.2507872669,1,1,1,17,10000,8,square meters,1,Bell Pepper,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3114,31,diffa,diffa,13.6751238045,13.2507872669,1,2,2,3,11000,8,square meters,1.1,Rice,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3114,31,diffa,diffa,13.6751238045,13.2507872669,2,1,3,1,4000,7,square meters,0.4,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3115,31,diffa,diffa,13.6751238045,13.2507872669,1,1,1,17,50000,8,square meters,5,Bell Pepper,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3115,31,diffa,diffa,13.6751238045,13.2507872669,2,1,2,3,40000,8,square meters,4,Rice,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3115,31,diffa,diffa,13.6751238045,13.2507872669,3,1,3,1,20000,7,square meters,2,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3116,31,diffa,diffa,13.6751238045,13.2507872669,1,1,1,17,20000,8,square meters,2,Bell Pepper,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
3116,31,diffa,diffa,13.6751238045,13.2507872669,1,2,2,3,10000,8,square meters,1,Rice,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
