hhID,crop,planting_month,planting_year,plotID,harvest_month_begin,harvest_month_end,harvest_year_begin,harvest_year_end,plot_area_reported_localUnit,localUnit_area,plot_area_reported_ha,season,harvest_month,harvest_year,adm4,fieldID,dataset_name,country,dataset_doi
611,teff,2,2006,2_1,4,4,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
611,bokolo,2,2006,2_2,5,5,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
611,boloqe,2,2006,2_2,4,4,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
612,bokolo,2,2006,3_1,4,4,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
612,boloqe,2,2006,3_1,4,4,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
701,mashila,2,2006,2_1,4,4,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
702,tef,2,2006,1_2,4,4,2006,2006,4,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
703,mashila,2,2006,1_2,5,5,2006,2006,3,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
704,teff,2,2006,2_1,4,4,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
705,boloke,2,2006,1_2,4,4,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
705,bokolo,2,2006,2_1,4,5,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
705,teff,2,2006,2_2,4,5,2006,2006,1.5,3,0.375,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
705,zenigada,2,2006,2_3,5,6,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
706,teff,2,2006,2_1,4,5,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
707,teff,2,2006,2_1,4,5,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
708,teff,2,2006,2_1,4,5,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
709,teff,2,2006,2_1,4,5,2006,2006,4,3,1,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
709,boloke,2,2006,2_2,4,5,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
710,boloqa,1,2006,2_1,4,4,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
711,tef,2,2006,1_2,5,5,2006,2006,4,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
711,mashila,1,2006,1_3,5,5,2006,2006,3,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
712,boloqe,2,2006,2_1,4,4,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
801,buna,NA,NA,2_1,4,4,2006,2006,5,3,1.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
801,boqolo,11,2005,2_1,4,4,2006,2006,5,3,1.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
801,denich,1,2005,3_1,4,4,2006,2006,4,3,1,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
801,boloka,1,2005,3_1,3,3,2006,2006,4,3,1,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
801,sekar denich,1,2005,3_1,2,6,2006,2006,4,3,1,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
802,enset,NA,NA,2_1,1,99,2006,9999,4,3,1,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
802,sekar dinich,NA,NA,2_1,1,6,2006,2006,4,3,1,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
802,muze,NA,NA,2_1,3,99,2006,9999,4,3,1,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
802,buna,NA,NA,3_1,4,4,2006,2006,6,3,1.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
802,enset,NA,NA,3_1,2,2,2005,2006,6,3,1.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
802,muze,NA,NA,3_1,5,5,2006,2006,6,3,1.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
803,casava,5,2005,1_2,89,NA,NA,NA,3,3,0.75,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
803,sekar denich,13,2005,1_2,2,6,2006,2006,3,3,0.75,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
803,gebes,1,2006,1_2,4,4,2006,2006,3,3,0.75,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
803,buna,NA,NA,1_2,4,4,2006,2006,3,3,0.75,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
803,boloqa,7,2005,2_1,4,4,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
804,buna,NA,NA,1_2,89,NA,NA,NA,4,7,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
804,boqolo,1,2006,1_3,5,5,2006,2006,1,7,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
804,hinsat,NA,NA,1_4,3,3,2005,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
804,boloqe,1,2006,1_5,2,2,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
804,sukardinch,1,2006,2_1,2,6,2006,2006,3,3,0.75,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
804,boloqe,1,2006,2_1,3,3,2006,2006,3,3,0.75,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
804,boloqe,1,2006,3_1,3,3,2006,2006,3,3,0.75,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
804,sukar dinich,1,2006,3_1,2,6,2006,2006,3,3,0.75,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
805,hinsat,NA,NA,1_2,3,99,2006,9999,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
806,buna,NA,NA,1_2,89,NA,NA,NA,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
806,boloqe,1,2006,1_3,3,3,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
806,gabsi,1,2006,1_4,4,4,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
806,buna,NA,NA,1_5,4,4,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
806,boloqe,1,2006,1_5,3,3,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
806,berberre,1,2006,1_5,5,5,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
806,boloqe,1,2006,2_1,3,3,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
806,sinde,1,2006,2_3,NA,NA,NA,NA,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
807,bun,NA,NA,2_1,4,5,2006,2006,3,3,0.75,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
807,enisati,NA,NA,2_1,11,12,2005,2005,3,3,0.75,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
807,abukato,NA,NA,2_1,89,NA,NA,NA,3,3,0.75,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
807,sukari dinichi,8,2005,3_1,5,6,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
807,bokolo,8,2005,3_2,5,5,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
807,bun,NA,NA,4_1,89,NA,NA,NA,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
807,bokolo,8,2005,5_1,5,5,2006,2006,0.25,3,0.0625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
807,bun,NA,NA,5_1,89,NA,NA,NA,0.25,3,0.0625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
807,sikari dinichi,8,2005,5_2,5,5,2006,2006,0.25,3,0.0625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
808,enisati,NA,NA,1_2,89,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
808,bokolo,8,2005,2_1,2,2,2006,2006,0.25,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
808,bun,NA,NA,2_1,89,NA,NA,NA,0.25,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
808,boloke,1,2006,2_2,4,4,2006,2006,0.12,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
808,bokolo,8,2005,3_1,2,2,2006,2006,1,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
808,sikari dinich,8,2005,3_1,5,6,2006,2006,1,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
809,enisati,NA,NA,1_2,89,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
809,abasha gomani,12,2005,1_2,2,5,2006,2006,1,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
809,sikari dinich,8,2005,2_1,4,6,2006,2006,3,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
809,bun,NA,NA,2_2,4,5,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
809,bun,NA,NA,3_1,89,NA,NA,NA,1.5,3,0.375,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
809,enisati,NA,NA,3_1,89,NA,NA,NA,1.5,3,0.375,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
809,muz,NA,NA,3_1,89,NA,NA,NA,1.5,3,0.375,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
809,bun,NA,NA,4_1,3,4,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
810,maxaxis,1,2006,1_2,5,6,2006,2006,0.25,3,0.0625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
810,boloqe,1,2006,1_2,5,5,2006,2006,0.25,3,0.0625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
810,goman,13,2005,1_2,4,4,2006,2006,0.25,3,0.0625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
810,bokolo,8,2005,1_3,4,4,2006,2006,0.25,3,0.0625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
811,buna,NA,NA,2_1,4,4,2006,2006,1.5,3,0.375,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
811,muz,NA,NA,2_1,5,5,2006,2006,1.5,3,0.375,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
811,abokado,NA,NA,2_1,89,NA,NA,NA,1.5,3,0.375,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
811,maxaxis,8,2005,2_2,5,6,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
812,buna,NA,NA,1_2,89,NA,NA,NA,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
812,buna,NA,NA,2_1,89,NA,NA,NA,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
812,muz,NA,NA,2_1,4,5,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
812,maxaxis,1,2006,2_1,3,6,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
901,bokolo,2,2006,2_1,5,5,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
901,boloke,2,2006,2_2,5,5,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
902,bokolo,2,2006,2_1,5,5,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
902,boloke,2,2006,2_2,5,5,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
903,bokolo,3,2006,2_1,5,5,2006,2006,5,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
903,boloke,3,2006,2_2,5,5,2006,2006,5,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
904,bokolo,5,2006,2_1,5,5,2006,2006,3,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
904,boloke,5,2006,2_2,5,5,2006,2006,5,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
905,boloke,2,2006,2_1,5,5,2006,2006,3,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
905,bokolo,2,2006,2_2,5,5,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
906,bokolo,2,2006,2_1,5,5,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
906,boloke 1,2,2006,2_2,5,5,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
906,boloke 2,2,2006,2_3,5,5,2006,2006,1.5,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
907,bokolo,1,2006,2_1,1,5,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
907,boloke,1,2006,2_2,5,5,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
907,bokolo,1,2006,3_1,89,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
907,boloke,1,2006,3_2,5,5,2006,2006,4,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
908,bokolo,1,2006,2_1,5,5,2006,2006,3,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
908,bolke,1,2006,2_2,5,5,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
908,bokolo,1,2006,3_1,89,NA,NA,NA,3,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
909,bokolo,2,2006,1_2,5,5,2006,2006,0.25,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
909,boloke,2,2006,1_2,5,5,2006,2006,0.25,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
909,boloke,2,2006,1_3,5,5,2006,2006,0.25,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
909,bokolo,2,2006,2_1,5,5,2006,2006,0.75,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
910,bokol,2,2006,1_2,5,5,2006,2006,1.5,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
910,boloke,2,2006,1_2,5,5,2006,2006,1.5,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
910,boloke,2,2006,1_3,5,5,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
910,bokol0,2,2006,2_1,5,5,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
910,boloke,2,2006,2_1,5,5,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
911,bokolo,3,2006,1_2,5,5,2006,2006,4,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
911,boloke,3,2006,1_3,5,5,2006,2006,5,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
912,boloke,1,2006,1_2,5,5,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
912,bokolo,1,2006,2_1,5,5,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
912,boloke,1,2006,2_2,5,5,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1001,bokolo,2,2006,1_2,5,5,2006,2006,0.5,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1001,boloke,2,2006,1_3,5,5,2006,2006,0.5,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1002,boloke,2,2006,1_2,5,5,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1003,bokolo,2,2006,1_2,5,5,2006,2006,3,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1003,chat,NA,NA,1_2,89,NA,NA,NA,3,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1003,boloke,2,2006,1_3,5,5,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1004,bokolo,2,2006,1_2,5,5,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1004,gabsi,2,2006,1_3,5,5,2006,2006,0.25,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1004,boloke,2,2006,1_4,4,4,2006,2006,0.5,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1004,bokolo,2,2006,1_5,5,5,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1005,bokolo,2,2006,1_2,5,5,2006,2006,0.4,3,0.1,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1005,chat,NA,NA,1_3,4,5,2006,2006,0.1,3,0.025,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1005,boloke,2,2006,1_4,5,5,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1005,shonkora,NA,NA,2_1,6,9,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1005,kindo barbare,12,2005,2_1,8,99,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1006,bokolo,1,2006,1_2,5,5,2006,2006,2,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1007,bokolo,2,2006,1_2,5,5,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1007,boloke,2,2006,2_1,5,5,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1008,bokolo,2,2006,1_2,5,5,2006,2006,0.75,3,0.1875,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1008,boloke,2,2006,2_1,5,5,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1009,bokolo,2,2006,1_2,5,5,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1009,boloke,2,2006,1_2,4,4,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1009,boloke,2,2006,1_3,5,5,2006,2006,3,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1009,gebis,2,2006,1_4,5,5,2006,2006,2.5,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
1009,shonkora,NA,NA,2_1,89,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
