case_id,HHID,ag_t0c,ag_t02b_oth,ag_t05a,ag_t05b,ag_t05c,ag_t05d,ag_t05_1,ag_t06a,ag_t06b,ag_t07,ag_t08,ag_t09,ag_t10,ag_t11
301044920281,0919c9bc793e4722941f17cb7677d84c,Private Agricultural Extension Service,,1,2,2,2,NO,0,0,2,,NO,,Useful
313047730033,092bbaa346ac4bf290ecabb0074c7b7b,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,2,,NO,,Very useful
304035630156,0935d373deac414c9af9b554a524223a,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,1,,NO,,Very useful
309016700209,093a5c075971485fb1c2bb3b2471204c,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Useless
203032910036,0944909d9c074ad8933dbd02a5a685a1,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
105082060151,094769f81fc74c63819c899f2429889f,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Useful
105082060151,094769f81fc74c63819c899f2429889f,Radio,,1,2,2,2,NO,,,,,,,Useful
306026090041,0959bfccd6004346b30a37e54b677e3f,Agricultural Extension Course,,2,2,2,2,NO,,,,1,NO,,Very useful
105011920055,095deaefa57a47b4acb3af049109b164,Gov Agricultural Extension Service,,1,2,2,2,YES,1,0,0,,YES,1300,Very useful
101021100168,09634c228e444d3dabbed46f940f9652,Gov Agricultural Extension Service,,1,2,2,2,NO,1,0,0,,NO,,Useful
206063630271,09aa6f24240b4be58db703a3d93fe1e8,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
304035630085,09adb271d4874218a3de54ef9139637c,Gov Agricultural Extension Service,,1,2,2,2,NO,2,1,2,,NO,,Very useful
208014090230,09c2455d0e264590b5c9dfcabe05d482,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Useful
208014090230,09c2455d0e264590b5c9dfcabe05d482,Radio,,1,2,2,2,NO,,,,,,,Useful
304075720076,09cf6b9f6746458aa13e0022e7e4b0c7,Radio,,1,2,2,2,NO,,,,,,,Very useful
101011030072,09d4515509cc4692badf3541dd10ed40,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
207084030232,09d5057962f8427689ff7eb2debb7d4b,Gov Agricultural Extension Service,,1,2,2,2,NO,5,5,5,,NO,,Very useful
204013050097,09dde116f5554adab04970f312fa1f9e,Gov Agricultural Extension Service,,1,2,2,2,NO,0,1,0,,NO,,Very useful
304095740087,09edd51c7a4948338721868d996a04fa,Gov Agricultural Extension Service,,1,2,2,2,NO,1,2,0,,NO,,Useful
102011280064,0a02756861754891864c98db93915735,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
102031300016,0a1c8c8c5d234c8585e2ede8d2c198e1,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,2,,NO,,Useful
201212530022,0a1d555cf6dc45bebe344d76bc20aad0,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
302015100143,0a21e2031e8a4d08a532842f7eacd3f6,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,2,,NO,,Very useful
103011500126,0a23b003760147baaccedc159029c952,Gov Agricultural Extension Service,,1,2,2,2,YES,1,0,0,,NO,,Very useful
103011500126,0a23b003760147baaccedc159029c952,Radio,,1,2,2,2,NO,,,,,,,Very useful
105062040029,0a2a18d1bfa24cbd98ecf2d46d421097,Radio,,1,2,2,2,NO,,,,,,,Useful
205023300024,0a2ec928568f4d2fa0f150f48c88f5f7,Gov Agricultural Extension Service,,1,2,2,2,NO,5,0,5,,NO,,Not very useful
311047130055,0a3b39bb67844cf89fff98c0c56b13e2,Village Agricultural Extension Meeting,,1,2,3,5,NO,,,,1,NO,,Very useful
205073410013,0a5a0e0bc9114bcc86bfd2cd42d0e882,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
205053370008,0a5bf0f538024bf7a09f2426ecdcdda1,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useful
309036750136,0a658104094441b28a5527951e890f83,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useful
202062790089,0a6b8035e07b4336aff6162bbb671935,Private Agricultural Extension Service,,1,2,2,2,NO,1,0,1,,NO,,Useful
103121670044,0a8b0cb6bb0446e5bb395e92d6ae21a5,Radio,,1,2,2,2,YES,,,,,,,Useful
102041400204,0aa47cb24e6443cfaf0eff233629251e,Radio,,1,2,2,2,NO,,,,,,,Useful
304085730019,0aa813bd758345bd99f2eafbd456b936,NGO,,1,2,2,2,NO,5,5,5,,NO,,Very useful
309066840008,0aaa9c0dfc0d4c3b8e9304e1dd5a5d21,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useful
309066840008,0aaa9c0dfc0d4c3b8e9304e1dd5a5d21,Other (Specify),NGO FF,2,2,2,2,NO,0,0,2,2,NO,,Very useful
307106330041,0aae960acacb4b2f9f41e5716719bd17,Gov Agricultural Extension Service,,1,2,2,2,NO,2,0,0,,NO,,Very useful
307106330041,0aae960acacb4b2f9f41e5716719bd17,Private Agricultural Extension Service,,1,2,2,2,YES,6,3,3,,YES,8000,Very useful
307106330041,0aae960acacb4b2f9f41e5716719bd17,Radio,,1,2,2,2,NO,,,,,,,Very useful
105011920110,0ab29c89d6e34618bf1fdbd6e878e40a,NGO,,1,2,2,2,NO,0,4,4,,NO,,Useful
310016880007,0ac9fb40f87f427ea3eb6b11b76a4e08,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,3,NO,,Very useful
207023890327,0ae1d42b7ae1478192e490421dc289b0,Other (Specify),Healthy Advisors,1,2,2,2,NO,2,2,0,0,NO,,Very useful
302215300194,0ae42c0fde184256b9bb49759cc687dd,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
302215300194,0ae42c0fde184256b9bb49759cc687dd,Radio,,1,2,2,2,NO,,,,,,,Very useful
309026710290,0ae666703cf744d28aeb45de529ba99c,Gov Agricultural Extension Service,,1,2,2,2,NO,1,0,1,,NO,,Useful
313037670230,0aecbf01dcd940b8bd321ef7934d4bd7,Gov Agricultural Extension Service,,1,2,2,2,NO,0,1,6,,NO,,Very useful
313037670230,0aecbf01dcd940b8bd321ef7934d4bd7,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,5,NO,,Very useful
313037670230,0aecbf01dcd940b8bd321ef7934d4bd7,Agricultural Extension Course,,1,2,2,2,NO,,,,10,NO,,Very useful
201262590049,0b1988729e9b4ceebd605a2eb9e6895e,Radio,,1,2,2,2,NO,,,,,,,Very useful
204023080037,0b22aad2ad2d4acf8739a75e9b0efd88,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Not very useful
303095500225,0b35ded41eb44863aff564b78b568d70,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Very useful
309016650253,0b3e58acf7874292a7fe240e25773af9,Gov Agricultural Extension Service,,1,2,2,2,NO,0,1,3,,NO,,Very useful
210664670139,0b6b1e0c6b5244b392f95f98ce4a5cbb,Radio,,3,2,2,2,NO,,,,,,,Very useful
202012650250,0b6cc9a847854b2790356f48460ee66a,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Not very useful
201042400058,0b6dc29a74ae4522b29687aedff55501,Radio,,1,2,2,2,NO,,,,,,,Very useful
204063220116,0b79cc2db7f14e3ca24e7a670859a297,Radio,,4,2,2,2,NO,,,,,,,Very useful
306016050107,0b8707d680534097b86fefa41e683a92,Radio,,1,2,2,2,NO,,,,,,,Very useful
207063980139,0b87df450bf24f7e861b301fd8d95437,Radio,,1,2,2,2,NO,,,,,,,Very useful
304045660336,0b958de4b44a4382a27f184d12d0c26b,Gov Agricultural Extension Service,,1,2,2,2,NO,2,2,0,,NO,,Useful
203032900081,0ba259a38a2a4a4f96485d5a38e7cae4,Farmer Field Days/Field School,,1,2,2,2,YES,,,,3,NO,,Useful
203032900081,0ba259a38a2a4a4f96485d5a38e7cae4,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,4,NO,,Useful
203032900081,0ba259a38a2a4a4f96485d5a38e7cae4,Lead Farmer,,1,2,2,2,YES,,,,,NO,,Useful
203032900081,0ba259a38a2a4a4f96485d5a38e7cae4,Radio,,1,2,2,2,NO,,,,,,,Useful
305015750231,0bc2f0bda47a4b5b85ea7296681fc860,Radio,,1,2,3,7,NO,,,,,,,Very useful
106012120044,0be0747c8c6b45ab805f47e59f7e7dcf,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Useful
202062780025,0be6123dde804af69cea5f325b7bbcd8,Radio,,1,2,2,2,NO,,,,,,,Useful
204043150163,0beceea9462b42faae07acab392ddc7e,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
106012120081,0bf40235b9c144faaab974ee944a4bd0,Gov Fishery Extension Service,,1,2,2,2,NO,5,5,5,,NO,,Very useful
106012120081,0bf40235b9c144faaab974ee944a4bd0,Radio,,1,2,2,2,NO,,,,,,,Very useful
306016010164,0bf94c1ed8b643ba96c2a4b84dd7c17b,Gov Agricultural Extension Service,,1,2,2,2,NO,2,0,0,,NO,,Very useful
306016010164,0bf94c1ed8b643ba96c2a4b84dd7c17b,Radio,,1,2,2,2,NO,,,,,,,Very useful
201192500036,0bfdbf9a71dd42809b57efe47c6e6ef3,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Very useful
314317760165,0c0316f712994abaab93f37c91e92cef,Agricultural Extension Course,,1,2,2,2,NO,,,,1,NO,,Very useful
307036200071,0c10c6f090334d31959d3624f2384832,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
204063230001,0c1883c3054442e9af9ad43b740f79d4,Radio,,1,2,2,2,NO,,,,,,,Very useful
306015990079,0c1d7c971dcf4ed6bf5180b705a81b25,Gov Agricultural Extension Service,,1,2,2,2,NO,5,0,0,,NO,,Useful
306015990079,0c1d7c971dcf4ed6bf5180b705a81b25,Private Agricultural Extension Service,,3,2,2,2,NO,0,0,0,,NO,,Not very useful
306015990079,0c1d7c971dcf4ed6bf5180b705a81b25,Gov Fishery Extension Service,,1,2,2,2,NO,1,0,0,,NO,,Useless
306015990079,0c1d7c971dcf4ed6bf5180b705a81b25,NGO,,1,2,2,2,NO,1,1,0,,NO,,Not very useful
306015990079,0c1d7c971dcf4ed6bf5180b705a81b25,Radio,,3,2,2,2,NO,,,,,,,Not very useful
306015990079,0c1d7c971dcf4ed6bf5180b705a81b25,"Other Electronic Media (TV, Etc)",,3,2,2,2,NO,,,,,,,Useful
107382240143,0c31ca355fbd4aad90dcc696cb3eb464,Radio,,1,2,2,2,NO,,,,,,,Useful
101091190031,0c413c978f054f12823901b37c4c93a7,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
306026060090,0c55b3c16ea9496d99924ca6a4b55936,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Very useful
310077050216,0c597ebc20ca49d394d2052ba2cc9f00,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,1,,NO,,Very useful
310077050216,0c597ebc20ca49d394d2052ba2cc9f00,Radio,,1,2,2,2,NO,,,,,,,Very useful
103051560108,0c5cfbbc093c4fe5bffb7a5d99935b3e,Radio,,1,2,2,2,NO,,,,,,,Very useful
206023550022,0c617b5c2a024d408bb2dc2bbbcc5cf2,Gov Agricultural Extension Service,,1,2,2,2,NO,2,2,6,,NO,,Very useful
206023550022,0c617b5c2a024d408bb2dc2bbbcc5cf2,NGO,,1,2,2,2,NO,6,6,6,,NO,,Very useful
206023550022,0c617b5c2a024d408bb2dc2bbbcc5cf2,Agricultural Coop/Farmers' Assoc,,1,2,2,2,NO,2,2,2,,NO,,Very useful
206023550022,0c617b5c2a024d408bb2dc2bbbcc5cf2,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Very useful
206023550022,0c617b5c2a024d408bb2dc2bbbcc5cf2,Agricultural Extension Course,,1,2,2,2,NO,,,,3,NO,,Very useful
206023550022,0c617b5c2a024d408bb2dc2bbbcc5cf2,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
303075460272,0c73acd496e243f8b904883f7ee6fb7a,NGO,,2,2,2,2,NO,2,2,0,,NO,,Very useful
201022380005,0c7c5df1e3914e369d9e517d2c14f16f,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Useful
306026100352,0c8eb3125e1f44d29eba87139f03987c,Gov Agricultural Extension Service,,1,2,2,2,NO,1,0,0,,NO,,Very useful
309016650289,0c8fc650c62846c4834fc49be093d239,NGO,,2,2,2,2,NO,0,0,0,,NO,,Very useful
103011500032,0c9010d336a84aed8b25481f02813456,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Very useful
103011500032,0c9010d336a84aed8b25481f02813456,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
307106360168,0c9518ebd6ba46f6b20e4be65403b6e1,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useful
307106360168,0c9518ebd6ba46f6b20e4be65403b6e1,Other (Specify),Church meeting,2,2,2,2,NO,0,0,1,1,NO,,Very useful
203032910101,0c9bbe9c658b437595f0d7b897d47f66,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,2,,NO,,Useful
307136390264,0cabeb4b339a4e039a5f087b35fbb921,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
302025120160,0cb0a576cc444406803f0a4b1d8bd4d1,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,2,,NO,,Useful
103011500069,0cb8be211ca54be58d9c65d0f0dec89b,Gov Agricultural Extension Service,,1,2,2,2,NO,0,1,1,,NO,,Very useful
103011500069,0cb8be211ca54be58d9c65d0f0dec89b,Radio,,1,2,2,2,NO,,,,,,,Very useful
208034160093,0cbe60ebab7e484bb985e70b566b209c,Radio,,1,2,2,2,NO,,,,,,,Useful
304025590331,0cd47fdc6aa348e898e89e031a335949,Private Agricultural Extension Service,,2,2,2,2,NO,9,0,0,,NO,,Very useful
309026720096,0cd6202ea19c4726b69d10f9328ddc25,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Very useful
309026720096,0cd6202ea19c4726b69d10f9328ddc25,Radio,,1,2,2,2,NO,,,,,,,Very useful
310026930073,0cee69b62b7444fb85e211e15c400d79,Gov Agricultural Extension Service,,1,2,2,2,NO,4,0,0,,NO,,Useful
107372190359,0cf708c56cd9431596cb104d9f2020af,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useful
102201470132,0cfa6c51d7414b96b03d1b22c4cbbda7,Radio,,1,2,2,2,NO,,,,,,,Very useful
208014110053,0d045c890e254a438c7df02180010951,Gov Agricultural Extension Service,,2,2,2,2,NO,1,0,0,,NO,,Useful
102051420270,0d1de823e18949a9870e6b11b1d0c1d7,Gov Agricultural Extension Service,,1,2,2,2,NO,0,2,2,,NO,,Useful
208034160154,0d27ed11d45043a0aff1414c34439544,Agricultural Extension Course,,1,2,2,2,NO,,,,2,NO,,Useful
208034160154,0d27ed11d45043a0aff1414c34439544,Radio,,2,2,2,2,NO,,,,,,,Useful
201212530181,0d3b13305ddc483daa27b6a21356cc39,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Not very useful
207033930073,0d454274a2b34e2793a4487c64b9949d,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,2,,NO,,Very useful
305015790157,0d6a40e7c82a43579638fc87d4557a81,Radio,,2,2,2,2,NO,,,,,,,Very useful
306026070321,0d845bb56d9c41da9e6a368a08e4aa8c,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,24,NO,,Very useful
306026070321,0d845bb56d9c41da9e6a368a08e4aa8c,Agricultural Extension Course,,1,2,2,2,NO,,,,2,NO,,Very useful
312047430333,0d8b3354f27945b2b12141072ad05eba,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
205023320116,0d9e86f9876d455da97657b612abd84d,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
205023320116,0d9e86f9876d455da97657b612abd84d,Radio,,1,2,2,2,NO,,,,,,,Very useful
105062040008,0d9ebb7a840048b5a9389f9ce30b1f01,Radio,,1,2,2,2,NO,,,,,,,Very useful
205023320030,0da2aa4739da4f0580ccfd240c4401fd,Gov Agricultural Extension Service,,1,2,2,2,YES,1,0,1,,NO,,Useful
201092440135,0db45d2fef6a41389f32684f9b355e5a,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Useful
201092440135,0db45d2fef6a41389f32684f9b355e5a,Radio,,1,2,2,2,NO,,,,,,,Useful
207043940090,0dc9e6af945e4d618710ffa3bbc215d9,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Useful
103041540025,0dca81a72d68425eb1aa8d912c59edde,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
304075700089,0dcec5e7ef3a4302a574b0612fb15d73,Radio,,2,2,2,2,NO,,,,,,,Very useful
203032900272,0dcff582d76f4992b11946955dd21876,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Useful
203032900272,0dcff582d76f4992b11946955dd21876,Radio,,1,2,2,2,NO,,,,,,,Useful
308056570016,0dd0afa7c0974f7380f51f67bb8779b2,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Not very useful
105052000091,0dd5ecbe1f0e47b8bcb2777ea46b489f,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Useful
207043950436,0ddce627c4124785830efd38e43c4732,Private Agricultural Extension Service,,1,2,2,2,NO,3,3,0,,NO,,Very useful
313037690101,0df18a8d10c14466a879cd59d8320da1,Gov Agricultural Extension Service,,1,2,2,2,NO,3,0,0,,NO,,Very useful
202202830242,0dfcd45158aa4663a1add1f25f997191,Radio,,1,2,2,2,NO,,,,,,,Useful
313047730036,0e30137bb87344fe8f85ad6ee1fcc929,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,2,,NO,,Very useful
205073400127,0e4a4a2be48d4fb898736bd1fe8cf420,Gov Agricultural Extension Service,,1,2,2,2,NO,3,0,3,,NO,,Useful
202052730171,0e4c2a5d51c44338bae94336cbffcccb,Radio,,1,2,2,2,NO,,,,,,,Useful
301074990009,0e619944da1c46e8b778ec4a7fbe3cc4,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
204013060317,0e6db381dd0f441aaf80a85c90ec5e2d,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
204013060317,0e6db381dd0f441aaf80a85c90ec5e2d,Radio,,1,2,2,2,NO,,,,,,,Useful
204063210006,0ea7aad96feb4a1391f1ba64789f1c5c,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,1,NO,,Not very useful
204063210006,0ea7aad96feb4a1391f1ba64789f1c5c,Radio,,1,2,2,2,NO,,,,,,,Not very useful
106012110398,0eb1bca745c64cf0b7c6a3f44598e6de,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
103011480103,0ebdbf4a265342ceaa912c04c76a41d2,Radio,,1,2,3,2,NO,,,,,,,Useful
301085010050,0eca24920be74591b97d8798309d530f,Gov Agricultural Extension Service,,1,2,2,2,NO,2,2,2,,NO,,Useful
315498120068,0edeb0cf744145e799add55935fff8b9,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
313027630038,0eed0317dec94343bad5de6cd7d0ae67,Radio,,1,2,2,2,NO,,,,,,,Very useful
105021950079,0f09a8233a48495dae97096f8824a304,Gov Agricultural Extension Service,,1,2,2,2,YES,1,1,2,,NO,,Very useful
302015100043,0f0c040e49424a0ea37377b0bbe367b6,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useful
301014870078,0f16af9410934df7a45024fd28de09e2,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,3,NO,,Useful
301014870078,0f16af9410934df7a45024fd28de09e2,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
206163790002,0f223245489b41b1bb0e148a950e2145,Gov Agricultural Extension Service,,1,2,2,2,NO,3,3,3,,NO,,Not very useful
307126380094,0f4e639f163a4f4b9fdfd041a1988511,Gov Agricultural Extension Service,,2,2,2,2,NO,3,0,0,,NO,,Very useful
104101870138,0f55fc4df0ae417e84a57717c3f23793,Gov Agricultural Extension Service,,1,2,3,2,NO,3,3,3,,NO,,Useful
104101870138,0f55fc4df0ae417e84a57717c3f23793,Lead Farmer,,1,2,3,2,NO,,,,,NO,,Very useful
308026480230,0f87f99edbb44faaa8a59881a429f14a,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
308026480230,0f87f99edbb44faaa8a59881a429f14a,Radio,,2,2,2,2,NO,,,,,,,Very useful
308026480230,0f87f99edbb44faaa8a59881a429f14a,Other (Specify),villageheadman,2,2,2,2,NO,1,0,1,1,NO,,Very useful
206083690018,0f8e299d58e04cd28b7cb04cc9eb8439,Radio,,1,2,2,2,NO,,,,,,,Very useful
208014090033,0f9894dad5454718a506beb72ef07943,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Very useful
208014090033,0f9894dad5454718a506beb72ef07943,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Very useful
208014090033,0f9894dad5454718a506beb72ef07943,Radio,,1,2,2,2,NO,,,,,,,Very useful
103041540332,0f9b8f93de454232a12031e536eb8ead,NGO,,2,2,2,2,NO,6,0,6,,NO,,Very useful
103041540332,0f9b8f93de454232a12031e536eb8ead,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
206023530090,0fa1ffbaeb38489e83a1f7ac8938a47b,Radio,,2,2,2,2,NO,,,,,,,Very useful
203032870034,0fa624e905fa4ce8958283e3e56461f6,NGO,,1,2,2,2,NO,3,3,3,,NO,,Very useful
315327980073,0fabf13b726b4c57b189b71a04a5e452,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
201072430005,0fc0c70ec80c48539325f9a5b3483b7d,Radio,,1,2,2,2,NO,,,,,,,Useful
313037700223,0fc6b2fc2ba44076b441e9f81fe7459c,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,4,,NO,,Very useful
305065880141,0fce11abe6e444708eb5e2762107d30f,Gov Agricultural Extension Service,,2,2,2,2,NO,1,1,1,,NO,,Very useful
204023100021,0fe21e6e579042bbb06b3fe7c289c09e,Radio,,1,2,2,2,NO,,,,,,,Useful
202012640113,0ff40b7a5a2e4ed988266cf0f5ded053,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,0,,NO,,Not very useful
310036970001,0ff4390cee0d441ebed8e5c0b0a588c1,Village Agricultural Extension Meeting,,1,2,3,2,NO,,,,5,NO,,Very useful
310036970001,0ff4390cee0d441ebed8e5c0b0a588c1,Lead Farmer,,1,2,3,2,NO,,,,,NO,,Very useful
308076630306,0ffc7cb471bd4f5092ea13163f9e1f28,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
304055680126,1001030cc89e4d858595a4fd44380c1b,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Very useful
202072820034,1004833147bc4d55b9d0baba69f5a947,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Useful
311077220073,10102303d8fa49cfa1c65c9160826c0f,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,10,NO,,Very useful
305015790265,1014dc168b5b46b2ac786ff81d85b62f,Village Agricultural Extension Meeting,,1,2,2,2,YES,,,,0,NO,,Very useful
107392250348,1015e167451c4332947357d43704ca1c,Gov Agricultural Extension Service,,1,2,2,2,NO,2,4,0,,NO,,Very useful
105092080012,10285f6f93db413fbc634e99cda1a0a9,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
105092080012,10285f6f93db413fbc634e99cda1a0a9,Private Agricultural Extension Service,,2,2,2,2,NO,0,0,2,,NO,,Very useful
105092080012,10285f6f93db413fbc634e99cda1a0a9,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Very useful
303065410036,10325332b7204123afa6c37a140943a1,Radio,,1,2,2,2,NO,,,,,,,Very useful
205033330166,1032e79a1a264d4fafba7ddc4fb0c26a,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
305015770202,1046def5e3844ce38e167f48d7b5fe53,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Very useful
305015770202,1046def5e3844ce38e167f48d7b5fe53,Agricultural Coop/Farmers' Assoc,,1,2,2,2,NO,0,0,0,,NO,,Very useful
309056780109,104f4d171fb949038a361b189d6ac9ca,Radio,,1,2,2,2,NO,,,,,,,Very useful
304025600025,105374ca639646d8906e036dfc8ac476,NGO,,1,2,2,2,NO,0,0,4,,NO,,Very useful
301064960246,105851c9ea9b457e9153e7ed0d6517fd,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
103201680051,107783408e5343ab897548bfd5121a07,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,1,,NO,,Very useful
103101630061,1077bb9d1dc0424da29dad9e6083b109,Radio,,1,2,2,2,NO,,,,,,,Very useful
315337990150,108e32c206a541fcbbfe1ca310e05d88,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
209084420131,10a837f8d216465ea24e4ddeff63c6e6,Gov Agricultural Extension Service,,1,2,2,2,NO,1,1,1,,NO,,Very useful
201152490259,10a9298dcf01457db3e2127460f94f8f,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
101051140045,10b7e5f5826e4dcfacd6ef5333c80736,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,1,NO,,Useless
314327780046,10cffa37f5da4a61ba1b59f35ca76414,NGO,,1,2,2,2,NO,0,0,1,,NO,,Useful
309016700024,10dfbbee884f4682926f527cbe10272d,Gov Agricultural Extension Service,,2,2,2,2,YES,2,1,1,,NO,,Very useful
305035840260,10e45af62d4442f4ba6ee932afa61e51,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,3,,NO,,Very useful
301115050200,10eac9b26412425881b82eab9276457e,Radio,,1,2,2,2,NO,,,,,,,Useful
205023290089,10eb268b5bb54b4b8b78f63c5ca8c280,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
104031770014,1110e9355f744ecd8c2b885b93b17be8,"Other Electronic Media (TV, Etc)",,2,2,2,2,NO,,,,,,,Very useful
310036960255,111c9417ea8240e3a3c357d3ef21aac6,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,3,,NO,,Very useful
202022680278,11288a6789824f339732eb04da0eb8e7,Gov Agricultural Extension Service,,1,2,2,2,YES,1,1,0,,NO,,Useful
315498120102,112dc2135689405bad37ed2e7aed811b,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,0,NO,,Useful
315498120102,112dc2135689405bad37ed2e7aed811b,Agricultural Extension Course,,1,2,2,2,NO,,,,0,NO,,Useful
315498120102,112dc2135689405bad37ed2e7aed811b,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Useful
315498120102,112dc2135689405bad37ed2e7aed811b,Radio,,1,2,2,2,NO,,,,,,,Useful
311047140011,1131b6c6135d49578c996752c07c8728,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Not very useful
