case_id,HHID,ag_l0c,ag_l0c_oth,ag_l0a,ag_l01a,ag_l01b,ag_l01b_oth,ag_l02,ag_l03,ag_l04,ag_l06a,ag_l06b,ag_l07a,ag_l07b,ag_l07b_oth,ag_l08,ag_l08_oth,ag_l09,ag_l10,ag_l11,ag_l12,ag_l13,ag_l14a,ag_l14b,ag_l37,ag_l38a,ag_l38b,ag_l38b_oth,ag_l39a,ag_l39b,ag_l40,ag_l41,ag_l42a,ag_l42b,ag_l42b_oth,ag_l43,ag_l44a,ag_l44b,ag_l44b_oth
205043340038,07a6deac46fa429d89c06281f16239de,UREA,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,10,KILOGRAM,,On Foot,,0,4000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
209054370034,07eb45113d6f4988b5516ebff9135430,Organic Fertilizer,,YES,1,OTHER (SPECIFY),50 KG BAG,"YES, THE FIGURES MATCHED",NO,YES,3,.a,1,50 KG BAG,,On Foot,,0,500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,NO,,,
313047720006,080260e598714d738bbdfc2d7bf6999a,Organic Fertilizer,,YES,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,YES,25,KILOGRAM,,3,.a,0,NO,,,,NO,,,
310077030223,082f69688bb149468dfcff796737ec67,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305065890002,0848c4c99c3343bdac59008b13f32d3f,Organic Fertilizer,,YES,300,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,300,KILOGRAM,,Bicycle Taxi,,3000,6000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,NO,,,
305065890002,0848c4c99c3343bdac59008b13f32d3f,23:21:0+4S/CHITOWE,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,10,KILOGRAM,,On Foot,,0,6000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
305065890002,0848c4c99c3343bdac59008b13f32d3f,UREA,,NO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,5,KILOGRAM,,On Foot,,0,2500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
305065890002,0848c4c99c3343bdac59008b13f32d3f,INSECTICIDE,,NO,3,LITER,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,3,LITER,,On Foot,,0,5000,"Paid in full, with own-savings",,,,,NO,0,,,.a,.a,0,NO,0,,,,,,
206113730154,086823655bdb4f489d61a5f37999faa8,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208064210128,0878bcb54e6343f0a6f9ae8f0fab267f,Organic Fertilizer,,YES,50,OTHER (SPECIFY),50 KG BAG,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,1,50 KG BAG,
208064210128,0878bcb54e6343f0a6f9ae8f0fab267f,23:21:0+4S/CHITOWE,,NO,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,3,KILOGRAM,,On Foot,,0,3600,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
208064210128,0878bcb54e6343f0a6f9ae8f0fab267f,UREA,,NO,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,3,KILOGRAM,,On Foot,,0,3900,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
308016420237,088d410f45a64abf855426ac81295634,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201262590039,0897ae6d3a1d4680b4c23f9f8ed58720,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204053170089,08b4c4bedff74bf1a2312541790ce519,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204053170089,08b4c4bedff74bf1a2312541790ce519,23:21:0+4S/CHITOWE,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,10,KILOGRAM,,On Foot,,0,3000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
204053170089,08b4c4bedff74bf1a2312541790ce519,INSECTICIDE,,NO,5,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,5,GRAM,,On Foot,,0,2000,"Paid in full, with own-savings",,,,,NO,0,,,2,.a,0,NO,0,,,,,,
101051150144,08b6ccd13747443d97de31a8a5f6081b,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101051150144,08b6ccd13747443d97de31a8a5f6081b,23:21:0+4S/CHITOWE,,NO,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,,,,
101051150144,08b6ccd13747443d97de31a8a5f6081b,UREA,,NO,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,,,,
207074010087,08b8e062f82a400596a53d1bf3c72bf7,Organic Fertilizer,,YES,1,OX CART,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,1,OX CART,
301085010310,08ba1b03e7cd4f86b527123d1bb8029b,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103091610232,08cded0c57634f9d9133e3875e376a14,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309016660129,092ca3c7fc2a45918bd0f6440b0bcc3d,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309016700209,093a5c075971485fb1c2bb3b2471204c,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309016700209,093a5c075971485fb1c2bb3b2471204c,UREA,,NO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,5,KILOGRAM,,On Foot,,0,2500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
309016700209,093a5c075971485fb1c2bb3b2471204c,FUMIGANT,,NO,2,LITER,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,2,LITER,,On Foot,,0,300,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,0,,,,,,
306026090041,0959bfccd6004346b30a37e54b677e3f,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306026090041,0959bfccd6004346b30a37e54b677e3f,23:21:0+4S/CHITOWE,,NO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,6,.a,5,KILOGRAM,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
306026090041,0959bfccd6004346b30a37e54b677e3f,UREA,,NO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,6,.a,5,KILOGRAM,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
105011920055,095deaefa57a47b4acb3af049109b164,Organic Fertilizer,,YES,3,OX CART,,"YES, THE FIGURES MATCHED",NO,YES,1,.a,1,OX CART,,Own Bicycle or Oxcart,,0,1000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,YES,2,OX CART,
105011920055,095deaefa57a47b4acb3af049109b164,23:21:0+4S/CHITOWE,,NO,60,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,60,KILOGRAM,,Own Bicycle or Oxcart,,0,31000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
105011920055,095deaefa57a47b4acb3af049109b164,CAN,,NO,30,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,5,.a,30,KILOGRAM,,Own Bicycle or Oxcart,,0,15000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
105011920055,095deaefa57a47b4acb3af049109b164,UREA,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,5,.a,10,KILOGRAM,,Own Bicycle or Oxcart,,0,2500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
105011920055,095deaefa57a47b4acb3af049109b164,INSECTICIDE,,NO,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,2,KILOGRAM,,Own Bicycle or Oxcart,,0,2250,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,0,,,,,,
105011920055,095deaefa57a47b4acb3af049109b164,FUNGICIDE,,NO,100,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,100,GRAM,,Own Bicycle or Oxcart,,0,2000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,0,,,,,,
313037670027,096d5886d687403a9acb420222fedd59,Organic Fertilizer,,YES,5,WHEELBARROW,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,5,WHEELBARROW,
209054380023,09934a6ca7b94a41b9ed3221619448d0,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209054380023,09934a6ca7b94a41b9ed3221619448d0,CAN,,NO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,5,KILOGRAM,,On Foot,,0,2000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
208024120193,09a22dec603f4d6abeb9c68f691646dd,Organic Fertilizer,,YES,6,BUCKET,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,6,BUCKET,
310016870032,09cf64eaec6b4fecaee3848c8c4c7747,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201212530022,0a1d555cf6dc45bebe344d76bc20aad0,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201212530022,0a1d555cf6dc45bebe344d76bc20aad0,CAN,,NO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,20,KILOGRAM,,On Foot,,0,3000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
103011500126,0a23b003760147baaccedc159029c952,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103011500126,0a23b003760147baaccedc159029c952,UREA,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,,,,
103011500126,0a23b003760147baaccedc159029c952,HERBICIDE,,NO,40,LITER,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,YES,40,LITER,,2,.a,0,NO,0,,,,,,
105062040029,0a2a18d1bfa24cbd98ecf2d46d421097,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062040029,0a2a18d1bfa24cbd98ecf2d46d421097,23:21:0+4S/CHITOWE,,NO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,20,KILOGRAM,,Truck / Bus/ Minibus,,1000,10500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
105062040029,0a2a18d1bfa24cbd98ecf2d46d421097,CAN,,NO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,20,KILOGRAM,,Truck / Bus/ Minibus,,1000,11500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
206093710122,0a3d65075de74b169b5545861e5b9b9f,Organic Fertilizer,,YES,4,BUCKET,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,YES,4,BUCKET,,2,.a,0,NO,,,,NO,,,
306016010141,0a83b616558a4bee95a64fc6b460aa08,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306016010141,0a83b616558a4bee95a64fc6b460aa08,23:21:0+4S/CHITOWE,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,9,.a,10,KILOGRAM,,On Foot,,0,5000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
207023890082,0aac152c806a42838dda9846113bce0a,Organic Fertilizer,,YES,400,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,400,KILOGRAM,
207023890082,0aac152c806a42838dda9846113bce0a,23:21:0+4S/CHITOWE,,NO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,50,KILOGRAM,,Own Bicycle or Oxcart,,0,21000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
207023890082,0aac152c806a42838dda9846113bce0a,UREA,,NO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,50,KILOGRAM,,Own Bicycle or Oxcart,,0,20000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
307106330041,0aae960acacb4b2f9f41e5716719bd17,Organic Fertilizer,,YES,2,BUCKET,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,2,BUCKET,
307106330041,0aae960acacb4b2f9f41e5716719bd17,INSECTICIDE,,NO,1,LITER,,"YES, THE FIGURES MATCHED",NO,YES,7,.a,1,LITER,,On Foot,,0,3200,"Paid in full, with own-savings",,,,,NO,0,,,7,.a,0,NO,0,,,,,,
105011920110,0ab29c89d6e34618bf1fdbd6e878e40a,Organic Fertilizer,,YES,1,OX CART,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,1,OX CART,
307056230106,0ab71f4fea3e48d0afeee55095edf768,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307056230106,0ab71f4fea3e48d0afeee55095edf768,23:21:0+4S/CHITOWE,,NO,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,25,KILOGRAM,,On Foot,,0,5000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
303015310005,0ac3de0b6710422c9f075e3480263778,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303015310005,0ac3de0b6710422c9f075e3480263778,23:21:0+4S/CHITOWE,,NO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,YES,5,KILOGRAM,,,,,
303015310005,0ac3de0b6710422c9f075e3480263778,INSECTICIDE,,NO,2,LITER,,"YES, THE FIGURES MATCHED",NO,YES,8,.a,2,LITER,,Own Bicycle or Oxcart,,0,5000,"Paid in full, with own-savings",,,,,NO,0,,,.a,.a,0,NO,0,,,,,,
105072050099,0ae45a200e2c41b89620fc59576e95bd,Organic Fertilizer,,YES,3,WHEELBARROW,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,4,WHEELBARROW,
105072050099,0ae45a200e2c41b89620fc59576e95bd,UREA,,NO,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,25,KILOGRAM,,Bicycle Taxi,,300,11500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
302115240167,0ae84ab6527e4f029d24e995a7d3b88a,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302115240167,0ae84ab6527e4f029d24e995a7d3b88a,23:21:0+4S/CHITOWE,,NO,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,2,KILOGRAM,,Own Bicycle or Oxcart,,0,1500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
303095500225,0b35ded41eb44863aff564b78b568d70,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204063220116,0b79cc2db7f14e3ca24e7a670859a297,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204063220116,0b79cc2db7f14e3ca24e7a670859a297,23:21:0+4S/CHITOWE,,NO,8,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,8,KILOGRAM,,On Foot,,0,4500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
204063220116,0b79cc2db7f14e3ca24e7a670859a297,INSECTICIDE,,NO,1,LITER,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,1,LITER,,On Foot,,0,3400,"Paid in full, with own-savings",,,,,NO,0,,,.a,.a,0,NO,0,,,,,,
207063980139,0b87df450bf24f7e861b301fd8d95437,Organic Fertilizer,,YES,500,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,500,KILOGRAM,
207063980139,0b87df450bf24f7e861b301fd8d95437,23:21:0+4S/CHITOWE,,NO,4,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,YES,4,KILOGRAM,,,,,
207063980139,0b87df450bf24f7e861b301fd8d95437,CAN,,NO,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,YES,3,KILOGRAM,,,,,
207063980139,0b87df450bf24f7e861b301fd8d95437,UREA,,NO,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,YES,2,KILOGRAM,,,,,
207063980139,0b87df450bf24f7e861b301fd8d95437,OTHER PESTICIDE/HERBICIDE (SPECIFY),SYPERMETHRINE,NO,4,OTHER (SPECIFY),TUBE,"YES, THE FIGURES MATCHED",NO,YES,3,.a,4,OTHER (SPECIFY),TUBE,On Foot,,0,1000,"Paid in full, with own-savings",,,,,NO,0,,,3,.a,0,NO,0,,,,,,
310067020044,0bb6dbcb58714649bbcdb7caa5860ef8,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310067020044,0bb6dbcb58714649bbcdb7caa5860ef8,INSECTICIDE,,NO,200,MILLILITER,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,200,MILLILITER,,On Foot,,0,1700,"Paid in full, with own-savings",,,,,NO,0,,,4,.a,0,NO,0,,,,,,
106012120081,0bf40235b9c144faaab974ee944a4bd0,Organic Fertilizer,,YES,50,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,50,KILOGRAM,
207013850043,0c089d64dfd34728ad159dce2f75b3c2,Organic Fertilizer,,YES,200,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,200,KILOGRAM,,On Foot,,0,4000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,NO,,,
207013850043,0c089d64dfd34728ad159dce2f75b3c2,D COMPOUND,,NO,50,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,50,KILOGRAM,,Own Bicycle or Oxcart,,0,22000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
204063210172,0c19d7a80bb1410ab1f2a22b4bab1f53,Organic Fertilizer,,YES,100,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,100,KILOGRAM,
204063210172,0c19d7a80bb1410ab1f2a22b4bab1f53,23:21:0+4S/CHITOWE,,NO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,5,KILOGRAM,,Own Bicycle or Oxcart,,0,2500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
204063210172,0c19d7a80bb1410ab1f2a22b4bab1f53,CAN,,NO,4,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,4,KILOGRAM,,Own Bicycle or Oxcart,,0,1600,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
204063210172,0c19d7a80bb1410ab1f2a22b4bab1f53,FUNGICIDE,,NO,4,LITER,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,4,LITER,,Own Bicycle or Oxcart,,0,4000,"Paid in full, with own-savings",,,,,NO,0,,,.a,.a,0,NO,0,,,,,,
306015990079,0c1d7c971dcf4ed6bf5180b705a81b25,Organic Fertilizer,,YES,1,WHEELBARROW,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,YES,1,WHEELBARROW,,1,.a,0,NO,,,,NO,,,
107382240143,0c31ca355fbd4aad90dcc696cb3eb464,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107382240143,0c31ca355fbd4aad90dcc696cb3eb464,23:21:0+4S/CHITOWE,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,10,KILOGRAM,,Bicycle Taxi,,600,4500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
209034320113,0c37f2420c5d405da6a1d5b309afd016,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205013280170,0c52f7759e404e549ff3f0b7dd31eb95,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306026060090,0c55b3c16ea9496d99924ca6a4b55936,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306026060090,0c55b3c16ea9496d99924ca6a4b55936,23:21:0+4S/CHITOWE,,NO,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,25,KILOGRAM,,Bicycle Taxi,,800,10500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
306026060090,0c55b3c16ea9496d99924ca6a4b55936,UREA,,NO,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,25,KILOGRAM,,Bicycle Taxi,,800,10000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
206023550022,0c617b5c2a024d408bb2dc2bbbcc5cf2,Organic Fertilizer,,YES,4,OX CART,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,4,OX CART,
206023550022,0c617b5c2a024d408bb2dc2bbbcc5cf2,23:21:0+4S/CHITOWE,,NO,75,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,,,,
206023550022,0c617b5c2a024d408bb2dc2bbbcc5cf2,CAN,,NO,50,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,,,,
307136390094,0c62abf8790c4b5ca4f9086fdab82605,Organic Fertilizer,,YES,40,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,200,KILOGRAM,
307136390094,0c62abf8790c4b5ca4f9086fdab82605,23:21:0+4S/CHITOWE,,NO,40,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,40,KILOGRAM,,Own Bicycle or Oxcart,,0,18000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
307136390094,0c62abf8790c4b5ca4f9086fdab82605,INSECTICIDE,,NO,3,OTHER (SPECIFY),WATER BOTTLE COVER,"YES, THE FIGURES MATCHED",NO,YES,3,.a,3,OTHER (SPECIFY),WATER BOTTLE COVER,On Foot,,0,2000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,0,,,,,,
303075460272,0c73acd496e243f8b904883f7ee6fb7a,Organic Fertilizer,,YES,400,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,7,.a,400,KILOGRAM,,Motorcycle,,4000,3200,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,NO,,,
303075460272,0c73acd496e243f8b904883f7ee6fb7a,23:21:0+4S/CHITOWE,,NO,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,8,.a,25,KILOGRAM,,Motorcycle,,1200,11000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
303075460272,0c73acd496e243f8b904883f7ee6fb7a,CAN,,NO,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,8,.a,25,KILOGRAM,,Motorcycle,,1200,11500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
303075460272,0c73acd496e243f8b904883f7ee6fb7a,INSECTICIDE,,NO,20,LITER,,"YES, THE FIGURES MATCHED",NO,YES,8,.a,20,LITER,,Motorcycle,,1200,2500,"Paid in full, with own-savings",,,,,NO,0,,,.a,.a,0,NO,0,,,,,,
303075460272,0c73acd496e243f8b904883f7ee6fb7a,HERBICIDE,,NO,20,LITER,,"YES, THE FIGURES MATCHED",NO,YES,8,.a,20,LITER,,Motorcycle,,1200,4000,"Paid in full, with own-savings",,,,,NO,0,,,.a,.a,0,NO,0,,,,,,
201022380005,0c7c5df1e3914e369d9e517d2c14f16f,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306026100352,0c8eb3125e1f44d29eba87139f03987c,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306026100352,0c8eb3125e1f44d29eba87139f03987c,23:21:0+4S/CHITOWE,,NO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,7,.a,5,KILOGRAM,,On Foot,,0,2800,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
306026100352,0c8eb3125e1f44d29eba87139f03987c,INSECTICIDE,,NO,500,MILLILITER,,"YES, THE FIGURES MATCHED",NO,YES,7,.a,500,MILLILITER,,On Foot,,0,3000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,0,,,,,,
103011500032,0c9010d336a84aed8b25481f02813456,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103011500032,0c9010d336a84aed8b25481f02813456,INSECTICIDE,,NO,15,LITER,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,YES,15,LITER,,2,.a,0,NO,0,,,,,,
307136390264,0cabeb4b339a4e039a5f087b35fbb921,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313047720209,0cb786f172a54352b92c1a24efaa2d65,Organic Fertilizer,,YES,2,BUCKET,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,2,BUCKET,
313047720209,0cb786f172a54352b92c1a24efaa2d65,23:21:0+4S/CHITOWE,,NO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,20,KILOGRAM,,On Foot,,0,10500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
103011500069,0cb8be211ca54be58d9c65d0f0dec89b,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103011500069,0cb8be211ca54be58d9c65d0f0dec89b,23:21:0+4S/CHITOWE,,NO,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,,,,
304025590331,0cd47fdc6aa348e898e89e031a335949,Organic Fertilizer,,YES,90,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,90,KILOGRAM,
