case_id,HHID,crop_code,ag_q01,ag_q02a,ag_q02b,ag_q02b_oth,ag_q02c,ag_q03,ag_q05a,ag_q05b,ag_q06a,ag_q06b,ag_q07a,ag_q07b,ag_q08,ag_q09,ag_q09_oth,ag_q10,ag_q31a,ag_q31b,ag_q31b_oth,ag_q31c,ag_q32a,ag_q32b,ag_q32b_oth,ag_q32c,ag_q33a,ag_q33b,ag_q33b_oth,ag_q33c,ag_q34a,ag_q34b,ag_q34b_oth,ag_q34c,ag_q35a,ag_q35b,ag_q35b_oth,ag_q35c,ag_q35d,ag_q36a,ag_q36b,ag_q36_oth,ag_q37,ag_q38,ag_q38_oth,ag_q39a,ag_q39b,ag_q39b_oth,ag_q39c,ag_q40a,ag_q40b,ag_q40_oth,ag_q41a,ag_q41b,ag_q41_oth
101031110196,cbb2283e752d4978ad0512417e05e861,BANANA,YES,1,OTHER (SPECIFY),90 KG BAG,NOT APPLICABLE,5000,3,.a,1,2,JANUARY,2019,4,On Foot,,0,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,2,
101031120091,192e0295873342b5a6010eae586b6714,CASSAVA,YES,3,50 KG BAG,,NOT APPLICABLE,25000,3,.a,1,.a,JUNE,2019,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,1,5,,,NO,,,,,,,,,,1,6,
101031120091,192e0295873342b5a6010eae586b6714,BANANA,YES,8,BUNCH,,NOT APPLICABLE,10000,3,.a,1,.a,JANUARY,2019,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,1,BUNCH,,NOT APPLICABLE,2,5,,,NO,,,,,,,,,,1,6,
101031120169,a9cbb67969854a2e9f443d3d815e7e72,MANGO,NO,,,,,,,,,,,,,,,,7,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,10,1,,,NO,,,,,,,,,,1,6,
101031130003,dcc23e4e5a544c7aa98092a22c02b671,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
101031130003,dcc23e4e5a544c7aa98092a22c02b671,BANANA,NO,,,,,,,,,,,,,,,,2,BUNCH,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
101031130005,9f1d85391cb7409d8f5f5a392244e8d6,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
101031130005,9f1d85391cb7409d8f5f5a392244e8d6,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
101031130007,91ef7b780a8a4848925fefa1369878ca,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
101031130009,232ea6ecc0a249eaba3959937e692df5,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,5,,,NO,,,,,,,,,,1,,
101031130011,cc09a97682b742e38ed38129e27b2736,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,,5,,,NO,,,,,,,,,,1,,
101031130033,e277f0f9c01e49948881b15d447c532d,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,30,3,,,NO,,,,,,,,,,6,,
101031130033,e277f0f9c01e49948881b15d447c532d,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,2,,,NO,,,,,,,,,,6,,
101031130033,e277f0f9c01e49948881b15d447c532d,AVOCADO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,2,1,,NO,,,,,,,,,,6,,
101031130035,e71db3c81fe7494c8bc2a80dc26690be,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,6,,
101031130037,b358dd08cad64ae49782c4efed09d0f5,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,5,,,NO,,,,,,,,,,6,,
101031130037,b358dd08cad64ae49782c4efed09d0f5,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,6,,
101031130037,b358dd08cad64ae49782c4efed09d0f5,AVOCADO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,6,,
101031130037,b358dd08cad64ae49782c4efed09d0f5,GUAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,2,1,,NO,,,,,,,,,,6,,
101051140004,1500934182fc42a8943e148d85f36efa,CASSAVA,YES,3,PAIL (LARGE),,NOT APPLICABLE,1800,3,.a,1,2,MARCH,2019,3,On Foot,,0,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,1,2,
101051140004,1500934182fc42a8943e148d85f36efa,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
101051140005,ae2c3dcb3c8542fc8720d4f46cce0694,BANANA,YES,6,BUNCH,,NOT APPLICABLE,3000,1,.a,1,.a,MARCH,2019,5,On Foot,,0,0,,,,0,,,,0,,,,0,,,,1,BUNCH,,NOT APPLICABLE,5,1,,,NO,,,,,,,,,,1,2,
101051140009,abc88d09194d466690b10d4f6c88d047,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,1,,
101051140009,abc88d09194d466690b10d4f6c88d047,AVOCADO,YES,1,50 KG BAG,,S: SHELLED,6000,2,.a,1,2,MAY,2019,4,Buyer picked up the crop,,0,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,5,1,,,NO,,,,,,,,,,1,2,
101051140021,cba5a23a07714a0d9cbeef1221301571,CASSAVA,YES,4,50 KG BAG,,NOT APPLICABLE,14000,3,.a,1,2,SEPTEMBER,2018,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,YES,Other (Specify),Still in the field,2,OX-CART,,NOT APPLICABLE,5,,,1,2,
101051140026,84b2a99d722945baa33098482ffa64f3,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
101051140032,4a932e751ec246bfa24a0ea52d6f273d,BANANA,YES,5,BUNCH,,NOT APPLICABLE,2500,2,.a,1,2,MARCH,2019,2,On Foot,,0,0,,,,0,,,,0,,,,0,,,,2,BUNCH,,NOT APPLICABLE,5,1,,,NO,,,,,,,,,,1,6,
101051140050,2bfd460cabbd43998f88052a6c1ffc92,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,20,3,,,NO,,,,,,,,,,1,,
101051140054,f7ff4678fcfe4f8f9e93cdd1330048f6,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,20,KILOGRAM,,NOT APPLICABLE,10,2,3,,NO,,,,,,,,,,1,2,
101051140074,23539cea3a6a4172b4a61b34cbe915e1,CASSAVA,YES,5,50 KG BAG,,NOT APPLICABLE,20000,2,.a,1,2,JANUARY,2019,15,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,YES,Other (Specify),Still in the field,2,OX-CART,,NOT APPLICABLE,5,,,1,2,
101051140079,0041636687b345018ae4b46b59292211,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,5,1,,,NO,,,,,,,,,,1,6,
101051140098,9717c43aa0ee4abe8f6c4e0139dcba46,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,YES,Other (Specify),Still in the field,1,OX-CART,,NOT APPLICABLE,5,,,1,,
101051140098,9717c43aa0ee4abe8f6c4e0139dcba46,BANANA,YES,15,BUNCH,,NOT APPLICABLE,6000,2,.a,1,2,MAY,2019,5,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,NO,,,,,,,,,,1,2,
101051150122,f3a8bef26293422b87f43f17c09724f2,BANANA,NO,,,,,,,,,,,,,,,,1,BUNCH,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
101051150122,f3a8bef26293422b87f43f17c09724f2,AVOCADO,NO,,,,,,,,,,,,,,,,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
101051150122,f3a8bef26293422b87f43f17c09724f2,GUAVA,NO,,,,,,,,,,,,,,,,1,PAIL (SMALL),,S: SHELLED,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
101061160027,39256f027d814b57a0e22fc35cc62ea9,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
101061160033,56a1d2c6b0104bf4ae9d63eab2dd41d5,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,6,
101061160033,56a1d2c6b0104bf4ae9d63eab2dd41d5,BANANA,YES,3,BUNCH,,NOT APPLICABLE,1500,3,.a,1,2,JULY,2019,1,On Foot,,0,5,BUNCH,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,2,
101061160143,d7b9cd5d99d846299701bee589a0fd0a,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,OTHER (SPECIFY),dengu,NOT APPLICABLE,10,5,,,NO,,,,,,,,,,6,,
101061160235,5b72891c1270441789185276c4d19904,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,5,,,NO,,,,,,,,,,1,,
101061170073,32184b1e3c1349af818e0206be79175b,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
101061170081,d2ff1146ea854126bec834904e8dd71e,PAWPAW/PAPAYA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,5,,,NO,,,,,,,,,,6,,
101061170081,d2ff1146ea854126bec834904e8dd71e,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,BUNCH,,NOT APPLICABLE,,5,,,NO,,,,,,,,,,6,,
101071180034,a229f052762540fca0d174b760912366,PAWPAW/PAPAYA,NO,,,,,,,,,,,,,,,,6,PIECE,,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,1,6,,None,NO,,,,,,,,,,1,,
101071180039,e5f326761f3641618b107a00d64dd4f8,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,6,,None,NO,,,,,,,,,,1,,
101071180044,50822476379f48578b9bc55c57c80e4b,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,40,2,,,YES,Other (Specify),Still in the garden,2,OTHER (SPECIFY),Clusters,NOT APPLICABLE,5,,,1,,
101071180069,49598ae1feb740f8bae4d777d1509c41,CASSAVA,YES,20,50 KG BAG,,NOT APPLICABLE,40000,4,.a,1,2,FEBRUARY,2019,10,On Foot,,0,0,,,,0,,,,0,,,,0,,,,2,50 KG BAG,,NOT APPLICABLE,.a,3,,,YES,Other (Specify),Still in the field,3,OX-CART,,NOT APPLICABLE,5,,,1,2,
101071180108,07b6494b1a3b49ddb6c6aed6d02cd0cd,MANGO,NO,,,,,,,,,,,,,,,,1,OTHER (SPECIFY),busket,NOT APPLICABLE,0,,,,0,,,,0,,,,1,OTHER (SPECIFY),busket,NOT APPLICABLE,10,5,,,NO,,,,,,,,,,6,,
101071180137,42c91d2ecb114142a639d16f7475b2d5,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,OX-CART,,NOT APPLICABLE,50,3,,,YES,Other (Specify),Still fresh in the garden,1,OX-CART,,NOT APPLICABLE,5,,,1,,
101071180147,480de5af0e57441093983690c7f375e9,CASSAVA,NO,,,,,,,,,,,,,,,,1,OX-CART,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,50,3,,,YES,Other (Specify),Still fresh in the garden,1,OX-CART,,NOT APPLICABLE,5,,,1,,
101071180197,c151034500ad4db9a132dcf25f07eec0,CASSAVA,YES,5,50 KG BAG,,U: UNSHELLED,23000,3,.a,1,2,FEBRUARY,2019,4,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,6,,None,NO,,,,,,,,,,1,2,
101071180197,c151034500ad4db9a132dcf25f07eec0,ORANGE,YES,10,PAIL (LARGE),,NOT APPLICABLE,20000,3,.a,1,2,JULY,2018,4,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,2,
101091200015,c3caad3a56a9470992c8140866afe612,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,6,
101091200037,21099a4fd40444fdbf7d6097349cb4da,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,NO,,,,,,,,,,1,,
101091200078,4b6371333d0248ef9908c54f1b3e7b0c,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,5,,,NO,,,,,,,,,,6,,
101091200174,16ebf3b0b63849b7ac31da19968184b4,MANGO,NO,,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,6,
101091200174,16ebf3b0b63849b7ac31da19968184b4,BANANA,NO,,,,,,,,,,,,,,,,3,BUNCH,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
101091200175,a2af1bb05e6c4fe898ce92853098ae80,AVOCADO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,NO,,,,,,,,,,1,,
101091210070,156d0ea01f3d4d0f992ec855221c7e4a,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,8,PAIL (LARGE),,U: UNSHELLED,,1,3,,NO,,,,,,,,,,1,,
101091210070,156d0ea01f3d4d0f992ec855221c7e4a,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,BUNCH,,S: SHELLED,,3,,,NO,,,,,,,,,,1,,
101201230043,ee201aad5d9e4410a46c21e63947984c,PAWPAW/PAPAYA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
102011240015,57e2c166f1fe4b028513be992b377f45,CASSAVA,NO,,,,,,,,,,,,,,,,2,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
102011240055,73dde2e9798343728bb0a59b77323d16,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,YES,Other (Specify),Still in the field,1,OX-CART,,NOT APPLICABLE,5,,,1,,
102011240097,e611967cc44649a1babdf82138fe971a,BANANA,YES,2,BUNCH,,NOT APPLICABLE,2000,1,.a,1,.a,JANUARY,2019,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,6,,
102011240157,d31225b52319469d945b0fb99de742d0,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,4,,,NO,,,,,,,,,,1,,
102011240188,e7f904b175cc4f18ad0b4da280507670,MANGO,NO,,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,6,
102011240188,e7f904b175cc4f18ad0b4da280507670,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
102011240191,ff1c536c23f74272b538ba40cb8a017c,BANANA,NO,,,,,,,,,,,,,,,,2,BUNCH,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,6,
102011240230,39389dfff68249caab22583818a8e325,CASSAVA,YES,4,50 KG BAG,,NOT APPLICABLE,28000,3,.a,1,2,APRIL,2019,2,Bicycle Taxi,,600,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,YES,Other (Specify),STILL IN THE FIELD,2,OX-CART,,NOT APPLICABLE,5,,,1,2,
102011250005,e1409714e9614ca8a47ef73975644599,CASSAVA,NO,,,,,,,,,,,,,,,,7,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,1,3,1,,NO,,,,,,,,,,1,,
102011250011,3907f7aed15e45d5b9174a33d6ed3960,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,12,BUNCH,,U: UNSHELLED,,3,,,NO,,,,,,,,,,1,,
102011250023,af37c657d6784fc2b9694c9869b32812,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,20,3,,,NO,,,,,,,,,,6,,
102011250029,a11b31eed9314bdb87dc151310022068,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,20,3,,,NO,,,,,,,,,,6,,
102011250029,a11b31eed9314bdb87dc151310022068,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,20,1,,,NO,,,,,,,,,,6,,
102011250035,e28eae3004dc4ac3b73b01a90e63460a,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,3,,,NO,,,,,,,,,,3,,
102011250035,e28eae3004dc4ac3b73b01a90e63460a,ORANGE,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,6,,
102011250035,e28eae3004dc4ac3b73b01a90e63460a,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,6,,
102011250047,8b5e56cda1be4edd8eda643babebe614,CASSAVA,YES,4,OTHER (SPECIFY),90kg bag,U: UNSHELLED,96000,2,.a,1,2,OCTOBER,2019,0,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,5,,,NO,,,,,,,,,,1,3,
102011250061,fde6574c8d0d40f8b75b1087e8d54510,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,3,
102011250067,dcd7fd4469844e068583c21269b6186b,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,1,,,NO,,,,,,,,,,1,,
102011250067,dcd7fd4469844e068583c21269b6186b,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,5,,,NO,,,,,,,,,,1,,
102011250079,01ceb0576d994a6eb7ea36fd3b7e2bd6,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,3,BUNCH,,U: UNSHELLED,,3,,,NO,,,,,,,,,,1,,
102011250079,01ceb0576d994a6eb7ea36fd3b7e2bd6,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,1,,
102011250091,78b36d55362047fa83c841c47fffff50,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,1,,
102011250097,b9d288c8d18547c593f51afe22d2c593,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,1,,
102011250097,b9d288c8d18547c593f51afe22d2c593,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,3,1,,NO,,,,,,,,,,1,,
102011250103,11b7fe4b38ff472bb9042bf58f5b8028,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,3,,NO,,,,,,,,,,1,,
102011250109,58b4c90b6c2e461c8476d2be4100729e,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
102011260002,c3a3394b2c054c52820f92b8623a9b0f,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,20,3,4,,NO,,,,,,,,,,2,1,
102011260002,c3a3394b2c054c52820f92b8623a9b0f,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,1,,
102011260002,c3a3394b2c054c52820f92b8623a9b0f,PAWPAW/PAPAYA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,1,,
102011260002,c3a3394b2c054c52820f92b8623a9b0f,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,1,,
102011260032,b0128cae220d4a24b1bb630e50a7f6ca,CASSAVA,YES,3,PAIL (LARGE),,NOT APPLICABLE,4000,1,.a,1,.a,NOVEMBER,2018,3,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,1,2,
102011260032,b0128cae220d4a24b1bb630e50a7f6ca,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
102011260032,b0128cae220d4a24b1bb630e50a7f6ca,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
102011260032,b0128cae220d4a24b1bb630e50a7f6ca,LEMON,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,6,,
102011260059,200f4dbc3857456982635f27e74100ea,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,U: UNSHELLED,5,1,,,NO,,,,,,,,,,1,6,
102011260070,d8f79401810c4e3091c315b2263bf1b8,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,10,1,,,NO,,,,,,,,,,1,6,
102011260096,38f4a053e32540e2a0b5c1601a940088,CASSAVA,YES,3,OTHER (SPECIFY),90Kg bag,NOT APPLICABLE,42000,5,.a,1,2,SEPTEMBER,2018,1,Bicycle Taxi,,2100,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,YES,Other (Specify),Still in the field,8,OX-CART,,NOT APPLICABLE,5,,,1,2,
102011260141,4d68984a197a42c0acc676accde446c9,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,5,1,,,NO,,,,,,,,,,1,2,
102011260147,63f5f8174ca047b0a59c52abba749035,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
102011260147,63f5f8174ca047b0a59c52abba749035,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
102011260147,63f5f8174ca047b0a59c52abba749035,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,2,
102011260172,747ba197483e4708a40673ab9ddb2d75,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,20,3,4,,NO,,,,,,,,,,1,2,
102011260174,799872c34fb24c35b3110ef71bcbd63f,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,YES,Other (Specify),Still in the field,8,OX-CART,,NOT APPLICABLE,5,,,1,,
102011260174,799872c34fb24c35b3110ef71bcbd63f,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,NO,,,,,,,,,,1,,
102011260186,83a6450518f543c5b4330c1a97f090ca,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,3,,,YES,Bags in house,,1,50 KG BAG,,NOT APPLICABLE,5,,,1,,
102011260189,71e821a7f8c44e6b8b24b6a42c7527ae,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,YES,Other (Specify),Still in the field,3,OX-CART,,NOT APPLICABLE,5,,,1,,
102011260196,63bb50b1f76f432184aabf00e71c85c3,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,YES,Other (Specify),Still in the field,2,OX-CART,,NOT APPLICABLE,5,,,1,,
102011260201,12eea8fe56174f32b9234f5e7255f52c,CASSAVA,YES,1,50 KG BAG,,S: SHELLED,12000,1,.a,1,2,OCTOBER,2018,2,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,10,3,,,YES,Bags in house,,2,50 KG BAG,,S: SHELLED,5,,,1,2,
102011270006,9fd9bf9549974a2a87caf830e3e7017f,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,2,,,NO,,,,,,,,,,6,,
102011270013,08181a2ab6ce48beac14a9ffe39eb0be,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
102011270013,08181a2ab6ce48beac14a9ffe39eb0be,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
102011270044,a42edb3942d840da865044e4e6335c6d,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,2,
102011270044,a42edb3942d840da865044e4e6335c6d,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,,5,,,NO,,,,,,,,,,6,,
102011270044,a42edb3942d840da865044e4e6335c6d,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,BUNCH,,NOT APPLICABLE,,5,,,NO,,,,,,,,,,6,,
102011270058,105151fa626040c38acb57a0b9cc5423,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,BUNCH,,U: UNSHELLED,,3,,,NO,,,,,,,,,,1,,
