ea_id,com_cf01,com_cf02,com_cf03,com_cf03_1,com_cf03_2,com_cf07,com_cf08a,com_cf08b,com_cf09,com_cf10,com_cf11,com_cf12,com_cf13,com_cf17a,com_cf17b,com_cf17c,com_cf18a,com_cf18b,com_cf19a,com_cf19b,com_cf20a,com_cf20b,com_cf22,com_cf23,com_cf24,com_cf25,com_cf26,com_cf27,com_cf28
30401553,YES,1ST HALF DEC,2ND HALF MAR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,4,KM,NO,,0,0,NO,NO,NO,NO,.5,ACRE,.1,ACRE,2,ACRE,0,0,0,0,0,445,NO
30401554,YES,2ND HALF NOV,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,YES,YES,YES,.5,ACRE,.25,ACRE,1,ACRE,155,0,0,0,185,290,YES
30401555,YES,2ND HALF NOV,1ST HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,3,KM,NO,,0,0,NO,YES,YES,YES,.5,ACRE,.2,ACRE,0,ACRE,0,0,0,15,25,800,YES
30401556,YES,2ND HALF NOV,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",NO,1,KM,NO,,0,0,NO,YES,YES,YES,.5,ACRE,.25,ACRE,1,ACRE,0,0,125,0,0,170,YES
30402557,YES,1ST HALF DEC,2ND HALF APR,<=1/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,24,KM,NO,,0,0,NO,YES,NO,NO,.5,ACRE,.1,ACRE,1,ACRE,0,0,37,0,25,480,NO
30402558,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,4,KM,NO,,0,0,NO,YES,YES,YES,.5,ACRE,.35,ACRE,2,ACRE,0,0,0,450,248,360,YES
30402559,YES,2ND HALF NOV,2ND HALF APR,<=1/4,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,YES,,,NO,,0,0,NO,YES,YES,NO,2500,SQ METER,100,SQ METER,1500,SQ METER,0,0,75,710,675,715,NO
30402560,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,YES,YES,.5,ACRE,.25,ACRE,1,ACRE,0,125,35,35,0,250,YES
30403561,YES,2ND HALF NOV,1ST HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,9,KM,NO,,0,0,NO,NO,NO,NO,.25,ACRE,.1,ACRE,1,ACRE,0,0,0,0,0,165,NO
30403562,YES,1ST HALF DEC,1ST HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,1500,METER,NO,,0,0,NO,YES,YES,NO,.5,ACRE,.25,ACRE,1,ACRE,5,0,0,0,150,420,NO
30403563,YES,1ST HALF DEC,1ST HALF MAY,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,2,ACRE,0,25,54,0,25,65,NO
30404564,YES,1ST HALF NOV,1ST HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,19,KM,NO,,0,0,NO,YES,YES,NO,.5,ACRE,.2,ACRE,1,ACRE,0,5,0,800,15,800,NO
30404565,YES,2ND HALF DEC,1ST HALF MAR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,YES,YES,YES,YES,.5,ACRE,.25,ACRE,1,ACRE,125,85,18,0,258,147,NO
30404566,YES,2ND HALF NOV,2ND HALF MAR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,3,KM,NO,,0,0,NO,YES,YES,YES,.5,ACRE,.2,ACRE,1,ACRE,12,0,0,0,20,618,NO
30404567,YES,2ND HALF NOV,2ND HALF MAR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,YES,YES,YES,.5,ACRE,.25,ACRE,2,ACRE,10,15,25,0,30,550,YES
30405568,YES,2ND HALF NOV,2ND HALF APR,<=3/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,2,KM,YES,28,0,0,NO,YES,YES,NO,.5,ACRE,.25,ACRE,1,ACRE,11,11,33,0,0,1072,NO
30406569,YES,2ND HALF NOV,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,27,0,0,NO,YES,YES,YES,.75,ACRE,.5,ACRE,2,ACRE,450,250,150,78,35,285,YES
30407570,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,3500,METER,NO,,0,0,NO,NO,NO,NO,1,ACRE,.25,ACRE,1,ACRE,0,0,10,0,0,465,NO
30407571,YES,2ND HALF NOV,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,NO,,0,0,NO,YES,YES,YES,1,ACRE,.5,ACRE,2,ACRE,55,25,15,65,35,150,YES
30407572,YES,2ND HALF NOV,2ND HALF MAR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,2500,METER,NO,,0,0,NO,YES,YES,NO,.5,ACRE,.25,ACRE,1,ACRE,15,5,0,50,15,900,NO
30408573,YES,1ST HALF NOV,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,1500,METER,NO,,0,0,NO,YES,YES,NO,.5,.a,.12,ACRE,1,ACRE,5,5,0,7,5,6250,YES
30409574,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,.5,ACRE,.25,ACRE,1,ACRE,65,80,75,0,45,50,YES
30501575,YES,1ST HALF NOV,2ND HALF MAR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),YES,,,NO,,0,0,NO,NO,NO,NO,2,ACRE,.5,ACRE,2,ACRE,20,25,15,100,0,1000,NO
30501576,YES,2ND HALF NOV,2ND HALF MAR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),YES,,,NO,,0,0,NO,NO,NO,NO,1.5,ACRE,.25,ACRE,2,ACRE,0,0,3500,0,5500,5300,YES
30501577,YES,2ND HALF NOV,2ND HALF MAR,ALL,"ANIMALSGRAZEFREELY, NO FENCING",NO,1,KM,NO,,3,3,NO,NO,NO,NO,1,ACRE,.25,ACRE,2,ACRE,0,25,1000,0,1200,1200,YES
30501578,YES,2ND HALF NOV,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,8,KM,NO,,0,0,NO,YES,YES,NO,.01,ACRE,80,SQ METER,875,SQ METER,0,0,0,0,0,80,NO
30501579,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",YES,,,YES,80,0,0,NO,YES,YES,NO,.5,ACRE,.25,ACRE,2,ACRE,60,0,700,0,780,770,YES
30502580,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502581,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,8,KM,NO,,8,4,NO,NO,NO,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,1500,0,8,400,YES
30503582,YES,1ST HALF DEC,2ND HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,7,KM,NO,,1,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,4,ACRE,50,0,500,0,700,850,NO
30503583,YES,2ND HALF NOV,1ST HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),YES,,,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,.5,ACRE,3,ACRE,5,0,0,0,0,300,NO
30503584,YES,1ST HALF DEC,2ND HALF MAR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),YES,,,NO,,1,1,NO,NO,NO,NO,.5,ACRE,.25,ACRE,1,ACRE,15,0,7,0,3800,3920,YES
30504585,YES,1ST HALF NOV,2ND HALF MAR,ALL,"ANIMALSGRAZEFREELY, NO FENCING",NO,2,KM,NO,,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,2,ACRE,10,0,10,0,228,228,NO
30504586,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",YES,,,NO,,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,3,ACRE,1450,120,110,0,2000,3500,YES
30505587,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,2,ACRE,.5,ACRE,3,ACRE,10,0,300,0,350,350,YES
30506588,YES,2ND HALF NOV,1ST HALF APR,ALL,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,2,2,NO,NO,NO,NO,2,ACRE,1,ACRE,3,ACRE,0,500,600,0,9000,8000,YES
30506589,YES,1ST HALF DEC,1ST HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),YES,,,NO,,0,0,NO,YES,YES,YES,.5,ACRE,.3,ACRE,1,ACRE,0,0,0,0,0,0,NO
30506590,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,6,KM,NO,,1,1,NO,NO,NO,NO,1,ACRE,.5,ACRE,2,ACRE,10,20,450,0,450,450,YES
30506591,YES,2ND HALF OCT,2ND HALF MAR,NONE,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",YES,,,YES,35,0,0,NO,NO,NO,NO,.5,ACRE,.5,ACRE,1,ACRE,10,0,10,0,700,700,YES
30506592,YES,2ND HALF NOV,2ND HALF APR,ALL,"ANIMALSGRAZEFREELY, NO FENCING",NO,12,KM,NO,,0,0,NO,NO,NO,NO,.25,ACRE,.25,ACRE,1,ACRE,0,0,0,0,1500,0,NO
30507593,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,.5,ACRE,.25,ACRE,1,ACRE,0,50,750,0,50,1500,YES
30508594,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,60,0,0,NO,NO,NO,NO,1,ACRE,.25,ACRE,2,ACRE,200,0,40,0,300,300,YES
30508595,YES,1ST HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,2,2,NO,NO,NO,NO,1,ACRE,.5,ACRE,5,ACRE,20,0,0,0,0,0,NO
30508596,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,58,3,3,NO,NO,NO,NO,3,ACRE,.5,ACRE,3,ACRE,5,450,0,0,7,450,YES
30508597,YES,2ND HALF DEC,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,10,KM,NO,,1,1,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,.5,ACRE,2,ACRE,45,0,50,0,0,1000,NO
30601598,YES,2ND HALF OCT,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,7,KM,YES,26,0,0,NO,NO,NO,NO,1.5,ACRE,1,ACRE,4,ACRE,2,2,0,400,1,482,NO
30601599,YES,2ND HALF NOV,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),YES,,,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,ACRE,.5,ACRE,2,ACRE,1,1,5,0,0,351,NO
30601600,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,6,KM,YES,18,0,0,NO,YES,YES,NO,1,ACRE,.5,ACRE,2,ACRE,20,6,120,200,10,400,YES
30601601,YES,2ND HALF NOV,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,1,KM,NO,,0,0,NO,NO,NO,NO,1,ACRE,.4,ACRE,4,ACRE,2,0,0,0,0,300,YES
30601602,YES,1ST HALF DEC,1ST HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",NO,1,KM,YES,27,0,0,NO,YES,YES,NO,2,ACRE,1.5,ACRE,5,ACRE,0,0,1,16,0,300,NO
30601603,YES,1ST HALF DEC,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),YES,,,NO,,0,0,NO,NO,YES,NO,2,ACRE,.25,ACRE,10,ACRE,0,0,50,100,0,200,NO
30601604,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,6,KM,NO,,0,0,NO,YES,YES,NO,1,ACRE,.5,ACRE,2,ACRE,0,0,50,30,0,400,YES
30601605,YES,2ND HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,7,KM,YES,18,0,0,NO,YES,YES,NO,2,ACRE,1,ACRE,4,ACRE,5,8,40,55,5,150,YES
30602606,YES,1ST HALF NOV,2ND HALF MAY,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),YES,,,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,ACRE,.5,ACRE,2,ACRE,0,0,0,50,0,400,NO
30602607,YES,1ST HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,3,KM,NO,,0,0,NO,YES,YES,YES,2,ACRE,1,ACRE,3,ACRE,4,2,15,15,10,400,NO
30602608,YES,2ND HALF DEC,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,8,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",NO,.5,ACRE,.3,ACRE,2,ACRE,0,0,10,40,0,400,NO
30602609,YES,1ST HALF DEC,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,2,KM,NO,,0,0,NO,YES,YES,YES,1,ACRE,.5,ACRE,3,ACRE,20,0,0,50,10,300,NO
30602610,YES,1ST HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,7,KM,NO,,0,0,NO,YES,YES,NO,2,ACRE,.5,ACRE,4,ACRE,0,0,100,400,200,400,YES
30602611,YES,2ND HALF NOV,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,22,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED",NO,NO,1,ACRE,.5,ACRE,3,ACRE,27,0,57,600,20,700,NO
30603612,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,11,KM,YES,40,0,0,NO,YES,YES,YES,1,ACRE,.5,ACRE,3,ACRE,12,0,90,135,0,200,NO
30603613,YES,1ST HALF DEC,1ST HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),YES,,,YES,21,0,0,NO,NO,NO,NO,1.5,ACRE,.5,ACRE,1,HECTARE,0,0,0,0,6,150,YES
30603614,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,3,KM,YES,45,0,0,NO,YES,YES,YES,2,ACRE,.5,ACRE,4,ACRE,5,3,200,150,300,300,YES
30603615,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,7,KM,NO,,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,2,ACRE,21,5,200,200,90,200,YES
30620616,YES,2ND HALF NOV,2ND HALF APR,<=1/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),YES,,,NO,,2,2,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,ACRE,.5,ACRE,2,ACRE,7,12,70,5,6,1100,NO
30620617,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,NO,,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,2,ACRE,0,0,400,100,0,400,NO
30701618,YES,2ND HALF DEC,2ND HALF MAR,<=1/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,1,KM,NO,,0,0,NO,YES,YES,NO,.5,ACRE,.5,ACRE,1,ACRE,0,6,270,3,15,315,NO
30702619,YES,1ST HALF DEC,2ND HALF MAR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,12,KM,NO,,0,0,YES,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,ACRE,.5,ACRE,1,ACRE,50,36,0,0,0,75,NO
30703620,YES,1ST HALF DEC,2ND HALF MAR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,18,KM,NO,,0,0,NO,YES,YES,NO,.25,ACRE,.1,ACRE,2,ACRE,0,0,600,600,0,600,NO
30704621,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30704622,YES,1ST HALF NOV,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,3,KM,NO,,0,0,NO,YES,YES,NO,.5,ACRE,700,SQ METER,2450,SQ METER,0,0,25,0,0,377,NO
30705623,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,10,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,ACRE,.5,ACRE,1,ACRE,20,33,15,9,0,2000,NO
30705624,YES,1ST HALF DEC,1ST HALF APR,ALL,"ANIMALSGRAZEFREELY, NO FENCING",NO,35,KM,NO,,0,0,NO,YES,YES,YES,2.5,ACRE,.25,ACRE,4,ACRE,1,0,623,623,4,618,YES
30706625,YES,1ST HALF NOV,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,20,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED",YES,YES,1,ACRE,.5,ACRE,1,ACRE,25,70,6,0,3,2000,NO
30706626,YES,2ND HALF NOV,1ST HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,6,KM,NO,,0,0,NO,YES,YES,NO,.5,ACRE,.25,ACRE,1,ACRE,0,6,15,30,6,70,NO
30707627,YES,1ST HALF NOV,1ST HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,3,KM,YES,40,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,.5,ACRE,2,ACRE,0,0,0,0,0,50,YES
30707628,YES,1ST HALF NOV,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,2,KM,NO,,0,0,NO,NO,NO,NO,.5,ACRE,.25,ACRE,2,ACRE,0,0,550,400,1,600,NO
30708629,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,1,KM,NO,,3,3,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",.5,ACRE,.5,ACRE,2,ACRE,75,50,45,15,2,9000,NO
30708630,YES,2ND HALF NOV,1ST HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,10,KM,NO,,0,0,NO,NO,NO,NO,.5,ACRE,300,SQ METER,1,ACRE,0,0,10,8,2,500,NO
30709631,YES,2ND HALF NOV,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,7,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED",NO,"YES,BUT NOT IF HH IS IN NEED",5,ACRE,2,ACRE,5,ACRE,10,30,0,15,0,56,NO
30709632,YES,2ND HALF DEC,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,2,KM,NO,,4,4,NO,YES,YES,NO,.25,ACRE,200,SQ METER,1,ACRE,0,20,60,0,0,658,YES
30710633,YES,2ND HALF NOV,1ST HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,12,KM,NO,,0,0,NO,YES,YES,NO,.5,ACRE,1600,SQ METER,3600,SQ METER,0,0,13,235,1,235,NO
30710634,YES,1ST HALF NOV,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,10,KM,NO,,0,0,NO,YES,YES,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,12,17,6,224,YES
30710635,YES,2ND HALF OCT,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,YES,YES,YES,2,ACRE,.5,ACRE,2,ACRE,63,0,0,0,0,100,NO
30710636,YES,2ND HALF NOV,1ST HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,12,KM,NO,,0,0,NO,YES,YES,NO,.25,ACRE,.13,ACRE,0,ACRE,0,0,4,443,0,100,NO
30711637,YES,2ND HALF NOV,2ND HALF MAR,<=1/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,12,KM,NO,,2,0,NO,YES,YES,NO,.25,ACRE,.1,ACRE,1,ACRE,15,10,300,300,20,340,NO
30712638,YES,2ND HALF DEC,1ST HALF MAR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,15,KM,NO,,0,0,NO,NO,NO,NO,.25,ACRE,.13,ACRE,1,ACRE,0,0,0,0,10,625,YES
30713639,YES,2ND HALF NOV,2ND HALF MAR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,6,KM,YES,58,9,9,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,1,ACRE,4,ACRE,0,0,0,0,0,60,NO
30713640,YES,2ND HALF NOV,2ND HALF MAR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,16,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",.5,ACRE,.2,ACRE,1,ACRE,0,0,0,0,.a,0,NO
30720641,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30801642,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,11,KM,NO,,0,1,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,.5,ACRE,2,ACRE,5,7,0,0,3,633,NO
30801643,YES,1ST HALF OCT,2ND HALF MAR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,15,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,.5,ACRE,2,ACRE,0,0,0,0,0,65,NO
30801644,YES,2ND HALF OCT,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,11,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",.5,ACRE,1,ACRE,2,ACRE,100,100,20,0,2,100,NO
30801645,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30802646,YES,2ND HALF DEC,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,2,KM,YES,500,2,2,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,ACRE,.5,ACRE,1,ACRE,30,10,12,15,4,3000,YES
30802647,YES,2ND HALF NOV,2ND HALF MAR,<=1/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,3,KM,NO,,3,3,NO,YES,YES,YES,1,ACRE,.5,ACRE,1,ACRE,42,73,0,0,0,50,NO
30802648,YES,2ND HALF OCT,2ND HALF MAR,<=3/4,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,NO,8,KM,NO,,0,0,NO,YES,YES,YES,1,ACRE,1,ACRE,2,ACRE,0,0,0,0,0,0,NO
30803649,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,3,KM,NO,,0,0,NO,NO,NO,"YES,BUT NOT IF HH IS IN NEED",1,ACRE,1,ACRE,2,ACRE,15,12,41,41,2,2000,YES
30803650,YES,2ND HALF OCT,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,4,KM,YES,30,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,.5,ACRE,2,ACRE,50,20,75,41,0,500,YES
30803651,YES,1ST HALF NOV,1ST HALF MAR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,10,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,.5,ACRE,2,ACRE,53,42,0,0,0,86,NO
30804652,YES,2ND HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,2,KM,NO,,5,5,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,.5,ACRE,2,ACRE,0,0,5,0,0,1000,NO
30804653,YES,1ST HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,10,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",YES,1,ACRE,.5,ACRE,1,ACRE,33,15,9,0,0,5000,NO
