case_id,HHID,gardenid,ag_i202,ag_i203_1a,ag_i203_1b,ag_i203_2,ag_i204_9,ag_i205,ag_i206,ag_i208a,ag_i208a_oth,ag_i208b,ag_i208c,ag_i208c_oth,ag_i208d,ag_i209a,ag_i209b,ag_i212,ag_i212_oth,ag_i213a,ag_i213b,ag_i213_1a,ag_i213_1b,ag_i214,ag_i214_oth,ag_i216a,ag_i216a_oth,ag_i216b,ag_i216c,ag_i216c_oth,ag_i216d,ag_i217a,ag_i217b,ag_i_2_20,ag_i_2_20Oth
207063990014,1426c63606974247a95ff9ab5eb4a516,DG03,2,1,,,NO,55000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
104041790070,142f2afe9c63420bad9c77fddd72fc4e,DG03,1,,,2017,NO,100000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
203032880124,1437654335ef4788851777a9eec2c432,DG03,1,1,,2010,NO,100000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
307086290030,147efb67332940e58a632c8151089ea3,DG03,1,,,,,,,,,,,,,7000,0,Other (Specify),DIMBA SEASON,2,.a,2,3,Cultivated,,,,,,,,,,,
204063230036,14a9e542ea8d4dff978dafd4bc8010a4,DG03,1,1,,2017,NO,200000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
309056800209,14d7430e28804c188e7ee02c6844ccf4,DG04,2,,,2015,NO,70000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
107452350170,15214a0f11de4998b06a4f51aa8592bb,DG03,1,2,,2014,NO,100000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
309056790031,1544f8de831b4651824ae978b29d5348,DG03,1,,,,,,,,,,,,,2000,0,Full Year (Rainy &amp; Dimba Seasons),,4,.a,2,.a,Cultivated,,,,,,,,,,,
302105220129,154ee7e1a2664a568e518fc0e7c7bf7a,DG04,1,7,,2014,NO,20000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
314357850056,159ce23ef3454f60958ac6ef3f6e0355,DG04,1,1,,2003,NO,30000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
202032690215,15a6e770705e40d396819f3fef8a67f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105021940017,15b5c639727f4d489778105d5b1236c0,DG03,1,1,,2005,NO,60000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
204033130246,15b702e354d347609d8c128869c7a607,DG02,1,2,,2003,NO,50000,20000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
313047720068,15d26a62ca304902810dffc3c3845ce1,DG04,2,10,,2014,NO,50000,3000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
308036510208,15f60b40d65143a999df8ae03224c44d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308066600006,1639215337b14517822a5cde4789adef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208034140046,1647640436334034833a52305bbaf032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103081600091,1655f0b487af48f49ee68a082e8c81da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101021080085,16b4049444234703ad6191f7b6a349c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209034340035,16d9c70b1bc94ed698594f1820c887fb,DG03,1,,,2000,NO,120000,9000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
101091200174,16ebf3b0b63849b7ac31da19968184b4,DG03,2,1,,1978,NO,50000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
310016890070,16eeaf2e23e044e187ae871c3386bd82,DG03,1,1,,2004,NO,400000,70000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
104041790115,16f0ff8edcc040e8a72f4affe9dcf703,DG04,1,,,2017,NO,200000,12000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
307116370035,16f658c2f7c04514a53ea42af089252d,DG04,1,6,,1992,NO,150000,4000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
305045850103,17271aaa2279458db750b9f88c5205f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201212530150,172eaea312d24e6f822fdcb1fdd059bf,DG04,1,,,2018,NO,100000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
208034140041,17859fd4fca245cfa2cb263dddcdfaa8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307106350148,17d055e3852f421e8f1b5a79128ec23a,DG03,2,1,,2010,NO,100000,8000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207013870114,17dc7293c38d4c799d3821b480941a3d,DG03,1,1,,2016,NO,40000,3000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
304035610092,182bd25ec6b841469244a0219c8b0807,DG04,2,1,,2010,NO,160000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
208014100162,1839daac34e3423d9a57d306f37722eb,DG03,1,,,1991,NO,1000000,50000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
207013860179,187750696444415cb7bf8d1bc63c54b6,DG03,1,1,,1993,NO,500000,40000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207063990352,187eeaa225194d85a01dcae47f86f830,DG03,1,1,,2017,NO,100000,15000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
101011000253,18895b09d1aa4f2fb29731eff2be86f6,DG03,2,1,,2004,NO,10000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
104201880222,188ee735e3644f6dac94d3ca48f4fcd6,DG03,2,5,,,NO,800000,30000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
204033130247,18c3834d12574e548efc9c3feeb1df54,DG07,1,4,,,NO,70000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
103101630143,18c8c19f648e49508621c229739b904a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309056780212,18d9290e654f4d0cbcbb3dd52295616c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204053200072,18eb14362a2146a386c91621e3e50795,DG04,1,1,,2013,NO,650000,25000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
105102090138,18f1779bad9d4f6f8bbac63e70ea278e,DG02,1,1,,2018,NO,200000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
208014090129,19255d1a28a04b9ca55f923728111c40,DG03,1,1,,1998,NO,150000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
308026470403,193a9938077145e0b89e7051b5fa987b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311017100271,197d44cc1e0d46c085282c9cadb26af3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101011040037,19877062f12f464087073252923310dc,DG04,1,,,2004,NO,25000,3000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
207074020002,1995879260fb4265bae245be9c6d58b8,DG05,2,1,,2018,NO,100000,50000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
103091610045,19981ffef76043378c3e991457e55f00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308046520318,19bbc718704d46a28494d72a905392cc,DG02,1,2,,2018,NO,250000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
209034330124,19c3d3d30d8842428ff64479c282aac0,DG03,1,3,,1969,NO,15000,3500,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
104041790129,19dafd6b94854c978534bd0746cb9960,DG04,1,,,2009,YES,500000,12000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
107402300065,1a77779000be422b91a196ac454f50fa,DG02,1,,,,,,,,,,,,,,,,,1,.a,1,2,Cultivated,,,,,,,,,,,
207033930017,1a7a06819b69477faa189ef0956f768d,DG04,1,1,,2017,NO,150000,14000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207033930017,1a7a06819b69477faa189ef0956f768d,DG03,1,1,,2017,NO,150000,14000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207013870197,1aa1ae5b0a954383b8b6e0161fe748cb,DG03,1,1,,,NO,10000,2500,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207033920123,1aef8465a2d84b3d908ced7c9a93af96,DG03,1,1,,1996,NO,300000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207023900294,1b1e71b40fae4738984bb2032cf574e5,DG05,1,5,,2014,NO,250000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
210854780218,1b2e610c209c426abf796191efc58deb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205043340088,1b4e721463a14a0f904ac48315fd8f47,DG04,1,,,,,,,,,,,,,1500,0,Other (Specify),DIMBA SEASON,1,.a,1,2,Cultivated,,,,,,,,,,,
313027620013,1b52e724528b4ad1b7480cdcf9d2aa23,DG03,1,,,1999,NO,50000,2000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
302105230217,1b7d854f3c2e4494bb92fe1f8d1569a4,DG03,2,1,,2013,NO,45000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
308036490321,1b82b954fe804f96a71159cd6b8089ed,DG04,2,1,,2018,NO,5000,3000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
305065890171,1b9aaf6e60014c3b9a1f04479d39dde6,DG04,1,1,,2000,NO,200000,3000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
203032920180,1baccaae99284bbb83d37f9ee23d0f43,DG03,1,1,,2013,NO,90000,6000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
209034330128,1bb23c6ac50640deb8ba7f89ad3ede66,DG02,2,3,,2006,NO,200000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207074020199,1bec2717867c4488bc761e982ef5d112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206083690013,1bf43ae69f76486eb0fa40e66be1604b,DG03,2,,,,,,,,,,,,,,,,,1,.a,2,.a,Cultivated,,,,,,,,,,,
306026090037,1c414517c01043a7aacd1fd7c014742d,DG04,1,1,,2007,NO,80000,7000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
306036120219,1c61132903f44b7d8850271f471d86e5,DG03,1,4,,2018,NO,50000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
303075450016,1c89c99c739a468c959429510fa576b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204053190172,1cac2b2e0a4c425f82afb24f8ce63e95,DG03,1,,,,YES,250000,25000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
204073240159,1cbef294b36b4166a123afc8c9c757f0,DG04,1,,,,,,,,,,,,,,,,,1,.a,1,.a,Cultivated,,,,,,,,,,,
313047710126,1d3d4f9ccd2340c3ba4cf5917654dee9,DG05,1,,,1990,NO,25000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
209034340017,1d83d6b58601445589091f9f7add6e6d,DG03,1,1,,2018,NO,50000,20000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
206043590112,1d92d6dc6d86433da80603edffb20b68,DG04,1,1,,1981,NO,80000,5000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
310016900156,1d9846220b07428581b3a11614b7d012,DG03,1,,,,NO,100000,9000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
311077220042,1db820a818d54434a3b76584a1dce201,DG03,2,1,,2002,NO,250000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207063990002,1df295cb0016405a9a84d8eb99446de7,DG03,1,1,,2016,NO,150000,40000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
311077230173,1df457c323734b759761decafe72f677,DG03,1,2,,1999,NO,80000,12000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
208064230015,1e0c36a67fa14e8f8e5d6713a0cdc742,DG04,2,2,,2010,NO,80000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
206083690219,1e18cdb244094f8faaa5a8670c00392a,DG03,2,,,,,,,,,,,,,,,,,2,.a,1,.a,Cultivated,,,,,,,,,,,
205013260076,1e316d1748cd43f4a233a47227605b48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303115520019,1e75523b06d24c01976f86051f3ee6df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312087490234,1e938677a9f542f583b99d43966240f4,DG03,1,1,,2008,NO,15000,15000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
206083690217,1e96b7a1f20746bfb1e4ee6636583f94,DG04,1,,,,,,,,,,,,,,,,,1,.a,1,.a,Cultivated,,,,,,,,,,,
306015990167,1ec258373f444b05886a631788044e2b,DG05,1,2,,1978,NO,100000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
310036970202,1ec9025a058e47b1b10570d8f0b6f611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309066830056,1eda08722c844453a59d9f44b294250c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207013850132,1f50f52f28f24ecdaac29878aa85b557,DG03,2,1,,1980,NO,500000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
204043140039,1f6de361add04af2a033aa722125c866,DG03,1,1,,,NO,100000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
208064220067,1f715ebf0a7f4b2ba4ddf0c7b73451e2,DG04,2,3,,2000,NO,75000,15000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
313027630029,1f8b068874914edf8962c1d5f4186a3d,DG04,2,1,,1973,NO,200000,50000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
209044350205,1f9cc987c87746f4b17bdf5831be1c49,DG03,2,1,,,NO,250000,12000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207023910283,1ffeadb8ea4a49e0b7824caa6d046744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206053620027,2028a47b8a6d45efb6152a515c5cf0a4,DG03,2,1,,2003,NO,50000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
208034140049,2032de5266ad424aacf57a007a1c0ca2,DG05,1,1,,2015,NO,80000,7000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
203032890013,2082f9c2f1974dbe963f6130bb1c629f,DG02,1,2,,2009,NO,340000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
205093460371,2085ec1a834c474d97cad317a897d3e6,DG02,2,1,,2001,NO,350000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
203032880116,20b2fb4e20034c40b57700d141f38c2b,DG03,1,,,,,,,,,,,,,6000,0,Other (Specify),DIMBA SEASON,2,.a,1,2,Cultivated,,,,,,,,,,,
203032880116,20b2fb4e20034c40b57700d141f38c2b,DG04,1,,,,,,,,,,,,,6000,0,Other (Specify),DIMBA SEASON,2,.a,1,2,Cultivated,,,,,,,,,,,
203032880116,20b2fb4e20034c40b57700d141f38c2b,DG05,1,3,,2000,NO,1500000,40000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
104011690081,20cfab6c4e1e42a0818013e61585c050,DG03,1,1,,2013,NO,50000,4000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207013850194,20f7e1a99b6d40408388c45f04fc7419,DG03,1,1,,1980,NO,500000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207043940027,210bf8058a2447a291916a2b2d93ccdf,DG04,2,4,,1995,NO,150000,25000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207013860255,2112346850084830800c6cc68ee2785b,DG03,1,1,,2015,NO,50000,10000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
203032920116,214f263f83c54d098d26bd2cf597a913,DG03,1,1,,,NO,100000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
309036750122,2156d6d775a643c6850d1502b9f0d3c5,DG04,1,1,,2014,NO,30000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
309016700179,21a7b03b83724841bc4e296ff9fe9c77,DG03,2,1,,2013,NO,100000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
206163790189,2208e0f40fdd404a98ed89e547c26ec4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209034330189,22132a1f63be4103b8baf6e76ab68f33,DG04,2,1,,2015,NO,80000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
310077050206,22ad78ff3856443ab11c483d5073db33,DG01,2,,,2012,NO,200000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
102051420151,22f099e46d284fc88b5cef957a5963bf,DG04,2,,,,,,,OTHER (SPECIFY),NONE,0,,,,5000,0,Other (Specify),DIMBA SEASON,2,.a,1,2,Cultivated,,,,,,,,,,,
103011490014,22f2298c8a354078922741d339e90e33,DG04,1,1,,2009,NO,100000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
104201880167,234348f0af614d56ae5a65172fe8e97f,DG03,1,2,,1997,NO,80000,40000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
307106340079,23838d0967794196a6e8e822df495fe6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205023320121,239a70e2b0e7400f8715f2f239713cec,DG04,1,5,,2013,NO,1000000,7000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
207074000374,23be0ec335114fe2b0df0f7913edf0c9,DG02,2,,,,,,,,,,,,,4000,0,Full Year (Rainy &amp; Dimba Seasons),,3,.a,1,2,Cultivated,,,,,,,,,,,
201212530210,2409860da479444cbd3f9b49d4a10ade,DG02,2,1,,,NO,250000,10000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
207074010036,2413bd3e5ace4b5e9e3bd648c1060302,DG04,1,1,,2001,NO,100000,15000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
209034320214,2422fdd34f7b45109321cd2997b9637c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201272600100,244ad095174245eaadf4698aa42c342c,DG02,1,,,2016,NO,100000,10000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
309056790105,248aba9b99fa48d0b92349a903cfbde5,DG03,1,3,,1983,NO,200000,12000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
207074020237,24b50b5afd0f493e83fa63dcf04fea05,DG03,2,1,,2000,NO,30000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
311067200184,24b54e946a8347eaa7d32e83bd4d25eb,DG03,2,1,,1990,NO,300000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
308026460095,24f7090a1eff4c89b7768a5efef53a36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208044200190,25008e5356124adea41e903b1fdda6c6,DG03,2,1,,2005,NO,100000,20,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207023910003,250fc5a0d40d47469aa211e1924881c1,DG06,1,,,2008,NO,200000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
209094430275,255d1832ebc147fe92589639ce428e7e,DG04,2,1,,1996,NO,120000,12000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
306036120158,25ce1c387b4c479c829dd0d46c26eb84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205043340008,25e8049edb10483289652342b7a36301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205053360154,25ed7856e1814e4782b8393c1a6299cf,DG04,2,2,,,NO,200000,6000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
208014110066,25efd3f9a0f7427ca257630b182fc5b3,DG04,3,1,,,NO,10000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
202072820106,261bce80f6664ca48c09d2be1b4ef1f9,DG02,1,,,,,,,,,,,,,,,,,2,.a,1,.a,Cultivated,,,,,,,,,,,
202012630125,263b52fbbf1d4ac4b4905c7b472b73f9,DG03,1,,,,,,,,,,,,,,,,,5,.a,1,.a,Cultivated,,,,,,,,,,,
206083690028,2648546c62aa4c958df9bcd41aaf9065,DG04,1,1,,2012,NO,100000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
206083690028,2648546c62aa4c958df9bcd41aaf9065,DG05,1,1,,2017,NO,300000,30000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
307056230203,2668ff1dc85b48af9bd450da39761773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303115520127,26774412ce674d22b90fac6da929e85b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209054370103,267b7d01afa840b08f7b8cfd7987e943,DG04,1,,,,,,,,,,,,,,,,,1,.a,1,2,Cultivated,,,,,,,,,,,
209044350027,268cdbe4f31a4ac28ec3f1afc7f9cf9e,DG03,2,1,,2016,NO,200000,10000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
203052990060,26d2266d8c374c0da5f826dfd7edd11d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062030030,27047ffc47e54f2e92b14c0d9acdc53c,DG04,1,3,,,NO,30000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
104011690068,2719e6391f7d486db3bfee4fd6f20d65,DG05,1,1,,2010,NO,100000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
303095490172,27340246fec140c491163d5db1014268,DG03,2,1,,2001,NO,50000,8000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
105072050169,275f32a06cda4513887886adcd6f8aeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206033560113,277a0c5bbeef4e78ac6b4b4e88a6c6fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203022850072,27c24bbb303945499b6411c1b98d5f1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207013850149,27cdd67cfead4df5801ddaa9016a4acb,DG07,2,,,,,,,,,,,,,6000,0,Full Year (Rainy &amp; Dimba Seasons),,5,.a,1,2,Cultivated,,,,,,,,,,,
207013850149,27cdd67cfead4df5801ddaa9016a4acb,DG06,2,,,,,,,,,,,,,6000,0,Full Year (Rainy &amp; Dimba Seasons),,4,.a,1,2,Cultivated,,,,,,,,,,,
207013850149,27cdd67cfead4df5801ddaa9016a4acb,DG05,2,1,,2012,NO,20000,6000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
301075000144,27d17900e1e84e0999bf0f3a34f849af,DG04,2,,,,NO,100000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
204053200041,27f8ee7d8f304078853d912dfcd10239,DG03,1,1,,,NO,50000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
207023900177,284bb4b034e4458e97e2c89265a97b1d,DG05,2,1,,,NO,20000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
309056790005,284bf4946483440d988883f9a1d1a0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311077240186,2877572b0d8f486499b0fb6f0949e08a,DG02,2,,,2017,NO,240000,40000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
311077240186,2877572b0d8f486499b0fb6f0949e08a,DG04,2,1,,2016,NO,120000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
311077240186,2877572b0d8f486499b0fb6f0949e08a,DG03,2,1,,2016,NO,170000,27000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
206083690174,287be6cb14174661b89965f00c891e07,DG03,2,1,,2014,NO,300000,15000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
207033920226,2885259e12e940ca816492bd44d3baf1,DG04,1,1,,2007,NO,150000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
