case_id,HHID,gardenid,plotid,ag_p0_crops,ag_p0c,ag_p0c_oth,ag_p0a,ag_p0aoth,ag_p01,ag_p02a,ag_p02b,ag_p02b_oth,ag_p03,ag_p04,ag_p05,ag_p06a,ag_p06b,ag_p06c,ag_p06d,ag_p07,ag_p08a,ag_p08b,ag_p08_oth,ag_p08_1,ag_p08_1oth,ag_p09a,ag_p09b,ag_p09b_oth,ag_p09_1
313027600133,a913f4a516bc42cc88412a0298e71bb3,TG02,T02,Pawpaw,PAWPAW/PAPAYA,,PAWPAW/PAPAYA (SPECIFY),LOCAL,SCATTERED,,,,1,9999,0,APRIL,2018,NOVEMBER,2019,YES,Effects of Crop theft,,,,,1,PAIL (LARGE),,FRESH
203032880306,a9439a57eadb425cb92d76c0e7e550fe,TG02,T01,MANGO,MANGO,,MANGO (SPECIFY),DODO,SCATTERED,,,,1,2000,0,DECEMBER,2018,FEBRUARY,2019,YES,Effects of Crop theft,,,,,1,50 KG BAG,,FRESH
202042700190,a9482d3dc5df4340a186f8620c67e9f9,TG01,T01,ORANGE,ORANGE,,ORANGE (SPECIFY),KENET,SCATTERED,,,,3,2001,0,DECEMBER,2018,JUNE,2019,YES,Effects of Diseases,,,BROWN LEAF SPOT. CERCOSPORIDIUM HENNINGSII,,2,50 KG BAG,,FRESH
309016690204,a984f1e617a44e82a5a9cdddeb70a83b,RG01,T01,mango,MANGO,,MANGO (SPECIFY),MANGO,SCATTERED,,,,3,2000,0,OCTOBER,2018,JANUARY,2019,NO,,,,,,5,50 KG BAG,,FRESH
102201470018,a9865985c9b2404c935d0386a72a0dd6,TG01,T01,MANGOES,MANGO,,MANGO (SPECIFY),DK,SCATTERED,,,,3,9999,0,NOVEMBER,2018,DECEMBER,2019,YES,Effects of Community problems,,,,,0,,,
209024300072,a9a77a56738f41dcb774ccfdc9c4bbfc,RG03,T01,MANGO,MANGO,,MANGO (SPECIFY),MABOLOMA,SCATTERED,,,,8,9999,0,NOVEMBER,2019,JANUARY,2020,NO,,,,,,20,50 KG BAG,,FRESH
209024300072,a9a77a56738f41dcb774ccfdc9c4bbfc,RG03,T01,PAWAPAW,PAWPAW/PAPAYA,,PAWPAW/PAPAYA (SPECIFY),LOCAL,SCATTERED,,,,2,2017,0,MARCH,2019,FEBRUARY,2020,NO,,,,,,20,PIECE,,FRESH
209024300072,a9a77a56738f41dcb774ccfdc9c4bbfc,RG03,T01,MEXICAN APPLE,MEXICAN APPLE [MASUKU],,MEXICAN APPLE [MASUKU] (SPECIFY),LOCAL,SCATTERED,,,,1,2011,0,MARCH,2018,FEBRUARY,2020,NO,,,,,,1,50 KG BAG,,FRESH
201092440050,a9c2984cf77c4dbfa05375e6796f3c14,TG02,T01,MANGO,MANGO,,MANGO (SPECIFY),BOLOMA,SCATTERED,,,,6,2010,0,NOVEMBER,2018,OCTOBER,2019,YES,Effects of Crop theft,,,,,8,PAIL (LARGE),,FRESH
101031120169,a9cbb67969854a2e9f443d3d815e7e72,RG02,T01,MANGO,MANGO,,MANGO (SPECIFY),LOCAL,SCATTERED,,,,6,2008,0,OCTOBER,2018,JANUARY,2019,YES,Effects of Animals,,,,,15,50 KG BAG,,FRESH
305065910257,a9d05d0d30aa46edb0d73e9e81723b84,RG02,T01,Mangoes,MANGO,,MANGO (SPECIFY),MWANG'ONO,SCATTERED,,,,7,2012,3,OCTOBER,2018,JANUARY,2019,YES,Effects of Crop theft,,,,,2,50 KG BAG,,FRESH
309046760361,a9d8941ee3b24975a0e99cc201058a83,RG01,T01,banana,BANANA,,BANANA (SPECIFY),DON'T KNOW,SCATTERED,,,,4,2018,0,AUGUST,2019,AUGUST,2019,NO,,,,,,2,OTHER(SPECIFY),BUNCH,FRESH
309046760361,a9d8941ee3b24975a0e99cc201058a83,RG01,T01,mango,MANGO,,MANGO (SPECIFY),DON'T KNOW,SCATTERED,,,,2,2007,0,NOVEMBER,2018,DECEMBER,2018,NO,,,,,,2,50 KG BAG,,FRESH
105051990080,a9e19a5852d94446881acd32ecbc8097,TG03,T01,mango,MANGO,,MANGO (SPECIFY),LOCAL,SCATTERED,,,,5,9999,0,NOVEMBER,2018,FEBRUARY,2019,NO,,,,,,10,PAIL (LARGE),,FRESH
302115240140,a9e33f31e8a64726a4a02074b74d2eb0,RG01,T01,Mango trees,MANGO,,MANGO (SPECIFY),CHEMBUR,SCATTERED,,,,3,2001,0,JUNE,2017,JANUARY,2018,NO,,,,,,0,,,
315327980029,a9f92b1f711f4981ab9dadc2f322735c,TG01,T01,MANGO,MANGO,,MANGO (SPECIFY),KALISERE,SCATTERED,,,,6,9999,0,AUGUST,2018,JANUARY,2019,YES,Effects of Community problems,,,,,1,PAIL (SMALL),,FRESH
315327980029,a9f92b1f711f4981ab9dadc2f322735c,TG01,T01,AVOCADO,AVOCADO,,AVOCADO (SPECIFY),LOCAL,SCATTERED,,,,3,2016,0,DECEMBER,2018,NOVEMBER,2019,NO,,,,,,0,,,
315327980029,a9f92b1f711f4981ab9dadc2f322735c,TG01,T01,BANANA,BANANA,,BANANA (SPECIFY),ZAMBIA,SCATTERED,,,,60,9999,0,DECEMBER,2018,NOVEMBER,2019,NO,,,,,,5,BUNCH,,FRESH
315327980029,a9f92b1f711f4981ab9dadc2f322735c,TG01,T01,GUAVA,GUAVA,,GUAVA (SPECIFY),LOCAL,SCATTERED,,,,2,9999,0,DECEMBER,2018,JUNE,2019,YES,Effects of Crop theft,,,,,1,NO 12 PLATE,,FRESH
102041390229,a9feeb881ecb476f86650cf7d3b3c9fd,TG02,T01,CASSAVA,CASSAVA,,Twentetwente,,PLANTATION,.11,ACRE,,3000,2018,3200,DECEMBER,2018,NOVEMBER,2019,YES,Effects of Animals,,,,,2,OX-CART,,FRESH
103041540074,aa01b83de05048f0a499843b15a78fd8,TG02,T01,Cassava,CASSAVA,,Azungu (Masoghazungu),,PLANTATION,.14,ACRE,,,,,JUNE,2018,MAY,2019,YES,Other (Specify),,rotting,,,2,50 KG BAG,,FRESH
103041540074,aa01b83de05048f0a499843b15a78fd8,TG01,T02,Pawpaw,PAWPAW/PAPAYA,,PAWPAW/PAPAYA (SPECIFY),PAPAYA,SCATTERED,,,,2,2016,1,OCTOBER,2018,MAY,2019,YES,Other (Specify),,rotting,,,1,PAIL (LARGE),,FRESH
103041540074,aa01b83de05048f0a499843b15a78fd8,TG01,T02,Banana,BANANA,,BANANA (SPECIFY),MULANJE,SCATTERED,,,,999,2001,8,AUGUST,2018,MAY,2019,YES,Effects of Diseases,,,WHITE LEAF SPOT. CERCOSPORA VICOSAE,,4,BUNCH,,FRESH
103041540074,aa01b83de05048f0a499843b15a78fd8,TG01,T02,Mango,MANGO,,MANGO (SPECIFY),KALISERE,SCATTERED,,,,7,2003,0,NOVEMBER,2018,FEBRUARY,2019,YES,Effects of Insects,,,,,5,50 KG BAG,,FRESH
303065410068,aa0598cca8a24ad4a25cd2cf1e592854,TG01,T01,mango,MANGO,,MANGO (SPECIFY),NAMANONDI,SCATTERED,,,,5,9999,0,DECEMBER,2018,NOVEMBER,2019,NO,,,,,,6,50 KG BAG,,FRESH
103121670100,aa09e815560741b5ae214f9cf00f6103,TG03,T01,Cassava,CASSAVA,,Others (Specify),KAYELA,PLANTATION,1.5,ACRE,,,,,DECEMBER,2018,DECEMBER,2019,NO,,,,,,15,50 KG BAG,,DRY
103121670100,aa09e815560741b5ae214f9cf00f6103,TG04,T02,Cassava,CASSAVA,,Others (Specify),KAYELA,PLANTATION,.5,ACRE,,,,,DECEMBER,2018,NOVEMBER,2019,NO,,,,,,7,50 KG BAG,,FRESH
105021940111,aa1020cdc1a741d8826128ecae905f77,RG02,T01,Oranges,ORANGE,,ORANGE (SPECIFY),VASONO,SCATTERED,,,,5,9999,0,NOVEMBER,2018,JUNE,2019,NO,,,,,,5,OTHER(SPECIFY),BASIN LARGE,FRESH
106012120152,aa136f9bff0e4b0f97b0689ac633ee3c,TG02,T01,T01 Cassava,CASSAVA,,Beatrice,,PLANTATION,1,ACRE,,0,2018,0,OCTOBER,2019,OCTOBER,2019,NO,,,,,,3,50 KG BAG,,FRESH
106012120152,aa136f9bff0e4b0f97b0689ac633ee3c,TG01,T02,T02 Mango,MANGO,,MANGO (SPECIFY),DODO,SCATTERED,,,,1,1990,0,OCTOBER,2019,DECEMBER,2019,NO,,,,,,4,50 KG BAG,,NOT APPLICABLE.
106012120152,aa136f9bff0e4b0f97b0689ac633ee3c,TG02,T03,T03 Banana,BANANA,,BANANA (SPECIFY),MAGOMBO,SCATTERED,,,,3,2017,1,AUGUST,2019,AUGUST,2019,NO,,,,,,1,BUNCH,,FRESH
306015980053,aa3b5840a93f425294b049998f2dfe4a,TG02,T01,MANGO,MANGO,,MANGO (SPECIFY),KALISELI,SCATTERED,,,,9,1994,0,OCTOBER,2018,MARCH,2019,YES,Effects of Crop theft,,,,,8,BASKET (DENGU),,FRESH
306015980053,aa3b5840a93f425294b049998f2dfe4a,TG02,T01,CASSAVA,CASSAVA,,Others (Specify),MANYOKOLA,SCATTERED,,,,,,,SEPTEMBER,2018,SEPTEMBER,2019,NO,,,,,,1,OTHER(SPECIFY),5KG BUCKET,FRESH
104041790076,aa429c738ec5483da250d4587969a2f5,RG02,T01,AVOCADO,AVOCADO,,AVOCADO (SPECIFY),AVOCADO,SCATTERED,,,,5,2000,1,AUGUST,2017,JULY,2018,YES,Effects of Diseases,,,BROWN LEAF SPOT. CERCOSPORIDIUM HENNINGSII,,3,50 KG BAG,,FRESH
104041790076,aa429c738ec5483da250d4587969a2f5,RG02,T01,BANANA,BANANA,,BANANA (SPECIFY),"KALUME,BIDIGA,ZAMBIA",SCATTERED,,,,100,1998,10,AUGUST,2018,JANUARY,2019,YES,Effects of Diseases,,,BROWN LEAF SPOT. CERCOSPORIDIUM HENNINGSII,,65,BUNCH,,FRESH
104041790076,aa429c738ec5483da250d4587969a2f5,RG02,T01,MANGO,MANGO,,MANGO (SPECIFY),BOLOMA,SCATTERED,,,,15,2000,0,NOVEMBER,2017,APRIL,2018,YES,Effects of Diseases,,,BROWN LEAF SPOT. CERCOSPORIDIUM HENNINGSII,,50,50 KG BAG,,FRESH
104041790076,aa429c738ec5483da250d4587969a2f5,RG02,T01,PAPAW,PAWPAW/PAPAYA,,PAWPAW/PAPAYA (SPECIFY),PAWPAW,SCATTERED,,,,2,2000,0,DECEMBER,2017,APRIL,2018,YES,Effects of Diseases,,,BROWN LEAF SPOT. CERCOSPORIDIUM HENNINGSII,,10,PAIL (LARGE),,FRESH
104041790076,aa429c738ec5483da250d4587969a2f5,RG02,T01,GUAVA,GUAVA,,GUAVA (SPECIFY),GUAVA,SCATTERED,,,,2,2000,0,NOVEMBER,2017,JUNE,2018,YES,Effects of Insects,,,,,1,PAIL (LARGE),,FRESH
302095200234,aa91d48c1e4d4b898e9ffdfb651ea4ba,TG01,T01,BANANA,BANANA,,BANANA (SPECIFY),SUKALI,SCATTERED,,,,50,2010,0,NOVEMBER,2018,FEBRUARY,2019,NO,,,,,,2,BASKET (DENGU),,FRESH
302095200234,aa91d48c1e4d4b898e9ffdfb651ea4ba,TG01,T01,MANGO,MANGO,,MANGO (SPECIFY),ANG'ONOANG'ONO,SCATTERED,,,,2,2009,0,OCTOBER,2018,JANUARY,2019,NO,,,,,,7,PAIL (LARGE),,FRESH
207023900243,aac0d4f57b47424d8ad75ed66ece0c55,TG04,T01,Sugarcane,OTHER (SPECIFY),Sugarcane,Others CROPS (Specify),SUGARCANE,SCATTERED,,,,999,2000,0,JANUARY,2019,JANUARY,2020,NO,,,,,,400,PIECE,,FRESH
207023900243,aac0d4f57b47424d8ad75ed66ece0c55,RG02,T02,Mango,MANGO,,MANGO (SPECIFY),MANGO,SCATTERED,,,,4,2000,0,JANUARY,2018,JANUARY,2019,NO,,,,,,4,50 KG BAG,,FRESH
207023900243,aac0d4f57b47424d8ad75ed66ece0c55,TG05,T03,Mango,MANGO,,MANGO (SPECIFY),KALISELA,SCATTERED,,,,2,2000,0,DECEMBER,2019,JANUARY,2020,NO,,,,,,5,50 KG BAG,,FRESH
207023900243,aac0d4f57b47424d8ad75ed66ece0c55,RG05,T04,Mango,MANGO,,MANGO (SPECIFY),KALISELA,SCATTERED,,,,3,9999,0,DECEMBER,2019,JANUARY,2020,NO,,,,,,5,50 KG BAG,,FRESH
310026930289,aad80e099b154a88aee2df6d70adf4c9,RG02,T01,MASAU,MASAU,,MASAU (SPECIFY),LOCAL,SCATTERED,,,,4,2005,0,JUNE,2018,JANUARY,2019,YES,Effects of Crop theft,,,,,2,50 KG BAG,,FRESH
209094430022,aade939c274a43919bebc5e0960a7288,RG02,T01,BANANA,BANANA,,BANANA (SPECIFY),LOCAL,SCATTERED,,,,50,1999,0,FEBRUARY,2019,MARCH,2020,YES,Effects of Crop theft,,,,,4,OTHER(SPECIFY),MIKOKO,FRESH
103041550024,aadecdade2d0472cb16113c9d7f499c9,TG01,T01,banana,BANANA,,BANANA (SPECIFY),ZAMBIA,SCATTERED,,,,4,2015,2,JANUARY,2019,OCTOBER,2019,NO,,,,,,4,PAIL (SMALL),,FRESH
103041550024,aadecdade2d0472cb16113c9d7f499c9,TG01,T01,papaya,PAWPAW/PAPAYA,,PAWPAW/PAPAYA (SPECIFY),LOCAL,SCATTERED,,,,2,2012,0,NOVEMBER,2018,APRIL,2019,NO,,,,,,10,PIECE,,FRESH
103041550024,aadecdade2d0472cb16113c9d7f499c9,TG01,T01,mango,MANGO,,MANGO (SPECIFY),LOCAL,SCATTERED,,,,2,2011,0,OCTOBER,2018,JANUARY,2019,NO,,,,,,5,PAIL (SMALL),,FRESH
103041550024,aadecdade2d0472cb16113c9d7f499c9,TG01,T02,cassava,CASSAVA,,Azungu (Masoghazungu),,PLANTATION,.2,ACRE,,9999,2018,0,JANUARY,2019,JANUARY,2019,NO,,,,,,1,PAIL (LARGE),,FRESH
103041550024,aadecdade2d0472cb16113c9d7f499c9,TG03,T03,cassava,CASSAVA,,Azungu (Masoghazungu),,PLANTATION,.2,ACRE,,999,2018,0,JANUARY,2019,JANUARY,2019,NO,,,,,,3,50 KG BAG,,FRESH
204023080100,aae9acfb2847482792fc6c28e3a327e2,RG01,T01,Mango,MANGO,,MANGO (SPECIFY),KALISELE,SCATTERED,,,,8,1970,0,NOVEMBER,2018,FEBRUARY,2019,YES,Effects of Community problems,,,,,20,PAIL (LARGE),,FRESH
207063990379,aaee6588ea30421cbae63a9941a59754,TG01,T01,Blugum,OTHER (SPECIFY),Bluegum,Others CROPS (Specify),LOCAL,SCATTERED,,,,20,2012,0,JUNE,2018,NOVEMBER,2019,YES,Other (Specify),,dried,,,10,PIECE,,FRESH
207063990379,aaee6588ea30421cbae63a9941a59754,TG01,T01,Acacia,OTHER (SPECIFY),Acacia,Others CROPS (Specify),HYBRID,SCATTERED,,,,3,2016,0,NOVEMBER,2018,APRIL,2019,YES,Other (Specify),,insects,,,0,,,
207063990379,aaee6588ea30421cbae63a9941a59754,RG02,T02,Mango,MANGO,,MANGO (SPECIFY),KALISERE,SCATTERED,,,,2,2002,0,NOVEMBER,2018,FEBRUARY,2019,YES,Effects of Community problems,,,,,3,PAIL (LARGE),,FRESH
207063990379,aaee6588ea30421cbae63a9941a59754,DG03,T03,Banana,BANANA,,BANANA (SPECIFY),KASISI,SCATTERED,,,,1,2018,0,MARCH,2018,MARCH,2019,NO,,,,,,0,,,
207063990379,aaee6588ea30421cbae63a9941a59754,DG03,T03,Sugarcane,OTHER (SPECIFY),Sugarcane,Others CROPS (Specify),LOCAL,SCATTERED,,,,999,2017,18,FEBRUARY,2018,FEBRUARY,2019,NO,,,,,,120,PIECE,,FRESH
102031300027,aafd766861594c4fb7ac6a9000ef8532,TG02,T01,CASSAVA,CASSAVA,,Others (Specify),RESEARCH,PLANTATION,0,,,,,,DECEMBER,2017,AUGUST,2018,NO,,,,,,3,50 KG BAG,,FRESH
102041390089,ab050fd9bc5140df8248095786ba5764,TG02,T01,CASSAVA,CASSAVA,,Twentetwente,,PLANTATION,.5,ACRE,,,,,DECEMBER,2018,DECEMBER,2019,YES,Effects of Animals,,,,,1,OX-CART,,FRESH
207053960142,ab083d9b712a46c4924ef4f726c6403e,RG02,T01,Mango,MANGO,,MANGO (SPECIFY),KALISELE,SCATTERED,,,,4,1996,0,NOVEMBER,2018,FEBRUARY,2019,NO,,,,,,0,,,
207053960021,ab0a5b76763e4133b020d3227f00d8a8,RG02,T01,Mango,MANGO,,MANGO (SPECIFY),KALISELA AND MABOLOMA,SCATTERED,,,,12,1994,0,NOVEMBER,2018,FEBRUARY,2019,NO,,,,,,0,,,
210554620153,ab1594d6b67543deae3c319a48530fc5,TG01,T01,MANGO,MANGO,,MANGO (SPECIFY),KALISELE,SCATTERED,,,,4,9999,0,NOVEMBER,2017,JANUARY,2019,YES,Effects of Diseases,,,OTHER SPECIFY,DON'T KNOW THE DISEASE,6,50 KG BAG,,FRESH
210554620153,ab1594d6b67543deae3c319a48530fc5,TG01,T01,ORANGES,ORANGE,,ORANGE (SPECIFY),ORANGES,SCATTERED,,,,1,2012,1,APRIL,2019,MAY,2019,NO,,,,,,2,50 KG BAG,,FRESH
201222540169,ab1fd764ca6248a09b0d61331916932c,TG02,T01,2,MANGO,,MANGO (SPECIFY),KANTHULULA,SCATTERED,,,,2,1998,0,AUGUST,2018,JULY,2019,YES,Effects of Crop theft,,,,,5,50 KG BAG,,FRESH
101031110113,ab22d2d88d25477097c3c0caf31e5c93,RG01,T01,BANANA,BANANA,,BANANA (SPECIFY),KAMBANI/ SUKALI,SCATTERED,,,,12,2000,0,DECEMBER,2018,NOVEMBER,2019,NO,,,,,,2,90 KG BAG,,FRESH
101031110113,ab22d2d88d25477097c3c0caf31e5c93,TG02,T02,COFFEE,COFFEE,,COFFEE (SPECIFY),GESHA,PLANTATION,.2,ACRE,,999,2017,0,DECEMBER,2018,NOVEMBER,2019,NO,,,,,,1,PAIL (LARGE),,FRESH
101031110113,ab22d2d88d25477097c3c0caf31e5c93,TG03,T03,BANANA,BANANA,,BANANA (SPECIFY),PAMALA,SCATTERED,,,,10,2000,0,DECEMBER,2018,NOVEMBER,2019,NO,,,,,,3,50 KG BAG,,FRESH
101031110113,ab22d2d88d25477097c3c0caf31e5c93,TG03,T03,COFFEE,COFFEE,,COFFEE (SPECIFY),GESHA,PLANTATION,.1,ACRE,,999,2010,0,DECEMBER,2018,NOVEMBER,2019,NO,,,,,,3,50 KG BAG,,FRESH
102031310208,ab25e0be19c04e15838cba2fc25dad87,TG03,T01,CASSAVA,CASSAVA,,Others (Specify),RESEARCH,PLANTATION,.39,ACRE,,,,,DECEMBER,2018,NOVEMBER,2019,YES,Effects of Irregular Rains,,,,,1,90 KG BAG,,FRESH
102031310208,ab25e0be19c04e15838cba2fc25dad87,TG04,T02,CASSAVA,CASSAVA,,Others (Specify),RESEARCH,PLANTATION,.32,ACRE,,,,,DECEMBER,2018,NOVEMBER,2019,YES,Effects of Animals,,,,,1,90 KG BAG,,FRESH
103101630138,ab2ad75b8be34ccd8f406d9c4e905f06,RG01,T01,Bananas,BANANA,,BANANA (SPECIFY),MBILINDOLA,SCATTERED,,,,12,2013,0,AUGUST,2018,JULY,2019,YES,Effects of Diseases,,,BROWN LEAF SPOT. CERCOSPORIDIUM HENNINGSII,,30,BUNCH,,FRESH
307116370212,ab3cfe53ea0245289cb5446b3d9188eb,TG04,T01,T01 bluegam,FUEL WOOD TREES,,Eucalyptus,,SCATTERED,,,,50,1980,0,AUGUST,2014,AUGUST,2018,NO,,,,,,1,PIECE,,FRESH
204063210188,ab54f1125bde4387b85703519f6c46c4,RG03,T01,2,MANGO,,MANGO (SPECIFY),KANTHULULA,SCATTERED,,,,2,2001,2,OCTOBER,2018,JANUARY,2019,YES,Effects of Crop theft,,,,,150,KILOGRAM,,FRESH
309016690242,ab612c6911a54d0ba33b37cfda72f738,TG01,T01,MEXICAN APPLES,MEXICAN APPLE [MASUKU],,MEXICAN APPLE [MASUKU] (SPECIFY),DON'T KNOW,SCATTERED,,,,1,2007,0,FEBRUARY,2019,APRIL,2019,YES,Effects of Crop theft,,,,,4,PAIL (LARGE),,FRESH
209084410054,ab6523834c10491c991543ea122349bf,DG04,T01,BANANA,BANANA,,BANANA (SPECIFY),LOCAL,SCATTERED,,,,19,2018,1,DECEMBER,2019,JANUARY,2020,NO,,,,,,4,OTHER(SPECIFY),CLUSTERS,FRESH
210664670087,ab6dfb4ce77d46b7a55a091416029356,RG03,T01,cassava,CASSAVA,,Others (Specify),MANYOKOLA,SCATTERED,,,,,,,OCTOBER,2018,JULY,2019,YES,Effects of Crop theft,,,,,1,BASKET (DENGU),,FRESH
103051560124,ab73a5cba3ea4c39b51a134a3995c356,TG01,T01,Mango,MANGO,,MANGO (SPECIFY),LOCAL,SCATTERED,,,,7,1999,0,OCTOBER,2018,FEBRUARY,2019,YES,Effects of Insects,,,,,15,50 KG BAG,,FRESH
103051560124,ab73a5cba3ea4c39b51a134a3995c356,TG03,T02,cassava,CASSAVA,,Beatrice,,PLANTATION,.5,ACRE,,,,,SEPTEMBER,2018,JANUARY,2019,NO,,,,,,30,50 KG BAG,,FRESH
103051560124,ab73a5cba3ea4c39b51a134a3995c356,TG04,T03,cassava,CASSAVA,,Others (Specify),PHALAMU,PLANTATION,1,ACRE,,,,,JULY,2018,FEBRUARY,2019,NO,,,,,,80,50 KG BAG,,FRESH
103051560124,ab73a5cba3ea4c39b51a134a3995c356,TG05,T04,cassava,CASSAVA,,Others (Specify),PHALAMU,PLANTATION,1,ACRE,,,,,JULY,2018,FEBRUARY,2019,YES,Effects of Animals,,,,,80,50 KG BAG,,FRESH
103051560124,ab73a5cba3ea4c39b51a134a3995c356,TG06,T05,cassava,CASSAVA,,Beatrice,,PLANTATION,.25,ACRE,,,,,NOVEMBER,2018,SEPTEMBER,2019,YES,Effects of Animals,,,,,15,50 KG BAG,,FRESH
103051560124,ab73a5cba3ea4c39b51a134a3995c356,TG07,T06,cassava,CASSAVA,,Beatrice,,PLANTATION,1,ACRE,,,,,DECEMBER,2018,AUGUST,2019,NO,,,,,,90,50 KG BAG,,FRESH
201042400324,ab752f5220854a898da36e776f4d19f3,TG01,T01,Guava,GUAVA,,GUAVA (SPECIFY),GUAVA,SCATTERED,,,,2,1990,0,FEBRUARY,2018,JUNE,2019,NO,,,,,,2,PAIL (LARGE),,FRESH
201042400324,ab752f5220854a898da36e776f4d19f3,TG01,T01,Mango,MANGO,,MANGO (SPECIFY),KALISELA,SCATTERED,,,,5,1980,0,DECEMBER,2017,FEBRUARY,2018,NO,,,,,,8,PAIL (LARGE),,FRESH
201042400324,ab752f5220854a898da36e776f4d19f3,TG01,T01,Banana,BANANA,,BANANA (SPECIFY),BANANA,SCATTERED,,,,0,2007,0,JANUARY,2018,JANUARY,2019,YES,Effects of Diseases,,,OTHER SPECIFY,DONT KNOW,10,BUNCH,,FRESH
301064980151,ab89e2398c05431bb43a27f0c25e1673,TG01,T01,MASUKU,MEXICAN APPLE [MASUKU],,MEXICAN APPLE [MASUKU] (SPECIFY),MASUKU,SCATTERED,,,,1,2018,0,NOVEMBER,2019,JANUARY,2020,NO,,,,,,4,PIECE,,FRESH
301064980151,ab89e2398c05431bb43a27f0c25e1673,RG02,T02,MANGO,MANGO,,MANGO (SPECIFY),CHEMBE MWANA,SCATTERED,,,,1,9999,0,OCTOBER,2019,JANUARY,2020,YES,Effects of Crop theft,,,,,20,KILOGRAM,,FRESH
207114040015,aba322a789f0438eae96014c4ecc855f,RG02,T01,BANANAS,BANANA,,BANANA (SPECIFY),BANANA,SCATTERED,,,,2,2000,0,OCTOBER,2018,AUGUST,2019,NO,,,,,,8,BUNCH,,FRESH
