case_id,HHID,Id,ag_nr02,ag_nr02_oth,ag_nr03
101011050088,9d9fd8fa62ee4173af242fd240315b9f,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101011050094,ad560d97ed49428b99ec125e005e9d80,1,MOBILE MARKET,,IN/NEAR THE TOWN
101011050094,ad560d97ed49428b99ec125e005e9d80,2,LOCAL MARKET,,IN/NEAR THE TOWN
101011050100,15629dd5b0604709a224c05ee046ba7b,1,MOBILE MARKET,,IN/NEAR THE TOWN
101011050100,15629dd5b0604709a224c05ee046ba7b,2,LOCAL MARKET,,IN/NEAR THE TOWN
101011050106,708655c28dff4cb9a6dde701daf3f90c,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101011050106,708655c28dff4cb9a6dde701daf3f90c,2,GOVERNMENT AGENCY,,NEAR THE VILLAGE
101011050106,708655c28dff4cb9a6dde701daf3f90c,3,MOBILE MARKET,,NEAR THE VILLAGE
101011050106,708655c28dff4cb9a6dde701daf3f90c,4,LOCAL MARKET,,NEAR THE VILLAGE
101011050113,8fe866dceb36440cbeb8f3192a70bf3a,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101011050113,8fe866dceb36440cbeb8f3192a70bf3a,2,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101011050113,8fe866dceb36440cbeb8f3192a70bf3a,3,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101011050113,8fe866dceb36440cbeb8f3192a70bf3a,4,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101011050113,8fe866dceb36440cbeb8f3192a70bf3a,5,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
101011050119,e68a4ff4ffc24022926fdfa8786fca77,1,RELATIVE,,WITHIN THE VILLAGE
101011050119,e68a4ff4ffc24022926fdfa8786fca77,2,MOBILE MARKET,,IN/NEAR THE TOWN
101011050119,e68a4ff4ffc24022926fdfa8786fca77,3,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
101011060024,e2dd9e289b9a4c5c8f37f8cf0e82088a,1,RELATIVE,,WITHIN THE VILLAGE
101011060024,e2dd9e289b9a4c5c8f37f8cf0e82088a,2,FARMER BASED CLUB/ASSOCIATION,,NEAR THE VILLAGE
101011060024,e2dd9e289b9a4c5c8f37f8cf0e82088a,3,RELATIVE,,WITHIN THE VILLAGE
101011060024,e2dd9e289b9a4c5c8f37f8cf0e82088a,4,AGRICULTURAL COOPERATIVE,,IN/NEAR THE TOWN
101011060024,e2dd9e289b9a4c5c8f37f8cf0e82088a,5,RELATIVE,,WITHIN THE VILLAGE
101011060024,e2dd9e289b9a4c5c8f37f8cf0e82088a,6,GOVERNMENT AGENCY,,OUTSIDE THE DISTRICT
101011060046,ecc5b1642f60484b9f6cb9f8002a29e2,1,AGRICULTURAL COOPERATIVE,,NEAR THE VILLAGE
101011060046,ecc5b1642f60484b9f6cb9f8002a29e2,2,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
101011060046,ecc5b1642f60484b9f6cb9f8002a29e2,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101011060046,ecc5b1642f60484b9f6cb9f8002a29e2,4,RELIGIOUS GROUP/INSTITUTION,,NEAR THE VILLAGE
101011060046,ecc5b1642f60484b9f6cb9f8002a29e2,5,PRIVATE TRADER IN MAIN MARKET,,NEAR THE VILLAGE
101011060046,ecc5b1642f60484b9f6cb9f8002a29e2,6,LOCAL MARKET,,NEAR THE VILLAGE
101011060059,6289fda67d28450eb6e516a910bf930c,1,RELATIVE,,WITHIN THE VILLAGE
101011060059,6289fda67d28450eb6e516a910bf930c,2,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101011060059,6289fda67d28450eb6e516a910bf930c,3,LOCAL MARKET,,NEAR THE VILLAGE
101011060059,6289fda67d28450eb6e516a910bf930c,4,LOCAL MERCHANT/GROCERY,,NEAR THE VILLAGE
101011060079,e7974bc4397b46079a5cfe9502bcfcf0,1,RELATIVE,,WITHIN THE VILLAGE
101011060079,e7974bc4397b46079a5cfe9502bcfcf0,2,LOCAL MARKET,,WITHIN THE VILLAGE
101011060079,e7974bc4397b46079a5cfe9502bcfcf0,3,RELATIVE,,OUTSIDE THE REGION
101011060079,e7974bc4397b46079a5cfe9502bcfcf0,4,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101011060079,e7974bc4397b46079a5cfe9502bcfcf0,5,DISTRICT VETERINARY,,WITHIN THE VILLAGE
101011060087,330892a48b67444490da543b96a74bd7,1,RELATIVE,,WITHIN THE VILLAGE
101011060087,330892a48b67444490da543b96a74bd7,2,VILLAGE OPEN FORUM,,WITHIN THE VILLAGE
101011060087,330892a48b67444490da543b96a74bd7,3,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101011060087,330892a48b67444490da543b96a74bd7,4,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
101011060087,330892a48b67444490da543b96a74bd7,5,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
101011060095,dd2bbdf52bb9469b9195e4f0e37e6372,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101011060095,dd2bbdf52bb9469b9195e4f0e37e6372,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101011060095,dd2bbdf52bb9469b9195e4f0e37e6372,3,RELATIVE,,NEAR THE VILLAGE
101011060095,dd2bbdf52bb9469b9195e4f0e37e6372,4,LOCAL MARKET,,WITHIN THE VILLAGE
101011060131,d18ae2ef2087438a9abcf791818c9702,1,RELATIVE,,DEAD
101011060131,d18ae2ef2087438a9abcf791818c9702,2,RELATIVE,,WITHIN THE VILLAGE
101011060131,d18ae2ef2087438a9abcf791818c9702,3,AGRICULTURAL COOPERATIVE,,NEAR THE VILLAGE
101011060131,d18ae2ef2087438a9abcf791818c9702,4,LOCAL MARKET,,NEAR THE VILLAGE
101011060131,d18ae2ef2087438a9abcf791818c9702,5,DISTRICT VETERINARY,,NEAR THE VILLAGE
101011060135,dd415f871ee34dfeb480dad92255e98a,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101011060135,dd415f871ee34dfeb480dad92255e98a,2,FARMER BASED CLUB/ASSOCIATION,,IN/NEAR THE TOWN
101011060135,dd415f871ee34dfeb480dad92255e98a,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101011060147,7b26d513c0144ff199f571721281257d,1,RELATIVE,,WITHIN THE VILLAGE
101011060147,7b26d513c0144ff199f571721281257d,2,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101011060147,7b26d513c0144ff199f571721281257d,3,MOBILE MARKET,,NEAR THE VILLAGE
101011060147,7b26d513c0144ff199f571721281257d,4,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101011060147,7b26d513c0144ff199f571721281257d,5,GOVERNMENT AGENCY,,NEAR THE VILLAGE
101011060147,7b26d513c0144ff199f571721281257d,6,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101011060155,08241cf6339d4495ab3fe62a061e88cb,1,RELATIVE,,DEAD
101011060155,08241cf6339d4495ab3fe62a061e88cb,2,GOVERNMENT AGENCY,,IN/NEAR THE TOWN
101011060155,08241cf6339d4495ab3fe62a061e88cb,3,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101011060155,08241cf6339d4495ab3fe62a061e88cb,4,LOCAL MARKET,,NEAR THE VILLAGE
101011060160,ae96ba8e42a5403dbb40fe782da5d270,1,RELATIVE,,WITHIN THE VILLAGE
101011060160,ae96ba8e42a5403dbb40fe782da5d270,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101011060160,ae96ba8e42a5403dbb40fe782da5d270,3,LOCAL MARKET,,WITHIN THE VILLAGE
101011060169,503c7ef920c54f01ae7e10e2d8287748,1,RELATIVE,,WITHIN THE VILLAGE
101011060169,503c7ef920c54f01ae7e10e2d8287748,2,DISTRICT VETERINARY,,NEAR THE VILLAGE
101011060175,6380440c471c4a5189c9239723bfb5f3,1,LOCAL MARKET,,NEAR THE VILLAGE
101011060195,2b77b25460f042ddb1ca43f9b807c108,1,RELATIVE,,WITHIN THE VILLAGE
101011060195,2b77b25460f042ddb1ca43f9b807c108,2,MOBILE MARKET,,NEAR THE VILLAGE
101011060201,f9bf2018851b4a6884043d210c107944,1,RELATIVE,,WITHIN THE VILLAGE
101011060201,f9bf2018851b4a6884043d210c107944,2,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101011060201,f9bf2018851b4a6884043d210c107944,3,MOBILE MARKET,,NEAR THE VILLAGE
101011060207,a483b4442e32483997ae2135c48e35dd,1,RELATIVE,,WITHIN THE VILLAGE
101011060207,a483b4442e32483997ae2135c48e35dd,2,GOVERNMENT AGENCY,,IN/NEAR THE DISTRICT/URBAN CENTER
101011060207,a483b4442e32483997ae2135c48e35dd,3,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101011060207,a483b4442e32483997ae2135c48e35dd,4,PRIVATE COMPANY/BUSINESS PERSON,,WITHIN THE VILLAGE
101011060207,a483b4442e32483997ae2135c48e35dd,5,LOCAL MARKET,,NEAR THE VILLAGE
101021070007,66074e54e83141f3818bf0b8ff8db943,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101021070007,66074e54e83141f3818bf0b8ff8db943,2,RELATIVE,,WITHIN THE VILLAGE
101021070007,66074e54e83141f3818bf0b8ff8db943,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101021070007,66074e54e83141f3818bf0b8ff8db943,4,RELATIVE,,WITHIN THE VILLAGE
101021070007,66074e54e83141f3818bf0b8ff8db943,5,MAIN MARKET,,OUTSIDE THE REGION
101021070007,66074e54e83141f3818bf0b8ff8db943,6,MAIN MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
101021070007,66074e54e83141f3818bf0b8ff8db943,7,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101021070007,66074e54e83141f3818bf0b8ff8db943,8,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
101021070007,66074e54e83141f3818bf0b8ff8db943,9,DISTRICT VETERINARY,,WITHIN THE VILLAGE
101021070007,66074e54e83141f3818bf0b8ff8db943,10,PRIVATE VETERINARY,,WITHIN THE VILLAGE
101021070034,e8a66a83c60949c9805d8ba16bd6d37e,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101021070034,e8a66a83c60949c9805d8ba16bd6d37e,2,LOCAL MARKET,,WITHIN THE VILLAGE
101021070034,e8a66a83c60949c9805d8ba16bd6d37e,3,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
101021070052,fe8c9af9c2c0481480a13c6c744c26d2,1,RELATIVE,,WITHIN THE VILLAGE
101021070052,fe8c9af9c2c0481480a13c6c744c26d2,2,MOBILE MARKET,,IN/NEAR THE TOWN
101021070052,fe8c9af9c2c0481480a13c6c744c26d2,3,LOCAL MARKET,,IN/NEAR THE TOWN
101021070064,5aaeba40e64e4787bfba0a6d1b412ad2,1,RELATIVE,,DEAD
101021070064,5aaeba40e64e4787bfba0a6d1b412ad2,2,RELATIVE,,WITHIN THE VILLAGE
101021070064,5aaeba40e64e4787bfba0a6d1b412ad2,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101021070077,840e2c34aa99482eae73b3f658bdb6e6,1,RELATIVE,,WITHIN THE VILLAGE
101021070077,840e2c34aa99482eae73b3f658bdb6e6,2,RELATIVE,,DEAD
101021070077,840e2c34aa99482eae73b3f658bdb6e6,3,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101021070077,840e2c34aa99482eae73b3f658bdb6e6,4,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE REGION
101021070077,840e2c34aa99482eae73b3f658bdb6e6,5,PRIVATE VETERINARY,,NEAR THE VILLAGE
101021070077,840e2c34aa99482eae73b3f658bdb6e6,6,PARLIAMENT MEMBER,,NEAR THE VILLAGE
101021070101,432cad66f8324c5286fda05bedb1eb7e,1,RELATIVE,,WITHIN THE VILLAGE
101021070101,432cad66f8324c5286fda05bedb1eb7e,2,RELATIVE,,WITHIN THE VILLAGE
101021070101,432cad66f8324c5286fda05bedb1eb7e,3,RELATIVE,,WITHIN THE VILLAGE
101021070101,432cad66f8324c5286fda05bedb1eb7e,4,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101021070101,432cad66f8324c5286fda05bedb1eb7e,5,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101021070101,432cad66f8324c5286fda05bedb1eb7e,6,MOBILE MARKET,,NEAR THE VILLAGE
101021070114,216e37d2fb3543899dbc939c264b5e29,1,RELATIVE,,DEAD
101021070114,216e37d2fb3543899dbc939c264b5e29,2,MOBILE MARKET,,OUTSIDE THE REGION
101021070114,216e37d2fb3543899dbc939c264b5e29,3,DISTRICT VETERINARY,,IN/NEAR THE TOWN
101021070127,889214c3f2874c738f2113dfaa624c35,1,MAIN MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
101021070127,889214c3f2874c738f2113dfaa624c35,2,MAIN MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
101021070127,889214c3f2874c738f2113dfaa624c35,3,MAIN MARKET,,OUTSIDE THE REGION
101021070143,9fc97057828144cfa18669d81d6a2b4c,1,RELATIVE,,DEAD
101021070143,9fc97057828144cfa18669d81d6a2b4c,2,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE REGION
101021070143,9fc97057828144cfa18669d81d6a2b4c,3,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101021070157,e7c0c392b4de4ba58b5f0fe5d724718c,1,RELATIVE,,WITHIN THE VILLAGE
101021070157,e7c0c392b4de4ba58b5f0fe5d724718c,2,MAIN MARKET,,OUTSIDE THE REGION
101021070157,e7c0c392b4de4ba58b5f0fe5d724718c,3,LOCAL MARKET,,NEAR THE VILLAGE
101021070170,228f29072fc240dba87be21672c25be9,1,FRIEND/NEIGHBOR,,IN/NEAR THE TOWN
101021070170,228f29072fc240dba87be21672c25be9,2,MOBILE MARKET,,IN/NEAR THE TOWN
101021070170,228f29072fc240dba87be21672c25be9,3,LOCAL MARKET,,IN/NEAR THE TOWN
101021070182,cbedb68833024df59583648863d783c4,1,RELATIVE,,OUTSIDE THE REGION
101021070182,cbedb68833024df59583648863d783c4,2,RELATIVE,,DEAD
101021070182,cbedb68833024df59583648863d783c4,3,RELATIVE,,WITHIN THE VILLAGE
101021070182,cbedb68833024df59583648863d783c4,4,MAIN MARKET,,DEAD
101021070182,cbedb68833024df59583648863d783c4,5,DISTRICT VETERINARY,,WITHIN THE VILLAGE
101021070222,f3ff9ae893fc42739d0f0a3938583eeb,1,RELATIVE,,DEAD
101021070222,f3ff9ae893fc42739d0f0a3938583eeb,2,MOBILE MARKET,,OUTSIDE THE REGION
101021070235,5fcaf15dca434438abcab8129cffda55,,,,
101021070248,842f42b716594e44b7d83ff2d1062654,1,RELATIVE,,DEAD
101021070248,842f42b716594e44b7d83ff2d1062654,2,RELATIVE,,WITHIN THE VILLAGE
101021070248,842f42b716594e44b7d83ff2d1062654,3,MOBILE MARKET,,OUTSIDE THE REGION
101021070265,0916c8594af84c3d8302a783b9c0e17e,1,RELATIVE,,DEAD
101021070265,0916c8594af84c3d8302a783b9c0e17e,2,MOBILE MARKET,,OUTSIDE THE REGION
101021080004,d9c80af12d5048749dc709d507eb3189,1,RELATIVE,,WITHIN THE VILLAGE
101021080004,d9c80af12d5048749dc709d507eb3189,2,GOVERNMENT AGENCY,,IN/NEAR THE TOWN
101021080004,d9c80af12d5048749dc709d507eb3189,3,LOCAL MARKET,,NEAR THE VILLAGE
101021080043,6b1baf65cd2f4deda957ac869e241898,1,RELATIVE,,DEAD
101021080043,6b1baf65cd2f4deda957ac869e241898,2,LOCAL MARKET,,NEAR THE VILLAGE
101021080047,587a6543a0694576907752ff50581ef9,1,RELATIVE,,WITHIN THE VILLAGE
101021080047,587a6543a0694576907752ff50581ef9,2,LOCAL MARKET,,OUTSIDE THE DISTRICT
101021080047,587a6543a0694576907752ff50581ef9,3,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
101021080058,4ab5ca6c1cbe4d67b31b20f8667ca8a1,1,RELATIVE,,NEAR THE VILLAGE
101021080058,4ab5ca6c1cbe4d67b31b20f8667ca8a1,2,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
101021080058,4ab5ca6c1cbe4d67b31b20f8667ca8a1,3,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
101021080058,4ab5ca6c1cbe4d67b31b20f8667ca8a1,4,RELATIVE,,DEAD
101021080058,4ab5ca6c1cbe4d67b31b20f8667ca8a1,5,LOCAL MARKET,,OUTSIDE THE DISTRICT
101021080060,8cb9356dc8dc4c22993ac50bb3c303fb,1,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101021080060,8cb9356dc8dc4c22993ac50bb3c303fb,2,AGRICULTURAL COOPERATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
101021080060,8cb9356dc8dc4c22993ac50bb3c303fb,3,MAIN MARKET,,OUTSIDE THE REGION
101021080060,8cb9356dc8dc4c22993ac50bb3c303fb,4,MAIN MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
101021080060,8cb9356dc8dc4c22993ac50bb3c303fb,5,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101021080078,dfc4552a41584077882bcbfbd66bae9c,1,MAIN MARKET,,IN/NEAR THE TOWN
101021080078,dfc4552a41584077882bcbfbd66bae9c,2,LOCAL MARKET,,OUTSIDE THE DISTRICT
101021080085,16b4049444234703ad6191f7b6a349c8,1,MAIN MARKET,,OUTSIDE THE REGION
101021080085,16b4049444234703ad6191f7b6a349c8,2,RELATIVE,,WITHIN THE VILLAGE
101021080085,16b4049444234703ad6191f7b6a349c8,3,LOCAL MARKET,,NEAR THE VILLAGE
101021080085,16b4049444234703ad6191f7b6a349c8,4,RELATIVE,,WITHIN THE VILLAGE
101021080085,16b4049444234703ad6191f7b6a349c8,5,MOBILE MARKET,,NEAR THE VILLAGE
101021080107,69ddb9cc474a40fdaf3c660dca3c62ae,1,RELATIVE,,WITHIN THE VILLAGE
101021080107,69ddb9cc474a40fdaf3c660dca3c62ae,2,LOCAL MARKET,,IN/NEAR THE TOWN
101021080107,69ddb9cc474a40fdaf3c660dca3c62ae,3,RELATIVE,,WITHIN THE VILLAGE
101021080107,69ddb9cc474a40fdaf3c660dca3c62ae,4,LOCAL MARKET,,IN/NEAR THE TOWN
101021080111,852218ee406747a7afed253996865bdb,1,RELATIVE,,NEAR THE VILLAGE
101021080111,852218ee406747a7afed253996865bdb,2,RELATIVE,,NEAR THE VILLAGE
101021080111,852218ee406747a7afed253996865bdb,3,RELATIVE,,NEAR THE VILLAGE
101021080111,852218ee406747a7afed253996865bdb,4,GOVERNMENT AGENCY,,NEAR THE VILLAGE
101021080111,852218ee406747a7afed253996865bdb,5,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE TOWN
101021080111,852218ee406747a7afed253996865bdb,6,LOCAL MERCHANT/GROCERY,,IN/NEAR THE TOWN
101021080112,36fab87a64ae4deabcf7d2ca8ec44e43,1,RELATIVE,,DEAD
101021080112,36fab87a64ae4deabcf7d2ca8ec44e43,2,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE TOWN
101021080112,36fab87a64ae4deabcf7d2ca8ec44e43,3,LOCAL MARKET,,OUTSIDE THE DISTRICT
101021080112,36fab87a64ae4deabcf7d2ca8ec44e43,4,PRIVATE TRADER IN LOCAL MARKET,,OUTSIDE THE DISTRICT
101021080112,36fab87a64ae4deabcf7d2ca8ec44e43,5,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
101021080118,6bb3568e835a47fca0ef069682e6d3a8,1,PRIVATE TRADER IN MAIN MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
101021080118,6bb3568e835a47fca0ef069682e6d3a8,2,GOVERNMENT AGENCY,,NEAR THE VILLAGE
101021080118,6bb3568e835a47fca0ef069682e6d3a8,3,MAIN MARKET,,OUTSIDE THE REGION
101021080118,6bb3568e835a47fca0ef069682e6d3a8,4,PRIVATE VETERINARY,,NEAR THE VILLAGE
101021080140,fda5c592060242da8a357a41065d46e4,1,RELATIVE,,WITHIN THE VILLAGE
101021080140,fda5c592060242da8a357a41065d46e4,2,LOCAL MARKET,,WITHIN THE VILLAGE
101021080140,fda5c592060242da8a357a41065d46e4,3,LOCAL MARKET,,WITHIN THE VILLAGE
101021080169,1dccaabcc713401cbbfd0f78c12df8b0,1,RELATIVE,,DEAD
101021080169,1dccaabcc713401cbbfd0f78c12df8b0,2,LOCAL MARKET,,OUTSIDE THE DISTRICT
101021080195,d19f2259a48a430195044f16de7d44d6,1,RELATIVE,,WITHIN THE VILLAGE
101021080200,b9035fed06b5444885c8de9d8cf7f11b,1,RELATIVE,,WITHIN THE VILLAGE
101021080200,b9035fed06b5444885c8de9d8cf7f11b,2,PRIVATE TRADER IN MAIN MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
101021080200,b9035fed06b5444885c8de9d8cf7f11b,3,MAIN MARKET,,OUTSIDE THE REGION
101021080200,b9035fed06b5444885c8de9d8cf7f11b,4,DISTRICT VETERINARY,,IN/NEAR THE DISTRICT/URBAN CENTER
101021080221,fd130b1eccdd4b4981327e4d1c1f456d,1,RELATIVE,,DEAD
101021080221,fd130b1eccdd4b4981327e4d1c1f456d,2,GOVERNMENT AGENCY,,NEAR THE VILLAGE
101021080221,fd130b1eccdd4b4981327e4d1c1f456d,3,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE TOWN
101021080221,fd130b1eccdd4b4981327e4d1c1f456d,4,PRIVATE TRADER IN LOCAL MARKET,,OUTSIDE THE DISTRICT
101021090005,3c0ea31588ef4b77952cdfb6ad24588c,1,MOBILE MARKET,,IN/NEAR THE TOWN
101021090005,3c0ea31588ef4b77952cdfb6ad24588c,2,FARMER BASED CLUB/ASSOCIATION,,OUTSIDE THE DISTRICT
101021090005,3c0ea31588ef4b77952cdfb6ad24588c,3,LOCAL MARKET,,IN/NEAR THE TOWN
101021090015,392cc9ccbfa64f58bd97f3da600b6ce6,1,MOBILE MARKET,,IN/NEAR THE TOWN
101021090015,392cc9ccbfa64f58bd97f3da600b6ce6,2,LOCAL MARKET,,IN/NEAR THE TOWN
101021090015,392cc9ccbfa64f58bd97f3da600b6ce6,3,MOBILE MARKET,,OUTSIDE THE DISTRICT
101021090025,9f1c03e419ef4123953d941aacb6a851,1,RELATIVE,,WITHIN THE VILLAGE
101021090025,9f1c03e419ef4123953d941aacb6a851,2,MOBILE MARKET,,WITHIN THE VILLAGE
101021090034,d37cf73f9f58427ba0187485eb66f495,1,RELATIVE,,DEAD
101021090034,d37cf73f9f58427ba0187485eb66f495,2,RELATIVE,,WITHIN THE VILLAGE
101021090034,d37cf73f9f58427ba0187485eb66f495,3,MAIN MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
101021090034,d37cf73f9f58427ba0187485eb66f495,4,NGO,,IN/NEAR THE DISTRICT/URBAN CENTER
101021090034,d37cf73f9f58427ba0187485eb66f495,5,LOCAL MARKET,,IN/NEAR THE TOWN
101021090034,d37cf73f9f58427ba0187485eb66f495,6,LOCAL MARKET,,OUTSIDE THE REGION
101021090034,d37cf73f9f58427ba0187485eb66f495,7,LOCAL MARKET,,NEAR THE VILLAGE
101021090043,11faf1b9188e46508a50a3c691585e6c,1,RELATIVE,,DEAD
101021090043,11faf1b9188e46508a50a3c691585e6c,2,MAIN MARKET,,WITHIN THE VILLAGE
101021090043,11faf1b9188e46508a50a3c691585e6c,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101021090052,813e596660ed4689bb58e89d436b9f41,1,RELATIVE,,WITHIN THE VILLAGE
101021090052,813e596660ed4689bb58e89d436b9f41,2,LOCAL MARKET,,OUTSIDE THE REGION
101021090061,3813554a5e634625be3dbdef5f1cc4cf,1,MOBILE MARKET,,IN/NEAR THE TOWN
101021090070,5830cb7b073f4587b988d5905b872626,1,RELATIVE,,DEAD
101021090070,5830cb7b073f4587b988d5905b872626,2,MOBILE MARKET,,IN/NEAR THE TOWN
101021090070,5830cb7b073f4587b988d5905b872626,3,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
101021090079,c436ce777afa44e29b744f2c1c16b0a4,1,RELATIVE,,DEAD
101021090079,c436ce777afa44e29b744f2c1c16b0a4,2,RELATIVE,,WITHIN THE VILLAGE
101021090079,c436ce777afa44e29b744f2c1c16b0a4,3,MOBILE MARKET,,IN/NEAR THE TOWN
101021090088,5afc0f8639754661906e1b7803694c99,1,RELATIVE,,WITHIN THE VILLAGE
101021090088,5afc0f8639754661906e1b7803694c99,2,RELATIVE,,WITHIN THE VILLAGE
101021090088,5afc0f8639754661906e1b7803694c99,3,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
101021090088,5afc0f8639754661906e1b7803694c99,4,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101021090088,5afc0f8639754661906e1b7803694c99,5,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101021090097,bb51a9d41a714426bb414ef73b482ddc,1,RELATIVE,,WITHIN THE VILLAGE
101021090097,bb51a9d41a714426bb414ef73b482ddc,2,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
101021090108,800aaa0b931b4b1dbfb5e42033fec3ed,1,RELATIVE,,WITHIN THE VILLAGE
101021090108,800aaa0b931b4b1dbfb5e42033fec3ed,2,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101021090117,93bc3ef0bf814c55a2597c51e1da27fe,1,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101021090117,93bc3ef0bf814c55a2597c51e1da27fe,2,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101021090117,93bc3ef0bf814c55a2597c51e1da27fe,3,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101021090117,93bc3ef0bf814c55a2597c51e1da27fe,4,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101021090126,f66b5f34e656498b958672f2de32bbf2,1,LOCAL MARKET,,NEAR THE VILLAGE
101021090126,f66b5f34e656498b958672f2de32bbf2,2,MOBILE MARKET,,IN/NEAR THE TOWN
101021090126,f66b5f34e656498b958672f2de32bbf2,3,GOVERNMENT AGENCY,,NEAR THE VILLAGE
101021090135,024876ba7ba04b11a82d493c35742a6c,1,MOBILE MARKET,,IN/NEAR THE TOWN
101021090135,024876ba7ba04b11a82d493c35742a6c,2,LOCAL MARKET,,IN/NEAR THE TOWN
101021090144,57bbc5d32442410db3cb2307cf2a9840,1,RELATIVE,,DEAD
101021090144,57bbc5d32442410db3cb2307cf2a9840,2,MOBILE MARKET,,IN/NEAR THE TOWN
101021100019,1746088bd11c43c08de90a18f4d4da6e,1,RELATIVE,,IN/NEAR THE TOWN
101021100019,1746088bd11c43c08de90a18f4d4da6e,2,RELATIVE,,DEAD
101021100019,1746088bd11c43c08de90a18f4d4da6e,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101021100019,1746088bd11c43c08de90a18f4d4da6e,4,LOCAL MARKET,,IN/NEAR THE TOWN
101021100019,1746088bd11c43c08de90a18f4d4da6e,5,PRIVATE TRADER IN MAIN MARKET,,IN/NEAR THE TOWN
101021100041,e9d8bb2881b14b9da28cd828e765cd28,1,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE TOWN
