HHID,hh_n09a,hh_n09b,hh_n09c,hh_n10a,hh_n10b,hh_n10_1,hh_n10_2,hh_n10_2_oth,hh_n11,hh_n12a,hh_n12b,hh_n13a,hh_n13b,hh_n14,hh_n14_oth,hh_n15a,hh_n15b,hh_n16a,hh_n16b,hh_n16_oth,hh_n17,hh_n18,hh_n19,hh_n19_oth,hh_n20a,hh_n20b,hh_n20_oth,hh_n21a,hh_n21b,hh_n21c,hh_n22,hh_n23,hh_n24,hh_n24_oth,hh_n25a,hh_n25b,hh_n25c,hh_n25d,hh_n25e,hh_n25f,hh_n25g,hh_n25h,hh_n25i,hh_n25j,hh_n25k,hh_n25l,hh_n25m,hh_n25n,hh_n25o,hh_n25p,hh_n25q,hh_n25r,hh_n25s,hh_n25t,hh_n25u,hh_n25v,hh_n25w,hh_n25x,hh_n25y,hh_n26a,hh_n26b,hh_n26_oth,hh_n27,hh_n28,hh_n29a,hh_n29b,hh_n29_oth,hh_n30a1,hh_n30b1,hh_n30c1,hh_n30d1,hh_n30a2,hh_n30b2,hh_n30c2,hh_n30d2,hh_n30a3,hh_n30b3,hh_n30c3,hh_n30d3,hh_n30a4,hh_n30b4,hh_n30c4,hh_n30d4,hh_n30a5,hh_n30b5,hh_n30c5,hh_n30d5,hh_n30a6,hh_n30b6,hh_n30c6,hh_n30d6,hh_n30a7,hh_n30b7,hh_n30c7,hh_n30d7,hh_n30a8,hh_n30b8,hh_n30c8,hh_n30d8,hh_n31a1,hh_n31b1,hh_n31c1,hh_n31d1,hh_n31a2,hh_n31b2,hh_n31c2,hh_n31d2,hh_n31a3,hh_n31b3,hh_n31c3,hh_n31d3,hh_n32,hh_n34,hh_n35,hh_n36,hh_n37,hh_n38,hh_n39,hh_n40,hh_n41a,hh_n41b,hh_n41c,hh_n41d,hh_n41e,hh_n41f,hh_n41g,hh_n41h,hh_n41h_oth
023f5ffde17946cbb4c15fdc49c38d32,1,SALOON,96,2,,No,Not Available During Time in the EA,,1,2,,0,0,,,November,2019,No start-up capital,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,HIGH,LOW,,,AVERAGE,LOW,2,2,3,,,,,,,,,,Not profitable,,,Yes,,,,,2,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,3500,,,,,1200,2000,3500,0,0,0,0,0,0,0,0,
023f5ffde17946cbb4c15fdc49c38d32,2,MANDASI SELLING,10,1,,Yes,,,1,1,,0,0,,,December,2018,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,AVERAGE,AVERAGE,AVERAGE,HIGH,LOW,1,,,,,,,,,,,,Not profitable,Lack of cash,,No,NO,Lack of cash,,,2,5,5,4,1,6,4,5,3,1,5,3,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,9000,,,7500,12000,,,4000,5000,0,0,0,0,0,0,0,
024289306907479fb94cde22864ba929,1,SELLING OF GOODS THAT ARE IN SEASON,98,1,,Yes,,,1,1,,0,0,,,May,2005,Own-savings from non-agriculture,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,AVERAGE,1,1,2,2,2,3,3,3,1,1,2,,,,,Yes,,,,,1,5,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,75000,,,5000,20000,,,5000,0,2500,0,0,0,0,0,0,
0260e1e1323647dcafb9b224ebb7f344,1,GROCERY,47,2,,Yes,,,2,2,,0,0,,,May,2017,Own-savings from agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,HIGH,HIGH,HIGH,AVERAGE,AVERAGE,HIGH,HIGH,LOW,LOW,LOW,2,2,,,,,,,,,,,,,,Yes,,,,,3,10,1,10,2,30,5,12,1,5,3,12,4,12,1,12,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,39000,,,,,20000,39000,15000,21000,10000,3000,0,0,0,0,0,
027910a59eef4879b6f00abc63cd15b6,1,CURVING,97,1,,No,Not Available During Time in the EA,,2,1,,0,0,,,August,2014,No start-up capital,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,3,3,3,2,2,2,,,,,,,Seasonal work,,,No,YES,,,,1,5,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,1050000,,,,,150000,900000,936000,0,0,66000,0,0,0,0,0,
02857bb2a2814835b60023851d67ddfb,1,AGRO DEALER BUSINESS,46,1,,Yes,,,1,1,,0,0,,,September,2007,Own-savings from non-agriculture,,,Home (outside residence),,,,Traders,Othersmall businesses,,NO,NO,NO,NO,NO,,,,,,,,,,,,HIGH,LOW,LOW,LOW,1,1,1,2,2,2,3,3,,,,,,,,Yes,,,,,1,10,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,2500000,,,,,750000,1250000,1250000,1150000,0,100000,0,0,0,0,0,
028929048fb1494fbcc23d3be3ce2998,1,SELLING COOKING OIL,10,1,,Yes,,,1,1,,0,0,,,January,2019,Other (specify),,OWN SAVING FROM CASUAL LABOUR(GANYU),Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,LOW,LOW,AVERAGE,,,,,,,,,,,,,,Lack of cash,,,No,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,4000,4000,,,,,1400,1600,50,1000,0,0,0,0,0,
028f26caa07145689edb8651ce38dfaa,1,FLYING MANDASI,10,1,,Yes,,,1,1,,0,0,,,July,2019,Own-savings from non-agriculture,,,Home (outside residence),,,,Othersmall businesses,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,1,3,3,3,2,2,2,,,,Other (Specify),,WASWORKING,Yes,,,,,1,15,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,12000,15000,22000,,,,,8000,4000,1200,0,0,0,0,0,0,
02aaefff9c1b47a3afeedbee93149265,1,MAT SELLING,2,1,,Yes,,,1,1,,0,0,,,December,2017,No start-up capital,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,YES,Forest/wild park reserve,,,,,,,,AVERAGE,AVERAGE,AVERAGE,HIGH,,,AVERAGE,2,2,2,1,2,,,,,,,,Bad weather,,,Yes,,,,,1,3,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,35000,,,15000,40000,,,34000,0,0,1000,0,0,0,0,0,
02adf1093f674aa7a8e488fe05ef9ba3,1,SELLING CLOTHES,47,2,,Yes,,,2,2,,0,0,,,January,2017,Gift from family/friends,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,2,2,,,,,,,,,,,,,,Yes,,,,,2,5,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,0,0,0,0,0,0,0,
02b88bd8416340f8ace9945a5c93eeb0,1,CHARCOAL BURNING,2,1,,No,Not Available During Time in the EA,,2,1,,0,0,,,February,2011,Own-savings from agriculture,,,Home (outside residence),,,,Final consumers,Othersmall businesses,,NO,NO,NO,NO,YES,Own land,,,,,,,,,,,,LOW,LOW,AVERAGE,2,3,2,1,1,1,1,1,2,,,,,,,Yes,,,,,1,18,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,30000,45000,60000,,,,,25000,0,0,5000,0,0,0,0,0,
02c2ce6ec4574fba891a5ccb9f9667fc,1,ASSORTED GROCERIES,47,1,,Yes,,,2,1,,0,0,,,November,2017,Own-savings from agriculture,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,HIGH,HIGH,HIGH,HIGH,LOW,AVERAGE,2,2,2,2,1,1,,,,,,,Other (Specify),,OPERATED,Yes,,,,,3,8,1,12,1,30,6,12,2,30,4,12,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,120000,,,,,120000,160000,35000,0,80000,5000,0,0,0,0,0,
03068bb567f342b0b4623ca7fc2079a7,1,BREWS MASESE BEER,11,1,,Yes,,,1,1,,0,0,,,February,2003,Own-savings from agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,2,2,2,,,,,,,,,,,,,Yes,,,,,1,10,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,120000,,,120000,125500,,,90000,20000,10000,0,0,0,0,0,0,
0315023934ef44a19b10a204a9ab4188,1,KABAZA,49,1,,No,Not Available During Time in the EA,,2,1,,0,0,,,August,2018,Own-savings from non-agriculture,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,HIGH,LOW,LOW,AVERAGE,AVERAGE,2,1,2,2,3,3,2,,,,,,Other (Specify),,ALLMONTHSWASOPERATIONAL,Yes,,,,,1,26,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,39000,,,,,35000,40000,34000,5000,0,0,0,0,0,0,0,
0315023934ef44a19b10a204a9ab4188,2,CLAY POT MOLDING,23,2,,Yes,,,2,2,,0,0,,,May,2014,No start-up capital,,,Other fixed place,No,,,Final consumers,,,NO,NO,NO,NO,YES,Communal land,,,,,,,,,,,,,,HIGH,3,2,2,1,1,3,,,,,,,Bad weather,,,Yes,,,,,2,3,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,44000,,,,,25000,40000,43000,1000,0,0,0,0,0,0,0,
032560fd70604f46a8de6424cf9d13ca,1,BUILDER,95,1,,No,Not Available During Time in the EA,,2,1,,0,0,,,May,2014,No start-up capital,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,LOW,HIGH,HIGH,LOW,LOW,LOW,HIGH,3,3,1,2,2,,,,,,,,,,,Yes,,,,,1,30,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30,9,180000,0,,,,0,,,,140000,160000,300000,,,,,140000,0,0,0,0,0,0,0,0,
032560fd70604f46a8de6424cf9d13ca,2,BRAIDS HAIR,95,2,,Yes,,,2,2,,0,0,,,March,2010,No start-up capital,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,LOW,AVERAGE,HIGH,HIGH,LOW,LOW,LOW,2,3,2,1,1,,,,,,,,,,,Yes,,,,,2,6,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,10000,20000,30000,,,,,10000,0,0,0,0,0,0,0,0,
032bc3a7540f4e6f9fce4c8039b9d124,1,SELLING TOMATO,47,1,,Yes,,,1,1,,0,0,,,September,2019,Savings club,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,3,,,,,,,,Other (Specify),,BUSYWITHFARMING,No,YES,,,,1,25,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,30000,,,,,0,0,15000,0,0,0,0,0,0,0,0,
0369d0d4f7c948338137cfd7bd7ddaf4,1,LEND SOUND EQUIPMENTS,96,1,,Yes,,,2,1,,0,0,,,January,2009,Own-savings from non-agriculture,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,LOW,1,2,2,2,1,2,3,3,,,,,Lack of cash,,,Yes,,,,,1,3,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,12000,0,,,,0,,,,4300000,240000,300000,,,,,218000,4120000,0,60000,10000,0,0,0,0,
036c3f70b20d4c99819b5dacd9d164cb,1,FETCHING FIREWOOD AND SELLING,47,1,,Yes,,,1,1,2,0,0,,,January,2013,No start-up capital,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,LOW,LOW,AVERAGE,HIGH,HIGH,AVERAGE,AVERAGE,AVERAGE,2,1,1,1,,,,,,,,,,,,Yes,,,,,1,20,5,12,2,5,5,12,3,10,8,4,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,15000,18000,20000,,,,,0,0,0,0,0,0,0,0,0,
0373fea0b08b4ca28b5d9a18e093bb9e,1,SELLING IRISH POTATO,49,1,,Yes,,,1,1,,0,0,,,April,2016,Loan from family/friends,,,Mobile,,,,Final consumers,Traders,,NO,NO,NO,NO,NO,,,,,,,,,,,,AVERAGE,AVERAGE,LOW,AVERAGE,2,3,3,2,2,1,1,2,,,,,,,,Yes,,,,,1,20,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,600000,,,300000,450000,,,150000,450000,0,27000,0,0,0,0,1050,PLASTICBAG
038a8f41a2c14646ae62d1898a35a321,1,MANDAZI SELLING,47,1,,Yes,,,1,1,,0,0,,,June,2016,Own-savings from non-agriculture,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,,Seasonal work,,,No,YES,,,,1,14,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,15000,,,15000,30000,,,5000,10000,0,0,0,0,0,0,0,
038c3a60a6ab4613bd8b95f4c5688be3,1,SELLING OF PLASTIC SHOES,47,1,3,Yes,,,3,3,,0,0,,,March,2018,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,AVERAGE,AVERAGE,AVERAGE,AVERAGE,LOW,LOW,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,HIGH,,,,,,,,,,,,,,,,Yes,,,,,3,24,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,286000,,,250000,286000,,,113000,0,0,0,0,0,0,0,0,
038dea8bf30a4cf7be47cbaddb3e9c73,1,SELLING BANANA,46,1,,Yes,,,1,1,,0,0,,,June,2018,Loan from family/friends,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,AVERAGE,HIGH,,,,,,,,AVERAGE,AVERAGE,2,,,,,,,,,,,,Lack of cash,Own-Illness/Need to care for household members,,Yes,,,,,1,20,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,30000,,,0,30000,,,20000,0,10000,0,0,0,0,0,0,
03b1f015e1e4471abfcc1c09535eab46,1,BEER SELLER,11,1,,Yes,,,1,1,,0,0,,,December,2018,Own-savings from non-agriculture,,,Roadside,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,HIGH,LOW,LOW,HIGH,HIGH,3,3,2,2,,,,,,,,,Lack of cash,,,Yes,,,,,1,30,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,360000,,,,,100000,80000,180000,0,160000,15000,5000,0,0,0,0,
03dcf3ef05074fc5bdf35bf09ebf11ca,1,FETCHING AND SELLING FIREWOOD,47,1,,Yes,,,1,1,,0,0,,,May,2009,No start-up capital,,,Traditional market place,,,,Final consumers,Traders,,NO,NO,NO,NO,NO,,,,,,,AVERAGE,HIGH,LOW,AVERAGE,HIGH,HIGH,HIGH,HIGH,AVERAGE,2,,,,,,,,,,,,Bad weather,,,No,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000,,,30000,45000,,,35000,0,0,0,0,0,0,0,0,
03e1ccae17f3465fba5413877960c310,1,BUYING AND SELLING GOATS,47,1,,Yes,,,1,1,,0,0,,,January,1997,Own-savings from non-agriculture,,,Traditional market place,,,,Othersmall businesses,,,NO,NO,NO,NO,NO,,,,,,,,,,,,LOW,,AVERAGE,AVERAGE,2,2,2,2,1,1,1,2,,,,,Lack of cash,,,Yes,,,,,1,24,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,80000,80000,120000,,,,,20000,0,60000,0,0,0,0,0,0,
03e8493d068743a6af2162a3e64dc355,1,REAL ESTATE AGENT,77,1,,Yes,,,1,1,,0,0,,,October,2019,Own-savings from non-agriculture,,,Mobile,,,,Final consumers,,,YES,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,Not profitable,,,No,YES,,,,1,10,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,80000,80000,,,40000,0,0,20000,0,0,0,0,20000,AIRTIMEANDFOOD
03e8493d068743a6af2162a3e64dc355,2,ASSORTED ITEMS,47,1,2,Yes,,,1,2,,0,0,,,June,2019,Own-savings from non-agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,Lack of cash,Not profitable,,No,YES,,,,2,10,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,30000,,,30000,30000,,,-20000,0,50000,10000,0,0,0,0,0,
03ecedc167b54a8fa29e6cfab3fb6097,1,HARDWARE,46,1,,No,Not Available During Time in the EA,,2,2,,0,0,,,February,2018,Own-savings from agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,2,2,3,3,3,2,2,,,,Not profitable,,,Yes,,,,,3,15,4,7,2,20,7,4,1,30,14,7,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,150000,,,5000,20000,,,30000,0,50000,0,0,0,0,0,0,
041d4360919242578edd3cc9ab672e76,1,SELLING GROCERIES,47,1,,Yes,,,1,1,,0,0,,,August,2005,Gift from family/friends,,,Traditional market place,,,,Final consumers,,,NO,NO,YES,NO,NO,,,,,,,,,,,HIGH,LOW,LOW,LOW,LOW,1,2,2,2,2,3,3,,,,,,Lack of cash,,,Yes,,,,,1,25,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,500000,,,,,250000,400000,50000,0,500000,30000,0,12000,0,0,0,
041d4360919242578edd3cc9ab672e76,2,SELLING SOAP,47,2,,Yes,,,2,2,,0,0,,,April,2017,Gift from family/friends,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,HIGH,LOW,LOW,AVERAGE,AVERAGE,2,2,2,2,2,2,3,,,,,,Lack of cash,,,Yes,,,,,2,24,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,88000,,,,,50000,60000,40000,0,36000,5000,0,0,0,0,0,
043b0614c80041e7bb86224e331c7834,1,MAKING AND SELLING DUGOUT CANOUES,10,1,,Yes,,,1,1,,0,0,,,January,2018,Loan from family/friends,,,Other fixed place,No,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,AVERAGE,AVERAGE,,,,,,,3,,,1,,,,,,,,,,,,Yes,,,,,1,30,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,35000,,,35000,80000,,,10000,5000,0,5000,0,0,0,0,0,
043d6ea5fc97482fa451f144b5e90c02,1,CARPENTER,95,1,,Yes,,,1,1,,0,0,,,March,2006,Own-savings from non-agriculture,Proceeds from another business,,Home (outside residence),,,,Othersmall businesses,Other (specify),"Farmers,and kindergarten schools",NO,NO,NO,NO,NO,,,,,LOW,HIGH,AVERAGE,HIGH,HIGH,,,HIGH,HIGH,LOW,,1,,,,,,,,,,,,Other (Specify),Not profitable,LOWDEMAND,Yes,,,,,1,12,96,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,9,3000,0,,,,0,,,,78000,48000,120000,,,,,42000,90000,0,16000,0,0,0,0,0,
044ac700dc4f45dd8b2c560ef3ae45e4,1,CARPENTER,31,1,,Yes,,,1,1,,0,0,,,August,2018,Other (specify),,FROM SCHOOL ALLOWANCE,Roadside,,,,Final consumers,,,NO,NO,NO,NO,YES,Purchased from someone else,,,,,,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,AVERAGE,LOW,,,,,,,,,,,,,Seasonal work,,,Yes,,,,,1,22,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,350000,,,,,50000,100000,210000,30000,30000,20000,0,0,0,0,0,
044f0bdefc81439ba3ee3785738a0d66,1,RUNS A SMALL GROCERY SHOP,47,1,,Yes,,,1,1,,0,0,,,February,2019,Own-savings from agriculture,Loan from family/friends,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,LOW,AVERAGE,AVERAGE,2,2,2,1,1,1,3,3,,,,,,,,Yes,,,,,1,24,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,42000,35000,45000,,,,,19000,0,20000,3000,0,0,0,0,0,
0451bdd3c98f4c72b5cf4dcddb9e5bad,1,SELLING VEGETABLES,49,2,,Yes,,,2,2,,0,0,,,May,2009,Own-savings from non-agriculture,Gift from family/friends,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,LOW,,,,,,,,,,,,,,,,,,,,,,,Lack of cash,Lack of credit,,No,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,0,0,,,,,3000,6000,0,0,0,0,0,0,0,
0477f64669ab49d48cc78e92294b82bb,1,BRICKLAYER,41,3,,Yes,,,3,3,,0,0,,,March,2018,No start-up capital,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,1,2,2,,3,,,,,,Not profitable,,,Yes,,,,,3,30,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,2,6000,0,,,,0,,,,12500,8000,12500,,,,,6500,0,0,0,0,0,0,0,0,
0477f64669ab49d48cc78e92294b82bb,2,FIREWOOD SELLER,47,2,,Yes,,,2,2,,0,0,,,July,2000,No start-up capital,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,YES,Forest/wild park reserve,,,,,,,,,,HIGH,LOW,LOW,LOW,AVERAGE,2,3,2,2,2,2,2,,,,,,Seasonal work,,,Yes,,,,,2,8,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,3000,,,,,1600,3000,2200,0,0,0,0,0,0,0,800,MARKETFEE
047b3e0f65444089b0807c2b6daaa70a,1,WELDING,97,1,,Yes,,,2,1,,0,0,,,June,2014,Own-savings from agriculture,,,Commercial area shop,Yes,ESCOM/GRID,,Final consumers,,,YES,YES,YES,YES,NO,,,,,,,,,,,,LOW,LOW,AVERAGE,LOW,1,1,1,1,1,2,1,1,,,,,Not profitable,,,Yes,,,,,1,22,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,45000,18000,35000,,,,,27000,0,0,0,0,3500,0,0,5000,FOOD
04a87c97483d4568b5b72e3b40aa88f3,1,SELLS NANDOLO,45,1,,Yes,,,1,1,,0,0,,,August,2018,Own-savings from non-agriculture,,,Traditional market place,,,,Traders,Othersmall businesses,,NO,NO,NO,NO,NO,,,,,,,,,,,,AVERAGE,AVERAGE,AVERAGE,AVERAGE,1,3,3,2,3,2,2,,,,,,Seasonal work,Not profitable,,Yes,,,,,1,16,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,28000,,,8000,20000,,,6000,500,0,0,0,0,0,0,1500,BORDERPASSFEEINMOZAMBIQUE
04a8e8f755dd47f0bd7a1b6d589a8212,1,GROCERY,45,1,,Yes,,,1,1,,0,0,,,August,2019,Own-savings from agriculture,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,3,3,3,3,3,1,1,3,,Not profitable,,,Yes,,,,,1,14,11,8,2,14,4,8,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,30000,,,,,3000,5000,5000,10000,0,0,0,0,0,0,500,FOOD
04c51e48461447d3856c8347ce07e0ae,1,KACHASU BREWERY,11,2,,Yes,,,2,2,,0,0,,,January,2020,Proceeds from another business,,,Traditional market place,,,,Othersmall businesses,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,Other (Specify),,THEBUSINESSISFORBIDDENBYTHEIRCHURCH,Yes,,,,,2,24,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,36000,,,36000,36000,,,6300,25800,0,3900,0,0,0,0,0,
04c51e48461447d3856c8347ce07e0ae,2,FIREWOOD,46,1,2,Yes,,,1,1,2,0,0,,,September,2019,No start-up capital,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,YES,Communal land,,,,,,,,,,,,,,,,,,,2,2,3,3,2,2,,,Lack of non-labour inputs,Lack of cash,,Yes,,,,,2,8,6,6,1,8,6,6,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,6000,,,6000,12000,,,4000,0,6000,0,0,0,0,0,2000,RENTINGTOOLS
04d2b8f4308048d79edb72679d1482f6,1,BAKING AND SELLING MANDASI,47,2,,Yes,,,2,2,,0,0,,,January,2015,Loan from money lender,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,YES,Forest/wild park reserve,,,,,,,LOW,LOW,HIGH,HIGH,LOW,LOW,HIGH,HIGH,3,2,2,2,,,,,,,,,,,,Yes,,,,,2,20,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,15000,15000,18000,,,,,10000,5000,0,0,0,0,0,0,0,
04d2b8f4308048d79edb72679d1482f6,2,SELLING DIESEL,47,1,,Yes,,,1,1,,0,0,,,April,2015,Own-savings from agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,HIGH,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,LOW,LOW,1,3,2,2,,,,,,,,,,,,Yes,,,,,1,15,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,60000,,,,,55000,60000,40000,0,20000,0,0,0,0,0,0,
04d3645961f94db78bf7e65245832b1f,1,MAIZE BUSINESS,1,1,,Yes,,,1,1,,0,0,,,July,2018,No start-up capital,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,AVERAGE,,,,,,,,,,,,,,,,,,,,,,Not profitable,,,No,NO,Not profitable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168000,,,-1000,500,,,3000,0,0,0,0,0,0,0,0,
04d6048c1d574e149b5a427fbb502b3c,1,ZITUMBUWA,47,2,,Yes,,,2,2,,0,0,,,April,1970,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,1,2,2,2,,,,Own-Illness/Need to care for household members,,,No,YES,,,,2,10,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,19500,7000,19500,,,,,10000,6500,0,0,0,0,0,0,0,
