ea_id,com_cb01,com_cb03,com_cb04,com_cb05,com_cb05_oth,com_cb05_1,com_cb06,com_cb07,com_cb08
10204138,1,MALE,63,OTHER (SPECIFY),SCHOOL MANAGEMENT COMMITTEE CHAIR,4,44,PSLC,TUMBUKA
10204138,5,MALE,50,COUNSELOR TO HEADMAN,,11,30,NONE,TUMBUKA
10204138,3,MALE,36,OTHER (SPECIFY),SECURITY,10,15,JCE,TUMBUKA
10204138,6,MALE,44,OTHER (SPECIFY),DEPUTY HEDMASTER,3,4,JCE,TUMBUKA
10204138,4,MALE,57,OTHER (SPECIFY),VDC CHAIRMAN,1,48,NONE,TUMBUKA
10204138,7,MALE,38,COUNSELOR TO HEADMAN,,1,20,JCE,TUMBUKA
10204139,1,MALE,48,OTHER (SPECIFY),SMC CHAIRMAN,1,48,PSLC,TUMBUKA
10204139,3,MALE,56,COUNSELOR TO HEADMAN,,1,56,PSLC,NYAKYUSA
10204139,5,FEMALE,58,OTHER (SPECIFY),MOTHER GROUP CHAIRLADY,4,58,PSLC,TUMBUKA
10204139,2,MALE,39,OTHER (SPECIFY),PTA CHAIMAN,1,39,PSLC,TUMBUKA
10204139,4,MALE,52,OTHER (SPECIFY),VILLAGE REPRESENTATIVE,2,50,MSCE,TUMBUKA
10204139,6,MALE,44,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE CHAIRMAN,4,44,MSCE,TUMBUKA
10204140,5,MALE,51,COUNSELOR TO HEADMAN,,1,51,JCE,TUMBUKA
10204140,3,MALE,40,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE CHAIRMAN,1,40,MSCE,TUMBUKA
10204140,6,MALE,45,OTHER (SPECIFY),SECRETARY TO VILLAGE HEAD,15,45,JCE,TUMBUKA
10204140,2,MALE,46,OTHER (SPECIFY),SCHOOL MANAGEMENT COMMITTEE CHAIRMAAN,3,24,MSCE,TONGA
10204140,4,MALE,36,OTHER (SPECIFY),PTA CHAIRMAN,3,36,JCE,NYANJA
10204140,1,MALE,47,SCHOOL HEADMASTER,,12,5,MSCE,TUMBUKA
10205141,2,MALE,44,OTHER (SPECIFY),HEALTH VOLUNTEER,1,17,JCE,TUMBUKA
10205141,3,MALE,35,HEADMAN,,2,2,JCE,NKHONDE
10205141,5,MALE,63,OTHER (SPECIFY),VILLAGE,20,63,PSLC,TUMBUKA
10205141,1,MALE,42,OTHER (SPECIFY),PTA CHAIRMAN,1,15,MSCE,TUMBUKA
10205141,4,FEMALE,51,OTHER (SPECIFY),VDC MEMBER,1,36,NONE,TUMBUKA
10205142,3,FEMALE,20,OTHER (SPECIFY),FARMER,3,3,NONE,TUMBUKA
10205142,2,FEMALE,35,OTHER (SPECIFY),FARMER,13,13,NONE,CHEWA
10205142,12,MALE,49,HEADMAN,,3,49,PSLC,TUMBUKA
10205142,11,MALE,52,RELIGIOUS LEADER,,17,40,JCE,TUMBUKA
10205142,8,FEMALE,40,BUSINESS MAN/WOMAN,,6,6,PSLC,TUMBUKA
10205142,5,FEMALE,59,OTHER (SPECIFY),GENERAL FARMING,40,59,JCE,TUMBUKA
10205142,10,FEMALE,30,SCHOOL TEACHER,,4,4,MSCE,TUMBUKA
10205142,6,MALE,40,HEALTH WORKER,,7,7,PSLC,CHEWA
10205142,4,FEMALE,28,OTHER (SPECIFY),RICE FARMER,11,11,PSLC,TUMBUKA
10205142,7,MALE,53,OTHER (SPECIFY),FARMER,34,34,NONE,CHEWA
10205142,1,FEMALE,39,OTHER (SPECIFY),VILLAGE MEMBER,19,19,NONE,NKHONDE
10205142,9,MALE,59,RELIGIOUS LEADER,,3,29,NONE,TUMBUKA
10220143,5,MALE,59,OTHER (SPECIFY),CHIEFS SECRETARY,2,12,PSLC,NKHONDE
10220143,4,MALE,83,HEADMAN,,23,83,NONE,NKHONDE
10220143,2,MALE,58,COUNSELOR TO HEADMAN,,5,58,PSLC,NKHONDE
10220143,3,MALE,52,OTHER (SPECIFY),MENBER OF VILLAGE DEVELOPMENT COMMITTEE,7,52,PSLC,NKHONDE
10220143,1,MALE,51,OTHER (SPECIFY),PTA CHAIRMAN,2,23,PSLC,NKHONDE
10220144,1,FEMALE,34,OTHER (SPECIFY),PROMOTER IN MWAHIMBA VILLAGE,4,34,JCE,TUMBUKA
10220144,2,MALE,52,OTHER (SPECIFY),VDC CHAIMAN,6,52,MSCE,NKHONDE
10220144,3,MALE,51,OTHER (SPECIFY),SMC CHAIRMAN,2,19,MSCE,NKHONDE
10220144,8,MALE,60,HEADMAN,,5,60,PSLC,YAO
10220144,7,MALE,55,OTHER (SPECIFY),DEPUTY HEADMASTER,10,7,JCE,NKHONDE
10220144,5,MALE,54,SCHOOL HEADMASTER,,21,4,MSCE,LAMBYA
10220144,6,FEMALE,49,SCHOOL TEACHER,,25,7,MSCE,NKHONDE
10220144,4,MALE,53,OTHER (SPECIFY),PTA CHAIRMAN,2,25,PSLC,NKHONDE
10220145,6,FEMALE,52,OTHER (SPECIFY),LEAD MOTHER,6,30,PSLC,TUMBUKA
10220145,2,MALE,30,OTHER (SPECIFY),VDC  VICE SECRETARY,1,30,MSCE,NKHONDE
10220145,4,FEMALE,36,OTHER (SPECIFY),MEMBER OF THE VILLAGE,20,28,JCE,NKHONDE
10220145,3,FEMALE,61,OTHER (SPECIFY),MOTHER GROUP VICE SECRETARY,3,61,PSLC,NKHONDE
10220145,5,FEMALE,68,HEADMAN,,5,68,NONE,NKHONDE
10220145,1,MALE,62,COUNSELOR TO HEADMAN,,6,62,PSLC,TUMBUKA
10220146,8,MALE,58,SCHOOL HEADMASTER,,27,3,NON-UNIVERSITY DIPLOMA,NGONI
10220146,1,MALE,44,COUNSELOR TO HEADMAN,,0,44,MSCE,TUMBUKA
10220146,6,FEMALE,43,OTHER (SPECIFY),VILLAGE,43,43,PSLC,NKHONDE
10220146,7,FEMALE,55,OTHER (SPECIFY),SECRETARY TO THE VILLAGE HEAD,1,30,NONE,NKHONDE
10220146,5,MALE,53,OTHER (SPECIFY),SMCCHAIRMAN,3,5,NON-UNIVERSITY DIPLOMA,NKHONDE
10220146,4,MALE,26,COUNSELOR TO HEADMAN,,2,26,MSCE,TUMBUKA
10220146,2,FEMALE,56,OTHER (SPECIFY),VDC TREASURE,5,56,NONE,NKHONDE
10220146,3,MALE,45,OTHER (SPECIFY),CHAIR HEALTH COMMITEE,10,35,PSLC,NKHONDE
10220147,3,MALE,36,OTHER (SPECIFY),VILLAGE MEMBER,20,36,MSCE,TUMBUKA
10220147,6,MALE,55,HEADMAN,,2,55,PSLC,NKHONDE
10220147,2,MALE,59,OTHER (SPECIFY),PTA CHAIRMAN,2,59,JCE,TUMBUKA
10220147,1,MALE,53,COUNSELOR TO HEADMAN,,3,53,JCE,NKHONDE
10220147,4,MALE,40,OTHER (SPECIFY),VDC CHAIRMAN,1,30,MSCE,NKHONDE
10220147,5,FEMALE,62,OTHER (SPECIFY),MOTHER GROUP SECRETARY,6,48,JCE,NKHONDE
10301148,6,MALE,51,POLICE,,5,51,NONE,TONGA
10301148,8,MALE,68,COUNSELOR TO HEADMAN,,2,68,NONE,TONGA
10301148,2,FEMALE,52,OTHER (SPECIFY),MOTHER GROUP,10,9,JCE,TONGA
10301148,7,MALE,60,RELIGIOUS LEADER,,12,60,JCE,TONGA
10301148,4,MALE,42,SCHOOL HEADMASTER,,20,19,MSCE,TUMBUKA
10301148,5,FEMALE,34,OTHER (SPECIFY),YOUTH,6,19,NONE,TONGA
10301148,1,MALE,50,OTHER (SPECIFY),VDC CHAIRMAN,7,50,JCE,TONGA
10301148,9,MALE,43,OTHER (SPECIFY),SCHOOL COMMITTEE,5,43,NONE,TONGA
10301148,3,FEMALE,42,OTHER (SPECIFY),SUB VDC,1,42,NONE,TONGA
10301149,5,FEMALE,38,OTHER (SPECIFY),VILLAGE MEMBER,20,20,NONE,TONGA
10301149,3,MALE,40,HEADMAN,,10,40,NONE,LOMWE
10301149,2,FEMALE,35,OTHER (SPECIFY),VILLAGE MEMBER,3,3,NONE,TONGA
10301149,4,MALE,55,COUNSELOR TO HEADMAN,,5,55,PSLC,TONGA
10301149,1,MALE,44,OTHER (SPECIFY),VILLAGE MEMBER,44,44,NONE,TONGA
10301150,2,FEMALE,48,HEADMAN,,4,48,NONE,TONGA
10301150,8,MALE,38,HEALTH WORKER,,3,38,MSCE,TONGA
10301150,3,FEMALE,47,OTHER (SPECIFY),MEMBER VDC,1,47,NONE,TONGA
10301150,5,MALE,66,POLICE,,20,66,NONE,TONGA
10301150,6,FEMALE,40,BUSINESS MAN/WOMAN,,1,40,NONE,TONGA
10301150,7,FEMALE,25,,,1,25,NONE,TONGA
10301150,4,MALE,62,SCHOOL HEADMASTER,,6,62,PSLC,TONGA
10301150,1,FEMALE,44,OTHER (SPECIFY),MEMBER VDC,0,44,NONE,TONGA
10301151,1,MALE,41,HEADMAN,,16,24,NONE,TONGA
10301151,2,MALE,41,RELIGIOUS LEADER,,5,24,NONE,TONGA
10301151,3,MALE,32,OTHER (SPECIFY),VILLAGE MEMBER,24,24,NONE,TONGA
10301151,4,FEMALE,26,OTHER (SPECIFY),VILLAGE MEMBER,7,7,NONE,TONGA
10301151,5,FEMALE,39,SPOUSE OF HEADMAN,,25,25,PSLC,TONGA
10302152,6,MALE,32,OTHER (SPECIFY),CITIZEN,24,24,PSLC,TONGA
10302152,2,MALE,25,OTHER (SPECIFY),YOUTH,3,6,MSCE,TONGA
10302152,3,MALE,22,OTHER (SPECIFY),YOUTH,2,22,MSCE,TONGA
10302152,4,FEMALE,56,HEADMAN,,2,20,NONE,TONGA
10302152,1,MALE,45,HEADMAN,,3,45,NONE,TONGA
10302152,8,FEMALE,38,OTHER (SPECIFY),VDC MEMBER,3,25,NONE,TONGA
10302152,10,MALE,54,RELIGIOUS LEADER,,14,51,PSLC,TONGA
10302152,5,MALE,63,HEADMAN,,2,63,NONE,TONGA
10302152,7,MALE,25,OTHER (SPECIFY),CITIZE,25,25,MSCE,TONGA
10302152,9,FEMALE,33,HEALTH WORKER,,8,14,JCE,TONGA
10303153,3,MALE,62,HEADMAN,,6,59,JCE,TONGA
10303153,1,MALE,73,HEADMAN,,34,73,JCE,TONGA
10303153,2,MALE,68,HEADMAN,,19,30,JCE,TONGA
10303153,4,FEMALE,54,OTHER (SPECIFY),VDC MEMBER,1,33,NONE,TONGA
10303153,5,MALE,49,HEADMAN,,2,29,NON-UNIVERSITY DIPLOMA,TONGA
10304154,8,MALE,44,COUNSELOR TO HEADMAN,,2,44,PSLC,TONGA
10304154,4,MALE,49,POLICE,,15,49,PSLC,TONGA
10304154,2,FEMALE,62,RELIGIOUS LEADER,,2,62,NONE,TONGA
10304154,6,MALE,44,COUNSELOR TO HEADMAN,,1,44,NONE,TONGA
10304154,5,MALE,65,HEADMAN,,2,65,NONE,TONGA
10304154,3,FEMALE,41,,,3,22,NONE,TONGA
10304154,1,FEMALE,60,BUSINESS MAN/WOMAN,,4,60,NONE,TONGA
10304154,7,MALE,77,HEADMAN,,16,77,NONE,TONGA
10304155,6,MALE,54,HEADMAN,,6,52,JCE,TONGA
10304155,4,FEMALE,68,OTHER (SPECIFY),CHSIPERSON AT CHURCH,45,45,NONE,TONGA
10304155,5,MALE,52,RELIGIOUS LEADER,,17,20,MSCE,TONGA
10304155,7,MALE,63,COUNSELOR TO HEADMAN,,4,43,MSCE,TONGA
10304155,2,FEMALE,62,OTHER (SPECIFY),CHURCH ELDER,10,38,NONE,TONGA
10304155,1,MALE,43,OTHER (SPECIFY),VDC MEMBER,1,43,PSLC,TONGA
10304155,3,MALE,42,RELIGIOUS LEADER,,15,8,MSCE,TUMBUKA
10305156,3,MALE,36,OTHER (SPECIFY),VDC  MEMBER,1,36,JCE,TONGA
10305156,1,MALE,48,HEADMAN,,8,48,PSLC,TONGA
10305156,5,MALE,60,OTHER (SPECIFY),20,63,63,NONE,TONGA
10305156,4,FEMALE,54,OTHER (SPECIFY),MOTHER GROUP,2,54,PSLC,TONGA
10305156,2,MALE,46,POLICE,,3,46,PSLC,TONGA
10305156,6,FEMALE,25,HEALTH WORKER,,2,25,MSCE,TONGA
10305156,7,FEMALE,55,BUSINESS MAN/WOMAN,,5,54,NONE,TONGA
10306157,2,MALE,79,POLICE,,12,79,NONE,TONGA
10306157,5,FEMALE,48,SCHOOL TEACHER,,1,5,NONE,TONGA
10306157,8,FEMALE,34,OTHER (SPECIFY),PTA MEMBER,4,12,PSLC,TONGA
10306157,3,FEMALE,24,SCHOOL TEACHER,,5,24,PSLC,TONGA
10306157,9,MALE,59,HEALTH WORKER,,1,59,NONE,TONGA
10306157,1,MALE,70,OTHER (SPECIFY),COMMUNITY MEMBER,2,70,NONE,TONGA
10306157,4,MALE,60,HEADMAN,,16,60,NONE,TONGA
10306157,6,FEMALE,54,COUNSELOR TO HEADMAN,,3,19,PSLC,TONGA
10306157,7,FEMALE,32,,,2,16,NONE,TONGA
10306158,1,MALE,67,HEADMAN,,4,67,PSLC,TONGA
10306158,2,MALE,28,OTHER (SPECIFY),VILLAGE MEMBER,23,23,PSLC,TONGA
10306158,3,MALE,43,RELIGIOUS LEADER,,2,43,PSLC,TONGA
10306158,4,FEMALE,44,OTHER (SPECIFY),VILLAGE,44,44,PSLC,TONGA
10307159,4,MALE,68,OTHER (SPECIFY),SCHOOL COMMITTEE,2,68,NONE,TONGA
10307159,5,MALE,71,OTHER (SPECIFY),CHAIRMAN SCHOOL COMMITTEE,2,71,PSLC,TONGA
10307159,6,MALE,57,HEADMAN,,6,67,NONE,TONGA
10307159,1,MALE,71,OTHER (SPECIFY),PTA CHAIRMAN,1,71,NONE,TONGA
10307159,3,FEMALE,52,OTHER (SPECIFY),MOTHER GROUP CHAIR,2,52,JCE,TONGA
10307159,7,MALE,44,POLICE,,14,44,NONE,TONGA
10307159,2,FEMALE,32,OTHER (SPECIFY),SECRETARY MOTHER GROUP,1,32,NONE,TONGA
10308160,3,MALE,55,HEADMAN,,1,44,JCE,TONGA
10308160,1,MALE,80,COUNSELOR TO HEADMAN,,2,50,PSLC,TONGA
10308160,5,FEMALE,63,RELIGIOUS LEADER,,5,50,JCE,TONGA
10308160,2,MALE,47,COUNSELOR TO HEADMAN,,28,28,PSLC,TONGA
10308160,4,FEMALE,32,OTHER (SPECIFY),VILLAGE MEMBER,32,32,NONE,TONGA
10309161,2,MALE,48,OTHER (SPECIFY),SECTRARY,6,48,NONE,TUMBUKA
10309161,3,MALE,45,OTHER (SPECIFY),HSA,15,45,MSCE,TUMBUKA
10309161,1,MALE,45,OTHER (SPECIFY),VDC,2,45,MSCE,TUMBUKA
10309161,5,FEMALE,41,OTHER (SPECIFY),MANAGEMENT SCHOOL COMMITTEE,4,41,NONE,TUMBUKA
10309161,4,FEMALE,43,OTHER (SPECIFY),SCHOOL COMMITTEE,2,43,NONE,TUMBUKA
10309161,8,MALE,56,HEADMAN,,11,56,JCE,TUMBUKA
10309161,6,FEMALE,57,OTHER (SPECIFY),MOTHER GROUP TREASURE,5,57,NONE,TUMBUKA
10309161,7,MALE,80,HEADMAN,,20,50,JCE,TUMBUKA
10309162,5,FEMALE,32,BUSINESS MAN/WOMAN,,2,32,PSLC,TUMBUKA
10309162,2,FEMALE,42,SPOUSE OF HEADMAN,,24,25,NONE,TONGA
10309162,1,MALE,45,HEADMAN,,10,45,NONE,TONGA
10309162,3,MALE,44,COUNSELOR TO HEADMAN,,10,44,NONE,TONGA
10309162,4,MALE,37,OTHER (SPECIFY),VILLAGE MEMBER,37,37,NONE,TONGA
10310163,7,MALE,55,RELIGIOUS LEADER,,3,55,NONE,TUMBUKA
10310163,4,MALE,50,COUNSELOR TO HEADMAN,,3,50,NONE,TUMBUKA
10310163,2,MALE,63,OTHER (SPECIFY),SCHOOL COMMITEE,17,30,NONE,TUMBUKA
10310163,5,MALE,26,OTHER (SPECIFY),YOUTH,2,26,MSCE,TUMBUKA
10310163,3,MALE,35,POLICE,,5,35,NONE,TUMBUKA
10310163,1,MALE,59,HEADMAN,,3,27,NONE,TUMBUKA
10310163,6,FEMALE,34,OTHER (SPECIFY),VDC CHAIR,0,34,NONE,TUMBUKA
10312164,4,FEMALE,60,OTHER (SPECIFY),VILLAGE MEMBER,60,60,NONE,TONGA
10312164,1,MALE,56,OTHER (SPECIFY),PTA CHAIPERSON,2,10,JCE,TONGA
10312164,3,MALE,56,HEADMAN,,7,56,NONE,TONGA
10312164,2,MALE,71,HEADMAN,,13,24,PSLC,TONGA
10312164,5,FEMALE,39,SPOUSE OF HEADMAN,,20,20,NONE,TONGA
10312165,4,MALE,36,OTHER (SPECIFY),CITIZEN,36,36,JCE,TONGA
10312165,5,FEMALE,23,OTHER (SPECIFY),CITIZEN,0,23,JCE,TONGA
10312165,8,MALE,24,OTHER (SPECIFY),CITIZEN,0,24,NONE,TONGA
10312165,3,MALE,40,HEADMAN,,3,18,PSLC,LAMBYA
10312165,6,MALE,23,OTHER (SPECIFY),CITIZEN,0,23,"UNIVERSITY DIPLOMA, DEGREE",TONGA
10312165,7,FEMALE,67,HEADMAN,,3,67,PSLC,TONGA
10312165,2,FEMALE,38,COUNSELOR TO HEADMAN,,10,38,JCE,TONGA
10312165,1,MALE,42,POLICE,,1,13,JCE,SUKWA
10312166,3,FEMALE,54,COUNSELOR TO HEADMAN,,5,15,NONE,TONGA
10312166,4,MALE,42,OTHER (SPECIFY),VILLAGE NUMBER,42,42,PSLC,TONGA
10312166,2,MALE,45,HEADMAN,,5,24,MSCE,TONGA
10312166,6,MALE,47,OTHER (SPECIFY),SCHOOL COMMITTEE TREASURE,2,47,PSLC,TONGA
10312166,1,MALE,82,OTHER (SPECIFY),VILLAGE MEMBER,42,42,NONE,TONGA
10312166,5,FEMALE,69,OTHER (SPECIFY),VILLAGE MEMBER,69,69,PSLC,TONGA
10312167,6,FEMALE,57,OTHER (SPECIFY),MOTHER GROUP,3,57,NONE,TONGA
10312167,1,MALE,60,HEADMAN,,8,60,NONE,TONGA
10312167,3,MALE,44,POLICE,,3,44,NONE,TONGA
10312167,7,MALE,66,OTHER (SPECIFY),CITIZEN,66,66,NONE,TONGA
10312167,4,FEMALE,59,HEADMAN,,4,59,NONE,TONGA
10312167,2,MALE,74,OTHER (SPECIFY),SECRETARY  OF CHIEF,8,74,NONE,TONGA
10312167,5,FEMALE,43,BUSINESS MAN/WOMAN,,3,43,NONE,TONGA
10320168,3,MALE,55,OTHER (SPECIFY),VILLAGE MEMBER,15,40,PSLC,TONGA
10320168,2,FEMALE,63,COUNSELOR TO HEADMAN,,12,40,PSLC,TONGA
10320168,5,MALE,48,RELIGIOUS LEADER,,10,33,MSCE,TUMBUKA
10320168,4,FEMALE,37,BUSINESS MAN/WOMAN,,3,37,PSLC,TONGA
10320168,1,MALE,32,BUSINESS MAN/WOMAN,,8,30,JCE,TONGA
10401169,2,MALE,57,HEADMAN,,8,57,JCE,TUMBUKA
10401169,4,MALE,65,,,3,65,NONE,TUMBUKA
10401169,3,FEMALE,27,OTHER (SPECIFY),FARMER,5,27,PSLC,TUMBUKA
10401169,6,MALE,30,OTHER (SPECIFY),SECRETARY VDC,3,30,MSCE,TUMBUKA
10401169,1,FEMALE,40,,,5,3,NONE,TUMBUKA
10401169,8,MALE,50,OTHER (SPECIFY),CITIZEN,33,33,NONE,TUMBUKA
10401169,9,FEMALE,40,OTHER (SPECIFY),MOTHER GROUP,1,40,NONE,TUMBUKA
10401169,10,FEMALE,56,,,8,56,NONE,TUMBUKA
10401169,5,MALE,34,HEALTH WORKER,,4,20,NONE,TUMBUKA
10401169,7,MALE,46,POLICE,,26,26,NONE,TUMBUKA
10401170,7,MALE,39,POLICE,,3,39,PSLC,TUMBUKA
10401170,3,MALE,30,OTHER (SPECIFY),CHAIRMAN OF VDC,3,16,MSCE,TUMBUKA
10401170,5,MALE,30,,,2,30,JCE,TUMBUKA
10401170,4,MALE,30,COUNSELOR TO HEADMAN,,3,30,JCE,TUMBUKA
10401170,6,FEMALE,21,OTHER (SPECIFY),VDC MEMBER,1,3,PSLC,TUMBUKA
10401170,2,MALE,41,OTHER (SPECIFY),FORESTRY ADVISOR,9,9,JCE,TUMBUKA
10401170,1,MALE,32,SCHOOL HEADMASTER,,3,10,MSCE,CHEWA
10401171,2,MALE,47,OTHER (SPECIFY),VDC CHAIRMAN,3,18,JCE,TUMBUKA
10401171,3,MALE,35,OTHER (SPECIFY),PTA,1,35,NONE,TUMBUKA
10401171,5,MALE,62,RELIGIOUS LEADER,,6,62,JCE,TUMBUKA
10401171,1,MALE,61,HEADMAN,,10,61,NONE,TUMBUKA
10401171,6,FEMALE,35,POLICE,,1,35,JCE,TUMBUKA
10401171,4,MALE,48,SCHOOL HEADMASTER,,11,10,MSCE,TUMBUKA
10401171,8,FEMALE,25,BUSINESS MAN/WOMAN,,10,10,NONE,TUMBUKA
10401171,7,MALE,49,OTHER (SPECIFY),SCHOOL COMMITTEE,1,45,NONE,TUMBUKA
10401172,7,MALE,21,OTHER (SPECIFY),CITIZEN,21,21,MSCE,TUMBUKA
10401172,4,FEMALE,31,HEALTH WORKER,,12,8,MSCE,TUMBUKA
10401172,6,MALE,54,OTHER (SPECIFY),LEED FARMER,6,54,JCE,TUMBUKA
10401172,3,FEMALE,47,SPOUSE OF HEADMAN,,28,28,NONE,TUMBUKA
10401172,10,MALE,54,HEADMAN,,6,54,PSLC,TUMBUKA
10401172,9,FEMALE,18,,,1,18,NONE,TUMBUKA
10401172,1,MALE,66,HEADMAN,,11,31,JCE,TUMBUKA
10401172,5,MALE,57,OTHER (SPECIFY),FORESTRY,29,12,MSCE,TUMBUKA
10401172,8,MALE,53,SCHOOL HEADMASTER,,20,4,MSCE,NKHONDE
10401172,2,FEMALE,34,OTHER (SPECIFY),VDC CHAIRLADY,1,34,JCE,TUMBUKA
10401173,3,MALE,64,OTHER (SPECIFY),SECLITARY OF LUKUNGIRO,10,64,MSCE,TUMBUKA
10401173,6,FEMALE,40,POLICE,,1,25,NONE,TUMBUKA
10401173,7,MALE,40,ASSISTANT AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,2,40,NONE,TUMBUKA
10401173,2,MALE,87,HEADMAN,,8,87,NONE,TUMBUKA
10401173,1,MALE,61,HEADMAN,,5,61,PSLC,TUMBUKA
10401173,4,FEMALE,60,BUSINESS MAN/WOMAN,,2,42,NONE,TUMBUKA
10401173,5,FEMALE,36,BUSINESS MAN/WOMAN,,3,16,PSLC,TUMBUKA
10401174,4,MALE,63,HEADMAN,,3,63,NONE,TUMBUKA
10401174,5,FEMALE,42,OTHER (SPECIFY),VDC TREASURE,6,42,NONE,TUMBUKA
10401174,1,MALE,69,OTHER (SPECIFY),TREASURE SCHOOL COMMITEEE,3,69,NONE,TUMBUKA
10401174,3,FEMALE,49,OTHER (SPECIFY),MOTHER GROUP,3,38,NONE,TUMBUKA
10401174,6,MALE,69,HEADMAN,,10,69,JCE,TUMBUKA
10401174,2,FEMALE,24,OTHER (SPECIFY),YOUTH,2,24,JCE,TUMBUKA
10403175,2,MALE,32,OTHER (SPECIFY),VDC CHAIRMAN,5,20,JCE,TUMBUKA
10403175,7,MALE,59,OTHER (SPECIFY),TREASURE  SCHOOL COMMITEE,5,59,NONE,TUMBUKA
10403175,6,MALE,38,POLICE,,14,38,NONE,TUMBUKA
10403175,4,MALE,51,RELIGIOUS LEADER,,19,51,MSCE,TUMBUKA
10403175,5,FEMALE,42,OTHER (SPECIFY),MOTHERS GROUP,3,20,NONE,TUMBUKA
10403175,3,MALE,36,OTHER (SPECIFY),SCHOOL COMMITTEE,6,36,NONE,TUMBUKA
10403175,1,MALE,54,HEADMAN,,18,54,NONE,TUMBUKA
10403176,2,MALE,57,COUNSELOR TO HEADMAN,,10,48,JCE,TUMBUKA
10403176,4,FEMALE,46,OTHER (SPECIFY),DEPUTY HEADMASTER,1,9,MSCE,TUMBUKA
10403176,3,MALE,57,OTHER (SPECIFY),VDC CHAIMAN,6,57,JCE,TUMBUKA
10403176,5,MALE,37,OTHER (SPECIFY),PTA VICE CHAIRMAN,0,36,PSLC,TUMBUKA
10403176,1,MALE,69,HEADMAN,,24,65,PSLC,TUMBUKA
10403177,2,MALE,49,OTHER (SPECIFY),VDC CHAIRMAN,5,49,JCE,TUMBUKA
10403177,4,MALE,51,BUSINESS MAN/WOMAN,,3,51,PSLC,TUMBUKA
10403177,3,MALE,67,HEADMAN,,10,67,PSLC,TUMBUKA
10403177,1,MALE,62,OTHER (SPECIFY),PTA CHAIRMAN,3,62,MSCE,TUMBUKA
10403177,5,FEMALE,35,,,2,5,JCE,TUMBUKA
10404178,5,MALE,52,OTHER (SPECIFY),CHAIR LADY MOTHERGROUP,3,38,PSLC,TUMBUKA
10404178,2,MALE,64,OTHER (SPECIFY),PTA CHAIRMAN,1,60,MSCE,TUMBUKA
10404178,1,FEMALE,45,OTHER (SPECIFY),VDC VICE CHAIR LADY,0,30,PSLC,TUMBUKA
10404178,3,MALE,71,HEADMAN,,20,71,PSLC,TUMBUKA
10404178,6,MALE,65,COUNSELOR TO HEADMAN,,5,65,PSLC,TUMBUKA
10404178,4,MALE,60,OTHER (SPECIFY),SCHOOL COMMITEE CHAIRMAN,0,50,PSLC,TUMBUKA
10404179,2,MALE,35,OTHER (SPECIFY),VDC. MEMBER,15,3,JCE,TUMBUKA
10404179,1,MALE,78,RELIGIOUS LEADER,,72,30,JCE,TUMBUKA
10404179,7,FEMALE,62,OTHER (SPECIFY),SCHOOL COMMITEE,15,41,PSLC,TUMBUKA
10404179,5,MALE,21,OTHER (SPECIFY),YOUTH,2,21,MSCE,TUMBUKA
10404179,4,MALE,35,POLICE,,3,10,PSLC,TUMBUKA
10404179,6,FEMALE,33,BUSINESS MAN/WOMAN,,2,10,MSCE,TUMBUKA
10404179,3,MALE,42,HEALTH WORKER,,20,25,MSCE,TUMBUKA
10405180,2,MALE,36,OTHER (SPECIFY),SMC CHAIR MAN,1,36,PSLC,TUMBUKA
10405180,6,MALE,48,COUNSELOR TO HEADMAN,,4,7,NONE,TUMBUKA
10405180,3,FEMALE,40,OTHER (SPECIFY),MOTHER GROUP,0,5,PSLC,TUMBUKA
10405180,5,MALE,45,OTHER (SPECIFY),PTA CHAIRMAN,2,10,PSLC,TUMBUKA
10405180,1,MALE,38,OTHER (SPECIFY),VDC CHAIRMAN,8,38,JCE,TUMBUKA
10405180,4,MALE,69,HEADMAN,,19,45,NONE,TUMBUKA
10405180,7,MALE,29,BUSINESS MAN/WOMAN,,3,3,MSCE,TUMBUKA
10405181,3,FEMALE,20,BUSINESS MAN/WOMAN,,5,5,PSLC,TUMBUKA
10405181,5,FEMALE,54,RELIGIOUS LEADER,,9,40,PSLC,TUMBUKA
10405181,4,FEMALE,50,OTHER (SPECIFY),CITIZEN,39,39,NONE,TUMBUKA
10405181,2,MALE,35,OTHER (SPECIFY),CHAIRMAN OF THE VILLAGEHEADMAN,1,30,PSLC,TUMBUKA
10405181,1,MALE,36,OTHER (SPECIFY),POLICE COMMUNITY,12,35,PSLC,TUMBUKA
10405181,6,MALE,32,OTHER (SPECIFY),CITIZEN,32,32,NONE,TUMBUKA
10407182,4,FEMALE,50,OTHER (SPECIFY),VDC SECRETARY,4,33,NONE,TUMBUKA
10407182,3,MALE,39,OTHER (SPECIFY),PTA CHAIRMAN,4,39,JCE,TUMBUKA
10407182,1,MALE,45,OTHER (SPECIFY),SECRETARY TO THE VILLAGE HEAD,8,22,MSCE,TUMBUKA
10407182,2,MALE,57,OTHER (SPECIFY),VICE PTA CHAIRMAN,4,57,PSLC,TUMBUKA
10407182,5,MALE,51,OTHER (SPECIFY),SMC CHAIRMAN,4,51,PSLC,SENA
