case_id,visit,ea_id,ag_f0a,ag_f0c,ag_f0c_os,ag_f01a,ag_f01b,ag_f01b_os,ag_f02,ag_f03,ag_f04,ag_f05,ag_f06a,ag_f06b,ag_f07a,ag_f07b,ag_f07b_os,ag_f08,ag_f08_os,ag_f09,ag_f10,ag_f11,ag_f12,ag_f13,ag_f14a,ag_f14b,ag_f15,ag_f16a,ag_f16b,ag_f16b_os,ag_f17,ag_f17_os,ag_f18,ag_f19,ag_f20,ag_f21,ag_f22,ag_f23,ag_f24,ag_f25,ag_f26a,ag_f26b,ag_f26b_os,ag_f27,ag_f27_os,ag_f28,ag_f29,ag_f30,ag_f31,ag_f32,ag_f33,ag_f34,ag_f35,ag_f36a,ag_f36b,ag_f36b_os,ag_f37,ag_f38a,ag_f38b,ag_f38b_os,ag_f39a,ag_f39b,ag_f40,ag_f41,ag_f42a,ag_f42b,ag_f42b_os,ag_f43,ag_f44a,ag_f44b,ag_f44b_os
101012040075,1,10101204,Yes,can,,10,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N02,1,10 kg bag,,On Foot,,0,700,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101012040075,1,10101204,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N01,50,Kilogram,,On Foot,,0,5700,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101012040075,1,10101204,Yes,D COMPOUND,,10,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N02,1,10 kg bag,,On Foot,,0,700,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101012040079,1,10101204,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101012040079,1,10101204,Yes,23:21:0+4S/CHITOWE,,100,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N01,100,Kilogram,,Own Bicycle or Oxcart,,0,8000,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101012040079,1,10101204,Yes,urea,,100,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N01,100,Kilogram,,Own Bicycle or Oxcart,,0,6400,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101012040087,1,10101204,Yes,ORGANIC FERTILIZER,,5,Bucket,,"Yes, The Figures Matched",No,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,5,Bucket,
101012040087,1,10101204,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790001,1,10102379,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790001,1,10102379,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790001,1,10102379,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790005,1,10102379,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790005,1,10102379,Yes,23:21:0+4S/CHITOWE,,100,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,1,7,,1,,0,6840,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101023790005,1,10102379,Yes,urea,,100,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,1,7,,1,,0,6800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101023790008,1,10102379,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790008,1,10102379,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790008,1,10102379,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790012,1,10102379,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790012,1,10102379,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,25,Kilogram,,N02,,0,No,,,,,,,
101023790012,1,10102379,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,25,Kilogram,,N02,,0,No,,,,,,,
101023790015,1,10102379,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790015,1,10102379,Yes,23:21:0+4S/CHITOWE,,45,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,20,2,,1,,0,2000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101023790015,1,10102379,Yes,urea,,45,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,20,2,,1,,0,1600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101023790026,1,10102379,Yes,ORGANIC FERTILIZER,,5,Bucket,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,5,Bucket,
101023790026,1,10102379,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790026,1,10102379,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790029,1,10102379,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790029,1,10102379,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790029,1,10102379,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790033,1,10102379,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790033,1,10102379,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790033,1,10102379,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790040,1,10102379,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790040,1,10102379,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790040,1,10102379,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790043,1,10102379,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790043,1,10102379,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790043,1,10102379,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790047,1,10102379,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790047,1,10102379,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790047,1,10102379,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790051,1,10102379,No,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790058,1,10102379,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790058,1,10102379,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790058,1,10102379,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790061,1,10102379,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790061,1,10102379,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790061,1,10102379,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790065,1,10102379,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790065,1,10102379,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790065,1,10102379,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790072,1,10102379,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790072,1,10102379,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790072,1,10102379,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210012,1,10102621,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210012,1,10102621,Yes,23:21:0+4S/CHITOWE,,75,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,5,5,,1,,0,2500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210012,1,10102621,Yes,urea,,75,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,5,5,,1,,0,2000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210018,1,10102621,Yes,ORGANIC FERTILIZER,,5,Bucket,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,5,Bucket,
101026210018,1,10102621,Yes,23:21:0+4S/CHITOWE,,53,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,53,2,,4,,300,6450,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210018,1,10102621,Yes,urea,,52,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,52,2,,4,,300,5450,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210018,1,10102621,Yes,fungicide,,200,Gram,,"Yes, The Figures Matched",No,Yes,1,N02,,200,1,,3,,0,600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210024,1,10102621,Yes,ORGANIC FERTILIZER,,8,Bucket,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,8,Bucket,
101026210024,1,10102621,Yes,23:21:0+4S/CHITOWE,,55,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,1,5,,1,,0,750,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210024,1,10102621,Yes,urea,,52,Kilogram,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,1,2 kg bag,,,,,
101026210024,1,10102621,Yes,fungicide,,250,Gram,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,250,Gram,,N07,,0,No,,,,,,,
101026210030,1,10102621,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210030,1,10102621,Yes,23:21:0+4S/CHITOWE,,125,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,2,7,,4,,300,12000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210030,1,10102621,Yes,urea,,125,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,2,7,,4,,300,11000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210042,1,10102621,Yes,ORGANIC FERTILIZER,,2,Wheelbarrow,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,2,Wheelbarrow,
101026210042,1,10102621,Yes,23:21:0+4S/CHITOWE,,210,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,200,2,,4,,800,26400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,10,Kilogram,,N03,,0,No,,,,,,,
101026210042,1,10102621,Yes,can,,20,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N02,,20,2,,1,,0,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210042,1,10102621,Yes,urea,,200,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,200,2,,4,,800,23200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210042,1,10102621,Yes,fungicide,,1,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,1,2,,3,,0,1600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210042,1,10102621,Yes,fumigant,,150,Milliliter,,"Yes, The Figures Matched",No,Yes,1,N01,,150,2,,3,,0,600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210048,1,10102621,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210048,1,10102621,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210048,1,10102621,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210054,1,10102621,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210054,1,10102621,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,25,Kilogram,,N01,,0,No,,,,,,,
101026210054,1,10102621,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,25,Kilogram,,N01,,0,No,,,,,,,
101026210061,1,10102621,Yes,ORGANIC FERTILIZER,,2,Wheelbarrow,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,2,Wheelbarrow,
101026210061,1,10102621,Yes,23:21:0+4S/CHITOWE,,125,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N05,,75,2,,3,,0,9450,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210061,1,10102621,Yes,can,,25,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N05,,25,2,,3,,0,2250,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210061,1,10102621,Yes,urea,,100,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N05,,1,7,,3,,0,5800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210061,1,10102621,Yes,herbicide,,1,Liter,,"Yes, The Figures Matched",No,Yes,1,N04,,1,8,,3,,0,2000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210061,1,10102621,Yes,fungicide,,2,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N04,,2,2,,3,,0,3020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210073,1,10102621,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210073,1,10102621,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210073,1,10102621,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210079,1,10102621,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210079,1,10102621,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210079,1,10102621,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210085,1,10102621,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210085,1,10102621,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,50,2,,4,,100,6000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210085,1,10102621,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,50,2,,4,,100,5900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101026210091,1,10102621,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210091,1,10102621,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210091,1,10102621,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210103,1,10102621,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210103,1,10102621,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210103,1,10102621,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210109,1,10102621,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210109,1,10102621,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210109,1,10102621,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210115,1,10102621,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210115,1,10102621,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210115,1,10102621,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210128,1,10102621,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210128,1,10102621,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210128,1,10102621,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101020040001,1,10102004,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101020040001,1,10102004,Yes,23:21:0+4S/CHITOWE,,100,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N03,1,50 kg bag,,Own Bicycle or Oxcart,,0,8000,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
101020040001,1,10102004,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101020040008,1,10102004,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101020040008,1,10102004,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101020040008,1,10102004,Yes,urea,,100,Kilogram,,"Yes, The Figures Matched",No,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,1,50 kg bag,,,,,
101020040012,1,10102004,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
