ea_id,com_cg01,com_cg02,com_cg03,com_cg04,com_cg05,com_cg06,com_cg07,com_cg08,com_cg09,com_cg10,com_cg11,com_cg12,com_cg13,com_cg14,com_cg15,com_cg16,com_cg17,com_cg18,com_cg19,com_cg20,com_cg21,com_cg22,com_cg23,com_cg24,com_cg25,com_cg26,com_cg27,com_cg28,com_cg29,com_cg30,com_cg31,com_cg32,com_cg33,com_cg34
30208396,better,better,better,ABOUT THE SAME,NOT APPLICABLE,worse,worse,worse,better,better,worse,better,better,worse,worse,worse,worse,ABOUT THE SAME,worse,better,better,better,NOT APPLICABLE,worse,better,better,better,ABOUT THE SAME,better,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH WORSE,112
30209287,better,better,better,better,better,better,worse,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,better,MUCH BETTER,better,better,MUCH BETTER,better,better,better,better,better,better,ABOUT THE SAME,ABOUT THE SAME,better,better,better,ABOUT THE SAME,150
30212167,worse,better,better,better,MUCH WORSE,worse,ABOUT THE SAME,worse,better,better,worse,worse,better,worse,worse,better,worse,worse,ABOUT THE SAME,better,better,better,NOT APPLICABLE,worse,better,better,better,worse,worse,worse,better,better,NOT APPLICABLE,175
30212307,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,MUCH WORSE,better,better,better,better,better,better,MUCH BETTER,better,better,better,better,better,better,better,MUCH BETTER,ABOUT THE SAME,better,better,worse,worse,worse,worse,worse,worse,better,better,4
30212492,better,better,better,better,ABOUT THE SAME,worse,worse,ABOUT THE SAME,better,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,better,better,better,better,better,better,better,better,better,better,ABOUT THE SAME,better,better,worse,better,worse,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,better,better,4
30222077,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,worse,worse,worse,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,ABOUT THE SAME,better,MUCH BETTER,better,better,NOT APPLICABLE,ABOUT THE SAME,worse,ABOUT THE SAME,better,worse,worse,better,worse,worse,MUCH WORSE,85
30301554,better,better,better,better,worse,worse,worse,better,better,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,better,worse,worse,worse,worse,better,worse,ABOUT THE SAME,worse,worse,worse,worse,worse,better,119
30301576,worse,better,MUCH BETTER,better,worse,worse,worse,better,better,MUCH BETTER,better,ABOUT THE SAME,MUCH BETTER,better,better,better,worse,worse,better,better,better,better,worse,worse,worse,worse,ABOUT THE SAME,ABOUT THE SAME,better,worse,better,MUCH BETTER,worse,91
30301590,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,worse,worse,worse,better,worse,worse,worse,better,better,better,worse,worse,MUCH WORSE,worse,worse,worse,worse,worse,worse,MUCH WORSE,worse,worse,worse,ABOUT THE SAME,ABOUT THE SAME,better,better,better,596
30302283,ABOUT THE SAME,better,better,ABOUT THE SAME,worse,worse,worse,worse,better,better,worse,ABOUT THE SAME,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,worse,better,worse,worse,better,worse,worse,better,better,worse,worse,worse,worse,worse,worse,worse,better,45
30302357,worse,MUCH BETTER,MUCH BETTER,better,better,worse,worse,worse,better,MUCH BETTER,worse,worse,MUCH BETTER,better,better,better,worse,worse,better,better,better,better,worse,worse,worse,better,worse,better,worse,worse,worse,better,better,375
30302601,better,better,better,NOT APPLICABLE,MUCH WORSE,worse,MUCH WORSE,better,NOT APPLICABLE,better,better,better,better,better,better,better,better,better,better,ABOUT THE SAME,better,better,MUCH WORSE,worse,better,better,better,worse,MUCH WORSE,worse,better,better,better,37
30302687,worse,better,better,worse,worse,worse,worse,better,better,better,worse,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,better,better,MUCH BETTER,worse,worse,worse,better,better,worse,worse,worse,better,worse,better,worse,worse,466
30302692,better,worse,worse,ABOUT THE SAME,worse,worse,worse,worse,better,better,MUCH BETTER,ABOUT THE SAME,better,better,better,better,worse,worse,worse,better,worse,worse,worse,better,better,better,worse,worse,worse,worse,better,better,MUCH BETTER,318
30304139,worse,better,better,worse,worse,worse,worse,worse,worse,better,ABOUT THE SAME,better,MUCH BETTER,better,ABOUT THE SAME,better,worse,better,ABOUT THE SAME,worse,ABOUT THE SAME,worse,worse,better,better,worse,worse,worse,worse,worse,worse,worse,worse,165
30304143,worse,better,better,better,MUCH WORSE,worse,better,better,better,better,better,better,better,better,better,better,worse,better,better,better,better,better,MUCH WORSE,better,MUCH WORSE,worse,worse,worse,worse,worse,worse,better,worse,115
30305082,worse,better,better,NOT APPLICABLE,NOT APPLICABLE,worse,worse,better,worse,better,better,better,better,better,better,better,worse,worse,ABOUT THE SAME,better,better,better,worse,better,better,better,worse,worse,ABOUT THE SAME,better,better,MUCH BETTER,MUCH BETTER,250
30305258,worse,MUCH BETTER,MUCH BETTER,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,better,better,better,better,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,worse,better,better,ABOUT THE SAME,ABOUT THE SAME,MUCH WORSE,worse,better,better,worse,worse,better,worse,ABOUT THE SAME,worse,better,290
30305277,ABOUT THE SAME,better,better,worse,MUCH WORSE,worse,NOT APPLICABLE,better,ABOUT THE SAME,better,better,better,better,better,better,better,worse,worse,better,worse,ABOUT THE SAME,ABOUT THE SAME,worse,worse,ABOUT THE SAME,ABOUT THE SAME,worse,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,better,better,ABOUT THE SAME,15
30305506,worse,MUCH BETTER,MUCH BETTER,better,worse,worse,worse,better,better,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,better,better,MUCH BETTER,worse,worse,worse,worse,better,worse,worse,worse,better,better,better,better,better,134
30305561,worse,better,worse,ABOUT THE SAME,worse,worse,worse,worse,better,better,ABOUT THE SAME,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,better,worse,worse,worse,worse,better,worse,worse,worse,MUCH BETTER,better,better,better,ABOUT THE SAME,149
30305580,MUCH WORSE,better,better,NOT APPLICABLE,NOT APPLICABLE,worse,MUCH WORSE,better,better,better,ABOUT THE SAME,worse,better,worse,better,better,worse,worse,better,better,worse,better,worse,worse,worse,ABOUT THE SAME,worse,worse,worse,ABOUT THE SAME,better,better,better,2067
30306024,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,better,worse,worse,worse,worse,better,better,better,worse,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,better,better,worse,worse,worse,worse,better,worse,worse,worse,worse,worse,worse,worse,better,182
30306056,worse,better,better,ABOUT THE SAME,better,worse,worse,worse,better,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,worse,better,worse,worse,ABOUT THE SAME,better,worse,worse,better,better,worse,worse,worse,better,better,MUCH BETTER,MUCH BETTER,145
30306087,MUCH WORSE,better,better,worse,MUCH WORSE,MUCH BETTER,NOT APPLICABLE,ABOUT THE SAME,better,better,better,better,better,better,better,better,worse,better,better,worse,ABOUT THE SAME,better,MUCH WORSE,better,better,ABOUT THE SAME,worse,worse,ABOUT THE SAME,worse,worse,better,better,11
30306460,worse,better,better,better,worse,worse,worse,better,better,worse,better,better,MUCH BETTER,better,better,better,worse,better,better,MUCH BETTER,worse,worse,worse,worse,worse,better,ABOUT THE SAME,worse,better,better,better,better,better,36
30306555,worse,better,worse,ABOUT THE SAME,MUCH WORSE,worse,worse,worse,better,better,ABOUT THE SAME,ABOUT THE SAME,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,worse,worse,ABOUT THE SAME,ABOUT THE SAME,worse,worse,better,worse,worse,worse,worse,better,better,better,MUCH BETTER,105
30306594,worse,better,better,better,worse,worse,worse,worse,better,MUCH BETTER,better,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,worse,worse,worse,worse,better,worse,better,better,worse,better,better,better,better,289
30307577,better,better,better,worse,worse,MUCH WORSE,worse,worse,better,better,worse,better,better,better,better,better,better,better,better,better,better,worse,MUCH WORSE,MUCH BETTER,better,ABOUT THE SAME,worse,ABOUT THE SAME,worse,worse,better,ABOUT THE SAME,worse,1
30307678,better,better,better,ABOUT THE SAME,better,better,worse,worse,better,better,better,better,better,better,better,better,worse,worse,ABOUT THE SAME,better,better,ABOUT THE SAME,worse,better,better,worse,worse,worse,better,worse,worse,worse,worse,164
30401015,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,MUCH WORSE,MUCH BETTER,MUCH WORSE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH WORSE,4
30401062,better,MUCH BETTER,MUCH BETTER,worse,worse,MUCH WORSE,MUCH WORSE,better,better,MUCH BETTER,MUCH WORSE,worse,worse,better,worse,worse,MUCH WORSE,worse,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,worse,worse,worse,1
30401178,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,worse,NOT APPLICABLE,NOT APPLICABLE,better,better,better,NOT APPLICABLE,better,better,MUCH BETTER,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,better,worse,1
30401397,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,MUCH WORSE,MUCH BETTER,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH WORSE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH BETTER,better,better,worse,4
30402291,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,worse,worse,worse,worse,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,better,better,better,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,better,better,1
30402402,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,worse,worse,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,worse,worse,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,better,4
30402515,better,better,better,better,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,worse,worse,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,MUCH BETTER,worse,worse,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,ABOUT THE SAME,ABOUT THE SAME,1
30402570,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH WORSE,MUCH WORSE,better,MUCH WORSE,better,worse,worse,MUCH BETTER,MUCH BETTER,MUCH WORSE,MUCH BETTER,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,better,MUCH WORSE,better,NOT APPLICABLE,worse,worse,MUCH BETTER,worse,MUCH WORSE,MUCH WORSE,better,better,better,ABOUT THE SAME,4
30402669,MUCH WORSE,MUCH BETTER,MUCH BETTER,better,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,worse,better,better,NOT APPLICABLE,NOT APPLICABLE,better,better,better,MUCH WORSE,better,MUCH BETTER,MUCH BETTER,better,MUCH WORSE,better,MUCH BETTER,MUCH WORSE,better,worse,1
30403185,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,MUCH BETTER,MUCH WORSE,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH BETTER,better,MUCH WORSE,MUCH WORSE,1
30403225,worse,worse,MUCH WORSE,MUCH WORSE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,MUCH WORSE,MUCH BETTER,MUCH WORSE,better,MUCH BETTER,worse,MUCH BETTER,ABOUT THE SAME,better,better,worse,worse,MUCH WORSE,MUCH WORSE,MUCH BETTER,better,better,worse,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,2
30403261,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,MUCH WORSE,MUCH WORSE,worse,worse,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,better,better,better,worse,better,better,better,MUCH WORSE,MUCH WORSE,better,better,worse,worse,worse,1
30403444,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,worse,MUCH BETTER,MUCH BETTER,worse,worse,better,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,better,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,worse,worse,worse,4
30403558,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,MUCH WORSE,MUCH WORSE,worse,MUCH BETTER,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,better,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,better,better,better,better,MUCH WORSE,MUCH WORSE,MUCH BETTER,better,MUCH BETTER,better,4
30403699,MUCH WORSE,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,NOT APPLICABLE,NOT APPLICABLE,worse,MUCH WORSE,MUCH BETTER,NOT APPLICABLE,better,better,better,better,MUCH WORSE,better,MUCH BETTER,better,better,better,1
30403766,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,better,better,better,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,better,better,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,worse,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,MUCH WORSE,worse,better,worse,MUCH WORSE,worse,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,1
30404093,worse,MUCH BETTER,MUCH BETTER,worse,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,worse,MUCH BETTER,MUCH BETTER,MUCH WORSE,MUCH WORSE,better,MUCH BETTER,MUCH BETTER,better,better,NOT APPLICABLE,NOT APPLICABLE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,better,MUCH WORSE,better,MUCH WORSE,worse,MUCH BETTER,better,better,better,4
30404458,better,better,better,better,worse,worse,worse,better,better,better,MUCH WORSE,MUCH WORSE,MUCH BETTER,better,better,better,better,ABOUT THE SAME,ABOUT THE SAME,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,better,worse,MUCH WORSE,MUCH WORSE,worse,ABOUT THE SAME,better,worse,4
30404493,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,better,MUCH WORSE,better,MUCH WORSE,MUCH WORSE,better,better,better,better,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,better,better,better,MUCH WORSE,worse,better,better,better,better,4
30405588,MUCH WORSE,MUCH BETTER,MUCH BETTER,better,ABOUT THE SAME,worse,worse,worse,better,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,better,better,better,MUCH WORSE,MUCH WORSE,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,better,worse,MUCH WORSE,MUCH WORSE,MUCH BETTER,worse,worse,worse,4
30406125,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH WORSE,MUCH WORSE,better,worse,MUCH BETTER,MUCH BETTER,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,worse,MUCH BETTER,MUCH BETTER,worse,MUCH WORSE,better,MUCH WORSE,worse,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,worse,worse,4
30406378,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,MUCH WORSE,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,better,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,MUCH WORSE,MUCH WORSE,MUCH BETTER,better,MUCH WORSE,MUCH WORSE,4
30406710,worse,worse,worse,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,MUCH BETTER,MUCH BETTER,worse,MUCH WORSE,better,MUCH BETTER,MUCH BETTER,better,better,ABOUT THE SAME,ABOUT THE SAME,better,worse,worse,worse,worse,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,worse,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,1
30420223,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,worse,worse,MUCH BETTER,worse,MUCH BETTER,better,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,better,NOT APPLICABLE,better,better,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH WORSE,1
30501008,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,worse,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,better,MUCH WORSE,MUCH WORSE,MUCH BETTER,worse,worse,worse,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,better,4
30501020,MUCH BETTER,worse,worse,worse,worse,MUCH WORSE,worse,worse,MUCH BETTER,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,ABOUT THE SAME,ABOUT THE SAME,better,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,MUCH WORSE,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,better,worse,worse,ABOUT THE SAME,1
30501359,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,better,better,better,MUCH WORSE,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,4
30501383,better,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,worse,better,worse,better,better,ABOUT THE SAME,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,better,better,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,better,MUCH BETTER,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,worse,1
30501566,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,worse,better,MUCH BETTER,MUCH WORSE,MUCH WORSE,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,worse,worse,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,1
30502418,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,worse,worse,worse,MUCH WORSE,worse,worse,better,better,MUCH BETTER,better,better,worse,NOT APPLICABLE,NOT APPLICABLE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,MUCH BETTER,worse,MUCH WORSE,MUCH WORSE,better,better,better,worse,1
30502456,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,better,worse,worse,MUCH BETTER,worse,worse,worse,ABOUT THE SAME,worse,ABOUT THE SAME,worse,worse,NOT APPLICABLE,worse,better,MUCH WORSE,worse,MUCH WORSE,better,better,better,better,better,1
30503214,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,worse,worse,worse,better,better,better,better,better,better,better,better,better,better,better,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,worse,worse,MUCH WORSE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,worse,worse,better,2
30503292,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,worse,worse,MUCH BETTER,worse,worse,MUCH BETTER,MUCH BETTER,better,better,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH WORSE,MUCH BETTER,MUCH WORSE,1
30503685,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,worse,MUCH WORSE,MUCH BETTER,MUCH WORSE,MUCH WORSE,better,better,better,better,worse,NOT APPLICABLE,NOT APPLICABLE,better,better,better,better,NOT APPLICABLE,MUCH WORSE,better,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,better,1
