ea_id,com_cf01,com_cf02,com_cf03,com_cf04,com_cf05,com_cf06,com_cf07,com_cf08a,com_cf08b,com_cf09,com_cf10,com_cf11,com_cf12,com_cf13,com_cf14a,com_cf14b,com_cf14c,com_cf14d,com_cf14e,com_cf15a,com_cf15b,com_cf15c,com_cf15d,com_cf15e,com_cf16a,com_cf16b,com_cf16c,com_cf16d,com_cf16e,com_cf16f,com_cf16g,com_cf16h,com_cf16i,com_cf17a,com_cf17b,com_cf17c
10308636,yes,2ND HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO LATE,yes,,,yes,20,0,0,no,more,more,less,NOT APPLICABLE,NOT APPLICABLE,better,NOT APPLICABLE,better,NOT APPLICABLE,better,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,better,better,MUCH BETTER,worse,better,no,no,no
10309273,yes,1ST HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,TOO LATE,TOO EARLY,no,20,km,yes,40,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,NOT APPLICABLE,ABOUT THE SAME NUMBER,worse,worse,worse,worse,worse,better,better,worse,better,better,ABOUT THE SAME,better,worse,ABOUT THE SAME,no,no,no
10309281,yes,2ND HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,better,NOT APPLICABLE,better,better,better,better,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,better,better,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
10310469,yes,2ND HALF NOV,2ND HALF MAY,TOO LITTLE,TOO EARLY,AT THE RIGHT TIME,yes,,,yes,140,0,0,yes,NOT APPLICABLE,NOT APPLICABLE,more,more,ABOUT THE SAME NUMBER,better,MUCH BETTER,MUCH BETTER,worse,MUCH BETTER,better,better,worse,better,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
10312048,yes,2ND HALF NOV,2ND HALF APR,TOO MUCH,TOO LATE,TOO LATE,yes,,,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,NOT APPLICABLE,NOT APPLICABLE,worse,worse,worse,worse,worse,worse,better,worse,NOT APPLICABLE,better,better,worse,worse,ABOUT THE SAME,no,no,no
10312078,yes,2ND HALF DEC,1ST HALF APR,TOO LITTLE,TOO LATE,TOO LATE,yes,,,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,ABOUT THE SAME NUMBER,more,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,better,worse,better,better,better,better,better,better,better,no,no,no
10312187,yes,1ST HALF DEC,1ST HALF MAY,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,no,,0,0,no,more,more,more,less,NOT APPLICABLE,worse,worse,worse,worse,worse,better,better,better,worse,better,worse,better,worse,better,no,no,no
10312600,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO LATE,TOO LATE,no,22,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,ABOUT THE SAME,ABOUT THE SAME,no,no,yes
10320227,yes,2ND HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO LATE,no,5,km,no,,6,6,no,more,more,more,NOT APPLICABLE,more,better,NOT APPLICABLE,better,better,better,better,better,better,better,MUCH BETTER,better,better,worse,ABOUT THE SAME,no,no,no
10401140,yes,2ND HALF DEC,2ND HALF JUN,TOO LITTLE,TOO LATE,TOO EARLY,yes,,,no,,4,4,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,more,more,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,better,better,worse,MUCH BETTER,better,no,no,no
10401212,yes,1ST HALF DEC,1ST HALF MAY,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,yes,45,0,0,no,more,more,more,more,ABOUT THE SAME NUMBER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,better,MUCH BETTER,better,worse,worse,ABOUT THE SAME,no,no,no
10401424,yes,1ST HALF DEC,2ND HALF MAY,THE RIGHT AMOUNT,TOO LATE,TOO EARLY,yes,,,yes,30,0,0,no,more,more,more,more,more,better,better,better,better,better,better,better,worse,better,better,better,better,better,ABOUT THE SAME,no,no,no
10401502,yes,1ST HALF DEC,2ND HALF JUN,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO LATE,no,4,km,no,,0,0,no,less,less,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,worse,worse,worse,worse,worse,ABOUT THE SAME,ABOUT THE SAME,worse,NOT APPLICABLE,NOT APPLICABLE,better,MUCH BETTER,worse,NOT APPLICABLE,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
10401522,yes,1ST HALF DEC,1ST HALF MAY,TOO LITTLE,TOO LATE,TOO EARLY,no,15,km,no,,0,0,no,more,more,more,more,ABOUT THE SAME NUMBER,worse,worse,worse,worse,worse,better,ABOUT THE SAME,ABOUT THE SAME,better,better,ABOUT THE SAME,worse,better,better,no,no,no
10401541,yes,2ND HALF NOV,2ND HALF JUN,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,yes,200,1,1,yes,less,less,more,more,more,worse,worse,worse,worse,worse,MUCH BETTER,worse,worse,better,better,better,worse,worse,better,no,no,no
10401604,yes,1ST HALF DEC,2ND HALF MAY,TOO LITTLE,TOO LATE,TOO EARLY,no,8,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME NUMBER,more,NOT APPLICABLE,worse,worse,worse,worse,worse,worse,NOT APPLICABLE,worse,worse,NOT APPLICABLE,worse,better,ABOUT THE SAME,ABOUT THE SAME,no,no,no
10401635,yes,2ND HALF DEC,1ST HALF MAY,TOO LITTLE,AT THE RIGHT TIME,TOO LATE,yes,,,no,,1,1,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,more,more,MUCH WORSE,worse,worse,worse,worse,MUCH BETTER,better,better,better,better,better,MUCH BETTER,worse,better,no,no,no
10401742,yes,1ST HALF DEC,2ND HALF MAY,TOO LITTLE,TOO LATE,TOO EARLY,yes,,,no,,0,0,no,more,more,more,more,less,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,better,ABOUT THE SAME,better,better,MUCH BETTER,better,better,better,no,no,no
10402537,yes,2ND HALF NOV,2ND HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,no,,0,0,no,more,more,more,more,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,better,better,better,better,better,better,better,worse,better,no,no,no
10403332,yes,2ND HALF NOV,2ND HALF MAY,TOO LITTLE,TOO LATE,TOO EARLY,yes,,,yes,254,0,0,no,more,more,more,more,more,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,better,MUCH BETTER,ABOUT THE SAME,no,no,yes
10403488,yes,1ST HALF DEC,2ND HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,yes,120,0,0,no,more,more,more,more,ABOUT THE SAME NUMBER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,ABOUT THE SAME,better,better,MUCH BETTER,MUCH BETTER,better,better,no,no,no
10404186,yes,2ND HALF DEC,1ST HALF APR,TOO MUCH,AT THE RIGHT TIME,TOO EARLY,no,3,km,no,,1,0,no,less,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,better,NOT APPLICABLE,better,ABOUT THE SAME,better,worse,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,better,NOT APPLICABLE,better,ABOUT THE SAME,better,no,no,no
10404707,yes,2ND HALF DEC,1ST HALF MAY,TOO MUCH,TOO LATE,TOO LATE,no,7,km,no,,0,0,no,more,more,more,more,NOT APPLICABLE,better,better,better,better,better,better,better,better,better,MUCH BETTER,better,better,worse,ABOUT THE SAME,no,no,no
10405213,yes,2ND HALF DEC,2ND HALF JUN,TOO MUCH,AT THE RIGHT TIME,TOO LATE,no,4,km,yes,30,1,1,no,less,less,more,more,ABOUT THE SAME NUMBER,better,better,better,worse,better,better,better,worse,ABOUT THE SAME,better,ABOUT THE SAME,better,better,better,no,no,no
10405404,yes,1ST HALF DEC,2ND HALF JUN,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,no,,0,0,no,more,more,more,more,more,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,better,MUCH BETTER,better,MUCH BETTER,better,better,worse,better,no,no,no
10407068,yes,2ND HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO LATE,yes,,,yes,40,2,2,no,more,more,more,more,more,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,MUCH BETTER,better,better,better,better,no,no,no
10407194,yes,2ND HALF DEC,2ND HALF MAY,TOO LITTLE,TOO LATE,TOO EARLY,yes,,,yes,120,0,0,no,more,more,more,more,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,better,better,better,better,worse,better,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
10407628,yes,2ND HALF DEC,2ND HALF JUN,TOO MUCH,TOO EARLY,TOO LATE,yes,,,no,,0,0,no,more,more,more,more,more,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,better,MUCH BETTER,better,better,better,no,no,no
10408441,yes,1ST HALF NOV,2ND HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,yes,450,3,3,no,more,more,more,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,ABOUT THE SAME,better,NOT APPLICABLE,no,no,yes
10409468,yes,1ST HALF DEC,1ST HALF JUN,THE RIGHT AMOUNT,TOO EARLY,AT THE RIGHT TIME,yes,,,no,,0,0,no,less,less,more,more,ABOUT THE SAME NUMBER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,worse,worse,worse,better,better,MUCH BETTER,better,better,no,no,no
10420001,yes,1ST HALF JAN,1ST HALF MAY,TOO LITTLE,TOO LATE,TOO LATE,yes,,,yes,130,6,6,no,more,more,more,more,more,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,worse,better,better,better,better,better,better,better,no,no,no
10420035,yes,1ST HALF DEC,1ST HALF MAY,TOO LITTLE,TOO LATE,TOO LATE,yes,,,no,,4,4,no,more,more,more,more,ABOUT THE SAME NUMBER,better,better,better,better,better,ABOUT THE SAME,better,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,worse,worse,worse,worse,no,no,no
10420080,yes,1ST HALF DEC,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,yes,16,8,8,no,more,more,more,more,more,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,better,better,better,yes,yes,yes
10501055,yes,2ND HALF DEC,2ND HALF JUN,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,yes,50,0,0,no,more,more,more,more,more,better,better,better,worse,better,worse,worse,worse,worse,worse,worse,worse,worse,worse,no,no,no
10501216,yes,2ND HALF DEC,1ST HALF JUN,TOO LITTLE,TOO EARLY,TOO EARLY,no,5,km,no,,0,0,no,less,less,less,less,less,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,no,no,no
10501505,yes,2ND HALF NOV,1ST HALF JUN,THE RIGHT AMOUNT,TOO EARLY,TOO EARLY,no,73,km,yes,30,0,0,no,less,less,less,less,less,worse,worse,worse,worse,worse,better,better,better,worse,worse,worse,better,better,better,no,no,no
10501709,yes,1ST HALF DEC,1ST HALF MAY,TOO LITTLE,AT THE RIGHT TIME,AT THE RIGHT TIME,no,3,km,no,,0,0,no,more,more,more,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,worse,worse,worse,MUCH WORSE,worse,ABOUT THE SAME,worse,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,worse,worse,ABOUT THE SAME,ABOUT THE SAME,no,no,no
10502043,yes,2ND HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,TOO EARLY,AT THE RIGHT TIME,no,10,km,yes,20,0,0,no,less,less,less,less,ABOUT THE SAME NUMBER,worse,worse,worse,worse,worse,MUCH BETTER,MUCH BETTER,worse,worse,better,better,better,better,worse,no,no,no
10502268,yes,2ND HALF NOV,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO EARLY,no,4,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,worse,worse,worse,ABOUT THE SAME,ABOUT THE SAME,worse,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,worse,ABOUT THE SAME,worse,ABOUT THE SAME,no,no,no
10502439,yes,1ST HALF NOV,1ST HALF JUN,TOO LITTLE,TOO LATE,TOO EARLY,no,4,km,yes,50,0,0,no,less,less,less,less,less,worse,worse,worse,worse,worse,worse,better,worse,worse,worse,worse,worse,worse,worse,no,no,no
10502593,yes,2ND HALF DEC,1ST HALF MAY,TOO LITTLE,TOO EARLY,TOO EARLY,no,10,km,no,,0,0,no,less,less,less,less,less,worse,worse,worse,worse,worse,better,better,worse,worse,worse,better,worse,worse,worse,no,no,no
10502730,yes,2ND HALF DEC,1ST HALF JUN,TOO MUCH,TOO EARLY,TOO EARLY,no,20,km,no,,0,0,no,less,less,less,less,less,worse,worse,worse,worse,worse,better,better,worse,worse,worse,worse,better,worse,worse,no,no,no
10503211,yes,2ND HALF DEC,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,4,km,yes,20,0,0,no,less,less,less,less,less,better,better,better,worse,worse,worse,worse,worse,worse,worse,worse,better,worse,worse,no,no,no
10503367,yes,2ND HALF NOV,2ND HALF JUN,TOO LITTLE,TOO LATE,TOO EARLY,no,2,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,better,worse,ABOUT THE SAME,worse,ABOUT THE SAME,no,no,no
10505136,yes,1ST HALF NOV,2ND HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO EARLY,no,5,km,yes,35,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,better,better,worse,ABOUT THE SAME,ABOUT THE SAME,worse,worse,NOT APPLICABLE,NOT APPLICABLE,worse,worse,ABOUT THE SAME,worse,ABOUT THE SAME,no,no,no
10505151,yes,2ND HALF NOV,1ST HALF APR,TOO MUCH,TOO EARLY,TOO EARLY,yes,,,yes,6,0,0,no,less,less,more,more,more,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,no,no,no
10505231,yes,2ND HALF DEC,1ST HALF JUN,THE RIGHT AMOUNT,TOO EARLY,TOO EARLY,no,30,km,yes,200,5,5,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,worse,ABOUT THE SAME,better,better,worse,worse,ABOUT THE SAME,ABOUT THE SAME,better,better,better,no,no,no
10505310,yes,2ND HALF NOV,1ST HALF JUN,TOO LITTLE,TOO LATE,TOO EARLY,no,18,km,no,,0,0,no,more,more,more,more,ABOUT THE SAME NUMBER,better,better,better,ABOUT THE SAME,ABOUT THE SAME,worse,ABOUT THE SAME,worse,worse,better,worse,better,ABOUT THE SAME,ABOUT THE SAME,no,no,yes
10505508,yes,1ST HALF DEC,1ST HALF JUN,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,no,,0,0,no,less,less,less,less,less,better,better,better,better,better,better,better,better,better,better,better,better,better,better,no,no,no
10506127,yes,2ND HALF NOV,1ST HALF JUN,THE RIGHT AMOUNT,TOO EARLY,TOO EARLY,no,1,km,no,,0,0,no,more,more,less,more,less,worse,worse,worse,worse,worse,better,better,better,worse,worse,worse,better,better,better,no,no,no
10506548,yes,2ND HALF DEC,1ST HALF JUN,THE RIGHT AMOUNT,TOO EARLY,TOO EARLY,yes,,,yes,20,0,2,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,NOT APPLICABLE,more,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,better,better,worse,worse,better,worse,worse,better,better,no,no,no
10507175,yes,2ND HALF DEC,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,15,km,no,,0,0,no,less,less,less,less,less,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,better,worse,worse,no,no,no
10507344,yes,2ND HALF DEC,2ND HALF JUN,TOO LITTLE,TOO EARLY,TOO LATE,no,3,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,worse,worse,NOT APPLICABLE,NOT APPLICABLE,worse,ABOUT THE SAME,worse,ABOUT THE SAME,ABOUT THE SAME,no,no,"YES, BUT NOT IF HH IS IN NEED"
10508369,yes,2ND HALF DEC,1ST HALF JUN,THE RIGHT AMOUNT,TOO LATE,TOO EARLY,no,7,km,yes,200,0,0,no,less,more,less,less,less,better,better,better,better,worse,better,better,better,worse,better,better,worse,worse,worse,no,no,no
10509319,yes,2ND HALF NOV,1ST HALF JUN,THE RIGHT AMOUNT,TOO EARLY,AT THE RIGHT TIME,no,6,km,no,,0,0,no,more,more,more,ABOUT THE SAME NUMBER,more,worse,ABOUT THE SAME,better,worse,worse,better,worse,NOT APPLICABLE,NOT APPLICABLE,better,ABOUT THE SAME,ABOUT THE SAME,worse,worse,no,no,no
10509474,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10510388,yes,2ND HALF DEC,2ND HALF JUN,TOO LITTLE,TOO LATE,TOO LATE,yes,,,no,,0,0,no,more,more,more,more,more,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,worse,ABOUT THE SAME,MUCH BETTER,ABOUT THE SAME,worse,NOT APPLICABLE,ABOUT THE SAME,worse,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,no,no,no
10732047,yes,1ST HALF DEC,1ST HALF JUN,TOO LITTLE,TOO LATE,TOO EARLY,no,5,km,no,,0,0,no,more,more,more,more,more,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,no,no,no
10732070,yes,2ND HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO LATE,yes,,,no,,0,0,no,less,less,less,less,less,better,NOT APPLICABLE,better,worse,better,better,better,worse,NOT APPLICABLE,better,better,worse,better,NOT APPLICABLE,no,yes,yes
10732192,yes,2ND HALF NOV,2ND HALF JUN,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,no,,1,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,better,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,worse,worse,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,worse,ABOUT THE SAME,no,no,no
10733465,yes,2ND HALF DEC,1ST HALF MAY,TOO MUCH,TOO EARLY,TOO LATE,yes,,,yes,60,0,0,no,less,more,more,NOT APPLICABLE,more,better,NOT APPLICABLE,better,worse,worse,MUCH BETTER,better,worse,worse,worse,worse,better,worse,worse,no,no,no
10733640,yes,2ND HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,TOO EARLY,TOO LATE,no,20,km,no,,0,0,no,less,less,less,less,less,better,better,better,worse,worse,better,better,worse,worse,worse,worse,better,better,better,no,no,no
10734370,yes,2ND HALF NOV,1ST HALF APR,TOO MUCH,TOO EARLY,TOO LATE,no,2,mile,no,,0,0,no,less,less,less,less,less,worse,worse,worse,worse,worse,better,better,worse,worse,better,worse,better,better,worse,no,no,no
10734393,yes,1ST HALF DEC,1ST HALF MAY,TOO LITTLE,TOO EARLY,TOO EARLY,no,3,km,no,,0,0,no,more,more,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MUCH WORSE,NOT APPLICABLE,worse,worse,worse,ABOUT THE SAME,worse,worse,worse,worse,worse,worse,ABOUT THE SAME,ABOUT THE SAME,no,no,no
10734407,yes,1ST HALF DEC,1ST HALF MAY,TOO LITTLE,TOO EARLY,TOO LATE,no,5,km,yes,20,0,0,no,less,less,more,less,less,worse,worse,worse,worse,worse,better,better,worse,worse,worse,worse,worse,worse,worse,no,no,no
10734762,yes,2ND HALF NOV,2ND HALF JUN,TOO LITTLE,TOO EARLY,TOO EARLY,no,20,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,no,no,no
10735130,yes,2ND HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO LATE,no,5,km,yes,500,0,0,no,less,more,more,less,more,worse,worse,worse,worse,worse,worse,better,better,better,better,better,worse,worse,better,no,no,no
10735173,yes,1ST HALF DEC,1ST HALF JUN,THE RIGHT AMOUNT,TOO EARLY,TOO LATE,no,8,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,worse,worse,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,no,no,no
10736053,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736174,yes,2ND HALF DEC,1ST HALF JUN,TOO MUCH,TOO EARLY,TOO LATE,no,6,km,no,,1,1,no,more,more,more,NOT APPLICABLE,more,worse,worse,worse,worse,worse,MUCH BETTER,MUCH BETTER,worse,worse,worse,worse,better,better,better,no,no,no
10736377,yes,2ND HALF NOV,2ND HALF JUN,TOO MUCH,AT THE RIGHT TIME,AT THE RIGHT TIME,no,2,km,no,,5,5,no,more,more,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,no,no,no
10736466,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736596,yes,1ST HALF NOV,2ND HALF JUN,TOO LITTLE,TOO EARLY,TOO LATE,no,1,km,no,,0,0,no,more,more,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,no,no,no
10737199,yes,1ST HALF DEC,1ST HALF MAY,TOO MUCH,TOO EARLY,TOO LATE,yes,,,yes,200,0,0,no,more,more,more,more,more,worse,worse,worse,worse,worse,MUCH BETTER,better,better,better,better,better,better,better,worse,no,no,no
10739309,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10741504,yes,1ST HALF DEC,1ST HALF MAY,TOO MUCH,AT THE RIGHT TIME,TOO LATE,no,3,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,no,no,no
10744039,yes,2ND HALF DEC,1ST HALF APR,TOO MUCH,TOO EARLY,TOO LATE,no,5,km,yes,10,0,0,no,more,more,more,NOT APPLICABLE,more,MUCH WORSE,NOT APPLICABLE,MUCH WORSE,worse,MUCH WORSE,better,better,worse,worse,better,better,better,worse,worse,no,no,no
10744154,yes,2ND HALF DEC,2ND HALF MAY,TOO MUCH,TOO EARLY,TOO EARLY,no,5,km,no,,0,0,no,more,more,less,less,more,worse,worse,worse,worse,worse,ABOUT THE SAME,better,worse,ABOUT THE SAME,worse,worse,better,better,worse,no,no,no
10744649,yes,1ST HALF NOV,2ND HALF APR,TOO MUCH,TOO LATE,TOO LATE,no,10,km,no,,0,0,no,less,less,less,NOT APPLICABLE,less,worse,worse,worse,worse,worse,better,worse,better,worse,better,better,better,worse,worse,no,no,no
