case_id,visit,ea_id,hh_n0a,hh_n0b,hh_n01,hh_n02,hh_n03,hh_n04,hh_n05,hh_n06,hh_n07,hh_n08
102014420036,1,10201442,no,no,no,no,no,no,no,no,no,no
102014420052,1,10201442,no,no,no,no,no,no,no,no,no,no
102014420061,1,10201442,no,no,no,no,no,no,no,no,no,no
102014420069,1,10201442,no,no,no,no,no,no,no,no,no,no
102014420078,1,10201442,no,no,no,no,no,no,no,no,no,no
102014420094,1,10201442,no,no,no,no,no,no,no,no,no,no
102014420111,1,10201442,no,no,no,no,no,no,no,no,no,no
102014420119,1,10201442,yes,yes,no,no,yes,no,no,no,no,no
102014420136,1,10201442,no,no,no,no,no,no,no,no,no,no
102014420145,1,10201442,no,no,no,no,no,no,no,no,no,no
102014420153,1,10201442,no,no,no,no,no,no,no,no,no,no
102014420170,1,10201442,no,no,no,no,no,no,no,no,no,no
102016880002,2,10201688,no,no,no,no,no,no,no,no,no,no
102016880010,2,10201688,yes,yes,yes,no,no,no,no,no,no,no
102016880018,2,10201688,no,no,no,no,no,no,no,no,no,no
102016880033,2,10201688,no,no,no,no,no,no,no,no,no,no
102016880041,2,10201688,no,no,no,no,no,no,no,no,no,no
102016880049,2,10201688,no,no,no,no,no,no,no,no,no,no
102016880064,2,10201688,no,no,no,no,no,no,no,no,no,no
102016880072,2,10201688,no,no,no,no,no,no,no,no,no,no
102016880080,2,10201688,no,no,no,no,no,no,no,no,no,no
102016880095,2,10201688,no,no,no,no,no,no,no,no,no,no
102016880103,2,10201688,no,no,no,no,no,no,no,no,no,no
102016880111,2,10201688,no,no,no,no,no,no,no,no,no,no
102016880126,2,10201688,yes,yes,no,no,yes,no,no,no,no,no
102016880134,2,10201688,yes,yes,no,no,yes,no,no,no,no,no
102016880142,2,10201688,no,no,no,no,no,no,no,no,no,no
102016880157,2,10201688,no,no,no,no,no,no,no,no,no,no
102021950007,1,10202195,no,no,no,no,no,no,no,no,no,no
102021950014,1,10202195,no,no,no,no,no,no,no,no,no,no
102021950022,1,10202195,no,no,no,no,no,no,no,no,no,no
102021950029,1,10202195,no,no,no,no,no,no,no,no,no,no
102021950043,1,10202195,no,no,no,no,no,no,no,no,no,no
102021950050,1,10202195,no,no,no,no,no,no,no,no,no,no
102021950058,1,10202195,yes,yes,no,no,no,no,no,no,no,yes
102021950065,1,10202195,no,no,no,no,no,no,no,no,no,no
102021950079,1,10202195,yes,yes,no,yes,no,no,no,no,no,no
102021950086,1,10202195,no,no,no,no,no,no,no,no,no,no
102021950094,1,10202195,no,no,no,no,no,no,no,no,no,no
102021950101,1,10202195,no,no,no,no,no,no,no,no,no,no
102021950115,1,10202195,yes,yes,no,no,no,no,no,no,no,yes
102021950122,1,10202195,no,no,no,no,no,no,no,no,no,no
102021950130,1,10202195,no,no,no,no,no,no,no,no,no,no
102021950144,1,10202195,yes,yes,no,yes,no,no,no,no,no,no
102025140004,1,10202514,yes,yes,no,no,yes,no,no,no,no,no
102025140019,1,10202514,yes,yes,yes,no,no,no,no,no,no,no
102025140060,1,10202514,no,no,no,no,no,no,no,no,no,no
102025140064,1,10202514,yes,yes,no,yes,no,no,no,no,no,no
102025140068,1,10202514,yes,yes,no,yes,no,no,no,no,no,no
102025140087,1,10202514,no,no,no,no,no,no,no,no,no,no
102025140089,1,10202514,no,no,no,no,no,no,no,no,no,no
102025140104,1,10202514,yes,yes,no,no,no,yes,no,no,no,no
102025140122,1,10202514,no,no,no,no,no,no,no,no,no,no
102025140144,1,10202514,no,no,no,no,no,no,no,no,no,no
102025140145,1,10202514,no,no,no,no,no,no,no,no,no,no
102025140149,1,10202514,yes,yes,no,no,yes,no,no,no,no,no
102025140151,1,10202514,yes,yes,no,yes,no,no,no,no,no,no
102025140160,1,10202514,no,no,no,no,no,no,no,no,no,no
102025140161,1,10202514,no,no,no,no,no,no,no,no,no,no
102025140169,1,10202514,no,no,no,no,no,no,no,no,no,no
102030130002,1,10203013,no,no,no,no,no,no,no,no,no,no
102030130005,1,10203013,no,no,no,no,no,no,no,no,no,no
102030130006,1,10203013,no,no,no,no,no,no,no,no,no,no
102030130008,1,10203013,no,no,no,no,no,no,no,no,no,no
102030130011,1,10203013,no,no,no,no,no,no,no,no,no,no
102030130012,1,10203013,yes,yes,no,yes,no,no,no,no,no,no
102030130013,1,10203013,no,no,no,no,no,no,no,no,no,no
102030130015,1,10203013,yes,yes,no,yes,no,no,no,no,no,no
102030130016,1,10203013,no,no,no,no,no,no,no,no,no,no
102030130017,1,10203013,no,no,no,no,no,no,no,no,no,no
102030130020,1,10203013,no,no,no,no,no,no,no,no,no,no
102030130021,1,10203013,yes,yes,no,yes,no,no,no,no,no,no
102030130023,1,10203013,yes,yes,no,yes,no,no,no,no,no,no
102030130024,1,10203013,no,no,no,no,no,no,no,no,no,no
102030130030,1,10203013,no,no,no,no,no,no,no,no,no,no
102030130034,1,10203013,no,no,no,no,no,no,no,no,no,no
102030850004,1,10203085,no,no,no,no,no,no,no,no,no,no
102030850011,1,10203085,yes,yes,no,yes,no,no,no,no,no,no
102030850018,1,10203085,yes,yes,no,no,no,no,no,no,no,yes
102030850032,1,10203085,no,no,no,no,no,no,no,no,no,no
102030850046,1,10203085,yes,yes,no,no,yes,no,no,no,no,no
102030850053,1,10203085,yes,yes,no,no,yes,no,no,no,no,no
102030850059,1,10203085,no,no,no,no,no,no,no,no,no,no
102030850066,1,10203085,yes,yes,yes,no,no,no,no,no,no,no
102030850080,1,10203085,no,no,no,no,no,no,no,no,no,no
102030850087,1,10203085,yes,yes,no,no,no,no,no,no,no,yes
102030850094,1,10203085,no,no,no,no,no,no,no,no,no,no
102030850101,1,10203085,no,no,no,no,no,no,no,no,no,no
102030850115,1,10203085,no,no,no,no,no,no,no,no,no,no
102030850122,1,10203085,no,no,no,no,no,no,no,no,no,no
102030850129,1,10203085,no,no,no,no,no,no,no,no,no,no
102030850143,1,10203085,no,no,no,no,no,no,no,no,no,no
102031760004,2,10203176,no,no,no,no,no,no,no,no,no,no
102031760009,2,10203176,no,no,no,no,no,no,no,no,no,no
102031760014,2,10203176,no,no,no,no,no,no,no,no,no,no
102031760024,2,10203176,no,no,no,no,no,no,no,no,no,no
102031760029,2,10203176,no,no,no,no,no,no,no,no,no,no
102031760033,2,10203176,no,no,no,no,no,no,no,no,no,no
102031760043,2,10203176,no,no,no,no,no,no,no,no,no,no
102031760048,2,10203176,no,no,no,no,no,no,no,no,no,no
102031760053,2,10203176,no,no,no,no,no,no,no,no,no,no
102031760063,2,10203176,no,no,no,no,no,no,no,no,no,no
102031760067,2,10203176,yes,yes,no,yes,no,no,no,no,no,no
102031760072,2,10203176,yes,yes,yes,no,no,no,no,no,no,no
102031760082,2,10203176,no,no,no,no,no,no,no,no,no,no
102031760087,2,10203176,no,no,no,no,no,no,no,no,no,no
102031760092,2,10203176,no,no,no,no,no,no,no,no,no,no
102031760101,2,10203176,no,no,no,no,no,no,no,no,no,no
102032210001,1,10203221,yes,yes,no,yes,no,no,no,no,no,no
102032210014,1,10203221,yes,yes,no,no,no,yes,no,no,no,no
102032210028,1,10203221,yes,yes,yes,no,no,no,no,no,no,no
102032210042,1,10203221,no,no,no,no,no,no,no,no,no,no
102032210055,1,10203221,no,no,no,no,no,no,no,no,no,no
102032210083,1,10203221,yes,yes,yes,no,no,no,no,no,no,no
102032210110,1,10203221,yes,yes,yes,no,no,no,no,no,no,no
102032210124,1,10203221,no,no,no,no,no,no,no,no,no,no
102032210152,1,10203221,yes,yes,yes,no,no,no,no,no,no,no
102032210166,1,10203221,no,no,no,no,no,no,no,no,no,no
102032210179,1,10203221,no,no,no,no,no,no,no,no,no,no
102032210193,1,10203221,no,no,no,no,no,no,no,no,no,no
102032210221,1,10203221,yes,yes,yes,no,no,no,no,no,no,no
102032210234,1,10203221,yes,yes,no,yes,no,no,no,no,no,no
102032210248,1,10203221,yes,yes,yes,yes,no,no,no,no,no,no
102032210276,1,10203221,no,no,no,no,no,no,no,no,no,no
102036230001,1,10203623,yes,yes,no,yes,no,no,no,no,no,no
102036230002,1,10203623,no,no,no,no,no,no,no,no,no,no
102036230004,1,10203623,no,no,no,no,no,no,no,no,no,no
102036230005,1,10203623,no,no,no,no,no,no,no,no,no,no
102036230006,1,10203623,no,no,no,no,no,no,no,no,no,no
102036230008,1,10203623,no,no,no,no,no,no,no,no,no,no
102036230009,1,10203623,no,no,no,no,no,no,no,no,no,no
102036230010,1,10203623,no,no,no,no,no,no,no,no,no,no
102036230012,1,10203623,no,no,no,no,no,no,no,no,no,no
102036230013,1,10203623,no,no,no,no,no,no,no,no,no,no
102036230014,1,10203623,no,no,no,no,no,no,no,no,no,no
102036230016,1,10203623,no,no,no,no,no,no,no,no,no,no
102036230018,1,10203623,no,no,no,no,no,no,no,no,no,no
102036230020,1,10203623,no,no,no,no,no,no,no,no,no,no
102036230022,1,10203623,no,no,no,no,no,no,no,no,no,no
102036230028,1,10203623,no,no,no,no,no,no,no,no,no,no
102037440001,2,10203744,no,no,no,no,no,no,no,no,no,no
102037440006,2,10203744,no,no,no,no,no,no,no,no,no,no
102037440017,2,10203744,yes,yes,no,no,yes,no,no,no,no,no
102037440023,2,10203744,yes,yes,no,no,yes,no,no,no,no,no
102037440029,2,10203744,no,no,no,no,no,no,no,no,no,no
102037440040,2,10203744,no,no,no,no,no,no,no,no,no,no
102037440045,2,10203744,no,no,no,no,no,no,no,no,no,no
102037440051,2,10203744,no,no,no,no,no,no,no,no,no,no
102037440062,2,10203744,no,no,no,no,no,no,no,no,no,no
102037440068,2,10203744,no,no,no,no,no,no,no,no,no,no
102037440073,2,10203744,no,no,no,no,no,no,no,no,no,no
102037440084,2,10203744,no,no,no,no,no,no,no,no,no,no
102037440090,2,10203744,no,no,no,no,no,no,no,no,no,no
102037440095,2,10203744,yes,yes,no,yes,no,no,no,no,no,no
102037440107,2,10203744,no,no,no,no,no,no,no,no,no,no
102037440112,2,10203744,no,no,no,no,no,no,no,no,no,no
102041010007,1,10204101,no,no,no,no,no,no,no,no,no,no
102041010014,1,10204101,no,no,no,no,no,no,no,no,no,no
102041010022,1,10204101,no,no,no,no,no,no,no,no,no,no
102041010030,1,10204101,yes,yes,no,no,yes,no,no,no,no,no
102041010037,1,10204101,yes,yes,no,no,yes,no,no,no,no,no
102041010060,1,10204101,no,no,no,no,no,no,no,no,no,no
102041010068,1,10204101,no,no,no,no,no,no,no,no,no,no
102041010076,1,10204101,no,no,no,no,no,no,no,no,no,no
102041010091,1,10204101,no,no,no,no,no,no,no,no,no,no
102041010099,1,10204101,no,no,no,no,no,no,no,no,no,no
102041010106,1,10204101,no,no,no,no,no,no,no,no,no,no
102041010114,1,10204101,no,no,no,no,no,no,no,no,no,no
102041010129,1,10204101,yes,yes,yes,no,no,no,no,no,no,no
102041010137,1,10204101,no,no,no,no,no,no,no,no,no,no
102041010145,1,10204101,no,no,no,no,no,no,no,no,no,no
102041010160,1,10204101,no,no,no,no,no,no,no,no,no,no
102043220004,2,10204322,no,no,no,no,no,no,no,no,no,no
102043220009,2,10204322,no,no,no,no,no,no,no,no,no,no
102043220019,2,10204322,no,no,no,no,no,no,no,no,no,no
102043220023,2,10204322,no,no,no,no,no,no,no,no,no,no
102043220028,2,10204322,no,no,no,no,no,no,no,no,no,no
102043220038,2,10204322,no,no,no,no,no,no,no,no,no,no
102043220043,2,10204322,yes,yes,no,no,no,no,no,no,no,yes
102043220047,2,10204322,no,no,no,no,no,no,no,no,no,no
102043220057,2,10204322,no,no,no,no,no,no,no,no,no,no
102043220062,2,10204322,no,no,no,no,no,no,no,no,no,no
102043220067,2,10204322,no,no,no,no,no,no,no,no,no,no
102043220076,2,10204322,no,no,no,no,no,no,no,no,no,no
102043220081,2,10204322,no,no,no,no,no,no,no,no,no,no
102043220086,2,10204322,no,no,no,no,no,no,no,no,no,no
102043220095,2,10204322,no,no,no,no,no,no,no,no,no,no
102043220100,2,10204322,yes,yes,no,no,no,yes,no,no,no,no
102044530019,1,10204453,yes,yes,no,yes,no,no,no,no,no,no
102044530030,1,10204453,no,no,no,no,no,no,no,no,no,no
102044530041,1,10204453,no,no,no,no,no,no,no,no,no,no
102044530052,1,10204453,yes,yes,no,no,no,yes,no,no,no,no
102044530074,1,10204453,no,no,no,no,no,no,no,no,no,no
102044530085,1,10204453,no,no,no,no,no,no,no,no,no,no
102044530096,1,10204453,no,no,no,no,no,no,no,no,no,no
102044530106,1,10204453,no,no,no,no,no,no,no,no,no,no
102044530128,1,10204453,no,no,no,no,no,no,no,no,no,no
102044530139,1,10204453,no,no,no,no,no,no,no,no,no,no
102044530150,1,10204453,no,no,no,no,no,no,no,no,no,no
102044530161,1,10204453,no,no,no,no,no,no,no,no,no,no
102044530183,1,10204453,yes,yes,no,no,no,no,no,no,no,yes
102044530194,1,10204453,no,no,no,no,no,no,no,no,no,no
102044530205,1,10204453,no,no,no,no,no,no,no,no,no,no
102044530226,1,10204453,no,no,no,no,no,no,no,no,no,no
102045860004,1,10204586,yes,yes,no,yes,no,no,no,no,no,no
102045860010,1,10204586,yes,yes,yes,no,no,no,no,no,no,no
102045860012,1,10204586,no,no,no,no,no,no,no,no,no,no
102045860025,1,10204586,no,no,no,no,no,no,no,no,no,no
102045860049,1,10204586,no,no,no,no,no,no,no,no,no,no
102045860053,1,10204586,no,no,no,no,no,no,no,no,no,no
102045860054,1,10204586,no,no,no,no,no,no,no,no,no,no
102045860065,1,10204586,no,no,no,no,no,no,no,no,no,no
102045860070,1,10204586,no,no,no,no,no,no,no,no,no,no
102045860107,1,10204586,no,no,no,no,no,no,no,no,no,no
102045860112,1,10204586,no,no,no,no,no,no,no,no,no,no
102045860115,1,10204586,no,no,no,no,no,no,no,no,no,no
102045860122,1,10204586,yes,yes,no,no,no,no,no,no,no,yes
102045860123,1,10204586,no,no,no,no,no,no,no,no,no,no
102045860161,1,10204586,no,no,no,no,no,no,no,no,no,no
102045860164,1,10204586,yes,yes,yes,no,no,no,no,no,no,no
102047230006,1,10204723,no,no,no,no,no,no,no,no,no,no
102047230012,1,10204723,no,no,no,no,no,no,no,no,no,no
102047230019,1,10204723,no,no,no,no,no,no,no,no,no,no
102047230026,1,10204723,no,no,no,no,no,no,no,no,no,no
102047230032,1,10204723,no,no,no,no,no,no,no,no,no,no
102047230046,1,10204723,no,no,no,no,no,no,no,no,no,no
102047230052,1,10204723,no,no,no,no,no,no,no,no,no,no
102047230059,1,10204723,no,no,no,no,no,no,no,no,no,no
102047230065,1,10204723,no,no,no,no,no,no,no,no,no,no
102047230079,1,10204723,no,no,no,no,no,no,no,no,no,no
102047230085,1,10204723,no,no,no,no,no,no,no,no,no,no
102047230092,1,10204723,no,no,no,no,no,no,no,no,no,no
102047230099,1,10204723,no,no,no,no,no,no,no,no,no,no
102047230112,1,10204723,yes,yes,yes,no,no,no,no,no,no,no
102047230125,1,10204723,no,no,no,no,no,no,no,no,no,no
102047230138,1,10204723,no,no,no,no,no,no,no,no,no,no
102052020010,1,10205202,yes,yes,no,yes,no,no,no,no,no,yes
102052020057,1,10205202,no,no,no,no,no,no,no,no,no,no
102052020086,1,10205202,yes,yes,no,yes,no,no,no,no,no,yes
102052020106,1,10205202,no,no,no,no,no,no,no,no,no,no
102052020110,1,10205202,yes,yes,yes,no,yes,yes,no,no,no,yes
102052020173,1,10205202,no,no,no,no,no,no,no,no,no,no
102052020180,1,10205202,yes,yes,no,no,no,yes,no,no,no,no
102052020221,1,10205202,no,no,no,no,no,no,no,no,no,no
102052020253,1,10205202,no,no,no,no,no,no,no,no,no,no
102052020264,1,10205202,no,no,no,no,no,no,no,no,no,no
102052020272,1,10205202,no,no,no,no,no,no,no,no,no,no
102052020299,1,10205202,no,no,no,no,no,no,no,no,no,no
102052020308,1,10205202,yes,yes,no,no,no,yes,no,no,no,no
102052020370,1,10205202,no,no,no,no,no,no,no,no,no,no
102052020388,1,10205202,no,no,no,no,no,no,no,no,no,no
102052020438,1,10205202,yes,yes,no,no,yes,yes,no,no,no,no
102055070002,1,10205507,no,no,no,no,no,no,no,no,no,no
102055070006,1,10205507,no,no,no,no,no,no,no,no,no,no
102055070009,1,10205507,no,no,no,no,no,no,no,no,no,no
102055070013,1,10205507,no,no,no,no,no,no,no,no,no,no
102055070018,1,10205507,yes,yes,no,yes,no,no,no,no,no,no
102055070022,1,10205507,no,no,no,no,no,no,no,no,no,no
102055070027,1,10205507,no,no,no,no,no,no,no,no,no,no
102055070036,1,10205507,no,no,no,no,no,no,no,no,no,no
102055070040,1,10205507,no,no,no,no,no,no,no,no,no,no
102055070049,1,10205507,no,no,no,no,no,no,no,no,no,no
102055070054,1,10205507,no,no,no,no,no,no,no,no,no,no
102055070063,1,10205507,no,no,no,no,no,no,no,no,no,no
102055070072,1,10205507,no,no,no,no,no,no,no,no,no,no
102055070076,1,10205507,yes,yes,no,no,no,no,no,no,no,yes
102055070081,1,10205507,yes,yes,no,yes,no,no,no,no,no,no
102055070090,1,10205507,no,no,no,no,no,no,no,no,no,no
102200270009,1,10220027,yes,yes,no,no,no,no,no,no,no,yes
102200270016,1,10220027,yes,yes,yes,no,no,no,no,no,no,no
102200270024,1,10220027,yes,yes,no,no,no,no,no,yes,no,no
102200270032,1,10220027,yes,yes,no,no,no,no,no,yes,no,no
102200270047,1,10220027,yes,yes,yes,yes,no,no,no,no,no,no
102200270055,1,10220027,yes,yes,no,no,no,yes,no,no,no,no
102200270063,1,10220027,yes,yes,yes,no,no,no,no,no,no,no
102200270070,1,10220027,yes,yes,no,no,no,yes,no,no,no,no
102200270086,1,10220027,no,no,no,no,no,no,no,no,no,no
102200270093,1,10220027,no,no,no,no,no,no,no,no,no,no
102200270101,1,10220027,no,no,no,no,no,no,no,no,no,no
102200270109,1,10220027,no,no,no,no,no,no,no,no,no,no
102200270124,1,10220027,no,no,no,no,no,no,no,no,no,no
102200270132,1,10220027,no,no,no,no,no,no,no,no,no,no
102200270140,1,10220027,no,no,no,no,no,no,no,no,no,no
102200270155,1,10220027,no,no,no,no,no,no,no,no,no,no
102201030013,2,10220103,no,no,no,no,no,no,no,no,no,no
102201030021,2,10220103,no,no,no,no,no,no,no,no,no,no
102201030028,2,10220103,no,no,no,no,no,no,no,no,no,no
102201030035,2,10220103,no,no,no,no,no,no,no,no,no,no
102201030050,2,10220103,yes,yes,no,no,no,no,no,yes,no,no
102201030058,2,10220103,no,no,no,no,no,no,no,no,no,no
102201030065,2,10220103,no,no,no,no,no,no,no,no,no,no
102201030073,2,10220103,yes,yes,no,no,no,no,no,yes,no,no
102201030088,2,10220103,no,no,no,no,no,no,no,no,no,no
102201030095,2,10220103,no,no,no,no,no,no,no,no,no,no
102201030103,2,10220103,no,no,no,no,no,no,no,no,no,no
102201030110,2,10220103,no,no,no,no,no,no,no,no,no,no
102201030125,2,10220103,no,no,no,no,no,no,no,no,no,no
102201030133,2,10220103,no,no,no,no,no,no,no,no,no,no
102201030140,2,10220103,yes,yes,no,no,no,no,no,no,no,yes
102201030155,2,10220103,no,no,no,no,no,no,no,no,no,no
102205210003,1,10220521,yes,yes,no,no,no,no,yes,no,no,no
102205210009,1,10220521,no,no,no,no,no,no,no,no,no,no
102205210020,1,10220521,yes,yes,no,no,no,yes,no,no,no,no
102205210025,1,10220521,yes,yes,no,no,no,yes,no,no,no,no
102205210036,1,10220521,no,no,no,no,no,no,no,no,no,no
102205210041,1,10220521,yes,yes,no,no,no,yes,no,no,no,no
102205210047,1,10220521,no,no,no,no,no,no,no,no,no,no
102205210052,1,10220521,yes,yes,no,no,yes,no,no,no,no,no
102205210063,1,10220521,no,no,no,no,no,no,no,no,no,no
102205210069,1,10220521,no,no,no,no,no,no,no,no,no,no
102205210074,1,10220521,no,no,no,no,no,no,no,no,no,no
102205210080,1,10220521,no,no,no,no,no,no,no,no,no,no
102205210091,1,10220521,yes,yes,yes,no,no,no,no,no,no,no
102205210096,1,10220521,no,no,no,no,no,no,no,no,no,no
102205210102,1,10220521,no,no,no,no,no,no,no,no,no,no
102205210113,1,10220521,no,no,no,no,no,no,no,no,no,no
102207050019,1,10220705,yes,yes,no,no,no,no,no,no,no,yes
102207050044,1,10220705,no,no,no,no,no,no,no,no,no,no
102207050054,1,10220705,no,no,no,no,no,no,no,no,no,no
102207050056,1,10220705,yes,yes,no,yes,no,no,no,no,no,no
102207050062,1,10220705,yes,yes,no,no,yes,no,no,no,no,no
102207050084,1,10220705,yes,yes,no,yes,no,no,no,yes,no,no
102207050090,1,10220705,yes,yes,no,no,no,no,no,yes,no,no
102207050112,1,10220705,no,no,no,no,no,no,no,no,no,no
102207050138,1,10220705,no,no,no,no,no,no,no,no,no,no
102207050170,1,10220705,no,no,no,no,no,no,no,no,no,no
102207050199,1,10220705,yes,yes,no,no,no,no,no,yes,no,no
102207050206,1,10220705,no,no,no,no,no,no,no,no,no,no
102207050298,1,10220705,yes,yes,no,no,no,no,no,no,no,yes
102207050319,1,10220705,no,no,no,no,no,no,no,no,no,no
102207050344,1,10220705,no,no,no,no,no,no,no,no,no,no
102207050359,1,10220705,no,no,no,no,no,no,no,no,no,no
103010260007,1,10301026,no,no,no,no,no,no,no,no,no,no
103010260011,1,10301026,no,no,no,no,no,no,no,no,no,no
103010260015,1,10301026,no,no,no,no,no,no,no,no,no,no
103010260019,1,10301026,no,no,no,no,no,no,no,no,no,no
103010260027,1,10301026,no,no,no,no,no,no,no,no,no,no
103010260031,1,10301026,no,no,no,no,no,no,no,no,no,no
103010260035,1,10301026,no,no,no,no,no,no,no,no,no,no
103010260039,1,10301026,no,no,no,no,no,no,no,no,no,no
103010260046,1,10301026,yes,yes,no,no,no,no,no,no,no,no
103010260050,1,10301026,yes,yes,yes,no,no,no,no,no,no,no
103010260054,1,10301026,no,no,no,no,no,no,no,no,no,no
103010260058,1,10301026,yes,yes,no,no,no,yes,no,no,no,no
103010260066,1,10301026,yes,yes,no,no,no,yes,no,no,no,no
103010260070,1,10301026,yes,yes,no,no,no,yes,no,no,no,no
103010260074,1,10301026,no,no,no,no,no,no,no,no,no,no
103010260082,1,10301026,no,no,no,no,no,no,no,no,no,no
103013060009,1,10301306,no,no,no,no,no,no,no,no,no,no
103013060015,1,10301306,no,no,no,no,no,no,no,no,no,no
103013060020,1,10301306,no,no,no,no,no,no,no,no,no,no
103013060025,1,10301306,no,no,no,no,no,no,no,no,no,no
103013060036,1,10301306,no,no,no,no,no,no,no,no,no,no
103013060041,1,10301306,no,no,no,no,no,no,no,no,no,no
103013060047,1,10301306,no,no,no,no,no,no,no,no,no,no
103013060052,1,10301306,no,no,no,no,no,no,no,no,no,no
103013060063,1,10301306,yes,yes,no,no,no,yes,no,no,no,no
103013060068,1,10301306,no,no,no,no,no,no,no,no,no,no
103013060074,1,10301306,no,no,no,no,no,no,no,no,no,no
103013060079,1,10301306,no,no,no,no,no,no,no,no,no,no
103013060090,1,10301306,no,no,no,no,no,no,no,no,no,no
103013060095,1,10301306,no,no,no,no,no,no,no,no,no,no
103013060101,1,10301306,no,no,no,no,no,no,no,no,no,no
103013060111,1,10301306,no,no,no,no,no,no,no,no,no,no
103013470004,1,10301347,no,no,no,no,no,no,no,no,no,no
103013470010,1,10301347,no,no,no,no,no,no,no,no,no,no
103013470016,1,10301347,no,no,no,no,no,no,no,no,no,no
103013470022,1,10301347,no,no,no,no,no,no,no,no,no,no
103013470028,1,10301347,no,no,no,no,no,no,no,no,no,no
103013470041,1,10301347,no,no,no,no,no,no,no,no,no,no
103013470047,1,10301347,no,no,no,no,no,no,no,no,no,no
103013470053,1,10301347,no,no,no,no,no,no,no,no,no,no
103013470059,1,10301347,no,no,no,no,no,no,no,no,no,no
103013470077,1,10301347,no,no,no,no,no,no,no,no,no,no
103013470084,1,10301347,no,no,no,no,no,no,no,no,no,no
103013470090,1,10301347,no,no,no,no,no,no,no,no,no,no
103013470102,1,10301347,no,no,no,no,no,no,no,no,no,no
103013470108,1,10301347,no,no,no,no,no,no,no,no,no,no
103013470114,1,10301347,no,no,no,no,no,no,no,no,no,no
103013470127,1,10301347,no,no,no,no,no,no,no,no,no,no
103016630054,1,10301663,no,no,no,no,no,no,no,no,no,no
103016630124,1,10301663,no,no,no,no,no,no,no,no,no,no
103016630160,1,10301663,yes,yes,no,yes,no,no,no,no,no,no
103016630181,1,10301663,no,no,no,no,no,no,no,no,no,no
103016630188,1,10301663,no,no,no,no,no,no,no,no,no,no
