ea_id,com_ce01a,com_ce01a_os,com_ce01b,com_ce01b_os,com_ce01c,com_ce01c_os,com_ce02,com_ce03,com_ce04,com_ce05a,com_ce05a_os,com_ce05b,com_ce05b_os,com_ce06,com_ce07,com_ce08a,com_ce08a_os,com_ce08b,com_ce08b_os,com_ce09,com_ce10,com_ce11a,com_ce11b,com_ce12,com_ce13,com_ce14a,com_ce14b,com_ce15
30801300,"BEER BREWING, KACHASU",,farming,,OTHER (SPECIFY),WORK AT ESTATE,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30801305,farming,,OTHER (SPECIFY),ESTATE WORKER,fishing,,,,,,,,,yes,RURAL AREAS,OTHER (SPECIFY),ESTATE WORK,,,no,,,,,,,,
30801386,farming,,OTHER (SPECIFY),ESTATE WORKER,"FIREWOOD, CHARCOAL SELLING",,yes,1/4,RURAL AREAS,farming,,,,yes,OUTSIDE MALAWI,farming,,,,no,,,,,,,,
30801631,farming,,OTHER (SPECIFY),ESTATE WORKER,"FIREWOOD, CHARCOAL SELLING",,no,,,,,,,yes,RURAL AREAS,OTHER (SPECIFY),ESTATE WORKER,,,no,,,,,,,,
30801672,farming,,"BEER BREWING, KACHASU",,,,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30801679,farming,,"BEER BREWING, KACHASU",,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30802036,farming,,"FIREWOOD, CHARCOAL SELLING",,"BEER BREWING, KACHASU",,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30802485,farming,,OTHER (SPECIFY),ESTATE WORKER,"BEER BREWING, KACHASU",,no,,,,,,,yes,OUTSIDE MALAWI,OTHER (SPECIFY),ESTATE WORK,,,no,,,,,,,,
30802579,"FIREWOOD, CHARCOAL SELLING",,farming,,,,no,,,,,,,yes,OUTSIDE MALAWI,farming,,,,no,,,,,,,,
30803115,farming,,"BEER BREWING, KACHASU",,farming,,no,,,,,,,no,,,,,,no,,,,,,,,
30803233,farming,,fishing,,,,yes,1/4,RURAL AREAS,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,RURAL AREAS,farming,,,,no,,,,,,,,
30803321,farming,,,,,,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30803480,farming,,"BEER BREWING, KACHASU",,,,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30804416,farming,,"BEER BREWING, KACHASU",,,,no,,,,,,,yes,RURAL AREAS,farming,,,,no,,,,,,,,
30804426,farming,,"BEER BREWING, KACHASU",,,,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30805259,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,farming,,yes,ALMOST NONE,RURAL AREAS,farming,,,,no,,,,,,yes,150,150,day,1/4,150,150,day,1/4
30805375,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,yes,1/4,OUTSIDE MALAWI,farming,,,,no,,,,,,no,,,,,,,,
30805463,farming,,"FIREWOOD, CHARCOAL SELLING",,"BEER BREWING, KACHASU",,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30805551,farming,,,,,,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30806145,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,"BEER BREWING, KACHASU",,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30806483,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,farming,,"BEER BREWING, KACHASU",,no,,,,,,,yes,RURAL AREAS,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,no,,,,,,,,
30806611,farming,,"BEER BREWING, KACHASU",,,,no,,,,,,,no,,,,,,no,,,,,,,,
30806630,farming,,"BEER BREWING, KACHASU",,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30901029,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30901054,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,fishing,,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30901193,farming,,fishing,,,,no,,,,,,,no,,,,,,no,,,,,,,,
30901253,farming,,,,,,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30901275,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,"BEER BREWING, KACHASU",,yes,1/4,URBAN CENTRES,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,farming,,yes,OUTSIDE MALAWI,farming,,CIVIL SERVICE,,no,,,,,,,,
30901320,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,no,,,,,,,no,,,,,,yes,200,1,day,1/4,200,1,day,1/4
30901380,farming,,,,,,no,,,,,,,no,,,,,,no,,,,,,,,
30901409,farming,,"BEER BREWING, KACHASU",,SMALL-SCALE TRADE & SERVICE PROVISION,,no,,,,,,,no,,,,,,no,,,,,,,,
30901475,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,"BEER BREWING, KACHASU",,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30901550,farming,,"BEER BREWING, KACHASU",,,,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30901569,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,farming,,no,,,,,,,no,,,,,,no,,,,,,,,
30901603,farming,,"BEER BREWING, KACHASU",,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30901715,farming,,"BEER BREWING, KACHASU",,,,no,,,,,,,no,,,,,,no,,,,,,,,
30901720,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30901732,farming,,,,,,yes,1/4,RURAL AREAS,farming,,,,yes,RURAL AREAS,farming,,,,no,,,,,,,,
30901756,farming,,,,,,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30902236,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30902299,farming,,"BEER BREWING, KACHASU",,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30902346,farming,,"BEER BREWING, KACHASU",,"FIREWOOD, CHARCOAL SELLING",,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30902425,farming,,"BEER BREWING, KACHASU",,,,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30902606,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,"BEER BREWING, KACHASU",,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
30903114,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,fishing,,yes,1/4,RURAL AREAS,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,no,,,,,,no,,,,,,,,
30903528,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,fishing,,yes,1/4,OUTSIDE MALAWI,farming,,,,no,,,,,,no,,,,,,,,
30920609,CIVIL SERVICE,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,no,,,,,,,no,,,,,,no,,,,,,,,
31001034,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31001092,farming,,,,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31001123,farming,,,,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31001228,farming,,,,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31001242,farming,,"FIREWOOD, CHARCOAL SELLING",,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31001333,farming,,"FIREWOOD, CHARCOAL SELLING",,"BEER BREWING, KACHASU",,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,yes,200,1,day,3/4,200,1,day,1/4
31001647,farming,,,,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31001749,farming,,"FIREWOOD, CHARCOAL SELLING",,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31002169,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,CIVIL SERVICE,,yes,1/4,URBAN CENTRES,"FIREWOOD, CHARCOAL SELLING",,farming,,yes,RURAL AREAS,farming,,,,no,,,,,,,,
31002245,LARGE SCALE-SCALE COMMERCIAL INDUSTRY,,PROFFESSIONAL OCCUPATIONS,,,,no,,,,,,,yes,RURAL AREAS,LARGE SCALE-SCALE COMMERCIAL INDUSTRY,,,,no,,,,,,,,
31002677,LARGE SCALE-SCALE COMMERCIAL INDUSTRY,,farming,,,,no,,,,,,,yes,RURAL AREAS,farming,,,,no,,,,,,,,
31003100,farming,,"BEER BREWING, KACHASU",,,,yes,1/4,OUTSIDE MALAWI,farming,,,,no,,,,,,no,,,,,,,,
31003226,farming,,"BEER BREWING, KACHASU",,,,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
31003482,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31003759,farming,,"BEER BREWING, KACHASU",,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31004098,farming,,fishing,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31004312,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,ALMOST NONE,OUTSIDE MALAWI,OTHER (SPECIFY),HOUSEWORK,,,no,,,,,,no,,,,,,,,
31005061,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31006284,farming,,fishing,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31006556,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,"FIREWOOD, CHARCOAL SELLING",,yes,1/4,OUTSIDE MALAWI,OTHER (SPECIFY),GARDEN BOY,,,no,,,,,,no,,,,,,,,
31007335,farming,,"FIREWOOD, CHARCOAL SELLING",,,,yes,1/4,URBAN CENTRES,OTHER (SPECIFY),HOUSEHOLD CHORES/GARDEN BOY,,,no,,,,,,no,,,,,,,,
31007544,farming,,fishing,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,no,,,,,,,no,,,,,,no,,,,,,,,
31007549,farming,,,,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31007645,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,URBAN CENTRES,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,no,,,,,,no,,,,,,,,
31101009,farming,,fishing,,,,yes,ALMOST NONE,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,yes,OUTSIDE MALAWI,farming,,fishing,,yes,200,1,day,1/2,200,1,day,1/2
31101399,farming,,,,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31102266,farming,,,,,,yes,ALMOST NONE,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31102591,farming,,"FIREWOOD, CHARCOAL SELLING",,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31104086,farming,,fishing,,,,no,,,,,,,yes,RURAL AREAS,farming,,,,no,,,,,,,,
31104147,farming,,fishing,,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31104361,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,farming,,no,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31104496,farming,,"BEER BREWING, KACHASU",,,,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
31104691,farming,,,,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31104696,farming,,farming,,,,no,,,,,,,no,,,,,,no,,,,,,,,
31105091,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,URBAN CENTRES,transport,,,,no,,,,,,yes,200,1,day,1/4,200,1,day,1/4
31105559,farming,,,,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31105581,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,fishing,,yes,1/4,URBAN CENTRES,LARGE SCALE-SCALE COMMERCIAL INDUSTRY,,,,no,,,,,,yes,200,1,day,1/2,200,1,day,1/2
31106066,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,ALMOST NONE,URBAN CENTRES,OTHER (SPECIFY),GARDEN BOY,,,no,,,,,,no,,,,,,,,
31106182,farming,,fishing,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31106519,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31106574,SMALL-SCALE TRADE & SERVICE PROVISION,,farming,,"BEER BREWING, KACHASU",,no,,,,,,,yes,RURAL AREAS,farming,,,,no,,,,,,,,
31106682,farming,,fishing,,,,yes,1/4,OUTSIDE MALAWI,farming,,,,no,,,,,,no,,,,,,,,
31107406,farming,,"FIREWOOD, CHARCOAL SELLING",,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31108265,farming,,"FIREWOOD, CHARCOAL SELLING",,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31108703,farming,,fishing,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,1/4,URBAN CENTRES,LARGE SCALE-SCALE COMMERCIAL INDUSTRY,,,,yes,RURAL AREAS,farming,,,,yes,200,1,day,1/2,200,1,day,1/2
31110462,farming,,,,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31120097,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,no,,,,,,,yes,RURAL AREAS,farming,,,,no,,,,,,,,
31120218,farming,,fishing,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,1/4,URBAN CENTRES,farming,,PROFFESSIONAL OCCUPATIONS,,no,,,,,,no,,,,,,,,
31201007,farming,,,,,,no,,,,,,,no,,,,,,no,,,,,,,,
31201058,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,yes,1/4,URBAN CENTRES,OTHER (SPECIFY),GENERAL LABOR,,,yes,RURAL AREAS,farming,,,,yes,200,2,week,1/4,200,2,week,1/2
31201104,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,no,,,,,,,no,,,,,,yes,200,1,day,1/4,200,1,day,1/4
31201106,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,no,,,,,,,yes,RURAL AREAS,farming,,OTHER (SPECIFY),GENERAL WORK,no,,,,,,,,
31201197,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,RURAL AREAS,farming,,,,no,,,,,,no,,,,,,,,
31201230,farming,,,,,,yes,ALMOST NONE,URBAN CENTRES,LARGE SCALE-SCALE COMMERCIAL INDUSTRY,,,,no,,,,,,no,,,,,,,,
31201234,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,no,,,,,,,no,,,,,,yes,200,1,day,ALMOST NONE,200,1,day,ALMOST NONE
31201250,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,yes,1/4,URBAN CENTRES,OTHER (SPECIFY),GENERAL LABOR,,,no,,,,,,yes,200,14,day,1/4,200,14,day,1/4
31201350,farming,,OTHER (SPECIFY),GANYU,,,yes,ALMOST NONE,RURAL AREAS,OTHER (SPECIFY),GANYU,,,yes,RURAL AREAS,farming,,,,yes,200,1,day,1/4,200,1,day,1/4
31201516,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,yes,1/4,URBAN CENTRES,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,yes,RURAL AREAS,farming,,,,no,,,,,,,,
31201726,farming,,,,,,no,,,,,,,yes,RURAL AREAS,farming,,,,no,,,,,,,,
31201747,farming,,,,,,no,,,,,,,no,,,,,,yes,200,1,day,ALMOST NONE,200,1,day,ALMOST NONE
31201765,farming,,"FIREWOOD, CHARCOAL SELLING",,,,yes,1/4,URBAN CENTRES,OTHER (SPECIFY),GENERAL LABOR,,,yes,RURAL AREAS,farming,,,,no,,,,,,,,
31204138,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,yes,1/4,RURAL AREAS,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,yes,RURAL AREAS,fishing,,farming,,no,,,,,,,,
31204184,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,yes,ALMOST NONE,RURAL AREAS,OTHER (SPECIFY),GENERAL LABOR,,,yes,RURAL AREAS,farming,,,,no,,,,,,,,
31204209,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,yes,ALMOST NONE,RURAL AREAS,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,no,,,,,,yes,200,1,day,1/4,200,1,day,1/4
31204267,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,farming,,yes,1/4,URBAN CENTRES,OTHER (SPECIFY),SERVICE WORKER,,,no,,,,,,no,,,,,,,,
31204390,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,no,,,,,,,yes,RURAL AREAS,farming,,,,yes,2400,2,week,1/4,2400,2,week,1/4
31204410,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,yes,1/4,RURAL AREAS,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,yes,RURAL AREAS,farming,,,,no,,,,,,,,
31204489,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,no,,,,,,,no,,,,,,yes,200,1,day,1/4,200,1,day,1/4
31204532,farming,,fishing,,,,yes,1/4,URBAN CENTRES,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,yes,RURAL AREAS,farming,,,,no,,,,,,,,
31204618,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,no,,,,,,,no,,,,,,no,,,,,,,,
31220487,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,farming,,,,yes,1/4,URBAN CENTRES,OTHER (SPECIFY),GENERAL LABOR,,,yes,RURAL AREAS,farming,,OTHER (SPECIFY),BUILDERS,no,,,,,,,,
31220637,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,farming,,,,yes,1/4,RURAL AREAS,transport,,,,yes,RURAL AREAS,farming,,,,yes,200,1,day,ALMOST NONE,200,1,day,ALMOST NONE
31301246,farming,,,,,,no,,,,,,,no,,,,,,no,,,,,,,,
31301304,"BEER BREWING, KACHASU",,farming,,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31301385,farming,,,,,,yes,ALMOST NONE,URBAN CENTRES,CIVIL SERVICE,,,,yes,RURAL AREAS,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,no,,,,,,,,
31301560,farming,,"BEER BREWING, KACHASU",,,,no,,,,,,,no,,,,,,no,,,,,,,,
31301671,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,ALMOST NONE,OUTSIDE MALAWI,CIVIL SERVICE,,SMALL-SCALE TRADE & SERVICE PROVISION,,no,,,,,,no,,,,,,,,
31301683,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,ALMOST NONE,OUTSIDE MALAWI,CIVIL SERVICE,,SMALL-SCALE TRADE & SERVICE PROVISION,,no,,,,,,no,,,,,,,,
31302162,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,ALMOST NONE,OUTSIDE MALAWI,CIVIL SERVICE,,,,yes,RURAL AREAS,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,no,,,,,,,,
31302415,farming,,"FIREWOOD, CHARCOAL SELLING",,,,yes,1/4,URBAN CENTRES,farming,,,,no,,,,,,no,,,,,,,,
31302578,farming,,,,,,no,,,,,,,no,,,,,,no,,,,,,,,
31302651,farming,,"FIREWOOD, CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,1/4,URBAN CENTRES,CIVIL SERVICE,,,,yes,RURAL AREAS,farming,,"FIREWOOD, CHARCOAL SELLING",,no,,,,,,,,
31302761,farming,,,,,,no,,,,,,,no,,,,,,no,,,,,,,,
31303067,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,ALMOST NONE,URBAN CENTRES,CIVIL SERVICE,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,RURAL AREAS,farming,,"BEER BREWING, KACHASU",,no,,,,,,,,
31303263,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,OUTSIDE MALAWI,CIVIL SERVICE,,SMALL-SCALE TRADE & SERVICE PROVISION,,no,,,,,,no,,,,,,,,
31303327,farming,,"FIREWOOD, CHARCOAL SELLING",,,,yes,1/2,OUTSIDE MALAWI,CIVIL SERVICE,,OTHER (SPECIFY),BUSINESS TRADE,yes,RURAL AREAS,farming,,"FIREWOOD, CHARCOAL SELLING",,no,,,,,,,,
31303467,farming,,,,,,no,,,,,,,no,,,,,,no,,,,,,,,
31303567,farming,,,,,,no,,,,,,,yes,RURAL AREAS,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,no,,,,,,,,
31303585,farming,,"FIREWOOD, CHARCOAL SELLING",,,,yes,1/4,URBAN CENTRES,CIVIL SERVICE,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,yes,RURAL AREAS,farming,,"FIREWOOD, CHARCOAL SELLING",,no,,,,,,,,
31303610,farming,,"FIREWOOD, CHARCOAL SELLING",,,,no,,,,,,,no,,,,,,no,,,,,,,,
31303655,farming,,"FIREWOOD, CHARCOAL SELLING",,,,yes,ALMOST NONE,OUTSIDE MALAWI,CIVIL SERVICE,,,,yes,RURAL AREAS,farming,,"FIREWOOD, CHARCOAL SELLING",,no,,,,,,,,
31303757,farming,,,,,,no,,,,,,,no,,,,,,no,,,,,,,,
31306166,farming,,"BEER BREWING, KACHASU",,,,no,,,,,,,no,,,,,,yes,200,1,day,ALMOST NONE,200,1,day,1/4
31306274,farming,,"FIREWOOD, CHARCOAL SELLING",,"BEER BREWING, KACHASU",,yes,ALMOST NONE,URBAN CENTRES,CIVIL SERVICE,,,,yes,RURAL AREAS,farming,,"FIREWOOD, CHARCOAL SELLING",,no,,,,,,,,
31306500,farming,,"FIREWOOD, CHARCOAL SELLING",,,,yes,ALMOST NONE,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,,,no,,,,,,no,,,,,,,,
31306719,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,yes,1/4,URBAN CENTRES,CIVIL SERVICE,,LARGE SCALE-SCALE COMMERCIAL INDUSTRY,,yes,RURAL AREAS,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,no,,,,,,,,
31431714,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,URBAN CENTRES,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,yes,RURAL AREAS,farming,,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,yes,200,1,day,1/4,200,1,day,1/4
31432279,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,farming,,no,,,,,,,yes,RURAL AREAS,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,200,1,day,1/4,200,1,day,1/4
31432523,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,,yes,1/4,URBAN CENTRES,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,yes,RURAL AREAS,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,200,1,day,1/4,200,1,day,1/4
31432676,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,200,1,day,1/4,200,1,day,1/4
31434099,SMALL-SCALE TRADE & SERVICE PROVISION,,farming,,,,yes,1/4,URBAN CENTRES,farming,,CIVIL SERVICE,,yes,RURAL AREAS,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,200,1,day,1/4,200,1,day,1/4
31435120,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,,,yes,1/4,OUTSIDE MALAWI,SMALL-SCALE TRADE & SERVICE PROVISION,,OTHER (SPECIFY),CASUAL LABOR,yes,RURAL AREAS,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,200,1,day,1/4,200,1,day,1/4
31435149,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,farming,,no,,,,,,,yes,RURAL AREAS,OTHER (SPECIFY),ANY WORK,,,yes,200,1,day,1/4,200,1,day,1/4
31435423,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,URBAN CENTRES,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,RURAL AREAS,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,200,1,day,1/4,200,1,day,1/4
31435753,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,RURAL AREAS,farming,,,,no,,,,,,,,
31436063,SMALL-SCALE TRADE & SERVICE PROVISION,,OTHER (SPECIFY),ANY WORK,,,yes,1/4,OUTSIDE MALAWI,OTHER (SPECIFY),ANY WORK,,,yes,RURAL AREAS,farming,,,,yes,200,1,day,1/4,200,1,day,1/4
31436695,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,,,yes,1/4,URBAN CENTRES,OTHER (SPECIFY),ANY WORK,,,yes,URBAN CENTRES,farming,,,,yes,200,2,week,1/4,200,2,week,1/4
31438563,"HANDICRAFT PRODUCTION,SMALL SCALE-INDUSTRY",,,,,,no,,,,,,,yes,RURAL AREAS,farming,,,,no,,,,,,,,
31438622,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,,,yes,1/4,OUTSIDE MALAWI,OTHER (SPECIFY),ANY WORK,,,yes,RURAL AREAS,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,no,,,,,,,,
