case_id,visit,ea_id,hh_f01,hh_f02,hh_f03a,hh_f03b,hh_f04a,hh_f04b,hh_f05,hh_f06,hh_f07,hh_f07_os,hh_f08,hh_f08_os,hh_f09,hh_f09_os,hh_f10,hh_f11,hh_f11_os,hh_f12,hh_f12_os,hh_f13,hh_f14,hh_f15,hh_f15_os,hh_f16a,hh_f16b,hh_f17,hh_f18,hh_f19,hh_f20a,hh_f20a_os,hh_f20b,hh_f20b_os,hh_f21,hh_f22,hh_f23,hh_f24,hh_f25,hh_f26a,hh_f26b,hh_f27,hh_f28,hh_f29,hh_f30,hh_f31,hh_f32,hh_f33a,hh_f33b,hh_f34,hh_f35,hh_f36,hh_f36_os,hh_f37,hh_f38a,hh_f38b,hh_f39,hh_f40,hh_f41,hh_f41_os,hh_f42,hh_f43,hh_f43_os,hh_f44,hh_f45,hh_f46,hh_f47
101013550089,1,10101355,Owned,50000,300,Month,,,2,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
101013550107,1,10101355,Owned,50000,3000,Month,,,3,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,50,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,25,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,No,Yes,"Yes, for all children under five"
101013550117,1,10101355,Owned,30000,500,Month,,,5,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Collected firewood,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,15,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,No,,,
101013550126,1,10101355,Owned,40000,400,Month,,,4,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,18,Minute,None,50,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,15,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,No,Yes,"Yes, for all children under five"
101013550135,1,10101355,"Free, authorised",,700,Month,,,11,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Parrafin,,Puchased firewood,,,Yes,Unfarmed areas of community,,20,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
101013550154,1,10101355,Owned,45000,1500,Month,,,5,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,250,No,,,,,,,,,,,,No,,,,No,,,,1,2500,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Other (specify),BUSH,Yes,Yes,No,
101013550164,1,10101355,Owned,30000,500,Month,,,2,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,10,Minute,All year around,,Latrine without roof,,Household members only,Other (specify),IN PLOT/FIELD,No,,,
101013550173,1,10101355,Owned,35000,350,Month,,,6,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Forest reserve,,40,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,20,Minute,All year around,,Traditional latrine with roof,,Other households also,Other (specify),IN PLOT/FIELD,No,,,
101013550192,1,10101355,Owned,30000,200,Month,,,2,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,1,1500,Borehole,,0,15,Minute,All year around,,Traditional latrine with roof,,Household members only,Other (specify),BUSH,Yes,No,Yes,"Yes, for all children under five"
101013740006,1,10101374,Owned,30000,300,Month,,,5,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Collected firewood,,Collected firewood,,,,Unfarmed areas of community,,15,Minute,None,50,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,20,Minute,All year around,,Traditional latrine with roof,,Other households also,Public rubbish heap,,No,,,
101013740013,1,10101374,Owned,35000,500,Month,,,5,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Community woodlot,,1,Hour,None,400,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,45,Minute,All year around,,Traditional latrine with roof,,Household members only,Other (specify),BUSH,Yes,No,No,
101013740020,1,10101374,Owned,60000,1000,Month,,,3,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Community woodlot,,2,Hour,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,40,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
101013740028,1,10101374,Owned,60000,600,Month,,,7,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Community woodlot,,20,Minute,None,500,No,,,,,,,,,,,,No,,,,No,,,,1,1200,Borehole,,100,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Other (specify),BUSH,Yes,Yes,Yes,"Yes, for all children under five"
101013740035,1,10101374,Owned,35000,500,Month,,,4,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Community woodlot,,30,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Other (specify),BUSH,Yes,Yes,No,
101013740050,1,10101374,Owned,90000,1000,Month,,,2,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,1,700,Borehole,,0,25,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
101013740057,1,10101374,Owned,50000,500,Month,,,3,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,30,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,No,,,
101013740064,1,10101374,Owned,20000,400,Month,,,6,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,No,,,
101013740072,1,10101374,Owned,60000,500,Month,,,6,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,10,Minute,All year around,,Traditional latrine with roof,,Other households also,None,,No,,,
101013740094,1,10101374,Owned,85000,2000,Month,,,2,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,4,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,30,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
101013740101,1,10101374,Owned,48000,1200,Month,,,2,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,50,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,15,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,Yes,No,
101013740108,1,10101374,Owned,50000,800,Month,,,2,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,17,Minute,None,80,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,30,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,No,,,
101013740123,1,10101374,Owned,50000,400,Month,,,3,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,500,No,,,,,,,,,,,,No,,,,No,,,,2,3000,Borehole,,200,2,Minute,All year around,,Traditional latrine with roof,,Household members only,Other (specify),BUSH,No,,,
101013740130,1,10101374,Owned,85000,500,Month,,,4,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Own woodlot,,1,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,10,Minute,All year around,,Latrine without roof,,Household members only,Other (specify),BUSH,Yes,No,No,
101013740138,1,10101374,Owned,40000,200,Month,,,2,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Collected firewood,,Collected firewood,,,,Unfarmed areas of community,,15,Minute,None,30,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,200,5,Minute,All year around,,Latrine without roof,,Other households also,Other (specify),BUSH,No,,,
101013740152,1,10101374,Owned,100000,3000,Month,,,3,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,200,40,Minute,All year around,,Traditional latrine with roof,,Other households also,Other (specify),BUSH,No,,,
101014700012,1,10101470,Owned,150000,1000,Month,,,12,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,No,,,
101014700026,1,10101470,Owned,20000,500,Month,,,5,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,3,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,1,570,Borehole,,0,30,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,No,
101014700029,1,10101470,Owned,21000,1300,Month,,,5,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,20,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,15,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,No,,,
101014700032,1,10101470,Owned,19000,1000,Month,,,1,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,45,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Other households also,Public rubbish heap,,No,,,
101014700034,1,10101470,Owned,10000,500,Year,,,Don't Know,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,15,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,No,,,
101014700055,1,10101470,Owned,40000,2000,Month,,,7,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,2,350,Borehole,,100,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,All nets treated & less than 6 months old,No,
101014700079,1,10101470,Owned,25000,1000,Month,,,1,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,1,160,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
101014700128,1,10101470,Owned,10000,1000,Month,,,3,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,7,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,6,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
101014700135,1,10101470,Owned,20000,2000,Year,,,6,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,20,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,100,6,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,All nets treated & less than 6 months old,Yes,"Yes, for all children under five"
101014700148,1,10101470,Owned,20000,200,Month,,,5,Traditional,Mud,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Community woodlot,,30,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,No,Yes,"Yes, for all children under five"
101014700156,1,10101470,Owned,24000,1500,Month,,,15,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,1,250,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
101014700200,1,10101470,Owned,63000,2000,Month,,,3,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,700,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,All nets treated & less than 6 months old,No,
101014700214,1,10101470,Owned,50000,500,Month,,,1,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Community woodlot,,1,Hour,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,10,Minute,All year around,,Latrine without roof,,Household members only,Rubbish pit,,No,,,
101014700224,1,10101470,Owned,16000,300,Month,,,1,Traditional,Mud,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Forest reserve,,4,Hour,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,No,Yes,"Yes, for all children under five"
101014700227,1,10101470,"Free, authorised",,200,Month,,,Don't Know,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Community woodlot,,90,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,20,Minute,All year around,,None,,,Rubbish pit,,No,,,
101014700248,1,10101470,Owned,20000,300,Month,,,3,Traditional,Compacted earth,,Grass,,Smoothed mud,,1,Parrafin,,Collected firewood,,,,Forest reserve,,4,Hour,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,15,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
101015620009,2,10101562,Owned,45000,800,Month,,,13,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Community woodlot,,2,Hour,None,400,No,,,,,,,,,,,,No,,,,No,,,,1,800,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,No,
101015620020,2,10101562,Owned,50000,600,Month,,,2,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,2,Hour,None,50,No,,,,,,,,,,,,No,,,,No,,,,0,,Communal standpipe,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
101015620031,2,10101562,Owned,80000,2000,Month,,,0,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Forest reserve,,1,Minute,None,500,No,,,,,,,,,,,,No,,,,No,,,,2,800,Communal standpipe,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
101015620042,2,10101562,Owned,48000,600,Month,,,12,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Community woodlot,,25,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,1,300,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Other households also,Public rubbish heap,,Yes,No,Yes,"Yes, for all children under five"
101015620053,2,10101562,Owned,27000,300,Month,,,5,Traditional,Mud,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,45,Minute,None,50,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,20,Minute,All year around,,None,,,None,,Yes,No,Yes,"Yes, for all children under five"
101015620064,2,10101562,Owned,70000,1500,Month,,,4,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Community woodlot,,2,Hour,None,400,No,,,,,,,,,,,,No,,,,No,,,,2,1000,Communal standpipe,,100,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,No,
101015620075,2,10101562,Owned,30000,500,Month,,,2,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Communal standpipe,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
101015620086,2,10101562,Owned,100000,1500,Month,,,Don't Know,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,4,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,2,300,Communal standpipe,,100,3,Minute,All year around,,Traditional latrine with roof,,Other households also,None,,No,,,
101015620096,2,10101562,Owned,20000,300,Month,,,5,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Communal standpipe,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
101015620118,2,10101562,Owned,15000,200,Month,,,12,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Communal standpipe,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,No,,,
101015620140,2,10101562,Owned,100000,2000,Month,,,3,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,4,Battery/dry cell,,Collected firewood,,,,Community woodlot,,1,Hour,None,500,No,,,,,,,,,,,,No,,,,No,,,,2,1500,Communal standpipe,,100,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
101015620162,2,10101562,Employer provides,,2000,Month,,,Don't Know,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,4,Parrafin,,Collected firewood,,,,Community woodlot,,1,Hour,None,400,No,,,,,,,,,,,,No,,,,No,,,,0,,Communal standpipe,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
101015620184,2,10101562,Owned,150000,5000,Month,,,10,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,4,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,1,1000,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
101015620195,2,10101562,Owned,35000,250,Month,,,0,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Forest reserve,,30,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,20,Minute,All year around,,None,,,Other (specify),BUSH,No,,,
101015620205,2,10101562,Owned,37000,400,Month,,,Don't Know,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Collected firewood,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,50,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,20,Minute,All year around,,Traditional latrine with roof,,Other households also,None,,No,,,
101015620227,2,10101562,Rented,,,,815,Month,32,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,4,Electricity,,Collected firewood,,,,Forest reserve,,1,Hour,None,350,Yes,Paraffin,,,,No,,,,Never pays,,,,,,,No,,,,2,2500,Piped into dwelling,,100,On Permises,,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,No,
101015680005,1,10101568,Owned,50000,300,Month,,,15,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,15,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,1,2500,Borehole,,0,4,Minute,All year around,,Traditional latrine with roof,,Household members only,Other (specify),BUSH,Yes,No,Yes,"Yes, for all children under five"
