case_id,visit,ea_id,hh_g09,hh_g10a,hh_g10b,hh_g10c,hh_g11
101041500048,1,10104150,Yes,B,Children 6-15 years,0,0
101041500048,1,10104150,Yes,C,Adults 16-65 years,1,1
101041500048,1,10104150,Yes,D,People over 66 years old,0,0
101041500053,1,10104150,No,,,,
101041500054,1,10104150,No,,,,
101041500057,1,10104150,Yes,A,Children 0-5 years,0,0
101041500057,1,10104150,Yes,B,Children 6-15 years,0,0
101041500057,1,10104150,Yes,C,Adults 16-65 years,1,2
101041500057,1,10104150,Yes,D,People over 66 years old,0,0
101041500063,1,10104150,No,,,,
101041500067,1,10104150,No,,,,
101041500076,1,10104150,Yes,A,Children 0-5 years,2,1
101041500076,1,10104150,Yes,B,Children 6-15 years,0,0
101041500076,1,10104150,Yes,C,Adults 16-65 years,2,1
101041500076,1,10104150,Yes,D,People over 66 years old,0,0
101041500079,1,10104150,No,,,,
101043510001,1,10104351,No,,,,
101043510007,1,10104351,No,,,,
101043510012,1,10104351,No,,,,
101043510018,1,10104351,No,,,,
101043510024,1,10104351,No,,,,
101043510036,1,10104351,No,,,,
101043510042,1,10104351,Yes,A,Children 0-5 years,0,0
101043510042,1,10104351,Yes,B,Children 6-15 years,0,0
101043510042,1,10104351,Yes,C,Adults 16-65 years,2,2
101043510042,1,10104351,Yes,D,People over 66 years old,0,0
101043510048,1,10104351,No,,,,
101043510054,1,10104351,Yes,A,Children 0-5 years,0,0
101043510054,1,10104351,Yes,B,Children 6-15 years,0,0
101043510054,1,10104351,Yes,C,Adults 16-65 years,2,2
101043510054,1,10104351,Yes,D,People over 66 years old,0,0
101043510066,1,10104351,No,,,,
101043510078,1,10104351,No,,,,
101043510084,1,10104351,No,,,,
101043510096,1,10104351,No,,,,
101043510102,1,10104351,Yes,A,Children 0-5 years,2,3
101043510102,1,10104351,Yes,B,Children 6-15 years,1,2
101043510102,1,10104351,Yes,C,Adults 16-65 years,2,2
101043510102,1,10104351,Yes,D,People over 66 years old,0,0
101043510108,1,10104351,No,,,,
101043510120,1,10104351,No,,,,
101044400008,1,10104440,No,,,,
101044400015,1,10104440,No,,,,
101044400021,1,10104440,Yes,A,Children 0-5 years,0,0
101044400021,1,10104440,Yes,B,Children 6-15 years,2,2
101044400021,1,10104440,Yes,C,Adults 16-65 years,0,0
101044400021,1,10104440,Yes,D,People over 66 years old,0,0
101044400028,1,10104440,No,,,,
101044400042,1,10104440,No,,,,
101044400049,1,10104440,No,,,,
101044400055,1,10104440,No,,,,
101044400062,1,10104440,No,,,,
101044400076,1,10104440,No,,,,
101044400083,1,10104440,No,,,,
101044400089,1,10104440,Yes,A,Children 0-5 years,2,2
101044400089,1,10104440,Yes,B,Children 6-15 years,0,0
101044400089,1,10104440,Yes,C,Adults 16-65 years,0,0
101044400089,1,10104440,Yes,D,People over 66 years old,0,0
101044400096,1,10104440,No,,,,
101044400110,1,10104440,No,,,,
101044400117,1,10104440,Yes,A,Children 0-5 years,0,0
101044400117,1,10104440,Yes,B,Children 6-15 years,3,3
101044400117,1,10104440,Yes,C,Adults 16-65 years,0,0
101044400117,1,10104440,Yes,D,People over 66 years old,0,0
101044400123,1,10104440,Yes,A,Children 0-5 years,0,0
101044400123,1,10104440,Yes,B,Children 6-15 years,0,0
101044400123,1,10104440,Yes,C,Adults 16-65 years,2,2
101044400123,1,10104440,Yes,D,People over 66 years old,0,0
101044400137,1,10104440,No,,,,
101053520010,1,10105352,No,,,,
101053520015,1,10105352,No,,,,
101053520022,1,10105352,No,,,,
101053520029,1,10105352,No,,,,
101053520044,1,10105352,Yes,A,Children 0-5 years,0,0
101053520044,1,10105352,Yes,B,Children 6-15 years,0,0
101053520044,1,10105352,Yes,C,Adults 16-65 years,2,2
101053520044,1,10105352,Yes,D,People over 66 years old,0,0
101053520051,1,10105352,Yes,A,Children 0-5 years,0,0
101053520051,1,10105352,Yes,B,Children 6-15 years,2,2
101053520051,1,10105352,Yes,C,Adults 16-65 years,2,2
101053520051,1,10105352,Yes,D,People over 66 years old,0,0
101053520059,1,10105352,No,,,,
101053520066,1,10105352,Yes,A,Children 0-5 years,0,0
101053520066,1,10105352,Yes,B,Children 6-15 years,1,1
101053520066,1,10105352,Yes,C,Adults 16-65 years,1,1
101053520066,1,10105352,Yes,D,People over 66 years old,0,0
101053520081,1,10105352,Yes,A,Children 0-5 years,1,2
101053520081,1,10105352,Yes,B,Children 6-15 years,1,2
101053520081,1,10105352,Yes,C,Adults 16-65 years,0,0
101053520081,1,10105352,Yes,D,People over 66 years old,0,0
101053520088,1,10105352,Yes,A,Children 0-5 years,2,2
101053520088,1,10105352,Yes,B,Children 6-15 years,1,1
101053520088,1,10105352,Yes,C,Adults 16-65 years,1,1
101053520088,1,10105352,Yes,D,People over 66 years old,0,0
101053520095,1,10105352,No,,,,
101053520103,1,10105352,No,,,,
101053520117,1,10105352,Yes,A,Children 0-5 years,0,0
101053520117,1,10105352,Yes,B,Children 6-15 years,0,0
101053520117,1,10105352,Yes,C,Adults 16-65 years,2,4
101053520117,1,10105352,Yes,D,People over 66 years old,0,0
101053520125,1,10105352,Yes,A,Children 0-5 years,2,2
101053520125,1,10105352,Yes,B,Children 6-15 years,0,0
101053520125,1,10105352,Yes,C,Adults 16-65 years,0,0
101053520125,1,10105352,Yes,D,People over 66 years old,0,0
101053520132,1,10105352,No,,,,
101053520147,1,10105352,No,,,,
101055110011,1,10105511,No,,,,
101055110021,1,10105511,No,,,,
101055110031,1,10105511,No,,,,
101055110041,1,10105511,Yes,A,Children 0-5 years,4,6
101055110041,1,10105511,Yes,B,Children 6-15 years,0,0
101055110041,1,10105511,Yes,C,Adults 16-65 years,0,0
101055110041,1,10105511,Yes,D,People over 66 years old,0,0
101055110061,1,10105511,Yes,A,Children 0-5 years,0,0
101055110061,1,10105511,Yes,B,Children 6-15 years,0,0
101055110061,1,10105511,Yes,C,Adults 16-65 years,1,1
101055110061,1,10105511,Yes,D,People over 66 years old,0,0
101055110071,1,10105511,Yes,A,Children 0-5 years,0,0
101055110071,1,10105511,Yes,B,Children 6-15 years,1,1
101055110071,1,10105511,Yes,C,Adults 16-65 years,1,1
101055110071,1,10105511,Yes,D,People over 66 years old,0,0
101055110081,1,10105511,No,,,,
101055110091,1,10105511,No,,,,
101055110111,1,10105511,No,,,,
101055110121,1,10105511,No,,,,
101055110131,1,10105511,No,,,,
101055110141,1,10105511,No,,,,
101055110161,1,10105511,No,,,,
101055110171,1,10105511,Yes,A,Children 0-5 years,0,0
101055110171,1,10105511,Yes,B,Children 6-15 years,0,0
101055110171,1,10105511,Yes,C,Adults 16-65 years,0,0
101055110171,1,10105511,Yes,D,People over 66 years old,4,8
101055110181,1,10105511,No,,,,
101055110201,1,10105511,No,,,,
101055130005,1,10105513,No,,,,
101055130017,1,10105513,Yes,A,Children 0-5 years,2,3
101055130017,1,10105513,Yes,B,Children 6-15 years,5,2
101055130017,1,10105513,Yes,C,Adults 16-65 years,3,3
101055130017,1,10105513,Yes,D,People over 66 years old,0,0
101055130037,1,10105513,Yes,A,Children 0-5 years,0,0
101055130037,1,10105513,Yes,B,Children 6-15 years,7,20
101055130037,1,10105513,Yes,C,Adults 16-65 years,0,0
101055130037,1,10105513,Yes,D,People over 66 years old,0,0
101055130040,1,10105513,No,,,,
101055130049,1,10105513,Yes,A,Children 0-5 years,3,4
101055130049,1,10105513,Yes,B,Children 6-15 years,0,0
101055130049,1,10105513,Yes,C,Adults 16-65 years,0,0
101055130049,1,10105513,Yes,D,People over 66 years old,0,0
101055130082,1,10105513,No,,,,
101055130084,1,10105513,No,,,,
101055130099,1,10105513,No,,,,
101055130116,1,10105513,No,,,,
101055130133,1,10105513,No,,,,
101055130136,1,10105513,No,,,,
101055130137,1,10105513,No,,,,
101055130138,1,10105513,No,,,,
101055130140,1,10105513,No,,,,
101055130161,1,10105513,No,,,,
101055130170,1,10105513,No,,,,
101202860016,1,10120286,Yes,A,Children 0-5 years,0,0
101202860016,1,10120286,Yes,B,Children 6-15 years,0,0
101202860016,1,10120286,Yes,C,Adults 16-65 years,4,9
101202860016,1,10120286,Yes,D,People over 66 years old,0,0
101202860027,1,10120286,Yes,A,Children 0-5 years,2,3
101202860027,1,10120286,Yes,B,Children 6-15 years,0,0
101202860027,1,10120286,Yes,C,Adults 16-65 years,3,6
101202860027,1,10120286,Yes,D,People over 66 years old,0,0
101202860039,1,10120286,No,,,,
101202860050,1,10120286,No,,,,
101202860074,1,10120286,Yes,A,Children 0-5 years,0,0
101202860074,1,10120286,Yes,B,Children 6-15 years,0,0
101202860074,1,10120286,Yes,C,Adults 16-65 years,3,6
101202860074,1,10120286,Yes,D,People over 66 years old,0,0
101202860085,1,10120286,No,,,,
101202860097,1,10120286,No,,,,
101202860108,1,10120286,No,,,,
101202860131,1,10120286,No,,,,
101202860143,1,10120286,Yes,A,Children 0-5 years,0,0
101202860143,1,10120286,Yes,B,Children 6-15 years,0,0
101202860143,1,10120286,Yes,C,Adults 16-65 years,2,4
101202860143,1,10120286,Yes,D,People over 66 years old,0,0
101202860155,1,10120286,No,,,,
101202860166,1,10120286,No,,,,
101202860189,1,10120286,No,,,,
101202860201,1,10120286,No,,,,
101202860212,1,10120286,No,,,,
101202860236,1,10120286,No,,,,
101202880006,1,10120288,No,,,,
101202880013,1,10120288,No,,,,
101202880020,1,10120288,No,,,,
101202880027,1,10120288,No,,,,
101202880034,1,10120288,No,,,,
101202880041,1,10120288,Yes,A,Children 0-5 years,0,0
101202880041,1,10120288,Yes,B,Children 6-15 years,0,0
101202880041,1,10120288,Yes,C,Adults 16-65 years,3,8
101202880041,1,10120288,Yes,D,People over 66 years old,0,0
101202880048,1,10120288,No,,,,
101202880055,1,10120288,No,,,,
101202880069,1,10120288,No,,,,
101202880090,1,10120288,No,,,,
101202880097,1,10120288,Yes,A,Children 0-5 years,0,0
101202880097,1,10120288,Yes,B,Children 6-15 years,0,0
101202880097,1,10120288,Yes,C,Adults 16-65 years,2,6
101202880097,1,10120288,Yes,D,People over 66 years old,0,0
101202880104,1,10120288,No,,,,
101202880118,1,10120288,No,,,,
101202880125,1,10120288,No,,,,
101202880132,1,10120288,No,,,,
101202880146,1,10120288,Yes,A,Children 0-5 years,0,0
101202880146,1,10120288,Yes,B,Children 6-15 years,0,0
101202880146,1,10120288,Yes,C,Adults 16-65 years,1,1
101202880146,1,10120288,Yes,D,People over 66 years old,0,0
102011370001,1,10201137,No,,,,
102011370013,1,10201137,No,,,,
102011370027,1,10201137,No,,,,
102011370035,1,10201137,No,,,,
102011370036,1,10201137,No,,,,
102011370045,1,10201137,Yes,A,Children 0-5 years,3,1
102011370045,1,10201137,Yes,B,Children 6-15 years,2,2
102011370045,1,10201137,Yes,C,Adults 16-65 years,0,0
102011370045,1,10201137,Yes,D,People over 66 years old,0,0
102011370076,1,10201137,No,,,,
102011370087,1,10201137,Yes,A,Children 0-5 years,2,2
102011370087,1,10201137,Yes,B,Children 6-15 years,2,1
102011370087,1,10201137,Yes,C,Adults 16-65 years,0,0
102011370087,1,10201137,Yes,D,People over 66 years old,0,0
102011370099,1,10201137,Yes,A,Children 0-5 years,0,0
102011370099,1,10201137,Yes,B,Children 6-15 years,1,2
102011370099,1,10201137,Yes,C,Adults 16-65 years,0,0
102011370099,1,10201137,Yes,D,People over 66 years old,0,0
102011370109,1,10201137,No,,,,
102011370126,1,10201137,Yes,A,Children 0-5 years,0,0
102011370126,1,10201137,Yes,B,Children 6-15 years,0,0
102011370126,1,10201137,Yes,C,Adults 16-65 years,1,3
102011370126,1,10201137,Yes,D,People over 66 years old,0,0
102011370142,1,10201137,No,,,,
102011370143,1,10201137,Yes,A,Children 0-5 years,2,2
102011370143,1,10201137,Yes,B,Children 6-15 years,2,1
102011370143,1,10201137,Yes,C,Adults 16-65 years,0,0
102011370143,1,10201137,Yes,D,People over 66 years old,0,0
102011370151,1,10201137,No,,,,
102011370175,1,10201137,Yes,A,Children 0-5 years,2,2
102011370175,1,10201137,Yes,B,Children 6-15 years,3,3
102011370175,1,10201137,Yes,C,Adults 16-65 years,2,2
102011370175,1,10201137,Yes,D,People over 66 years old,0,0
102011370184,1,10201137,Yes,A,Children 0-5 years,2,2
102011370184,1,10201137,Yes,B,Children 6-15 years,0,0
102011370184,1,10201137,Yes,C,Adults 16-65 years,0,0
102011370184,1,10201137,Yes,D,People over 66 years old,0,0
102012100001,1,10201210,No,,,,
102012100005,1,10201210,No,,,,
102012100010,1,10201210,No,,,,
102012100015,1,10201210,No,,,,
102012100021,1,10201210,Yes,A,Children 0-5 years,0,0
102012100021,1,10201210,Yes,B,Children 6-15 years,2,3
102012100021,1,10201210,Yes,C,Adults 16-65 years,0,0
102012100021,1,10201210,Yes,D,People over 66 years old,0,0
102012100036,1,10201210,No,,,,
102012100041,1,10201210,No,,,,
102012100046,1,10201210,No,,,,
102012100056,1,10201210,Yes,A,Children 0-5 years,3,2
102012100056,1,10201210,Yes,B,Children 6-15 years,2,1
102012100056,1,10201210,Yes,C,Adults 16-65 years,1,1
102012100056,1,10201210,Yes,D,People over 66 years old,0,0
102012100061,1,10201210,Yes,A,Children 0-5 years,2,1
102012100061,1,10201210,Yes,B,Children 6-15 years,1,1
102012100061,1,10201210,Yes,C,Adults 16-65 years,2,2
102012100061,1,10201210,Yes,D,People over 66 years old,0,0
102012100066,1,10201210,Yes,A,Children 0-5 years,0,0
102012100066,1,10201210,Yes,B,Children 6-15 years,2,1
102012100066,1,10201210,Yes,C,Adults 16-65 years,0,0
102012100066,1,10201210,Yes,D,People over 66 years old,0,0
102012100072,1,10201210,Yes,A,Children 0-5 years,1,2
102012100072,1,10201210,Yes,B,Children 6-15 years,3,2
102012100072,1,10201210,Yes,C,Adults 16-65 years,1,1
102012100072,1,10201210,Yes,D,People over 66 years old,0,0
102012100082,1,10201210,Yes,A,Children 0-5 years,0,0
102012100082,1,10201210,Yes,B,Children 6-15 years,1,1
102012100082,1,10201210,Yes,C,Adults 16-65 years,0,0
102012100082,1,10201210,Yes,D,People over 66 years old,0,0
102012100087,1,10201210,Yes,A,Children 0-5 years,0,0
102012100087,1,10201210,Yes,B,Children 6-15 years,1,1
102012100087,1,10201210,Yes,C,Adults 16-65 years,2,2
102012100087,1,10201210,Yes,D,People over 66 years old,0,0
102012100092,1,10201210,Yes,A,Children 0-5 years,0,0
102012100092,1,10201210,Yes,B,Children 6-15 years,0,0
102012100092,1,10201210,Yes,C,Adults 16-65 years,3,3
102012100092,1,10201210,Yes,D,People over 66 years old,0,0
102012100102,1,10201210,No,,,,
102012470006,1,10201247,Yes,A,Children 0-5 years,0,0
102012470006,1,10201247,Yes,B,Children 6-15 years,1,1
102012470006,1,10201247,Yes,C,Adults 16-65 years,1,1
102012470006,1,10201247,Yes,D,People over 66 years old,0,0
102012470012,1,10201247,Yes,A,Children 0-5 years,0,0
102012470012,1,10201247,Yes,B,Children 6-15 years,2,2
102012470012,1,10201247,Yes,C,Adults 16-65 years,0,0
102012470012,1,10201247,Yes,D,People over 66 years old,0,0
102012470017,1,10201247,Yes,A,Children 0-5 years,0,0
102012470017,1,10201247,Yes,B,Children 6-15 years,1,1
102012470017,1,10201247,Yes,C,Adults 16-65 years,3,3
102012470017,1,10201247,Yes,D,People over 66 years old,0,0
102012470022,1,10201247,No,,,,
102012470033,1,10201247,No,,,,
102012470038,1,10201247,No,,,,
102012470043,1,10201247,Yes,A,Children 0-5 years,0,0
102012470043,1,10201247,Yes,B,Children 6-15 years,0,0
102012470043,1,10201247,Yes,C,Adults 16-65 years,1,2
102012470043,1,10201247,Yes,D,People over 66 years old,0,0
102012470049,1,10201247,No,,,,
102012470059,1,10201247,Yes,A,Children 0-5 years,0,0
102012470059,1,10201247,Yes,B,Children 6-15 years,1,1
102012470059,1,10201247,Yes,C,Adults 16-65 years,0,0
102012470059,1,10201247,Yes,D,People over 66 years old,0,0
102012470064,1,10201247,Yes,A,Children 0-5 years,1,1
102012470064,1,10201247,Yes,B,Children 6-15 years,0,0
102012470064,1,10201247,Yes,C,Adults 16-65 years,0,0
102012470064,1,10201247,Yes,D,People over 66 years old,0,0
102012470070,1,10201247,Yes,A,Children 0-5 years,2,1
102012470070,1,10201247,Yes,B,Children 6-15 years,0,0
102012470070,1,10201247,Yes,C,Adults 16-65 years,0,0
102012470070,1,10201247,Yes,D,People over 66 years old,0,0
102012470075,1,10201247,No,,,,
102012470086,1,10201247,No,,,,
102012470091,1,10201247,No,,,,
102012470096,1,10201247,No,,,,
102012470107,1,10201247,No,,,,
102014420002,1,10201442,No,,,,
102014420010,1,10201442,No,,,,
102014420019,1,10201442,No,,,,
102014420027,1,10201442,No,,,,
102014420036,1,10201442,No,,,,
102014420052,1,10201442,No,,,,
102014420061,1,10201442,Yes,A,Children 0-5 years,2,2
102014420061,1,10201442,Yes,B,Children 6-15 years,0,0
102014420061,1,10201442,Yes,C,Adults 16-65 years,0,0
102014420061,1,10201442,Yes,D,People over 66 years old,0,0
102014420069,1,10201442,No,,,,
102014420078,1,10201442,No,,,,
102014420094,1,10201442,No,,,,
102014420111,1,10201442,No,,,,
102014420119,1,10201442,No,,,,
102014420136,1,10201442,Yes,A,Children 0-5 years,4,4
102014420136,1,10201442,Yes,B,Children 6-15 years,0,0
102014420136,1,10201442,Yes,C,Adults 16-65 years,4,4
102014420136,1,10201442,Yes,D,People over 66 years old,0,0
102014420145,1,10201442,Yes,A,Children 0-5 years,0,0
102014420145,1,10201442,Yes,B,Children 6-15 years,1,1
102014420145,1,10201442,Yes,C,Adults 16-65 years,2,2
102014420145,1,10201442,Yes,D,People over 66 years old,0,0
102014420153,1,10201442,No,,,,
102014420170,1,10201442,Yes,A,Children 0-5 years,0,0
102014420170,1,10201442,Yes,B,Children 6-15 years,2,2
102014420170,1,10201442,Yes,C,Adults 16-65 years,0,0
102014420170,1,10201442,Yes,D,People over 66 years old,0,0
102016880002,2,10201688,No,,,,
102016880010,2,10201688,No,,,,
102016880018,2,10201688,No,,,,
102016880033,2,10201688,No,,,,
102016880041,2,10201688,No,,,,
102016880049,2,10201688,No,,,,
102016880064,2,10201688,Yes,A,Children 0-5 years,2,2
102016880064,2,10201688,Yes,B,Children 6-15 years,0,0
102016880064,2,10201688,Yes,C,Adults 16-65 years,0,0
102016880064,2,10201688,Yes,D,People over 66 years old,0,0
102016880072,2,10201688,No,,,,
102016880080,2,10201688,No,,,,
102016880095,2,10201688,Yes,A,Children 0-5 years,0,0
102016880095,2,10201688,Yes,B,Children 6-15 years,2,4
102016880095,2,10201688,Yes,C,Adults 16-65 years,1,1
102016880095,2,10201688,Yes,D,People over 66 years old,0,0
102016880103,2,10201688,Yes,A,Children 0-5 years,0,0
102016880103,2,10201688,Yes,B,Children 6-15 years,0,0
102016880103,2,10201688,Yes,C,Adults 16-65 years,2,4
102016880103,2,10201688,Yes,D,People over 66 years old,0,0
102016880111,2,10201688,Yes,A,Children 0-5 years,0,0
102016880111,2,10201688,Yes,B,Children 6-15 years,0,0
102016880111,2,10201688,Yes,C,Adults 16-65 years,1,2
102016880111,2,10201688,Yes,D,People over 66 years old,0,0
102016880126,2,10201688,No,,,,
102016880134,2,10201688,Yes,A,Children 0-5 years,0,0
102016880134,2,10201688,Yes,B,Children 6-15 years,7,7
102016880134,2,10201688,Yes,C,Adults 16-65 years,3,3
102016880134,2,10201688,Yes,D,People over 66 years old,0,0
102016880142,2,10201688,Yes,A,Children 0-5 years,0,0
102016880142,2,10201688,Yes,B,Children 6-15 years,2,2
102016880142,2,10201688,Yes,C,Adults 16-65 years,0,0
102016880142,2,10201688,Yes,D,People over 66 years old,0,0
102016880157,2,10201688,No,,,,
102021950007,1,10202195,No,,,,
102021950014,1,10202195,No,,,,
102021950022,1,10202195,Yes,A,Children 0-5 years,2,2
102021950022,1,10202195,Yes,B,Children 6-15 years,1,1
102021950022,1,10202195,Yes,C,Adults 16-65 years,0,0
102021950022,1,10202195,Yes,D,People over 66 years old,0,0
102021950029,1,10202195,No,,,,
102021950043,1,10202195,No,,,,
102021950050,1,10202195,Yes,A,Children 0-5 years,0,0
102021950050,1,10202195,Yes,B,Children 6-15 years,0,0
102021950050,1,10202195,Yes,C,Adults 16-65 years,3,4
102021950050,1,10202195,Yes,D,People over 66 years old,0,0
102021950058,1,10202195,No,,,,
102021950065,1,10202195,Yes,A,Children 0-5 years,2,3
102021950065,1,10202195,Yes,B,Children 6-15 years,0,0
102021950065,1,10202195,Yes,C,Adults 16-65 years,0,0
102021950065,1,10202195,Yes,D,People over 66 years old,0,0
102021950079,1,10202195,Yes,A,Children 0-5 years,2,2
102021950079,1,10202195,Yes,B,Children 6-15 years,3,3
102021950079,1,10202195,Yes,C,Adults 16-65 years,1,1
102021950079,1,10202195,Yes,D,People over 66 years old,0,0
102021950086,1,10202195,Yes,A,Children 0-5 years,0,0
102021950086,1,10202195,Yes,B,Children 6-15 years,2,2
102021950086,1,10202195,Yes,C,Adults 16-65 years,0,0
102021950086,1,10202195,Yes,D,People over 66 years old,0,0
102021950094,1,10202195,Yes,A,Children 0-5 years,1,1
102021950094,1,10202195,Yes,B,Children 6-15 years,3,3
102021950094,1,10202195,Yes,C,Adults 16-65 years,0,0
102021950094,1,10202195,Yes,D,People over 66 years old,0,0
102021950101,1,10202195,No,,,,
102021950115,1,10202195,Yes,A,Children 0-5 years,0,0
102021950115,1,10202195,Yes,B,Children 6-15 years,1,2
