case_id,ea_id,ag_nr00,ag_nr02,ag_nr02_os,ag_nr03
101013550107,10101355,N01,MOBILE MARKET,,NEAR THE TOWN
101013550117,10101355,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101013550117,10101355,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101013550117,10101355,N03,MOBILE MARKET,,NEAR THE TOWN
101013550126,10101355,N01,relative,,WITHIN THE VILLAGE
101013550126,10101355,N02,MOBILE MARKET,,WITHIN THE VILLAGE
101013550135,10101355,N01,GOVERNMENT AGENCY,,NEAR THE TOWN
101013550135,10101355,N02,MOBILE MARKET,,WITHIN THE VILLAGE
101013550154,10101355,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101013550154,10101355,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101013550154,10101355,N03,LOCAL MARKET,,NEAR THE VILLAGE
101013550164,10101355,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101013550164,10101355,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101013550164,10101355,N03,LOCAL MARKET,,NEAR THE VILLAGE
101013550173,10101355,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101013550173,10101355,N02,LOCAL MARKET,,NEAR THE VILLAGE
101013550173,10101355,N03,relative,,WITHIN THE VILLAGE
101013550192,10101355,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101013550192,10101355,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101013550192,10101355,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101013550192,10101355,N04,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
101013550192,10101355,N05,MOBILE MARKET,,NEAR THE VILLAGE
101013550192,10101355,N06,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
101013740013,10101374,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101013740013,10101374,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
101013740013,10101374,N03,LOCAL MARKET,,WITHIN THE VILLAGE
101013740020,10101374,N01,relative,,WITHIN THE VILLAGE
101013740020,10101374,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101013740020,10101374,N03,PARASTATAL ORGANIZATION,,NEAR THE TOWN
101013740020,10101374,N04,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101013740020,10101374,N05,relative,,WITHIN THE VILLAGE
101013740020,10101374,N06,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
101013740020,10101374,N07,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
101013740028,10101374,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101013740028,10101374,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
101013740028,10101374,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
101013740028,10101374,N04,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101013740035,10101374,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
101013740035,10101374,N02,LOCAL MARKET,,NEAR THE VILLAGE
101013740050,10101374,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101013740050,10101374,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101013740050,10101374,N03,MAIN MARKET,,NEAR THE DISTRICT/URBAN CENTER
101013740050,10101374,N04,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101013740050,10101374,N05,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101013740057,10101374,N01,relative,,WITHIN THE VILLAGE
101013740057,10101374,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101013740057,10101374,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101013740057,10101374,N04,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101013740057,10101374,N05,PRIVATE MICROFINANCE INSTITUTION,,NEAR THE DISTRICT/URBAN CENTER
101013740057,10101374,N06,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
101013740057,10101374,N07,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
101013740057,10101374,N08,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101013740064,10101374,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101013740072,10101374,N01,relative,,WITHIN THE VILLAGE
101013740072,10101374,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101013740072,10101374,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101013740094,10101374,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101013740094,10101374,N02,LOCAL MARKET,,NEAR THE VILLAGE
101013740094,10101374,N03,MOBILE MARKET,,WITHIN THE VILLAGE
101013740101,10101374,N01,LOCAL MARKET,,WITHIN THE VILLAGE
101013740101,10101374,N02,MOBILE MARKET,,NEAR THE VILLAGE
101013740108,10101374,N01,relative,,WITHIN THE VILLAGE
101013740108,10101374,N02,MOBILE MARKET,,NEAR THE VILLAGE
101013740123,10101374,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101013740123,10101374,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101013740123,10101374,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101013740123,10101374,N04,trust,,WITHIN THE VILLAGE
101013740123,10101374,N05,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
101013740130,10101374,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101013740130,10101374,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101013740130,10101374,N03,LOCAL MARKET,,WITHIN THE VILLAGE
101013740130,10101374,N04,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101013740138,10101374,N01,relative,,WITHIN THE VILLAGE
101013740152,10101374,N01,relative,,WITHIN THE VILLAGE
101013740152,10101374,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101013740152,10101374,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101013740152,10101374,N04,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
101013740152,10101374,N05,AGRICULTURAL COOPERATIVE,,NEAR THE TOWN
101013740152,10101374,N06,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
101014700012,10101470,N01,relative,,WITHIN THE VILLAGE
101014700012,10101470,N02,relative,,WITHIN THE VILLAGE
101014700012,10101470,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101014700012,10101470,N04,MAIN MARKET,,NEAR THE DISTRICT/URBAN CENTER
101014700012,10101470,N05,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101014700026,10101470,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101014700026,10101470,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101014700029,10101470,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101014700029,10101470,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
101014700029,10101470,N03,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101014700029,10101470,N04,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101014700029,10101470,N05,MOBILE MARKET,,NEAR THE VILLAGE
101014700032,10101470,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101014700034,10101470,N01,relative,,WITHIN THE VILLAGE
101014700055,10101470,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101014700055,10101470,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101014700055,10101470,N03,LOCAL MARKET,,NEAR THE VILLAGE
101014700079,10101470,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101014700079,10101470,N02,VILLAGE HEADMAN,,NEAR THE VILLAGE
101014700079,10101470,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101014700079,10101470,N04,MAIN MARKET,,NEAR THE DISTRICT/URBAN CENTER
101014700079,10101470,N05,MOBILE MARKET,,WITHIN THE VILLAGE
101014700128,10101470,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101014700128,10101470,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101014700128,10101470,N03,relative,,WITHIN THE VILLAGE
101014700135,10101470,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101014700135,10101470,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101014700135,10101470,N03,LOCAL MARKET,,NEAR THE VILLAGE
101014700148,10101470,N01,MAIN MARKET,,NEAR THE TOWN
101014700148,10101470,N02,relative,,WITHIN THE VILLAGE
101014700148,10101470,N03,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
101014700156,10101470,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101014700156,10101470,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
101014700156,10101470,N03,PARASTATAL ORGANIZATION,,NEAR THE TOWN
101014700156,10101470,N04,LOCAL MARKET,,OUTSIDE THE DISTRICT
101014700200,10101470,N01,LOCAL MARKET,,NEAR THE VILLAGE
101014700200,10101470,N02,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
101014700200,10101470,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101014700214,10101470,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101014700214,10101470,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101014700214,10101470,N03,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
101014700224,10101470,N01,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101014700224,10101470,N02,LOCAL MARKET,,NEAR THE TOWN
101014700227,10101470,N01,MAIN MARKET,,NEAR THE TOWN
101014700227,10101470,N02,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
101014700227,10101470,N03,relative,,WITHIN THE VILLAGE
101014700227,10101470,N04,PARASTATAL ORGANIZATION,,NEAR THE TOWN
101014700227,10101470,N05,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
101014700248,10101470,N01,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
101014700248,10101470,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
101014700248,10101470,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
101014700248,10101470,N04,MAIN MARKET,,NEAR THE TOWN
101015620009,10101562,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101015620009,10101562,N02,LOCAL MARKET,,NEAR THE VILLAGE
101015620009,10101562,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101015620009,10101562,N04,MOBILE MARKET,,WITHIN THE VILLAGE
101015620020,10101562,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
101015620020,10101562,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015620020,10101562,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101015620020,10101562,N04,MOBILE MARKET,,NEAR THE VILLAGE
101015620020,10101562,N05,relative,,WITHIN THE VILLAGE
101015620020,10101562,N06,LOCAL MARKET,,NEAR THE VILLAGE
101015620031,10101562,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015620031,10101562,N02,PARASTATAL ORGANIZATION,,WITHIN THE VILLAGE
101015620031,10101562,N03,MOBILE MARKET,,NEAR THE VILLAGE
101015620042,10101562,N01,VILLAGE HEADMAN,,NEAR THE VILLAGE
101015620042,10101562,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101015620042,10101562,N03,MOBILE MARKET,,NEAR THE VILLAGE
101015620042,10101562,N04,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101015620053,10101562,N01,relative,,WITHIN THE VILLAGE
101015620053,10101562,N02,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101015620053,10101562,N03,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101015620064,10101562,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015620064,10101562,N02,PARASTATAL ORGANIZATION,,WITHIN THE VILLAGE
101015620064,10101562,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101015620064,10101562,N04,PRIVATE TRADER IN MAIN MARKET,,NEAR THE DISTRICT/URBAN CENTER
101015620064,10101562,N05,PRIVATE TRADER IN MAIN MARKET,,NEAR THE DISTRICT/URBAN CENTER
101015620064,10101562,N06,LOCAL MARKET,,WITHIN THE VILLAGE
101015620064,10101562,N07,MAIN MARKET,,NEAR THE DISTRICT/URBAN CENTER
101015620064,10101562,N08,relative,,NEAR THE VILLAGE
101015620064,10101562,N09,MOBILE MARKET,,WITHIN THE VILLAGE
101015620064,10101562,N10,OTHER (SPECIFY),SCHOOL,NEAR THE TOWN
101015620075,10101562,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015620075,10101562,N02,PARASTATAL ORGANIZATION,,WITHIN THE VILLAGE
101015620075,10101562,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101015620086,10101562,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101015620086,10101562,N02,MAIN MARKET,,NEAR THE DISTRICT/URBAN CENTER
101015620086,10101562,N03,relative,,NEAR THE VILLAGE
101015620086,10101562,N04,LOCAL MARKET,,WITHIN THE VILLAGE
101015620096,10101562,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015620096,10101562,N02,PARASTATAL ORGANIZATION,,WITHIN THE VILLAGE
101015620096,10101562,N03,LOCAL MARKET,,NEAR THE VILLAGE
101015620096,10101562,N04,PRIVATE TRADER IN LOCAL MARKET,,WITHIN THE VILLAGE
101015620096,10101562,N05,LOCAL MARKET,,WITHIN THE VILLAGE
101015620118,10101562,N01,relative,,WITHIN THE VILLAGE
101015620118,10101562,N02,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
101015620140,10101562,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015620140,10101562,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101015620140,10101562,N03,PARASTATAL ORGANIZATION,,NEAR THE DISTRICT/URBAN CENTER
101015620162,10101562,N01,FARMER BASED CLUB/ASSOCIATION,,NEAR THE DISTRICT/URBAN CENTER
101015620162,10101562,N02,LOCAL MARKET,,NEAR THE VILLAGE
101015620162,10101562,N03,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101015620162,10101562,N04,MAIN MARKET,,NEAR THE VILLAGE
101015620162,10101562,N05,relative,,WITHIN THE VILLAGE
101015620162,10101562,N06,MOBILE MARKET,,WITHIN THE VILLAGE
101015620162,10101562,N07,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
101015620184,10101562,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
101015620184,10101562,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015620184,10101562,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101015620184,10101562,N04,LOCAL MARKET,,NEAR THE VILLAGE
101015620184,10101562,N05,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
101015620184,10101562,N06,LOCAL MARKET,,NEAR THE VILLAGE
101015620184,10101562,N07,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101015620195,10101562,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015620195,10101562,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101015620195,10101562,N03,LOCAL MARKET,,NEAR THE VILLAGE
101015620195,10101562,N04,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101015620195,10101562,N05,LOCAL MARKET,,NEAR THE VILLAGE
101015620205,10101562,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015620205,10101562,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101015620205,10101562,N03,relative,,NEAR THE VILLAGE
101015620205,10101562,N04,MOBILE MARKET,,WITHIN THE VILLAGE
101015620227,10101562,N01,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
101015680005,10101568,N01,relative,,WITHIN THE VILLAGE
101015680005,10101568,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015680005,10101568,N03,PARASTATAL ORGANIZATION,,NEAR THE TOWN
101015680005,10101568,N04,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
101015680005,10101568,N05,MOBILE MARKET,,NEAR THE TOWN
101015680005,10101568,N06,MAIN MARKET,,NEAR THE TOWN
101015680012,10101568,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015680012,10101568,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101015680012,10101568,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101015680012,10101568,N04,MAIN MARKET,,NEAR THE DISTRICT/URBAN CENTER
101015680019,10101568,N01,relative,,WITHIN THE VILLAGE
101015680019,10101568,N02,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101015680019,10101568,N03,relative,,WITHIN THE VILLAGE
101015680019,10101568,N04,MAIN MARKET,,NEAR THE DISTRICT/URBAN CENTER
101015680019,10101568,N05,LOCAL MARKET,,WITHIN THE VILLAGE
101015680026,10101568,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015680026,10101568,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101015680026,10101568,N03,PARASTATAL ORGANIZATION,,NEAR THE DISTRICT/URBAN CENTER
101015680026,10101568,N04,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101015680026,10101568,N05,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101015680026,10101568,N06,MOBILE MARKET,,WITHIN THE VILLAGE
101015680026,10101568,N07,LOCAL MARKET,,WITHIN THE VILLAGE
101015680033,10101568,N01,MAIN MARKET,,NEAR THE DISTRICT/URBAN CENTER
101015680046,10101568,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015680046,10101568,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
101015680046,10101568,N03,MOBILE MARKET,,WITHIN THE VILLAGE
101015680053,10101568,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015680053,10101568,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
101015680053,10101568,N03,MOBILE MARKET,,WITHIN THE VILLAGE
101015680060,10101568,N01,relative,,NEAR THE VILLAGE
101015680060,10101568,N02,MOBILE MARKET,,WITHIN THE VILLAGE
101015680067,10101568,N01,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101015680067,10101568,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
101015680067,10101568,N03,MOBILE MARKET,,NEAR THE VILLAGE
101015680067,10101568,N04,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
101015680081,10101568,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015680081,10101568,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
101015680081,10101568,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101015680081,10101568,N04,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101015680081,10101568,N05,MOBILE MARKET,,WITHIN THE VILLAGE
101015680081,10101568,N06,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
101015680088,10101568,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015680088,10101568,N02,PARASTATAL ORGANIZATION,,NEAR THE DISTRICT/URBAN CENTER
101015680088,10101568,N03,relative,,NEAR THE DISTRICT/URBAN CENTER
101015680088,10101568,N04,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
101015680095,10101568,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015680095,10101568,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
101015680102,10101568,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015680102,10101568,N02,PARASTATAL ORGANIZATION,,NEAR THE DISTRICT/URBAN CENTER
101015680116,10101568,N01,MAIN MARKET,,NEAR THE VILLAGE
101015680116,10101568,N02,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101015680116,10101568,N03,MOBILE MARKET,,WITHIN THE VILLAGE
101015680130,10101568,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015680130,10101568,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101015680130,10101568,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
101015680130,10101568,N04,trust,,NEAR THE TOWN
101015680130,10101568,N05,LOCAL MARKET,,NEAR THE VILLAGE
101015680130,10101568,N06,relative,,WITHIN THE VILLAGE
101015680130,10101568,N07,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
101015680144,10101568,N01,relative,,WITHIN THE VILLAGE
101015680144,10101568,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101015680144,10101568,N03,PARASTATAL ORGANIZATION,,NEAR THE TOWN
101015680144,10101568,N04,MAIN MARKET,,NEAR THE TOWN
101015680144,10101568,N05,MOBILE MARKET,,WITHIN THE VILLAGE
101017060006,10101706,N01,LOCAL MARKET,,OUTSIDE THE REGION
101017060006,10101706,N02,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
101017060006,10101706,N03,LOCAL MARKET,,OUTSIDE THE REGION
101017060007,10101706,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101017060007,10101706,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101017060007,10101706,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101017060007,10101706,N04,MAIN MARKET,,NEAR THE DISTRICT/URBAN CENTER
101017060007,10101706,N05,LOCAL MARKET,,NEAR THE VILLAGE
101017060007,10101706,N06,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
101017060011,10101706,N01,MAIN MARKET,,NEAR THE DISTRICT/URBAN CENTER
101017060011,10101706,N02,LOCAL MARKET,,WITHIN THE VILLAGE
101017060015,10101706,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101017060015,10101706,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101017060022,10101706,N01,PARASTATAL ORGANIZATION,,NEAR THE TOWN
101017060022,10101706,N02,MOBILE MARKET,,WITHIN THE VILLAGE
101017060026,10101706,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101017060026,10101706,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101017060026,10101706,N03,MOBILE MARKET,,WITHIN THE VILLAGE
101017060030,10101706,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101017060030,10101706,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101017060030,10101706,N03,LOCAL MARKET,,NEAR THE VILLAGE
101017060030,10101706,N04,MOBILE MARKET,,WITHIN THE VILLAGE
101017060033,10101706,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101017060033,10101706,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101017060033,10101706,N03,LOCAL MARKET,,NEAR THE VILLAGE
101017060033,10101706,N04,MOBILE MARKET,,WITHIN THE VILLAGE
101017060041,10101706,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101017060041,10101706,N02,PARASTATAL ORGANIZATION,,NEAR THE DISTRICT/URBAN CENTER
101017060041,10101706,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101017060041,10101706,N04,LOCAL MERCHANT/GROCERY,,NEAR THE DISTRICT/URBAN CENTER
101017060041,10101706,N05,MOBILE MARKET,,WITHIN THE VILLAGE
101017060048,10101706,N01,RELIGIOUS GROUP/INSTITUTION,,WITHIN THE VILLAGE
101017060048,10101706,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101017060048,10101706,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
101017060048,10101706,N04,MOBILE MARKET,,WITHIN THE VILLAGE
101017060048,10101706,N05,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101017060052,10101706,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101017060052,10101706,N02,PRIVATE COMPANY/BUSINESS PERSON,,WITHIN THE VILLAGE
101017060052,10101706,N03,MOBILE MARKET,,WITHIN THE VILLAGE
101017060059,10101706,N01,LOCAL MARKET,,NEAR THE VILLAGE
101017060063,10101706,N01,relative,,WITHIN THE VILLAGE
101017060063,10101706,N02,relative,,WITHIN THE VILLAGE
101017060063,10101706,N03,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101017060063,10101706,N04,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101017060067,10101706,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101017060067,10101706,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101017060067,10101706,N03,OTHER (SPECIFY),TANZANIA,OUTSIDE THE REGION
101017060067,10101706,N04,MOBILE MARKET,,WITHIN THE VILLAGE
101017060074,10101706,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101017060074,10101706,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101017060074,10101706,N03,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
101017060074,10101706,N04,MOBILE MARKET,,WITHIN THE VILLAGE
101020040001,10102004,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101020040001,10102004,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101020040001,10102004,N03,LOCAL MARKET,,NEAR THE TOWN
101020040001,10102004,N04,relative,,WITHIN THE VILLAGE
101020040001,10102004,N05,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
101020040008,10102004,N01,relative,,WITHIN THE VILLAGE
101020040008,10102004,N02,relative,,WITHIN THE VILLAGE
101020040008,10102004,N03,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101020040008,10102004,N04,PARASTATAL ORGANIZATION,,NEAR THE DISTRICT/URBAN CENTER
101020040008,10102004,N05,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
101020040008,10102004,N06,LOCAL MARKET,,NEAR THE VILLAGE
101020040012,10102004,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
101020040012,10102004,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
101020040012,10102004,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
101020040012,10102004,N04,LOCAL MARKET,,NEAR THE VILLAGE
101020040012,10102004,N05,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
101020040015,10102004,N01,PARASTATAL ORGANIZATION,,NEAR THE DISTRICT/URBAN CENTER
101020040015,10102004,N02,relative,,WITHIN THE VILLAGE
101020040015,10102004,N03,LOCAL MARKET,,NEAR THE DISTRICT/URBAN CENTER
101020040015,10102004,N04,relative,,WITHIN THE VILLAGE
101020040015,10102004,N05,LOCAL MARKET,,NEAR THE VILLAGE
101020040028,10102004,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101020040028,10102004,N02,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
101020040028,10102004,N03,LOCAL MARKET,,NEAR THE DISTRICT/URBAN CENTER
101020040028,10102004,N04,relative,,WITHIN THE VILLAGE
101020040028,10102004,N05,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
