case_id,visit,ea_id,ag_p0a,ag_p0b,ag_p0d,ag_p0d_os,ag_p01,ag_p02a,ag_p02b,ag_p02b_os,ag_p03,ag_p04,ag_p05,ag_p06a,ag_p06b,ag_p06c,ag_p06d,ag_p07,ag_p08a,ag_p08a_os,ag_p08b,ag_p08b_os,ag_p09a,ag_p09b,ag_p09b_os
101041500053,2,10104150,yes,T1,cassava,,plantation,.25,acre,,,,,August,2010,October,2010,no,,,,,12,BASKET (DENGU),
101041500054,2,10104150,yes,T1,cassava,,plantation,.5,acre,,,,,August,2010,October,2010,no,,,,,22,BASKET (DENGU),
101041500057,2,10104150,no,,,,,,,,,,,,,,,,,,,,,,
101041500063,2,10104150,no,,,,,,,,,,,,,,,,,,,,,,
101041500067,2,10104150,no,,,,,,,,,,,,,,,,,,,,,,
101041500076,2,10104150,yes,T1,cassava,,plantation,.5,acre,,,,,November,2009,January,2010,yes,Rains,,,,15,BASKET (DENGU),
101041500079,2,10104150,yes,T1,cassava,,plantation,.75,acre,,,,,November,2009,February,2010,yes,Rains,,,,24,BASKET (DENGU),
101043510001,1,10104351,no,,,,,,,,,,,,,,,,,,,,,,
101043510007,1,10104351,no,,,,,,,,,,,,,,,,,,,,,,
101043510012,1,10104351,no,,,,,,,,,,,,,,,,,,,,,,
101043510018,1,10104351,no,,,,,,,,,,,,,,,,,,,,,,
101043510024,1,10104351,no,,,,,,,,,,,,,,,,,,,,,,
101043510036,1,10104351,no,,,,,,,,,,,,,,,,,,,,,,
101043510042,1,10104351,no,,,,,,,,,,,,,,,,,,,,,,
101043510048,1,10104351,no,,,,,,,,,,,,,,,,,,,,,,
101043510054,1,10104351,no,,,,,,,,,,,,,,,,,,,,,,
101043510066,1,10104351,no,,,,,,,,,,,,,,,,,,,,,,
101043510078,1,10104351,no,,,,,,,,,,,,,,,,,,,,,,
101043510084,1,10104351,no,,,,,,,,,,,,,,,,,,,,,,
101043510096,1,10104351,no,,,,,,,,,,,,,,,,,,,,,,
101043510102,1,10104351,no,,,,,,,,,,,,,,,,,,,,,,
101043510108,1,10104351,no,,,,,,,,,,,,,,,,,,,,,,
101043510120,1,10104351,no,,,,,,,,,,,,,,,,,,,,,,
101044400008,1,10104440,yes,T1,banana,,scattered,,,,15,1999,0,August,2009,June,2010,no,,,,,5,OTHER (SPECIFY),MKOKO
101044400015,1,10104440,no,,,,,,,,,,,,,,,,,,,,,,
101044400021,1,10104440,no,,,,,,,,,,,,,,,,,,,,,,
101044400028,1,10104440,no,,,,,,,,,,,,,,,,,,,,,,
101044400042,1,10104440,yes,T1,banana,,plantation,.25,acre,,999,2004,11,May,2010,October,2010,yes,Animals,,Insects,,45,bunch,
101044400049,1,10104440,no,,,,,,,,,,,,,,,,,,,,,,
101044400055,1,10104440,no,,,,,,,,,,,,,,,,,,,,,,
101044400062,1,10104440,no,,,,,,,,,,,,,,,,,,,,,,
101044400076,1,10104440,no,,,,,,,,,,,,,,,,,,,,,,
101044400083,1,10104440,no,,,,,,,,,,,,,,,,,,,,,,
101044400089,1,10104440,no,,,,,,,,,,,,,,,,,,,,,,
101044400096,1,10104440,no,,,,,,,,,,,,,,,,,,,,,,
101044400110,1,10104440,no,,,,,,,,,,,,,,,,,,,,,,
101044400117,1,10104440,no,,,,,,,,,,,,,,,,,,,,,,
101044400123,1,10104440,no,,,,,,,,,,,,,,,,,,,,,,
101044400137,1,10104440,no,,,,,,,,,,,,,,,,,,,,,,
101055110011,1,10105511,no,,,,,,,,,,,,,,,,,,,,,,
101055110021,1,10105511,no,,,,,,,,,,,,,,,,,,,,,,
101055110031,1,10105511,no,,,,,,,,,,,,,,,,,,,,,,
101055110041,1,10105511,no,,,,,,,,,,,,,,,,,,,,,,
101055110061,1,10105511,no,,,,,,,,,,,,,,,,,,,,,,
101055110071,1,10105511,no,,,,,,,,,,,,,,,,,,,,,,
101055110081,1,10105511,no,,,,,,,,,,,,,,,,,,,,,,
101055110091,1,10105511,no,,,,,,,,,,,,,,,,,,,,,,
101055110111,1,10105511,no,,,,,,,,,,,,,,,,,,,,,,
101055110121,1,10105511,no,,,,,,,,,,,,,,,,,,,,,,
101055110131,1,10105511,no,,,,,,,,,,,,,,,,,,,,,,
101055110141,1,10105511,no,,,,,,,,,,,,,,,,,,,,,,
101055110161,1,10105511,no,,,,,,,,,,,,,,,,,,,,,,
101055110171,1,10105511,no,,,,,,,,,,,,,,,,,,,,,,
101055110181,1,10105511,no,,,,,,,,,,,,,,,,,,,,,,
101055110201,1,10105511,no,,,,,,,,,,,,,,,,,,,,,,
101055130005,1,10105513,no,,,,,,,,,,,,,,,,,,,,,,
101055130017,1,10105513,yes,T1,cassava,,plantation,1.2,acre,,,,,September,2009,October,2010,yes,Animals,,,,2,50 KG BAG,
101055130037,1,10105513,no,,,,,,,,,,,,,,,,,,,,,,
101055130040,1,10105513,no,,,,,,,,,,,,,,,,,,,,,,
101055130049,1,10105513,yes,T1,cassava,,plantation,.40000001,acre,,,,,January,2010,March,2010,yes,Drought,,Lack of hired labor,,15,PAIL (LARGE),
101055130082,1,10105513,no,,,,,,,,,,,,,,,,,,,,,,
101055130084,1,10105513,no,,,,,,,,,,,,,,,,,,,,,,
101055130099,1,10105513,no,,,,,,,,,,,,,,,,,,,,,,
101055130116,1,10105513,no,,,,,,,,,,,,,,,,,,,,,,
101055130133,1,10105513,yes,T1,cassava,,plantation,.89999998,acre,,,,,August,2009,February,2010,yes,Animals,,Lack of hired labor,,1,OX - CART,
101055130136,1,10105513,yes,T1,cassava,,plantation,.5,acre,,,,,September,2009,November,2009,no,,,,,2,90 KG BAG,
101055130137,1,10105513,no,,,,,,,,,,,,,,,,,,,,,,
101055130138,1,10105513,yes,T1,cassava,,plantation,.40000001,acre,,,,,February,2009,March,2009,yes,Animals,,Crop theft,,10,50 KG BAG,
101055130140,1,10105513,yes,T1,cassava,,plantation,.25,acre,,,,,February,2009,December,2009,no,,,,,5,BASKET (DENGU),
101055130161,1,10105513,no,,,,,,,,,,,,,,,,,,,,,,
101055130170,1,10105513,no,,,,,,,,,,,,,,,,,,,,,,
101053520010,1,10105352,no,,,,,,,,,,,,,,,,,,,,,,
101053520015,1,10105352,no,,,,,,,,,,,,,,,,,,,,,,
101053520022,1,10105352,no,,,,,,,,,,,,,,,,,,,,,,
101053520029,1,10105352,no,,,,,,,,,,,,,,,,,,,,,,
101053520044,1,10105352,no,,,,,,,,,,,,,,,,,,,,,,
101053520051,1,10105352,no,,,,,,,,,,,,,,,,,,,,,,
101053520059,1,10105352,no,,,,,,,,,,,,,,,,,,,,,,
101053520066,1,10105352,no,,,,,,,,,,,,,,,,,,,,,,
101053520081,1,10105352,no,,,,,,,,,,,,,,,,,,,,,,
101053520088,1,10105352,no,,,,,,,,,,,,,,,,,,,,,,
101053520095,1,10105352,no,,,,,,,,,,,,,,,,,,,,,,
101053520103,1,10105352,no,,,,,,,,,,,,,,,,,,,,,,
101053520117,1,10105352,yes,T1,cassava,,plantation,1.25,acre,,,,,February,2009,April,2010,no,,,,,14,BASKET (DENGU),
101053520125,1,10105352,no,,,,,,,,,,,,,,,,,,,,,,
101053520132,1,10105352,no,,,,,,,,,,,,,,,,,,,,,,
101053520147,1,10105352,no,,,,,,,,,,,,,,,,,,,,,,
101202880006,1,10120288,no,,,,,,,,,,,,,,,,,,,,,,
101202880013,1,10120288,no,,,,,,,,,,,,,,,,,,,,,,
101202880020,1,10120288,no,,,,,,,,,,,,,,,,,,,,,,
101202880027,1,10120288,no,,,,,,,,,,,,,,,,,,,,,,
101202880034,1,10120288,no,,,,,,,,,,,,,,,,,,,,,,
101202880041,1,10120288,no,,,,,,,,,,,,,,,,,,,,,,
101202880048,1,10120288,no,,,,,,,,,,,,,,,,,,,,,,
101202880090,1,10120288,no,,,,,,,,,,,,,,,,,,,,,,
101202880097,1,10120288,no,,,,,,,,,,,,,,,,,,,,,,
101202880104,1,10120288,no,,,,,,,,,,,,,,,,,,,,,,
101202880118,1,10120288,no,,,,,,,,,,,,,,,,,,,,,,
101202880125,1,10120288,no,,,,,,,,,,,,,,,,,,,,,,
101202880132,1,10120288,no,,,,,,,,,,,,,,,,,,,,,,
101202880146,1,10120288,no,,,,,,,,,,,,,,,,,,,,,,
101202860016,1,10120286,no,,,,,,,,,,,,,,,,,,,,,,
101202860027,1,10120286,no,,,,,,,,,,,,,,,,,,,,,,
101202860039,1,10120286,no,,,,,,,,,,,,,,,,,,,,,,
101202860050,1,10120286,no,,,,,,,,,,,,,,,,,,,,,,
101202860074,1,10120286,no,,,,,,,,,,,,,,,,,,,,,,
101202860085,1,10120286,no,,,,,,,,,,,,,,,,,,,,,,
101202860097,1,10120286,no,,,,,,,,,,,,,,,,,,,,,,
101202860131,1,10120286,no,,,,,,,,,,,,,,,,,,,,,,
101202860143,1,10120286,no,,,,,,,,,,,,,,,,,,,,,,
101202860155,1,10120286,no,,,,,,,,,,,,,,,,,,,,,,
101202860166,1,10120286,no,,,,,,,,,,,,,,,,,,,,,,
101202860189,1,10120286,no,,,,,,,,,,,,,,,,,,,,,,
101202860201,1,10120286,no,,,,,,,,,,,,,,,,,,,,,,
101202860212,1,10120286,no,,,,,,,,,,,,,,,,,,,,,,
101202860236,1,10120286,no,,,,,,,,,,,,,,,,,,,,,,
102014420002,1,10201442,yes,T1,banana,,scattered,,,,999,1990,0,October,2009,September,2010,no,,,,,30,OTHER (SPECIFY),MKOKO
102014420010,1,10201442,yes,T1,cassava,,plantation,.25,acre,,,,,March,2010,August,2010,no,,,,,2,90 KG BAG,
102014420010,1,10201442,yes,T2,banana,,plantation,.25,acre,,6,1999,0,October,2009,September,2010,no,,,,,20,OTHER (SPECIFY),MKOKO
102014420019,1,10201442,yes,T1,cassava,,plantation,.5,acre,,,,,June,2010,July,2010,no,,,,,4,90 KG BAG,
102014420019,1,10201442,yes,T2,banana,,plantation,.25,acre,,999,1995,0,October,2009,September,2010,no,,,,,60,OTHER (SPECIFY),MKOKO
102014420027,1,10201442,yes,T1,cassava,,plantation,.5,acre,,,,,February,2010,July,2010,no,,,,,10,90 KG BAG,
102014420027,1,10201442,yes,T2,banana,,plantation,.25,acre,,999,2000,0,October,2009,September,2010,yes,Animals,,,,50,OTHER (SPECIFY),MKOKO
102014420036,1,10201442,yes,T1,cassava,,plantation,.25,acre,,,,,February,2010,March,2010,no,,,,,2,90 KG BAG,
102014420036,1,10201442,yes,T2,banana,,scattered,,,,3,2004,0,October,2009,September,2010,no,,,,,12,OTHER (SPECIFY),MKOKO
102014420052,1,10201442,yes,T1,cassava,,plantation,.5,acre,,,,,February,2010,June,2010,no,,,,,19,BASKET (DENGU),
102014420061,1,10201442,yes,T1,cassava,,plantation,.25,,,,,,December,2009,March,2010,no,,,,,28,BASKET (DENGU),
102014420061,1,10201442,yes,T2,banana,,scattered,,,,28,2007,0,October,2009,September,2010,no,,,,,7,OTHER (SPECIFY),MKOKO
102014420069,1,10201442,yes,T1,banana,,scattered,,,,999,1999,0,October,2009,September,2010,no,,,,,26,OTHER (SPECIFY),MKOKO
102014420069,1,10201442,yes,T2,cassava,,plantation,.5,acre,,,,,October,2009,September,2010,no,,,,,20,BASKET (DENGU),
102014420078,1,10201442,yes,T1,banana,,scattered,,,,999,1996,0,October,2009,September,2010,no,,,,,34,OTHER (SPECIFY),MKOKO
102014420094,1,10201442,yes,T1,banana,,scattered,,,,999,1990,1,October,2009,September,2010,no,,,,,15,OTHER (SPECIFY),MKOKO
102014420094,1,10201442,yes,T2,mango,,scattered,,,,2,1991,0,November,2009,January,2010,no,,,,,5,PAIL (LARGE),
102014420111,1,10201442,yes,T1,cassava,,plantation,.25,acre,,,,,February,2010,March,2010,yes,Rains,,,,5,BASKET (DENGU),
102014420111,1,10201442,yes,T2,banana,,scattered,,,,999,1988,5,January,2010,September,2010,yes,Diseases,,,,15,OTHER (SPECIFY),MKOKO
102014420119,1,10201442,yes,T1,banana,,scattered,,,,999,1983,0,October,2009,September,2010,yes,Crop theft,,,,25,OTHER (SPECIFY),MKOKO
102014420136,1,10201442,yes,T1,cassava,,plantation,1,acre,,,,,July,2010,September,2010,yes,Animals,,Rains,,8,BASKET (DENGU),
102014420136,1,10201442,yes,T2,banana,,scattered,,,,999,1983,2,October,2009,September,2010,yes,Crop theft,,,,35,OTHER (SPECIFY),MKOKO
102014420145,1,10201442,yes,T1,cassava,,,1,acre,,,,,June,2010,September,2010,no,,,,,18,BASKET (DENGU),
102014420145,1,10201442,yes,T2,banana,,scattered,,,,999,2000,6,October,2009,September,2010,no,,,,,19,OTHER (SPECIFY),MKOKO
102014420153,1,10201442,yes,T1,cassava,,plantation,.5,acre,,,,,December,2009,July,2010,no,,,,,32,PAIL (LARGE),
102014420153,1,10201442,yes,T2,banana,,plantation,.25,acre,,999,1970,0,October,2009,September,2010,no,,,,,43,OTHER (SPECIFY),MKOKO
102014420170,1,10201442,yes,T1,cassava,,plantation,.5,acre,,,,,December,2009,March,2010,no,,,,,32,PAIL (LARGE),
102014420170,1,10201442,yes,T2,banana,,scattered,,,,999,1989,4,October,2009,September,2010,no,,,,,28,OTHER (SPECIFY),MKOKO
102012100001,1,10201210,yes,T1,cassava,,plantation,1,acre,,,,,July,2010,December,2010,no,,,,,51,BASKET (DENGU),
102012100005,1,10201210,yes,T1,cassava,,scattered,,,,,,,September,2010,February,2011,no,,,,,3,90 KG BAG,
102012100010,1,10201210,yes,T1,cassava,,plantation,.25,acre,,,,,September,2010,November,2010,no,,,,,1,90 KG BAG,
102012100015,1,10201210,yes,T1,cassava,,scattered,,,,,,,August,2010,August,2010,no,,,,,6,PAIL (LARGE),
102012100021,1,10201210,yes,T1,cassava,,plantation,.25,acre,,,,,December,2010,February,2011,no,,,,,10,PAIL (LARGE),
102012100036,1,10201210,no,,,,,,,,,,,,,,,,,,,,,,
102012100041,1,10201210,yes,T1,cassava,,plantation,1,acre,,,,,September,2010,February,2011,no,,,,,60,BASKET (DENGU),
102012100046,1,10201210,yes,T1,cassava,,plantation,.5,acre,,,,,August,2010,March,2011,no,,,,,40,BASKET (DENGU),
102012100056,1,10201210,yes,T1,cassava,,scattered,,,,,,,August,2010,October,2010,no,,,,,27,BASKET (DENGU),
102012100056,1,10201210,yes,T2,banana,,scattered,,,,999,1997,0,June,2010,December,2010,no,,,,,16,OTHER (SPECIFY),MKOKO
102012100061,1,10201210,yes,T1,cassava,,scattered,,,,,,,August,2010,October,2010,no,,,,,20,BASKET (DENGU),
102012100061,1,10201210,yes,T2,banana,,scattered,,,,12,2002,0,June,2010,July,2010,no,,,,,6,OTHER (SPECIFY),MKOKO
102012100066,1,10201210,yes,T1,cassava,,scattered,,,,,,,August,2010,October,2010,no,,,,,26,BASKET (DENGU),
102012100072,1,10201210,no,,,,,,,,,,,,,,,,,,,,,,
102012100082,1,10201210,yes,T1,banana,,scattered,,,,999,2002,0,March,2010,February,2011,no,,,,,28,OTHER (SPECIFY),MKOKO
102012100087,1,10201210,no,,,,,,,,,,,,,,,,,,,,,,
102012100092,1,10201210,yes,T1,banana,,scattered,,,,999,2005,0,March,2010,February,2011,no,,,,,32,OTHER (SPECIFY),MKOKO
102012100102,1,10201210,yes,T1,cassava,,plantation,.25,acre,,,,,October,2010,February,2011,no,,,,,15,BASKET (DENGU),
102011370013,1,10201137,yes,T1,cassava,,plantation,.5,acre,,,,,August,2009,December,2009,no,,,,,4,90 KG BAG,
102011370013,1,10201137,yes,T2,banana,,scattered,,,,999,2007,4,June,2009,August,2009,no,,,,,4,bunch,
102011370027,1,10201137,yes,T1,cassava,,plantation,.25,acre,,,,,November,2009,December,2009,no,,,,,10,BASKET (DENGU),
102011370027,1,10201137,yes,T2,NAARTJE (TANGERINE),,scattered,,,,2,1992,0,June,2009,July,2009,yes,Diseases,,,,2,BASKET (DENGU),
102011370035,1,10201137,yes,R2,cassava,,plantation,.5,acre,,,,,November,2009,December,2009,yes,Rains,,,,1,OX - CART,
102011370036,1,10201137,yes,T1,banana,,scattered,,,,50,1995,0,June,2009,May,2010,no,,,,,21,bunch,
102011370045,1,10201137,yes,T1,banana,,scattered,,,,38,1998,0,July,2009,August,2009,no,,,,,38,bunch,
102011370076,1,10201137,yes,R1,cassava,,plantation,.5,acre,,,,,January,2009,March,2009,yes,Rains,,Diseases,,2,90 KG BAG,
102011370087,1,10201137,yes,R1,banana,,scattered,,,,56,2005,1,June,2009,November,2009,yes,Diseases,,,,20,bunch,
102011370099,1,10201137,yes,T1,cassava,,plantation,.5,acre,,,,,January,2009,April,2009,yes,Drought,,,,20,kilogram,
102011370109,1,10201137,yes,T1,banana,,scattered,,,,999,2007,3,June,2009,April,2010,no,,,,,3,bunch,
102011370126,1,10201137,no,,,,,,,,,,,,,,,,,,,,,,
102011370142,1,10201137,no,,,,,,,,,,,,,,,,,,,,,,
102011370143,1,10201137,yes,T1,banana,,scattered,,,,22,2008,5,July,2009,August,2009,yes,Insects,,,,4,bunch,
102011370151,1,10201137,no,,,,,,,,,,,,,,,,,,,,,,
102011370175,1,10201137,yes,T1,cassava,,plantation,.25,acre,,,,,December,2009,January,2010,no,,,,,8,90 KG BAG,
102011370175,1,10201137,yes,T2,banana,,plantation,.25,acre,,999,2004,0,June,2009,February,2010,no,,,,,10,bunch,
102011370184,1,10201137,yes,T1,cassava,,plantation,.5,acre,,,,,January,2009,March,2009,no,,,,,5,90 KG BAG,
102011370184,1,10201137,yes,T2,banana,,plantation,.25,acre,,999,2006,6,June,2009,August,2009,no,,,,,12,bunch,
102016880002,2,10201688,no,,,,,,,,,,,,,,,,,,,,,,
102016880010,2,10201688,yes,T1,mango,,scattered,,,,7,1998,0,November,2009,December,2009,no,,,,,18,BASKET (DENGU),
102016880010,2,10201688,yes,T2,cassava,,plantation,.2,acre,,,,,October,2009,December,2009,no,,,,,1,90 KG BAG,
102016880018,2,10201688,yes,T1,cassava,,plantation,.25,acre,,,,,August,2010,September,2010,no,,,,,2,50 KG BAG,
102016880033,2,10201688,yes,T1,cassava,,plantation,.25,acre,,,,,October,2010,September,2010,no,,,,,1,90 KG BAG,
102016880041,2,10201688,yes,T1,cassava,,plantation,1,acre,,,,,December,2009,March,2010,yes,Drought,,Rains,,15,BASKET (DENGU),
102016880049,2,10201688,yes,T1,cassava,,plantation,1,acre,,,,,December,2009,March,2010,no,,,,,27,BASKET (DENGU),
102016880064,2,10201688,yes,T1,cassava,,plantation,.75,acre,,,,,December,2009,January,2010,yes,Drought,,Rains,,19,BASKET (DENGU),
102016880072,2,10201688,yes,T1,cassava,,plantation,.75,acre,,,,,October,2009,December,2009,no,,,,,18,BASKET (DENGU),
102016880080,2,10201688,yes,T1,cassava,,plantation,.25,acre,,,,,August,2010,September,2010,no,,,,,17,BASKET (DENGU),
102016880095,2,10201688,yes,T1,cassava,,plantation,.25,acre,,,,,March,2010,June,2010,no,,,,,15,BASKET (DENGU),
102016880103,2,10201688,yes,T1,cassava,,plantation,.25,acre,,,,,June,2010,August,2010,no,,,,,20,BASKET (DENGU),
102016880111,2,10201688,yes,T1,cassava,,plantation,.5,acre,,,,,August,2010,September,2010,yes,Drought,,Rains,,6,BASKET (DENGU),
102016880126,2,10201688,yes,T1,cassava,,plantation,.5,acre,,,,,April,2010,July,2010,no,,,,,15,BASKET (DENGU),
102016880134,2,10201688,no,,,,,,,,,,,,,,,,,,,,,,
102016880142,2,10201688,yes,T1,cassava,,plantation,.5,acre,,,,,October,2009,September,2010,no,,,,,16,BASKET (DENGU),
102016880157,2,10201688,yes,T1,mango,,scattered,,,,4,1974,0,November,2009,January,2010,no,,,,,12,BASKET (DENGU),
102012470006,1,10201247,yes,T1,cassava,,plantation,1,acre,,,,,July,2010,October,2010,yes,Animals,,,,26,BASKET (DENGU),
102012470012,1,10201247,yes,T1,cassava,,plantation,1,acre,,,,,August,2010,October,2010,no,,,,,22,BASKET (DENGU),
102012470012,1,10201247,yes,T2,banana,,scattered,,,,999,2006,0,November,2009,October,2010,no,,,,,80,OTHER (SPECIFY),MKOKO
102012470017,1,10201247,yes,T1,cassava,,plantation,1,acre,,,,,July,2010,October,2010,yes,Animals,,,,20,BASKET (DENGU),
102012470017,1,10201247,yes,T2,banana,,plantation,.1,acre,,999,1996,0,November,2010,October,2010,yes,Crop theft,,,,50,OTHER (SPECIFY),MKOKO
102012470022,1,10201247,yes,T1,cassava,,plantation,.5,acre,,,,,August,2010,October,2010,no,,,,,17,BASKET (DENGU),
102012470022,1,10201247,yes,T2,banana,,scattered,,,,999,2000,0,November,2009,October,2010,no,,,,,30,OTHER (SPECIFY),MKOKO
102012470033,1,10201247,yes,T1,cassava,,plantation,.25,acre,,,,,August,2010,September,2010,no,,,,,1,OX - CART,
102012470038,1,10201247,no,,,,,,,,,,,,,,,,,,,,,,
102012470043,1,10201247,yes,T1,cassava,,plantation,.25,acre,,,,,September,2010,October,2010,no,,,,,60,kilogram,
102012470049,1,10201247,yes,T1,cassava,,plantation,.25,acre,,,,,August,2010,October,2010,no,,,,,5,50 KG BAG,
102012470059,1,10201247,yes,T1,cassava,,plantation,1,acre,,,,,November,2009,March,2010,yes,Rains,,,,36,BASKET (DENGU),
102012470059,1,10201247,yes,T2,banana,,scattered,,,,999,1997,2,June,2010,September,2010,no,,,,,22,OTHER (SPECIFY),MKOKO
102012470064,1,10201247,yes,T1,cassava,,plantation,.5,acre,,,,,November,2009,December,2009,yes,Rains,,,,18,BASKET (DENGU),
102012470070,1,10201247,yes,T1,cassava,,plantation,1,acre,,,,,December,2009,March,2010,yes,Rains,,,,30,BASKET (DENGU),
102012470070,1,10201247,yes,T2,banana,,scattered,,,,999,9999,6,November,2009,February,2010,yes,Rains,,Insects,,10,OTHER (SPECIFY),MKOKO
102012470075,1,10201247,yes,T1,cassava,,plantation,.25,acre,,,,,January,2010,February,2010,no,,,,,19,BASKET (DENGU),
102012470086,1,10201247,yes,T1,banana,,scattered,,,,999,2000,0,November,2009,October,2010,no,,,,,23,OTHER (SPECIFY),MKOKO
102012470091,1,10201247,yes,T1,cassava,,plantation,.5,acre,,,,,October,2009,January,2010,no,,,,,15,BASKET (DENGU),
102012470091,1,10201247,yes,T2,banana,,scattered,,,,999,1995,17,October,2009,February,2010,no,,,,,20,OTHER (SPECIFY),MKOKO
102012470096,1,10201247,yes,T1,banana,,scattered,,,,999,,0,October,2010,September,2010,no,,,,,23,OTHER (SPECIFY),MKOKO
102012470107,1,10201247,yes,T1,banana,,scattered,,,,999,1987,10,October,2009,September,2010,no,,,,,30,OTHER (SPECIFY),MKOKO
102012470107,1,10201247,yes,T2,cassava,,plantation,.25,acre,,,,,September,2010,October,2010,yes,Rains,,,,4,BASKET (DENGU),
102021950007,1,10202195,no,,,,,,,,,,,,,,,,,,,,,,
102021950014,1,10202195,no,,,,,,,,,,,,,,,,,,,,,,
102021950022,1,10202195,no,,,,,,,,,,,,,,,,,,,,,,
102021950029,1,10202195,no,,,,,,,,,,,,,,,,,,,,,,
102021950043,1,10202195,no,,,,,,,,,,,,,,,,,,,,,,
102021950050,1,10202195,no,,,,,,,,,,,,,,,,,,,,,,
102021950058,1,10202195,no,,,,,,,,,,,,,,,,,,,,,,
102021950065,1,10202195,no,,,,,,,,,,,,,,,,,,,,,,
102021950079,1,10202195,yes,T1,banana,,scattered,,,,999,1989,0,February,2010,January,2011,yes,Crop theft,,,,12,OTHER (SPECIFY),MKOKO
102021950086,1,10202195,yes,T1,banana,,scattered,,,,999,1990,0,December,2010,January,2011,yes,Animals,,Crop theft,,30,OTHER (SPECIFY),MKOKO
102021950094,1,10202195,yes,T1,banana,,scattered,,,,999,1998,0,February,2010,January,2011,no,,,,,15,OTHER (SPECIFY),MKOKO
102021950101,1,10202195,no,,,,,,,,,,,,,,,,,,,,,,
102021950115,1,10202195,no,,,,,,,,,,,,,,,,,,,,,,
102021950122,1,10202195,yes,T1,banana,,scattered,,,,999,1970,10,April,2010,December,2010,no,,,,,50,OTHER (SPECIFY),MKOKO
102021950130,1,10202195,no,,,,,,,,,,,,,,,,,,,,,,
102021950144,1,10202195,yes,T1,banana,,scattered,,,,999,1999,10,June,2010,December,2010,no,,,,,20,OTHER (SPECIFY),MKOKO
102025140004,2,10202514,yes,T1,banana,,plantation,.25,acre,,999,2002,15,March,2010,July,2010,no,,,,,16,OTHER (SPECIFY),MKOKO
102025140019,2,10202514,no,,,,,,,,,,,,,,,,,,,,,,
102025140060,2,10202514,no,,,,,,,,,,,,,,,,,,,,,,
102025140064,2,10202514,no,,,,,,,,,,,,,,,,,,,,,,
102025140068,2,10202514,no,,,,,,,,,,,,,,,,,,,,,,
102025140087,2,10202514,no,,,,,,,,,,,,,,,,,,,,,,
102025140089,2,10202514,no,,,,,,,,,,,,,,,,,,,,,,
102025140104,2,10202514,no,,,,,,,,,,,,,,,,,,,,,,
102025140122,2,10202514,no,,,,,,,,,,,,,,,,,,,,,,
102025140144,2,10202514,no,,,,,,,,,,,,,,,,,,,,,,
102025140145,2,10202514,yes,T1,banana,,plantation,.25,acre,,999,2002,0,April,2010,July,2010,no,,,,,18,OTHER (SPECIFY),MKOKO
102025140149,2,10202514,no,,,,,,,,,,,,,,,,,,,,,,
102025140151,2,10202514,no,,,,,,,,,,,,,,,,,,,,,,
102025140160,2,10202514,no,,,,,,,,,,,,,,,,,,,,,,
102025140161,2,10202514,yes,T1,banana,,plantation,.25,acre,,999,2004,11,March,2010,June,2010,no,,,,,12,OTHER (SPECIFY),MKOKO
102025140169,2,10202514,yes,T1,banana,,plantation,.25,acre,,999,1999,16,March,2010,July,2010,no,,,,,20,OTHER (SPECIFY),MKOKO
102031760004,2,10203176,no,,,,,,,,,,,,,,,,,,,,,,
102031760009,2,10203176,yes,T1,banana,,scattered,,,,66,2006,11,May,2010,July,2010,no,,,,,10,OTHER (SPECIFY),MKOKO
102031760009,2,10203176,yes,T2,cassava,,plantation,1,acre,,,,,June,2010,July,2010,yes,Rains,,,,12,BASKET (DENGU),
102031760014,2,10203176,no,,,,,,,,,,,,,,,,,,,,,,
102031760024,2,10203176,yes,R1,cassava,,plantation,.25,acre,,,,,October,2009,March,2010,yes,Animals,,,,10,BASKET (DENGU),
102031760024,2,10203176,yes,R2,mango,,scattered,,,,8,1998,0,October,2009,December,2009,no,,,,,5,BASKET (DENGU),
102031760029,2,10203176,yes,T1,banana,,scattered,,,,112,2000,14,May,2010,July,2010,no,,,,,10,OTHER (SPECIFY),MKOKO
102031760033,2,10203176,yes,T1,cassava,,plantation,.25,acre,,,,,October,2009,December,2009,no,,,,,4,50 KG BAG,
102031760043,2,10203176,yes,T1,cassava,,plantation,.5,acre,,,,,August,2009,July,2010,yes,Rains,,,,15,PAIL (LARGE),
102031760048,2,10203176,yes,T1,cassava,,plantation,.25,acre,,,,,April,2009,February,2010,no,,,,,10,PAIL (LARGE),
102031760048,2,10203176,yes,T2,mango,,scattered,,,,10,1989,0,October,2009,January,2010,no,,,,,35,PAIL (LARGE),
102031760053,2,10203176,yes,T1,cassava,,plantation,.5,acre,,,,,February,2010,February,2010,no,,,,,15,PAIL (LARGE),
102031760053,2,10203176,yes,T2,mango,,scattered,,,,4,1998,7,December,2009,January,2010,no,,,,,19,BASKET (DENGU),
102031760053,2,10203176,yes,T3,banana,,scattered,,,,999,1998,20,August,2009,July,2010,no,,,,,16,OTHER (SPECIFY),MKOKO
102031760063,2,10203176,no,,,,,,,,,,,,,,,,,,,,,,
102031760067,2,10203176,yes,T1,cassava,,plantation,.25,acre,,,,,August,2009,November,2009,no,,,,,8,BASKET (DENGU),
102031760072,2,10203176,yes,T1,cassava,,plantation,.5,acre,,,,,August,2009,December,2009,yes,Rains,,,,10,BASKET (DENGU),
102031760082,2,10203176,no,,,,,,,,,,,,,,,,,,,,,,
