case_id,visit,ea_id,ag_e0a,ag_e0c,ag_e0d,ag_e0d_os,ag_e01,ag_e02a,ag_e02b,ag_e03,ag_e04,ag_e05a,ag_e05b,ag_e06,ag_e07,ag_e07_os,ag_e08a,ag_e08b,ag_e08b_os,ag_e09,ag_e10a,ag_e10b,ag_e10b_os,ag_e10c,ag_e10c_os,ag_e10d,ag_e10e,ag_e10e_os,ag_e11,ag_e12a,ag_e12b,ag_e12b_os,ag_e13,ag_e13_os,ag_e14,ag_e15,ag_e16a,ag_e16b,ag_e17,ag_e18,ag_e19,ag_e20,ag_e21a,ag_e21b,ag_e22,ag_e23,ag_e24,ag_e25,ag_e26a,ag_e26b
101012190059,1,10101219,Yes,1,Urea,,1,N02,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,Yes,25,kilogram,,Own Bicycle or Oxcart,,0,500,N03,,Yes,,,,,,,,,,,
101012190059,1,10101219,Yes,1,Maize seed,,1,N02,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N03,,Yes,,,,,,,,,,,
101012190065,1,10101219,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,300,500,N02,,Yes,,,,,,,,,,,
101012190065,1,10101219,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,300,500,N02,,Yes,,,,,,,,,,,
101012190065,1,10101219,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,0,100,N02,,Yes,,,,,,,,,,,
101012190079,1,10101219,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101012190086,1,10101219,Yes,1,23:21:0+4S/Chitowe,,1,N02,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,200,500,N03,,Yes,,,,,,,,,,,
101012190086,1,10101219,Yes,1,Urea,,1,N02,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,200,500,N03,,Yes,,,,,,,,,,,
101012190086,1,10101219,Yes,1,Maize seed,,1,N02,,No,,November,2009,1,Maize seed,,5,kilogram,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,0,100,N03,,Yes,,,,,,,,,,,
101012190086,1,10101219,Yes,1,Flexi voucher,,1,N02,,No,,November,2009,1,Other chemical (specify),BEANS SEED,2,kilogram,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,0,0,N03,,Yes,,,,,,,,,,,
101012190092,1,10101219,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101012190099,1,10101219,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
101012190099,1,10101219,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
101012190099,1,10101219,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,5,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
101012190099,1,10101219,Yes,1,Flexi voucher,,1,N01,,No,,November,2009,1,Other chemical (specify),GROUNDNUTS SEED,2,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,0,N02,,Yes,,,,,,,,,,,
101012190112,1,10101219,Yes,1,23:21:0+4S/Chitowe,,1,N02,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,100,500,N03,,Yes,,,,,,,,,,,
101012190112,1,10101219,Yes,1,Urea,,1,N02,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,100,500,N03,,Yes,,,,,,,,,,,
101012190119,1,10101219,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
101012190119,1,10101219,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
101012190126,1,10101219,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
101012190126,1,10101219,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,5,kilogram,,No,,,,,,,,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
101012190139,1,10101219,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
101012190139,1,10101219,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
101014700012,1,10101470,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101014700026,1,10101470,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,950,N02,,Yes,,,,,,,,,,,
101014700026,1,10101470,Yes,1,Urea,,1,N01,,No,,November,2008,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,950,N02,,Yes,,,,,,,,,,,
101014700026,1,10101470,Yes,1,Maize seed,,1,N01,,No,,November,2008,1,Maize seed,,2,2 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,0,N02,,Yes,,,,,,,,,,,
101014700029,1,10101470,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,800,N02,,Yes,,,,,,,,,,,
101014700029,1,10101470,Yes,1,Urea,,1,N01,,No,,November,2008,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,800,N02,,Yes,,,,,,,,,,,
101014700032,1,10101470,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101014700034,1,10101470,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101014700055,1,10101470,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,800,N02,,Yes,,,,,,,,,,,
101014700055,1,10101470,Yes,1,Urea,,1,N01,,No,,November,2008,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,800,N02,,Yes,,,,,,,,,,,
101014700055,1,10101470,Yes,1,Maize seed,,1,N01,,No,,November,2008,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
101014700079,1,10101470,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,950,N02,,Yes,,,,,,,,,,,
101014700079,1,10101470,Yes,1,Urea,,1,N01,,No,,November,2008,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,950,N02,,Yes,,,,,,,,,,,
101014700079,1,10101470,Yes,1,Maize seed,,1,N01,,No,,November,2008,1,Maize seed,,1,2 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,100,N02,,Yes,,,,,,,,,,,
101014700079,1,10101470,Yes,1,Flexi voucher,,1,N01,,No,,November,2008,1,Other chemical (specify),BEANS SEED,1,2 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,0,N03,,Yes,,,,,,,,,,,
101014700128,1,10101470,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,950,N02,,Yes,,,,,,,,,,,
101014700128,1,10101470,Yes,1,Urea,,1,N01,,No,,November,2008,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,950,N02,,Yes,,,,,,,,,,,
101014700128,1,10101470,Yes,1,Maize seed,,1,N01,,No,,November,2008,1,Maize seed,,1,2 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,0,N02,,Yes,,,,,,,,,,,
101014700135,1,10101470,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,800,N02,,Yes,,,,,,,,,,,
101014700135,1,10101470,Yes,1,Urea,,1,N01,,No,,November,2008,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,800,N02,,Yes,,,,,,,,,,,
101014700135,1,10101470,Yes,1,Maize seed,,1,N01,,No,,November,2008,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,100,N02,,Yes,,,,,,,,,,,
101014700148,1,10101470,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101014700156,1,10101470,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,800,N02,,Yes,,,,,,,,,,,
101014700156,1,10101470,Yes,1,Urea,,1,N01,,No,,November,2008,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,800,N02,,Yes,,,,,,,,,,,
101014700200,1,10101470,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101014700214,1,10101470,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,800,N02,,Yes,,,,,,,,,,,
101014700214,1,10101470,Yes,1,Urea,,1,N01,,No,,November,2008,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,800,N02,,Yes,,,,,,,,,,,
101014700214,1,10101470,Yes,1,Maize seed,,1,N01,,No,,November,2008,1,Maize seed,,5,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,100,N02,,Yes,,,,,,,,,,,
101014700214,1,10101470,Yes,1,Flexi voucher,,1,N01,,No,,November,2008,1,Other chemical (specify),BEANS SEED,2,kilogram,,No,,,,,,,,,No,,,,On Foot,,0,0,N02,,Yes,,,,,,,,,,,
101014700224,1,10101470,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101014700227,1,10101470,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101014700248,1,10101470,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101015620009,1,10101562,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101015620020,1,10101562,Yes,1,23:21:0+4S/Chitowe,,1,N02,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N03,,Yes,,,,,,,,,,,
101015620020,1,10101562,Yes,1,Urea,,1,N02,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N03,,Yes,,,,,,,,,,,
101015620020,1,10101562,Yes,1,Maize seed,,1,N02,,No,,November,2009,1,Maize seed,,2,kilogram,,No,,,,,,,,,Yes,2,kilogram,,Own Bicycle or Oxcart,,0,0,N03,,Yes,,,,,,,,,,,
101015620031,1,10101562,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
101015620031,1,10101562,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
101015620031,1,10101562,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,5,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,100,N02,,Yes,,,,,,,,,,,
101015620031,1,10101562,Yes,1,Flexi voucher,,1,N01,,No,,November,2009,1,Other chemical (specify),GROUNDNUTS SEED,1,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,0,N02,,Yes,,,,,,,,,,,
101015620042,1,10101562,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,200,500,N02,,Yes,,,,,,,,,,,
101015620042,1,10101562,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,200,500,N02,,Yes,,,,,,,,,,,
101015620042,1,10101562,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,10,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,100,N02,,Yes,,,,,,,,,,,
101015620053,1,10101562,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101015620064,1,10101562,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,December,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
101015620064,1,10101562,Yes,1,Urea,,1,N01,,No,,December,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
101015620064,1,10101562,Yes,1,Maize seed,,1,N01,,No,,December,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,100,N02,,Yes,,,,,,,,,,,
101015620075,1,10101562,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
101015620075,1,10101562,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
101015620075,1,10101562,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
101015620075,1,10101562,Yes,1,Flexi voucher,,1,N01,,No,,November,2009,1,Other chemical (specify),BEANS SEED,1,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,0,N02,,Yes,,,,,,,,,,,
101015620086,1,10101562,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101015620096,1,10101562,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
101015620096,1,10101562,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
101015620096,1,10101562,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,100,N02,,Yes,,,,,,,,,,,
101015620096,1,10101562,Yes,1,Flexi voucher,,1,N01,,No,,November,2009,1,Other chemical (specify),BEANS SEED,1,2 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,0,N02,,Yes,,,,,,,,,,,
101015620118,1,10101562,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101015620140,1,10101562,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
101015620140,1,10101562,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
101015620140,1,10101562,Yes,1,Maize seed,,1,N01,,No,,November,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,No,,Accessible input supplier did not have the input,
101015620162,1,10101562,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101015620184,1,10101562,Yes,1,23:21:0+4S/Chitowe,,1,N02,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,150,500,N03,,Yes,,,,,,,,,,,
101015620184,1,10101562,Yes,1,Urea,,1,N02,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,150,500,N03,,Yes,,,,,,,,,,,
101015620184,1,10101562,Yes,1,Maize seed,,1,N02,,No,,November,2009,1,Maize seed,,5,kilogram,,No,,,,,,,,,No,,,,On Foot,,0,100,N03,,Yes,,,,,,,,,,,
101015620184,1,10101562,Yes,1,Flexi voucher,,1,N02,,No,,November,2009,1,Other chemical (specify),BEANS SEED,1,kilogram,,No,,,,,,,,,No,,,,On Foot,,0,0,N03,,Yes,,,,,,,,,,,
101015620195,1,10101562,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
101015620195,1,10101562,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
101015620195,1,10101562,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,10,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,100,N02,,Yes,,,,,,,,,,,
101015620195,1,10101562,Yes,1,Flexi voucher,,1,N01,,No,,November,2009,1,Other chemical (specify),SOY BEANS SEED,1,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,0,N02,,Yes,,,,,,,,,,,
101015620205,1,10101562,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
101015620205,1,10101562,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
101015620205,1,10101562,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,2,kilogram,,No,,,,,,,,,Yes,2,kilogram,,Bicycle Taxi,,0,100,N02,,Yes,,,,,,,,,,,
101015620227,1,10101562,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101015680005,1,10101568,Yes,1,23:21:0+4S/Chitowe,,1,N02,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,500,N03,,Yes,,,,,,,,,,,
101015680005,1,10101568,Yes,1,Urea,,1,N02,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,500,N03,,Yes,,,,,,,,,,,
101015680005,1,10101568,Yes,1,Maize seed,,1,N02,,No,,November,2009,1,Maize seed,,5,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,100,N03,,Yes,,,,,,,,,,,
101015680005,1,10101568,Yes,1,Flexi voucher,,1,N02,,No,,November,2009,1,Other chemical (specify),BEANS SEED,1,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,0,N03,,Yes,,,,,,,,,,,
101015680012,1,10101568,Yes,2,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
101015680012,1,10101568,Yes,2,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
101015680012,1,10101568,Yes,2,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
101015680019,1,10101568,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101015680026,1,10101568,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
101015680026,1,10101568,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
101015680026,1,10101568,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,100,N02,,Yes,,,,,,,,,,,
101015680026,1,10101568,Yes,1,Flexi voucher,,1,N01,,No,,November,2009,1,Other chemical (specify),BEANS SEED,1,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,0,N02,,Yes,,,,,,,,,,,
101015680033,1,10101568,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101015680046,1,10101568,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,50,500,N02,,Yes,,,,,,,,,,,
101015680046,1,10101568,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,50,500,N02,,Yes,,,,,,,,,,,
101015680053,1,10101568,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
101015680053,1,10101568,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
101015680060,1,10101568,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101015680067,1,10101568,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101015680081,1,10101568,Yes,2,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
101015680081,1,10101568,Yes,2,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
101015680088,1,10101568,Yes,2,23:21:0+4S/Chitowe,,1,N01,,No,,December,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
101015680088,1,10101568,Yes,2,can,,1,N01,,No,,December,2009,1,Can,,1,50 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
101015680088,1,10101568,Yes,2,Maize seed,,1,N01,,No,,December,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,100,N02,,Yes,,,,,,,,,,,
101015680095,1,10101568,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
101015680095,1,10101568,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
101015680095,1,10101568,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
101015680102,1,10101568,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
101015680102,1,10101568,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
101015680116,1,10101568,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101015680130,1,10101568,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,500,N02,,Yes,,,,,,,,,,,
101015680130,1,10101568,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,500,N02,,Yes,,,,,,,,,,,
101015680130,1,10101568,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,2,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,100,N02,,Yes,,,,,,,,,,,
101015680130,1,10101568,Yes,1,Flexi voucher,,1,N01,,No,,November,2009,1,Other chemical (specify),GROUNDNUTS SEED,1,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,0,N02,,Yes,,,,,,,,,,,
101015680144,1,10101568,Yes,1,23:21:0+4S/Chitowe,,1,N02,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N03,,Yes,,,,,,,,,,,
