case_id,visit,ea_id,ag_q0b,ag_q0b_os,ag_q01,ag_q02a,ag_q02b,ag_q02b_os,ag_q03,ag_q04,ag_q05a,ag_q05b,ag_q06a,ag_q06b,ag_q07a,ag_q07b,ag_q08,ag_q09,ag_q09_os,ag_q10,ag_q11,ag_q12a,ag_q12b,ag_q12b_os,ag_q13,ag_q14a,ag_q14b,ag_q15a,ag_q15b,ag_q16,ag_q17,ag_q17_os,ag_q18,ag_q19,ag_q20,ag_q21a,ag_q21b,ag_q21b_os,ag_q21c,ag_q22,ag_q23a,ag_q23b,ag_q24a,ag_q24b,ag_q25,ag_q26,ag_q26_os,ag_q27,ag_q28,ag_q29,ag_q30a,ag_q30b,ag_q30b_os,ag_q30c,ag_q31a,ag_q31b,ag_q31b_os,ag_q31c,ag_q32a,ag_q32b,ag_q32b_os,ag_q32c,ag_q33a,ag_q33b,ag_q33b_os,ag_q34a,ag_q34b,ag_q34b_os,ag_q34c,ag_q35a,ag_q35b,ag_q35b_os,ag_q35c,ag_q35d,ag_q36a,ag_q36a_os,ag_q36b,ag_q36b_os,ag_q37,ag_q38,ag_q38_os,ag_q39a,ag_q39b,ag_q39b_os,ag_q39c,ag_q40a,ag_q40a_os,ag_q40b,ag_q40b_os,ag_q41a,ag_q41a_os,ag_q41b,ag_q41b_os
101015680067,1,10101568,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101015680081,1,10101568,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101015680088,1,10101568,cassava,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,yes,Other(specify),IN THE PLOT,3,BASKET (DENGU),,,Did nothing,,,,Food for household,,,
101015680095,1,10101568,cassava,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
101015680102,1,10101568,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101015680116,1,10101568,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101015680130,1,10101568,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101015680144,1,10101568,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101013550014,1,10101355,banana,,yes,14,OTHER (SPECIFY),MKOKO,2800,1,N06,,1,,8,2010,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101013550023,1,10101355,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101013550032,1,10101355,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101013550042,1,10101355,banana,,yes,5,OTHER (SPECIFY),MKOKO,250,1,N02,,1,,9,2010,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101013550060,1,10101355,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101013550070,1,10101355,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101013550079,1,10101355,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101013550089,1,10101355,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101013550107,1,10101355,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101013550117,1,10101355,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101013550126,1,10101355,banana,,yes,4,OTHER (SPECIFY),MKOKO,650,1,N02,,1,2,6,2010,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,OTHER (SPECIFY),MKOKO,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Wait for the arrival  of buyer,
101013550135,1,10101355,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101013550154,1,10101355,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101013550164,1,10101355,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101013550173,1,10101355,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101013550192,1,10101355,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101010160009,2,10101016,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101010160033,2,10101016,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101010160060,2,10101016,cassava,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101010160060,2,10101016,banana,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,OTHER (SPECIFY),MKOKO,,0,,,,0,,,0,,,,1,OTHER (SPECIFY),MKOKO,,,Insects,,,,no,,,,,,,,,,,Does not usually store,,,
101010160068,2,10101016,cassava,,yes,20,BASKET (DENGU),,10000,2,,,,,,,,,,,N12,20,BASKET (DENGU),,10000,1,2,February,2010,5,Own Bicycle or Oxcart,,0,no,,,,,,,,,,,,,,,,,,,,,2,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101010160069,2,10101016,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101010160070,2,10101016,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101010160074,2,10101016,cassava,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101010160074,2,10101016,mango,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,BASKET (DENGU),,,0,,,,0,,,0,,,,5,BASKET (DENGU),,,,Rotting,,,,no,,,,,,,,,,,Does not usually store,,,
101010160074,2,10101016,banana,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,OTHER (SPECIFY),MKOKO,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101010160086,2,10101016,cassava,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
101010160096,2,10101016,cassava,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at a higher price,
101010160143,2,10101016,cassava,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,yes,Bags in house,,1,BASKET (DENGU),,,Did nothing,,,,Food for household,,,
101010160159,2,10101016,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101010160180,2,10101016,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101010160207,2,10101016,cassava,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101010160235,2,10101016,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101010160254,2,10101016,banana,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Does not usually store,
101010160265,2,10101016,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101012040003,2,10101204,cassava,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Does not usually store,
101012040003,2,10101204,banana,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Does not usually store,
101012040007,2,10101204,banana,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,OTHER (SPECIFY),MKOKO,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Does not usually store,
101012040011,2,10101204,cassava,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
101012040020,2,10101204,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101012040024,2,10101204,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101012040028,2,10101204,cassava,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
101012040037,2,10101204,cassava,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101012040037,2,10101204,banana,,yes,10,OTHER (SPECIFY),MKOKO,3000,2,,,,,,,,,,,N07,10,OTHER (SPECIFY),MKOKO,3000,1,2,April,2010,10,On Foot,,0,no,,,,,,,,,,,,,,,,,,,,,2,OTHER (SPECIFY),MKOKO,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101012040041,2,10101204,cassava,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101012040045,2,10101204,mango,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,BASKET (DENGU),,,0,,,,0,,,0,,,,12,BASKET (DENGU),,,,Rotting,,Rodents/Pests,,no,,,,,,,,,,,Food for household,,,
101012040054,2,10101204,mango,,yes,6,BASKET (DENGU),,1500,2,,,,,,,,,,,N06,6,BASKET (DENGU),,1500,1,2,February,2010,2,On Foot,,0,no,,,,,,,,,,,,,,,,,,,,,13,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101012040058,2,10101204,cassava,,yes,4,BASKET (DENGU),,1200,2,,,,,,,,,,,N10,4,BASKET (DENGU),,1200,1,2,January,2010,2,On Foot,,0,no,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101012040062,2,10101204,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101012040071,2,10101204,cassava,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
101012040075,2,10101204,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101012040079,2,10101204,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101012040087,2,10101204,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790001,1,10102379,banana,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
101023790005,1,10102379,banana,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,OTHER (SPECIFY),MKOKO,,0,,,,0,,,0,,,,1,OTHER (SPECIFY),MKOKO,,,Rotting,,,,no,,,,,,,,,,,Food for household,,,
101023790008,1,10102379,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790012,1,10102379,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790015,1,10102379,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790026,1,10102379,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790029,1,10102379,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790033,1,10102379,banana,,yes,10,OTHER (SPECIFY),MKOKO,2000,1,N03,,1,2,2,2010,8,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,OTHER (SPECIFY),MKOKO,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101023790040,1,10102379,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790043,1,10102379,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790047,1,10102379,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790051,1,10102379,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790058,1,10102379,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790061,1,10102379,banana,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,OTHER (SPECIFY),MKOKO,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Does not usually store,
101023790065,1,10102379,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101023790072,1,10102379,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210012,1,10102621,banana,,yes,25,OTHER (SPECIFY),MKOKO,6000,1,N03,,1,2,11,2010,10,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,OTHER (SPECIFY),MKOKO,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101026210018,1,10102621,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210024,1,10102621,banana,,yes,52,OTHER (SPECIFY),MKOKO,16500,1,N06,,1,,9,2010,20,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,OTHER (SPECIFY),MKOKO,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101026210030,1,10102621,banana,,yes,100,OTHER (SPECIFY),MKOKO,34000,1,N04,,1,2,1,2011,50,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,OTHER (SPECIFY),MKOKO,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101026210030,1,10102621,avocado,,yes,30,BASKET (DENGU),,45000,1,N04,,1,2,4,2010,15,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101026210042,1,10102621,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210048,1,10102621,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210054,1,10102621,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210061,1,10102621,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210073,1,10102621,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210079,1,10102621,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210085,1,10102621,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210091,1,10102621,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210103,1,10102621,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210109,1,10102621,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210115,1,10102621,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026210128,1,10102621,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101020040001,2,10102004,cassava,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
101020040008,2,10102004,banana,,yes,6,OTHER (SPECIFY),MKOKO,600,2,,,,,,,,,,,N06,2600,OTHER (SPECIFY),MKOKO,600,1,2,August,2010,3,On Foot,,0,no,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101020040012,2,10102004,banana,,yes,10,OTHER (SPECIFY),MKOKO,800,2,,,,,,,,,,,N04,10,OTHER (SPECIFY),MKOKO,800,1,2,August,2009,1,On Foot,,0,no,,,,,,,,,,,,,,,,,,,,,1,OTHER (SPECIFY),MKOKO,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
101020040015,2,10102004,mango,,yes,4,BASKET (DENGU),,1200,2,,,,,,,,,,,N05,4,BASKET (DENGU),,1200,1,2,January,2010,6,On Foot,,0,no,,,,,,,,,,,,,,,,,,,,,4,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101020040028,2,10102004,mango,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101020040031,2,10102004,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101020040034,2,10102004,cassava,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
101020040039,2,10102004,cassava,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,yes,Bags in house,,2,BASKET (DENGU),,,Did nothing,,,,Food for household,,,
101020040042,2,10102004,banana,,yes,9,OTHER (SPECIFY),MKOKO,1800,2,,,,,,,,,,,N07,9,OTHER (SPECIFY),MKOKO,1800,1,2,August,2009,1,Buyer picked up the crop,,0,no,,,,,,,,,,,,,,,,,,,,,2,OTHER (SPECIFY),MKOKO,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Wait for the arrival  of buyer,
101020040059,2,10102004,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101020040061,2,10102004,cassava,,yes,5,BASKET (DENGU),,500,2,,,,,,,,,,,N09,5,BASKET (DENGU),,500,1,,February,2010,5,Buyer picked up the crop,,0,no,,,,,,,,,,,,,,,,,,,,,2,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,yes,Other(specify),STILL IN THE PLOT,10,BASKET (DENGU),,,Did nothing,,,,Food for household,,Wait for the arrival  of buyer,
101020040061,2,10102004,banana,,yes,8,OTHER (SPECIFY),MKOKO,1600,2,,,,,,,,,,,N10,8,OTHER (SPECIFY),MKOKO,1600,1,,June,2010,4,On Foot,,0,no,,,,,,,,,,,,,,,,,,,,,10,OTHER (SPECIFY),MKOKO,,0,,,,0,,,0,,,,0,,,,,,,,,yes,Other(specify),STILL IN THE PLOT,5,OTHER (SPECIFY),MKOKO,,Did nothing,,,,Food for household,,Wait for the arrival  of buyer,
101020040093,2,10102004,banana,,yes,3,OTHER (SPECIFY),MKOKO,600,2,,,,,,,,,,,N04,3,OTHER (SPECIFY),MKOKO,600,1,2,October,2009,1,On Foot,,0,no,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
101020040101,2,10102004,banana,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,OTHER (SPECIFY),MKOKO,,0,,,,0,,,0,,,,10,OTHER (SPECIFY),MKOKO,,,Rotting,,,,yes,Other(specify),STILL IN THE PLOT,3,OTHER (SPECIFY),MKOKO,,Did nothing,,,,Food for household,,Wait for the arrival  of buyer,
