ea_id,com_cb01,com_cb03,com_cb04,com_cb05a,com_cb05a_os,com_cb06,com_cb07,com_cb08
10307413,1,male,72,headman,,72,none,tonga
10307413,2,male,54,SCHOOL HEADMASTER,,5,msce,tonga
10307413,3,male,31,police,,31,jce,tonga
10307413,4,male,51,RELIGIOUS LEADER,,1,UNIVER. DIPLOMA,tumbuka
10307413,5,male,58,COUNSELOR TO HEADMAN,,58,none,tonga
10308129,1,male,52,headman,,52,pslc,tonga
10308129,2,male,24,BUSINESS MAN/WOMAN,,24,pslc,tonga
10308129,3,female,43,COUNSELOR TO HEADMAN,,43,none,tonga
10308129,4,female,51,OTHER (SPECIFY),SCHOOL COMMITTEE CHAIR,51,pslc,tonga
10308129,5,female,48,RELIGIOUS LEADER,,48,none,tonga
10308129,6,female,52,OTHER (SPECIFY),AGRICULTURE COMMITTEE CHAIR,52,none,tonga
10308129,7,female,52,SPOUSE OF HEADMAN,,52,none,tonga
10308129,8,female,51,OTHER (SPECIFY),AGRICULTURE DEVELOPMENT COMMITTEE,51,none,tonga
10308129,9,female,28,RELIGIOUS LEADER,VDC,28,jce,tonga
10308129,10,female,41,OTHER (SPECIFY),VDC,41,none,tonga
10308129,11,male,44,OTHER (SPECIFY),VDC,44,none,tonga
10308129,12,male,55,COUNSELOR TO HEADMAN,,55,none,tonga
10308636,1,male,56,headman,,56,pslc,tonga
10308636,2,male,45,COUNSELOR TO HEADMAN,,45,pslc,tonga
10308636,3,male,40,SCHOOL TEACHER,,2,msce,tonga
10308636,4,male,32,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,4,NON-UNIV. DIPLOMA,sukwa
10308636,5,male,26,police,,26,pslc,tonga
10309273,1,male,56,headman,,56,none,tumbuka
10309273,2,male,30,COUNSELOR TO HEADMAN,,30,jce,tonga
10309273,3,male,51,COUNSELOR TO HEADMAN,,51,none,tumbuka
10309273,4,female,49,OTHER (SPECIFY),VDC SECRETARY,49,none,tumbuka
10309273,5,female,20,SCHOOL TEACHER,,1,msce,sukwa
10309273,6,male,35,SCHOOL HEADMASTER,,4,msce,tumbuka
10309281,1,male,63,headman,,39,UNIVER. DIPLOMA,tumbuka
10309281,2,male,60,SPOUSE OF HEADMAN,,20,msce,tumbuka
10309281,3,male,28,HEALTH WORKER,,2,msce,tonga
10309281,4,male,21,HEALTH WORKER,,1,msce,tumbuka
10309281,5,male,41,SCHOOL TEACHER,,3,msce,tonga
10309281,6,male,38,police,,5,pslc,yao
10310469,1,male,62,headman,,62,none,tumbuka
10310469,2,male,65,headman,,14,none,tumbuka
10310469,3,male,50,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,3,NON-UNIV. DIPLOMA,tumbuka
10310469,4,male,49,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,5,NON-UNIV. DIPLOMA,tonga
10310469,5,male,50,headman,,50,none,tonga
10310469,6,male,56,COUNSELOR TO HEADMAN,,56,none,tonga
10310469,7,male,54,headman,,54,none,tonga
10312048,1,male,70,headman,,53,pslc,tonga
10312048,2,male,31,police,,31,none,tonga
10312048,3,male,35,HEALTH WORKER,,35,pslc,tonga
10312048,4,male,22,COUNSELOR TO HEADMAN,,22,jce,tonga
10312048,5,male,21,RELIGIOUS LEADER,,21,msce,tonga
10312048,6,male,31,police,,31,none,tonga
10312048,7,male,20,HEALTH WORKER,,20,msce,tonga
10312048,8,male,71,SPOUSE OF HEADMAN,,38,pslc,tonga
10312048,9,male,52,COUNSELOR TO HEADMAN,,20,none,tonga
10312078,1,male,68,headman,,48,pslc,tonga
10312078,2,male,52,OTHER (SPECIFY),VDC SECRETARY,35,jce,chewa
10312078,3,male,61,OTHER (SPECIFY),VDC CHAIR,37,pslc,sukwa
10312078,4,male,39,COUNSELOR TO HEADMAN,,39,none,tonga
10312078,5,male,58,OTHER (SPECIFY),FARMER,34,none,lomwe
10312078,6,male,62,COUNSELOR TO HEADMAN,,46,pslc,tumbuka
10312187,1,female,47,headman,,47,none,tonga
10312187,2,female,59,COUNSELOR TO HEADMAN,,37,pslc,tonga
10312187,3,female,66,COUNSELOR TO HEADMAN,,66,none,tonga
10312187,4,female,65,BUSINESS MAN/WOMAN,,65,none,tonga
10312187,5,male,24,headman,,24,jce,tonga
10312187,6,male,66,RELIGIOUS LEADER,,46,pslc,tonga
10312187,7,male,50,RELIGIOUS LEADER,,39,pslc,tonga
10312187,8,male,45,SCHOOL TEACHER,,5,msce,tumbuka
10312600,1,male,66,headman,,66,none,tonga
10312600,2,male,50,headman,,50,none,tonga
10312600,3,male,63,COUNSELOR TO HEADMAN,,16,none,tonga
10312600,4,male,57,SCHOOL HEADMASTER,,22,msce,tumbuka
10312600,5,male,77,COUNSELOR TO HEADMAN,,77,none,tonga
10312600,6,male,32,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,32,jce,tonga
10312600,7,male,29,HEALTH WORKER,,2,msce,tumbuka
10312600,8,male,36,COUNSELOR TO HEADMAN,,12,pslc,tonga
10312600,9,male,30,OTHER (SPECIFY),VILLAGE YOUTH CHAIRMAN,22,none,tonga
10312600,10,female,55,SCHOOL TEACHER,,12,jce,tumbuka
10312600,11,male,28,RELIGIOUS LEADER,,28,pslc,tonga
10320227,1,male,59,headman,,50,jce,tonga
10320227,2,male,71,COUNSELOR TO HEADMAN,,61,pslc,tonga
10320227,3,female,62,BUSINESS MAN/WOMAN,,62,pslc,tonga
10320227,4,female,47,SCHOOL HEADMASTER,,5,msce,tumbuka
10320227,5,male,33,COUNSELOR TO HEADMAN,,33,msce,tonga
10320227,6,female,31,HEALTH WORKER,,10,msce,tonga
10320227,7,female,50,SPOUSE OF HEADMAN,,50,pslc,tonga
10401140,1,male,45,BUSINESS MAN/WOMAN,,45,pslc,tumbuka
10401140,2,female,28,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,4,UNIVER. DIPLOMA,ngoni
10401140,3,female,55,HEALTH WORKER,,6,jce,tumbuka
10401140,4,male,78,COUNSELOR TO HEADMAN,,48,msce,tumbuka
10401140,5,male,30,headman,,23,msce,tumbuka
10401212,1,male,82,headman,,62,pslc,tumbuka
10401212,2,male,60,headman,,60,none,tumbuka
10401212,3,male,49,headman,,49,none,tumbuka
10401212,4,male,65,headman,,56,pslc,tumbuka
10401212,5,male,68,SPOUSE OF HEADMAN,,68,pslc,tumbuka
10401212,6,male,40,SCHOOL TEACHER,,16,msce,tumbuka
10401212,7,male,41,SPOUSE OF HEADMAN,,41,none,tumbuka
10401212,8,male,35,SPOUSE OF HEADMAN,,35,pslc,tumbuka
10401212,9,male,50,police,,50,none,tumbuka
10401212,10,male,48,SPOUSE OF HEADMAN,,48,pslc,tumbuka
10401424,1,male,48,headman,,41,msce,tumbuka
10401424,2,male,86,headman,,76,pslc,tumbuka
10401424,3,male,50,SCHOOL HEADMASTER,,1,msce,tumbuka
10401424,4,male,38,HEALTH WORKER,,4,msce,tumbuka
10401424,5,male,48,police,,15,msce,tumbuka
10401502,1,male,42,headman,,42,none,tumbuka
10401502,2,female,72,OTHER (SPECIFY),VILLAGE COMMITTEE CHAIR,72,none,tumbuka
10401502,3,male,69,OTHER (SPECIFY),VILLAGE COMMITTEE VICE CHAIR,6,msce,chewa
10401502,4,male,46,police,,46,none,tumbuka
10401502,5,female,51,SCHOOL TEACHER,,3,msce,tumbuka
10401502,6,female,51,OTHER (SPECIFY),VILLAGE COMMITTEE MEMBER,51,none,tumbuka
10401502,7,female,68,OTHER (SPECIFY),VILLAGE COMMITTEE MEMBER,68,none,tumbuka
10401502,8,female,33,HEALTH WORKER,,4,msce,tumbuka
10401522,1,male,29,headman,,29,pslc,tumbuka
10401522,2,male,63,headman,,63,jce,tumbuka
10401522,3,male,62,COUNSELOR TO HEADMAN,,62,none,tumbuka
10401522,4,male,27,BUSINESS MAN/WOMAN,,27,pslc,tumbuka
10401522,5,male,37,RELIGIOUS LEADER,,37,msce,tumbuka
10401522,6,male,33,headman,,33,jce,tumbuka
10401522,7,male,42,COUNSELOR TO HEADMAN,,42,none,tumbuka
10401522,8,male,20,police,,20,none,tumbuka
10401522,9,male,51,COUNSELOR TO HEADMAN,,51,pslc,tumbuka
10401541,1,male,50,headman,,50,none,tumbuka
10401541,2,male,52,headman,,52,none,tumbuka
10401541,3,male,31,OTHER (SPECIFY),VDC CHAIR,31,jce,tumbuka
10401541,4,male,29,police,,29,jce,tumbuka
10401541,5,male,34,COUNSELOR TO HEADMAN,,34,jce,tumbuka
10401604,1,male,62,headman,,62,jce,tumbuka
10401604,2,male,34,HEALTH WORKER,,10,jce,tumbuka
10401604,3,male,36,SCHOOL HEADMASTER,,6,msce,sukwa
10401604,4,male,38,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,2,jce,tumbuka
10401604,5,male,38,police,,38,jce,tumbuka
10401635,1,male,61,headman,,13,UNIVER. DIPLOMA,tumbuka
10401635,2,female,80,SPOUSE OF HEADMAN,,66,none,tumbuka
10401635,3,male,35,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,35,msce,tumbuka
10401635,4,male,73,COUNSELOR TO HEADMAN,,73,none,tumbuka
10401635,5,female,43,HEALTH WORKER,,20,UNIVER. DIPLOMA,tumbuka
10401742,1,male,63,headman,,50,msce,tumbuka
10401742,2,male,64,SCHOOL HEADMASTER,,59,msce,tumbuka
10401742,3,male,45,SCHOOL TEACHER,,1,msce,tumbuka
10401742,4,female,30,SCHOOL TEACHER,,3,msce,tumbuka
10401742,5,male,41,SCHOOL TEACHER,,1,msce,tumbuka
10402537,1,male,57,headman,,41,jce,tumbuka
10402537,2,male,86,SPOUSE OF HEADMAN,,78,pslc,tumbuka
10402537,3,male,74,COUNSELOR TO HEADMAN,,44,pslc,tumbuka
10402537,4,male,48,SCHOOL HEADMASTER,,5,msce,tumbuka
10402537,5,male,60,SCHOOL TEACHER,,4,msce,tumbuka
10402537,6,male,54,SCHOOL TEACHER,,7,msce,tumbuka
10403332,1,male,71,headman,,71,none,tumbuka
10403332,2,male,50,police,,50,msce,tumbuka
10403332,3,male,28,HEALTH WORKER,,2,msce,tumbuka
10403332,4,male,64,police,,64,jce,tumbuka
10403332,5,male,49,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,15,UNIVER. DIPLOMA,tumbuka
10403332,6,female,44,SCHOOL HEADMASTER,,23,UNIVER. DIPLOMA,tumbuka
10403488,1,male,61,headman,,49,pslc,tumbuka
10403488,2,male,56,SCHOOL TEACHER,,18,msce,ngoni
10403488,3,male,39,OTHER (SPECIFY),FARMER,39,none,tumbuka
10403488,4,female,38,OTHER (SPECIFY),C.B.O. MEMBER,38,jce,tumbuka
10403488,5,male,35,police,,25,jce,tumbuka
10404186,1,male,42,headman,,42,pslc,tumbuka
10404186,2,male,52,headman,,52,pslc,tumbuka
10404186,3,male,41,BUSINESS MAN/WOMAN,,41,jce,tumbuka
10404186,4,male,34,BUSINESS MAN/WOMAN,,34,none,tumbuka
10404186,5,female,32,COUNSELOR TO HEADMAN,,32,none,tumbuka
10404707,1,male,97,headman,,97,pslc,tumbuka
10404707,2,male,54,BUSINESS MAN/WOMAN,,37,msce,tumbuka
10404707,3,male,60,COUNSELOR TO HEADMAN,,60,none,tumbuka
10404707,4,male,50,BUSINESS MAN/WOMAN,,50,pslc,tumbuka
10404707,5,male,36,COUNSELOR TO HEADMAN,,36,jce,tumbuka
10405213,1,male,53,headman,,36,none,tumbuka
10405213,2,male,41,COUNSELOR TO HEADMAN,,36,none,tumbuka
10405213,3,male,48,BUSINESS MAN/WOMAN,,38,pslc,tumbuka
10405213,4,male,36,HEALTH WORKER,,2,msce,tumbuka
10405213,5,male,38,police,,38,msce,tumbuka
10405213,6,male,45,BUSINESS MAN/WOMAN,,4,pslc,ngoni
10405404,1,male,73,headman,,73,pslc,tumbuka
10405404,2,male,66,headman,,11,jce,tumbuka
10405404,3,male,36,BUSINESS MAN/WOMAN,,36,none,tumbuka
10405404,4,male,58,OTHER (SPECIFY),VDC CHAIR,13,pslc,tumbuka
10405404,5,male,44,COUNSELOR TO HEADMAN,,44,pslc,tumbuka
10405404,6,male,28,OTHER (SPECIFY),FARMER,7,jce,tumbuka
10407068,1,male,45,headman,,45,msce,tumbuka
10407068,2,male,36,COUNSELOR TO HEADMAN,,36,jce,tumbuka
10407068,3,male,56,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,8,NON-UNIV. DIPLOMA,ngoni
10407068,4,male,47,headman,,47,jce,tumbuka
10407068,5,male,43,SCHOOL TEACHER,,6,NON-UNIV. DIPLOMA,tumbuka
10407194,1,male,52,headman,,52,jce,tumbuka
10407194,2,male,55,headman,,46,none,tumbuka
10407194,3,male,48,police,,48,jce,tumbuka
10407194,4,male,41,HEALTH WORKER,,5,msce,ngoni
10407194,5,male,32,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,7,msce,sukwa
10407194,6,male,36,OTHER (SPECIFY),VDC CHAIR,20,jce,sukwa
10407194,7,male,41,SCHOOL TEACHER,,2,msce,tumbuka
10407194,8,male,29,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,1,NON-UNIV. DIPLOMA,tumbuka
10407628,1,male,82,headman,,40,jce,tumbuka
10407628,2,male,34,OTHER (SPECIFY),VDC CHAIR,34,msce,tumbuka
10407628,3,male,45,police,,45,pslc,tumbuka
10407628,4,male,29,COUNSELOR TO HEADMAN,,29,jce,tumbuka
10407628,5,male,62,COUNSELOR TO HEADMAN,,48,jce,tumbuka
10408441,1,male,75,headman,,75,none,tumbuka
10408441,2,male,48,headman,,48,none,tumbuka
10408441,3,male,30,police,,5,msce,lomwe
10408441,4,male,38,HEALTH WORKER,,3,msce,lambya
10408441,5,male,59,COUNSELOR TO HEADMAN,,35,pslc,tumbuka
10408441,6,male,58,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,6,NON-UNIV. DIPLOMA,tumbuka
10408441,7,male,74,COUNSELOR TO HEADMAN,,69,none,tumbuka
10409468,1,male,60,headman,,22,jce,tumbuka
10409468,2,male,61,COUNSELOR TO HEADMAN,,42,jce,tumbuka
10409468,3,male,52,SCHOOL HEADMASTER,,17,msce,tumbuka
10409468,4,female,31,HEALTH WORKER,,2,msce,tumbuka
10409468,5,male,26,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,4,NON-UNIV. DIPLOMA,tumbuka
10409468,6,male,25,police,,6,jce,tumbuka
10420001,1,male,35,headman,,35,pslc,tumbuka
10420001,2,male,47,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,47,jce,tumbuka
10420001,3,male,38,police,,12,msce,ngoni
10420001,4,female,50,COUNSELOR TO HEADMAN,,50,pslc,tumbuka
10420001,5,female,42,HEALTH WORKER,,42,jce,tumbuka
10420035,1,male,35,headman,,35,none,tumbuka
10420035,2,male,48,HEALTH WORKER,,22,none,tumbuka
10420035,3,male,48,RELIGIOUS LEADER,,22,none,tumbuka
10420035,4,male,55,COUNSELOR TO HEADMAN,,10,pslc,tumbuka
10420035,5,male,56,BUSINESS MAN/WOMAN,,25,pslc,tumbuka
10420035,6,male,30,SCHOOL TEACHER,,8,UNIVER. DIPLOMA,tumbuka
10420035,7,male,34,COUNSELOR TO HEADMAN,,11,msce,tumbuka
10420080,1,male,58,headman,,8,msce,tumbuka
10420080,2,male,63,OTHER (SPECIFY),VDC,16,jce,tumbuka
10420080,3,female,62,HEALTH WORKER,,35,pslc,tumbuka
10420080,4,male,51,police,,18,none,tumbuka
10420080,5,male,36,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,15,msce,tumbuka
10501055,1,male,59,headman,,59,none,tumbuka
10501055,2,female,49,SPOUSE OF HEADMAN,,49,none,tumbuka
10501055,3,male,56,COUNSELOR TO HEADMAN,,56,none,tumbuka
10501055,4,male,52,RELIGIOUS LEADER,,52,none,tumbuka
10501055,5,male,75,OTHER (SPECIFY),VILLAGE MEMBER,75,none,tumbuka
10501055,6,male,50,OTHER (SPECIFY),VILLAGE MEMBER,50,pslc,tumbuka
10501055,7,female,49,RELIGIOUS LEADER,,49,none,tumbuka
10501055,8,male,50,BUSINESS MAN/WOMAN,,50,none,tumbuka
10501055,9,male,60,BUSINESS MAN/WOMAN,,60,none,tumbuka
10501216,1,male,60,headman,,60,none,tumbuka
10501216,2,female,55,SPOUSE OF HEADMAN,,55,none,tumbuka
10501216,3,male,50,COUNSELOR TO HEADMAN,,50,none,tumbuka
10501216,4,male,52,RELIGIOUS LEADER,,52,none,tumbuka
10501216,5,female,50,BUSINESS MAN/WOMAN,,50,none,tumbuka
10501216,6,male,52,BUSINESS MAN/WOMAN,,52,none,tumbuka
10501216,7,male,58,COUNSELOR TO HEADMAN,,58,none,tumbuka
10501216,8,male,64,RELIGIOUS LEADER,,64,none,tumbuka
10501505,1,male,46,headman,,46,jce,tumbuka
10501505,2,male,48,COUNSELOR TO HEADMAN,,48,none,tumbuka
10501505,3,male,57,COUNSELOR TO HEADMAN,,57,pslc,tumbuka
10501505,4,male,32,BUSINESS MAN/WOMAN,,32,msce,tumbuka
10501505,5,male,52,BUSINESS MAN/WOMAN,,52,none,tumbuka
10501505,6,male,66,RELIGIOUS LEADER,,66,none,tumbuka
10501505,7,male,39,RELIGIOUS LEADER,,39,none,tumbuka
10501709,1,male,31,headman,,31,none,tumbuka
10501709,2,male,61,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE,38,pslc,tumbuka
10501709,3,male,56,RELIGIOUS LEADER,,56,pslc,tumbuka
10501709,4,male,60,OTHER (SPECIFY),VDC CHAIR,20,UNIVER. DIPLOMA,tumbuka
10501709,5,male,50,OTHER (SPECIFY),COMMUNITY POLICE CHAIR,50,none,tumbuka
10501709,6,male,46,RELIGIOUS LEADER,,46,none,tumbuka
10501709,7,male,50,COUNSELOR TO HEADMAN,,50,none,tumbuka
10502043,1,male,37,headman,,37,pslc,tumbuka
10502043,2,female,30,SPOUSE OF HEADMAN,,30,none,tumbuka
10502043,3,male,42,COUNSELOR TO HEADMAN,,42,msce,tumbuka
10502043,4,female,46,BUSINESS MAN/WOMAN,,46,none,tumbuka
10502043,5,female,49,RELIGIOUS LEADER,,49,none,tumbuka
10502043,6,male,41,BUSINESS MAN/WOMAN,,41,none,tumbuka
10502268,1,male,65,COUNSELOR TO HEADMAN,,13,none,tumbuka
10502268,2,male,45,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,4,jce,tumbuka
10502268,3,male,74,RELIGIOUS LEADER,,15,none,tumbuka
10502268,4,male,81,headman,,42,none,tumbuka
10502268,5,male,22,BUSINESS MAN/WOMAN,,10,none,tumbuka
10502268,6,male,46,COUNSELOR TO HEADMAN,,25,pslc,tumbuka
10502268,7,female,49,OTHER (SPECIFY),VICE CHAIR,13,pslc,tumbuka
10502268,8,female,49,OTHER (SPECIFY),COUSELOR TO CHIEF,10,none,tumbuka
10502268,9,female,21,SCHOOL TEACHER,,21,jce,tumbuka
10502439,1,male,57,headman,,6,none,tumbuka
10502439,2,male,61,COUNSELOR TO HEADMAN,,10,none,tumbuka
10502439,3,male,75,RELIGIOUS LEADER,,75,none,tumbuka
10502439,4,male,20,BUSINESS MAN/WOMAN,,17,jce,tumbuka
10502439,5,male,23,COUNSELOR TO HEADMAN,,23,none,tumbuka
10502439,6,male,80,RELIGIOUS LEADER,,80,none,tumbuka
10502439,7,female,58,HEALTH WORKER,,58,none,tumbuka
10502439,8,male,44,BUSINESS MAN/WOMAN,,44,none,tumbuka
10502439,9,male,52,RELIGIOUS LEADER,,40,none,tumbuka
10502439,10,male,42,HEALTH WORKER,,42,none,tumbuka
10502593,1,male,68,headman,,68,msce,tumbuka
10502593,2,male,70,COUNSELOR TO HEADMAN,,70,none,tumbuka
10502593,3,male,37,HEALTH WORKER,,37,none,tumbuka
10502593,4,female,68,headman,,68,jce,tumbuka
10502593,5,female,29,HEALTH WORKER,,29,jce,tumbuka
10502593,6,female,22,RELIGIOUS LEADER,,1,none,tumbuka
10502593,7,female,64,SPOUSE OF HEADMAN,,46,msce,tumbuka
10502593,8,female,41,BUSINESS MAN/WOMAN,,22,jce,tumbuka
10502593,9,female,35,BUSINESS MAN/WOMAN,,13,jce,tumbuka
10502593,10,female,46,BUSINESS MAN/WOMAN,,46,none,tumbuka
10502593,11,female,44,RELIGIOUS LEADER,,44,none,tumbuka
10502593,12,female,52,RELIGIOUS LEADER,,52,none,tumbuka
10502730,1,male,32,headman,,32,pslc,tumbuka
10502730,2,female,26,SPOUSE OF HEADMAN,,13,none,chewa
10502730,3,female,27,SPOUSE OF HEADMAN,,5,none,tumbuka
10502730,4,male,47,COUNSELOR TO HEADMAN,,47,none,tumbuka
10502730,5,male,49,RELIGIOUS LEADER,,49,pslc,tumbuka
10502730,6,female,33,BUSINESS MAN/WOMAN,,33,none,tumbuka
10503211,1,male,45,headman,,45,none,tumbuka
10503211,2,female,41,SPOUSE OF HEADMAN,,41,none,tumbuka
10503211,3,male,55,headman,,55,pslc,tumbuka
10503211,4,male,48,headman,,48,pslc,tumbuka
10503211,5,male,70,headman,,70,none,tumbuka
10503211,6,male,79,OTHER (SPECIFY),VILLAGE MEMBER,79,none,tumbuka
10503211,7,male,68,OTHER (SPECIFY),VILLAGE MEMBER,68,none,tumbuka
10503211,8,male,59,OTHER (SPECIFY),VILLAGE MEMBER,59,jce,tumbuka
10503211,9,male,39,OTHER (SPECIFY),VILLAGE MEMBER,39,none,tumbuka
10503211,10,male,78,RELIGIOUS LEADER,,78,pslc,tumbuka
10503211,11,female,29,BUSINESS MAN/WOMAN,,29,none,tumbuka
10503367,1,male,69,headman,,44,none,tumbuka
10503367,2,male,30,OTHER (SPECIFY),VICE CHAIRMAN OF PTA,30,none,tumbuka
10503367,3,male,24,SCHOOL HEADMASTER,,24,jce,tumbuka
10503367,4,female,48,OTHER (SPECIFY),PTA COMMITTEE MEMBER,48,none,tumbuka
10503367,5,male,35,OTHER (SPECIFY),SCHOOL COMMITTEE CHAIR,35,none,tumbuka
10503367,6,male,44,OTHER (SPECIFY),SCHOOL COMMITTEE VICE CHAIR,44,none,tumbuka
10503367,7,male,45,OTHER (SPECIFY),FORESTRY PATROR,10,pslc,tumbuka
10503367,8,female,52,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE,35,none,tumbuka
10505136,1,male,52,headman,,52,none,tumbuka
10505136,2,male,46,headman,,10,none,tumbuka
10505136,3,male,57,SCHOOL HEADMASTER,,5,jce,tumbuka
10505136,4,male,63,RELIGIOUS LEADER,,19,none,tumbuka
10505136,5,male,38,BUSINESS MAN/WOMAN,,38,none,tumbuka
10505136,6,male,57,COUNSELOR TO HEADMAN,,12,none,tumbuka
10505136,7,male,56,headman,,56,none,tumbuka
10505151,1,male,79,headman,,79,none,tumbuka
10505151,2,male,37,headman,,37,none,tumbuka
10505151,3,male,75,headman,,75,none,tumbuka
10505151,4,male,26,COUNSELOR TO HEADMAN,,26,none,tumbuka
10505151,5,male,64,OTHER (SPECIFY),,64,none,tumbuka
10505151,6,male,34,BUSINESS MAN/WOMAN,,8,jce,tumbuka
10505151,7,male,34,HEALTH WORKER,,6,msce,tumbuka
10505151,8,male,31,RELIGIOUS LEADER,,31,none,tumbuka
10505151,9,male,71,headman,,71,jce,tumbuka
10505151,10,male,68,headman,,68,none,tumbuka
10505231,1,male,64,headman,,64,none,tumbuka
10505231,2,female,38,SPOUSE OF HEADMAN,,38,none,tumbuka
10505231,3,female,52,RELIGIOUS LEADER,,52,none,tumbuka
10505231,4,male,31,HEALTH WORKER,,31,none,tumbuka
10505231,5,male,43,COUNSELOR TO HEADMAN,,43,none,tumbuka
10505231,6,male,38,BUSINESS MAN/WOMAN,,38,none,tumbuka
10505310,1,male,74,headman,,19,none,tumbuka
10505310,2,male,61,headman,,14,jce,tumbuka
10505310,3,male,58,SCHOOL HEADMASTER,,15,jce,tumbuka
10505310,4,male,56,OTHER (SPECIFY),HEALTH COMMITTEE CHAIR,12,pslc,tumbuka
10505310,5,male,53,SCHOOL TEACHER,,13,jce,tumbuka
10505310,6,male,60,COUNSELOR TO HEADMAN,,42,pslc,tumbuka
10505508,1,male,48,headman,,48,pslc,tumbuka
10505508,2,male,59,headman,,59,none,tumbuka
10505508,3,male,90,headman,,90,none,tumbuka
10505508,4,male,33,RELIGIOUS LEADER,,1,msce,tumbuka
10505508,5,male,72,COUNSELOR TO HEADMAN,,12,none,tumbuka
10505508,6,male,28,COUNSELOR TO HEADMAN,,28,none,tumbuka
10505508,7,male,40,HEALTH WORKER,,40,pslc,tumbuka
10505508,8,male,42,COUNSELOR TO HEADMAN,,10,msce,tumbuka
10505508,9,male,47,BUSINESS MAN/WOMAN,,10,none,tumbuka
10505508,10,male,29,BUSINESS MAN/WOMAN,,29,msce,tumbuka
10505508,11,female,43,RELIGIOUS LEADER,,22,pslc,tumbuka
10505508,12,female,40,RELIGIOUS LEADER,,40,none,tumbuka
10506127,1,male,46,headman,,46,jce,tumbuka
10506127,2,female,48,SPOUSE OF HEADMAN,,48,none,tumbuka
10506127,3,male,57,COUNSELOR TO HEADMAN,,57,pslc,tumbuka
10506127,4,female,32,BUSINESS MAN/WOMAN,,32,msce,tumbuka
10506127,5,female,52,BUSINESS MAN/WOMAN,,52,none,tumbuka
10506127,6,male,66,COUNSELOR TO HEADMAN,,66,none,tumbuka
10506127,7,male,39,RELIGIOUS LEADER,,39,none,tumbuka
10506548,1,male,85,headman,,85,none,tumbuka
10506548,2,female,58,SPOUSE OF HEADMAN,,58,none,tumbuka
10506548,3,male,67,COUNSELOR TO HEADMAN,,40,none,tumbuka
10506548,4,male,23,BUSINESS MAN/WOMAN,,23,jce,tumbuka
10506548,5,male,28,police,,28,pslc,tumbuka
10506548,6,male,63,RELIGIOUS LEADER,,63,pslc,tumbuka
10506548,7,female,59,RELIGIOUS LEADER,,59,none,tumbuka
10506548,8,male,38,RELIGIOUS LEADER,,3,pslc,tumbuka
10506548,9,female,70,RELIGIOUS LEADER,,70,none,tumbuka
10506548,10,female,46,BUSINESS MAN/WOMAN,,46,none,tumbuka
10507175,1,male,43,headman,,43,none,tumbuka
10507175,2,male,27,COUNSELOR TO HEADMAN,,27,none,tumbuka
10507175,3,male,36,COUNSELOR TO HEADMAN,,36,none,tumbuka
10507175,4,male,35,headman,,35,none,tumbuka
10507175,5,male,37,HEALTH WORKER,,37,none,tumbuka
10507175,6,male,43,RELIGIOUS LEADER,,43,none,tumbuka
10507175,7,male,23,BUSINESS MAN/WOMAN,,23,pslc,tumbuka
10507175,8,male,37,RELIGIOUS LEADER,,37,none,tumbuka
10507175,9,male,20,RELIGIOUS LEADER,,20,pslc,tumbuka
10507344,1,male,66,headman,,17,jce,tumbuka
10507344,2,male,80,RELIGIOUS LEADER,,16,none,tumbuka
10507344,3,male,28,OTHER (SPECIFY),VILLAGE MEMBER,28,none,tumbuka
10507344,4,male,40,RELIGIOUS LEADER,,13,msce,tumbuka
10507344,5,male,57,RELIGIOUS LEADER,,57,none,tumbuka
10507344,6,male,34,OTHER (SPECIFY),VILLAGE MEMBER,34,none,tumbuka
10507344,7,male,54,COUNSELOR TO HEADMAN,,29,none,tumbuka
10507344,8,female,60,SPOUSE OF HEADMAN,,17,none,tumbuka
10507344,9,female,53,RELIGIOUS LEADER,,36,none,tumbuka
10507344,10,male,54,COUNSELOR TO HEADMAN,,37,pslc,tumbuka
10508369,1,male,34,headman,,34,pslc,tumbuka
10508369,2,male,45,COUNSELOR TO HEADMAN,,45,none,tumbuka
10508369,3,male,2,HEALTH WORKER,,3,msce,tumbuka
