ea_id,com_cg35,com_cg35a,com_cg35a_os,com_cg36,com_cg37
10401635,BETTER OFF,IMPROVED TRANSPORTATION,,2010,ALMOST ALL
10401635,BETTER OFF,IMPROVED TRANSPORTATION,,2009,ALMOST ALL
10401742,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2001,3/4
10401742,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,3/4
10401742,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
10401742,BETTER OFF,IMPROVED TRANSPORTATION,,2010,ALMOST ALL
10402537,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,3/4
10402537,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
10402537,BETTER OFF,DEVELOPMENT PROJECT,,2010,ALMOST ALL
10402537,BETTER OFF,DEVELOPMENT PROJECT,,2007,ALMOST ALL
10402537,BETTER OFF,ON-GRID ELECTRICITY,,2009,1/4
10403332,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
10403332,BETTER OFF,NEW SCHOOL,,2010,3/4
10403488,WORSE OFF,drought,,2010,ALMOST ALL
10403488,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
10403488,WORSE OFF,OTHER BAD (SPECIFY),LACK OF AGRICULTURE INPUTS,2009,ALMOST ALL
10403488,WORSE OFF,OTHER BAD (SPECIFY),LACK OF  AGRICULTURE INPUTS,2010,ALMOST ALL
10403488,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
10404186,WORSE OFF,flood,,2009,ALMOST ALL
10404186,BETTER OFF,IMPROVED TRANSPORTATION,,2009,ALMOST ALL
10404186,BETTER OFF,ON-GRID ELECTRICITY,,2008,ALMOST ALL
10404707,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,3/4
10404707,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
10404707,BETTER OFF,IMPROVED TRANSPORTATION,,2010,ALMOST ALL
10405213,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
10405213,WORSE OFF,OTHER BAD (SPECIFY),UN IMPROVED TRANSPORTATION,2010,ALMOST ALL
10405213,WORSE OFF,OTHER BAD (SPECIFY),BAD CONDITION OF THE ROAD,2009,ALMOST ALL
10405213,BETTER OFF,OTHER GOOD (SPECIFY),IMPROVEMENT OF AGRICULTURE,2010,ALMOST ALL
10405213,BETTER OFF,OTHER GOOD (SPECIFY),IMPROVEMENT OF AGRICULTURE,2009,ALMOST ALL
10405404,WORSE OFF,LIVESTOCK DISEASE,,2010,1/2
10405404,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
10405404,BETTER OFF,DEVELOPMENT PROJECT,,2008,ALMOST ALL
10405404,BETTER OFF,OTHER GOOD (SPECIFY),WATER TAPS,2010,ALMOST ALL
10407068,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/2
10407068,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
10407068,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
10407068,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
10407068,BETTER OFF,DEVELOPMENT PROJECT,,2008,ALMOST ALL
10407194,WORSE OFF,LIVESTOCK DISEASE,,2010,3/4
10407194,WORSE OFF,LIVESTOCK DISEASE,,2009,3/4
10407194,WORSE OFF,SHARP CHANGE IN PRICES,,2010,1/2
10407194,BETTER OFF,IMPROVED TRANSPORTATION,,2010,ALMOST ALL
10407628,WORSE OFF,drought,,2009,3/4
10407628,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
10407628,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
10408441,BETTER OFF,LIVESTOCK DISEASE,,2009,ALMOST ALL
10408441,BETTER OFF,HUMAN EPIDEMIC DISEASE,,2010,ALMOST ALL
10408441,WORSE OFF,SHARP CHANGE IN PRICES,,2007,ALMOST ALL
10408441,BETTER OFF,DEVELOPMENT PROJECT,,2010,ALMOST ALL
10408441,WORSE OFF,NEW EMPLOYMENT OPPORTUNITIES,,2005,ALMOST ALL
10408441,WORSE OFF,IMPROVED TRANSPORTATION,,2005,ALMOST ALL
10408441,WORSE OFF,OFF-GRID ELECTRICITY,,2007,ALMOST ALL
10409468,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,3/4
10409468,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
10409468,WORSE OFF,OTHER BAD (SPECIFY),ELEPHANTS EAT AND DESTROY CROPS,2010,ALMOST ALL
10409468,WORSE OFF,OTHER BAD (SPECIFY),DRY SPEL,2009,ALMOST ALL
10409468,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
10409468,BETTER OFF,DEVELOPMENT PROJECT,,2008,3/4
10420001,WORSE OFF,LIVESTOCK DISEASE,,2009,3/4
10420001,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/2
10420001,BETTER OFF,DEVELOPMENT PROJECT,,2007,ALMOST ALL
10420035,WORSE OFF,drought,,2009,ALMOST ALL
10420035,WORSE OFF,flood,,2009,ALMOST ALL
10420035,WORSE OFF,flood,,2010,3/4
10420035,BETTER OFF,IMPROVED TRANSPORTATION,,2010,ALMOST ALL
10420080,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,3/4
10420080,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
10420080,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
10420080,BETTER OFF,DEVELOPMENT PROJECT,,2010,ALMOST ALL
10420080,BETTER OFF,NEW HEALTH FACILITY,,2010,ALMOST ALL
10420080,BETTER OFF,IMPROVED TRANSPORTATION,,2009,ALMOST ALL
10501055,WORSE OFF,OTHER BAD (SPECIFY),SHORTAGE OF COUPONS,2010,1/2
10501055,BETTER OFF,DEVELOPMENT PROJECT,,2008,ALMOST ALL
10501055,BETTER OFF,OTHER GOOD (SPECIFY),AVAILABILTY OF VACCINATION,2010,ALMOST ALL
10501216,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/4
10501216,BETTER OFF,DEVELOPMENT PROJECT,,2010,ALMOST ALL
10501505,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,3/4
10501505,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2010,1/4
10501709,WORSE OFF,drought,,2010,ALMOST ALL
10501709,WORSE OFF,LIVESTOCK DISEASE,,2009,3/4
10501709,BETTER OFF,DEVELOPMENT PROJECT,,2009,1/4
10502268,WORSE OFF,flood,,2008,1/4
10502268,WORSE OFF,LIVESTOCK DISEASE,,2010,ALMOST ALL
10502268,BETTER OFF,OTHER GOOD (SPECIFY),CONSTRUCTION OF STAFF HOUSES(2 HOUS,2010,1/2
10502439,WORSE OFF,drought,,2010,ALMOST ALL
10502593,WORSE OFF,drought,,2010,ALMOST ALL
10502593,WORSE OFF,OTHER BAD (SPECIFY),SHORTAGE OF COUPONS,2008,ALMOST ALL
10502593,WORSE OFF,OTHER BAD (SPECIFY),SHORTAGE OF BOLEHOLE,2009,ALMOST ALL
10502730,WORSE OFF,OTHER BAD (SPECIFY),SHORTAGE OF COUPONS,2009,3/4
10503211,WORSE OFF,drought,,2007,ALMOST ALL
10503211,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/4
10503211,WORSE OFF,OTHER BAD (SPECIFY),SHORTAGE OF COUPONS,2008,ALMOST ALL
10503211,BETTER OFF,OTHER GOOD (SPECIFY),VACCINATION,2006,ALMOST ALL
10503367,WORSE OFF,drought,,2005,ALMOST ALL
10503367,WORSE OFF,SHARP CHANGE IN PRICES,,2005,ALMOST ALL
10503367,BETTER OFF,DEVELOPMENT PROJECT,,2007,ALMOST ALL
10505136,WORSE OFF,CROP DISEASE/PESTS,,2009,3/4
10505136,WORSE OFF,LIVESTOCK DISEASE,,2009,1/4
10505136,BETTER OFF,OTHER GOOD (SPECIFY),VACCINATION AGAINST MEASLES,2010,1/2
10505151,WORSE OFF,drought,,2010,3/4
10505151,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,3/4
10505231,BETTER OFF,DEVELOPMENT PROJECT,,2010,ALMOST ALL
10505310,WORSE OFF,drought,,2009,ALMOST ALL
10505310,WORSE OFF,LIVESTOCK DISEASE,,2008,3/4
10505310,BETTER OFF,OTHER GOOD (SPECIFY),BOREHOLE,2007,1/2
10505508,WORSE OFF,SHARP CHANGE IN PRICES,,2010,3/4
10506127,WORSE OFF,drought,,2010,3/4
10506127,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBCIDY,2010,1/4
10506548,WORSE OFF,OTHER BAD (SPECIFY),SHORTAGE OF COUPONS,2010,ALMOST ALL
10506548,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2009,ALMOST ALL
10507175,WORSE OFF,drought,,2005,ALMOST ALL
10507344,WORSE OFF,drought,,2010,ALMOST ALL
10507344,WORSE OFF,LIVESTOCK DISEASE,,2006,1/2
10507344,BETTER OFF,OTHER GOOD (SPECIFY),RECEVING OF COUPONS RECEIVING OF CO,2007,3/4
10508369,WORSE OFF,drought,,2010,1/2
10508369,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/4
10508369,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
10508369,BETTER OFF,DEVELOPMENT PROJECT,,2010,ALMOST ALL
10509319,WORSE OFF,CROP DISEASE/PESTS,,2010,1/2
10509319,WORSE OFF,SHARP CHANGE IN PRICES,,2007,ALMOST ALL
10509319,BETTER OFF,NEW EMPLOYMENT OPPORTUNITIES,,2007,ALMOST ALL
10509474,BETTER OFF,OTHER BAD (SPECIFY),AVAILABILITY OF COUMPONS,2010,1/2
10510388,WORSE OFF,LIVESTOCK DISEASE,,2009,3/4
10510388,BETTER OFF,NEW EMPLOYMENT OPPORTUNITIES,,2008,1/4
10510388,BETTER OFF,NEW ROAD,,2008,ALMOST ALL
10732047,WORSE OFF,OTHER BAD (SPECIFY),SHORTAGE OF COUPONS,2009,ALMOST ALL
10732047,BETTER OFF,OTHER GOOD (SPECIFY),VACCINATION,2009,ALMOST ALL
10732070,WORSE OFF,drought,,2008,ALMOST ALL
10732070,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2005,ALMOST ALL
10732192,WORSE OFF,LIVESTOCK DISEASE,,2009,1/4
10732192,WORSE OFF,DEVELOPMENT PROJECT,,2009,3/4
10733465,WORSE OFF,OTHER BAD (SPECIFY),ROBBERY,2010,ALMOST ALL
10733465,WORSE OFF,OTHER BAD (SPECIFY),SHORTAGE OF COUPONS,2010,ALMOST ALL
10734370,WORSE OFF,OTHER BAD (SPECIFY),EARTH QUEAKE,2009,ALMOST ALL
10734370,WORSE OFF,OTHER BAD (SPECIFY),SHORTAGE OF COUPONS,2005,ALMOST ALL
10734370,BETTER OFF,NEW HEALTH FACILITY,,2010,ALMOST ALL
10734393,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/2
10734393,BETTER OFF,NEW HEALTH FACILITY,,2010,3/4
10734393,BETTER OFF,NEW SCHOOL,,2009,3/4
10734407,WORSE OFF,OTHER BAD (SPECIFY),SHORTAGE OF COUPONS,2009,ALMOST ALL
10734407,BETTER OFF,DEVELOPMENT PROJECT,,2007,ALMOST ALL
10734762,WORSE OFF,flood,,2010,ALMOST NONE
10734762,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
10734762,WORSE OFF,OTHER BAD (SPECIFY),HAIL STORM,2010,1/4
10734762,BETTER OFF,OTHER GOOD (SPECIFY),DROP IN OF PRICES OF FERTIRIZER,2009,ALMOST ALL
10734762,BETTER OFF,OTHER GOOD (SPECIFY),PUTTING LEADENS IN THE COMMUNITY,2009,ALMOST ALL
10735130,WORSE OFF,OTHER BAD (SPECIFY),COUPONS  SHORTAGE,2010,ALMOST ALL
10735173,WORSE OFF,OTHER BAD (SPECIFY),HAIL STORM,2008,1/4
10736053,WORSE OFF,OTHER BAD (SPECIFY),SHORTAGE OF COUPONS,2009,1/2
10736053,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAM,2010,ALMOST ALL
10736377,WORSE OFF,OTHER BAD (SPECIFY),HAIL STORM,2009,ALMOST NONE
10736377,BETTER OFF,DEVELOPMENT PROJECT,,2009,3/4
10736466,WORSE OFF,OTHER BAD (SPECIFY),SHORTAGE OF COUPONS,2010,ALMOST ALL
10736596,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
10736596,WORSE OFF,OTHER BAD (SPECIFY),HAILSTORM,2010,ALMOST NONE
10736596,BETTER OFF,NEW SCHOOL,,2009,3/4
10737199,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/4
10737199,WORSE OFF,OTHER BAD (SPECIFY),SHORTAGE OF COUPONS,2010,3/4
10737199,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
10741504,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
10741504,BETTER OFF,OTHER BAD (SPECIFY),IMPROVED TRANSPORTATION,2008,ALMOST ALL
10741504,BETTER OFF,DEVELOPMENT PROJECT,,2008,ALMOST ALL
10741504,BETTER OFF,OTHER GOOD (SPECIFY),MASAF PROGRAME,2009,1/2
10744649,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,3/4
10744649,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/4
10744649,BETTER OFF,DEVELOPMENT PROJECT,,2010,ALMOST ALL
10744649,BETTER OFF,OTHER GOOD (SPECIFY),COUPONS,2009,ALMOST ALL
10744649,BETTER OFF,OTHER GOOD (SPECIFY),TAILORING,2010,1/4
10746033,WORSE OFF,CROP DISEASE/PESTS,,2009,1/2
10746033,WORSE OFF,LIVESTOCK DISEASE,,2009,3/4
10746033,WORSE OFF,OTHER BAD (SPECIFY),HAIR STORM,2009,1/4
10746033,BETTER OFF,DEVELOPMENT PROJECT,,2007,ALMOST ALL
10746244,WORSE OFF,CROP DISEASE/PESTS,,2009,3/4
10746244,WORSE OFF,SHARP CHANGE IN PRICES,,2007,ALMOST ALL
10746244,WORSE OFF,OTHER BAD (SPECIFY),HAIRSTORM,2009,1/4
10746244,BETTER OFF,DEVELOPMENT PROJECT,,2006,ALMOST ALL
10746244,BETTER OFF,NEW EMPLOYMENT OPPORTUNITIES,,2009,1/4
20101014,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
20101014,WORSE OFF,OTHER BAD (SPECIFY),"LUCKY OF MARKETS FOR CROPS MAIZE,SO",2008,ALMOST ALL
20101014,WORSE OFF,OTHER BAD (SPECIFY),LUCKY OF HEALTHY FACILITY IN THE CO,2006,ALMOST ALL
20101014,WORSE OFF,OTHER BAD (SPECIFY),LUCKY OF CLEAN WATER,2005,ALMOST ALL
20101014,BETTER OFF,OTHER GOOD (SPECIFY),REDUCTION OF FERTILIZER PRICES,2009,ALMOST ALL
20101014,BETTER OFF,OTHER GOOD (SPECIFY),INCREASE OF THE NUMBER OF TEACHERS,2006,ALMOST ALL
20101014,BETTER OFF,OTHER GOOD (SPECIFY),IMPROVEMENT OF SECURITY IN THE COMM,2006,ALMOST ALL
20101387,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
20101387,WORSE OFF,OTHER BAD (SPECIFY),LACKOF FUEL IN HOSPITALS TO,2011,1/4
20101387,WORSE OFF,OTHER BAD (SPECIFY),ADMARC MARKET IS VERY FAR FROM COMM,2006,ALMOST ALL
20101387,WORSE OFF,OTHER BAD (SPECIFY),FAILURE BY ADMARC TO BUY FARMERS PR,2010,ALMOST ALL
20101387,BETTER OFF,DEVELOPMENT PROJECT,,2006,ALMOST ALL
20101387,BETTER OFF,IMPROVED TRANSPORTATION,,2007,ALMOST ALL
20101387,BETTER OFF,OTHER GOOD (SPECIFY),BUMPER MAIZE HARVESTS & AVAILABILIT,2010,1/2
20102311,WORSE OFF,SHARP CHANGE IN PRICES,,2009,1/2
20102311,WORSE OFF,OTHER BAD (SPECIFY),FEW MEDICAL STAFF AT HEALTH CENTRE,2006,ALMOST ALL
20102311,WORSE OFF,OTHER BAD (SPECIFY),THEFT OF BOREHOLE MATERIALS THEREBY,2006,ALMOST ALL
20102311,WORSE OFF,OTHER BAD (SPECIFY),FAILURE OF ADMARC  TO BUY FARM PROD,2010,ALMOST ALL
20102311,BETTER OFF,DEVELOPMENT PROJECT,,2006,ALMOST ALL
20102311,BETTER OFF,DEVELOPMENT PROJECT,,2008,ALMOST ALL
20102311,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF POLICE UNIT & ZAIN,2010,ALMOST ALL
20102311,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF AMBULANCE AT HEALTH,2010,ALMOST ALL
20103365,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/4
20103365,WORSE OFF,OTHER BAD (SPECIFY),SCARECITY OF AGRICULTURAL CREDITS,2007,ALMOST ALL
20103365,BETTER OFF,OTHER GOOD (SPECIFY),GOOD TOBACCO PRICES,2009,ALMOST ALL
20105073,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
20105073,WORSE OFF,OTHER BAD (SPECIFY),REDUCTION OF THE NO. OF BENEFICIARI,2008,ALMOST ALL
20105073,WORSE OFF,OTHER BAD (SPECIFY),LACK OF ADEQUATE DRUGS AT NEAREST H,2010,ALMOST ALL
20105073,WORSE OFF,OTHER BAD (SPECIFY),CONGESTION IN BOREHOLES CONSUMING T,2009,ALMOST ALL
20105073,BETTER OFF,DEVELOPMENT PROJECT,,2010,ALMOST NONE
20105073,BETTER OFF,OTHER GOOD (SPECIFY),PEOPLE ARE HARVESTING BUMPER YIELDS,2008,1/2
20105181,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
20105181,BETTER OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
20105181,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
20105181,WORSE OFF,OTHER BAD (SPECIFY),DESTRUCTION OF NATURAL RESOURCES,2008,ALMOST ALL
20105181,BETTER OFF,DEVELOPMENT PROJECT,,2006,ALMOST ALL
20106042,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/4
20106042,BETTER OFF,OTHER GOOD (SPECIFY),REDUCTION OF PRICES FOR AGRICULTURA,2008,ALMOST ALL
20107490,WORSE OFF,OTHER BAD (SPECIFY),BEAN CROP DAMAGED BY HEAVY RAINS,2010,1/4
20107490,WORSE OFF,OTHER BAD (SPECIFY),DIFFICULT TO BUY SUBSIDES FERTILIZE,2008,1/4
20107490,WORSE OFF,OTHER BAD (SPECIFY),FAILURE BY ADMARC TO BUY CROPS FROM,2006,ALMOST ALL
20107490,BETTER OFF,NEW HEALTH FACILITY,,2008,ALMOST ALL
20107490,BETTER OFF,OTHER GOOD (SPECIFY),FOOD SECURITY HAS IMPROVED,2007,ALMOST ALL
20107615,WORSE OFF,LIVESTOCK DISEASE,,2010,1/2
20107615,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,3/4
20107615,WORSE OFF,OTHER BAD (SPECIFY),LOW TOBACCO & MAIZE PRICES AT AUCTI,2010,ALMOST ALL
20107615,WORSE OFF,OTHER BAD (SPECIFY),FAILURE OF ADMARC TO BUY MAIZE,2010,3/4
20107615,BETTER OFF,DEVELOPMENT PROJECT,,2010,ALMOST ALL
20107615,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
20107615,BETTER OFF,OTHER GOOD (SPECIFY),ARVS INTRODUCED AT HEALTH CENTRES,2007,ALMOST ALL
20107615,BETTER OFF,OTHER GOOD (SPECIFY),BUMPER MAIZE HARVESTS,2007,ALMOST ALL
20108739,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
20108739,WORSE OFF,OTHER BAD (SPECIFY),CLIMATE CHANGE RAIN PATTERN,2006,ALMOST ALL
20108739,BETTER OFF,OTHER GOOD (SPECIFY),IMPROVEMENT ON SECURITY,2007,ALMOST ALL
20109486,WORSE OFF,LIVESTOCK DISEASE,,2010,ALMOST ALL
20109486,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/4
20109486,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
20109486,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2010,ALMOST ALL
20109486,BETTER OFF,DEVELOPMENT PROJECT,,2006,ALMOST ALL
20109486,BETTER OFF,NEW HEALTH FACILITY,,2008,ALMOST ALL
20109486,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF A POUNDING MILL,2010,ALMOST ALL
20109486,BETTER OFF,OTHER GOOD (SPECIFY),ROAD HAS BEEN MAINTAINED/SHALLOWS W,2010,ALMOST ALL
20109653,WORSE OFF,OTHER BAD (SPECIFY),FEW COUPONS FOR SUBDISED FERTILIZER,2008,ALMOST ALL
20109653,WORSE OFF,OTHER BAD (SPECIFY),HIGH COST OF AGRICULTURAL IN PUTS E,2007,ALMOST ALL
20109653,WORSE OFF,OTHER BAD (SPECIFY),FAILURE BY HEALTH DEPARTMENT TO ASS,2006,ALMOST ALL
20109653,WORSE OFF,OTHER BAD (SPECIFY),VERY FEW TEACHERS AT COMMUNITY`S PR,2007,ALMOST ALL
20109653,BETTER OFF,IMPROVED TRANSPORTATION,,2006,ALMOST ALL
20110170,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/2
20110170,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
20110170,WORSE OFF,OTHER BAD (SPECIFY),FAILURE BY ADMARC TO BUY FARM PRODU,2010,ALMOST ALL
20110170,WORSE OFF,OTHER BAD (SPECIFY),SHORT  RAINY PERIOD,2010,ALMOST ALL
20110170,BETTER OFF,OTHER GOOD (SPECIFY),SECURITY IS SO HIGH SINCE 2006,2006,ALMOST ALL
20110620,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST NONE
20110620,WORSE OFF,OTHER BAD (SPECIFY),LUCKY OF WELL ESTABLISHED MARKETS F,2009,ALMOST NONE
20110620,BETTER OFF,OTHER GOOD (SPECIFY),REDUCTION OF FERTILIZER PRICE,2009,ALMOST NONE
20110620,BETTER OFF,OTHER GOOD (SPECIFY),GOOD RAINS FOR MAIZE AND OTHER CROP,2009,ALMOST NONE
20111107,WORSE OFF,LIVESTOCK DISEASE,,2010,1/4
20111107,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,3/4
20111107,WORSE OFF,OTHER BAD (SPECIFY),FAILURE BY ADMARC TO BUY FARMERS FA,2009,ALMOST ALL
20111107,WORSE OFF,OTHER BAD (SPECIFY),VERY LOW COUPONS FOR SUBSIDY BENEFI,2009,1/4
20111107,BETTER OFF,OTHER BAD (SPECIFY),AREA HAS BEEN ASSIGNED WITH A HEALT,2007,ALMOST ALL
20111107,BETTER OFF,NEW ROAD,,2009,ALMOST ALL
20111107,BETTER OFF,OTHER GOOD (SPECIFY),UNDER FIVE CLINIC PROGRAMMESIN THE,2007,ALMOST ALL
20111530,WORSE OFF,LIVESTOCK DISEASE,,2010,ALMOST NONE
20111530,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/4
20111530,WORSE OFF,OTHER BAD (SPECIFY),LOW FARM PRODUCE PRICES,2009,ALMOST ALL
20111530,WORSE OFF,OTHER BAD (SPECIFY),FAILURE OF ADMARC TO BUY MAIZE FROM,2010,3/4
20111530,BETTER OFF,DEVELOPMENT PROJECT,,2010,1/4
20111530,BETTER OFF,OTHER GOOD (SPECIFY),SECURITY HAS IMPROVED EVEN AT COMMU,2006,3/4
20111718,BETTER OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
20111718,WORSE OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
20111718,WORSE OFF,OTHER BAD (SPECIFY),LACKY  OF PROPER MARKETS FOR OTHER,2009,ALMOST ALL
20111718,BETTER OFF,DEVELOPMENT PROJECT,,2009,1/4
20112290,WORSE OFF,LIVESTOCK DISEASE,,2010,1/4
20112290,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,ALMOST NONE
20112290,WORSE OFF,OTHER BAD (SPECIFY),\NLACK OF ADQUATE BOREHOLES INTHE A,2009,ALMOST ALL
20112290,BETTER OFF,DEVELOPMENT PROJECT,,2009,1/2
20112290,BETTER OFF,OTHER GOOD (SPECIFY),HEALTHY WORKER INTRODUCED TO THE CO,2007,3/4
20112290,BETTER OFF,OTHER GOOD (SPECIFY),IMPROVED TRADING CENTRE WITH GROCER,2010,ALMOST ALL
20112334,WORSE OFF,drought,,2010,ALMOST ALL
20112334,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
20112334,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
20112334,WORSE OFF,OTHER BAD (SPECIFY),"LACKY OF MARKETS FOR MAIZE,G/NUTS,O",2008,ALMOST ALL
20112334,BETTER OFF,DEVELOPMENT PROJECT,,2010,ALMOST ALL
20112334,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF FEEDING PROGRAMME A,2009,ALMOST ALL
20112661,WORSE OFF,drought,,2006,ALMOST ALL
20112661,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
20112661,BETTER OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
20112661,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF SCHOOL FEEDING PROG,2006,ALMOST ALL
20113112,WORSE OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
20113112,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
20113112,BETTER OFF,NEW HEALTH FACILITY,,2009,ALMOST ALL
20113529,WORSE OFF,LIVESTOCK DISEASE,,2010,ALMOST ALL
20113529,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,ALMOST ALL
20113529,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
20113529,WORSE OFF,OTHER BAD (SPECIFY),DECREASING NUMBER OF  FERTILIZER CO,2007,ALMOST ALL
20113529,BETTER OFF,OTHER GOOD (SPECIFY),HEALTHY ACTIVITIES & EXTENSION OF H,2009,ALMOST ALL
20113529,BETTER OFF,OTHER GOOD (SPECIFY),NO- OF MAIZE MILLS HAS INCREASED WI,2010,ALMOST ALL
20115434,WORSE OFF,LIVESTOCK DISEASE,,2009,ALMOST ALL
20115434,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
20115434,BETTER OFF,NEW EMPLOYMENT OPPORTUNITIES,,2006,ALMOST ALL
20115434,BETTER OFF,NEW EMPLOYMENT OPPORTUNITIES,,2008,ALMOST ALL
20120081,WORSE OFF,POWER OUTAGE(S),,2009,1/4
20120081,WORSE OFF,OTHER BAD (SPECIFY),FAILURE TO GIVE MADEF CREDIT TO CRE,2007,ALMOST ALL
20120081,WORSE OFF,OTHER BAD (SPECIFY),INADEQUATE WATER SUPPLY DUE TO PIPE,2010,1/2
20120081,WORSE OFF,OTHER BAD (SPECIFY),INADEQUATE SUPPLY OF DRUGS IN NEARE,2010,ALMOST ALL
20120081,BETTER OFF,DEVELOPMENT PROJECT,,2010,ALMOST ALL
20120081,BETTER OFF,OTHER GOOD (SPECIFY),EXPANSION OF CHINTHIBA PRIMARY SCHO,2007,ALMOST ALL
20120081,BETTER OFF,OTHER GOOD (SPECIFY),NEW MAIZE MILL INTRODUCED WITHIN CO,2010,ALMOST ALL
