case_id,visit,ea_id,ag_t0c,ag_t0e,ag_t05a,ag_t05b,ag_t05c,ag_t05d,ag_t06a,ag_t06b,ag_t07,ag_t08,ag_t09,ag_t10,ag_t11
101015620162,2,10101562,Gov. Fishery Extension Service,,,,,,,,,,,,
101015620162,2,10101562,ngo,,,,,,,,,,,,
101015620162,2,10101562,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101015620162,2,10101562,Fishing Coop,,,,,,,,,,,,
101015620162,2,10101562,Farmer Field Days/Field School,,,,,,,,,,,,
101015620162,2,10101562,Village Agricultural Extension Meeting,,,,,,,,,,,,
101015620162,2,10101562,Agricultural Extension Course,,,,,,,,,,,,
101015620162,2,10101562,Lead Farmer,,,,,,,,,,,,
101015620162,2,10101562,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101015620162,2,10101562,"Electronic Media (TV, Radio, Etc…)",X,1,2,3,4,,,,,,,Useful
101015620162,2,10101562,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101015620162,2,10101562,Other (Specify),,,,,,,,,,,,
101015620184,2,10101562,Gov. Agricultural Extension Service,,,,,,,,,,,,
101015620184,2,10101562,Private Agricultural Extension Service,,,,,,,,,,,,
101015620184,2,10101562,Gov. Fishery Extension Service,,,,,,,,,,,,
101015620184,2,10101562,ngo,,,,,,,,,,,,
101015620184,2,10101562,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101015620184,2,10101562,Fishing Coop,,,,,,,,,,,,
101015620184,2,10101562,Farmer Field Days/Field School,,,,,,,,,,,,
101015620184,2,10101562,Village Agricultural Extension Meeting,,,,,,,,,,,,
101015620184,2,10101562,Agricultural Extension Course,,,,,,,,,,,,
101015620184,2,10101562,Lead Farmer,,,,,,,,,,,,
101015620184,2,10101562,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101015620184,2,10101562,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101015620184,2,10101562,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101015620184,2,10101562,Other (Specify),,,,,,,,,,,,
101015620195,2,10101562,Gov. Agricultural Extension Service,,,,,,,,,,,,
101015620195,2,10101562,Private Agricultural Extension Service,,,,,,,,,,,,
101015620195,2,10101562,Gov. Fishery Extension Service,,,,,,,,,,,,
101015620195,2,10101562,ngo,,,,,,,,,,,,
101015620195,2,10101562,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101015620195,2,10101562,Fishing Coop,,,,,,,,,,,,
101015620195,2,10101562,Farmer Field Days/Field School,,,,,,,,,,,,
101015620195,2,10101562,Village Agricultural Extension Meeting,,,,,,,,,,,,
101015620195,2,10101562,Agricultural Extension Course,,,,,,,,,,,,
101015620195,2,10101562,Lead Farmer,,,,,,,,,,,,
101015620195,2,10101562,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101015620195,2,10101562,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101015620195,2,10101562,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101015620195,2,10101562,Other (Specify),,,,,,,,,,,,
101015620205,2,10101562,Gov. Agricultural Extension Service,,,,,,,,,,,,
101015620205,2,10101562,Private Agricultural Extension Service,,,,,,,,,,,,
101015620205,2,10101562,Gov. Fishery Extension Service,,,,,,,,,,,,
101015620205,2,10101562,ngo,,,,,,,,,,,,
101015620205,2,10101562,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101015620205,2,10101562,Fishing Coop,,,,,,,,,,,,
101015620205,2,10101562,Farmer Field Days/Field School,,,,,,,,,,,,
101015620205,2,10101562,Village Agricultural Extension Meeting,,,,,,,,,,,,
101015620205,2,10101562,Agricultural Extension Course,,,,,,,,,,,,
101015620205,2,10101562,Lead Farmer,,,,,,,,,,,,
101015620205,2,10101562,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101015620205,2,10101562,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101015620205,2,10101562,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101015620205,2,10101562,Other (Specify),,,,,,,,,,,,
101015620227,2,10101562,Gov. Agricultural Extension Service,,,,,,,,,,,,
101015620227,2,10101562,Private Agricultural Extension Service,,,,,,,,,,,,
101015620227,2,10101562,Gov. Fishery Extension Service,,,,,,,,,,,,
101015620227,2,10101562,ngo,,,,,,,,,,,,
101015620227,2,10101562,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101015620227,2,10101562,Fishing Coop,,,,,,,,,,,,
101015620227,2,10101562,Farmer Field Days/Field School,,,,,,,,,,,,
101015620227,2,10101562,Village Agricultural Extension Meeting,,,,,,,,,,,,
101015620227,2,10101562,Agricultural Extension Course,,,,,,,,,,,,
101015620227,2,10101562,Lead Farmer,,,,,,,,,,,,
101015620227,2,10101562,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101015620227,2,10101562,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101015620227,2,10101562,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101015620227,2,10101562,Other (Specify),,,,,,,,,,,,
101010160009,2,10101016,Gov. Agricultural Extension Service,X,1,2,,,1,0,1,,no,,
101010160009,2,10101016,Private Agricultural Extension Service,,,,,,,,,,,,
101010160009,2,10101016,Gov. Fishery Extension Service,,,,,,,,,,,,
101010160009,2,10101016,ngo,,,,,,,,,,,,
101010160009,2,10101016,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101010160009,2,10101016,Fishing Coop,,,,,,,,,,,,
101010160009,2,10101016,Farmer Field Days/Field School,,,,,,,,,,,,
101010160009,2,10101016,Village Agricultural Extension Meeting,,,,,,,,,,,,
101010160009,2,10101016,Agricultural Extension Course,,,,,,,,,,,,
101010160009,2,10101016,Lead Farmer,,,,,,,,,,,,
101010160009,2,10101016,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101010160009,2,10101016,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101010160009,2,10101016,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101010160009,2,10101016,Other (Specify),,,,,,,,,,,,
101010160033,2,10101016,Gov. Agricultural Extension Service,,,,,,,,,,,,
101010160033,2,10101016,Private Agricultural Extension Service,,,,,,,,,,,,
101010160033,2,10101016,Gov. Fishery Extension Service,,,,,,,,,,,,
101010160033,2,10101016,ngo,,,,,,,,,,,,
101010160033,2,10101016,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101010160033,2,10101016,Fishing Coop,,,,,,,,,,,,
101010160033,2,10101016,Farmer Field Days/Field School,,,,,,,,,,,,
101010160033,2,10101016,Village Agricultural Extension Meeting,X,1,2,,,,,,3,no,,
101010160033,2,10101016,Agricultural Extension Course,,,,,,,,,,,,
101010160033,2,10101016,Lead Farmer,,,,,,,,,,,,
101010160033,2,10101016,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101010160033,2,10101016,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101010160033,2,10101016,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101010160033,2,10101016,Other (Specify),,,,,,,,,,,,
101010160060,2,10101016,Gov. Agricultural Extension Service,,,,,,,,,,,,
101010160060,2,10101016,Private Agricultural Extension Service,,,,,,,,,,,,
101010160060,2,10101016,Gov. Fishery Extension Service,,,,,,,,,,,,
101010160060,2,10101016,ngo,,,,,,,,,,,,
101010160060,2,10101016,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101010160060,2,10101016,Fishing Coop,,,,,,,,,,,,
101010160060,2,10101016,Farmer Field Days/Field School,,,,,,,,,,,,
101010160060,2,10101016,Village Agricultural Extension Meeting,X,1,2,3,,,,,4,no,,
101010160060,2,10101016,Agricultural Extension Course,,,,,,,,,,,,
101010160060,2,10101016,Lead Farmer,,,,,,,,,,,,
101010160060,2,10101016,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101010160060,2,10101016,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101010160060,2,10101016,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101010160060,2,10101016,Other (Specify),,,,,,,,,,,,
101010160068,2,10101016,Gov. Agricultural Extension Service,,,,,,,,,,,,
101010160068,2,10101016,Private Agricultural Extension Service,,,,,,,,,,,,
101010160068,2,10101016,Gov. Fishery Extension Service,,,,,,,,,,,,
101010160068,2,10101016,ngo,,,,,,,,,,,,
101010160068,2,10101016,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101010160068,2,10101016,Fishing Coop,,,,,,,,,,,,
101010160068,2,10101016,Farmer Field Days/Field School,,,,,,,,,,,,
101010160068,2,10101016,Village Agricultural Extension Meeting,X,1,,,,,,,4,no,,
101010160068,2,10101016,Agricultural Extension Course,,,,,,,,,,,,
101010160068,2,10101016,Lead Farmer,,,,,,,,,,,,
101010160068,2,10101016,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101010160068,2,10101016,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101010160068,2,10101016,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101010160068,2,10101016,Other (Specify),,,,,,,,,,,,
101010160069,2,10101016,Gov. Agricultural Extension Service,,,,,,,,,,,,
101010160069,2,10101016,Private Agricultural Extension Service,,,,,,,,,,,,
101010160069,2,10101016,Gov. Fishery Extension Service,,,,,,,,,,,,
101010160069,2,10101016,ngo,,,,,,,,,,,,
101010160069,2,10101016,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101010160069,2,10101016,Fishing Coop,,,,,,,,,,,,
101010160069,2,10101016,Farmer Field Days/Field School,,,,,,,,,,,,
101010160069,2,10101016,Village Agricultural Extension Meeting,X,1,,,,,,,3,no,,
101010160069,2,10101016,Agricultural Extension Course,,,,,,,,,,,,
101010160069,2,10101016,Lead Farmer,,,,,,,,,,,,
101010160069,2,10101016,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101010160069,2,10101016,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101010160069,2,10101016,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101010160069,2,10101016,Other (Specify),,,,,,,,,,,,
101010160070,2,10101016,Gov. Agricultural Extension Service,,,,,,,,,,,,
101010160070,2,10101016,Private Agricultural Extension Service,,,,,,,,,,,,
101010160070,2,10101016,Gov. Fishery Extension Service,,,,,,,,,,,,
101010160070,2,10101016,ngo,,,,,,,,,,,,
101010160070,2,10101016,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101010160070,2,10101016,Fishing Coop,,,,,,,,,,,,
101010160070,2,10101016,Farmer Field Days/Field School,,,,,,,,,,,,
101010160070,2,10101016,Village Agricultural Extension Meeting,,,,,,,,,,,,
101010160070,2,10101016,Agricultural Extension Course,,,,,,,,,,,,
101010160070,2,10101016,Lead Farmer,,,,,,,,,,,,
101010160070,2,10101016,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101010160070,2,10101016,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101010160070,2,10101016,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101010160070,2,10101016,Other (Specify),,,,,,,,,,,,
101010160074,2,10101016,Gov. Agricultural Extension Service,X,1,2,,,5,0,5,,no,,
101010160074,2,10101016,Private Agricultural Extension Service,,,,,,,,,,,,
101010160074,2,10101016,Gov. Fishery Extension Service,,,,,,,,,,,,
101010160074,2,10101016,ngo,,,,,,,,,,,,
101010160074,2,10101016,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101010160074,2,10101016,Fishing Coop,,,,,,,,,,,,
101010160074,2,10101016,Farmer Field Days/Field School,,,,,,,,,,,,
101010160074,2,10101016,Village Agricultural Extension Meeting,,,,,,,,,,,,
101010160074,2,10101016,Agricultural Extension Course,,,,,,,,,,,,
101010160074,2,10101016,Lead Farmer,,,,,,,,,,,,
101010160074,2,10101016,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101010160074,2,10101016,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101010160074,2,10101016,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101010160074,2,10101016,Other (Specify),,,,,,,,,,,,
101010160086,2,10101016,Gov. Agricultural Extension Service,,,,,,,,,,,,
101010160086,2,10101016,Private Agricultural Extension Service,,,,,,,,,,,,
101010160086,2,10101016,Gov. Fishery Extension Service,,,,,,,,,,,,
101010160086,2,10101016,ngo,,,,,,,,,,,,
101010160086,2,10101016,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101010160086,2,10101016,Fishing Coop,,,,,,,,,,,,
101010160086,2,10101016,Farmer Field Days/Field School,,,,,,,,,,,,
101010160086,2,10101016,Village Agricultural Extension Meeting,,,,,,,,,,,,
101010160086,2,10101016,Agricultural Extension Course,,,,,,,,,,,,
101010160086,2,10101016,Lead Farmer,,,,,,,,,,,,
101010160086,2,10101016,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101010160086,2,10101016,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101010160086,2,10101016,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101010160086,2,10101016,Other (Specify),,,,,,,,,,,,
101010160096,2,10101016,Gov. Agricultural Extension Service,,,,,,,,,,,,
101010160096,2,10101016,Private Agricultural Extension Service,,,,,,,,,,,,
101010160096,2,10101016,Gov. Fishery Extension Service,,,,,,,,,,,,
101010160096,2,10101016,ngo,,,,,,,,,,,,
101010160096,2,10101016,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101010160096,2,10101016,Fishing Coop,,,,,,,,,,,,
101010160096,2,10101016,Farmer Field Days/Field School,,,,,,,,,,,,
101010160096,2,10101016,Village Agricultural Extension Meeting,,,,,,,,,,,,
101010160096,2,10101016,Agricultural Extension Course,,,,,,,,,,,,
101010160096,2,10101016,Lead Farmer,,,,,,,,,,,,
101010160096,2,10101016,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101010160096,2,10101016,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101010160096,2,10101016,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101010160096,2,10101016,Other (Specify),,,,,,,,,,,,
101010160143,2,10101016,Gov. Agricultural Extension Service,,,,,,,,,,,,
101010160143,2,10101016,Private Agricultural Extension Service,,,,,,,,,,,,
101010160143,2,10101016,Gov. Fishery Extension Service,,,,,,,,,,,,
101010160143,2,10101016,ngo,,,,,,,,,,,,
101010160143,2,10101016,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101010160143,2,10101016,Fishing Coop,,,,,,,,,,,,
101010160143,2,10101016,Farmer Field Days/Field School,,,,,,,,,,,,
101010160143,2,10101016,Village Agricultural Extension Meeting,,,,,,,,,,,,
101010160143,2,10101016,Agricultural Extension Course,,,,,,,,,,,,
101010160143,2,10101016,Lead Farmer,,,,,,,,,,,,
101010160143,2,10101016,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101010160143,2,10101016,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101010160143,2,10101016,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101010160143,2,10101016,Other (Specify),,,,,,,,,,,,
101010160159,2,10101016,Gov. Agricultural Extension Service,,,,,,,,,,,,
101010160159,2,10101016,Private Agricultural Extension Service,,,,,,,,,,,,
101010160159,2,10101016,Gov. Fishery Extension Service,,,,,,,,,,,,
101010160159,2,10101016,ngo,,,,,,,,,,,,
101010160159,2,10101016,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101010160159,2,10101016,Fishing Coop,,,,,,,,,,,,
101010160159,2,10101016,Farmer Field Days/Field School,,,,,,,,,,,,
101010160159,2,10101016,Village Agricultural Extension Meeting,X,1,,,,,,,2,no,,
101010160159,2,10101016,Agricultural Extension Course,,,,,,,,,,,,
101010160159,2,10101016,Lead Farmer,,,,,,,,,,,,
101010160159,2,10101016,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101010160159,2,10101016,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101010160159,2,10101016,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101010160159,2,10101016,Other (Specify),,,,,,,,,,,,
101010160180,2,10101016,Gov. Agricultural Extension Service,,,,,,,,,,,,
101010160180,2,10101016,Private Agricultural Extension Service,,,,,,,,,,,,
101010160180,2,10101016,Gov. Fishery Extension Service,,,,,,,,,,,,
101010160180,2,10101016,ngo,,,,,,,,,,,,
101010160180,2,10101016,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101010160180,2,10101016,Fishing Coop,,,,,,,,,,,,
101010160180,2,10101016,Farmer Field Days/Field School,,,,,,,,,,,,
101010160180,2,10101016,Village Agricultural Extension Meeting,,,,,,,,,,,,
101010160180,2,10101016,Agricultural Extension Course,,,,,,,,,,,,
101010160180,2,10101016,Lead Farmer,,,,,,,,,,,,
101010160180,2,10101016,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101010160180,2,10101016,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101010160180,2,10101016,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101010160180,2,10101016,Other (Specify),,,,,,,,,,,,
101010160207,2,10101016,Gov. Agricultural Extension Service,X,1,2,,,1,0,1,,no,,
101010160207,2,10101016,Private Agricultural Extension Service,,,,,,,,,,,,
101010160207,2,10101016,Gov. Fishery Extension Service,,,,,,,,,,,,
101010160207,2,10101016,ngo,,,,,,,,,,,,
101010160207,2,10101016,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101010160207,2,10101016,Fishing Coop,,,,,,,,,,,,
101010160207,2,10101016,Farmer Field Days/Field School,,,,,,,,,,,,
101010160207,2,10101016,Village Agricultural Extension Meeting,,,,,,,,,,,,
101010160207,2,10101016,Agricultural Extension Course,,,,,,,,,,,,
101010160207,2,10101016,Lead Farmer,,,,,,,,,,,,
101010160207,2,10101016,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101010160207,2,10101016,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101010160207,2,10101016,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101010160207,2,10101016,Other (Specify),,,,,,,,,,,,
101010160235,2,10101016,Gov. Agricultural Extension Service,,,,,,,,,,,,
101010160235,2,10101016,Private Agricultural Extension Service,,,,,,,,,,,,
101010160235,2,10101016,Gov. Fishery Extension Service,,,,,,,,,,,,
101010160235,2,10101016,ngo,,,,,,,,,,,,
101010160235,2,10101016,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101010160235,2,10101016,Fishing Coop,,,,,,,,,,,,
101010160235,2,10101016,Farmer Field Days/Field School,,,,,,,,,,,,
101010160235,2,10101016,Village Agricultural Extension Meeting,,,,,,,,,,,,
101010160235,2,10101016,Agricultural Extension Course,,,,,,,,,,,,
101010160235,2,10101016,Lead Farmer,,,,,,,,,,,,
101010160235,2,10101016,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101010160235,2,10101016,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101010160235,2,10101016,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101010160235,2,10101016,Other (Specify),,,,,,,,,,,,
101010160254,2,10101016,Gov. Agricultural Extension Service,,,,,,,,,,,,
101010160254,2,10101016,Private Agricultural Extension Service,,,,,,,,,,,,
101010160254,2,10101016,Gov. Fishery Extension Service,,,,,,,,,,,,
101010160254,2,10101016,ngo,,,,,,,,,,,,
101010160254,2,10101016,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101010160254,2,10101016,Fishing Coop,,,,,,,,,,,,
101010160254,2,10101016,Farmer Field Days/Field School,,,,,,,,,,,,
101010160254,2,10101016,Village Agricultural Extension Meeting,,,,,,,,,,,,
101010160254,2,10101016,Agricultural Extension Course,,,,,,,,,,,,
101010160254,2,10101016,Lead Farmer,,,,,,,,,,,,
101010160254,2,10101016,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101010160254,2,10101016,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101010160254,2,10101016,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101010160254,2,10101016,Other (Specify),,,,,,,,,,,,
101010160265,2,10101016,Gov. Agricultural Extension Service,,,,,,,,,,,,
101010160265,2,10101016,Private Agricultural Extension Service,,,,,,,,,,,,
101010160265,2,10101016,Gov. Fishery Extension Service,,,,,,,,,,,,
101010160265,2,10101016,ngo,,,,,,,,,,,,
101010160265,2,10101016,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101010160265,2,10101016,Fishing Coop,,,,,,,,,,,,
101010160265,2,10101016,Farmer Field Days/Field School,,,,,,,,,,,,
101010160265,2,10101016,Village Agricultural Extension Meeting,,,,,,,,,,,,
101010160265,2,10101016,Agricultural Extension Course,,,,,,,,,,,,
101010160265,2,10101016,Lead Farmer,,,,,,,,,,,,
101010160265,2,10101016,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101010160265,2,10101016,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101010160265,2,10101016,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101010160265,2,10101016,Other (Specify),,,,,,,,,,,,
101012040003,2,10101204,Gov. Agricultural Extension Service,,,,,,,,,,,,
101012040003,2,10101204,Private Agricultural Extension Service,,,,,,,,,,,,
101012040003,2,10101204,Gov. Fishery Extension Service,,,,,,,,,,,,
101012040003,2,10101204,ngo,,,,,,,,,,,,
101012040003,2,10101204,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101012040003,2,10101204,Fishing Coop,,,,,,,,,,,,
101012040003,2,10101204,Farmer Field Days/Field School,,,,,,,,,,,,
101012040003,2,10101204,Village Agricultural Extension Meeting,X,1,,,,,,,2,no,,Useful
101012040003,2,10101204,Agricultural Extension Course,,,,,,,,,,,,
101012040003,2,10101204,Lead Farmer,,,,,,,,,,,,
101012040003,2,10101204,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101012040003,2,10101204,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101012040003,2,10101204,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101012040003,2,10101204,Other (Specify),,,,,,,,,,,,
101012040007,2,10101204,Gov. Agricultural Extension Service,,,,,,,,,,,,
101012040007,2,10101204,Private Agricultural Extension Service,,,,,,,,,,,,
101012040007,2,10101204,Gov. Fishery Extension Service,,,,,,,,,,,,
101012040007,2,10101204,ngo,,,,,,,,,,,,
101012040007,2,10101204,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
101012040007,2,10101204,Fishing Coop,,,,,,,,,,,,
101012040007,2,10101204,Farmer Field Days/Field School,,,,,,,,,,,,
101012040007,2,10101204,Village Agricultural Extension Meeting,,,,,,,,,,,,
101012040007,2,10101204,Agricultural Extension Course,,,,,,,,,,,,
101012040007,2,10101204,Lead Farmer,,,,,,,,,,,,
101012040007,2,10101204,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
101012040007,2,10101204,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
101012040007,2,10101204,Paper Media (Handouts / Flyers),,,,,,,,,,,,
101012040007,2,10101204,Other (Specify),,,,,,,,,,,,
101012040011,2,10101204,Gov. Agricultural Extension Service,,,,,,,,,,,,
